,Saint Max,Chasing Her Tail,Thai Gem,All Day Drive,Distal,Screaming Izzy,Lothbrok Girl,Who Told Sarah
09-01-2023 14:58:25.426800,"(10.0, 17.0, 16.09722222222222)","(21.0, 60.0, 51.75)","(17.0, 20.0, 18.304347826086957)","(5.0, 8.2, 8.01967213114754)","(3.2, 4.5, 3.9718750000000003)","(21.0, 55.0, 32.5)","(2.9, 3.4, 3.392857142857143)","(4.8, 6.0, 5.795833333333333)"
09-01-2023 14:58:26.503815,"(10.0, 17.0, 15.902439024390244)","(21.0, 55.0, 52.16666666666667)","(17.0, 20.0, 18.470588235294116)","(5.0, 8.2, 8.01967213114754)","(3.2, 4.5, 3.9718750000000003)","(21.0, 55.0, 38.75)","(2.9, 3.4, 3.393333333333333)","(4.8, 6.0, 5.550000000000001)"
09-01-2023 14:58:27.574227,"(10.0, 17.0, 15.902439024390244)","(21.0, 55.0, 48.476190476190474)","(17.0, 20.0, 18.470588235294116)","(5.0, 8.2, 8.01967213114754)","(3.2, 4.5, 3.9718750000000003)","(21.0, 55.0, 32.27272727272727)","(2.9, 3.4, 3.393333333333333)","(4.8, 6.0, 5.550000000000001)"
09-01-2023 14:58:28.641206,"(10.0, 17.0, 15.902439024390244)","(21.0, 60.0, 48.476190476190474)","(17.0, 20.0, 18.266666666666666)","(5.0, 8.2, 8.01967213114754)","(3.2, 4.5, 3.9718750000000003)","(21.0, 55.0, 32.27272727272727)","(2.9, 3.4, 3.393333333333333)","(4.8, 6.0, 5.550000000000001)"
09-01-2023 14:58:29.758346,"(10.0, 17.0, 15.902439024390244)","(21.0, 60.0, 48.476190476190474)","(17.0, 20.0, 18.136363636363637)","(5.0, 8.2, 8.02258064516129)","(3.2, 4.5, 3.9718750000000003)","(21.0, 55.0, 32.27272727272727)","(2.9, 3.4, 3.534375)","(4.8, 6.0, 5.550000000000001)"
09-01-2023 14:58:30.797125,"(10.0, 17.0, 15.902439024390244)","(21.0, 60.0, 48.476190476190474)","(17.0, 19.5, 18.136363636363637)","(5.0, 8.2, 8.00952380952381)","(3.2, 4.5, 3.9718750000000003)","(21.0, 55.0, 32.27272727272727)","(2.9, 3.55, 3.534375)","(4.8, 6.0, 5.444444444444445)"
09-01-2023 14:58:31.844163,"(10.0, 17.0, 15.902439024390244)","(21.0, 60.0, 48.476190476190474)","(17.0, 19.5, 18.6)","(5.0, 8.2, 8.02258064516129)","(3.2, 4.5, 3.9718750000000003)","(21.0, 55.0, 32.27272727272727)","(2.9, 3.55, 3.4171875)","(4.8, 6.2, 5.444444444444445)"
09-01-2023 14:58:32.877342,"(10.0, 17.0, 15.666666666666666)","(21.0, 60.0, 48.476190476190474)","(17.0, 19.0, 18.6)","(5.0, 8.2, 7.984615384615384)","(3.2, 4.5, 3.9718750000000003)","(21.0, 55.0, 31.666666666666668)","(2.9, 3.55, 3.3982142857142854)","(4.8, 6.2, 5.444444444444445)"
09-01-2023 14:58:33.948577,"(10.0, 17.0, 15.666666666666666)","(21.0, 60.0, 48.476190476190474)","(17.0, 19.0, 18.2)","(5.0, 8.2, 7.984615384615384)","(3.2, 4.5, 3.9718750000000003)","(21.0, 55.0, 31.666666666666668)","(2.9, 3.55, 3.3982142857142854)","(4.8, 6.2, 5.444444444444445)"
09-01-2023 14:58:35.054064,"(10.0, 17.0, 15.666666666666666)","(21.0, 60.0, 48.476190476190474)","(17.0, 19.0, 18.26086956521739)","(5.0, 8.2, 7.984615384615384)","(3.2, 4.5, 4.0)","(21.0, 55.0, 33.0)","(2.9, 3.55, 3.3982142857142854)","(4.8, 6.2, 5.444444444444445)"
09-01-2023 14:58:36.193235,"(10.0, 17.0, 16.027027027027028)","(21.0, 60.0, 48.476190476190474)","(17.0, 19.0, 18.15625)","(5.0, 8.2, 7.864406779661017)","(3.2, 4.5, 4.366666666666667)","(21.0, 48.0, 33.0)","(2.9, 3.55, 3.3859375)","(5.0, 6.2, 5.444444444444445)"
09-01-2023 14:58:37.392466,"(10.0, 17.0, 16.027027027027028)","(21.0, 60.0, 48.476190476190474)","(17.0, 19.0, 18.13888888888889)","(5.0, 8.0, 7.822222222222222)","(3.2, 4.5, 4.430769230769231)","(21.0, 48.0, 30.782608695652176)","(2.9, 3.55, 3.3723684210526312)","(5.0, 6.2, 5.428571428571429)"
09-01-2023 14:58:38.598259,"(10.0, 17.0, 16.027027027027028)","(21.0, 60.0, 48.476190476190474)","(17.0, 19.0, 18.15625)","(5.0, 8.0, 7.822222222222222)","(3.2, 4.5, 4.366666666666667)","(21.0, 48.0, 30.75)","(2.9, 3.55, 3.3723684210526312)","(5.0, 6.2, 5.428571428571429)"
09-01-2023 14:58:39.765607,"(10.0, 17.0, 16.23404255319149)","(21.0, 60.0, 48.476190476190474)","(17.0, 19.0, 18.166666666666668)","(5.0, 8.0, 7.822222222222222)","(3.2, 4.5, 4.366666666666667)","(21.0, 48.0, 32.0)","(2.9, 3.55, 3.3723684210526312)","(5.0, 6.2, 5.589473684210526)"
09-01-2023 14:58:40.947900,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 48.476190476190474)","(17.0, 18.5, 18.166666666666668)","(5.0, 8.0, 7.822222222222222)","(3.2, 4.5, 4.430769230769231)","(21.0, 46.0, 31.4)","(2.9, 3.55, 3.3723684210526312)","(5.0, 6.0, 5.675)"
09-01-2023 14:58:42.119005,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 48.476190476190474)","(17.0, 18.5, 17.241935483870968)","(5.0, 8.0, 7.822222222222222)","(3.2, 4.5, 4.430769230769231)","(21.0, 44.0, 30.823529411764707)","(2.9, 3.55, 3.3723684210526312)","(5.0, 6.0, 5.675)"
09-01-2023 14:58:43.254942,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 48.476190476190474)","(17.0, 18.5, 16.267441860465116)","(5.0, 8.0, 7.822222222222222)","(3.2, 4.5, 4.366666666666667)","(21.0, 44.0, 30.823529411764707)","(2.9, 3.55, 3.3723684210526312)","(5.0, 6.0, 5.675)"
09-01-2023 14:58:44.345960,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 48.476190476190474)","(17.0, 18.5, 16.267441860465116)","(5.0, 8.0, 7.822222222222222)","(3.2, 4.5, 4.430769230769231)","(21.0, 44.0, 30.51851851851852)","(2.9, 3.55, 3.3723684210526312)","(5.0, 6.0, 5.636363636363637)"
09-01-2023 14:58:45.432765,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 48.476190476190474)","(17.0, 18.5, 16.267441860465116)","(5.0, 8.0, 7.7444444444444445)","(3.2, 4.5, 4.366666666666667)","(21.0, 44.0, 30.51851851851852)","(2.9, 3.55, 3.3723684210526312)","(5.0, 6.0, 5.636363636363637)"
09-01-2023 14:58:46.554791,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 48.476190476190474)","(17.0, 18.5, 16.20212765957447)","(5.0, 7.8, 7.7444444444444445)","(3.2, 4.5, 4.430769230769231)","(21.0, 44.0, 30.51851851851852)","(2.9, 3.55, 3.4)","(5.0, 6.0, 5.688888888888889)"
09-01-2023 14:58:47.720047,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 16.38235294117647)","(5.0, 7.8, 7.7444444444444445)","(3.2, 4.5, 4.430769230769231)","(21.0, 44.0, 30.37837837837838)","(2.9, 3.5, 3.4)","(5.0, 6.0, 5.688888888888889)"
09-01-2023 14:58:48.887503,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 17.041666666666668)","(5.0, 7.8, 7.7444444444444445)","(3.2, 4.5, 4.366666666666667)","(21.0, 44.0, 30.4)","(2.9, 3.5, 3.4043478260869566)","(5.0, 6.0, 5.7)"
09-01-2023 14:58:50.052548,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 15.52127659574468)","(5.0, 7.8, 7.7444444444444445)","(3.2, 4.5, 4.430769230769231)","(21.0, 44.0, 32.0)","(2.9, 3.5, 3.3727272727272726)","(5.0, 6.0, 5.761111111111111)"
09-01-2023 14:58:51.206623,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 16.166666666666668)","(5.0, 7.8, 7.875862068965517)","(3.2, 4.5, 4.430769230769231)","(21.0, 42.0, 30.571428571428573)","(2.9, 3.5, 3.3727272727272726)","(5.0, 5.9, 5.695454545454546)"
09-01-2023 14:58:52.321708,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 16.166666666666668)","(5.0, 8.0, 7.925925925925926)","(3.2, 4.5, 4.366666666666667)","(21.0, 42.0, 30.545454545454547)","(2.9, 3.5, 3.3727272727272726)","(5.0, 5.9, 5.695454545454546)"
09-01-2023 14:58:53.379067,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 16.166666666666668)","(5.0, 8.0, 7.925925925925926)","(3.2, 4.5, 4.430769230769231)","(21.0, 42.0, 30.375)","(2.9, 3.5, 3.3727272727272726)","(5.0, 5.9, 5.695454545454546)"
09-01-2023 14:58:54.519421,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 16.166666666666668)","(5.0, 8.0, 7.925925925925926)","(3.2, 4.5, 4.366666666666667)","(21.0, 42.0, 30.375)","(2.9, 3.5, 3.355813953488372)","(5.0, 5.9, 5.695454545454546)"
09-01-2023 14:58:55.581897,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 16.166666666666668)","(5.0, 8.0, 7.925925925925926)","(3.2, 4.5, 4.125)","(21.0, 42.0, 30.375)","(2.9, 3.5, 3.355813953488372)","(5.0, 5.9, 5.695454545454546)"
09-01-2023 14:58:56.615028,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 16.166666666666668)","(5.0, 8.0, 7.925925925925926)","(3.2, 4.5, 4.3625)","(21.0, 42.0, 30.29268292682927)","(2.9, 3.5, 3.355813953488372)","(5.0, 5.9, 5.720000000000001)"
09-01-2023 14:58:57.711841,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.5, 17.166666666666668)","(5.0, 8.0, 7.823529411764706)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 32.76923076923077)","(2.9, 3.5, 3.355813953488372)","(5.0, 5.9, 5.80625)"
09-01-2023 14:58:58.723330,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.0, 17.166666666666668)","(5.0, 8.0, 7.823529411764706)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.5, 3.355813953488372)","(5.0, 5.9, 5.80625)"
09-01-2023 14:58:59.861761,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.0, 16.0)","(5.0, 8.0, 7.921052631578947)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.5, 3.355813953488372)","(5.0, 5.9, 5.80625)"
09-01-2023 14:59:01.098215,"(10.0, 17.0, 16.121951219512194)","(21.0, 60.0, 46.8)","(17.0, 18.0, 16.5)","(5.0, 8.0, 8.36551724137931)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 34.0)","(2.9, 3.5, 3.355813953488372)","(5.0, 5.9, 5.80625)"
09-01-2023 14:59:02.243489,"(10.0, 17.0, 15.826086956521738)","(21.0, 60.0, 46.8)","(17.0, 17.5, 16.055555555555557)","(5.0, 8.4, 8.186206896551724)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.5, 3.355813953488372)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:03.360133,"(10.0, 17.0, 16.370967741935484)","(21.0, 60.0, 46.8)","(17.0, 17.5, 16.055555555555557)","(5.0, 8.6, 8.266666666666666)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.5, 3.3511627906976744)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:04.541826,"(10.0, 17.0, 16.370967741935484)","(21.0, 60.0, 41.25)","(17.0, 17.5, 15.954545454545455)","(5.0, 8.6, 8.348387096774193)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 34.0)","(2.9, 3.5, 3.4375)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:05.636045,"(10.0, 17.0, 16.370967741935484)","(21.0, 60.0, 41.25)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 7.933333333333333)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.4375)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:06.724390,"(10.0, 17.0, 16.25)","(21.0, 60.0, 41.25)","(17.0, 17.5, 14.75)","(5.0, 8.6, 8.35)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.4375)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:07.828668,"(10.0, 17.0, 16.25)","(21.0, 60.0, 41.25)","(17.0, 17.5, 14.961538461538462)","(5.0, 8.6, 8.45)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.4375)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:09.018056,"(10.0, 17.0, 16.25)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.25)","(5.0, 8.6, 8.45)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.4375)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:10.183682,"(10.0, 17.0, 16.25)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.763157894736842)","(5.0, 8.6, 8.45)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.371739130434783)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:11.377392,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.763157894736842)","(5.0, 8.6, 8.494736842105263)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.371739130434783)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:12.528758,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.494736842105263)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:13.621020,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.494736842105263)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:14.698949,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.494736842105263)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:15.780928,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.494736842105263)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:16.816674,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.364705882352942)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:17.881920,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.364705882352942)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:18.992409,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 45.714285714285715)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.509090909090908)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 34.17391304347826)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:20.107119,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 46.36363636363636)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.525925925925925)","(3.2, 4.5, 4.246153846153846)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:21.309865,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 46.36363636363636)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.525925925925925)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:22.481136,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 46.36363636363636)","(17.0, 17.5, 15.965116279069768)","(5.0, 8.6, 8.525925925925925)","(3.2, 4.5, 4.43125)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:23.631223,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 46.36363636363636)","(17.0, 17.5, 16.5)","(5.0, 8.6, 8.525925925925925)","(3.2, 4.5, 4.163888888888889)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:24.763721,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 46.36363636363636)","(17.0, 17.0, 16.289473684210527)","(5.0, 8.6, 8.525925925925925)","(3.2, 4.5, 4.152631578947369)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:25.820544,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 46.36363636363636)","(17.0, 17.0, 16.0)","(5.0, 8.6, 8.525925925925925)","(3.2, 4.5, 4.152631578947369)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:27.059108,"(10.0, 17.0, 16.458333333333332)","(21.0, 60.0, 46.92307692307692)","(17.0, 16.5, 15.833333333333334)","(5.0, 8.6, 8.553846153846154)","(3.2, 4.5, 4.152631578947369)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:28.374317,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 44.73684210526316)","(17.0, 16.5, 14.086206896551724)","(5.0, 8.6, 8.553846153846154)","(3.2, 4.5, 4.152631578947369)","(21.0, 42.0, 34.0)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:30.005663,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 44.73684210526316)","(17.0, 16.5, 15.63888888888889)","(5.0, 8.6, 8.553846153846154)","(3.2, 4.5, 4.152631578947369)","(21.0, 42.0, 33.81818181818182)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:31.167452,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 44.73684210526316)","(17.0, 16.5, 15.65625)","(5.0, 8.6, 8.553846153846154)","(3.2, 4.5, 4.152631578947369)","(21.0, 42.0, 33.81818181818182)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:32.309366,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 44.73684210526316)","(17.0, 16.5, 15.65625)","(5.0, 8.6, 8.568627450980392)","(3.2, 4.5, 4.152631578947369)","(21.0, 42.0, 33.81818181818182)","(2.9, 3.45, 3.370833333333333)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:33.520075,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 44.73684210526316)","(17.0, 16.5, 15.65625)","(5.0, 8.6, 8.568627450980392)","(3.2, 4.5, 4.152631578947369)","(21.0, 42.0, 33.81818181818182)","(2.9, 3.45, 3.3333333333333335)","(5.0, 5.9, 5.821052631578947)"
09-01-2023 14:59:34.623077,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 44.73684210526316)","(17.0, 16.5, 15.65625)","(5.0, 8.6, 8.568627450980392)","(3.2, 4.5, 4.185714285714286)","(21.0, 42.0, 34.0)","(2.9, 3.35, 3.311111111111111)","(5.0, 5.9, 5.807692307692308)"
09-01-2023 14:59:35.763756,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 49.54545454545455)","(17.0, 16.5, 15.635135135135135)","(5.0, 8.6, 8.568627450980392)","(3.2, 4.5, 4.269230769230769)","(21.0, 42.0, 34.0)","(2.9, 3.35, 3.311111111111111)","(5.0, 5.9, 5.807692307692308)"
09-01-2023 14:59:36.984961,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 49.0)","(17.0, 16.5, 15.666666666666666)","(5.0, 8.6, 8.568627450980392)","(3.2, 4.5, 4.269230769230769)","(21.0, 42.0, 34.0)","(2.9, 3.35, 3.325)","(5.0, 5.9, 5.807692307692308)"
09-01-2023 14:59:38.178784,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 46.0)","(16.0, 16.0, 15.619047619047619)","(5.0, 8.6, 8.568627450980392)","(3.2, 4.5, 4.328571428571428)","(26.0, 42.0, 34.064516129032256)","(2.9, 3.35, 3.311111111111111)","(5.0, 5.9, 5.807692307692308)"
09-01-2023 14:59:39.321107,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 49.0)","(16.0, 16.0, 15.692307692307692)","(5.0, 8.6, 8.568627450980392)","(3.2, 4.5, 4.328571428571428)","(26.0, 40.0, 34.064516129032256)","(2.9, 3.35, 3.325)","(5.0, 5.9, 5.807692307692308)"
09-01-2023 14:59:40.403571,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 46.0)","(16.0, 16.0, 15.692307692307692)","(5.0, 8.6, 8.299999999999999)","(3.2, 4.5, 4.46)","(26.0, 40.0, 33.5609756097561)","(2.9, 3.35, 3.311111111111111)","(5.0, 5.9, 5.785714285714286)"
09-01-2023 14:59:41.588819,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 47.5)","(16.0, 16.0, 15.63888888888889)","(5.0, 8.6, 8.36)","(3.2, 4.5, 4.328571428571428)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:42.817767,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 47.5)","(16.0, 16.0, 15.63888888888889)","(5.0, 8.6, 8.36)","(3.2, 4.5, 4.328571428571428)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:43.954498,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 47.5)","(16.0, 16.0, 15.578125)","(5.0, 8.6, 8.48)","(3.2, 4.5, 4.328571428571428)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:45.343817,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 47.5)","(16.0, 16.0, 15.555555555555555)","(5.0, 8.6, 8.55813953488372)","(3.2, 4.5, 4.328571428571428)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:46.744616,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 47.5)","(16.0, 16.0, 15.555555555555555)","(5.0, 8.6, 8.55813953488372)","(3.2, 4.5, 4.315384615384615)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:48.002461,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 47.5)","(16.0, 16.0, 15.555555555555555)","(5.0, 8.6, 8.488888888888889)","(3.2, 4.5, 4.325)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:49.248951,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 47.5)","(16.0, 16.0, 15.555555555555555)","(5.0, 8.6, 8.488888888888889)","(3.2, 4.5, 4.325)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:50.429719,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 51.44736842105263)","(16.0, 16.0, 15.555555555555555)","(5.0, 8.6, 8.488888888888889)","(3.2, 4.5, 4.325)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:51.616543,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 49.15)","(16.0, 16.0, 15.555555555555555)","(5.0, 8.6, 8.488888888888889)","(3.2, 4.5, 4.325)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:52.805577,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 49.1764705882353)","(16.0, 16.0, 15.11111111111111)","(5.0, 8.6, 8.488888888888889)","(3.2, 4.5, 4.325)","(26.0, 40.0, 34.166666666666664)","(2.9, 3.35, 3.3233333333333333)","(5.0, 5.9, 5.800000000000001)"
09-01-2023 14:59:54.051951,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 46.75)","(16.0, 16.0, 15.129032258064516)","(5.0, 8.6, 8.488888888888889)","(3.2, 4.5, 4.325)","(26.0, 40.0, 34.41860465116279)","(2.9, 3.35, 3.31)","(5.0, 5.9, 5.766666666666667)"
09-01-2023 14:59:55.401466,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 48.714285714285715)","(16.0, 16.0, 15.012195121951219)","(5.0, 8.6, 8.488888888888889)","(3.2, 4.5, 4.325)","(26.0, 40.0, 36.10526315789474)","(2.9, 3.35, 3.375)","(5.0, 5.9, 5.788)"
09-01-2023 14:59:56.682624,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 50.05)","(16.0, 16.0, 15.012195121951219)","(5.0, 8.6, 8.68)","(3.2, 4.5, 4.133333333333334)","(26.0, 38.0, 36.434782608695656)","(2.9, 3.45, 3.378260869565217)","(5.0, 5.9, 5.788)"
09-01-2023 14:59:57.853539,"(10.0, 17.0, 16.458333333333332)","(21.0, 55.0, 50.05)","(16.0, 16.0, 15.012195121951219)","(5.0, 9.0, 9.052941176470588)","(3.2, 4.4, 4.033333333333333)","(26.0, 38.0, 34.108108108108105)","(2.9, 3.45, 3.375)","(5.0, 5.9, 5.788)"
