,Almighty Virtue,Katzenjammer,Puma,Rockierro,Gotchagood,Kreglinger,Gee Gees Flyby
11-01-2023 11:19:58.035993,"(31.0, 60.0, 55.0)","(2.15, 2.44, 2.361875)","(6.0, 8.6, 8.2)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.0)","(3.9, 5.4, 5.25)","(13.0, 18.0, 17.5)"
11-01-2023 11:19:59.173231,"(31.0, 60.0, 55.0)","(2.15, 2.44, 2.3507142857142855)","(6.0, 8.6, 8.2)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.0)","(3.9, 5.4, 5.25)","(13.0, 18.0, 17.86842105263158)"
11-01-2023 11:20:00.402204,"(31.0, 60.0, 55.0)","(2.15, 2.44, 2.3507142857142855)","(6.0, 8.6, 8.2)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.0)","(3.9, 5.4, 5.188888888888888)","(13.0, 18.0, 17.86842105263158)"
11-01-2023 11:20:05.959805,"(31.0, 60.0, 55.0)","(2.15, 2.44, 2.3507142857142855)","(6.0, 8.6, 8.2)","(4.6, 6.2, 5.767441860465116)","(31.0, 55.0, 51.0)","(3.9, 5.4, 5.2)","(13.0, 18.0, 17.86842105263158)"
11-01-2023 11:20:07.348122,"(31.0, 60.0, 55.0)","(2.15, 2.44, 2.392)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.7956521739130435)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.4, 5.1899999999999995)","(13.0, 18.0, 17.86842105263158)"
11-01-2023 11:20:08.557970,"(31.0, 60.0, 55.0)","(2.15, 2.44, 2.392)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.7956521739130435)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.4, 5.1499999999999995)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:09.678883,"(31.0, 60.0, 55.0)","(2.15, 2.42, 2.391186440677966)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.7956521739130435)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.133333333333333)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:10.781194,"(31.0, 60.0, 55.0)","(2.15, 2.42, 2.391186440677966)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.7956521739130435)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.2, 5.16)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:11.982135,"(31.0, 60.0, 55.0)","(2.15, 2.42, 2.391186440677966)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.2)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:13.089256,"(31.0, 60.0, 55.0)","(2.15, 2.42, 2.391186440677966)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.811111111111111)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.09)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:14.232728,"(31.0, 60.0, 55.0)","(2.15, 2.42, 2.391186440677966)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.811111111111111)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.09)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:15.377829,"(31.0, 60.0, 55.0)","(2.15, 2.42, 2.391186440677966)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.069230769230769)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:16.496723,"(31.0, 60.0, 55.0)","(2.15, 2.42, 2.391186440677966)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.066666666666666)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:17.677523,"(31.0, 60.0, 53.333333333333336)","(2.15, 2.42, 2.391186440677966)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.811111111111111)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.2, 5.09)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:18.847332,"(31.0, 60.0, 55.0)","(2.15, 2.42, 2.391186440677966)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.09)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:20.040131,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4384615384615382)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.7531914893617015)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.09)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:21.263784,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.7531914893617015)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.066666666666666)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:22.466201,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.2, 5.066666666666666)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:23.567437,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.2, 5.09)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:24.875092,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.09)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:26.093681,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.066666666666666)","(13.0, 18.0, 17.928571428571427)"
11-01-2023 11:20:27.179465,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.436)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.779999999999999)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.2, 5.066666666666666)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:28.436966,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.452)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.7531914893617015)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.2, 5.09)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:29.469409,"(31.0, 60.0, 55.0)","(2.15, 2.48, 2.452)","(6.0, 8.6, 8.36)","(4.6, 6.2, 5.975)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.09)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:30.588349,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4507692307692306)","(6.0, 8.6, 8.36)","(4.6, 6.0, 5.975)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.069230769230769)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:31.664892,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4507692307692306)","(6.0, 8.6, 8.36)","(4.6, 6.0, 5.975)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.066666666666666)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:32.928631,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4507692307692306)","(6.0, 8.6, 8.36)","(4.6, 6.0, 5.975)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.2, 5.066666666666666)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:34.135843,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4507692307692306)","(6.0, 8.6, 8.36)","(4.6, 6.0, 5.975)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.2, 5.066666666666666)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:35.266387,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4507692307692306)","(6.0, 8.6, 8.36)","(4.6, 6.0, 5.975)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.066666666666666)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:36.530992,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.36)","(4.6, 6.0, 5.975)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.036363636363637)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:37.693228,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.36)","(4.6, 6.0, 5.975)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.2, 5.066666666666666)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:38.851182,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.36)","(4.6, 6.0, 5.975)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.066666666666666)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:40.051161,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.085714285714285)","(4.6, 6.0, 5.860869565217391)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.066666666666666)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:41.204449,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.4299999999999997)","(6.0, 8.6, 8.085714285714285)","(4.6, 6.0, 5.84)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.1)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:42.384981,"(31.0, 60.0, 55.0)","(2.15, 2.46, 2.428421052631579)","(6.0, 8.6, 8.085714285714285)","(4.6, 6.0, 5.809302325581395)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.066666666666666)","(13.0, 18.0, 17.943181818181817)"
11-01-2023 11:20:43.571148,"(31.0, 60.0, 55.0)","(2.15, 2.48, 2.428421052631579)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.940740740740741)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.245454545454545)","(13.0, 18.0, 17.333333333333332)"
11-01-2023 11:20:44.796483,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.418461538461538)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.788235294117647)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.25)","(13.0, 18.0, 17.333333333333332)"
11-01-2023 11:20:45.946506,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.418461538461538)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.788235294117647)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.25)","(13.0, 18.0, 17.75)"
11-01-2023 11:20:47.099350,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.418461538461538)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.788235294117647)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.25)","(13.0, 18.0, 17.75)"
11-01-2023 11:20:48.267164,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.418461538461538)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.788235294117647)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.25)","(13.0, 18.0, 17.75)"
11-01-2023 11:20:49.561824,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.4251612903225808)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.788235294117647)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.25)","(13.0, 18.0, 17.333333333333332)"
11-01-2023 11:20:50.843646,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.4415384615384617)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.813793103448275)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.25)","(13.0, 18.0, 17.333333333333332)"
11-01-2023 11:20:52.101970,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.4415384615384617)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.813793103448275)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.25)","(13.0, 18.0, 17.333333333333332)"
11-01-2023 11:20:53.262868,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.4415384615384617)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.813793103448275)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.2444444444444445)","(13.0, 18.0, 17.333333333333332)"
11-01-2023 11:20:54.436671,"(31.0, 60.0, 56.0)","(2.15, 2.48, 2.43625)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.813793103448275)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.1)","(13.0, 18.0, 17.333333333333332)"
11-01-2023 11:20:55.685185,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.434285714285714)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.952941176470588)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.1)","(13.0, 18.0, 17.93243243243243)"
11-01-2023 11:20:56.879334,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.434285714285714)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.952941176470588)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.184615384615385)","(13.0, 18.0, 17.93243243243243)"
11-01-2023 11:20:58.030459,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.434285714285714)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.952941176470588)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.184615384615385)","(13.0, 18.0, 17.93243243243243)"
11-01-2023 11:20:59.084803,"(31.0, 60.0, 56.0)","(2.15, 2.46, 2.434285714285714)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.952941176470588)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.184615384615385)","(13.0, 18.0, 17.93243243243243)"
11-01-2023 11:21:00.191441,"(31.0, 60.0, 56.0)","(2.15, 2.42, 2.4028571428571426)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.952941176470588)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.184615384615385)","(13.0, 18.0, 17.93243243243243)"
11-01-2023 11:21:01.342813,"(31.0, 60.0, 56.0)","(2.15, 2.42, 2.3986666666666667)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.952941176470588)","(31.0, 55.0, 52.142857142857146)","(3.9, 5.3, 5.184615384615385)","(13.0, 18.0, 17.93243243243243)"
11-01-2023 11:21:02.396339,"(31.0, 60.0, 56.0)","(2.15, 2.42, 2.391764705882353)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.952941176470588)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.184615384615385)","(13.0, 18.0, 17.93243243243243)"
11-01-2023 11:21:03.565618,"(31.0, 60.0, 56.0)","(2.15, 2.42, 2.396774193548387)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.952941176470588)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.184615384615385)","(13.0, 18.0, 18.227272727272727)"
11-01-2023 11:21:04.718927,"(31.0, 60.0, 56.0)","(2.15, 2.38, 2.3683870967741933)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.952941176470588)","(31.0, 55.0, 51.666666666666664)","(3.9, 5.3, 5.184615384615385)","(13.0, 18.5, 18.227272727272727)"
11-01-2023 11:21:05.833734,"(31.0, 60.0, 57.5)","(2.15, 2.38, 2.3518918918918916)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.976744186046512)","(31.0, 55.0, 51.81818181818182)","(3.9, 5.3, 5.184615384615385)","(13.0, 18.5, 18.75)"
11-01-2023 11:21:07.012301,"(31.0, 55.0, 54.375)","(2.15, 2.36, 2.3518918918918916)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.976744186046512)","(31.0, 60.0, 54.0)","(3.9, 5.3, 5.184615384615385)","(13.0, 19.0, 19.862068965517242)"
11-01-2023 11:21:08.139394,"(31.0, 55.0, 54.375)","(2.15, 2.36, 2.321846153846154)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.976744186046512)","(31.0, 60.0, 54.0)","(3.9, 5.3, 5.184615384615385)","(13.0, 21.0, 19.833333333333332)"
11-01-2023 11:21:09.473232,"(31.0, 55.0, 53.888888888888886)","(2.15, 2.34, 2.321846153846154)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.976744186046512)","(31.0, 60.0, 54.0)","(3.9, 5.3, 5.216666666666667)","(13.0, 21.0, 19.91304347826087)"
11-01-2023 11:21:10.760079,"(31.0, 55.0, 51.666666666666664)","(2.15, 2.34, 2.321518987341772)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.981818181818182)","(31.0, 60.0, 56.0)","(3.9, 5.3, 5.216666666666667)","(13.0, 20.0, 19.91304347826087)"
11-01-2023 11:21:11.803187,"(31.0, 55.0, 47.90909090909091)","(2.15, 2.34, 2.321518987341772)","(6.0, 8.6, 8.3)","(4.6, 6.2, 5.972)","(31.0, 60.0, 57.333333333333336)","(3.9, 5.3, 5.144444444444445)","(13.0, 20.0, 19.84)"
11-01-2023 11:21:13.188103,"(31.0, 55.0, 47.90909090909091)","(2.15, 2.32, 2.3178666666666663)","(6.0, 8.6, 8.399999999999999)","(4.6, 6.2, 5.82)","(31.0, 60.0, 57.333333333333336)","(3.9, 5.2, 5.154545454545454)","(13.0, 20.0, 19.846153846153847)"
11-01-2023 11:21:14.508783,"(31.0, 55.0, 47.90909090909091)","(2.15, 2.32, 2.3178666666666663)","(6.0, 8.6, 8.48)","(4.6, 5.9, 5.928571428571429)","(31.0, 60.0, 57.333333333333336)","(3.9, 5.2, 5.144444444444445)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:15.996836,"(31.0, 55.0, 47.90909090909091)","(2.15, 2.32, 2.3070967741935484)","(6.0, 8.6, 8.825)","(4.6, 6.2, 5.928571428571429)","(31.0, 60.0, 57.333333333333336)","(3.9, 5.2, 5.192307692307692)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:17.482861,"(31.0, 55.0, 49.8)","(2.15, 2.32, 2.3104761904761904)","(6.0, 9.2, 8.647058823529411)","(4.6, 6.2, 5.928571428571429)","(31.0, 60.0, 57.333333333333336)","(3.9, 5.3, 5.163157894736842)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:18.696715,"(31.0, 55.0, 49.8)","(2.15, 2.32, 2.3104761904761904)","(6.0, 9.0, 8.676923076923078)","(4.6, 6.2, 5.928571428571429)","(31.0, 60.0, 57.333333333333336)","(3.9, 5.3, 5.163157894736842)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:19.890071,"(31.0, 55.0, 49.8)","(2.15, 2.32, 2.3104761904761904)","(6.0, 8.8, 8.51764705882353)","(4.6, 6.2, 6.153846153846154)","(31.0, 60.0, 57.333333333333336)","(3.9, 5.3, 5.163157894736842)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:21.089952,"(31.0, 55.0, 49.8)","(2.15, 2.32, 2.312222222222222)","(6.0, 8.8, 8.457142857142857)","(4.6, 6.4, 6.153846153846154)","(31.0, 60.0, 57.333333333333336)","(4.0, 5.3, 5.163157894736842)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:22.352089,"(31.0, 55.0, 49.8)","(2.15, 2.32, 2.312222222222222)","(6.0, 8.8, 8.533333333333333)","(4.6, 6.4, 6.133333333333334)","(31.0, 60.0, 57.333333333333336)","(4.0, 5.3, 5.163157894736842)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:23.534874,"(31.0, 55.0, 49.8)","(2.15, 2.32, 2.312222222222222)","(6.0, 8.8, 8.533333333333333)","(4.6, 6.4, 6.133333333333334)","(31.0, 60.0, 56.0)","(4.0, 5.3, 5.163157894736842)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:24.887342,"(31.0, 55.0, 49.8)","(2.15, 2.32, 2.317560975609756)","(6.0, 8.8, 8.533333333333333)","(4.6, 6.4, 6.133333333333334)","(31.0, 60.0, 56.0)","(4.0, 5.3, 5.163157894736842)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:26.039710,"(31.0, 55.0, 49.8)","(2.15, 2.34, 2.317560975609756)","(6.0, 8.8, 8.547368421052632)","(4.6, 6.4, 6.125)","(31.0, 60.0, 54.285714285714285)","(4.0, 5.3, 5.576923076923077)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:27.347972,"(31.0, 55.0, 49.8)","(2.15, 2.32, 2.3)","(6.0, 8.8, 8.547368421052632)","(4.6, 6.2, 6.076923076923077)","(31.0, 60.0, 54.285714285714285)","(4.0, 5.6, 5.551162790697674)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:28.747784,"(31.0, 55.0, 49.8)","(2.15, 2.3, 2.3035294117647056)","(6.0, 8.8, 8.547368421052632)","(4.6, 6.2, 6.0285714285714285)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.551162790697674)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:30.084754,"(31.0, 55.0, 49.8)","(2.15, 2.32, 2.3035294117647056)","(6.0, 8.8, 8.547368421052632)","(4.6, 6.2, 6.0285714285714285)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.551162790697674)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:31.439133,"(31.0, 55.0, 47.2)","(2.15, 2.32, 2.3035294117647056)","(6.0, 8.8, 8.547368421052632)","(4.6, 6.2, 6.0285714285714285)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.551162790697674)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:32.696590,"(31.0, 55.0, 47.2)","(2.15, 2.32, 2.3099999999999996)","(6.0, 8.8, 8.457142857142857)","(4.6, 6.2, 6.0285714285714285)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.55531914893617)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:33.965056,"(31.0, 55.0, 47.2)","(2.15, 2.32, 2.3035294117647056)","(6.0, 8.8, 8.457142857142857)","(4.6, 6.2, 6.0285714285714285)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.5)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:35.160988,"(31.0, 55.0, 47.2)","(2.15, 2.32, 2.3035294117647056)","(6.0, 8.8, 8.457142857142857)","(4.6, 6.2, 6.0285714285714285)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.5)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:36.374188,"(31.0, 55.0, 47.2)","(2.15, 2.32, 2.3035294117647056)","(6.0, 8.8, 8.457142857142857)","(4.6, 6.2, 6.0285714285714285)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.529032258064516)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:37.583586,"(31.0, 55.0, 47.2)","(2.15, 2.32, 2.3035294117647056)","(6.0, 8.8, 8.457142857142857)","(4.6, 6.2, 6.0285714285714285)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.548148148148148)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:39.016041,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.3035294117647056)","(6.0, 8.8, 8.457142857142857)","(4.6, 6.2, 6.105882352941177)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.548148148148148)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:40.190144,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.3035294117647056)","(6.0, 8.8, 8.56)","(4.6, 6.2, 6.043478260869565)","(31.0, 60.0, 56.0)","(4.0, 5.6, 5.788235294117647)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:41.346659,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.304444444444444)","(6.0, 8.8, 8.56)","(4.6, 6.2, 5.955555555555556)","(31.0, 60.0, 54.285714285714285)","(4.0, 6.0, 5.859090909090909)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:42.517547,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.3095999999999997)","(6.0, 8.6, 8.525)","(4.6, 6.2, 5.822222222222222)","(31.0, 60.0, 54.285714285714285)","(4.0, 5.9, 5.880000000000001)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:43.705469,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.3095999999999997)","(6.0, 8.6, 8.559999999999999)","(4.6, 6.0, 5.822222222222222)","(31.0, 60.0, 54.285714285714285)","(4.0, 5.9, 5.8)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:44.837144,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.34, 2.315)","(6.0, 8.8, 8.700000000000001)","(4.6, 5.8, 5.885714285714285)","(31.0, 60.0, 58.46153846153846)","(4.0, 6.0, 5.833333333333333)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:45.917771,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.305454545454545)","(6.0, 8.8, 8.700000000000001)","(4.6, 6.0, 5.885714285714285)","(31.0, 60.0, 58.46153846153846)","(4.0, 6.0, 5.833333333333333)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:47.113478,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.3042857142857143)","(6.0, 8.8, 8.700000000000001)","(4.6, 6.0, 5.885714285714285)","(31.0, 60.0, 58.51851851851852)","(4.0, 6.0, 5.833333333333333)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:48.372503,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.3042857142857143)","(6.0, 8.8, 8.975)","(4.6, 6.0, 5.786486486486487)","(31.0, 60.0, 58.51851851851852)","(4.0, 6.0, 5.585714285714285)","(13.0, 20.0, 19.5)"
11-01-2023 11:21:49.565098,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.3042857142857143)","(6.0, 9.0, 8.975)","(4.6, 5.9, 5.8875)","(31.0, 60.0, 58.51851851851852)","(4.0, 5.8, 5.652173913043478)","(13.0, 20.0, 18.72222222222222)"
11-01-2023 11:21:50.665544,"(31.0, 55.0, 52.567567567567565)","(2.15, 2.32, 2.30375)","(6.0, 9.0, 8.963636363636363)","(4.6, 5.8, 5.791666666666666)","(31.0, 60.0, 72.11538461538461)","(4.0, 5.8, 5.6)","(13.0, 19.0, 19.27777777777778)"
11-01-2023 11:21:51.812744,"(31.0, 65.0, 64.21875)","(2.15, 2.3, 2.2991836734693876)","(6.0, 9.0, 8.966666666666667)","(4.6, 5.8, 5.676923076923077)","(31.0, 75.0, 73.21428571428572)","(4.0, 5.8, 5.6)","(13.0, 22.0, 23.0)"
11-01-2023 11:21:52.949699,"(31.0, 65.0, 60.23809523809524)","(2.15, 2.3, 2.299111111111111)","(6.0, 9.0, 8.966666666666667)","(4.6, 5.7, 5.646153846153846)","(31.0, 75.0, 70.3125)","(4.0, 5.8, 5.457142857142857)","(13.0, 25.0, 24.142857142857142)"
11-01-2023 11:21:54.020751,"(31.0, 65.0, 44.3)","(2.15, 2.28, 2.279282511210762)","(6.0, 9.0, 8.966666666666667)","(4.6, 5.8, 5.635294117647058)","(31.0, 75.0, 70.3125)","(4.0, 5.8, 5.33125)","(13.0, 25.0, 24.142857142857142)"
