,Lycallegro,Move Like Jagger,Flying Billie,Angeli,Depasser,Gee Gees Choris,Bellasario,Elmajay,Royal Molly
11-01-2023 12:29:06.335853,"(10.0, 11.5, 10.214285714285714)","(3.1, 3.7, 3.6625)","(12.0, 16.0, 15.052631578947368)","(31.0, 80.0, 55.07692307692308)","(26.0, 50.0, 39.5)","(12.0, 20.0, 16.666666666666668)","(8.0, 12.5, 11.571428571428571)","(3.9, 4.8, 4.675)","(4.6, 6.6, 5.871428571428572)"
11-01-2023 12:29:07.678487,"(10.0, 11.5, 10.214285714285714)","(3.1, 3.7, 3.682352941176471)","(12.0, 16.0, 15.052631578947368)","(31.0, 75.0, 52.72727272727273)","(26.0, 50.0, 39.333333333333336)","(12.0, 20.0, 16.533333333333335)","(8.5, 12.5, 11.571428571428571)","(3.9, 4.8, 4.675)","(4.6, 6.6, 6.073333333333333)"
11-01-2023 12:29:09.025147,"(10.0, 11.5, 10.214285714285714)","(3.1, 3.7, 3.682352941176471)","(12.0, 16.0, 15.052631578947368)","(31.0, 65.0, 52.72727272727273)","(26.0, 46.0, 37.666666666666664)","(12.0, 20.0, 16.75)","(8.5, 12.5, 11.571428571428571)","(3.9, 4.8, 4.711111111111111)","(4.6, 6.4, 6.033333333333333)"
11-01-2023 12:29:10.723103,"(10.0, 11.5, 10.214285714285714)","(3.1, 3.7, 3.6714285714285717)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 50.75)","(26.0, 46.0, 40.0)","(12.0, 20.0, 16.75)","(8.5, 12.5, 11.571428571428571)","(3.9, 4.8, 4.6571428571428575)","(4.6, 6.2, 6.033333333333333)"
11-01-2023 12:29:12.556920,"(10.0, 11.5, 10.214285714285714)","(3.1, 3.7, 3.639130434782609)","(12.0, 16.0, 15.052631578947368)","(31.0, 55.0, 54.5)","(26.0, 44.0, 39.0)","(12.0, 20.0, 16.5)","(8.5, 12.5, 11.81578947368421)","(3.9, 4.8, 4.546153846153846)","(4.6, 6.2, 6.033333333333333)"
11-01-2023 12:29:14.071392,"(10.0, 11.5, 10.214285714285714)","(3.1, 3.7, 3.626315789473684)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 50.0)","(26.0, 42.0, 39.0)","(12.0, 20.0, 16.428571428571427)","(8.5, 12.5, 11.81578947368421)","(3.9, 4.8, 4.546153846153846)","(4.6, 6.2, 5.880645161290323)"
11-01-2023 12:29:15.494705,"(10.0, 11.5, 10.214285714285714)","(3.1, 3.7, 3.6090909090909093)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 47.0)","(26.0, 42.0, 38.0)","(12.0, 20.0, 16.75925925925926)","(8.5, 12.5, 11.81578947368421)","(3.9, 4.8, 4.54)","(4.6, 6.4, 5.880645161290323)"
11-01-2023 12:29:16.952252,"(10.0, 11.5, 10.214285714285714)","(3.1, 3.7, 3.626315789473684)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 47.0)","(26.0, 42.0, 38.0)","(12.0, 20.0, 18.0)","(8.5, 12.5, 11.81578947368421)","(3.9, 4.8, 4.54)","(4.6, 6.2, 6.0)"
11-01-2023 12:29:18.227667,"(10.0, 11.5, 10.214285714285714)","(3.1, 3.7, 3.626315789473684)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.0)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.5)","(8.5, 12.5, 11.81578947368421)","(3.9, 4.8, 4.54)","(4.6, 6.2, 6.0)"
11-01-2023 12:29:19.490497,"(10.0, 11.5, 9.930769230769231)","(3.1, 3.7, 3.6714285714285717)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.0)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.5)","(8.5, 12.5, 11.81578947368421)","(3.9, 4.8, 4.54)","(4.6, 6.2, 6.0)"
11-01-2023 12:29:20.725140,"(10.0, 11.5, 9.930769230769231)","(3.1, 3.7, 3.6714285714285717)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.0)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.5)","(8.5, 12.5, 11.81578947368421)","(3.9, 4.8, 4.54)","(4.6, 6.2, 6.0)"
11-01-2023 12:29:21.978308,"(10.0, 11.5, 10.042857142857143)","(3.1, 3.7, 3.6333333333333333)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.5)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.552941176470588)","(4.6, 6.2, 6.0)"
11-01-2023 12:29:23.295223,"(10.0, 11.5, 10.3)","(3.1, 3.7, 3.5285714285714285)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.5)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.552941176470588)","(4.6, 6.2, 6.172549019607843)"
11-01-2023 12:29:24.594709,"(10.0, 11.5, 10.3)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.5)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.552941176470588)","(4.6, 6.2, 5.95)"
11-01-2023 12:29:26.127224,"(10.0, 11.5, 10.3)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 16.083333333333332)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.5677419354838715)","(4.6, 6.2, 6.116666666666667)"
11-01-2023 12:29:27.412099,"(10.0, 11.5, 10.3)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 16.25)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.5677419354838715)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:28.669318,"(10.0, 11.5, 10.576923076923077)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 18.5, 16.625)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.5677419354838715)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:29.901206,"(10.0, 11.5, 10.576923076923077)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 18.5, 16.714285714285715)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.5677419354838715)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:31.116153,"(10.0, 11.5, 11.086206896551724)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 18.5, 16.714285714285715)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.5677419354838715)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:32.339307,"(10.0, 11.5, 11.086206896551724)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 18.5, 16.714285714285715)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.5677419354838715)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:33.582888,"(10.0, 11.5, 11.086206896551724)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 46.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 18.5, 16.714285714285715)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.5677419354838715)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:34.867128,"(10.0, 11.5, 11.125)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 47.333333333333336)","(26.0, 42.0, 38.0)","(12.0, 18.5, 16.714285714285715)","(8.5, 12.5, 11.6)","(3.9, 4.8, 4.492857142857143)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:36.167959,"(10.0, 11.5, 11.25)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 50.0, 54.666666666666664)","(26.0, 42.0, 38.0)","(12.0, 18.5, 16.75)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.455555555555556)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:37.452837,"(10.0, 11.5, 11.25)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 54.0)","(26.0, 42.0, 38.0)","(12.0, 18.0, 16.125)","(8.5, 12.5, 11.6)","(4.0, 4.7, 4.455555555555556)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:38.731034,"(10.0, 11.5, 11.25)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 51.27272727272727)","(26.0, 42.0, 38.0)","(12.0, 18.0, 16.0)","(8.5, 12.5, 11.6)","(4.0, 4.7, 4.455555555555556)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:39.887539,"(10.0, 11.5, 11.457142857142857)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 51.27272727272727)","(26.0, 42.0, 38.0)","(12.0, 18.0, 16.75)","(8.5, 12.5, 11.6)","(4.0, 4.7, 4.5)","(4.6, 6.2, 6.116666666666667)"
11-01-2023 12:29:40.995786,"(10.0, 13.0, 12.454545454545455)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 51.27272727272727)","(26.0, 42.0, 38.0)","(12.0, 18.0, 17.285714285714285)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.487096774193549)","(4.6, 6.2, 6.116666666666667)"
11-01-2023 12:29:42.240754,"(10.0, 13.0, 12.6)","(3.1, 3.75, 3.5220588235294117)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 51.27272727272727)","(26.0, 42.0, 38.0)","(12.0, 18.0, 16.666666666666668)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.487096774193549)","(4.6, 6.2, 6.116666666666667)"
11-01-2023 12:29:43.557655,"(10.0, 12.5, 11.75)","(3.1, 3.75, 3.52027027027027)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.36363636363636)","(26.0, 42.0, 38.0)","(12.0, 18.0, 16.666666666666668)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.483076923076923)","(4.6, 6.2, 6.116666666666667)"
11-01-2023 12:29:44.780639,"(10.0, 12.5, 11.75)","(3.1, 3.75, 3.52027027027027)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.36363636363636)","(26.0, 42.0, 38.0)","(12.0, 18.0, 16.666666666666668)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.586206896551724)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:46.007301,"(10.0, 12.5, 11.75)","(3.1, 3.75, 3.56)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.36363636363636)","(26.0, 42.0, 38.0)","(12.0, 18.0, 16.666666666666668)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.527450980392157)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:47.215392,"(10.0, 12.5, 11.75)","(3.1, 3.75, 3.56)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.36363636363636)","(26.0, 42.0, 38.0)","(12.0, 18.0, 16.666666666666668)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.527450980392157)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:48.409950,"(10.0, 12.5, 11.75)","(3.1, 3.75, 3.56)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.36363636363636)","(26.0, 42.0, 38.0)","(12.0, 18.0, 17.0)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.527450980392157)","(4.6, 6.2, 6.1375)"
11-01-2023 12:29:49.621510,"(10.0, 12.5, 12.333333333333334)","(3.1, 3.75, 3.56)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 50.666666666666664)","(26.0, 42.0, 38.0)","(12.0, 17.5, 16.5)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.530769230769231)","(4.6, 6.2, 6.0)"
11-01-2023 12:29:50.929548,"(10.0, 12.5, 12.333333333333334)","(3.1, 3.75, 3.577272727272727)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 50.666666666666664)","(26.0, 42.0, 38.0)","(12.0, 17.5, 16.5)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.530769230769231)","(4.6, 6.4, 5.9)"
11-01-2023 12:29:52.187815,"(10.0, 12.5, 12.333333333333334)","(3.1, 3.75, 3.577272727272727)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 49.81818181818182)","(26.0, 42.0, 38.0)","(12.0, 17.5, 16.5)","(8.5, 12.5, 11.6)","(3.9, 4.7, 4.463302752293578)","(4.6, 6.4, 5.9)"
11-01-2023 12:29:53.409063,"(10.0, 12.5, 12.333333333333334)","(3.1, 3.75, 3.577272727272727)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 49.81818181818182)","(26.0, 42.0, 38.0)","(12.0, 17.5, 16.5)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.463302752293578)","(4.6, 6.4, 5.9625)"
11-01-2023 12:29:54.635645,"(10.0, 12.5, 12.333333333333334)","(3.1, 3.75, 3.577272727272727)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 49.81818181818182)","(26.0, 42.0, 38.0)","(12.0, 17.5, 16.5)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.4, 5.933333333333334)"
11-01-2023 12:29:55.781551,"(10.0, 12.5, 12.333333333333334)","(3.1, 3.75, 3.577272727272727)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.8)","(26.0, 42.0, 38.0)","(12.0, 17.5, 18.8)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.4, 5.933333333333334)"
11-01-2023 12:29:57.130424,"(10.0, 12.5, 12.333333333333334)","(3.1, 3.75, 3.577272727272727)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.0)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.272727272727273)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.4, 5.933333333333334)"
11-01-2023 12:29:58.422119,"(10.0, 12.5, 12.333333333333334)","(3.1, 3.75, 3.577272727272727)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.0)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.272727272727273)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.4, 5.933333333333334)"
11-01-2023 12:29:59.607741,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.0)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.272727272727273)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.4, 5.933333333333334)"
11-01-2023 12:30:00.777863,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 16.0, 15.052631578947368)","(31.0, 60.0, 52.0)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.272727272727273)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.4, 5.933333333333334)"
11-01-2023 12:30:01.985384,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 16.0, 15.8)","(31.0, 60.0, 50.857142857142854)","(26.0, 42.0, 38.0)","(12.0, 19.5, 17.75)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.4, 5.966666666666667)"
11-01-2023 12:30:03.208626,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 17.0, 15.875)","(31.0, 60.0, 53.6)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.214285714285715)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.2, 5.966666666666667)"
11-01-2023 12:30:04.493378,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 17.0, 15.875)","(31.0, 60.0, 53.6)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.214285714285715)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.2, 5.966666666666667)"
11-01-2023 12:30:05.710134,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 17.0, 15.8)","(31.0, 60.0, 52.888888888888886)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.055555555555557)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.2, 5.890476190476191)"
11-01-2023 12:30:06.899427,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 17.0, 15.8)","(31.0, 60.0, 52.888888888888886)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.055555555555557)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.2, 5.890476190476191)"
11-01-2023 12:30:08.062298,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 17.0, 15.8)","(31.0, 60.0, 52.888888888888886)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.055555555555557)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.2, 5.94)"
11-01-2023 12:30:09.216468,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 17.0, 15.8)","(31.0, 60.0, 49.333333333333336)","(26.0, 42.0, 38.0)","(12.0, 19.0, 18.083333333333332)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.2, 5.960869565217392)"
11-01-2023 12:30:10.549170,"(9.0, 12.5, 12.333333333333334)","(3.2, 3.75, 3.577272727272727)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 50.666666666666664)","(26.0, 42.0, 38.0)","(12.0, 18.5, 17.5)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.2, 5.910526315789474)"
11-01-2023 12:30:11.874562,"(9.0, 12.5, 12.166666666666666)","(3.2, 3.75, 3.5882978723404255)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 50.666666666666664)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.5)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.2, 5.8090909090909095)"
11-01-2023 12:30:13.078213,"(9.0, 12.5, 12.277777777777779)","(3.2, 3.75, 3.5882978723404255)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 50.666666666666664)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.153846153846153)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.0, 5.8090909090909095)"
11-01-2023 12:30:14.266953,"(9.0, 12.0, 11.842105263157894)","(3.2, 3.75, 3.5882978723404255)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 50.666666666666664)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.153846153846153)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.0, 5.788888888888889)"
11-01-2023 12:30:15.403392,"(9.0, 12.0, 11.78048780487805)","(3.2, 3.75, 3.5882978723404255)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 49.333333333333336)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.0)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.0, 5.788888888888889)"
11-01-2023 12:30:16.560220,"(9.0, 12.0, 11.78048780487805)","(3.2, 3.75, 3.5882978723404255)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 49.333333333333336)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.0)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.0, 5.788888888888889)"
11-01-2023 12:30:17.718033,"(9.0, 12.0, 11.842105263157894)","(3.2, 3.75, 3.5882978723404255)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 52.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.0)","(8.5, 12.5, 11.6)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.0, 5.788888888888889)"
11-01-2023 12:30:19.586469,"(9.0, 12.0, 11.045454545454545)","(3.2, 3.75, 3.5882978723404255)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 52.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.214285714285715)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.0, 5.780769230769231)"
11-01-2023 12:30:21.079561,"(8.5, 12.0, 10.961538461538462)","(3.2, 3.75, 3.591860465116279)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 52.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.214285714285715)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.0, 5.780769230769231)"
11-01-2023 12:30:22.668920,"(8.5, 12.0, 10.772727272727273)","(3.2, 3.75, 3.591860465116279)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 50.0)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.0, 5.661538461538461)"
11-01-2023 12:30:24.309301,"(8.5, 12.0, 10.772727272727273)","(3.2, 3.75, 3.591860465116279)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 50.0)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.419117647058824)","(4.6, 6.0, 5.661538461538461)"
11-01-2023 12:30:26.044526,"(8.5, 12.0, 10.772727272727273)","(3.2, 3.75, 3.591860465116279)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 50.0)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.405172413793104)","(4.6, 6.0, 5.661538461538461)"
11-01-2023 12:30:27.504984,"(8.5, 12.0, 10.772727272727273)","(3.2, 3.75, 3.6053191489361702)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 50.0)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.411764705882353)","(4.6, 6.0, 5.661538461538461)"
11-01-2023 12:30:28.997511,"(8.5, 11.5, 10.833333333333334)","(3.2, 3.75, 3.591860465116279)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 52.22222222222222)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.411764705882353)","(4.6, 6.0, 5.661538461538461)"
11-01-2023 12:30:30.240399,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.75, 3.591860465116279)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 52.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.411764705882353)","(4.6, 6.0, 5.661538461538461)"
11-01-2023 12:30:31.492679,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.75, 3.591860465116279)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 52.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.411764705882353)","(4.6, 6.0, 5.706666666666666)"
11-01-2023 12:30:32.673006,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.75, 3.591860465116279)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 52.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.411764705882353)","(4.6, 6.0, 5.706666666666666)"
11-01-2023 12:30:34.026984,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.75, 3.588095238095238)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 52.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.666666666666666)","(3.9, 4.5, 4.407692307692308)","(4.6, 6.0, 5.648)"
11-01-2023 12:30:35.394110,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.75, 3.5557142857142856)","(12.0, 17.0, 15.714285714285714)","(31.0, 60.0, 50.0)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.666666666666666)","(3.9, 4.5, 4.407692307692308)","(4.6, 6.0, 5.69655172413793)"
11-01-2023 12:30:36.724117,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.75, 3.5841463414634145)","(12.0, 17.0, 15.875)","(31.0, 60.0, 50.0)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.571428571428573)","(8.5, 12.5, 11.666666666666666)","(3.9, 4.5, 4.407692307692308)","(4.6, 6.0, 5.69655172413793)"
11-01-2023 12:30:37.959075,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.75, 3.5841463414634145)","(12.0, 17.0, 15.875)","(31.0, 60.0, 50.0)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.333333333333332)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.407692307692308)","(4.6, 6.0, 5.706666666666666)"
11-01-2023 12:30:39.231807,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.75, 3.5841463414634145)","(12.0, 17.0, 15.875)","(31.0, 60.0, 50.0)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.4)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.407692307692308)","(4.6, 6.0, 5.706666666666666)"
11-01-2023 12:30:40.429715,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.7, 3.666666666666667)","(12.0, 17.0, 15.875)","(31.0, 60.0, 50.0)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.4)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.407692307692308)","(4.6, 6.0, 5.706666666666666)"
11-01-2023 12:30:41.595529,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.7, 3.666666666666667)","(12.0, 17.0, 15.875)","(31.0, 60.0, 52.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.4)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.407692307692308)","(4.6, 6.0, 5.706666666666666)"
11-01-2023 12:30:42.904939,"(9.0, 11.5, 10.833333333333334)","(3.2, 3.7, 3.666666666666667)","(12.0, 17.0, 15.875)","(31.0, 60.0, 52.72727272727273)","(26.0, 42.0, 38.0)","(12.0, 19.0, 17.4)","(8.5, 12.5, 11.875)","(3.9, 4.5, 4.407692307692308)","(4.6, 6.0, 5.706666666666666)"
