,Hopes Girl,Weblec Breeze,Nova Cascade,Beautiful Bounty,Follow You,Shrinking
07-12-2022 13:45:45.661023,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:47.040661,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:48.429842,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:49.543213,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:50.660330,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:51.587060,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:52.780783,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:54.123164,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:55.394586,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:56.579869,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:57.710721,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:58.808272,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:45:59.787290,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:00.783642,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:01.917396,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:02.960838,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:03.972714,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:04.925940,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:06.014557,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:06.970333,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:08.137549,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:09.264497,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:10.240547,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:11.135750,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:12.162485,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:13.228327,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:14.189410,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:15.166922,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:16.218981,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:17.257317,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:18.186853,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:19.174941,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:20.190881,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:21.189068,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:22.138360,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:23.158638,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:24.225700,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:25.190608,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:26.144528,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:27.291216,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:28.335205,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:29.469208,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:30.608865,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:31.890004,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:33.127486,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:34.310402,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:35.200213,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:36.236435,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:37.269357,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:38.300065,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:39.259857,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:40.253955,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:41.300278,"(26.0, 130.0, 77.0)","(20.0, 65.0, 46.92307692307692)","(7.5, 13.5, 12.83)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:42.301359,"(26.0, 130.0, 77.0)","(20.0, 65.0, 40.11764705882353)","(7.5, 13.5, 9.09)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:43.268842,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.09)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:44.320813,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:45.362266,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:46.385988,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:47.291646,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:48.361556,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:49.418740,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:50.335104,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:51.351333,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:52.373261,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:53.293219,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:54.246598,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:55.156685,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:56.294581,"(26.0, 130.0, 77.0)","(20.0, 65.0, 30.125)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:57.262725,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:58.148451,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:46:59.152112,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:00.121494,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:00.985531,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:01.919463,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:02.871468,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:03.834776,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.5749999999999997)","(4.0, 6.8, 5.245454545454545)"
07-12-2022 13:47:04.699057,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.5749999999999997)","(4.0, 6.8, 5.245454545454545)"
07-12-2022 13:47:05.667554,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.5749999999999997)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:06.618119,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.482)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:07.600506,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 6.246874999999999)"
07-12-2022 13:47:08.604570,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.5749999999999997)","(4.0, 6.8, 5.066666666666666)"
07-12-2022 13:47:09.483315,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.5749999999999997)","(4.0, 6.8, 5.066666666666666)"
07-12-2022 13:47:10.469233,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.5749999999999997)","(4.0, 6.8, 5.066666666666666)"
07-12-2022 13:47:11.445485,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.5749999999999997)","(4.0, 6.8, 5.066666666666666)"
07-12-2022 13:47:12.425549,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:13.372025,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.482)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:14.463679,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.5749999999999997)","(4.0, 6.8, 5.245454545454545)"
07-12-2022 13:47:15.396041,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.5749999999999997)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:16.265892,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.5749999999999997)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:17.324920,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.5749999999999997)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:18.471238,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.6, 3.1363636363636362)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:19.473908,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.9, 3.1363636363636362)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:20.473165,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.9, 3.65)","(4.0, 6.8, 5.245454545454545)"
07-12-2022 13:47:21.502081,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.8, 3.3049999999999997)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:22.424295,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.8, 3.3049999999999997)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:23.410426,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.8, 3.3049999999999997)","(4.0, 6.8, 4.933333333333334)"
07-12-2022 13:47:24.472085,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.8, 3.461818181818182)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:25.494540,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.8, 3.461818181818182)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:26.649560,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.8, 3.6125)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:27.788628,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.3615384615384616)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:28.628110,"(26.0, 130.0, 77.0)","(20.0, 65.0, 34.0)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.3615384615384616)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:29.600392,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.3615384615384616)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:30.623447,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.7, 3.118181818181818)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:31.559860,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.9, 3.1363636363636362)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:32.549620,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.9, 3.1363636363636362)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:33.689836,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.9, 3.65)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:34.777817,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.8, 3.3846153846153846)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:35.787775,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.8, 3.3846153846153846)","(4.0, 6.8, 4.866666666666666)"
07-12-2022 13:47:36.800707,"(26.0, 130.0, 77.0)","(20.0, 65.0, 32.80769230769231)","(7.5, 13.5, 9.825)","(2.2, 3.3, 2.3941176470588235)","(2.9, 4.8, 3.3846153846153846)","(4.0, 6.8, 4.866666666666666)"
