,Screaming Izzy,Echo Chamber,Blue Ability,Wood Carrier,Blazin Fury,Dr Cinny,Tinker Dan,Mekong Tash
07-01-2023 09:54:55.091912,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:54:56.357198,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:54:57.514798,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:54:58.681575,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:54:59.890253,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:01.234910,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:02.526244,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:03.881704,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:05.147537,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:06.294351,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:07.520772,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.5675)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:08.619429,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.771428571428571)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.54875)","(5.5, 10.5, 7.9)"
07-01-2023 09:55:09.691521,"(21.0, 70.0, 44.44444444444444)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.666666666666668)","(2.7, 6.2, 5.133333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.54875)","(5.5, 9.6, 7.9)"
07-01-2023 09:55:10.857052,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 26.0)","(2.7, 6.2, 5.133333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.54875)","(5.5, 9.6, 7.9)"
07-01-2023 09:55:12.100705,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 26.0)","(2.7, 6.2, 5.64)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.7800000000000002)","(5.5, 9.6, 7.9)"
07-01-2023 09:55:13.253332,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 26.0)","(2.7, 6.2, 5.64)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.7800000000000002)","(5.5, 9.6, 7.9)"
07-01-2023 09:55:14.444885,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 26.0)","(2.7, 6.2, 5.733333333333333)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.7800000000000002)","(5.5, 9.6, 7.9)"
07-01-2023 09:55:15.509905,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 26.0)","(2.7, 6.2, 5.684210526315789)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.7800000000000002)","(5.5, 9.6, 7.853846153846154)"
07-01-2023 09:55:16.619360,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:17.863735,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:19.086920,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:20.277616,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:21.489189,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:22.673464,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:23.816384,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:24.968421,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:26.170523,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:27.358078,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:28.581607,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:29.824628,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.675)","(71.0, 480.0, 161.25)","(3.8, 5.3, 4.783333333333333)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.853846153846154)"
07-01-2023 09:55:31.133107,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 6.2, 5.4799999999999995)","(71.0, 480.0, 161.25)","(3.8, 5.3, 3.973076923076923)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.464705882352941)"
07-01-2023 09:55:32.440270,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 20.22222222222222)","(2.7, 5.8, 5.4799999999999995)","(71.0, 480.0, 161.25)","(3.8, 5.2, 4.35)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.464705882352941)"
07-01-2023 09:55:33.682030,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 25.666666666666664)","(2.7, 5.8, 5.4799999999999995)","(71.0, 480.0, 161.25)","(3.8, 5.1, 4.35)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.464705882352941)"
07-01-2023 09:55:34.857828,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 25.666666666666664)","(2.7, 5.8, 5.4799999999999995)","(71.0, 480.0, 161.25)","(3.8, 5.1, 4.35)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 7.464705882352941)"
07-01-2023 09:55:36.082459,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 25.666666666666664)","(2.7, 5.8, 5.4799999999999995)","(71.0, 480.0, 161.25)","(3.8, 5.1, 4.6499999999999995)","(2.6, 2.98, 2.58625)","(5.5, 10.5, 8.485714285714286)"
07-01-2023 09:55:37.229106,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 25.666666666666664)","(2.7, 5.8, 5.4799999999999995)","(71.0, 480.0, 161.25)","(3.8, 5.1, 4.6499999999999995)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 8.485714285714286)"
07-01-2023 09:55:38.394396,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 25.666666666666664)","(2.7, 5.8, 5.4799999999999995)","(71.0, 480.0, 161.25)","(3.8, 5.1, 4.6499999999999995)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 7.800000000000001)"
07-01-2023 09:55:39.615523,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 25.666666666666664)","(2.7, 5.8, 5.4799999999999995)","(71.0, 480.0, 161.25)","(3.8, 5.1, 4.6499999999999995)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 7.800000000000001)"
07-01-2023 09:55:40.907074,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 28.38888888888889)","(2.7, 5.8, 5.720000000000001)","(71.0, 480.0, 161.25)","(3.8, 5.1, 4.6499999999999995)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 7.800000000000001)"
07-01-2023 09:55:42.127441,"(21.0, 70.0, 42.4)","(81.0, 560.0, 310.0)","(19.0, 42.0, 32.5)","(2.7, 6.2, 5.469565217391304)","(71.0, 480.0, 161.25)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 7.800000000000001)"
07-01-2023 09:55:43.354778,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.469565217391304)","(71.0, 480.0, 161.25)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:44.609693,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.469565217391304)","(71.0, 480.0, 161.25)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:45.899134,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.469565217391304)","(71.0, 480.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:47.065214,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.675)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.93)","(2.6, 2.98, 2.54875)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:48.290492,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.675)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.93)","(2.6, 2.98, 2.54875)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:49.462763,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.607692307692307)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.6925)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:50.532130,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.607692307692307)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.6925)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:51.546689,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.607692307692307)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.6925)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:52.690778,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.607692307692307)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.6925)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:53.872377,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.733333333333333)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:55.067070,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:56.300237,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:57.540957,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:58.676318,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:55:59.892230,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:01.071468,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:02.168145,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:03.324811,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:04.536314,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:05.782478,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:06.869749,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:08.142174,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.542857142857143)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:09.408154,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:10.505655,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:11.599680,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:12.681763,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:13.783164,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:14.816440,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:15.932791,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:16.943808,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:18.026700,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:19.061575,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.8, 5.6125)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.5675)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:20.089147,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.566666666666666)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.705)","(5.5, 9.4, 8.2)"
07-01-2023 09:56:21.058987,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.9088235294117646)","(2.6, 2.98, 2.705)","(5.5, 9.4, 7.48)"
07-01-2023 09:56:22.145890,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.793548387096774)","(2.6, 2.98, 2.705)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:23.253547,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.8)","(2.6, 2.98, 2.705)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:24.348260,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.8)","(2.6, 2.98, 2.6930434782608694)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:25.452336,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.8)","(2.6, 2.98, 2.6930434782608694)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:26.665249,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 490.0, 161.25)","(3.8, 5.1, 3.8)","(2.6, 2.98, 2.6930434782608694)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:27.676536,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 480.0, 161.25)","(3.8, 5.1, 3.8)","(2.6, 2.98, 2.6930434782608694)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:28.770640,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.8)","(2.6, 2.98, 2.6930434782608694)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:29.920808,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.8)","(2.6, 2.98, 2.6930434782608694)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:31.129551,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.54)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.8)","(2.6, 2.98, 2.6930434782608694)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:32.338585,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 5.7, 5.857142857142858)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.8)","(2.6, 2.98, 2.6930434782608694)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:33.472398,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.7555555555555555)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.793548387096774)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 7.24)"
07-01-2023 09:56:34.631972,"(21.0, 70.0, 39.33333333333333)","(81.0, 560.0, 310.0)","(19.0, 40.0, 32.5)","(2.7, 6.2, 5.7555555555555555)","(71.0, 490.0, 94.54545454545455)","(3.8, 5.1, 3.793548387096774)","(2.6, 2.98, 2.58625)","(5.5, 9.4, 7.24)"
