,Stella Star,Madi Moonshine,Destini Fresco,Magic Zimba,Elektra Storm,Up There Rocco
08-01-2023 17:17:28.194205,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(8.5, 20.0, 18.95)","(15.0, 55.0, 51.368421052631575)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:29.218724,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(8.5, 20.0, 18.95)","(15.0, 55.0, 51.368421052631575)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:30.295971,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(8.5, 20.0, 18.95)","(15.0, 55.0, 51.368421052631575)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:31.244879,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(8.5, 20.0, 18.95)","(15.0, 55.0, 51.368421052631575)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:32.273747,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(8.5, 20.0, 18.95)","(15.0, 55.0, 51.368421052631575)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:33.275926,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(8.5, 20.0, 18.95)","(15.0, 55.0, 51.368421052631575)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:34.282151,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(8.5, 20.0, 18.95)","(15.0, 55.0, 51.368421052631575)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:35.379185,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(8.5, 20.0, 18.95)","(15.0, 55.0, 51.368421052631575)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:36.594197,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(8.5, 20.0, 18.95)","(15.0, 55.0, 53.64705882352941)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:37.717607,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(9.0, 20.0, 18.95)","(14.0, 55.0, 53.64705882352941)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:38.704414,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(9.0, 20.0, 18.95)","(14.0, 55.0, 53.64705882352941)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:39.729694,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(9.0, 20.0, 18.95)","(14.0, 55.0, 53.64705882352941)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:40.643712,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(9.0, 20.0, 18.95)","(14.0, 55.0, 53.64705882352941)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:41.665116,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(9.0, 20.0, 18.95)","(14.0, 55.0, 53.64705882352941)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:42.722505,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(9.0, 20.0, 18.95)","(14.0, 55.0, 53.64705882352941)","(12.0, 24.0, 21.75)","(1.18, 1.36, 1.3211764705882354)"
08-01-2023 17:17:43.827372,"(9.0, 15.5, 14.61111111111111)","(31.0, 60.0, 53.53846153846153)","(9.0, 20.0, 18.95)","(14.0, 55.0, 52.375)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:44.815199,"(9.0, 14.5, 13.6)","(26.0, 60.0, 51.33333333333333)","(10.0, 20.0, 18.95)","(16.0, 55.0, 52.375)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:45.780663,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 18.95)","(16.0, 55.0, 51.0)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:46.776907,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 18.95)","(16.0, 60.0, 51.0)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:47.855530,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 18.95)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:48.952367,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:50.072688,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:51.188261,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:52.252269,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:53.143277,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.36, 1.3050000000000002)"
08-01-2023 17:17:54.114347,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.35, 1.2833333333333334)"
08-01-2023 17:17:55.074153,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.35, 1.2833333333333334)"
08-01-2023 17:17:56.044065,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.35, 1.2714285714285714)"
08-01-2023 17:17:57.052968,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.35, 1.2676470588235293)"
08-01-2023 17:17:57.976981,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.35, 1.2676470588235293)"
08-01-2023 17:17:58.869564,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.35, 1.2676470588235293)"
08-01-2023 17:17:59.897987,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 21.1875)","(1.18, 1.35, 1.2686206896551724)"
08-01-2023 17:18:00.943958,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 67.38461538461539)","(12.0, 24.0, 21.1875)","(1.18, 1.34, 1.2686206896551724)"
08-01-2023 17:18:02.015354,"(9.0, 14.5, 13.6)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 70.0, 62.769230769230774)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.34, 1.2791176470588235)"
08-01-2023 17:18:03.006372,"(9.0, 14.5, 13.18)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.34, 1.2752631578947369)"
08-01-2023 17:18:03.996107,"(9.0, 14.5, 13.18)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 67.38461538461539)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.33, 1.2557142857142858)"
08-01-2023 17:18:04.969368,"(9.0, 14.5, 13.18)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 70.0, 67.38461538461539)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.33, 1.2557142857142858)"
08-01-2023 17:18:05.954907,"(9.0, 14.5, 13.18)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.33, 1.3021428571428573)"
08-01-2023 17:18:06.848728,"(9.0, 14.0, 13.342105263157894)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 70.0, 58.666666666666664)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.33, 1.257910447761194)"
08-01-2023 17:18:07.832279,"(9.0, 16.5, 15.875)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2470175438596491)"
08-01-2023 17:18:08.821631,"(9.0, 15.5, 15.0)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 67.38461538461539)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2529032258064516)"
08-01-2023 17:18:09.735839,"(9.0, 16.0, 13.846153846153847)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 70.0, 67.38461538461539)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2470175438596491)"
08-01-2023 17:18:10.777511,"(9.0, 16.0, 14.588235294117647)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 67.38461538461539)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2529032258064516)"
08-01-2023 17:18:11.783314,"(9.0, 16.0, 14.0)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 70.0, 62.769230769230774)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2470175438596491)"
08-01-2023 17:18:12.710109,"(9.0, 16.0, 14.0)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2529032258064516)"
08-01-2023 17:18:13.787173,"(9.0, 16.0, 14.0)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.769230769230774)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2470175438596491)"
08-01-2023 17:18:14.843666,"(9.0, 16.0, 14.0)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 52.3125)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2470175438596491)"
08-01-2023 17:18:15.839347,"(9.0, 16.0, 14.0)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 65.0, 62.099999999999994)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2529032258064516)"
08-01-2023 17:18:16.875029,"(9.0, 16.0, 14.0)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 60.0, 57.599999999999994)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2470175438596491)"
08-01-2023 17:18:17.936972,"(9.0, 16.0, 14.0)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 60.0, 57.599999999999994)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.2529032258064516)"
08-01-2023 17:18:18.977661,"(9.0, 16.0, 14.0)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 60.0, 57.599999999999994)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.32, 1.25875)"
08-01-2023 17:18:20.012812,"(9.0, 16.0, 14.0)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 60.0, 57.599999999999994)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.3, 1.267777777777778)"
08-01-2023 17:18:20.963266,"(9.0, 16.0, 14.0)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 60.0, 57.599999999999994)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.29, 1.2694117647058825)"
08-01-2023 17:18:21.912186,"(9.0, 16.0, 14.0)","(26.0, 60.0, 55.41176470588235)","(10.0, 20.0, 19.5625)","(16.0, 60.0, 57.599999999999994)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.29, 1.2608333333333333)"
08-01-2023 17:18:22.850974,"(9.0, 16.0, 14.625)","(26.0, 60.0, 52.2)","(10.0, 20.0, 19.5625)","(16.0, 60.0, 57.599999999999994)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.29, 1.2608333333333333)"
08-01-2023 17:18:23.938827,"(9.0, 16.0, 14.625)","(26.0, 60.0, 57.111111111111114)","(10.0, 20.0, 19.805555555555557)","(16.0, 60.0, 57.599999999999994)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.29, 1.2608333333333333)"
08-01-2023 17:18:25.082914,"(9.0, 16.0, 14.625)","(26.0, 60.0, 54.8)","(10.0, 20.0, 19.805555555555557)","(16.0, 60.0, 52.666666666666664)","(12.0, 24.0, 20.071428571428573)","(1.18, 1.29, 1.2694117647058825)"
08-01-2023 17:18:26.211108,"(9.0, 16.0, 14.625)","(26.0, 60.0, 57.111111111111114)","(10.0, 20.0, 19.805555555555557)","(16.0, 60.0, 54.8)","(12.0, 24.0, 21.338709677419356)","(1.18, 1.29, 1.2513636363636365)"
08-01-2023 17:18:27.175986,"(9.0, 16.0, 14.625)","(26.0, 60.0, 54.8)","(10.0, 20.0, 19.805555555555557)","(16.0, 80.0, 50.0)","(12.0, 24.0, 21.338709677419356)","(1.18, 1.29, 1.2513636363636365)"
08-01-2023 17:18:28.160096,"(9.0, 16.0, 13.86111111111111)","(26.0, 60.0, 57.111111111111114)","(10.0, 20.0, 19.805555555555557)","(16.0, 80.0, 50.0)","(12.0, 24.0, 19.416666666666668)","(1.18, 1.29, 1.2301282051282052)"
08-01-2023 17:18:29.129070,"(9.0, 16.0, 13.777777777777779)","(26.0, 60.0, 57.214285714285715)","(10.0, 20.0, 19.890625)","(16.0, 80.0, 50.0)","(12.0, 24.0, 19.416666666666668)","(1.18, 1.24, 1.230078895463511)"
08-01-2023 17:18:30.156393,"(9.0, 16.0, 14.314814814814815)","(26.0, 60.0, 54.8)","(10.0, 24.0, 22.3125)","(16.0, 80.0, 67.36842105263158)","(12.0, 24.0, 22.125)","(1.18, 1.24, 1.217873900293255)"
08-01-2023 17:18:31.254706,"(9.0, 16.0, 14.314814814814815)","(26.0, 60.0, 57.111111111111114)","(10.0, 24.0, 22.3125)","(18.0, 80.0, 61.66666666666667)","(12.0, 24.0, 22.125)","(1.16, 1.24, 1.2177761413843888)"
08-01-2023 17:18:32.317798,"(9.0, 16.0, 14.314814814814815)","(26.0, 60.0, 54.8)","(10.0, 24.0, 22.46153846153846)","(18.0, 80.0, 61.66666666666667)","(12.0, 24.0, 22.125)","(1.16, 1.24, 1.216896551724138)"
08-01-2023 17:18:33.324415,"(9.0, 16.0, 14.621212121212121)","(26.0, 60.0, 57.111111111111114)","(10.0, 24.0, 21.98780487804878)","(18.0, 80.0, 61.66666666666667)","(12.0, 24.0, 22.125)","(1.16, 1.24, 1.2168076923076923)"
08-01-2023 17:18:34.188045,"(9.0, 16.0, 14.621212121212121)","(26.0, 60.0, 57.111111111111114)","(10.0, 24.0, 20.517857142857142)","(18.0, 80.0, 61.66666666666667)","(12.0, 24.0, 22.166666666666664)","(1.16, 1.24, 1.2168076923076923)"
08-01-2023 17:18:35.217964,"(9.0, 16.0, 14.621212121212121)","(26.0, 60.0, 55.125)","(10.0, 24.0, 20.745283018867923)","(18.0, 80.0, 67.05882352941177)","(12.0, 24.0, 21.25)","(1.16, 1.24, 1.2168076923076923)"
08-01-2023 17:18:36.302939,"(9.0, 16.0, 14.621212121212121)","(26.0, 60.0, 57.310344827586206)","(10.0, 24.0, 20.745283018867923)","(18.0, 80.0, 67.87878787878788)","(12.0, 24.0, 21.40740740740741)","(1.16, 1.24, 1.2167181467181467)"
08-01-2023 17:18:37.409022,"(9.0, 16.0, 14.621212121212121)","(26.0, 60.0, 57.310344827586206)","(10.0, 24.0, 20.25)","(18.0, 80.0, 67.87878787878788)","(12.0, 24.0, 21.40740740740741)","(1.16, 1.24, 1.2167181467181467)"
08-01-2023 17:18:38.406618,"(9.0, 16.0, 14.621212121212121)","(26.0, 60.0, 57.310344827586206)","(10.0, 24.0, 20.25)","(18.0, 80.0, 69.6774193548387)","(12.0, 24.0, 21.75)","(1.16, 1.24, 1.206553672316384)"
08-01-2023 17:18:39.450730,"(9.0, 19.5, 18.5)","(26.0, 65.0, 42.5)","(10.0, 23.0, 20.3)","(18.0, 80.0, 61.0)","(12.0, 24.0, 23.142857142857142)","(1.16, 1.21, 1.2183132530120482)"
08-01-2023 17:18:40.399752,"(9.0, 20.0, 14.120000000000001)","(26.0, 65.0, 56.0)","(10.0, 24.0, 18.59090909090909)","(18.0, 80.0, 71.0)","(12.0, 28.0, 25.8125)","(1.16, 1.24, 1.2162962962962962)"
08-01-2023 17:18:41.391223,"(9.0, 20.0, 16.363636363636363)","(26.0, 65.0, 57.06666666666666)","(10.0, 24.0, 21.3)","(18.0, 75.0, 70.0)","(12.0, 28.0, 24.363636363636363)","(1.16, 1.22, 1.2189637305699481)"
08-01-2023 17:18:42.529645,"(9.0, 20.0, 16.564814814814813)","(26.0, 65.0, 55.45454545454545)","(10.0, 24.0, 21.3)","(18.0, 75.0, 70.0)","(12.0, 28.0, 24.666666666666668)","(1.16, 1.22, 1.2186666666666666)"
08-01-2023 17:18:43.650898,"(9.0, 20.0, 16.564814814814813)","(26.0, 65.0, 55.45454545454545)","(10.0, 24.0, 21.3)","(18.0, 75.0, 67.5)","(12.0, 28.0, 24.363636363636363)","(1.16, 1.22, 1.2189637305699481)"
08-01-2023 17:18:44.700801,"(9.0, 20.0, 16.567307692307693)","(26.0, 65.0, 56.92307692307692)","(10.0, 24.0, 21.3)","(18.0, 75.0, 72.85714285714286)","(12.0, 28.0, 24.75)","(1.16, 1.22, 1.2075)"
08-01-2023 17:18:45.624524,"(9.0, 20.0, 16.567307692307693)","(26.0, 65.0, 63.333333333333336)","(10.0, 23.0, 21.285714285714285)","(18.0, 75.0, 72.85714285714286)","(12.0, 27.0, 24.75)","(1.16, 1.22, 1.2133333333333334)"
08-01-2023 17:18:46.588022,"(9.0, 20.0, 16.567307692307693)","(26.0, 65.0, 61.0)","(10.0, 23.0, 21.285714285714285)","(18.0, 75.0, 72.85714285714286)","(12.0, 27.0, 25.434782608695652)","(1.16, 1.22, 1.2133333333333334)"
08-01-2023 17:18:47.677528,"(9.0, 20.0, 16.567307692307693)","(26.0, 65.0, 61.0)","(10.0, 23.0, 21.2)","(18.0, 75.0, 69.47368421052632)","(12.0, 27.0, 25.434782608695652)","(1.16, 1.22, 1.2133333333333334)"
08-01-2023 17:18:48.753035,"(9.0, 20.0, 16.567307692307693)","(26.0, 65.0, 61.0)","(10.0, 23.0, 21.2)","(18.0, 75.0, 70.0)","(12.0, 27.0, 25.58823529411765)","(1.16, 1.22, 1.1917977528089887)"
08-01-2023 17:18:49.764856,"(9.0, 20.0, 18.181818181818183)","(26.0, 65.0, 64.16666666666667)","(10.0, 23.0, 22.217391304347824)","(18.0, 75.0, 71.66666666666667)","(12.0, 27.0, 26.1)","(1.16, 1.21, 1.205546875)"
08-01-2023 17:18:50.826700,"(9.0, 20.0, 18.529411764705884)","(26.0, 85.0, 75.0)","(10.0, 23.0, 22.1)","(18.0, 75.0, 71.66666666666667)","(12.0, 27.0, 26.25)","(1.16, 1.21, 1.200952380952381)"
08-01-2023 17:18:51.842111,"(9.0, 20.0, 18.529411764705884)","(26.0, 85.0, 78.75)","(10.0, 23.0, 22.1)","(18.0, 75.0, 71.66666666666667)","(12.0, 27.0, 26.25)","(1.16, 1.21, 1.2040625)"
08-01-2023 17:18:52.750366,"(9.0, 20.0, 18.529411764705884)","(26.0, 80.0, 72.0)","(10.0, 23.0, 22.1)","(18.0, 75.0, 70.625)","(12.0, 27.0, 26.11111111111111)","(1.16, 1.21, 1.20525)"
08-01-2023 17:18:53.913990,"(9.0, 20.0, 18.529411764705884)","(26.0, 80.0, 72.0)","(10.0, 23.0, 22.1)","(18.0, 75.0, 71.66666666666667)","(12.0, 27.0, 26.25)","(1.16, 1.21, 1.2040625)"
08-01-2023 17:18:55.084595,"(9.0, 20.0, 19.05)","(26.0, 80.0, 72.0)","(10.0, 23.0, 18.695652173913043)","(18.0, 75.0, 72.5)","(12.0, 27.0, 25.666666666666668)","(1.16, 1.21, 1.2179342723004694)"
08-01-2023 17:18:56.148313,"(9.0, 20.0, 19.05)","(26.0, 80.0, 77.5)","(10.0, 23.0, 18.695652173913043)","(18.0, 75.0, 74.54545454545455)","(12.0, 27.0, 25.5)","(1.16, 1.22, 1.2083636363636363)"
08-01-2023 17:18:57.192901,"(9.0, 20.0, 18.714285714285715)","(26.0, 80.0, 73.33333333333333)","(10.0, 23.0, 18.695652173913043)","(18.0, 75.0, 96.66666666666667)","(12.0, 27.0, 26.625)","(1.16, 1.21, 1.1894652406417112)"
08-01-2023 17:18:58.274470,"(9.0, 20.0, 19.217391304347824)","(26.0, 80.0, 77.14285714285714)","(10.0, 23.0, 21.2)","(18.0, 120.0, 96.66666666666667)","(12.0, 27.0, 26.5)","(1.16, 1.19, 1.18921875)"
08-01-2023 17:18:59.273993,"(9.0, 20.0, 19.217391304347824)","(26.0, 80.0, 74.54545454545455)","(10.0, 23.0, 21.2)","(18.0, 120.0, 93.75)","(12.0, 27.0, 27.81818181818182)","(1.16, 1.19, 1.1894652406417112)"
08-01-2023 17:19:00.296332,"(9.0, 20.0, 19.217391304347824)","(26.0, 80.0, 77.14285714285714)","(10.0, 23.0, 21.2)","(18.0, 110.0, 91.25)","(12.0, 30.0, 29.333333333333332)","(1.16, 1.19, 1.1894565217391304)"
08-01-2023 17:19:01.322259,"(9.0, 20.0, 19.217391304347824)","(26.0, 80.0, 77.14285714285714)","(10.0, 23.0, 21.2)","(18.0, 110.0, 91.25)","(12.0, 30.0, 29.333333333333332)","(1.16, 1.19, 1.1894565217391304)"
08-01-2023 17:19:02.380813,"(9.0, 20.0, 19.217391304347824)","(26.0, 80.0, 77.14285714285714)","(10.0, 23.0, 21.2)","(18.0, 110.0, 91.25)","(12.0, 30.0, 27.333333333333332)","(1.16, 1.19, 1.1896363636363636)"
08-01-2023 17:19:03.374259,"(9.0, 20.0, 19.142857142857142)","(26.0, 80.0, 77.14285714285714)","(10.0, 23.0, 21.2)","(18.0, 110.0, 91.25)","(12.0, 30.0, 27.333333333333332)","(1.16, 1.19, 1.1896363636363636)"
08-01-2023 17:19:04.441162,"(9.0, 20.0, 19.142857142857142)","(26.0, 80.0, 77.14285714285714)","(10.0, 23.0, 21.2)","(18.0, 110.0, 104.23076923076923)","(12.0, 30.0, 27.846153846153847)","(1.16, 1.19, 1.1945876288659794)"
08-01-2023 17:19:05.491382,"(9.0, 20.0, 18.57894736842105)","(26.0, 80.0, 78.46153846153847)","(10.0, 23.0, 18.5)","(18.0, 110.0, 98.75)","(12.0, 29.0, 27.875)","(1.16, 1.2, 1.186)"
08-01-2023 17:19:06.335440,"(9.0, 20.0, 18.86)","(26.0, 80.0, 78.33333333333333)","(10.0, 23.0, 20.652173913043477)","(18.0, 110.0, 98.75)","(12.0, 29.0, 27.875)","(1.16, 1.2, 1.186)"
08-01-2023 17:19:07.383005,"(9.0, 20.0, 18.86)","(26.0, 80.0, 78.33333333333333)","(10.0, 23.0, 21.2)","(18.0, 110.0, 98.0)","(12.0, 29.0, 27.153846153846153)","(1.16, 1.2, 1.1912093023255814)"
08-01-2023 17:19:08.482727,"(9.0, 20.0, 18.86)","(26.0, 80.0, 95.0)","(10.0, 23.0, 21.2)","(18.0, 110.0, 98.0)","(12.0, 29.0, 26.9375)","(1.16, 1.2, 1.1939655172413792)"
08-01-2023 17:19:09.542310,"(9.0, 20.0, 15.476190476190476)","(26.0, 120.0, 95.0)","(10.0, 23.0, 21.2)","(18.0, 110.0, 98.0)","(12.0, 29.0, 27.0)","(1.16, 1.2, 1.1938235294117647)"
08-01-2023 17:19:10.760425,"(9.0, 19.0, 17.285714285714285)","(26.0, 110.0, 92.5)","(10.0, 23.0, 21.2)","(18.0, 110.0, 98.0)","(12.0, 29.0, 26.88235294117647)","(1.16, 1.2, 1.19453125)"
08-01-2023 17:19:11.898098,"(9.0, 19.0, 15.842105263157894)","(26.0, 110.0, 92.5)","(10.0, 23.0, 21.2)","(18.0, 110.0, 100.0)","(12.0, 29.0, 26.272727272727273)","(1.16, 1.2, 1.1934375)"
08-01-2023 17:19:12.905700,"(9.0, 19.0, 16.142857142857142)","(26.0, 110.0, 98.57142857142857)","(10.0, 23.0, 18.05)","(18.0, 110.0, 107.5)","(12.0, 29.0, 26.272727272727273)","(1.16, 1.2, 1.19453125)"
08-01-2023 17:19:14.077579,"(9.0, 19.0, 17.8)","(26.0, 110.0, 98.57142857142857)","(10.0, 23.0, 20.454545454545453)","(20.0, 110.0, 108.63636363636364)","(12.0, 29.0, 26.88235294117647)","(1.12, 1.2, 1.1798432601880877)"
08-01-2023 17:19:15.403892,"(9.0, 19.0, 18.125)","(26.0, 110.0, 100.0)","(10.0, 23.0, 20.46875)","(20.0, 110.0, 108.63636363636364)","(12.0, 29.0, 27.25)","(1.12, 1.18, 1.1918028169014083)"
08-01-2023 17:19:16.637670,"(9.0, 18.5, 18.125)","(26.0, 110.0, 100.0)","(10.0, 23.0, 20.46875)","(20.0, 110.0, 106.66666666666667)","(12.0, 29.0, 27.25)","(1.12, 1.2, 1.191497975708502)"
08-01-2023 17:19:17.708329,"(10.0, 18.5, 18.153846153846153)","(31.0, 110.0, 100.0)","(10.0, 23.0, 20.46875)","(20.0, 140.0, 127.5)","(12.0, 29.0, 28.142857142857142)","(1.12, 1.2, 1.1843283582089552)"
