,Office Bad Boy,Matai Reactor,Perfect Feeling,Duke Nz,Bettor Rocknroll,After Darn,Jang Pel,Abbey Diadema,Regal Nightshade Nz
07-12-2022 18:21:28.958258,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.418181818181818)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:30.186267,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.9, 3.1766666666666667)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:31.369850,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.85, 3.5599999999999996)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:32.639766,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5599999999999996)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 36.666666666666664)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:33.945069,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5599999999999996)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 36.666666666666664)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:35.332350,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.8, 3.3363636363636364)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:36.869840,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.1266666666666665)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:38.223476,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.7, 3.3666666666666667)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:39.664895,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.65, 3.3666666666666667)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:41.085977,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.65, 3.3666666666666667)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:42.518397,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.6, 2.8727272727272726)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:43.890715,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.6, 2.933333333333333)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:45.321809,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.6, 2.933333333333333)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:46.567209,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.6, 2.933333333333333)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:47.987181,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.183333333333333)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:49.424649,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.5733333333333333)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:50.815257,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.5733333333333333)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:52.197809,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.5733333333333333)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:53.362375,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.5733333333333333)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:54.563136,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:55.925872,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:57.190753,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:58.498104,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:59.764534,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:01.367948,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:03.081170,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:04.627731,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:06.129251,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:07.602717,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:09.075179,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:10.487090,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:11.808634,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:12.999694,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:14.171088,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:15.356782,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:16.582839,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:17.877316,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:19.140040,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:20.347707,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:21.484384,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:22.751384,"(4.8, 7.8, 6.9375)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:23.957381,"(4.8, 7.8, 6.9375)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:25.194258,"(4.8, 7.8, 6.9375)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:26.702462,"(4.8, 7.8, 6.9375)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:28.074176,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:29.365496,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:30.717171,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:31.990187,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:33.547795,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:35.046006,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:36.541137,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:38.072899,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:39.381257,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:40.855122,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:42.204229,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:43.443311,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:44.844446,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:46.373129,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:47.915252,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:49.576142,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:50.933322,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:52.476281,"(4.8, 7.8, 6.975)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:54.133295,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:55.768490,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:57.233074,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:22:58.761556,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:23:00.062920,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:23:01.415913,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:23:02.869895,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 10.833333333333334)","(9.0, 99999, 99990)","(2.7, 3.95, 3.703333333333333)","(31.0, 85.0, 47.66666666666667)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 16.4)","(17.0, 99999, 99990)"
07-12-2022 18:23:04.508067,"(4.8, 7.6, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 12.5, 11.5)","(9.0, 99999, 99990)","(2.7, 3.95, 3.703333333333333)","(31.0, 85.0, 61.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 26.0, 21.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:06.057225,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.95, 3.7675)","(31.0, 85.0, 47.66666666666667)","(21.0, 42.0, 31.333333333333332)","(14.0, 25.0, 19.75)","(17.0, 99999, 99990)"
07-12-2022 18:23:07.675459,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.9, 3.34)","(31.0, 85.0, 56.599999999999994)","(21.0, 42.0, 31.333333333333332)","(14.0, 25.0, 20.833333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:23:09.176856,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.8, 3.183333333333333)","(31.0, 75.0, 53.599999999999994)","(21.0, 42.0, 31.333333333333332)","(14.0, 24.0, 18.8)","(17.0, 99999, 99990)"
07-12-2022 18:23:10.731284,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.75, 3.183333333333333)","(31.0, 70.0, 58.57142857142857)","(21.0, 42.0, 31.333333333333332)","(14.0, 26.0, 18.8)","(17.0, 99999, 99990)"
07-12-2022 18:23:12.392280,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.75, 2.9615384615384617)","(31.0, 70.0, 63.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 26.0, 19.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:14.056659,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.7, 3.325)","(31.0, 70.0, 44.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 24.0, 19.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:15.804264,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.75, 3.1525)","(31.0, 70.0, 44.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 24.0, 18.5)","(17.0, 99999, 99990)"
