,Lucky Fernando,Dewana Scotch,Dewana Burger,Deep Fever,Zippy Audi,Fabriola Yanis,Apache Shout,Arkansas
14-12-2022 19:35:54.974309,"(21.0, 40.0, 38.5)","(1.45, 1.73, 1.7178260869565216)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.529411764705884)","(8.0, 10.0, 9.674999999999999)","(21.0, 48.0, 46.714285714285715)"
14-12-2022 19:35:56.143360,"(21.0, 40.0, 38.5)","(1.45, 1.73, 1.718)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.529411764705884)","(8.0, 10.0, 9.573333333333332)","(21.0, 48.0, 46.714285714285715)"
14-12-2022 19:35:57.344336,"(21.0, 40.0, 39.333333333333336)","(1.45, 1.73, 1.7194594594594594)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.529411764705884)","(8.0, 10.0, 9.573333333333332)","(21.0, 48.0, 45.88235294117647)"
14-12-2022 19:35:58.667039,"(21.0, 40.0, 38.5)","(1.45, 1.73, 1.72025)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.529411764705884)","(8.0, 10.0, 9.573333333333332)","(21.0, 48.0, 46.714285714285715)"
14-12-2022 19:36:00.030690,"(21.0, 40.0, 38.5)","(1.45, 1.73, 1.709230769230769)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.529411764705884)","(8.0, 10.0, 9.529411764705882)","(21.0, 48.0, 46.714285714285715)"
14-12-2022 19:36:01.392508,"(21.0, 40.0, 39.333333333333336)","(1.45, 1.72, 1.7149999999999999)","(5.0, 6.4, 6.1)","(14.0, 25.0, 24.733333333333334)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.529411764705884)","(8.0, 10.0, 9.466666666666667)","(21.0, 48.0, 46.714285714285715)"
14-12-2022 19:36:02.514721,"(21.0, 40.0, 38.5)","(1.45, 1.72, 1.7149999999999999)","(5.0, 6.4, 6.1)","(14.0, 25.0, 24.733333333333334)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.529411764705884)","(8.0, 9.8, 9.399999999999999)","(21.0, 48.0, 45.88235294117647)"
14-12-2022 19:36:03.582557,"(21.0, 40.0, 38.5)","(1.45, 1.73, 1.7266666666666666)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.733333333333334)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.529411764705884)","(8.0, 9.6, 9.21111111111111)","(21.0, 48.0, 46.8)"
14-12-2022 19:36:04.683063,"(21.0, 40.0, 38.5)","(1.45, 1.73, 1.7253333333333334)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.733333333333334)","(12.0, 24.0, 23.5)","(21.0, 46.0, 45.529411764705884)","(8.0, 9.6, 9.141666666666666)","(21.0, 48.0, 46.714285714285715)"
14-12-2022 19:36:05.940677,"(21.0, 40.0, 39.333333333333336)","(1.45, 1.73, 1.7266666666666666)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.483870967741936)","(21.0, 46.0, 45.529411764705884)","(8.0, 9.6, 8.988888888888889)","(21.0, 48.0, 45.81818181818182)"
14-12-2022 19:36:07.185523,"(21.0, 40.0, 38.5)","(1.45, 1.74, 1.7335714285714285)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.483870967741936)","(21.0, 46.0, 40.666666666666664)","(8.0, 9.6, 8.976470588235294)","(21.0, 48.0, 47.65714285714286)"
14-12-2022 19:36:08.612302,"(21.0, 40.0, 38.5)","(1.45, 1.74, 1.7258823529411764)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.483870967741936)","(21.0, 46.0, 40.833333333333336)","(8.0, 9.4, 8.91304347826087)","(21.0, 48.0, 55.94736842105263)"
14-12-2022 19:36:09.687708,"(21.0, 40.0, 39.333333333333336)","(1.45, 1.74, 1.7369565217391305)","(5.0, 6.4, 6.091428571428572)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.483870967741936)","(21.0, 46.0, 40.833333333333336)","(8.0, 9.4, 8.91304347826087)","(21.0, 60.0, 55.94736842105263)"
14-12-2022 19:36:10.948094,"(21.0, 40.0, 39.333333333333336)","(1.45, 1.75, 1.7458620689655173)","(5.0, 6.2, 6.069565217391305)","(14.0, 25.0, 24.714285714285715)","(12.0, 24.0, 23.4375)","(21.0, 46.0, 40.509803921568626)","(8.0, 9.4, 8.963636363636363)","(21.0, 60.0, 54.638297872340424)"
14-12-2022 19:36:12.123626,"(21.0, 40.0, 38.5)","(1.45, 1.75, 1.7492)","(5.0, 6.2, 5.9975000000000005)","(14.0, 25.0, 24.77777777777778)","(12.0, 24.0, 23.485714285714288)","(21.0, 46.0, 40.509803921568626)","(8.0, 9.0, 8.927272727272728)","(21.0, 60.0, 54.638297872340424)"
14-12-2022 19:36:13.209067,"(21.0, 40.0, 38.5)","(1.45, 1.75, 1.7471794871794872)","(5.0, 6.2, 5.988636363636364)","(14.0, 25.0, 24.929824561403507)","(12.0, 24.0, 23.485714285714288)","(21.0, 46.0, 42.31578947368421)","(8.0, 9.4, 9.13913043478261)","(21.0, 60.0, 54.638297872340424)"
14-12-2022 19:36:14.404516,"(21.0, 40.0, 39.333333333333336)","(1.45, 1.75, 1.7433333333333334)","(5.0, 6.2, 6.010204081632653)","(14.0, 25.0, 24.923076923076923)","(12.0, 24.0, 23.485714285714288)","(21.0, 42.0, 41.27272727272727)","(7.5, 9.4, 9.094117647058823)","(21.0, 60.0, 54.458333333333336)"
14-12-2022 19:36:15.519816,"(21.0, 40.0, 38.5)","(1.45, 1.75, 1.7452727272727273)","(5.0, 6.2, 6.034693877551021)","(14.0, 25.0, 24.923076923076923)","(12.0, 24.0, 23.485714285714288)","(21.0, 42.0, 41.4)","(7.5, 9.2, 9.333333333333332)","(21.0, 60.0, 55.24528301886792)"
14-12-2022 19:36:16.537361,"(21.0, 42.0, 36.4)","(1.45, 1.74, 1.7331818181818182)","(5.0, 6.2, 6.041666666666667)","(14.0, 27.0, 26.8125)","(12.0, 24.0, 23.894736842105264)","(21.0, 42.0, 41.0)","(7.5, 9.6, 9.2)","(21.0, 60.0, 55.24528301886792)"
14-12-2022 19:36:17.793978,"(21.0, 40.0, 39.5)","(1.45, 1.73, 1.7227999999999999)","(5.0, 6.2, 6.008)","(14.0, 27.0, 26.857142857142858)","(12.0, 24.0, 23.923076923076923)","(21.0, 42.0, 41.4)","(7.5, 9.6, 9.28)","(26.0, 60.0, 53.875)"
14-12-2022 19:36:18.853361,"(21.0, 42.0, 37.2)","(1.45, 1.72, 1.7177499999999999)","(5.0, 6.2, 6.008)","(14.0, 27.0, 26.857142857142858)","(12.0, 24.0, 23.923076923076923)","(21.0, 42.0, 41.0)","(7.5, 9.6, 9.3)","(26.0, 55.0, 54.513513513513516)"
14-12-2022 19:36:19.911933,"(21.0, 42.0, 40.0)","(1.45, 1.74, 1.7246153846153847)","(5.0, 6.2, 6.015384615384615)","(14.0, 28.0, 27.166666666666668)","(12.0, 24.0, 23.923076923076923)","(21.0, 42.0, 41.0)","(7.5, 9.6, 9.3)","(26.0, 55.0, 54.513513513513516)"
14-12-2022 19:36:21.064097,"(21.0, 42.0, 40.285714285714285)","(1.45, 1.74, 1.7345454545454546)","(5.0, 6.2, 6.015384615384615)","(16.0, 28.0, 27.166666666666668)","(14.0, 24.0, 23.93548387096774)","(26.0, 42.0, 41.4)","(7.5, 9.6, 9.2)","(26.0, 55.0, 53.6)"
14-12-2022 19:36:22.094326,"(21.0, 44.0, 40.21052631578947)","(1.45, 1.74, 1.73)","(5.0, 6.2, 6.015384615384615)","(16.0, 28.0, 26.857142857142858)","(14.0, 24.0, 23.93548387096774)","(26.0, 40.0, 39.55555555555556)","(7.5, 9.6, 9.309090909090909)","(26.0, 55.0, 57.14285714285714)"
14-12-2022 19:36:23.527677,"(21.0, 44.0, 40.21052631578947)","(1.45, 1.74, 1.7254545454545454)","(5.0, 6.2, 6.005405405405406)","(16.0, 27.0, 26.857142857142858)","(14.0, 24.0, 23.93548387096774)","(26.0, 40.0, 39.6)","(7.5, 9.6, 9.344)","(26.0, 60.0, 56.75)"
14-12-2022 19:36:24.694543,"(21.0, 44.0, 40.21052631578947)","(1.45, 1.74, 1.7345454545454546)","(5.0, 6.2, 6.005405405405406)","(16.0, 27.0, 26.857142857142858)","(14.0, 24.0, 23.944444444444443)","(26.0, 42.0, 39.333333333333336)","(7.5, 9.6, 9.25)","(26.0, 60.0, 56.904761904761905)"
14-12-2022 19:36:25.804084,"(21.0, 44.0, 40.4)","(1.45, 1.73, 1.72)","(5.0, 6.2, 6.0285714285714285)","(16.0, 27.0, 26.6)","(14.0, 24.0, 23.944444444444443)","(26.0, 42.0, 39.333333333333336)","(7.5, 9.6, 9.25)","(26.0, 60.0, 56.904761904761905)"
14-12-2022 19:36:26.908335,"(21.0, 44.0, 40.4)","(1.45, 1.73, 1.7245454545454546)","(5.0, 6.2, 6.0285714285714285)","(16.0, 27.0, 26.8)","(14.0, 24.0, 23.97142857142857)","(26.0, 40.0, 39.6)","(7.5, 9.6, 9.32)","(26.0, 60.0, 57.43589743589744)"
14-12-2022 19:36:28.095600,"(21.0, 44.0, 37.45454545454545)","(1.45, 1.73, 1.7245454545454546)","(5.0, 6.2, 6.0285714285714285)","(16.0, 27.0, 26.8)","(14.0, 24.0, 23.97142857142857)","(26.0, 40.0, 39.6)","(7.5, 9.6, 9.32)","(26.0, 60.0, 58.46153846153846)"
14-12-2022 19:36:29.195110,"(21.0, 44.0, 40.57142857142857)","(1.45, 1.73, 1.7154545454545453)","(5.0, 6.2, 6.0285714285714285)","(16.0, 27.0, 26.5)","(14.0, 24.0, 23.97142857142857)","(26.0, 40.0, 39.0)","(7.5, 9.6, 9.32)","(26.0, 60.0, 58.46153846153846)"
14-12-2022 19:36:30.238956,"(21.0, 44.0, 40.57142857142857)","(1.45, 1.73, 1.72)","(5.0, 6.2, 6.0285714285714285)","(16.0, 27.0, 25.88888888888889)","(14.0, 24.0, 23.97142857142857)","(26.0, 40.0, 39.0)","(7.5, 9.6, 9.399999999999999)","(26.0, 60.0, 58.46153846153846)"
14-12-2022 19:36:31.232543,"(21.0, 44.0, 40.57142857142857)","(1.45, 1.73, 1.7292307692307691)","(5.0, 6.2, 6.0285714285714285)","(16.0, 27.0, 26.6)","(14.0, 24.0, 23.97142857142857)","(26.0, 40.0, 39.0)","(7.5, 9.6, 9.48)","(26.0, 60.0, 58.46153846153846)"
14-12-2022 19:36:32.304198,"(21.0, 44.0, 40.57142857142857)","(1.45, 1.74, 1.7375862068965517)","(5.0, 6.2, 6.00909090909091)","(16.0, 27.0, 26.8)","(14.0, 24.0, 23.97142857142857)","(26.0, 40.0, 39.5)","(7.5, 9.6, 9.120000000000001)","(26.0, 60.0, 58.46153846153846)"
14-12-2022 19:36:33.647024,"(21.0, 44.0, 40.57142857142857)","(1.45, 1.74, 1.737037037037037)","(5.0, 6.2, 6.00909090909091)","(16.0, 27.0, 26.6)","(14.0, 24.0, 24.942857142857143)","(26.0, 40.0, 39.0)","(7.5, 9.6, 9.182608695652174)","(26.0, 60.0, 58.46153846153846)"
14-12-2022 19:36:34.861443,"(21.0, 42.0, 40.5)","(1.45, 1.74, 1.7377142857142858)","(5.0, 6.2, 6.00909090909091)","(16.0, 27.0, 26.6)","(14.0, 25.0, 24.942857142857143)","(26.0, 40.0, 39.0)","(7.5, 9.6, 9.182608695652174)","(26.0, 60.0, 58.46153846153846)"
14-12-2022 19:36:35.981831,"(21.0, 40.0, 39.2)","(1.45, 1.74, 1.7389655172413794)","(5.0, 6.2, 6.00909090909091)","(16.0, 27.0, 26.875)","(14.0, 25.0, 24.942857142857143)","(26.0, 40.0, 39.0)","(7.5, 9.6, 9.182608695652174)","(26.0, 60.0, 56.0)"
14-12-2022 19:36:37.145675,"(21.0, 40.0, 38.526315789473685)","(1.45, 1.74, 1.7383333333333333)","(5.0, 6.2, 6.00909090909091)","(16.0, 27.0, 26.6)","(14.0, 25.0, 24.942857142857143)","(26.0, 40.0, 39.0)","(7.5, 9.6, 9.2875)","(26.0, 60.0, 50.90909090909091)"
14-12-2022 19:36:38.475571,"(21.0, 40.0, 38.526315789473685)","(1.45, 1.75, 1.7368571428571429)","(5.0, 6.2, 6.00909090909091)","(16.0, 27.0, 26.666666666666668)","(14.0, 25.0, 24.939393939393938)","(26.0, 40.0, 38.54545454545455)","(7.5, 9.4, 9.11304347826087)","(26.0, 60.0, 48.583333333333336)"
14-12-2022 19:36:39.797028,"(21.0, 40.0, 37.666666666666664)","(1.45, 1.75, 1.742)","(5.0, 6.2, 5.9837209302325585)","(16.0, 27.0, 26.347826086956523)","(14.0, 25.0, 24.939393939393938)","(26.0, 40.0, 39.55555555555556)","(7.5, 9.4, 9.11304347826087)","(26.0, 55.0, 48.875)"
14-12-2022 19:36:41.028470,"(21.0, 40.0, 38.73684210526316)","(1.45, 1.76, 1.7558823529411764)","(5.0, 6.2, 5.9837209302325585)","(16.0, 27.0, 26.347826086956523)","(14.0, 25.0, 24.939393939393938)","(26.0, 40.0, 39.55555555555556)","(7.5, 9.4, 9.11304347826087)","(26.0, 55.0, 48.875)"
14-12-2022 19:36:42.228497,"(21.0, 40.0, 38.73684210526316)","(1.45, 1.76, 1.7554838709677418)","(5.0, 6.2, 5.9837209302325585)","(16.0, 27.0, 26.8125)","(14.0, 25.0, 24.928571428571427)","(26.0, 40.0, 39.5)","(7.5, 9.4, 9.031578947368422)","(26.0, 55.0, 48.875)"
14-12-2022 19:36:43.381450,"(21.0, 40.0, 37.333333333333336)","(1.45, 1.76, 1.751875)","(5.0, 6.2, 5.9837209302325585)","(16.0, 27.0, 26.8125)","(14.0, 25.0, 24.928571428571427)","(26.0, 40.0, 39.5)","(7.5, 9.2, 9.031578947368422)","(26.0, 55.0, 48.875)"
14-12-2022 19:36:44.496303,"(21.0, 40.0, 37.333333333333336)","(1.45, 1.76, 1.751875)","(5.0, 6.2, 5.9837209302325585)","(16.0, 27.0, 26.8125)","(14.0, 25.0, 24.928571428571427)","(26.0, 40.0, 39.5)","(7.5, 9.2, 8.986666666666666)","(26.0, 55.0, 48.875)"
14-12-2022 19:36:45.579389,"(21.0, 40.0, 38.285714285714285)","(1.45, 1.76, 1.7552631578947369)","(5.0, 6.2, 5.934285714285715)","(16.0, 27.0, 26.88888888888889)","(14.0, 27.0, 26.952380952380953)","(26.0, 40.0, 39.55555555555556)","(7.5, 9.2, 8.986666666666666)","(26.0, 55.0, 48.875)"
14-12-2022 19:36:46.749862,"(21.0, 40.0, 38.285714285714285)","(1.45, 1.76, 1.7552631578947369)","(5.0, 6.2, 5.934285714285715)","(16.0, 27.0, 26.88888888888889)","(14.0, 27.0, 26.952380952380953)","(26.0, 40.0, 39.55555555555556)","(7.5, 9.2, 8.986666666666666)","(26.0, 55.0, 48.875)"
14-12-2022 19:36:47.952292,"(21.0, 40.0, 38.285714285714285)","(1.45, 1.77, 1.7596774193548388)","(5.0, 5.9, 5.868)","(16.0, 28.0, 26.666666666666668)","(14.0, 27.0, 26.95744680851064)","(26.0, 40.0, 39.55555555555556)","(7.5, 9.2, 8.986666666666666)","(26.0, 55.0, 48.875)"
14-12-2022 19:36:49.108294,"(21.0, 40.0, 37.333333333333336)","(1.45, 1.77, 1.7603030303030303)","(5.0, 5.8, 5.678260869565217)","(16.0, 28.0, 27.25)","(14.0, 29.0, 28.25)","(26.0, 40.0, 39.55555555555556)","(7.5, 9.4, 9.25)","(26.0, 55.0, 53.86046511627907)"
14-12-2022 19:36:50.329245,"(21.0, 40.0, 38.285714285714285)","(1.45, 1.77, 1.759189189189189)","(5.0, 5.8, 5.675)","(16.0, 27.0, 26.76923076923077)","(14.0, 26.0, 25.0)","(26.0, 42.0, 41.1764705882353)","(7.5, 9.6, 9.355555555555556)","(26.0, 55.0, 54.36363636363636)"
14-12-2022 19:36:51.474764,"(21.0, 40.0, 38.666666666666664)","(1.45, 1.78, 1.7794845360824743)","(5.0, 5.8, 5.675)","(16.0, 27.0, 26.823529411764707)","(14.0, 26.0, 23.75)","(26.0, 42.0, 38.333333333333336)","(7.5, 9.4, 9.3)","(26.0, 55.0, 54.36363636363636)"
14-12-2022 19:36:52.726753,"(21.0, 40.0, 38.285714285714285)","(1.45, 1.77, 1.7640909090909092)","(5.0, 5.8, 5.658064516129032)","(16.0, 27.0, 26.76923076923077)","(15.0, 25.0, 24.666666666666668)","(26.0, 42.0, 38.4)","(7.5, 9.4, 9.3)","(26.0, 55.0, 51.85)"
14-12-2022 19:36:53.843289,"(21.0, 40.0, 38.285714285714285)","(1.45, 1.78, 1.771304347826087)","(5.0, 5.8, 5.654545454545454)","(16.0, 27.0, 26.666666666666668)","(15.0, 25.0, 23.5)","(26.0, 42.0, 38.8)","(7.5, 9.4, 9.357142857142858)","(26.0, 55.0, 52.529411764705884)"
14-12-2022 19:36:55.023343,"(21.0, 40.0, 38.285714285714285)","(1.45, 1.78, 1.771304347826087)","(5.0, 5.8, 5.654545454545454)","(16.0, 27.0, 26.666666666666668)","(15.0, 25.0, 23.5)","(26.0, 42.0, 38.8)","(7.5, 9.4, 9.357142857142858)","(26.0, 55.0, 52.529411764705884)"
14-12-2022 19:36:56.381022,"(21.0, 40.0, 38.15384615384615)","(1.45, 1.78, 1.7708333333333333)","(5.0, 5.8, 5.6499999999999995)","(16.0, 27.0, 26.869565217391305)","(15.0, 25.0, 23.714285714285715)","(26.0, 44.0, 40.44444444444444)","(7.5, 9.8, 9.783673469387756)","(26.0, 55.0, 52.529411764705884)"
14-12-2022 19:36:57.655434,"(21.0, 40.0, 38.285714285714285)","(1.45, 1.77, 1.7626666666666666)","(5.0, 5.6, 5.5968253968253965)","(16.0, 26.0, 25.857142857142858)","(15.0, 25.0, 23.714285714285715)","(26.0, 42.0, 41.0)","(7.5, 10.0, 9.933333333333334)","(26.0, 55.0, 52.529411764705884)"
14-12-2022 19:36:58.856066,"(21.0, 40.0, 38.285714285714285)","(1.45, 1.77, 1.7626666666666666)","(4.8, 5.7, 5.675)","(16.0, 26.0, 25.857142857142858)","(15.0, 25.0, 23.714285714285715)","(26.0, 42.0, 41.0)","(7.5, 10.0, 9.942857142857143)","(26.0, 55.0, 52.529411764705884)"
14-12-2022 19:36:59.896523,"(21.0, 40.0, 37.333333333333336)","(1.45, 1.77, 1.7592857142857143)","(4.8, 5.7, 5.675)","(16.0, 25.0, 24.545454545454547)","(15.0, 25.0, 23.714285714285715)","(26.0, 42.0, 41.0)","(7.5, 10.5, 10.04)","(26.0, 55.0, 52.666666666666664)"
14-12-2022 19:37:01.045811,"(21.0, 40.0, 38.666666666666664)","(1.45, 1.77, 1.7610000000000001)","(4.8, 5.7, 5.658620689655173)","(16.0, 24.0, 23.97872340425532)","(15.0, 25.0, 23.714285714285715)","(26.0, 42.0, 41.42857142857143)","(7.5, 10.5, 10.108695652173912)","(26.0, 55.0, 50.285714285714285)"
14-12-2022 19:37:02.327358,"(21.0, 40.0, 38.666666666666664)","(1.45, 1.77, 1.755)","(4.8, 5.7, 5.594827586206896)","(16.0, 24.0, 23.974358974358974)","(15.0, 25.0, 23.88235294117647)","(26.0, 42.0, 41.0)","(7.5, 10.5, 10.216216216216216)","(26.0, 55.0, 49.4)"
14-12-2022 19:37:03.438227,"(21.0, 40.0, 38.0)","(1.45, 1.77, 1.7514492753623188)","(4.8, 5.7, 5.63030303030303)","(16.0, 24.0, 23.974358974358974)","(15.0, 24.0, 23.88235294117647)","(26.0, 42.0, 41.0)","(7.5, 10.5, 10.216216216216216)","(26.0, 55.0, 49.4)"
14-12-2022 19:37:04.576915,"(21.0, 40.0, 38.0)","(1.45, 1.77, 1.753157894736842)","(4.8, 5.7, 5.585106382978723)","(16.0, 24.0, 23.970588235294116)","(15.0, 24.0, 23.88235294117647)","(26.0, 42.0, 41.0)","(7.5, 10.5, 10.434426229508198)","(26.0, 55.0, 49.4)"
14-12-2022 19:37:05.799160,"(21.0, 40.0, 38.36363636363636)","(1.45, 1.77, 1.753032786885246)","(4.8, 5.6, 5.58695652173913)","(16.0, 25.0, 24.404255319148938)","(15.0, 24.0, 23.9)","(26.0, 42.0, 41.0)","(7.5, 10.5, 10.434959349593496)","(26.0, 55.0, 49.4)"
14-12-2022 19:37:06.977670,"(21.0, 40.0, 38.36363636363636)","(1.45, 1.77, 1.753032786885246)","(4.8, 5.6, 5.58695652173913)","(16.0, 25.0, 24.333333333333332)","(15.0, 24.0, 23.9)","(26.0, 42.0, 40.8)","(7.5, 10.5, 10.433884297520661)","(26.0, 55.0, 51.4)"
14-12-2022 19:37:08.095374,"(21.0, 40.0, 38.434782608695656)","(1.45, 1.76, 1.7476767676767677)","(4.8, 5.8, 5.740740740740741)","(16.0, 25.0, 24.391304347826086)","(15.0, 24.0, 23.916666666666668)","(26.0, 42.0, 39.45454545454545)","(7.5, 10.5, 10.412087912087912)","(26.0, 55.0, 51.4)"
14-12-2022 19:37:09.403902,"(21.0, 40.0, 38.434782608695656)","(1.45, 1.76, 1.7477027027027028)","(4.8, 5.9, 5.744)","(16.0, 25.0, 24.377777777777776)","(15.0, 24.0, 24.142857142857142)","(26.0, 42.0, 38.888888888888886)","(8.0, 10.5, 10.407608695652174)","(26.0, 55.0, 48.25)"
14-12-2022 19:37:10.675062,"(21.0, 40.0, 38.61538461538461)","(1.45, 1.75, 1.7477027027027028)","(4.8, 5.9, 5.744)","(16.0, 25.0, 23.885714285714286)","(15.0, 25.0, 25.333333333333332)","(26.0, 42.0, 40.13333333333333)","(8.0, 10.5, 10.407608695652174)","(26.0, 55.0, 48.25)"
14-12-2022 19:37:12.061183,"(21.0, 40.0, 38.434782608695656)","(1.45, 1.75, 1.7265517241379311)","(4.8, 5.9, 5.788888888888889)","(16.0, 24.0, 24.647058823529413)","(15.0, 26.0, 25.333333333333332)","(26.0, 42.0, 41.666666666666664)","(8.0, 10.5, 10.450381679389313)","(26.0, 55.0, 46.8)"
14-12-2022 19:37:13.362934,"(21.0, 40.0, 38.4)","(1.45, 1.73, 1.7265517241379311)","(4.8, 5.9, 5.800000000000001)","(16.0, 25.0, 25.294117647058822)","(15.0, 26.0, 26.0)","(26.0, 42.0, 42.125)","(8.0, 10.5, 10.456204379562044)","(26.0, 50.0, 48.0)"
14-12-2022 19:37:14.459509,"(21.0, 40.0, 38.4)","(1.45, 1.73, 1.725)","(4.8, 5.9, 5.800000000000001)","(16.0, 26.0, 25.294117647058822)","(15.0, 27.0, 26.0)","(26.0, 44.0, 41.0)","(8.0, 10.5, 10.456204379562044)","(26.0, 50.0, 48.0)"
14-12-2022 19:37:15.552048,"(21.0, 40.0, 36.34782608695652)","(1.45, 1.74, 1.7223469387755102)","(4.8, 5.9, 5.75)","(16.0, 26.0, 25.0)","(15.0, 27.0, 26.583333333333332)","(26.0, 44.0, 41.0)","(8.0, 10.5, 10.456204379562044)","(26.0, 50.0, 48.0)"
14-12-2022 19:37:16.783876,"(21.0, 40.0, 37.29032258064516)","(1.45, 1.73, 1.72975)","(4.8, 5.9, 5.738297872340426)","(16.0, 26.0, 24.76923076923077)","(15.0, 29.0, 26.5)","(26.0, 44.0, 41.666666666666664)","(8.0, 10.5, 10.45486111111111)","(26.0, 50.0, 48.0)"
14-12-2022 19:37:17.949675,"(21.0, 40.0, 37.375)","(1.45, 1.74, 1.7399312714776631)","(4.8, 5.7, 5.654166666666667)","(16.0, 25.0, 24.727272727272727)","(15.0, 29.0, 27.548387096774192)","(26.0, 42.0, 41.666666666666664)","(8.0, 10.5, 10.439597315436242)","(26.0, 50.0, 48.666666666666664)"
14-12-2022 19:37:19.048975,"(21.0, 38.0, 37.130434782608695)","(1.45, 1.77, 1.7563291139240507)","(4.8, 5.5, 5.434)","(16.0, 24.0, 23.853658536585368)","(15.0, 29.0, 27.548387096774192)","(26.0, 44.0, 42.0)","(8.0, 10.5, 10.442567567567568)","(26.0, 50.0, 47.714285714285715)"
14-12-2022 19:37:20.307166,"(21.0, 38.0, 37.0)","(1.45, 1.77, 1.768)","(4.8, 5.5, 5.41)","(16.0, 24.0, 23.636363636363637)","(15.0, 28.0, 27.88888888888889)","(26.0, 44.0, 43.142857142857146)","(8.0, 10.5, 10.442567567567568)","(26.0, 50.0, 48.4)"
14-12-2022 19:37:21.528718,"(21.0, 38.0, 37.0)","(1.45, 1.77, 1.7687640449438202)","(4.8, 5.5, 5.41)","(16.0, 24.0, 23.636363636363637)","(15.0, 28.0, 27.88888888888889)","(26.0, 44.0, 43.38461538461539)","(8.0, 10.5, 10.442567567567568)","(26.0, 50.0, 47.714285714285715)"
14-12-2022 19:37:22.721161,"(21.0, 38.0, 36.2)","(1.45, 1.77, 1.768135593220339)","(4.8, 5.5, 5.407216494845361)","(16.0, 24.0, 23.638297872340427)","(15.0, 28.0, 27.304347826086957)","(26.0, 44.0, 45.0)","(8.0, 10.5, 10.60344827586207)","(26.0, 50.0, 55.8)"
14-12-2022 19:37:23.938021,"(21.0, 38.0, 37.27272727272727)","(1.45, 1.74, 1.7332163742690059)","(4.8, 5.7, 5.632499999999999)","(16.0, 24.0, 23.638297872340427)","(15.0, 29.0, 27.81818181818182)","(26.0, 46.0, 44.0)","(8.0, 11.0, 10.583333333333334)","(26.0, 60.0, 53.36363636363637)"
14-12-2022 19:37:25.192068,"(21.0, 34.0, 33.125)","(1.45, 1.72, 1.7171830985915493)","(4.8, 5.8, 5.719444444444445)","(16.0, 24.0, 23.58823529411765)","(15.0, 29.0, 28.142857142857142)","(26.0, 46.0, 43.6)","(8.0, 11.0, 10.72549019607843)","(26.0, 55.0, 51.4)"
14-12-2022 19:37:26.468902,"(21.0, 34.0, 33.189189189189186)","(1.45, 1.72, 1.7181538461538461)","(4.8, 5.8, 5.7081967213114755)","(16.0, 24.0, 23.58823529411765)","(15.0, 29.0, 28.142857142857142)","(26.0, 46.0, 40.8)","(8.0, 11.0, 10.754545454545454)","(26.0, 55.0, 51.4)"
14-12-2022 19:37:27.708977,"(21.0, 34.0, 32.94444444444444)","(1.45, 1.73, 1.7208661417322835)","(4.8, 5.8, 5.7081967213114755)","(16.0, 24.0, 23.638297872340427)","(15.0, 29.0, 28.142857142857142)","(26.0, 44.0, 40.8)","(8.0, 11.0, 10.729508196721312)","(26.0, 55.0, 51.4)"
14-12-2022 19:37:28.927334,"(21.0, 34.0, 32.972972972972975)","(1.45, 1.73, 1.718627450980392)","(4.8, 5.8, 5.735483870967742)","(16.0, 24.0, 23.659574468085108)","(15.0, 29.0, 28.142857142857142)","(26.0, 44.0, 42.666666666666664)","(8.0, 11.0, 10.729508196721312)","(26.0, 55.0, 51.4)"
14-12-2022 19:37:30.085833,"(21.0, 34.0, 32.972972972972975)","(1.45, 1.73, 1.7184)","(4.8, 5.8, 5.670967741935484)","(16.0, 24.0, 23.659574468085108)","(15.0, 29.0, 27.655172413793103)","(26.0, 44.0, 45.333333333333336)","(8.0, 11.0, 10.729508196721312)","(26.0, 55.0, 52.529411764705884)"
