,My Best Buddy,Long Gully Brown,Fizzy Crest,Alaska Black,Emerley Cougar,Chilli On Ice
11-01-2023 11:22:17.311256,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:18.294061,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:19.320882,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:20.356215,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:21.364122,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:22.367057,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:23.285326,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:24.224736,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:25.194665,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:26.276170,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:27.478009,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:28.606558,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:29.710039,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:30.732588,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:31.686198,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:32.678401,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:33.666770,"(2.9, 4.6, 3.517333333333333)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:34.715179,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:35.766725,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:36.739711,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:37.695010,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:38.692353,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:39.704255,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:40.711027,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:41.693091,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:42.667603,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:43.580497,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:44.538664,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:45.541754,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:46.723813,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:47.948688,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:49.042408,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:50.143370,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:51.390545,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:52.639531,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:53.858949,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:55.044243,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:56.306833,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:57.416965,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:58.575082,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:22:59.655158,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:00.684722,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:01.713945,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:02.822941,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:03.914093,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:05.073708,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:06.219674,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:07.492157,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:08.699681,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:09.896998,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:11.307702,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:12.565327,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:13.638458,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:14.672817,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:15.958055,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:17.149268,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:18.333177,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:19.507018,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:20.715126,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:21.911380,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:22.938279,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:23.980396,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:25.024156,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:26.046293,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:27.093419,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:28.070865,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:29.112404,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:30.222509,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:31.462562,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:32.578010,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:33.644441,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:34.763695,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:35.949597,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:37.105159,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:38.274316,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:39.256743,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:40.162926,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:41.171108,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:42.260745,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:43.446122,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:44.617019,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:45.794381,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:46.888736,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:47.864760,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:48.811935,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:49.866944,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:50.914895,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:51.932762,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:53.004986,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:54.001964,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:54.973591,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:55.976081,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:57.099406,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:58.322360,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:23:59.441221,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:24:00.556753,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:24:01.816503,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:24:02.902295,"(2.9, 4.8, 3.5884444444444443)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:24:03.971767,"(2.9, 4.8, 3.9157377049180324)","(5.5, 8.6, 7.9523809523809526)","(6.5, 13.5, 11.315384615384616)","(8.0, 19.0, 16.052631578947366)","(3.2, 4.3, 3.4363636363636365)","(5.5, 9.6, 8.992592592592592)"
