,Determination,Udella Bale,Laquita Star,Goolagong,Ocean Girl,Sir Les
12-01-2023 15:05:13.832029,"(4.4, 7.4, 4.839130434782609)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:14.951530,"(4.4, 7.4, 4.839130434782609)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:16.263807,"(4.4, 7.4, 4.839130434782609)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:17.507205,"(4.4, 7.4, 4.839130434782609)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:18.731070,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:19.909003,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:21.101714,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:22.365974,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:23.534949,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:24.731150,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:26.028069,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:27.203670,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:28.452589,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:29.577501,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:30.717298,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:31.888249,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:32.906158,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:34.048755,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:35.177053,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:36.291147,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:37.360854,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:38.403440,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:39.476974,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:40.619387,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:41.749471,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:42.863851,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:43.964824,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:45.086096,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:46.203449,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:47.215055,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:48.246057,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:49.319433,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:50.411940,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:51.437747,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:52.576953,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:53.662624,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:54.591842,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:55.715880,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:56.857947,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:57.964314,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:05:59.100943,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:00.221744,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:01.251045,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:02.234778,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:03.237944,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:04.220600,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:05.286675,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:06.366211,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.727142857142857)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:07.487379,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:08.582825,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:09.625117,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.2222222222222223)"
12-01-2023 15:06:10.613325,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:11.683775,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:12.788368,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:13.799236,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:14.899867,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:15.944241,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:16.986281,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:18.129694,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:19.165114,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:20.126636,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:21.151880,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:22.292052,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:23.355140,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:24.420717,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:25.481767,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:26.597478,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:27.658710,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:28.796176,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:29.926891,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:30.976235,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:32.047052,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:33.251303,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:34.400139,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:35.451930,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:36.655049,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:37.891398,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:39.157094,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:40.351433,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:41.523870,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 96.42857142857143)","(91.0, 610.0, 340.0)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:42.608871,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 22.75)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:43.719678,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:44.873880,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:45.973005,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:47.000384,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:48.018290,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:49.080780,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:50.193806,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:51.299822,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:52.347787,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:53.388129,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:54.508216,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:55.605655,"(4.4, 7.4, 4.7)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:56.674785,"(4.4, 7.4, 4.776923076923077)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:57.740310,"(4.4, 7.4, 4.776923076923077)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:58.785759,"(4.4, 7.4, 4.776923076923077)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:06:59.950188,"(4.4, 7.4, 4.776923076923077)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:07:01.094059,"(4.4, 7.4, 4.776923076923077)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:07:02.163066,"(4.4, 7.4, 4.776923076923077)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:07:03.264679,"(4.4, 7.4, 4.776923076923077)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:07:04.355502,"(4.4, 7.4, 4.776923076923077)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.5714285714285716)"
12-01-2023 15:07:05.619454,"(4.4, 7.4, 5.3375)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.4145454545454546)"
12-01-2023 15:07:06.854279,"(4.4, 7.4, 5.13125)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.4145454545454546)"
12-01-2023 15:07:08.001038,"(4.4, 7.4, 4.5840000000000005)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.2, 2.373)"
12-01-2023 15:07:09.054218,"(4.4, 7.4, 4.5840000000000005)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.15, 2.542105263157895)"
12-01-2023 15:07:10.167168,"(4.4, 7.4, 4.776923076923077)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.1, 2.152941176470588)"
12-01-2023 15:07:11.297868,"(4.4, 7.4, 4.760000000000001)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 3.0, 2.7800000000000002)"
12-01-2023 15:07:12.418852,"(4.4, 7.4, 4.760000000000001)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 2.96, 2.7800000000000002)"
12-01-2023 15:07:13.464361,"(4.4, 7.4, 4.760000000000001)","(2.35, 3.35, 2.6366666666666667)","(12.0, 26.0, 23.4)","(26.0, 270.0, 75.6)","(91.0, 610.0, 477.5)","(2.0, 2.96, 2.7800000000000002)"
