,Sailor,Valley Of Dreams,Ghostwriter,Two Smokin Barrels,Goldeel,Teranga,Oakfield Warpaint,The Love Rocket
11-01-2023 15:20:04.935394,"(8.0, 10.0, 9.818840579710146)","(17.0, 24.0, 23.52)","(1.75, 2.04, 2.0099586776859506)","(71.0, 120.0, 118.0)","(4.8, 5.2, 5.1290456431535265)","(7.0, 8.4, 8.424390243902439)","(21.0, 34.0, 31.289256198347108)","(61.0, 120.0, 112.03389830508475)"
11-01-2023 15:20:06.348198,"(8.0, 10.0, 9.872289156626506)","(17.0, 24.0, 23.0)","(1.75, 2.02, 1.9981535269709543)","(71.0, 120.0, 122.14285714285714)","(4.8, 5.2, 5.150778816199377)","(7.0, 8.6, 8.532142857142857)","(21.0, 34.0, 31.121951219512194)","(61.0, 120.0, 110.6)"
11-01-2023 15:20:07.720710,"(8.0, 10.5, 10.017948717948718)","(17.0, 23.0, 22.864864864864863)","(1.75, 2.0, 2.0043734643734643)","(71.0, 130.0, 122.25806451612902)","(4.8, 5.2, 5.229022988505747)","(7.0, 8.6, 8.548872180451127)","(21.0, 32.0, 31.138461538461538)","(61.0, 120.0, 103.4375)"
11-01-2023 15:20:09.189320,"(8.0, 10.5, 10.106425702811245)","(17.0, 23.0, 23.1)","(1.75, 2.02, 1.9966467065868263)","(71.0, 130.0, 122.25806451612902)","(4.8, 5.3, 5.240193704600484)","(7.0, 8.6, 8.516981132075472)","(21.0, 32.0, 31.897435897435898)","(61.0, 120.0, 103.4375)"
11-01-2023 15:20:10.668867,"(8.0, 10.5, 10.111814345991561)","(17.0, 24.0, 23.1)","(1.75, 2.0, 1.9724066390041493)","(71.0, 130.0, 116.66666666666667)","(4.8, 5.3, 5.240554156171284)","(7.0, 8.6, 8.538028169014085)","(21.0, 32.0, 31.233333333333334)","(61.0, 120.0, 103.4375)"
11-01-2023 15:20:12.126771,"(8.0, 10.5, 10.129032258064516)","(17.0, 24.0, 23.25)","(1.75, 1.99, 1.97417004048583)","(71.0, 120.0, 117.14285714285714)","(4.8, 5.3, 5.243132530120482)","(7.0, 8.6, 8.513725490196078)","(21.0, 34.0, 31.30081300813008)","(61.0, 120.0, 103.6923076923077)"
11-01-2023 15:20:13.720802,"(8.0, 10.5, 10.147773279352228)","(17.0, 24.0, 23.672727272727272)","(1.75, 1.99, 1.9886046511627906)","(71.0, 120.0, 117.6923076923077)","(4.8, 5.3, 5.246926229508197)","(7.0, 8.6, 8.506382978723405)","(21.0, 34.0, 32.157303370786515)","(61.0, 120.0, 110.36363636363636)"
11-01-2023 15:20:15.161942,"(8.0, 10.5, 10.204301075268818)","(17.0, 24.0, 23.727272727272727)","(1.75, 1.99, 1.9888513513513513)","(71.0, 130.0, 117.6923076923077)","(4.8, 5.3, 5.192691029900332)","(7.0, 8.6, 8.54054054054054)","(21.0, 34.0, 32.27777777777778)","(61.0, 120.0, 111.31147540983606)"
11-01-2023 15:20:16.647639,"(8.0, 10.5, 10.184782608695652)","(17.0, 24.0, 23.727272727272727)","(1.75, 2.0, 1.9811224489795918)","(71.0, 130.0, 117.6923076923077)","(4.8, 5.2, 5.161995249406176)","(7.0, 8.6, 8.54054054054054)","(21.0, 34.0, 32.26168224299065)","(61.0, 120.0, 111.48148148148148)"
11-01-2023 15:20:18.040004,"(8.0, 10.5, 10.184782608695652)","(17.0, 24.0, 23.727272727272727)","(1.75, 1.99, 1.986265060240964)","(71.0, 130.0, 118.0)","(4.8, 5.2, 5.191318327974277)","(7.0, 8.6, 8.55440414507772)","(21.0, 34.0, 32.24528301886792)","(61.0, 120.0, 111.78571428571429)"
11-01-2023 15:20:19.412877,"(8.0, 10.5, 10.195804195804195)","(17.0, 24.0, 23.73913043478261)","(1.75, 1.99, 1.986265060240964)","(71.0, 130.0, 118.0)","(4.8, 5.2, 5.0915)","(7.0, 8.6, 8.625225225225226)","(21.0, 34.0, 32.32432432432432)","(61.0, 120.0, 112.06896551724138)"
11-01-2023 15:20:20.810230,"(8.0, 10.5, 10.203071672354948)","(17.0, 24.0, 23.910714285714285)","(1.75, 1.99, 1.988273381294964)","(71.0, 130.0, 122.0)","(4.8, 5.1, 5.099476439790576)","(7.0, 8.8, 8.62439024390244)","(21.0, 34.0, 32.349514563106794)","(61.0, 120.0, 112.06896551724138)"
11-01-2023 15:20:22.626185,"(8.0, 10.5, 10.152)","(17.0, 24.0, 24.142857142857142)","(1.75, 1.99, 1.9772340425531916)","(71.0, 130.0, 122.0)","(4.8, 5.1, 5.099280575539568)","(7.0, 8.8, 8.649122807017545)","(21.0, 34.0, 32.49557522123894)","(61.0, 120.0, 112.06896551724138)"
11-01-2023 15:20:24.253303,"(8.0, 10.5, 10.20446735395189)","(17.0, 25.0, 24.413793103448278)","(1.75, 1.99, 1.9975)","(71.0, 130.0, 122.72727272727273)","(4.8, 5.1, 5.107291666666667)","(7.0, 8.8, 8.708510638297872)","(21.0, 34.0, 32.7008547008547)","(61.0, 120.0, 112.45901639344262)"
11-01-2023 15:20:25.811988,"(8.0, 10.5, 10.191756272401435)","(17.0, 25.0, 24.444444444444443)","(1.75, 2.0, 1.999093023255814)","(71.0, 130.0, 123.6842105263158)","(4.8, 5.2, 5.067768595041322)","(7.0, 8.8, 8.730081300813008)","(21.0, 34.0, 32.7008547008547)","(61.0, 120.0, 121.62790697674419)"
11-01-2023 15:20:27.666214,"(8.0, 10.5, 10.253488372093024)","(17.0, 25.0, 24.444444444444443)","(1.75, 2.0, 1.9975336322869954)","(71.0, 130.0, 123.6842105263158)","(4.6, 5.1, 5.049484536082474)","(7.0, 8.8, 8.74014598540146)","(21.0, 34.0, 32.333333333333336)","(61.0, 130.0, 116.81818181818181)"
11-01-2023 15:20:29.130533,"(8.0, 10.5, 10.253488372093024)","(17.0, 25.0, 23.659574468085108)","(1.75, 2.0, 2.009304347826087)","(71.0, 130.0, 123.125)","(4.6, 5.1, 5.087709497206704)","(7.0, 8.8, 8.747967479674797)","(21.0, 34.0, 32.333333333333336)","(61.0, 120.0, 115.76923076923077)"
11-01-2023 15:20:30.758031,"(8.0, 10.5, 10.257990867579908)","(17.0, 24.0, 23.612903225806452)","(1.75, 2.02, 1.9999551569506726)","(71.0, 130.0, 123.125)","(4.6, 5.1, 5.0402564102564105)","(7.0, 8.8, 8.747967479674797)","(21.0, 34.0, 32.333333333333336)","(61.0, 120.0, 115.76923076923077)"
11-01-2023 15:20:32.262655,"(8.0, 10.5, 10.277027027027026)","(17.0, 24.0, 23.632183908045977)","(1.75, 2.0, 1.998297213622291)","(71.0, 130.0, 135.55555555555554)","(4.6, 5.1, 4.981325301204819)","(7.0, 8.8, 8.74710743801653)","(21.0, 34.0, 32.645833333333336)","(61.0, 120.0, 115.18518518518519)"
11-01-2023 15:20:33.648368,"(8.0, 10.5, 10.277027027027026)","(17.0, 24.0, 23.623529411764707)","(1.75, 2.0, 1.9938953488372093)","(71.0, 140.0, 135.55555555555554)","(4.6, 5.0, 4.976829268292683)","(7.0, 8.8, 8.778082191780822)","(21.0, 34.0, 33.65714285714286)","(61.0, 120.0, 115.18518518518519)"
11-01-2023 15:20:35.237403,"(8.0, 10.5, 10.265402843601896)","(17.0, 24.0, 23.6144578313253)","(1.75, 2.0, 2.0151898734177216)","(71.0, 140.0, 134.25531914893617)","(4.6, 5.0, 4.978709677419355)","(7.0, 8.8, 8.750769230769231)","(21.0, 34.0, 33.0)","(61.0, 120.0, 115.18518518518519)"
11-01-2023 15:20:36.724804,"(8.0, 10.5, 10.23)","(17.0, 24.0, 22.93548387096774)","(1.75, 2.02, 2.011188811188811)","(71.0, 140.0, 134.25531914893617)","(4.6, 5.0, 4.966666666666667)","(7.0, 8.8, 8.747967479674797)","(21.0, 34.0, 33.65853658536585)","(61.0, 120.0, 115.35714285714286)"
11-01-2023 15:20:38.070037,"(8.0, 10.5, 10.23)","(17.0, 23.0, 22.93548387096774)","(1.75, 2.02, 2.0132620320855614)","(71.0, 140.0, 134.375)","(4.6, 5.0, 4.963934426229509)","(7.0, 8.8, 8.747967479674797)","(21.0, 34.0, 33.65853658536585)","(61.0, 120.0, 115.35714285714286)"
11-01-2023 15:20:39.505554,"(8.0, 10.5, 10.215789473684211)","(17.0, 23.0, 22.807692307692307)","(1.75, 2.02, 2.018237288135593)","(71.0, 140.0, 134.48979591836735)","(4.6, 5.0, 4.854716981132076)","(7.0, 8.8, 8.751879699248121)","(21.0, 34.0, 33.666666666666664)","(61.0, 120.0, 115.51724137931035)"
11-01-2023 15:20:41.013510,"(8.0, 10.5, 10.237623762376238)","(17.0, 23.0, 22.838709677419356)","(1.75, 2.02, 2.018551532033426)","(71.0, 140.0, 134.6)","(4.6, 4.9, 4.914093959731544)","(7.0, 8.8, 8.755862068965518)","(21.0, 34.0, 34.20253164556962)","(61.0, 120.0, 115.66666666666667)"
11-01-2023 15:20:42.465465,"(8.0, 10.5, 10.238916256157635)","(17.0, 23.0, 22.895833333333332)","(1.75, 2.02, 2.016338028169014)","(71.0, 140.0, 134.9056603773585)","(4.6, 5.0, 4.890521327014218)","(7.0, 8.8, 8.768627450980393)","(21.0, 36.0, 34.16161616161616)","(61.0, 120.0, 116.17647058823529)"
11-01-2023 15:20:43.979420,"(8.0, 10.5, 10.350467289719626)","(17.0, 23.0, 22.895833333333332)","(1.75, 2.02, 2.0166265060240964)","(71.0, 140.0, 132.89473684210526)","(4.6, 4.9, 4.854935622317597)","(7.0, 8.8, 8.782978723404256)","(21.0, 36.0, 33.96648044692738)","(61.0, 120.0, 116.17647058823529)"
11-01-2023 15:20:45.442555,"(8.0, 10.5, 10.350467289719626)","(17.0, 23.0, 22.895833333333332)","(1.75, 2.02, 2.0139285714285715)","(71.0, 140.0, 132.89473684210526)","(4.6, 4.9, 4.841340782122905)","(7.0, 8.8, 8.829213483146068)","(21.0, 36.0, 33.795918367346935)","(61.0, 120.0, 116.17647058823529)"
11-01-2023 15:20:46.864709,"(8.0, 10.5, 10.243506493506494)","(17.0, 23.0, 22.895833333333332)","(1.75, 2.02, 2.0162059620596207)","(71.0, 140.0, 131.5625)","(4.6, 4.9, 4.819282511210763)","(7.0, 9.0, 8.76953642384106)","(21.0, 34.0, 33.795918367346935)","(61.0, 120.0, 116.17647058823529)"
11-01-2023 15:20:48.320623,"(8.0, 11.0, 10.446564885496183)","(17.0, 23.0, 22.943396226415093)","(1.75, 2.02, 2.016172248803828)","(71.0, 140.0, 126.66666666666667)","(4.6, 4.9, 4.7725)","(7.0, 8.8, 8.826595744680851)","(21.0, 34.0, 33.8)","(61.0, 120.0, 117.0)"
11-01-2023 15:20:49.782793,"(8.0, 10.5, 10.41566265060241)","(17.0, 23.0, 22.943396226415093)","(1.75, 2.02, 2.016172248803828)","(71.0, 130.0, 126.66666666666667)","(4.6, 4.8, 4.7725)","(7.0, 9.0, 8.787730061349693)","(21.0, 34.0, 33.89247311827957)","(61.0, 120.0, 117.0)"
11-01-2023 15:20:51.256903,"(8.0, 10.5, 10.242857142857142)","(17.0, 24.0, 23.048780487804876)","(1.75, 2.02, 2.0082075471698113)","(71.0, 130.0, 125.71428571428571)","(4.6, 5.0, 4.9226027397260275)","(7.0, 9.0, 8.78433734939759)","(21.0, 34.0, 34.16161616161616)","(61.0, 120.0, 117.56756756756756)"
11-01-2023 15:20:52.752254,"(8.0, 10.5, 10.346774193548388)","(17.0, 24.0, 23.333333333333332)","(1.75, 2.02, 2.0186225895316805)","(71.0, 130.0, 125.71428571428571)","(4.6, 5.0, 4.9226027397260275)","(7.0, 8.8, 8.819791666666667)","(21.0, 36.0, 33.695238095238096)","(61.0, 120.0, 117.56756756756756)"
11-01-2023 15:20:54.186725,"(8.0, 10.5, 10.25)","(17.0, 24.0, 23.28125)","(1.75, 2.02, 2.0304455445544556)","(71.0, 130.0, 125.71428571428571)","(4.6, 5.0, 4.912403100775194)","(7.0, 9.0, 8.782683982683983)","(21.0, 34.0, 33.52136752136752)","(61.0, 120.0, 117.56756756756756)"
11-01-2023 15:20:55.655368,"(8.0, 10.5, 10.347058823529412)","(17.0, 24.0, 23.28125)","(1.75, 2.04, 2.030798569725864)","(71.0, 130.0, 125.71428571428571)","(4.6, 5.0, 4.9446078431372555)","(7.0, 8.8, 8.782456140350877)","(21.0, 34.0, 33.483333333333334)","(61.0, 120.0, 117.56756756756756)"
11-01-2023 15:20:57.054264,"(8.0, 10.5, 10.303030303030303)","(17.0, 24.0, 23.28125)","(1.75, 2.04, 2.0158255451713396)","(71.0, 130.0, 125.71428571428571)","(4.6, 5.0, 4.964)","(7.0, 8.8, 8.76916996047431)","(21.0, 34.0, 33.52136752136752)","(61.0, 120.0, 117.82608695652173)"
11-01-2023 15:20:58.405932,"(8.0, 10.5, 10.408163265306122)","(17.0, 24.0, 23.28125)","(1.75, 2.02, 2.0158255451713396)","(71.0, 130.0, 125.71428571428571)","(4.6, 5.0, 4.757142857142857)","(7.0, 8.8, 9.04)","(21.0, 34.0, 33.695238095238096)","(61.0, 120.0, 118.07692307692308)"
11-01-2023 15:20:59.818140,"(8.0, 11.0, 10.2)","(17.0, 24.0, 23.46875)","(1.75, 2.02, 2.0131778425655975)","(71.0, 130.0, 127.5)","(4.4, 4.9, 4.585470085470085)","(7.0, 9.2, 9.213455657492354)","(21.0, 34.0, 33.7979797979798)","(61.0, 120.0, 118.75)"
11-01-2023 15:21:01.204081,"(8.0, 11.0, 10.376)","(17.0, 24.0, 24.22222222222222)","(1.75, 2.04, 1.9963953488372093)","(71.0, 130.0, 136.36363636363637)","(4.4, 4.7, 4.688775510204081)","(7.0, 9.4, 9.12142857142857)","(21.0, 34.0, 34.53125)","(61.0, 120.0, 120.43478260869566)"
11-01-2023 15:21:02.559267,"(8.0, 11.5, 11.108695652173912)","(17.0, 25.0, 24.307692307692307)","(1.75, 2.0, 1.9887777777777778)","(71.0, 140.0, 136.36363636363637)","(4.4, 4.7, 4.728135593220339)","(7.0, 9.2, 9.08421052631579)","(21.0, 36.0, 34.40677966101695)","(61.0, 130.0, 120.43478260869566)"
11-01-2023 15:21:03.959666,"(8.0, 11.5, 11.147058823529411)","(17.0, 25.0, 24.727272727272727)","(1.75, 1.99, 1.9872811059907833)","(71.0, 140.0, 136.66666666666666)","(4.4, 4.8, 4.716862745098039)","(7.0, 9.2, 9.08421052631579)","(21.0, 36.0, 34.51851851851852)","(61.0, 130.0, 120.43478260869566)"
11-01-2023 15:21:05.407617,"(8.0, 11.5, 11.178571428571429)","(17.0, 25.0, 24.868852459016395)","(1.75, 1.99, 1.9895412844036697)","(71.0, 140.0, 136.66666666666666)","(4.4, 4.8, 4.72)","(7.0, 9.2, 9.036363636363637)","(21.0, 36.0, 34.51851851851852)","(61.0, 130.0, 120.45454545454545)"
11-01-2023 15:21:06.785142,"(8.0, 11.5, 10.876712328767123)","(17.0, 25.0, 24.771428571428572)","(1.75, 1.99, 1.9891402714932127)","(71.0, 140.0, 136.66666666666666)","(4.4, 4.8, 4.7773743016759775)","(7.0, 9.2, 9.036363636363637)","(21.0, 36.0, 35.24528301886792)","(61.0, 130.0, 120.45454545454545)"
11-01-2023 15:21:08.207318,"(8.0, 11.0, 10.876712328767123)","(17.0, 25.0, 24.771428571428572)","(1.75, 1.99, 1.9811764705882353)","(71.0, 140.0, 136.66666666666666)","(4.4, 4.8, 4.774285714285714)","(7.0, 9.2, 9.148717948717948)","(21.0, 36.0, 35.354838709677416)","(61.0, 130.0, 120.45454545454545)"
11-01-2023 15:21:09.613349,"(8.0, 11.0, 10.865671641791044)","(17.0, 25.0, 24.77777777777778)","(1.75, 1.99, 1.978905325443787)","(71.0, 140.0, 136.66666666666666)","(4.4, 4.8, 4.775528700906344)","(7.0, 9.2, 9.158441558441558)","(21.0, 36.0, 35.354838709677416)","(61.0, 130.0, 118.33333333333333)"
11-01-2023 15:21:10.933261,"(8.0, 11.0, 10.834090909090909)","(17.0, 25.0, 24.77777777777778)","(1.75, 1.98, 1.9790680100755667)","(71.0, 140.0, 136.0)","(4.4, 4.8, 4.644444444444444)","(7.0, 9.2, 9.20595744680851)","(21.0, 36.0, 35.375)","(61.0, 130.0, 118.33333333333333)"
11-01-2023 15:21:12.267467,"(8.0, 11.0, 10.83920704845815)","(17.0, 25.0, 24.48148148148148)","(1.75, 1.98, 1.9908085106382978)","(71.0, 140.0, 136.0)","(4.4, 4.7, 4.635654596100278)","(7.0, 9.4, 9.086832740213524)","(21.0, 36.0, 35.527272727272724)","(61.0, 130.0, 118.33333333333333)"
11-01-2023 15:21:13.799247,"(8.0, 11.0, 11.175925925925926)","(17.0, 25.0, 24.423076923076923)","(1.75, 2.0, 1.9953115727002968)","(71.0, 140.0, 136.0)","(4.4, 4.7, 4.635068493150685)","(7.0, 9.4, 9.086832740213524)","(21.0, 36.0, 35.527272727272724)","(61.0, 130.0, 118.33333333333333)"
11-01-2023 15:21:15.195069,"(8.0, 11.5, 11.25)","(17.0, 25.0, 24.423076923076923)","(1.75, 2.0, 1.9942608695652173)","(71.0, 140.0, 136.0)","(4.4, 4.7, 4.586538461538462)","(7.0, 9.4, 9.128813559322033)","(21.0, 36.0, 35.527272727272724)","(61.0, 130.0, 118.33333333333333)"
11-01-2023 15:21:16.728538,"(8.0, 11.5, 11.3)","(17.0, 25.0, 24.294117647058822)","(1.75, 2.0, 2.0044444444444443)","(71.0, 140.0, 129.0)","(4.4, 4.6, 4.5740740740740735)","(7.0, 9.2, 9.024390243902438)","(21.0, 36.0, 35.333333333333336)","(61.0, 130.0, 117.27272727272728)"
11-01-2023 15:21:18.350653,"(8.0, 11.5, 11.3)","(17.0, 25.0, 24.61904761904762)","(1.75, 2.02, 2.0047524752475248)","(71.0, 130.0, 127.5)","(4.4, 4.6, 4.5588235294117645)","(7.0, 9.2, 9.058695652173913)","(21.0, 36.0, 35.333333333333336)","(61.0, 130.0, 117.27272727272728)"
11-01-2023 15:21:20.080157,"(8.0, 11.5, 11.3)","(17.0, 25.0, 23.976190476190474)","(1.75, 2.02, 2.010914454277286)","(71.0, 130.0, 128.23529411764707)","(4.4, 4.6, 4.555555555555555)","(7.0, 9.4, 9.0625)","(21.0, 36.0, 35.333333333333336)","(61.0, 130.0, 117.27272727272728)"
11-01-2023 15:21:21.862686,"(8.0, 11.5, 11.3)","(17.0, 24.0, 23.976190476190474)","(1.75, 2.02, 2.010994152046784)","(71.0, 130.0, 128.75)","(4.4, 4.6, 4.6441441441441444)","(7.0, 9.2, 9.068085106382979)","(21.0, 36.0, 35.333333333333336)","(61.0, 130.0, 117.27272727272728)"
11-01-2023 15:21:23.353776,"(8.0, 11.5, 11.273584905660377)","(17.0, 24.0, 23.976190476190474)","(1.75, 2.02, 1.9951351351351352)","(71.0, 130.0, 126.08695652173913)","(4.4, 4.7, 4.597354497354497)","(7.0, 9.2, 9.012121212121212)","(21.0, 36.0, 35.333333333333336)","(61.0, 130.0, 117.27272727272728)"
11-01-2023 15:21:25.216267,"(8.0, 11.5, 11.4296875)","(17.0, 24.0, 24.52)","(1.75, 2.0, 1.978537634408602)","(71.0, 130.0, 126.78571428571429)","(4.4, 4.6, 4.613793103448276)","(7.0, 9.2, 9.124561403508771)","(21.0, 36.0, 36.666666666666664)","(61.0, 130.0, 118.94736842105263)"
11-01-2023 15:21:26.872739,"(8.0, 11.5, 11.26086956521739)","(17.0, 25.0, 24.36842105263158)","(1.75, 1.98, 1.969647355163728)","(71.0, 130.0, 126.52173913043478)","(4.4, 4.7, 4.6430894308943085)","(7.0, 9.4, 9.076288659793814)","(21.0, 38.0, 36.38461538461539)","(61.0, 130.0, 118.0)"
11-01-2023 15:21:28.421754,"(8.0, 11.5, 11.194444444444445)","(17.0, 25.0, 24.36842105263158)","(1.75, 1.97, 1.9702734839476812)","(71.0, 130.0, 126.52173913043478)","(4.4, 4.7, 4.656626506024097)","(7.0, 9.4, 9.121212121212121)","(21.0, 38.0, 36.38461538461539)","(61.0, 130.0, 118.0)"
11-01-2023 15:21:30.331473,"(8.0, 11.5, 11.574074074074074)","(17.0, 25.0, 24.764705882352942)","(1.75, 2.0, 1.946989247311828)","(71.0, 130.0, 127.3076923076923)","(4.4, 4.7, 4.71)","(7.0, 9.2, 9.102369668246446)","(21.0, 38.0, 36.785714285714285)","(61.0, 130.0, 119.1891891891892)"
11-01-2023 15:21:31.888982,"(8.0, 12.0, 11.574074074074074)","(17.0, 25.0, 24.764705882352942)","(1.75, 1.95, 1.946056338028169)","(71.0, 130.0, 127.3076923076923)","(4.4, 4.8, 4.7291338582677165)","(7.0, 9.4, 9.16)","(21.0, 38.0, 36.54545454545455)","(61.0, 130.0, 119.1891891891892)"
11-01-2023 15:21:33.368782,"(8.0, 12.0, 11.640625)","(17.0, 25.0, 24.85185185185185)","(1.75, 1.95, 1.9474789915966386)","(71.0, 130.0, 127.5)","(4.4, 4.8, 4.705263157894737)","(7.0, 9.2, 9.172727272727272)","(21.0, 38.0, 36.22222222222222)","(61.0, 130.0, 119.74358974358974)"
11-01-2023 15:21:34.739984,"(8.0, 12.0, 11.640625)","(17.0, 25.0, 24.85185185185185)","(1.75, 1.95, 1.944)","(71.0, 130.0, 127.5)","(4.4, 4.8, 4.658823529411765)","(7.0, 9.2, 9.188118811881187)","(21.0, 38.0, 36.829268292682926)","(61.0, 130.0, 120.0)"
11-01-2023 15:21:36.063459,"(8.0, 12.0, 11.691489361702128)","(17.0, 25.0, 24.892857142857142)","(1.75, 1.95, 1.9464851485148515)","(71.0, 130.0, 127.3076923076923)","(4.4, 4.7, 4.6503875968992245)","(7.0, 9.2, 9.125764192139737)","(21.0, 38.0, 36.78947368421053)","(61.0, 130.0, 119.74358974358974)"
11-01-2023 15:21:37.417020,"(8.0, 12.0, 11.628571428571428)","(17.0, 25.0, 24.884615384615383)","(1.75, 1.95, 1.9492156862745098)","(71.0, 130.0, 127.3076923076923)","(4.2, 4.7, 4.686075949367089)","(7.0, 9.4, 9.106542056074767)","(21.0, 38.0, 36.78947368421053)","(61.0, 130.0, 119.74358974358974)"
11-01-2023 15:21:38.766182,"(8.0, 12.0, 11.617647058823529)","(17.0, 25.0, 24.884615384615383)","(1.75, 1.95, 1.9492156862745098)","(71.0, 130.0, 127.6)","(4.2, 4.8, 4.6421052631578945)","(7.0, 9.4, 9.10909090909091)","(21.0, 38.0, 36.810810810810814)","(61.0, 130.0, 120.0)"
11-01-2023 15:21:40.121865,"(9.0, 12.0, 11.629032258064516)","(18.0, 25.0, 25.466666666666665)","(1.8, 1.96, 1.9414458913336325)","(71.0, 130.0, 136.92307692307693)","(4.2, 4.8, 4.851515151515152)","(7.5, 9.4, 9.457692307692309)","(26.0, 38.0, 37.733333333333334)","(71.0, 130.0, 123.14285714285714)"
11-01-2023 15:21:41.432052,"(9.0, 10.5, 9.9)","(18.0, 26.0, 25.818181818181817)","(1.8, 1.96, 1.9500457721031077)","(71.0, 140.0, 137.03703703703704)","(4.2, 4.9, 4.8145454545454545)","(7.5, 9.6, 9.454945054945055)","(26.0, 40.0, 37.76470588235294)","(71.0, 130.0, 122.25806451612902)"
11-01-2023 15:21:42.849437,"(9.0, 11.0, 10.108695652173912)","(18.0, 26.0, 25.6875)","(1.8, 1.96, 1.9481769436997318)","(71.0, 140.0, 137.03703703703704)","(4.2, 4.9, 4.88735632183908)","(7.5, 9.6, 9.48421052631579)","(26.0, 40.0, 37.61290322580645)","(71.0, 130.0, 121.72413793103448)"
11-01-2023 15:21:44.179709,"(9.0, 10.5, 10.108695652173912)","(18.0, 26.0, 25.962962962962962)","(1.8, 1.95, 1.941374802794681)","(71.0, 140.0, 137.03703703703704)","(4.2, 4.9, 4.803846153846154)","(7.5, 9.6, 9.442857142857143)","(26.0, 38.0, 37.61290322580645)","(71.0, 130.0, 121.72413793103448)"
11-01-2023 15:21:45.532867,"(9.0, 10.5, 10.066)","(18.0, 26.0, 25.912280701754387)","(1.8, 1.96, 1.9416273899510894)","(71.0, 140.0, 137.03703703703704)","(4.2, 4.9, 4.847619047619047)","(7.5, 9.6, 9.302857142857142)","(26.0, 38.0, 37.69491525423729)","(71.0, 130.0, 121.72413793103448)"
11-01-2023 15:21:46.844131,"(9.0, 10.5, 9.936111111111112)","(18.0, 27.0, 25.6)","(1.8, 1.96, 1.9696492434662998)","(71.0, 140.0, 138.1818181818182)","(4.2, 4.9, 4.957446808510638)","(7.5, 9.4, 9.254545454545454)","(26.0, 40.0, 37.795918367346935)","(71.0, 130.0, 121.30434782608695)"
11-01-2023 15:21:48.210262,"(9.0, 10.5, 10.047916666666667)","(18.0, 26.0, 25.6)","(1.8, 1.97, 1.969624)","(71.0, 140.0, 138.1818181818182)","(4.2, 5.0, 4.966666666666667)","(7.5, 9.4, 9.307692307692308)","(26.0, 40.0, 37.795918367346935)","(71.0, 130.0, 120.47619047619048)"
11-01-2023 15:21:49.552668,"(8.5, 10.5, 10.047916666666667)","(18.0, 26.0, 25.6)","(1.8, 1.97, 1.9788557993730407)","(71.0, 140.0, 138.4)","(4.4, 5.0, 4.921276595744681)","(7.5, 9.4, 8.853846153846154)","(26.0, 40.0, 38.142857142857146)","(71.0, 130.0, 122.0)"
11-01-2023 15:21:50.951001,"(8.5, 10.5, 10.10138888888889)","(18.0, 26.0, 25.2)","(1.8, 1.98, 1.975)","(71.0, 140.0, 138.1818181818182)","(4.4, 5.0, 4.805882352941177)","(7.5, 9.0, 8.80408163265306)","(26.0, 40.0, 37.96078431372549)","(71.0, 130.0, 120.9090909090909)"
11-01-2023 15:21:52.379061,"(8.5, 10.5, 10.196666666666667)","(19.0, 26.0, 25.296296296296298)","(1.8, 1.99, 1.9836595744680852)","(71.0, 140.0, 139.0)","(4.4, 4.9, 4.722222222222222)","(7.5, 9.0, 8.762962962962963)","(26.0, 40.0, 38.16)","(71.0, 130.0, 121.81818181818181)"
11-01-2023 15:21:53.729233,"(8.5, 11.0, 10.256637168141593)","(19.0, 26.0, 25.444444444444443)","(1.8, 2.0, 2.106666666666667)","(71.0, 140.0, 128.9655172413793)","(4.4, 4.9, 4.605882352941176)","(7.5, 8.8, 9.509090909090908)","(26.0, 40.0, 29.384615384615383)","(71.0, 130.0, 118.9655172413793)"
11-01-2023 15:21:55.079547,"(8.5, 14.5, 12.985714285714286)","(18.0, 27.0, 23.214285714285715)","(1.8, 2.16, 2.0145454545454546)","(71.0, 160.0, 109.58333333333334)","(4.4, 5.1, 4.967567567567567)","(7.5, 10.0, 9.509090909090908)","(26.0, 44.0, 29.384615384615383)","(71.0, 150.0, 118.9655172413793)"
11-01-2023 15:21:56.479392,"(8.5, 14.5, 12.985714285714286)","(18.0, 24.0, 20.666666666666668)","(1.8, 2.16, 2.009056603773585)","(71.0, 120.0, 109.58333333333334)","(4.4, 5.1, 4.9625)","(7.5, 10.0, 9.307692307692307)","(26.0, 44.0, 29.384615384615383)","(71.0, 150.0, 132.38095238095238)"
11-01-2023 15:21:57.744501,"(8.5, 14.5, 12.985714285714286)","(18.0, 24.0, 20.666666666666668)","(1.8, 2.16, 2.085581395348837)","(71.0, 120.0, 109.58333333333334)","(4.4, 5.0, 4.88)","(7.5, 10.0, 9.307692307692307)","(26.0, 44.0, 29.384615384615383)","(71.0, 140.0, 132.38095238095238)"
11-01-2023 15:21:58.953884,"(8.5, 14.0, 13.435294117647059)","(18.0, 24.0, 21.142857142857142)","(1.8, 2.16, 2.085581395348837)","(71.0, 120.0, 109.58333333333334)","(4.4, 5.0, 4.5874999999999995)","(7.5, 10.0, 8.733333333333333)","(26.0, 44.0, 30.0)","(71.0, 140.0, 132.38095238095238)"
