,Tat Yap,Its Luigi,Villanova,Mibin Magic,Over Slips,Aston Gray,Juice,Chloes China
15-12-2022 12:43:23.015297,"(2.2, 2.42, 2.324)","(5.0, 8.4, 7.05)","(51.0, 400.0, 358.6666666666667)","(41.0, 300.0, 192.0)","(7.5, 19.5, 14.478260869565217)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.6, 7.155555555555555)","(10.0, 24.0, 20.25)"
15-12-2022 12:43:24.062849,"(2.2, 2.42, 2.2733333333333334)","(5.0, 8.4, 7.2)","(51.0, 400.0, 358.6666666666667)","(41.0, 300.0, 192.0)","(7.5, 19.5, 18.0)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.6, 7.155555555555555)","(10.0, 23.0, 21.333333333333332)"
15-12-2022 12:43:25.102234,"(2.2, 2.42, 2.3817391304347826)","(5.0, 8.4, 7.2)","(51.0, 400.0, 358.6666666666667)","(41.0, 300.0, 192.0)","(7.5, 19.5, 11.236363636363636)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.4, 7.725)","(10.0, 22.0, 21.0625)"
15-12-2022 12:43:26.183559,"(2.2, 2.42, 2.3817391304347826)","(5.0, 8.4, 7.2)","(51.0, 400.0, 294.2857142857143)","(41.0, 300.0, 192.0)","(7.5, 19.5, 12.428571428571429)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.4, 7.9714285714285715)","(10.0, 22.0, 21.0625)"
15-12-2022 12:43:27.273513,"(2.2, 2.42, 2.3755555555555556)","(5.0, 8.4, 6.978947368421053)","(51.0, 420.0, 304.5)","(41.0, 300.0, 192.0)","(7.5, 20.0, 17.644444444444446)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.4, 7.725)","(10.0, 22.0, 21.0625)"
15-12-2022 12:43:28.431905,"(2.2, 2.42, 2.34)","(5.0, 8.4, 7.2)","(51.0, 420.0, 327.6)","(41.0, 300.0, 192.0)","(7.5, 20.0, 11.52)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.4, 7.725)","(10.0, 22.0, 21.0625)"
15-12-2022 12:43:29.533529,"(2.2, 2.42, 2.38)","(5.0, 8.4, 7.2)","(51.0, 420.0, 327.6)","(41.0, 300.0, 192.0)","(7.5, 20.0, 11.52)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.4, 7.984615384615385)","(10.0, 22.0, 21.0625)"
15-12-2022 12:43:30.592885,"(2.2, 2.42, 2.388695652173913)","(5.0, 8.4, 7.2)","(51.0, 420.0, 360.0)","(41.0, 300.0, 192.0)","(7.5, 20.0, 15.961904761904762)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.4, 7.9714285714285715)","(10.0, 22.0, 20.25)"
15-12-2022 12:43:31.722290,"(2.2, 2.42, 2.38)","(5.0, 6.4, 6.202409638554217)","(51.0, 410.0, 364.2857142857143)","(41.0, 300.0, 222.66666666666666)","(7.5, 20.0, 17.055555555555557)","(5.0, 8.2, 7.381818181818182)","(6.0, 8.4, 7.447619047619048)","(10.0, 22.0, 21.0)"
15-12-2022 12:43:32.740857,"(2.2, 2.46, 2.4211764705882355)","(5.0, 6.2, 5.892307692307692)","(51.0, 410.0, 364.2857142857143)","(41.0, 310.0, 222.66666666666666)","(7.5, 20.0, 17.055555555555557)","(5.0, 8.2, 7.699999999999999)","(6.0, 8.4, 7.5)","(10.0, 22.0, 21.0)"
15-12-2022 12:43:33.745008,"(2.2, 2.46, 2.385)","(5.0, 6.2, 6.015384615384615)","(51.0, 410.0, 364.2857142857143)","(41.0, 310.0, 222.66666666666666)","(7.5, 20.0, 17.055555555555557)","(5.0, 8.2, 7.4941176470588236)","(6.0, 8.4, 7.2)","(10.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:34.814912,"(2.2, 2.46, 2.34)","(5.0, 6.2, 5.99375)","(51.0, 410.0, 364.2857142857143)","(41.0, 310.0, 222.66666666666666)","(7.5, 20.0, 18.586666666666666)","(5.0, 8.2, 7.4941176470588236)","(6.0, 8.4, 7.2)","(10.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:35.868986,"(2.2, 2.46, 2.389411764705882)","(5.0, 6.2, 5.99375)","(51.0, 420.0, 402.63157894736844)","(41.0, 310.0, 238.54545454545453)","(7.5, 20.0, 15.292307692307693)","(5.0, 8.2, 7.4941176470588236)","(6.0, 8.4, 7.9714285714285715)","(10.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:36.942345,"(2.2, 2.46, 2.36)","(5.0, 6.2, 5.466666666666667)","(51.0, 420.0, 402.63157894736844)","(41.0, 310.0, 229.33333333333334)","(7.5, 20.0, 13.392857142857142)","(5.0, 8.2, 7.646153846153846)","(6.0, 8.4, 7.9714285714285715)","(10.0, 22.0, 21.0)"
15-12-2022 12:43:37.969352,"(2.2, 2.46, 2.361818181818182)","(5.0, 6.2, 5.65)","(51.0, 420.0, 402.63157894736844)","(41.0, 320.0, 229.33333333333334)","(7.5, 19.5, 13.958333333333332)","(5.0, 8.2, 7.466666666666667)","(6.0, 8.4, 7.741176470588235)","(10.0, 22.0, 21.0)"
15-12-2022 12:43:38.948643,"(2.2, 2.46, 2.3727272727272726)","(5.0, 6.2, 5.666666666666667)","(51.0, 420.0, 402.63157894736844)","(41.0, 310.0, 257.6)","(7.5, 19.0, 16.88235294117647)","(5.0, 8.2, 7.466666666666667)","(6.0, 8.4, 7.7)","(10.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:39.929925,"(2.2, 2.46, 2.414285714285714)","(5.0, 6.2, 5.733333333333333)","(51.0, 430.0, 368.1818181818182)","(41.0, 310.0, 257.6)","(7.5, 19.0, 17.363636363636363)","(5.0, 8.2, 7.466666666666667)","(6.0, 8.4, 7.7)","(10.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:40.942696,"(2.2, 2.46, 2.414285714285714)","(5.0, 6.2, 5.733333333333333)","(51.0, 430.0, 368.1818181818182)","(41.0, 310.0, 257.6)","(7.5, 19.0, 13.75)","(5.0, 8.2, 7.466666666666667)","(6.0, 8.4, 7.9739130434782615)","(10.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:42.007670,"(2.2, 2.46, 2.4)","(5.0, 6.2, 5.6931034482758625)","(51.0, 430.0, 368.1818181818182)","(41.0, 310.0, 257.6)","(7.5, 19.0, 13.75)","(5.0, 8.2, 7.466666666666667)","(6.0, 8.4, 7.9739130434782615)","(10.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:43.108019,"(2.2, 2.46, 2.4)","(5.0, 6.2, 5.6931034482758625)","(51.0, 430.0, 412.10526315789474)","(41.0, 300.0, 216.0)","(7.5, 19.0, 16.5)","(5.0, 8.2, 7.777777777777778)","(6.0, 8.4, 8.0)","(10.0, 22.0, 21.0)"
15-12-2022 12:43:44.215771,"(2.2, 2.46, 2.4264)","(5.0, 6.2, 5.829411764705882)","(51.0, 430.0, 412.10526315789474)","(41.0, 300.0, 216.0)","(7.5, 19.0, 16.5)","(5.0, 8.0, 7.777777777777778)","(6.0, 8.4, 7.7)","(10.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:45.235131,"(2.2, 2.46, 2.425)","(5.0, 6.2, 5.829411764705882)","(51.0, 430.0, 412.10526315789474)","(41.0, 300.0, 216.0)","(7.5, 19.0, 15.5)","(5.0, 8.0, 7.5)","(6.0, 8.4, 7.905882352941177)","(10.0, 22.0, 21.0)"
15-12-2022 12:43:46.247253,"(2.2, 2.46, 2.36)","(5.0, 6.2, 5.85)","(51.0, 430.0, 412.10526315789474)","(41.0, 310.0, 222.66666666666666)","(7.5, 19.0, 16.5)","(5.0, 8.0, 7.859999999999999)","(6.0, 8.4, 7.905882352941177)","(10.0, 22.0, 21.0)"
15-12-2022 12:43:47.303608,"(2.2, 2.46, 2.36)","(5.0, 6.2, 5.85)","(51.0, 430.0, 412.10526315789474)","(41.0, 310.0, 222.66666666666666)","(7.5, 19.0, 17.235294117647058)","(5.0, 8.2, 7.5)","(6.0, 8.4, 7.7)","(11.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:48.347450,"(2.2, 2.46, 2.2725)","(5.0, 6.2, 5.85)","(51.0, 440.0, 421.5789473684211)","(41.0, 310.0, 229.33333333333334)","(7.5, 19.0, 15.857142857142858)","(5.0, 8.2, 6.927272727272727)","(6.0, 8.4, 7.816666666666667)","(11.0, 22.0, 21.0)"
15-12-2022 12:43:49.369535,"(2.2, 2.46, 2.4266666666666667)","(5.0, 6.2, 5.76551724137931)","(51.0, 440.0, 421.5789473684211)","(41.0, 320.0, 229.33333333333334)","(7.5, 19.0, 16.973684210526315)","(5.0, 7.0, 6.8999999999999995)","(6.0, 8.4, 7.988235294117647)","(11.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:50.564164,"(2.2, 2.46, 2.3747368421052633)","(5.0, 6.2, 5.796153846153846)","(51.0, 440.0, 421.5789473684211)","(41.0, 320.0, 278.1538461538462)","(7.5, 19.0, 16.973684210526315)","(5.0, 8.0, 6.885714285714285)","(6.0, 8.4, 7.988235294117647)","(11.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:51.775323,"(2.2, 2.46, 2.358260869565217)","(5.0, 6.2, 5.796153846153846)","(51.0, 440.0, 421.5789473684211)","(41.0, 320.0, 165.71428571428572)","(7.5, 19.0, 17.625)","(5.0, 8.0, 6.885714285714285)","(6.0, 8.4, 7.816666666666667)","(11.0, 22.0, 21.0)"
15-12-2022 12:43:52.916538,"(2.2, 2.46, 2.336190476190476)","(5.0, 6.2, 5.531818181818182)","(51.0, 440.0, 421.5789473684211)","(41.0, 320.0, 230.0)","(7.5, 19.0, 17.625)","(5.0, 8.0, 6.764705882352941)","(6.0, 8.4, 7.3500000000000005)","(11.0, 22.0, 21.0)"
15-12-2022 12:43:54.008243,"(2.15, 2.46, 2.344444444444444)","(5.0, 6.2, 5.531818181818182)","(51.0, 440.0, 421.5789473684211)","(41.0, 320.0, 190.0)","(8.0, 19.0, 17.395833333333332)","(5.0, 7.0, 6.647058823529411)","(6.0, 8.4, 8.15)","(11.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:55.034866,"(2.15, 2.46, 2.414285714285714)","(5.0, 6.2, 5.7153846153846155)","(51.0, 440.0, 421.5789473684211)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.395833333333332)","(5.0, 7.0, 6.647058823529411)","(6.0, 8.4, 8.120000000000001)","(11.0, 22.0, 21.0)"
15-12-2022 12:43:56.077644,"(2.15, 2.46, 2.388888888888889)","(5.0, 6.2, 5.829411764705882)","(51.0, 440.0, 421.5789473684211)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.395833333333332)","(5.0, 7.0, 6.647058823529411)","(6.0, 8.4, 8.120000000000001)","(11.0, 22.0, 21.0)"
15-12-2022 12:43:57.128210,"(2.15, 2.42, 2.3666666666666667)","(5.0, 6.2, 5.829411764705882)","(51.0, 440.0, 421.5789473684211)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.75)","(5.0, 7.0, 6.647058823529411)","(6.0, 8.4, 8.05)","(11.0, 22.0, 20.333333333333332)"
15-12-2022 12:43:58.190064,"(2.15, 2.42, 2.3945454545454545)","(5.0, 6.2, 5.829411764705882)","(51.0, 440.0, 421.5789473684211)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.75)","(5.0, 7.0, 6.647058823529411)","(6.0, 8.4, 8.095652173913043)","(11.0, 22.0, 21.0)"
15-12-2022 12:43:59.287198,"(2.15, 2.48, 2.396190476190476)","(5.0, 6.2, 5.7153846153846155)","(51.0, 440.0, 421.5789473684211)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.157894736842106)","(5.0, 7.0, 6.636363636363636)","(6.0, 8.4, 8.070588235294117)","(11.0, 22.0, 20.333333333333332)"
15-12-2022 12:44:00.354953,"(2.15, 2.48, 2.2800000000000002)","(5.0, 6.2, 5.796153846153846)","(51.0, 440.0, 421.5789473684211)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.157894736842106)","(5.0, 7.0, 6.636363636363636)","(6.0, 8.4, 8.070588235294117)","(11.0, 22.0, 20.333333333333332)"
15-12-2022 12:44:01.442848,"(2.15, 2.46, 2.3456)","(5.0, 6.2, 5.891176470588236)","(51.0, 440.0, 421.5789473684211)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.75)","(5.0, 6.8, 6.64)","(6.0, 8.4, 7.933333333333334)","(11.0, 22.0, 21.0)"
15-12-2022 12:44:02.521549,"(2.15, 2.46, 2.3456)","(5.0, 6.2, 5.891176470588236)","(51.0, 440.0, 421.5789473684211)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.75)","(5.0, 6.8, 6.64)","(6.0, 8.4, 7.933333333333334)","(11.0, 22.0, 21.0)"
15-12-2022 12:44:03.575376,"(2.15, 2.46, 2.3456)","(5.0, 6.2, 5.78)","(51.0, 440.0, 422.5)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.88888888888889)","(5.0, 6.8, 6.725274725274725)","(6.0, 8.4, 7.933333333333334)","(11.0, 22.0, 20.863636363636363)"
15-12-2022 12:44:04.671778,"(2.15, 2.46, 2.3456)","(5.0, 6.2, 5.78)","(51.0, 440.0, 422.5)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.88888888888889)","(5.0, 6.8, 6.708333333333333)","(6.0, 8.4, 7.933333333333334)","(11.0, 22.0, 19.42857142857143)"
15-12-2022 12:44:05.735717,"(2.15, 2.46, 2.3456)","(5.0, 6.2, 5.78)","(51.0, 440.0, 422.5)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.88888888888889)","(5.0, 6.8, 6.708333333333333)","(6.0, 8.4, 8.133333333333333)","(11.0, 22.0, 18.32)"
15-12-2022 12:44:06.793636,"(2.15, 2.46, 2.3456)","(5.0, 6.2, 5.8500000000000005)","(51.0, 440.0, 422.5)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.88888888888889)","(5.0, 6.8, 6.708333333333333)","(6.0, 8.4, 7.9)","(11.0, 22.0, 18.82758620689655)"
15-12-2022 12:44:07.852432,"(2.15, 2.46, 2.3456)","(5.0, 6.2, 5.75)","(51.0, 440.0, 422.5)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.88888888888889)","(5.0, 6.8, 6.708333333333333)","(6.0, 8.4, 8.05)","(11.0, 22.0, 19.125)"
15-12-2022 12:44:08.945746,"(2.15, 2.46, 2.4028571428571426)","(5.0, 6.2, 5.786206896551724)","(51.0, 440.0, 422.5)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.88888888888889)","(5.0, 6.8, 6.708333333333333)","(6.0, 8.4, 8.152941176470588)","(11.0, 22.0, 19.125)"
15-12-2022 12:44:10.062601,"(2.15, 2.46, 2.3637037037037034)","(5.0, 6.2, 5.786206896551724)","(51.0, 440.0, 422.5)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.88888888888889)","(5.0, 6.8, 6.708333333333333)","(6.0, 8.4, 8.152941176470588)","(11.0, 22.0, 19.125)"
15-12-2022 12:44:11.223193,"(2.15, 2.46, 2.3787499999999997)","(5.0, 6.2, 5.847058823529412)","(51.0, 440.0, 422.5)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.88888888888889)","(5.0, 6.8, 6.708333333333333)","(6.0, 8.4, 7.861538461538462)","(11.0, 22.0, 19.125)"
15-12-2022 12:44:12.334150,"(2.15, 2.46, 2.3637037037037034)","(5.0, 6.2, 5.75)","(51.0, 440.0, 422.5)","(41.0, 330.0, 190.0)","(8.0, 19.0, 17.88888888888889)","(5.0, 6.8, 6.597333333333333)","(6.0, 8.4, 8.018181818181818)","(11.0, 22.0, 19.8)"
15-12-2022 12:44:13.402005,"(2.15, 2.44, 2.3513333333333333)","(5.0, 5.9, 5.831818181818182)","(51.0, 440.0, 267.5)","(41.0, 330.0, 187.5)","(8.0, 19.0, 17.7)","(5.0, 6.6, 6.574117647058824)","(6.0, 8.4, 8.2)","(11.0, 20.0, 19.8)"
15-12-2022 12:44:14.410667,"(2.15, 2.44, 2.3326666666666664)","(5.0, 5.9, 5.833333333333334)","(51.0, 440.0, 267.5)","(41.0, 320.0, 187.5)","(8.0, 18.5, 17.833333333333332)","(5.0, 6.6, 6.574117647058824)","(6.0, 8.4, 8.2)","(11.0, 20.0, 19.866666666666667)"
15-12-2022 12:44:15.463838,"(2.05, 2.44, 2.345405405405405)","(5.0, 5.9, 5.833333333333334)","(61.0, 440.0, 402.22222222222223)","(41.0, 320.0, 233.33333333333334)","(9.0, 18.5, 18.0)","(5.0, 6.6, 6.574117647058824)","(6.0, 8.4, 8.2)","(12.0, 20.0, 19.866666666666667)"
15-12-2022 12:44:16.590521,"(2.05, 2.44, 2.345405405405405)","(5.0, 5.9, 5.800000000000001)","(61.0, 440.0, 392.8571428571429)","(41.0, 320.0, 233.33333333333334)","(9.0, 18.5, 18.0)","(5.0, 6.6, 6.574117647058824)","(6.0, 8.4, 8.018181818181818)","(12.0, 20.0, 19.866666666666667)"
15-12-2022 12:44:17.595853,"(2.05, 2.44, 2.345405405405405)","(5.0, 5.9, 5.800000000000001)","(61.0, 440.0, 392.8571428571429)","(41.0, 320.0, 233.33333333333334)","(9.0, 18.5, 18.192307692307693)","(5.0, 6.6, 6.587341772151898)","(6.0, 8.4, 8.166666666666666)","(12.0, 20.0, 19.513513513513512)"
15-12-2022 12:44:18.710519,"(2.05, 2.44, 2.354285714285714)","(5.0, 6.2, 5.911111111111111)","(61.0, 440.0, 392.8571428571429)","(41.0, 320.0, 164.0)","(9.0, 18.5, 18.192307692307693)","(5.0, 6.6, 6.574683544303797)","(6.0, 8.4, 8.23529411764706)","(12.0, 22.0, 19.513513513513512)"
15-12-2022 12:44:19.821816,"(2.05, 2.44, 2.34)","(5.0, 6.2, 5.966666666666667)","(61.0, 440.0, 392.8571428571429)","(41.0, 320.0, 164.0)","(9.0, 18.5, 18.192307692307693)","(5.0, 6.6, 6.5864864864864865)","(6.0, 8.4, 8.23529411764706)","(12.0, 22.0, 19.513513513513512)"
15-12-2022 12:44:20.970030,"(2.05, 2.36, 2.3485714285714283)","(5.0, 6.2, 6.066666666666666)","(61.0, 440.0, 375.7142857142857)","(41.0, 320.0, 164.0)","(9.0, 18.5, 16.38235294117647)","(5.0, 6.6, 6.574683544303797)","(6.0, 8.4, 8.166666666666666)","(12.0, 22.0, 19.473684210526315)"
15-12-2022 12:44:22.088164,"(2.05, 2.36, 2.32)","(5.0, 6.0, 5.9)","(61.0, 420.0, 377.1428571428571)","(41.0, 320.0, 164.0)","(9.0, 16.5, 16.357142857142858)","(5.0, 6.6, 6.574683544303797)","(6.0, 8.4, 7.969230769230769)","(12.0, 20.0, 19.217391304347828)"
15-12-2022 12:44:23.194850,"(2.05, 2.4, 2.3828571428571426)","(5.0, 6.0, 5.9)","(61.0, 420.0, 377.1428571428571)","(41.0, 320.0, 164.0)","(9.0, 16.5, 16.366666666666667)","(5.0, 6.6, 6.5864864864864865)","(6.0, 8.4, 8.314285714285713)","(12.0, 20.0, 19.217391304347828)"
15-12-2022 12:44:24.278830,"(2.05, 2.46, 2.358260869565217)","(5.0, 6.2, 5.623529411764706)","(61.0, 420.0, 377.1428571428571)","(41.0, 320.0, 164.0)","(9.0, 16.5, 16.366666666666667)","(5.0, 6.6, 6.558620689655172)","(6.0, 9.6, 9.266666666666667)","(12.0, 20.0, 19.217391304347828)"
15-12-2022 12:44:25.388065,"(2.05, 2.44, 2.36)","(5.0, 6.2, 5.754545454545455)","(61.0, 420.0, 395.0)","(41.0, 320.0, 164.0)","(9.0, 16.5, 16.366666666666667)","(5.0, 6.6, 6.558620689655172)","(6.0, 9.4, 9.35897435897436)","(12.0, 20.0, 19.217391304347828)"
15-12-2022 12:44:26.420971,"(2.05, 2.44, 2.36)","(5.0, 6.2, 5.623529411764706)","(61.0, 420.0, 395.0)","(41.0, 320.0, 164.0)","(9.0, 16.5, 17.61111111111111)","(5.0, 6.6, 6.558620689655172)","(6.0, 9.4, 9.354285714285714)","(12.0, 20.0, 20.8)"
15-12-2022 12:44:27.502232,"(2.05, 2.44, 2.3866666666666667)","(5.0, 6.0, 5.8)","(61.0, 430.0, 290.5)","(41.0, 320.0, 164.0)","(9.0, 18.5, 17.282608695652172)","(5.0, 6.6, 6.558139534883721)","(6.0, 9.4, 9.354285714285714)","(12.0, 21.0, 19.90909090909091)"
15-12-2022 12:44:28.515327,"(2.05, 2.44, 2.393333333333333)","(5.0, 6.0, 5.9)","(61.0, 430.0, 313.75)","(41.0, 320.0, 164.0)","(9.0, 18.5, 17.282608695652172)","(5.0, 6.6, 6.558139534883721)","(6.0, 9.4, 9.354285714285714)","(12.0, 21.0, 19.8)"
15-12-2022 12:44:29.534173,"(2.05, 2.44, 2.37)","(5.0, 6.0, 5.666666666666667)","(61.0, 430.0, 261.25)","(41.0, 320.0, 268.0)","(9.0, 18.5, 16.029411764705884)","(5.0, 6.6, 6.557142857142857)","(6.0, 9.4, 9.354285714285714)","(12.0, 20.0, 19.227272727272727)"
15-12-2022 12:44:30.638147,"(2.05, 2.44, 2.4)","(4.8, 6.0, 5.785714285714286)","(61.0, 430.0, 261.25)","(41.0, 320.0, 190.0)","(10.0, 16.5, 16.029411764705884)","(5.0, 6.6, 6.557142857142857)","(6.5, 9.4, 9.354285714285714)","(12.0, 19.5, 18.833333333333332)"
15-12-2022 12:44:32.037492,"(2.05, 2.44, 2.4186666666666667)","(4.8, 6.0, 5.810526315789474)","(61.0, 430.0, 335.2631578947368)","(41.0, 320.0, 190.0)","(10.0, 16.5, 16.029411764705884)","(5.0, 6.6, 6.557142857142857)","(6.5, 9.4, 9.354285714285714)","(12.0, 19.0, 17.2)"
15-12-2022 12:44:33.192794,"(2.05, 2.44, 2.4186666666666667)","(4.8, 6.0, 5.810526315789474)","(61.0, 430.0, 307.27272727272725)","(41.0, 320.0, 143.33333333333331)","(10.0, 16.5, 16.029411764705884)","(5.0, 6.6, 6.557142857142857)","(6.5, 9.4, 9.354285714285714)","(12.0, 19.0, 17.25)"
15-12-2022 12:44:34.369740,"(2.05, 2.46, 2.4466666666666668)","(4.8, 6.4, 6.15)","(61.0, 430.0, 307.27272727272725)","(41.0, 330.0, 81.11111111111111)","(10.0, 16.5, 16.029411764705884)","(5.0, 6.6, 6.557142857142857)","(6.5, 9.4, 9.354285714285714)","(12.0, 18.0, 16.875)"
15-12-2022 12:44:35.435047,"(2.05, 2.44, 2.4228571428571426)","(4.8, 6.4, 6.0)","(61.0, 430.0, 307.27272727272725)","(41.0, 330.0, 81.11111111111111)","(10.0, 16.5, 16.029411764705884)","(5.0, 6.6, 6.557142857142857)","(6.5, 9.4, 9.354285714285714)","(12.0, 18.0, 16.636363636363637)"
15-12-2022 12:44:36.472473,"(2.05, 2.42, 2.3)","(4.8, 6.4, 6.20952380952381)","(61.0, 430.0, 307.27272727272725)","(41.0, 330.0, 81.11111111111111)","(10.0, 19.5, 19.142857142857142)","(5.0, 6.6, 6.557142857142857)","(6.5, 9.4, 9.354285714285714)","(12.0, 18.0, 16.636363636363637)"
15-12-2022 12:44:37.646186,"(2.05, 2.26, 2.23375)","(4.8, 6.4, 6.142857142857143)","(61.0, 400.0, 385.0)","(41.0, 330.0, 143.33333333333331)","(10.0, 19.5, 18.26923076923077)","(5.0, 7.0, 6.763636363636364)","(6.5, 9.2, 8.666666666666666)","(11.0, 18.0, 17.09090909090909)"
15-12-2022 12:44:38.759558,"(2.05, 2.26, 2.2295238095238097)","(4.8, 6.2, 6.1466666666666665)","(61.0, 400.0, 385.0)","(41.0, 330.0, 143.33333333333331)","(10.0, 18.5, 18.26923076923077)","(5.0, 6.8, 6.763636363636364)","(6.5, 9.2, 8.666666666666666)","(11.0, 18.0, 17.09090909090909)"
15-12-2022 12:44:40.109042,"(2.05, 2.26, 2.237391304347826)","(4.8, 6.2, 6.466666666666667)","(61.0, 400.0, 380.71428571428567)","(41.0, 330.0, 218.0)","(10.0, 18.5, 17.847826086956523)","(5.0, 6.8, 6.699999999999999)","(6.5, 9.2, 8.7)","(11.0, 18.0, 17.375)"
15-12-2022 12:44:41.321825,"(2.05, 2.26, 2.237391304347826)","(4.8, 7.0, 6.623529411764706)","(61.0, 400.0, 380.71428571428567)","(41.0, 330.0, 218.0)","(10.0, 18.5, 17.710526315789473)","(5.0, 6.8, 6.641666666666667)","(6.5, 9.2, 8.654545454545454)","(11.0, 18.0, 17.333333333333332)"
15-12-2022 12:44:42.469482,"(2.05, 2.24, 2.2371428571428575)","(4.8, 7.0, 6.623529411764706)","(61.0, 400.0, 290.95238095238096)","(41.0, 330.0, 240.5)","(10.0, 18.5, 17.710526315789473)","(5.0, 6.8, 6.634482758620689)","(6.5, 9.2, 8.642857142857142)","(11.0, 18.0, 16.0)"
15-12-2022 12:44:43.620539,"(2.05, 2.26, 2.230857142857143)","(4.8, 7.0, 6.6)","(61.0, 390.0, 256.6666666666667)","(41.0, 320.0, 240.5)","(10.0, 18.5, 17.833333333333332)","(5.0, 6.8, 6.706382978723404)","(6.5, 9.2, 8.639999999999999)","(11.0, 18.0, 16.0)"
15-12-2022 12:44:44.725155,"(2.05, 2.26, 2.2348387096774194)","(4.8, 7.0, 6.644444444444445)","(61.0, 390.0, 175.71428571428572)","(41.0, 290.0, 88.57142857142857)","(10.0, 18.5, 17.833333333333332)","(5.0, 6.8, 6.706382978723404)","(6.5, 9.2, 8.639999999999999)","(11.0, 18.0, 16.0)"
15-12-2022 12:44:45.816315,"(2.05, 2.26, 2.2348387096774194)","(4.8, 7.0, 6.644444444444445)","(61.0, 390.0, 265.0)","(41.0, 290.0, 124.11764705882354)","(10.0, 18.5, 17.833333333333332)","(5.0, 6.8, 6.706382978723404)","(6.5, 9.2, 8.639999999999999)","(11.0, 18.0, 16.333333333333332)"
15-12-2022 12:44:46.883990,"(2.05, 2.22, 2.181619047619048)","(5.0, 7.0, 6.6869565217391305)","(61.0, 390.0, 310.0)","(41.0, 290.0, 73.52941176470588)","(10.0, 18.5, 16.928571428571427)","(5.0, 6.8, 6.719101123595506)","(6.5, 9.2, 8.809999999999999)","(11.0, 18.0, 17.09090909090909)"
15-12-2022 12:44:47.953014,"(2.05, 2.22, 2.2009768637532137)","(5.0, 7.0, 6.8)","(61.0, 380.0, 312.79999999999995)","(41.0, 290.0, 206.66666666666666)","(10.0, 17.0, 16.928571428571427)","(5.0, 6.8, 6.698901098901099)","(6.5, 9.2, 8.82857142857143)","(11.0, 18.0, 18.066666666666666)"
15-12-2022 12:44:48.989885,"(2.05, 2.22, 2.2009768637532137)","(5.0, 7.0, 6.791304347826087)","(61.0, 370.0, 293.33333333333337)","(41.0, 280.0, 206.66666666666666)","(10.0, 17.0, 16.928571428571427)","(5.0, 6.8, 6.68936170212766)","(6.5, 9.4, 9.333333333333334)","(11.0, 19.0, 17.75)"
15-12-2022 12:44:50.112046,"(2.05, 2.22, 2.2009693877551024)","(5.0, 7.0, 6.235294117647059)","(61.0, 370.0, 293.33333333333337)","(41.0, 280.0, 261.66666666666663)","(10.0, 17.0, 16.944444444444443)","(5.0, 6.8, 6.68936170212766)","(6.5, 9.4, 9.117647058823529)","(11.0, 19.0, 17.90625)"
15-12-2022 12:44:51.249042,"(2.05, 2.22, 2.2009693877551024)","(5.0, 7.0, 6.235294117647059)","(61.0, 370.0, 293.33333333333337)","(41.0, 280.0, 267.05882352941177)","(10.0, 17.0, 16.944444444444443)","(5.0, 6.8, 6.68936170212766)","(6.5, 9.4, 9.516666666666666)","(11.0, 19.0, 17.40909090909091)"
