,Stay Safe,Hes A Lucky Lad,Strike Now,Stylax,Pray Again,Dads Bigheaded,Ripon Falls,Melarab,Jarman,Losing Ticket,Tell Nothin,Time Stands Still
07-12-2022 19:14:16.688055,"(7.0, 8.2, 7.92)","(14.0, 19.5, 19.26991150442478)","(6.0, 7.0, 6.81254752851711)","(3.6, 3.65, 3.639724310776942)","(5.5, 6.8, 6.730232558139535)","(12.0, 17.5, 16.956989247311828)","(61.0, 90.0, 86.78571428571429)","(8.5, 9.6, 9.504504504504505)","(26.0, 32.0, 30.632478632478634)","(101.0, 300.0, 280.0)","(21.0, 26.0, 25.92622950819672)","(61.0, 130.0, 128.33333333333334)"
07-12-2022 19:14:18.306689,"(7.0, 8.2, 7.758333333333333)","(14.0, 19.5, 19.683333333333334)","(6.0, 7.0, 6.765124555160142)","(3.6, 3.65, 3.6734567901234567)","(6.0, 6.8, 6.75)","(12.0, 17.0, 16.97222222222222)","(61.0, 90.0, 87.29729729729729)","(8.5, 9.6, 9.556862745098039)","(26.0, 32.0, 30.689655172413794)","(101.0, 300.0, 280.0)","(21.0, 26.0, 26.17808219178082)","(61.0, 120.0, 119.23076923076923)"
07-12-2022 19:14:19.978322,"(7.0, 8.0, 7.886792452830188)","(15.0, 20.0, 19.91)","(6.0, 6.8, 6.54015748031496)","(3.5, 3.7, 3.6828903654485052)","(6.0, 6.8, 6.895035460992908)","(12.0, 17.0, 17.094890510948904)","(61.0, 90.0, 88.07692307692308)","(8.5, 9.6, 9.766666666666667)","(26.0, 32.0, 30.914285714285715)","(101.0, 300.0, 282.0)","(21.0, 27.0, 26.142857142857142)","(61.0, 120.0, 123.33333333333333)"
07-12-2022 19:14:21.570873,"(6.5, 7.8, 7.736619718309859)","(15.0, 20.0, 20.123595505617978)","(6.0, 6.6, 6.466391752577319)","(3.5, 3.7, 3.725186567164179)","(6.0, 7.0, 6.926732673267327)","(12.0, 17.5, 17.13486842105263)","(61.0, 90.0, 87.3529411764706)","(8.5, 9.8, 9.806896551724138)","(26.0, 32.0, 30.972972972972972)","(101.0, 300.0, 292.5)","(21.0, 27.0, 25.92063492063492)","(61.0, 130.0, 125.0)"
07-12-2022 19:14:23.298436,"(6.5, 7.8, 7.735195530726257)","(15.0, 21.0, 21.17391304347826)","(6.0, 6.6, 6.39877300613497)","(3.5, 3.75, 3.7053008595988537)","(6.0, 7.0, 6.944041450777202)","(12.0, 17.5, 17.169642857142858)","(61.0, 90.0, 87.5)","(8.5, 10.0, 9.803809523809525)","(26.0, 32.0, 29.814814814814813)","(101.0, 300.0, 292.5)","(21.0, 26.0, 25.597560975609756)","(61.0, 130.0, 122.72727272727273)"
07-12-2022 19:14:24.940692,"(6.5, 7.6, 7.529268292682927)","(15.0, 22.0, 21.273972602739725)","(6.0, 6.4, 6.45902192242833)","(3.5, 3.75, 3.7217241379310346)","(6.0, 7.0, 6.957)","(12.0, 17.5, 17.137254901960784)","(61.0, 90.0, 87.6923076923077)","(8.5, 10.0, 9.835416666666667)","(26.0, 30.0, 30.1953125)","(101.0, 310.0, 292.5)","(21.0, 26.0, 25.530864197530864)","(61.0, 140.0, 123.75)"
07-12-2022 19:14:26.593994,"(6.5, 7.6, 7.543646408839779)","(15.0, 22.0, 21.109375)","(6.0, 6.6, 6.382142857142857)","(3.5, 3.75, 3.7535532994923857)","(6.0, 7.0, 6.909345794392523)","(12.0, 17.5, 17.171597633136095)","(61.0, 90.0, 87.90697674418604)","(8.5, 10.0, 9.811904761904763)","(26.0, 32.0, 30.236641221374047)","(101.0, 310.0, 278.1818181818182)","(21.0, 26.0, 25.542168674698797)","(61.0, 130.0, 125.83333333333333)"
07-12-2022 19:14:28.320607,"(6.5, 7.6, 7.547692307692308)","(15.0, 22.0, 20.903846153846153)","(6.0, 6.4, 6.372866520787746)","(3.5, 3.8, 3.762204724409449)","(6.0, 7.0, 6.748333333333333)","(12.0, 17.5, 17.218274111675125)","(61.0, 90.0, 84.25531914893617)","(8.5, 10.0, 9.837113402061856)","(26.0, 32.0, 30.361702127659573)","(101.0, 310.0, 280.8333333333333)","(21.0, 26.0, 25.551470588235293)","(71.0, 130.0, 125.625)"
07-12-2022 19:14:29.963167,"(6.5, 7.6, 7.352380952380953)","(15.0, 22.0, 20.903846153846153)","(6.0, 6.4, 6.36234309623431)","(3.5, 3.8, 3.790701754385965)","(6.0, 6.8, 6.7057142857142855)","(12.0, 17.5, 17.13961038961039)","(61.0, 90.0, 84.0)","(8.5, 10.0, 9.820454545454545)","(26.0, 32.0, 30.361702127659573)","(101.0, 310.0, 280.8333333333333)","(21.0, 26.0, 25.571428571428573)","(71.0, 130.0, 126.42857142857143)"
07-12-2022 19:14:31.536108,"(6.5, 7.4, 7.296969696969697)","(15.0, 22.0, 20.892307692307693)","(6.0, 6.4, 6.398360655737705)","(3.5, 3.85, 3.818577075098814)","(6.0, 6.8, 6.728526645768024)","(12.0, 17.5, 17.1864406779661)","(61.0, 90.0, 85.64516129032258)","(8.5, 10.0, 9.882962962962964)","(26.0, 32.0, 30.524271844660195)","(101.0, 310.0, 301.25)","(21.0, 26.0, 25.558441558441558)","(71.0, 130.0, 129.63636363636363)"
07-12-2022 19:14:33.151426,"(6.5, 7.4, 7.296969696969697)","(15.0, 21.0, 19.86111111111111)","(6.0, 6.4, 6.454237288135594)","(3.5, 3.85, 3.8371575342465754)","(6.0, 6.8, 6.736633663366336)","(12.0, 17.5, 17.21969696969697)","(61.0, 90.0, 85.55555555555556)","(8.5, 10.0, 9.971428571428572)","(26.0, 32.0, 30.736842105263158)","(101.0, 310.0, 301.25)","(21.0, 26.0, 25.5)","(71.0, 140.0, 125.71428571428571)"
07-12-2022 19:14:35.205700,"(6.5, 7.4, 7.337349397590362)","(15.0, 20.0, 19.86111111111111)","(6.0, 6.6, 6.485304659498208)","(3.5, 3.85, 3.8394904458598726)","(6.0, 6.8, 6.766511627906977)","(12.0, 17.5, 16.922764227642276)","(61.0, 90.0, 85.55555555555556)","(8.5, 10.0, 9.891588785046729)","(26.0, 32.0, 30.736842105263158)","(101.0, 310.0, 301.25)","(21.0, 26.0, 25.4625)","(71.0, 140.0, 126.42857142857143)"
07-12-2022 19:14:37.079245,"(6.5, 7.4, 7.323140495867769)","(15.0, 20.0, 19.772727272727273)","(6.0, 6.6, 6.504710144927536)","(3.5, 3.85, 3.8742)","(6.0, 6.8, 6.7453125)","(12.0, 17.0, 16.923387096774192)","(61.0, 90.0, 85.75757575757575)","(8.5, 10.0, 9.718518518518518)","(26.0, 32.0, 30.8099173553719)","(101.0, 310.0, 301.25)","(21.0, 26.0, 25.488095238095237)","(71.0, 140.0, 126.42857142857143)"
07-12-2022 19:14:38.974276,"(6.5, 7.4, 7.321246458923513)","(15.0, 20.0, 19.8125)","(6.0, 6.6, 6.511228070175439)","(3.5, 3.9, 3.8451321279554938)","(6.0, 6.8, 6.760714285714285)","(12.0, 17.0, 16.922764227642276)","(61.0, 90.0, 82.92682926829268)","(8.5, 9.8, 9.737142857142857)","(26.0, 32.0, 30.857142857142858)","(101.0, 310.0, 301.25)","(21.0, 26.0, 25.491803278688526)","(71.0, 130.0, 126.42857142857143)"
07-12-2022 19:14:40.815726,"(6.5, 7.4, 7.452941176470588)","(15.0, 20.0, 19.71590909090909)","(6.0, 6.6, 6.492491467576792)","(3.5, 3.85, 3.843859649122807)","(6.0, 6.8, 6.7515624999999995)","(12.0, 17.0, 16.45)","(61.0, 90.0, 83.54838709677419)","(8.5, 9.8, 9.745238095238095)","(26.0, 32.0, 30.857142857142858)","(101.0, 310.0, 301.25)","(21.0, 26.0, 25.441340782122904)","(61.0, 130.0, 128.57142857142858)"
07-12-2022 19:14:42.560763,"(6.5, 7.6, 7.576859504132232)","(15.0, 20.0, 19.858490566037737)","(6.0, 6.6, 6.370068027210885)","(3.5, 3.85, 3.8706293706293704)","(6.0, 6.8, 6.767241379310344)","(12.0, 16.5, 16.279310344827586)","(61.0, 90.0, 82.85714285714286)","(8.5, 9.8, 9.72394366197183)","(26.0, 32.0, 31.0)","(101.0, 310.0, 292.5)","(21.0, 26.0, 25.478021978021978)","(71.0, 130.0, 128.61111111111111)"
07-12-2022 19:14:44.233334,"(7.0, 7.8, 7.578443113772455)","(15.0, 20.0, 20.055555555555557)","(6.0, 6.4, 6.508470290771176)","(3.5, 3.9, 3.7475135135135136)","(6.0, 6.8, 6.877064220183486)","(13.0, 16.5, 16.39)","(61.0, 85.0, 83.69565217391305)","(8.5, 9.8, 9.947945205479453)","(26.0, 32.0, 31.205882352941178)","(101.0, 310.0, 301.25)","(21.0, 26.0, 25.57070707070707)","(71.0, 130.0, 128.71794871794873)"
07-12-2022 19:14:45.953832,"(7.0, 7.6, 7.545396825396825)","(15.0, 21.0, 20.055555555555557)","(6.0, 6.6, 6.72668810289389)","(3.5, 3.75, 3.744885799404171)","(6.0, 7.0, 6.787218045112782)","(13.0, 16.5, 16.38421052631579)","(61.0, 85.0, 83.8)","(8.5, 10.0, 10.016556291390728)","(26.0, 32.0, 31.214814814814815)","(101.0, 310.0, 301.25)","(21.0, 26.0, 25.534313725490197)","(71.0, 130.0, 129.1891891891892)"
07-12-2022 19:14:47.538599,"(7.0, 7.6, 6.971153846153846)","(15.0, 21.0, 20.310344827586206)","(6.0, 6.8, 6.739920948616601)","(3.4, 3.75, 3.7609375)","(6.0, 6.8, 6.7620553359683795)","(13.0, 16.5, 16.472972972972972)","(61.0, 85.0, 80.57142857142857)","(8.5, 10.5, 10.12290502793296)","(26.0, 32.0, 31.176470588235293)","(101.0, 310.0, 301.3333333333333)","(21.0, 26.0, 25.571428571428573)","(71.0, 130.0, 128.94736842105263)"
07-12-2022 19:14:49.213583,"(7.0, 7.0, 6.989393939393939)","(15.0, 21.0, 20.464285714285715)","(6.0, 6.8, 6.727699530516432)","(3.4, 3.8, 3.8109271523178805)","(6.0, 6.8, 6.768561872909698)","(13.0, 16.5, 16.59765625)","(61.0, 85.0, 80.29411764705883)","(8.5, 10.5, 10.191542288557214)","(26.0, 32.0, 31.25233644859813)","(101.0, 310.0, 301.3333333333333)","(21.0, 26.0, 25.553846153846155)","(71.0, 130.0, 127.67441860465117)"
07-12-2022 19:14:50.913697,"(6.5, 7.0, 6.996850393700788)","(15.0, 21.0, 20.515748031496063)","(6.0, 6.8, 6.741444866920152)","(3.4, 3.85, 3.7863934426229506)","(6.0, 6.8, 6.746456692913386)","(13.0, 17.0, 16.6294964028777)","(61.0, 85.0, 80.15151515151516)","(8.5, 10.5, 10.25560538116592)","(26.0, 32.0, 31.27927927927928)","(101.0, 310.0, 305.0)","(21.0, 26.0, 25.6)","(71.0, 130.0, 127.94871794871796)"
07-12-2022 19:14:52.663671,"(6.5, 7.0, 6.8872340425531915)","(15.0, 21.0, 20.362068965517242)","(6.0, 6.8, 6.747079037800687)","(3.4, 3.8, 3.8030864197530865)","(6.0, 6.8, 6.748989898989898)","(13.0, 17.0, 16.644827586206898)","(61.0, 85.0, 80.15151515151516)","(8.5, 10.5, 9.870462633451957)","(26.0, 32.0, 31.33884297520661)","(101.0, 310.0, 306.4864864864865)","(21.0, 26.0, 25.635514018691588)","(71.0, 130.0, 128.85714285714286)"
07-12-2022 19:14:54.294164,"(6.5, 7.2, 7.0416)","(15.0, 21.0, 20.403225806451612)","(6.0, 6.8, 6.718681318681319)","(3.4, 3.85, 3.782705882352941)","(6.0, 6.8, 6.736708860759493)","(13.0, 17.0, 16.6859756097561)","(61.0, 85.0, 81.0)","(8.5, 10.0, 9.884666666666668)","(26.0, 32.0, 31.35483870967742)","(101.0, 310.0, 306.57894736842104)","(21.0, 26.0, 25.630331753554504)","(71.0, 130.0, 127.43589743589743)"
07-12-2022 19:14:56.019247,"(6.5, 7.2, 7.0321428571428575)","(15.0, 21.0, 21.044117647058822)","(6.0, 6.8, 6.751293103448275)","(3.4, 3.8, 3.8107717041800644)","(6.0, 6.8, 6.442962962962963)","(13.0, 17.0, 17.035211267605632)","(61.0, 85.0, 81.8)","(8.5, 10.0, 9.923529411764706)","(26.0, 32.0, 31.74774774774775)","(101.0, 310.0, 306.5625)","(21.0, 26.0, 25.62962962962963)","(71.0, 130.0, 125.0)"
07-12-2022 19:14:57.656512,"(6.5, 7.2, 7.0)","(15.0, 22.0, 20.761904761904763)","(6.0, 6.8, 6.8283582089552235)","(3.4, 3.85, 3.78952802359882)","(6.0, 6.6, 6.576842105263157)","(13.0, 17.5, 16.52962962962963)","(61.0, 85.0, 81.47058823529412)","(8.5, 10.0, 9.720863309352518)","(26.0, 32.0, 33.540983606557376)","(101.0, 310.0, 307.14285714285717)","(21.0, 26.0, 25.085714285714285)","(71.0, 130.0, 124.8)"
07-12-2022 19:14:59.239127,"(6.5, 7.0, 6.859907834101382)","(15.0, 21.0, 21.102941176470587)","(6.0, 7.0, 6.86248492159228)","(3.4, 3.8, 3.8093625498007966)","(6.0, 6.6, 6.70775681341719)","(13.0, 17.5, 16.494897959183675)","(61.0, 85.0, 84.56521739130434)","(8.5, 9.8, 9.761253561253561)","(26.0, 34.0, 33.43283582089552)","(101.0, 310.0, 307.72727272727275)","(21.0, 25.0, 24.063291139240505)","(71.0, 140.0, 135.58823529411765)"
07-12-2022 19:15:00.824697,"(6.5, 7.0, 6.813508064516129)","(15.0, 22.0, 20.786666666666665)","(6.0, 7.0, 6.865320665083135)","(3.4, 3.85, 3.838888888888889)","(6.0, 6.8, 6.6702064896755155)","(13.0, 16.5, 16.380165289256198)","(61.0, 85.0, 84.6)","(8.5, 9.8, 9.763925729442972)","(26.0, 34.0, 33.47222222222222)","(101.0, 310.0, 308.0952380952381)","(21.0, 25.0, 23.726027397260275)","(71.0, 140.0, 136.36363636363637)"
07-12-2022 19:15:02.618930,"(6.5, 7.0, 6.652393617021276)","(15.0, 21.0, 21.069444444444443)","(6.0, 7.0, 6.873885350318472)","(3.5, 3.85, 3.8700873362445414)","(6.0, 6.8, 6.614364640883977)","(13.0, 16.5, 16.320224719101123)","(61.0, 85.0, 85.4)","(8.5, 9.8, 9.774857142857144)","(26.0, 34.0, 33.31182795698925)","(101.0, 310.0, 308.7878787878788)","(21.0, 24.0, 23.773809523809526)","(71.0, 140.0, 136.96969696969697)"
07-12-2022 19:15:04.411147,"(6.5, 6.8, 6.659590792838874)","(15.0, 22.0, 20.98224852071006)","(6.0, 7.0, 6.849714285714286)","(3.5, 3.9, 3.88898916967509)","(6.0, 6.8, 6.625906735751295)","(13.0, 16.5, 16.653846153846153)","(61.0, 90.0, 84.39393939393939)","(8.5, 9.8, 9.84153005464481)","(26.0, 34.0, 33.45945945945946)","(101.0, 310.0, 309.35483870967744)","(21.0, 24.0, 23.98701298701299)","(71.0, 140.0, 137.08333333333334)"
07-12-2022 19:15:06.061586,"(6.5, 6.8, 6.659590792838874)","(15.0, 22.0, 21.02247191011236)","(6.0, 7.0, 6.854838709677419)","(3.5, 3.9, 3.9065891472868217)","(6.0, 6.8, 6.637681159420289)","(13.0, 17.0, 16.75824175824176)","(61.0, 85.0, 86.16666666666667)","(8.5, 10.0, 9.857142857142858)","(26.0, 34.0, 33.706896551724135)","(101.0, 310.0, 309.6666666666667)","(21.0, 25.0, 24.333333333333332)","(71.0, 140.0, 137.82608695652175)"
07-12-2022 19:15:07.745179,"(6.5, 6.6, 6.511034482758621)","(15.0, 22.0, 21.439655172413794)","(6.0, 7.0, 6.741552511415525)","(3.5, 3.95, 3.915921787709497)","(6.0, 6.8, 6.65318352059925)","(13.0, 17.0, 17.1697247706422)","(61.0, 90.0, 85.47619047619048)","(8.5, 10.0, 9.952688172043011)","(26.0, 34.0, 33.971014492753625)","(101.0, 310.0, 333.3333333333333)","(21.0, 25.0, 24.633663366336634)","(81.0, 140.0, 139.54545454545453)"
07-12-2022 19:15:09.419132,"(6.5, 6.6, 6.553066666666666)","(15.0, 22.0, 21.389312977099237)","(6.0, 7.0, 6.741257142857143)","(3.4, 3.95, 3.930049875311721)","(6.0, 6.8, 6.602586206896551)","(13.0, 17.5, 17.133333333333333)","(61.0, 90.0, 85.25)","(8.5, 10.0, 9.959162303664922)","(26.0, 34.0, 33.972972972972975)","(101.0, 350.0, 334.82142857142856)","(21.0, 25.0, 24.53968253968254)","(81.0, 140.0, 138.4375)"
07-12-2022 19:15:11.193448,"(6.5, 6.6, 6.535191637630662)","(15.0, 22.0, 21.40740740740741)","(6.0, 7.0, 6.817821782178218)","(3.4, 3.95, 3.9113861386138615)","(6.0, 6.8, 6.577083333333333)","(13.0, 17.5, 17.15)","(61.0, 90.0, 85.26315789473684)","(8.5, 10.0, 9.955769230769231)","(26.0, 34.0, 33.97402597402598)","(101.0, 330.0, 321.6666666666667)","(21.0, 25.0, 24.353448275862068)","(81.0, 140.0, 138.4375)"
07-12-2022 19:15:12.987937,"(6.5, 6.8, 6.6191176470588236)","(15.0, 22.0, 20.804878048780488)","(6.0, 7.0, 6.7652968036529675)","(3.4, 3.95, 3.948136645962733)","(6.0, 6.6, 6.541865509761388)","(13.0, 17.5, 17.1)","(61.0, 90.0, 85.26315789473684)","(8.5, 10.0, 9.962626262626262)","(26.0, 34.0, 33.903614457831324)","(101.0, 330.0, 321.8181818181818)","(21.0, 24.0, 23.847826086956523)","(81.0, 140.0, 138.4848484848485)"
07-12-2022 19:15:14.811797,"(6.5, 6.8, 6.562209302325581)","(15.0, 21.0, 20.786259541984734)","(6.0, 7.0, 6.791400220507167)","(3.4, 3.95, 3.9415254237288138)","(6.0, 6.6, 6.530733944954128)","(13.0, 17.5, 17.23049645390071)","(61.0, 90.0, 86.36363636363636)","(8.5, 10.0, 9.961016949152542)","(26.0, 34.0, 34.16822429906542)","(101.0, 330.0, 321.9642857142857)","(21.0, 24.0, 23.830188679245282)","(81.0, 140.0, 138.78787878787878)"
07-12-2022 19:15:16.539497,"(6.0, 6.6, 6.59543973941368)","(16.0, 21.0, 20.925925925925927)","(6.0, 7.0, 6.775291375291375)","(3.4, 3.95, 3.9429245283018868)","(6.0, 6.6, 6.534061135371179)","(13.0, 17.5, 17.238255033557046)","(61.0, 90.0, 86.81818181818181)","(8.5, 10.0, 9.94111111111111)","(26.0, 36.0, 33.932203389830505)","(101.0, 330.0, 321.9642857142857)","(21.0, 25.0, 24.45762711864407)","(81.0, 140.0, 137.14285714285714)"
07-12-2022 19:15:18.154638,"(6.0, 6.6, 6.59543973941368)","(16.0, 21.0, 20.925925925925927)","(6.0, 7.0, 6.767802585193889)","(3.4, 3.95, 3.928598484848485)","(6.0, 6.6, 6.534061135371179)","(13.0, 17.5, 17.236666666666668)","(61.0, 90.0, 86.66666666666667)","(8.5, 10.0, 9.964473684210526)","(26.0, 34.0, 33.91836734693877)","(101.0, 330.0, 321.9642857142857)","(21.0, 25.0, 24.45762711864407)","(81.0, 140.0, 137.14285714285714)"
07-12-2022 19:15:19.901455,"(6.0, 6.6, 6.553562005277045)","(16.0, 21.0, 21.376237623762375)","(6.0, 7.0, 6.847882736156351)","(3.4, 3.95, 3.8816011235955057)","(6.0, 6.6, 6.40241935483871)","(13.0, 17.5, 17.285714285714285)","(61.0, 90.0, 87.3076923076923)","(8.5, 10.0, 10.187793427230046)","(26.0, 34.0, 34.035714285714285)","(101.0, 330.0, 311.25)","(21.0, 25.0, 25.247619047619047)","(81.0, 140.0, 138.33333333333334)"
07-12-2022 19:15:21.640778,"(6.0, 6.6, 6.553562005277045)","(16.0, 22.0, 21.376237623762375)","(6.0, 7.0, 6.8)","(3.4, 3.9, 3.878728813559322)","(6.0, 6.6, 6.367164179104478)","(13.0, 17.5, 17.27970297029703)","(61.0, 90.0, 87.66666666666667)","(8.5, 10.5, 10.16161616161616)","(26.0, 36.0, 33.824561403508774)","(101.0, 330.0, 320.625)","(21.0, 26.0, 25.295238095238094)","(81.0, 140.0, 143.33333333333334)"
07-12-2022 19:15:23.483599,"(6.0, 6.8, 6.635120643431635)","(16.0, 22.0, 21.51127819548872)","(6.0, 6.8, 6.775172413793103)","(3.4, 3.9, 3.8452941176470588)","(6.0, 6.4, 6.4711864406779664)","(13.0, 17.5, 17.358381502890172)","(61.0, 90.0, 89.34210526315789)","(8.5, 10.5, 10.259856630824373)","(26.0, 34.0, 34.05309734513274)","(101.0, 330.0, 321.6666666666667)","(21.0, 26.0, 25.41269841269841)","(81.0, 150.0, 143.0)"
07-12-2022 19:15:25.584545,"(6.0, 6.8, 6.651197982345523)","(16.0, 22.0, 21.51127819548872)","(6.0, 7.0, 6.810151380231522)","(3.4, 3.85, 3.8507588532883643)","(6.0, 6.6, 6.276470588235294)","(13.0, 18.0, 17.582644628099175)","(61.0, 90.0, 89.35897435897436)","(8.5, 10.0, 9.880519480519482)","(26.0, 36.0, 34.08695652173913)","(101.0, 330.0, 321.6666666666667)","(21.0, 26.0, 25.439393939393938)","(81.0, 150.0, 143.0)"
07-12-2022 19:15:27.615021,"(6.0, 6.8, 6.667861142217245)","(16.0, 22.0, 21.610778443113773)","(6.0, 7.0, 6.793817619783616)","(3.4, 3.9, 3.840366972477064)","(6.0, 6.4, 6.291269841269841)","(13.0, 18.0, 17.683937823834196)","(61.0, 90.0, 89.86486486486487)","(8.5, 10.0, 9.987434554973822)","(26.0, 36.0, 34.775)","(101.0, 330.0, 322.5)","(21.0, 26.0, 25.51948051948052)","(81.0, 150.0, 145.0)"
07-12-2022 19:15:29.453911,"(6.0, 6.8, 6.675132275132275)","(16.0, 22.0, 20.901408450704224)","(6.0, 6.8, 6.778280542986425)","(3.5, 3.85, 3.8524886877828055)","(6.0, 6.4, 6.296825396825397)","(13.0, 18.0, 17.51394422310757)","(61.0, 90.0, 87.98387096774194)","(8.5, 10.0, 10.1)","(26.0, 36.0, 34.81927710843374)","(101.0, 330.0, 323.1818181818182)","(21.0, 26.0, 25.53846153846154)","(81.0, 150.0, 145.88235294117646)"
07-12-2022 19:15:31.337829,"(6.0, 6.8, 6.7888)","(16.0, 21.0, 20.693693693693692)","(6.0, 6.8, 6.7709677419354835)","(3.5, 3.9, 3.8838709677419354)","(6.0, 6.4, 5.9816666666666665)","(13.0, 18.0, 17.445255474452555)","(61.0, 90.0, 89.27083333333333)","(8.5, 10.5, 10.512765957446808)","(26.0, 36.0, 35.411764705882355)","(101.0, 330.0, 324.2105263157895)","(21.0, 26.0, 25.77358490566038)","(81.0, 160.0, 150.43478260869566)"
07-12-2022 19:15:33.202607,"(6.0, 6.8, 6.918996415770609)","(16.0, 21.0, 20.85542168674699)","(6.0, 6.8, 6.628888888888889)","(3.5, 3.9, 3.9062893081761008)","(5.5, 6.0, 6.0323863636363635)","(13.0, 17.5, 17.53515625)","(61.0, 90.0, 89.375)","(8.5, 11.0, 10.468671679197994)","(31.0, 36.0, 35.55555555555556)","(101.0, 330.0, 324.5)","(21.0, 26.0, 25.616580310880828)","(81.0, 150.0, 145.16129032258064)"
07-12-2022 19:15:34.988652,"(6.0, 7.0, 6.7526132404181185)","(16.0, 21.0, 21.223880597014926)","(6.0, 6.8, 6.587573964497041)","(3.5, 3.95, 3.9638020833333334)","(5.5, 6.2, 6.099703264094956)","(13.0, 18.0, 16.951612903225808)","(61.0, 90.0, 92.25)","(8.5, 11.0, 10.530567685589519)","(31.0, 36.0, 35.80952380952381)","(101.0, 330.0, 325.0)","(21.0, 26.0, 25.742331288343557)","(81.0, 150.0, 145.58823529411765)"
07-12-2022 19:15:36.786256,"(6.0, 6.8, 6.7526132404181185)","(16.0, 22.0, 21.257142857142856)","(6.0, 6.6, 6.562454873646209)","(3.5, 4.0, 3.966793893129771)","(5.5, 6.2, 6.112587412587413)","(13.0, 17.0, 16.871900826446282)","(61.0, 95.0, 89.83870967741936)","(8.5, 11.0, 10.529032258064516)","(31.0, 36.0, 35.81818181818182)","(101.0, 330.0, 325.0)","(21.0, 26.0, 25.748502994011975)","(81.0, 150.0, 145.71428571428572)"
07-12-2022 19:15:38.630808,"(6.0, 6.8, 6.75358361774744)","(16.0, 22.0, 21.24087591240876)","(6.0, 6.6, 6.684389489953632)","(3.5, 4.0, 3.96958041958042)","(5.5, 6.2, 6.099047619047619)","(13.0, 17.5, 17.125615763546797)","(61.0, 90.0, 89.83870967741936)","(8.5, 11.0, 10.520787746170678)","(31.0, 36.0, 35.82089552238806)","(101.0, 330.0, 325.0)","(21.0, 26.0, 25.675531914893618)","(81.0, 150.0, 145.71428571428572)"
07-12-2022 19:15:40.432825,"(6.0, 6.8, 6.763814180929095)","(16.0, 22.0, 21.26241134751773)","(6.0, 6.8, 6.647879616963064)","(3.5, 4.0, 3.9702290076335878)","(5.5, 6.2, 6.1036363636363635)","(13.0, 17.5, 17.129268292682926)","(61.0, 90.0, 93.71212121212122)","(8.5, 11.0, 10.549568965517242)","(31.0, 36.0, 35.82857142857143)","(101.0, 330.0, 325.0)","(21.0, 26.0, 25.663265306122447)","(81.0, 150.0, 145.83333333333334)"
07-12-2022 19:15:42.339799,"(5.5, 6.8, 6.763546798029556)","(16.0, 22.0, 21.28767123287671)","(6.0, 6.8, 6.647462277091907)","(3.5, 4.0, 3.971739130434783)","(5.5, 6.2, 6.103048780487805)","(13.0, 17.5, 17.129268292682926)","(61.0, 95.0, 93.828125)","(8.5, 11.0, 10.56276150627615)","(31.0, 36.0, 35.93939393939394)","(101.0, 330.0, 325.0)","(21.0, 26.0, 25.698924731182796)","(81.0, 150.0, 145.83333333333334)"
07-12-2022 19:15:44.090870,"(5.5, 6.8, 6.764077669902912)","(16.0, 22.0, 21.28767123287671)","(6.0, 6.8, 6.588483685220729)","(3.5, 4.0, 3.960948905109489)","(5.5, 6.2, 6.135779816513762)","(13.0, 17.5, 16.872881355932204)","(61.0, 95.0, 93.84615384615384)","(8.5, 11.0, 10.551502145922747)","(31.0, 36.0, 35.4054054054054)","(101.0, 330.0, 325.0)","(21.0, 26.0, 24.97087378640777)","(81.0, 150.0, 146.7741935483871)"
07-12-2022 19:15:45.874299,"(5.5, 6.8, 6.764077669902912)","(16.0, 22.0, 21.28767123287671)","(6.0, 6.6, 6.588483685220729)","(3.5, 4.0, 3.960948905109489)","(5.5, 6.2, 6.136746987951807)","(13.0, 17.0, 16.830827067669173)","(61.0, 95.0, 93.84615384615384)","(8.5, 11.0, 10.533175355450236)","(31.0, 36.0, 35.48837209302326)","(101.0, 330.0, 325.0)","(21.0, 25.0, 24.97142857142857)","(81.0, 150.0, 146.875)"
07-12-2022 19:15:47.602688,"(5.5, 6.8, 6.764928909952607)","(16.0, 22.0, 21.324675324675326)","(6.0, 6.6, 6.553907815631263)","(3.5, 4.0, 3.989795918367347)","(5.5, 6.2, 6.113636363636363)","(13.0, 17.0, 16.723577235772357)","(61.0, 95.0, 91.25)","(8.5, 11.0, 10.49616368286445)","(31.0, 36.0, 35.53191489361702)","(101.0, 330.0, 325.2173913043478)","(21.0, 25.0, 24.0)","(81.0, 150.0, 146.7741935483871)"
07-12-2022 19:15:49.376457,"(5.5, 6.8, 6.6878787878787875)","(16.0, 22.0, 20.94736842105263)","(6.0, 6.6, 6.471361502347418)","(3.5, 4.1, 4.014197530864197)","(5.5, 6.2, 5.903856041131105)","(13.0, 17.0, 16.61764705882353)","(61.0, 95.0, 91.66666666666667)","(8.5, 11.0, 10.458483754512635)","(31.0, 36.0, 35.68421052631579)","(101.0, 330.0, 335.0)","(21.0, 24.0, 23.15)","(81.0, 160.0, 143.0)"
