,Coalville Flyer,Black Eyed Peas,Charizard,Poppy To Burn,Stengle,Chers Hand,Boot A Dream
05-01-2023 16:25:45.854020,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:47.007085,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:48.317308,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:49.632549,"(3.2, 3.65, 3.5666666666666664)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:50.792037,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:51.754946,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:52.807646,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:53.951670,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:55.088931,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:56.160988,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:57.151104,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.333333333333334)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:58.192105,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 14.0, 11.75)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:25:59.241638,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 13.5, 11.416666666666666)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:00.269610,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 13.5, 11.416666666666666)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:01.264027,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 13.5, 11.416666666666666)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:02.280318,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 13.5, 11.416666666666666)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:03.356223,"(3.2, 3.65, 3.5666666666666664)","(6.5, 13.5, 11.446428571428571)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 13.5, 11.416666666666666)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:04.471679,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.5, 11.288461538461538)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 13.5, 13.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:05.581611,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.392857142857142)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 19.636363636363637)","(3.9, 4.5, 3.8269230769230766)","(8.5, 15.5, 13.25)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:06.572835,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.392857142857142)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 18.705882352941178)","(3.9, 4.5, 3.8269230769230766)","(8.5, 15.5, 13.76923076923077)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:07.647795,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.392857142857142)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 17.571428571428573)","(3.9, 4.5, 3.8269230769230766)","(8.5, 15.5, 13.76923076923077)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:08.676594,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.392857142857142)","(3.3, 5.8, 4.608333333333333)","(14.0, 24.0, 17.571428571428573)","(3.9, 4.5, 4.1)","(8.5, 15.5, 13.85)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:09.767976,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 17.571428571428573)","(3.9, 4.4, 4.05)","(8.5, 15.5, 14.454545454545455)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:10.819158,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 17.571428571428573)","(3.9, 4.3, 4.05)","(8.5, 15.0, 13.923076923076923)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:11.885051,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 17.571428571428573)","(3.9, 4.3, 4.05)","(8.5, 15.0, 13.770833333333334)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:12.913580,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 17.571428571428573)","(3.9, 4.3, 4.05)","(8.5, 14.5, 13.770833333333334)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:13.883698,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 17.571428571428573)","(3.9, 4.3, 4.05)","(8.5, 14.5, 13.770833333333334)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:14.881280,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 19.0)","(3.9, 4.3, 4.05)","(8.5, 14.5, 13.4)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:15.945992,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 19.058823529411764)","(3.9, 4.3, 4.05)","(8.5, 14.0, 12.894736842105264)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:16.988302,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 14.0, 12.894736842105264)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:17.982607,"(3.2, 3.6, 3.475)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 14.0, 12.894736842105264)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:19.083977,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 14.0, 12.764705882352942)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:20.076241,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.5, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:21.035165,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 10.903225806451612)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:22.071740,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:23.074420,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:24.039187,"(3.2, 3.6, 3.475)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:25.012944,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:25.961972,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.058823529411764)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:26.992257,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.5, 12.058823529411764)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:28.043347,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.5, 12.058823529411764)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:29.040317,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.5, 12.058823529411764)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:30.014097,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.5, 12.058823529411764)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:31.055268,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.5, 12.058823529411764)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:32.066702,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.5, 12.058823529411764)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:33.073956,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.5, 12.411764705882353)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:34.131854,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.411764705882353)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:35.115137,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.411764705882353)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:36.128823,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.411764705882353)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:37.085427,"(3.2, 3.65, 3.5666666666666664)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.6)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.411764705882353)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:38.098450,"(3.2, 3.6, 3.475)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.586666666666667)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.411764705882353)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:39.166863,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.586666666666667)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.411764705882353)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:40.159598,"(3.2, 3.6, 3.4571428571428573)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.586666666666667)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.5)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:41.152818,"(3.2, 3.6, 3.447619047619048)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.586666666666667)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.5, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:42.104256,"(3.2, 3.55, 3.4)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.586666666666667)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:43.091981,"(3.2, 3.55, 3.4)","(6.5, 13.0, 11.0)","(3.3, 5.8, 4.586666666666667)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:44.138733,"(3.2, 3.55, 3.4)","(6.5, 12.5, 11.61111111111111)","(3.3, 5.8, 4.63)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.714285714285714)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:45.186951,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.63)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.733333333333334)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:46.169136,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.63)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.733333333333334)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:47.159288,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.63)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 13.0, 12.058823529411764)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:48.199448,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.63)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.5, 11.857142857142858)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:49.255128,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.63)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.0, 11.857142857142858)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:50.340022,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.63)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.0, 11.857142857142858)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:51.413994,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 5.514634146341463)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.0, 11.857142857142858)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:52.406860,"(3.2, 3.55, 3.26875)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 5.367999999999999)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.0, 11.857142857142858)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:53.444037,"(3.2, 3.55, 3.26875)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.8100000000000005)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.0, 11.857142857142858)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:54.404506,"(3.2, 3.55, 3.26875)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.8100000000000005)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 12.0, 11.352941176470589)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:55.436685,"(3.2, 3.55, 3.26)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.8100000000000005)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 11.5, 11.352941176470589)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:56.449115,"(3.2, 3.55, 3.26)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.8100000000000005)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 11.5, 11.352941176470589)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:57.493732,"(3.2, 3.55, 3.26)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.8100000000000005)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 11.5, 11.352941176470589)","(14.0, 24.0, 21.11111111111111)"
05-01-2023 16:26:58.456264,"(3.2, 3.55, 3.262)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.8100000000000005)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 11.5, 11.352941176470589)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:26:59.488870,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.8100000000000005)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 11.5, 11.352941176470589)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:00.549448,"(3.2, 3.5, 3.2857142857142856)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.8100000000000005)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.05)","(8.5, 11.5, 11.857142857142858)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:01.652136,"(3.2, 3.5, 3.2857142857142856)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.773333333333333)","(14.0, 24.0, 17.736842105263158)","(3.9, 4.3, 4.228571428571429)","(8.5, 12.0, 11.386363636363637)","(14.0, 24.0, 21.263157894736842)"
05-01-2023 16:27:02.691820,"(3.2, 3.5, 3.34375)","(6.5, 12.5, 11.142857142857142)","(3.3, 5.8, 4.773333333333333)","(14.0, 24.0, 17.736842105263158)","(3.9, 4.3, 4.264285714285714)","(8.5, 11.5, 11.386363636363637)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:03.633513,"(3.2, 3.5, 3.34375)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.773333333333333)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 11.5, 11.386363636363637)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:04.608720,"(3.2, 3.5, 3.380952380952381)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.773333333333333)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 11.5, 11.386363636363637)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:05.666133,"(3.2, 3.5, 3.421875)","(6.5, 12.5, 11.189655172413794)","(3.3, 5.8, 4.773333333333333)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 11.5, 11.386363636363637)","(14.0, 24.0, 21.263157894736842)"
05-01-2023 16:27:06.727432,"(3.2, 3.5, 3.421875)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.773333333333333)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 11.5, 11.386363636363637)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:07.800232,"(3.2, 3.5, 3.421875)","(6.5, 12.5, 11.189655172413794)","(3.3, 5.8, 4.773333333333333)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 13.5, 13.236842105263158)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:08.855489,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.773333333333333)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 13.0, 12.565217391304348)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:09.888987,"(3.2, 3.55, 3.35)","(6.5, 12.5, 11.189655172413794)","(3.3, 5.8, 4.989473684210527)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 12.5, 12.342105263157894)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:10.960778,"(3.2, 3.5, 3.4038461538461537)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.989473684210527)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 12.5, 12.342105263157894)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:12.029831,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 4.989473684210527)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 12.5, 12.342105263157894)","(14.0, 24.0, 21.263157894736842)"
05-01-2023 16:27:13.094561,"(3.2, 3.5, 3.2916666666666665)","(6.5, 12.5, 11.189655172413794)","(3.3, 5.8, 5.229629629629629)","(14.0, 24.0, 18.0)","(3.9, 4.3, 4.264285714285714)","(8.5, 12.5, 12.342105263157894)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:14.106964,"(3.1, 3.5, 3.4)","(6.5, 12.5, 10.916666666666666)","(3.3, 5.8, 5.229629629629629)","(14.0, 24.0, 18.0)","(3.8, 4.3, 4.264285714285714)","(8.5, 12.5, 12.342105263157894)","(14.0, 24.0, 21.263157894736842)"
05-01-2023 16:27:15.072114,"(3.1, 3.5, 3.4)","(6.5, 12.5, 11.189655172413794)","(3.3, 5.8, 5.229629629629629)","(14.0, 24.0, 18.0)","(3.8, 4.3, 4.264285714285714)","(8.5, 12.5, 11.772727272727273)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:16.048039,"(3.1, 3.5, 3.4)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 5.529824561403508)","(14.0, 24.0, 18.0)","(3.8, 4.3, 4.264285714285714)","(8.5, 12.0, 11.772727272727273)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:17.065195,"(3.1, 3.55, 3.3)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.866666666666666)","(14.0, 24.0, 18.0)","(3.8, 4.3, 4.264285714285714)","(8.5, 12.0, 11.772727272727273)","(14.0, 24.0, 21.263157894736842)"
05-01-2023 16:27:18.208140,"(3.1, 3.55, 3.2928571428571427)","(6.5, 12.5, 11.142857142857142)","(3.3, 5.8, 4.866666666666666)","(14.0, 24.0, 18.0)","(3.8, 4.3, 4.264285714285714)","(8.5, 12.0, 11.772727272727273)","(14.0, 24.0, 20.285714285714285)"
05-01-2023 16:27:19.260590,"(3.1, 3.55, 3.2928571428571427)","(6.5, 12.5, 10.847826086956522)","(3.3, 5.8, 4.866666666666666)","(14.0, 24.0, 18.0)","(3.8, 4.3, 4.266666666666667)","(8.5, 12.0, 11.772727272727273)","(14.0, 24.0, 21.263157894736842)"
05-01-2023 16:27:20.334259,"(3.1, 3.55, 3.2928571428571427)","(6.5, 12.5, 11.142857142857142)","(3.3, 5.8, 4.866666666666666)","(14.0, 24.0, 18.0)","(3.8, 4.3, 4.266666666666667)","(8.5, 12.0, 11.772727272727273)","(14.0, 24.0, 20.285714285714285)"
