,Fly For Yulong,Demurral,Kings County,Tower Road,Age Of Innocence,Marndarra
16-12-2022 12:54:48.189936,"(6.0, 7.2, 7.02122905027933)","(17.0, 30.0, 28.7)","(19.0, 27.0, 26.272727272727273)","(12.0, 17.0, 16.5234375)","(1.22, 1.38, 1.3759649122807018)","(101.0, 270.0, 218.57142857142858)"
16-12-2022 12:54:49.223575,"(6.0, 7.2, 7.021111111111111)","(17.0, 30.0, 28.7)","(19.0, 27.0, 26.31578947368421)","(12.0, 17.0, 16.5234375)","(1.22, 1.38, 1.3783211678832117)","(101.0, 270.0, 218.57142857142858)"
16-12-2022 12:54:50.088153,"(6.0, 7.2, 7.021111111111111)","(17.0, 30.0, 28.655172413793103)","(19.0, 27.0, 26.31578947368421)","(12.0, 17.0, 16.5234375)","(1.22, 1.38, 1.3783211678832117)","(101.0, 270.0, 218.57142857142858)"
16-12-2022 12:54:51.041701,"(6.0, 7.0, 6.933333333333334)","(17.0, 30.0, 28.655172413793103)","(19.0, 27.0, 26.05)","(12.0, 17.0, 16.5234375)","(1.22, 1.39, 1.3870308788598573)","(101.0, 270.0, 218.57142857142858)"
16-12-2022 12:54:52.129530,"(6.0, 7.0, 6.914925373134328)","(17.0, 30.0, 28.375)","(19.0, 27.0, 26.17391304347826)","(12.0, 17.0, 16.685185185185187)","(1.22, 1.39, 1.3878800856531048)","(101.0, 270.0, 218.57142857142858)"
16-12-2022 12:54:53.077242,"(6.0, 7.0, 6.9)","(17.0, 30.0, 28.375)","(19.0, 27.0, 26.17391304347826)","(12.0, 17.0, 16.8125)","(1.22, 1.39, 1.3879374999999998)","(101.0, 270.0, 225.0)"
16-12-2022 12:54:54.077495,"(6.0, 7.0, 6.877358490566038)","(17.0, 30.0, 28.375)","(19.0, 27.0, 26.17391304347826)","(12.0, 17.0, 16.8125)","(1.22, 1.39, 1.3879795918367346)","(101.0, 270.0, 217.14285714285714)"
16-12-2022 12:54:55.178446,"(6.0, 7.0, 6.876635514018692)","(17.0, 30.0, 28.375)","(19.0, 27.0, 26.17391304347826)","(12.0, 17.0, 16.8125)","(1.22, 1.39, 1.3879795918367346)","(101.0, 260.0, 217.14285714285714)"
16-12-2022 12:54:56.226309,"(6.0, 7.0, 6.814814814814815)","(17.0, 30.0, 28.555555555555557)","(19.0, 27.0, 26.17391304347826)","(12.0, 17.0, 16.8125)","(1.22, 1.39, 1.3879795918367346)","(101.0, 260.0, 235.0)"
16-12-2022 12:54:57.157685,"(6.0, 7.0, 6.814814814814815)","(17.0, 30.0, 28.78125)","(19.0, 27.0, 26.17391304347826)","(12.0, 17.0, 16.8125)","(1.22, 1.39, 1.3879795918367346)","(101.0, 260.0, 235.0)"
16-12-2022 12:54:58.144547,"(6.0, 6.8, 6.761904761904762)","(17.0, 30.0, 28.96551724137931)","(19.0, 27.0, 26.17391304347826)","(12.0, 17.0, 16.8125)","(1.22, 1.39, 1.3879795918367346)","(101.0, 340.0, 275.0)"
16-12-2022 12:54:59.201215,"(6.0, 6.8, 6.761904761904762)","(19.0, 30.0, 28.96551724137931)","(19.0, 27.0, 26.235294117647058)","(12.0, 17.0, 16.896551724137932)","(1.22, 1.39, 1.3879671457905542)","(101.0, 340.0, 275.0)"
16-12-2022 12:55:00.245865,"(6.0, 6.8, 6.703783783783783)","(19.0, 30.0, 28.448275862068964)","(19.0, 27.0, 26.235294117647058)","(12.0, 17.0, 16.916666666666668)","(1.22, 1.39, 1.3882097649186256)","(101.0, 340.0, 275.0)"
16-12-2022 12:55:01.303880,"(6.0, 6.8, 6.686046511627906)","(19.0, 30.0, 28.35483870967742)","(19.0, 27.0, 26.27777777777778)","(12.0, 17.0, 17.065217391304348)","(1.22, 1.39, 1.392662397072278)","(101.0, 340.0, 253.33333333333334)"
16-12-2022 12:55:02.420458,"(6.0, 6.8, 6.6797546012269935)","(19.0, 30.0, 28.35483870967742)","(19.0, 27.0, 26.5)","(12.0, 17.5, 17.17391304347826)","(1.22, 1.4, 1.3924624060150375)","(101.0, 340.0, 231.66666666666666)"
16-12-2022 12:55:03.367953,"(6.0, 6.8, 6.6658064516129025)","(19.0, 30.0, 28.35483870967742)","(19.0, 27.0, 26.5)","(12.0, 17.5, 17.385714285714286)","(1.22, 1.4, 1.386060606060606)","(101.0, 340.0, 228.57142857142858)"
16-12-2022 12:55:04.379615,"(6.0, 6.8, 6.627027027027027)","(18.0, 30.0, 28.35483870967742)","(19.0, 26.0, 25.884615384615383)","(12.0, 17.5, 17.25)","(1.22, 1.4, 1.3882899628252787)","(101.0, 340.0, 228.57142857142858)"
16-12-2022 12:55:05.500811,"(6.0, 6.8, 6.627027027027027)","(18.0, 29.0, 28.647058823529413)","(19.0, 26.0, 25.85185185185185)","(12.0, 17.5, 17.25)","(1.22, 1.4, 1.3882899628252787)","(101.0, 340.0, 228.57142857142858)"
16-12-2022 12:55:06.433188,"(6.0, 6.8, 6.627027027027027)","(18.0, 29.0, 28.647058823529413)","(19.0, 26.0, 25.85185185185185)","(12.0, 17.5, 17.25)","(1.22, 1.4, 1.3882899628252787)","(101.0, 340.0, 228.57142857142858)"
16-12-2022 12:55:07.415811,"(6.0, 6.8, 6.626666666666666)","(18.0, 28.0, 27.933333333333334)","(19.0, 28.0, 26.75)","(12.0, 17.5, 17.333333333333332)","(1.22, 1.4, 1.3893072289156625)","(101.0, 340.0, 228.57142857142858)"
16-12-2022 12:55:08.499464,"(6.0, 6.8, 6.633898305084745)","(18.0, 29.0, 28.142857142857142)","(19.0, 28.0, 26.96153846153846)","(12.0, 17.5, 17.333333333333332)","(1.22, 1.39, 1.3934347826086955)","(101.0, 340.0, 228.57142857142858)"
16-12-2022 12:55:09.592091,"(6.0, 6.8, 6.627777777777777)","(18.0, 29.0, 28.53846153846154)","(19.0, 28.0, 26.96153846153846)","(12.0, 17.5, 17.333333333333332)","(1.22, 1.4, 1.3934347826086955)","(101.0, 340.0, 220.0)"
16-12-2022 12:55:10.557098,"(6.0, 6.8, 6.627777777777777)","(18.0, 29.0, 28.53846153846154)","(19.0, 28.0, 26.457142857142856)","(12.0, 17.5, 17.333333333333332)","(1.22, 1.4, 1.3954499999999999)","(101.0, 340.0, 220.0)"
16-12-2022 12:55:11.546142,"(6.0, 6.8, 6.653543307086614)","(18.0, 29.0, 28.5)","(19.0, 27.0, 26.81818181818182)","(12.0, 17.5, 17.628205128205128)","(1.22, 1.4, 1.374)","(101.0, 340.0, 220.0)"
16-12-2022 12:55:12.610562,"(6.0, 6.8, 6.66993006993007)","(18.0, 29.0, 28.083333333333332)","(19.0, 26.0, 25.666666666666668)","(12.0, 18.0, 17.79268292682927)","(1.22, 1.4, 1.3830232558139535)","(101.0, 340.0, 220.0)"
16-12-2022 12:55:13.623267,"(6.0, 6.8, 6.702409638554217)","(18.0, 30.0, 29.083333333333332)","(19.0, 26.0, 25.666666666666668)","(12.0, 18.0, 18.41176470588235)","(1.22, 1.39, 1.3756989247311828)","(101.0, 340.0, 220.0)"
16-12-2022 12:55:14.701776,"(6.0, 6.8, 6.6134615384615385)","(18.0, 30.0, 29.428571428571427)","(19.0, 27.0, 25.956521739130434)","(12.0, 18.5, 18.285714285714285)","(1.22, 1.38, 1.3849999999999998)","(101.0, 340.0, 253.33333333333334)"
16-12-2022 12:55:15.871313,"(6.0, 6.8, 6.612068965517241)","(18.0, 30.0, 29.333333333333332)","(19.0, 26.0, 25.923076923076923)","(12.0, 18.5, 18.181818181818183)","(1.22, 1.39, 1.3849999999999998)","(101.0, 340.0, 310.0)"
16-12-2022 12:55:16.996060,"(6.0, 6.6, 6.569642857142857)","(18.0, 30.0, 29.333333333333332)","(19.0, 26.0, 26.289473684210527)","(12.0, 18.5, 18.535714285714285)","(1.22, 1.39, 1.3845622119815668)","(101.0, 330.0, 285.0)"
16-12-2022 12:55:18.081525,"(6.0, 6.6, 6.563793103448275)","(18.0, 30.0, 29.333333333333332)","(19.0, 27.0, 26.289473684210527)","(12.0, 19.0, 18.210526315789473)","(1.22, 1.39, 1.37210875331565)","(101.0, 330.0, 285.0)"
16-12-2022 12:55:19.182858,"(6.0, 6.6, 6.552727272727273)","(18.0, 30.0, 29.333333333333332)","(19.0, 26.0, 24.90909090909091)","(12.0, 18.5, 17.142857142857142)","(1.22, 1.38, 1.391271186440678)","(101.0, 330.0, 285.0)"
16-12-2022 12:55:20.226522,"(6.0, 6.6, 6.485271317829457)","(18.0, 32.0, 29.63157894736842)","(19.0, 26.0, 25.454545454545453)","(12.0, 18.0, 17.13157894736842)","(1.22, 1.4, 1.3959281437125748)","(101.0, 330.0, 287.6470588235294)"
16-12-2022 12:55:21.305921,"(5.5, 6.6, 6.506666666666667)","(18.0, 32.0, 29.63157894736842)","(19.0, 26.0, 25.6)","(12.0, 18.0, 17.77777777777778)","(1.22, 1.4, 1.395244755244755)","(101.0, 330.0, 290.0)"
16-12-2022 12:55:22.393731,"(5.5, 6.6, 6.427397260273972)","(18.0, 32.0, 30.59375)","(19.0, 26.0, 25.29032258064516)","(12.0, 18.0, 17.272727272727273)","(1.22, 1.4, 1.3947988505747126)","(101.0, 330.0, 290.0)"
16-12-2022 12:55:23.475362,"(5.5, 6.4, 6.368085106382979)","(18.0, 32.0, 30.59375)","(19.0, 26.0, 25.37142857142857)","(12.0, 18.0, 17.257142857142856)","(1.22, 1.4, 1.3947988505747126)","(101.0, 330.0, 290.0)"
16-12-2022 12:55:24.533198,"(5.5, 6.4, 6.368085106382979)","(18.0, 32.0, 30.57894736842105)","(19.0, 26.0, 25.29032258064516)","(12.0, 18.0, 17.29032258064516)","(1.22, 1.4, 1.3952558139534883)","(101.0, 330.0, 235.71428571428572)"
16-12-2022 12:55:25.600156,"(5.5, 6.4, 6.368085106382979)","(18.0, 32.0, 30.57894736842105)","(19.0, 26.0, 25.5)","(12.0, 18.0, 17.1)","(1.22, 1.4, 1.398139534883721)","(101.0, 330.0, 235.71428571428572)"
16-12-2022 12:55:26.691107,"(5.5, 6.4, 6.285714285714286)","(18.0, 34.0, 31.363636363636363)","(19.0, 27.0, 25.615384615384617)","(12.0, 17.5, 17.227272727272727)","(1.22, 1.4, 1.3942512077294684)","(101.0, 330.0, 275.0)"
16-12-2022 12:55:27.745349,"(5.5, 6.4, 6.285714285714286)","(18.0, 34.0, 31.48148148148148)","(19.0, 27.0, 26.307692307692307)","(12.0, 17.5, 17.01923076923077)","(1.22, 1.41, 1.4020170454545453)","(101.0, 330.0, 275.0)"
16-12-2022 12:55:28.683564,"(5.5, 6.4, 6.285714285714286)","(18.0, 32.0, 30.88888888888889)","(19.0, 28.0, 25.3)","(12.0, 17.5, 16.928571428571427)","(1.22, 1.41, 1.3961234567901233)","(101.0, 330.0, 290.0)"
16-12-2022 12:55:29.719524,"(5.5, 6.4, 6.277064220183487)","(18.0, 32.0, 30.352941176470587)","(19.0, 28.0, 26.916666666666668)","(12.0, 17.5, 16.75)","(1.22, 1.41, 1.401406727828746)","(101.0, 330.0, 290.0)"
16-12-2022 12:55:30.899590,"(5.5, 6.4, 6.277064220183487)","(18.0, 32.0, 31.642857142857142)","(19.0, 28.0, 27.025)","(12.0, 17.5, 17.416666666666668)","(1.22, 1.41, 1.378650137741047)","(101.0, 330.0, 290.0)"
16-12-2022 12:55:32.015042,"(5.5, 6.6, 6.397802197802197)","(18.0, 32.0, 31.0)","(19.0, 28.0, 26.472727272727273)","(12.0, 17.5, 17.625)","(1.22, 1.39, 1.3828099173553718)","(101.0, 330.0, 292.5)"
16-12-2022 12:55:33.145356,"(5.5, 6.6, 6.372972972972973)","(20.0, 34.0, 32.12244897959184)","(19.0, 28.0, 26.472727272727273)","(12.0, 18.0, 17.8875)","(1.22, 1.39, 1.381554524361949)","(101.0, 330.0, 292.5)"
16-12-2022 12:55:34.242556,"(5.5, 6.6, 6.372972972972973)","(20.0, 34.0, 32.264150943396224)","(19.0, 28.0, 26.32)","(12.0, 18.0, 17.91)","(1.22, 1.39, 1.3832166666666665)","(101.0, 330.0, 294.7058823529412)"
16-12-2022 12:55:35.361255,"(5.5, 6.6, 6.453892215568862)","(20.0, 34.0, 32.41379310344828)","(19.0, 28.0, 26.473684210526315)","(12.0, 18.0, 17.91)","(1.22, 1.39, 1.3832166666666665)","(101.0, 330.0, 294.7058823529412)"
16-12-2022 12:55:36.452105,"(5.5, 6.6, 6.449382716049382)","(20.0, 34.0, 32.31578947368421)","(19.0, 28.0, 26.58490566037736)","(12.0, 18.0, 17.91)","(1.22, 1.39, 1.383777239709443)","(101.0, 330.0, 294.7058823529412)"
16-12-2022 12:55:37.363604,"(5.5, 6.6, 6.449382716049382)","(20.0, 34.0, 32.31578947368421)","(19.0, 28.0, 26.58490566037736)","(12.0, 18.0, 17.91)","(1.22, 1.39, 1.383777239709443)","(101.0, 330.0, 294.7058823529412)"
16-12-2022 12:55:38.450058,"(5.5, 6.6, 6.448447204968944)","(20.0, 34.0, 32.2)","(19.0, 27.0, 26.916666666666668)","(12.0, 18.0, 17.91)","(1.22, 1.39, 1.3839793281653745)","(101.0, 330.0, 325.55555555555554)"
16-12-2022 12:55:39.507634,"(5.5, 6.6, 6.439473684210527)","(20.0, 34.0, 32.38805970149254)","(19.0, 27.0, 26.916666666666668)","(12.0, 18.0, 17.91)","(1.22, 1.39, 1.3818)","(101.0, 330.0, 328.3333333333333)"
16-12-2022 12:55:40.533069,"(5.5, 6.6, 6.437777777777778)","(20.0, 34.0, 31.857142857142858)","(19.0, 27.0, 26.84)","(12.0, 18.0, 17.919642857142858)","(1.22, 1.39, 1.3828279883381924)","(101.0, 330.0, 330.0)"
16-12-2022 12:55:41.582626,"(5.5, 6.6, 6.512903225806451)","(20.0, 32.0, 31.405405405405407)","(19.0, 27.0, 27.625)","(12.0, 18.0, 18.2)","(1.22, 1.39, 1.3911049723756905)","(101.0, 340.0, 332.85714285714283)"
16-12-2022 12:55:42.815040,"(5.5, 6.6, 6.4713286713286715)","(20.0, 32.0, 31.45945945945946)","(19.0, 28.0, 27.866666666666667)","(14.0, 18.5, 18.25)","(1.22, 1.4, 1.3879444444444444)","(101.0, 340.0, 330.0)"
16-12-2022 12:55:44.007185,"(5.5, 6.6, 6.459807073954984)","(20.0, 32.0, 31.0)","(19.0, 28.0, 27.9)","(14.0, 18.5, 18.259493670886076)","(1.22, 1.39, 1.389051724137931)","(101.0, 340.0, 330.90909090909093)"
16-12-2022 12:55:45.145369,"(5.5, 6.4, 6.382608695652174)","(19.0, 32.0, 31.0)","(19.0, 28.0, 27.9)","(14.0, 18.5, 18.489795918367346)","(1.22, 1.39, 1.3844491525423728)","(101.0, 340.0, 325.0)"
16-12-2022 12:55:46.347615,"(5.5, 6.4, 6.382439024390244)","(19.0, 32.0, 30.8)","(19.0, 28.0, 27.066666666666666)","(14.0, 18.5, 18.91176470588235)","(1.22, 1.39, 1.38234375)","(101.0, 340.0, 324.0)"
16-12-2022 12:55:47.474350,"(5.5, 6.6, 6.412345679012346)","(19.0, 34.0, 30.48)","(19.0, 28.0, 26.884615384615383)","(14.0, 19.0, 18.90909090909091)","(1.22, 1.39, 1.385462962962963)","(101.0, 340.0, 324.51612903225805)"
16-12-2022 12:55:48.691162,"(5.5, 6.4, 6.3828571428571435)","(19.0, 34.0, 30.714285714285715)","(19.0, 27.0, 26.682926829268293)","(14.0, 19.0, 18.821428571428573)","(1.22, 1.39, 1.3883985765124554)","(101.0, 340.0, 324.0)"
16-12-2022 12:55:49.812584,"(5.5, 6.4, 6.38909090909091)","(19.0, 34.0, 30.714285714285715)","(19.0, 28.0, 26.8)","(14.0, 19.0, 18.86842105263158)","(1.22, 1.39, 1.389017857142857)","(101.0, 340.0, 324.51612903225805)"
16-12-2022 12:55:50.951654,"(5.5, 6.4, 6.377142857142857)","(19.0, 34.0, 30.46153846153846)","(19.0, 28.0, 26.8)","(14.0, 19.0, 18.86842105263158)","(1.22, 1.39, 1.389044776119403)","(101.0, 340.0, 324.0)"
16-12-2022 12:55:51.922181,"(5.5, 6.6, 6.461538461538462)","(19.0, 34.0, 30.46153846153846)","(19.0, 28.0, 26.8)","(13.0, 19.0, 18.86842105263158)","(1.22, 1.39, 1.389771986970684)","(101.0, 340.0, 324.0)"
16-12-2022 12:55:52.995607,"(5.5, 6.6, 6.28659793814433)","(19.0, 34.0, 31.37142857142857)","(19.0, 28.0, 27.0)","(13.0, 19.0, 18.88888888888889)","(1.22, 1.39, 1.388070652173913)","(101.0, 340.0, 324.0)"
16-12-2022 12:55:54.085896,"(5.5, 6.6, 6.504225352112676)","(19.0, 34.0, 31.37142857142857)","(19.0, 28.0, 26.814814814814813)","(13.0, 19.0, 19.443298969072163)","(1.22, 1.39, 1.3895857988165679)","(101.0, 340.0, 324.0)"
16-12-2022 12:55:55.143450,"(5.5, 6.4, 6.247619047619048)","(19.0, 32.0, 31.596153846153847)","(19.0, 28.0, 27.058823529411764)","(13.0, 19.5, 19.47222222222222)","(1.22, 1.39, 1.38850136239782)","(101.0, 340.0, 324.51612903225805)"
16-12-2022 12:55:56.373514,"(5.5, 6.2, 6.199236641221375)","(19.0, 32.0, 30.25)","(19.0, 28.0, 27.161290322580644)","(13.0, 19.5, 19.68)","(1.22, 1.39, 1.3889970930232558)","(101.0, 340.0, 324.51612903225805)"
16-12-2022 12:55:57.630804,"(5.5, 6.4, 6.232727272727273)","(19.0, 32.0, 30.133333333333333)","(19.0, 28.0, 27.1875)","(13.0, 20.0, 19.721311475409838)","(1.22, 1.39, 1.3890834473324212)","(101.0, 340.0, 324.51612903225805)"
16-12-2022 12:55:58.950078,"(5.5, 6.4, 6.2634920634920634)","(19.0, 32.0, 30.105263157894736)","(19.0, 28.0, 27.128205128205128)","(13.0, 20.0, 19.488888888888887)","(1.22, 1.39, 1.3962347188264057)","(101.0, 340.0, 324.51612903225805)"
16-12-2022 12:56:00.276613,"(5.5, 6.4, 6.2290909090909095)","(19.0, 32.0, 30.851063829787233)","(19.0, 28.0, 27.15)","(13.0, 19.5, 19.71900826446281)","(1.26, 1.4, 1.3887555555555555)","(101.0, 340.0, 326.2857142857143)"
16-12-2022 12:56:01.375813,"(5.5, 6.4, 6.360975609756098)","(19.0, 32.0, 30.457142857142856)","(19.0, 28.0, 27.15)","(13.0, 20.0, 19.6984126984127)","(1.26, 1.39, 1.392252747252747)","(101.0, 340.0, 326.2857142857143)"
16-12-2022 12:56:02.455929,"(5.5, 6.4, 6.23960396039604)","(19.0, 32.0, 30.64516129032258)","(19.0, 28.0, 26.857142857142858)","(13.0, 20.0, 19.721311475409838)","(1.26, 1.4, 1.391782945736434)","(101.0, 340.0, 326.2857142857143)"
16-12-2022 12:56:03.698432,"(5.5, 6.2, 6.192)","(19.0, 32.0, 29.72222222222222)","(19.0, 28.0, 26.857142857142858)","(13.0, 20.0, 19.715447154471544)","(1.26, 1.4, 1.3929126213592231)","(101.0, 340.0, 326.2857142857143)"
16-12-2022 12:56:04.889867,"(5.5, 6.2, 6.191780821917808)","(19.0, 30.0, 29.565217391304348)","(19.0, 28.0, 26.967741935483872)","(14.0, 20.0, 19.602272727272727)","(1.26, 1.4, 1.3977033492822966)","(101.0, 340.0, 323.1578947368421)"
16-12-2022 12:56:06.039412,"(5.5, 6.2, 6.1952)","(19.0, 30.0, 29.565217391304348)","(19.0, 28.0, 26.967741935483872)","(14.0, 20.0, 19.6125)","(1.26, 1.4, 1.4016716417910446)","(101.0, 330.0, 323.1578947368421)"
16-12-2022 12:56:07.154204,"(5.5, 6.2, 6.165648854961832)","(19.0, 30.0, 29.555555555555557)","(19.0, 28.0, 26.967741935483872)","(13.0, 20.0, 19.607142857142858)","(1.26, 1.41, 1.3998507462686567)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:08.279926,"(5.5, 6.2, 6.1801169590643275)","(19.0, 30.0, 29.636363636363637)","(19.0, 28.0, 26.967741935483872)","(13.0, 20.0, 19.57894736842105)","(1.26, 1.4, 1.3998648648648648)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:09.355765,"(5.5, 6.2, 6.1801169590643275)","(19.0, 30.0, 29.636363636363637)","(19.0, 28.0, 26.967741935483872)","(13.0, 20.0, 19.548076923076923)","(1.26, 1.4, 1.384762323943662)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:10.559230,"(5.5, 6.4, 6.2823529411764705)","(19.0, 30.0, 29.529411764705884)","(19.0, 28.0, 26.77922077922078)","(14.0, 20.0, 19.55)","(1.26, 1.39, 1.3841205533596836)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:11.852271,"(5.5, 6.4, 6.351698113207547)","(19.0, 30.0, 29.529411764705884)","(19.0, 28.0, 27.18032786885246)","(14.0, 20.0, 19.55)","(1.26, 1.39, 1.3835077288941735)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:13.114790,"(5.5, 6.4, 6.350387596899225)","(19.0, 30.0, 29.529411764705884)","(19.0, 28.0, 27.23076923076923)","(14.0, 20.0, 19.55)","(1.26, 1.39, 1.3835077288941735)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:14.386064,"(5.5, 6.4, 6.34859437751004)","(19.0, 30.0, 29.529411764705884)","(19.0, 28.0, 27.23076923076923)","(14.0, 20.0, 19.55)","(1.26, 1.39, 1.383593179049939)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:15.616963,"(5.5, 6.4, 6.34859437751004)","(19.0, 30.0, 29.333333333333332)","(19.0, 28.0, 26.741935483870968)","(14.0, 20.0, 19.185185185185187)","(1.26, 1.39, 1.383169469598965)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:16.778356,"(5.5, 6.4, 6.361837455830389)","(19.0, 30.0, 29.529411764705884)","(19.0, 28.0, 26.78125)","(14.0, 20.0, 19.09009009009009)","(1.26, 1.39, 1.3841412520064205)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:17.776560,"(5.5, 6.4, 6.369712793733682)","(19.0, 30.0, 29.652173913043477)","(19.0, 27.0, 26.78125)","(14.0, 20.0, 19.093457943925234)","(1.26, 1.39, 1.3813302752293577)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:18.856927,"(5.5, 6.4, 6.381564245810056)","(19.0, 34.0, 33.45054945054945)","(19.0, 27.0, 26.373493975903614)","(14.0, 20.0, 19.093457943925234)","(1.26, 1.39, 1.38122969837587)","(101.0, 330.0, 324.3478260869565)"
16-12-2022 12:56:19.996648,"(5.5, 6.4, 6.38005540166205)","(19.0, 34.0, 33.45652173913044)","(19.0, 27.0, 26.49367088607595)","(14.0, 20.0, 19.089285714285715)","(1.26, 1.39, 1.3823364485981307)","(101.0, 330.0, 324.5833333333333)"
16-12-2022 12:56:21.142103,"(5.5, 6.4, 6.380645161290323)","(19.0, 34.0, 33.45652173913044)","(19.0, 27.0, 25.983333333333334)","(14.0, 19.5, 19.075)","(1.26, 1.39, 1.3828185328185327)","(101.0, 330.0, 324.5833333333333)"
16-12-2022 12:56:22.282353,"(5.5, 6.6, 6.552131147540983)","(19.0, 34.0, 33.46808510638298)","(19.0, 26.0, 25.92753623188406)","(14.0, 19.5, 19.06779661016949)","(1.26, 1.39, 1.3820327102803738)","(101.0, 330.0, 324.5833333333333)"
16-12-2022 12:56:23.393823,"(5.5, 6.6, 6.446315789473684)","(19.0, 34.0, 33.46808510638298)","(19.0, 26.0, 25.54700854700855)","(14.0, 19.5, 19.12837837837838)","(1.26, 1.39, 1.3851092896174861)","(101.0, 330.0, 324.5833333333333)"
16-12-2022 12:56:24.584945,"(5.5, 6.6, 6.4270270270270276)","(19.0, 32.0, 29.079646017699115)","(19.0, 24.0, 23.92156862745098)","(14.0, 19.5, 19.15753424657534)","(1.26, 1.39, 1.3931016042780748)","(101.0, 330.0, 324.5833333333333)"
16-12-2022 12:56:25.687420,"(5.5, 6.6, 6.475524475524476)","(20.0, 32.0, 29.155172413793103)","(19.0, 24.0, 23.967741935483872)","(13.0, 19.5, 18.973509933774835)","(1.26, 1.4, 1.3729045473166734)","(101.0, 330.0, 324.5833333333333)"
16-12-2022 12:56:27.047241,"(5.5, 6.6, 6.429032258064517)","(20.0, 29.0, 29.764705882352942)","(19.0, 24.0, 24.833333333333332)","(13.0, 19.0, 18.3)","(1.26, 1.38, 1.3728203062046738)","(101.0, 330.0, 324.5833333333333)"
16-12-2022 12:56:28.395368,"(5.5, 6.8, 6.554913294797688)","(20.0, 32.0, 29.285714285714285)","(19.0, 26.0, 24.29787234042553)","(13.0, 18.5, 18.428571428571427)","(1.26, 1.38, 1.3729620853080569)","(101.0, 330.0, 324.8)"
16-12-2022 12:56:29.475050,"(5.5, 6.8, 6.6117647058823525)","(20.0, 32.0, 29.90909090909091)","(19.0, 25.0, 24.3265306122449)","(13.0, 18.5, 18.462962962962962)","(1.26, 1.38, 1.3732036613272312)","(101.0, 330.0, 266.6666666666667)"
16-12-2022 12:56:30.654302,"(5.5, 6.8, 6.637037037037037)","(20.0, 32.0, 30.785714285714285)","(19.0, 25.0, 24.3265306122449)","(13.0, 18.5, 18.462962962962962)","(1.26, 1.38, 1.3731932773109243)","(101.0, 340.0, 295.0)"
16-12-2022 12:56:31.685145,"(5.5, 6.8, 6.634741784037558)","(20.0, 34.0, 31.08108108108108)","(19.0, 25.0, 24.3265306122449)","(13.0, 18.5, 18.456521739130434)","(1.26, 1.38, 1.373444581788216)","(101.0, 330.0, 295.0)"
16-12-2022 12:56:32.950580,"(5.5, 6.8, 6.629126213592233)","(19.0, 34.0, 29.192307692307693)","(18.0, 25.0, 24.025641025641026)","(13.0, 18.5, 17.91025641025641)","(1.28, 1.38, 1.3730976138828634)","(101.0, 330.0, 320.0)"
16-12-2022 12:56:34.195994,"(5.5, 6.8, 6.685057471264368)","(19.0, 34.0, 29.2)","(18.0, 25.0, 24.022727272727273)","(13.0, 18.5, 17.867816091954023)","(1.28, 1.38, 1.3730749354005167)","(101.0, 330.0, 320.0)"
16-12-2022 12:56:35.446308,"(5.5, 6.8, 6.713043478260869)","(19.0, 34.0, 29.166666666666668)","(19.0, 25.0, 24.22)","(13.0, 18.5, 17.867816091954023)","(1.26, 1.38, 1.373044705882353)","(101.0, 330.0, 320.0)"
16-12-2022 12:56:36.575239,"(5.5, 6.8, 6.741304347826087)","(19.0, 34.0, 29.166666666666668)","(19.0, 25.0, 24.846153846153847)","(13.0, 18.5, 24.8)","(1.26, 1.38, 1.8292307692307692)","(101.0, 330.0, 5049.5)"
16-12-2022 12:56:37.747678,"(5.5, 10.0, 6.363636363636363)","(19.0, 48.0, 34.0)","(19.0, 46.0, 34.5)","(13.0, 32.0, 25.55263157894737)","(1.26, 2.0, 1.9361486486486488)","(101.0, 99999, 802.5)"
16-12-2022 12:56:38.918705,"(5.5, 9.8, 9.509677419354839)","(19.0, 42.0, 35.5)","(19.0, 36.0, 31.0)","(13.0, 26.0, 15.5)","(1.26, 2.0, 1.9336363636363636)","(101.0, 990.0, 525.0)"
16-12-2022 12:56:39.946603,"(5.5, 7.8, 6.18)","(19.0, 42.0, 34.0)","(19.0, 36.0, 31.0)","(13.0, 18.0, 15.5)","(1.26, 1.99, 1.9756)","(101.0, 950.0, 525.0)"
16-12-2022 12:56:40.943206,"(5.5, 5.7, 5.35)","(19.0, 44.0, 35.0)","(19.0, 36.0, 31.0)","(13.0, 18.0, 15.5)","(1.26, 1.99, 1.9751239669421485)","(101.0, 950.0, 525.0)"
16-12-2022 12:56:41.998471,"(5.5, 6.6, 5.699999999999999)","(19.0, 44.0, 32.0)","(19.0, 36.0, 31.0)","(13.0, 18.0, 15.5)","(1.26, 1.99, 1.9746153846153847)","(101.0, 950.0, 525.0)"
