,Gospel Musketeer,Just A Irish Lad,Kwontro,Mister Wayside,Frigerator,Yankee Indian
16-12-2022 15:10:10.041342,"(13.0, 32.0, 22.0)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 114.0)","(2.15, 2.5, 2.38)","(13.0, 21.0, 17.75)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:11.026679,"(13.0, 32.0, 22.0)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 114.0)","(2.15, 2.5, 2.38)","(13.0, 21.0, 17.75)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:11.974368,"(13.0, 32.0, 22.0)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 114.0)","(2.15, 2.5, 2.38)","(13.0, 21.0, 17.75)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:12.898778,"(13.0, 32.0, 22.0)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 114.0)","(2.15, 2.5, 2.38)","(13.0, 21.0, 17.75)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:13.861519,"(13.0, 32.0, 22.0)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 114.0)","(2.15, 2.5, 2.38)","(13.0, 21.0, 22.166666666666668)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:14.754854,"(13.0, 32.0, 23.4)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 114.0)","(2.15, 2.5, 2.38)","(13.0, 26.0, 22.166666666666668)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:15.690075,"(13.0, 32.0, 29.2)","(5.5, 8.4, 7.466666666666667)","(26.0, 190.0, 130.0)","(2.15, 2.5, 2.38)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:16.596387,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.41)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:17.512062,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3649999999999998)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:18.448238,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3649999999999998)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:19.306069,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3649999999999998)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:20.146826,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3649999999999998)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:21.072648,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3649999999999998)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:21.963732,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3649999999999998)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:22.897459,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3649999999999998)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:23.802450,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3425)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:24.645516,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3425)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:25.514279,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3425)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:26.409331,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.7)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3425)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:27.335839,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.5600000000000005)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3425)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:28.232678,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.5600000000000005)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3425)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:29.167183,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.5600000000000005)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3425)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:30.079084,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.5600000000000005)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3425)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:30.944110,"(13.0, 32.0, 18.333333333333332)","(5.5, 8.4, 7.5600000000000005)","(26.0, 190.0, 101.2)","(2.15, 2.5, 2.3425)","(13.0, 26.0, 23.375)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:31.863625,"(13.0, 32.0, 24.833333333333336)","(5.5, 8.4, 7.5600000000000005)","(26.0, 190.0, 113.0)","(2.15, 2.5, 2.4571428571428573)","(13.0, 26.0, 21.0)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:32.778261,"(13.0, 32.0, 24.833333333333336)","(5.5, 8.4, 7.5600000000000005)","(26.0, 190.0, 113.0)","(2.15, 2.5, 2.45)","(13.0, 26.0, 21.0)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:33.744529,"(13.0, 32.0, 24.833333333333336)","(5.5, 8.4, 7.5600000000000005)","(26.0, 190.0, 113.0)","(2.15, 2.5, 2.45)","(13.0, 26.0, 21.0)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:34.649461,"(13.0, 32.0, 27.7)","(5.5, 8.4, 7.5600000000000005)","(26.0, 190.0, 113.0)","(2.15, 2.5, 2.45)","(13.0, 26.0, 21.0)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:35.490692,"(13.0, 32.0, 28.5)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 113.0)","(2.15, 2.5, 2.45)","(13.0, 26.0, 21.0)","(2.7, 3.25, 3.0428571428571427)"
16-12-2022 15:10:36.337817,"(13.0, 32.0, 28.666666666666668)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 139.33333333333331)","(2.15, 2.5, 2.38)","(13.0, 26.0, 25.041666666666668)","(2.7, 3.25, 3.134)"
16-12-2022 15:10:37.199428,"(13.0, 32.0, 28.75)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 113.0)","(2.15, 2.5, 2.38)","(13.0, 26.0, 23.125)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:38.070026,"(13.0, 32.0, 28.75)","(5.5, 8.2, 7.3999999999999995)","(26.0, 190.0, 139.33333333333331)","(2.15, 2.5, 2.38)","(13.0, 26.0, 24.77777777777778)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:38.943559,"(13.0, 32.0, 28.75)","(5.5, 8.2, 8.094736842105263)","(26.0, 190.0, 139.33333333333331)","(2.15, 2.5, 2.38)","(13.0, 26.0, 23.0)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:39.832383,"(13.0, 32.0, 28.75)","(5.5, 8.2, 8.094736842105263)","(26.0, 190.0, 139.33333333333331)","(2.15, 2.5, 2.38)","(13.0, 26.0, 25.041666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:40.709599,"(13.0, 32.0, 28.75)","(5.5, 8.2, 7.6)","(26.0, 190.0, 139.33333333333331)","(2.15, 2.5, 2.38)","(13.0, 26.0, 25.041666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:41.548135,"(13.0, 32.0, 28.75)","(5.5, 8.2, 7.6)","(26.0, 190.0, 139.33333333333331)","(2.15, 2.5, 2.38)","(13.0, 26.0, 25.041666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:42.379862,"(13.0, 32.0, 19.333333333333332)","(5.5, 8.2, 7.8)","(26.0, 190.0, 139.33333333333331)","(2.15, 2.5, 2.38)","(13.0, 26.0, 20.5)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:43.249569,"(13.0, 32.0, 19.333333333333332)","(5.5, 8.2, 7.8)","(26.0, 190.0, 88.66666666666666)","(2.15, 2.5, 2.38)","(13.0, 26.0, 20.5)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:44.079146,"(13.0, 32.0, 19.333333333333332)","(5.5, 8.2, 7.8)","(26.0, 190.0, 113.0)","(2.15, 2.5, 2.458139534883721)","(13.0, 26.0, 20.5)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:44.958615,"(13.0, 32.0, 19.666666666666668)","(5.5, 8.2, 7.8)","(26.0, 190.0, 113.0)","(2.15, 2.5, 2.338)","(13.0, 26.0, 20.5)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:45.827206,"(13.0, 32.0, 29.944444444444443)","(5.5, 8.2, 7.8)","(26.0, 190.0, 113.0)","(2.15, 2.5, 2.338)","(13.0, 26.0, 20.5)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:46.733087,"(13.0, 32.0, 20.0)","(5.5, 8.2, 7.8)","(26.0, 190.0, 124.0)","(2.15, 2.5, 2.341818181818182)","(13.0, 26.0, 21.6)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:47.597015,"(13.0, 32.0, 20.0)","(5.5, 8.2, 7.8)","(26.0, 190.0, 124.0)","(2.15, 2.48, 2.448)","(13.0, 26.0, 21.6)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:48.454958,"(13.0, 32.0, 20.0)","(5.5, 8.2, 7.8)","(26.0, 190.0, 124.0)","(2.15, 2.48, 2.448)","(13.0, 26.0, 21.6)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:49.314468,"(13.0, 32.0, 20.0)","(5.5, 8.2, 7.8)","(26.0, 190.0, 124.0)","(2.15, 2.48, 2.448)","(13.0, 26.0, 21.6)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:50.157486,"(13.0, 32.0, 20.0)","(5.5, 8.2, 7.8)","(26.0, 190.0, 124.0)","(2.15, 2.48, 2.448)","(13.0, 26.0, 21.6)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:51.009663,"(13.0, 32.0, 28.0)","(5.5, 8.2, 7.8)","(26.0, 190.0, 124.0)","(2.15, 2.48, 2.464444444444444)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:51.878977,"(13.0, 32.0, 28.0)","(6.0, 8.2, 7.8)","(26.0, 190.0, 124.0)","(2.2, 2.48, 2.464444444444444)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:52.736505,"(13.0, 32.0, 25.0)","(6.0, 8.2, 7.8)","(26.0, 190.0, 124.0)","(2.2, 2.48, 2.4672727272727273)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:53.622343,"(13.0, 32.0, 25.0)","(6.0, 8.2, 7.6)","(26.0, 190.0, 124.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:54.492715,"(13.0, 32.0, 25.0)","(6.0, 8.2, 7.6)","(26.0, 190.0, 124.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:55.409342,"(13.0, 32.0, 25.0)","(6.0, 8.2, 7.6)","(26.0, 190.0, 124.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:56.258732,"(13.0, 32.0, 25.0)","(6.0, 8.2, 7.6)","(26.0, 190.0, 124.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:57.131050,"(13.0, 32.0, 25.0)","(6.0, 8.2, 7.6)","(26.0, 190.0, 124.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:58.016544,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.6)","(26.0, 190.0, 124.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:58.864348,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 76.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:10:59.733075,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 76.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:00.586010,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 76.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 18.666666666666668)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:01.487332,"(13.0, 32.0, 27.142857142857142)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 88.66666666666666)","(2.2, 2.48, 2.44)","(13.0, 26.0, 23.0)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:02.359260,"(13.0, 32.0, 27.142857142857142)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.44)","(13.0, 26.0, 23.6)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:03.239042,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 113.0)","(2.2, 2.5, 2.36875)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:04.147244,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.394285714285714)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:05.011569,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:05.894452,"(13.0, 32.0, 25.2)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:06.722360,"(13.0, 32.0, 25.2)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:07.540988,"(13.0, 32.0, 25.2)","(6.0, 8.2, 7.866666666666666)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:08.402529,"(13.0, 32.0, 20.666666666666668)","(6.0, 8.0, 7.6)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 18.25)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:09.276050,"(13.0, 32.0, 20.666666666666668)","(6.0, 8.0, 7.6)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 18.25)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:10.123931,"(13.0, 32.0, 20.333333333333332)","(6.0, 8.0, 7.6)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 18.25)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:10.998302,"(13.0, 32.0, 20.333333333333332)","(6.0, 8.0, 7.6)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 18.25)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:11.853225,"(13.0, 32.0, 23.25)","(6.0, 8.0, 7.8)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:12.719760,"(13.0, 32.0, 27.142857142857142)","(6.0, 8.0, 7.6)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:13.576306,"(13.0, 32.0, 23.5)","(6.0, 8.4, 7.5)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:14.431535,"(13.0, 32.0, 23.5)","(6.0, 8.4, 7.5)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:15.349659,"(13.0, 32.0, 23.5)","(6.0, 8.4, 7.5)","(26.0, 190.0, 113.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:16.205035,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.699999999999999)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:17.088555,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.699999999999999)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:17.985328,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.699999999999999)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:18.877411,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.699999999999999)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:19.755011,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.977777777777777)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:20.659954,"(13.0, 32.0, 23.5)","(6.0, 8.4, 7.65)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:21.509315,"(13.0, 32.0, 28.22222222222222)","(6.0, 8.4, 7.65)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:22.346387,"(13.0, 32.0, 23.5)","(6.0, 8.4, 7.65)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:23.170690,"(13.0, 32.0, 23.5)","(6.0, 8.4, 7.65)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:24.014452,"(13.0, 32.0, 23.5)","(6.0, 8.4, 7.65)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:24.855790,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.8)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:25.716195,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.8)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 16.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:26.586304,"(13.0, 32.0, 23.5)","(6.0, 8.2, 7.8)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 17.5)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:27.486478,"(13.0, 32.0, 25.2)","(6.0, 8.2, 7.8)","(26.0, 180.0, 132.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 17.5)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:28.330700,"(13.0, 32.0, 25.2)","(6.0, 8.2, 7.8)","(26.0, 180.0, 85.33333333333334)","(2.2, 2.48, 2.42)","(13.0, 22.0, 17.5)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:29.181321,"(13.0, 32.0, 25.2)","(6.0, 8.4, 7.65)","(26.0, 180.0, 85.33333333333334)","(2.2, 2.48, 2.42)","(13.0, 22.0, 17.5)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:30.003629,"(13.0, 32.0, 28.22222222222222)","(6.0, 8.4, 7.65)","(26.0, 180.0, 85.33333333333334)","(2.2, 2.48, 2.42)","(13.0, 22.0, 17.5)","(2.7, 3.15, 3.0270588235294116)"
16-12-2022 15:11:30.860510,"(13.0, 32.0, 28.22222222222222)","(6.0, 8.4, 7.65)","(26.0, 180.0, 85.33333333333334)","(2.2, 2.48, 2.42)","(13.0, 22.0, 17.5)","(2.7, 3.15, 3.0270588235294116)"
16-12-2022 15:11:31.722481,"(13.0, 32.0, 23.75)","(6.0, 8.4, 7.65)","(26.0, 180.0, 108.0)","(2.2, 2.48, 2.42)","(13.0, 22.0, 19.0)","(2.7, 3.15, 3.0270588235294116)"
16-12-2022 15:11:32.542392,"(13.0, 32.0, 23.75)","(6.0, 8.4, 7.65)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 22.0, 18.25)","(2.7, 3.15, 3.0270588235294116)"
16-12-2022 15:11:33.390536,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.0270588235294116)"
16-12-2022 15:11:34.249949,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.0270588235294116)"
16-12-2022 15:11:35.103411,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.0270588235294116)"
16-12-2022 15:11:35.963564,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:36.790347,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:37.616407,"(13.0, 32.0, 23.75)","(6.0, 8.4, 7.9)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:38.433579,"(13.0, 32.0, 23.75)","(6.0, 8.4, 7.9)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:39.266762,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:40.116805,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:40.966954,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:41.831338,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:42.688475,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:43.551109,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:44.402404,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.75)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:45.247179,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 122.4)","(2.2, 2.48, 2.42)","(13.0, 23.0, 19.0)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:46.079217,"(13.0, 32.0, 23.75)","(6.0, 8.2, 7.8)","(26.0, 180.0, 108.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 18.714285714285715)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:46.940324,"(13.0, 32.0, 25.4)","(6.0, 8.2, 7.8)","(26.0, 180.0, 126.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 17.4)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:47.787477,"(13.0, 32.0, 25.4)","(6.0, 8.2, 7.8)","(26.0, 180.0, 126.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 17.4)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:48.626094,"(13.0, 32.0, 25.4)","(6.0, 8.2, 7.8)","(26.0, 180.0, 126.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 17.4)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:49.496906,"(13.0, 32.0, 25.4)","(6.0, 8.2, 7.8)","(26.0, 180.0, 126.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 17.4)","(2.7, 3.15, 3.074)"
16-12-2022 15:11:50.353193,"(13.0, 32.0, 25.4)","(6.0, 8.2, 7.8)","(26.0, 180.0, 126.0)","(2.2, 2.48, 2.42)","(13.0, 23.0, 17.4)","(2.7, 3.15, 3.074)"
