,Rothwell Whinny,Federal Flash,Pennys Jade,Trending Xara,Call Waiting,Caesars Palace,Stopped Short
11-01-2023 11:29:12.418668,"(20.0, 80.0, 50.5)","(2.7, 3.45, 3.085)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.64)","(1.8, 2.44, 2.3152)","(17.0, 55.0, 37.18181818181818)","(17.0, 65.0, 51.029411764705884)"
11-01-2023 11:29:13.399264,"(20.0, 80.0, 50.5)","(2.7, 3.45, 3.2553333333333336)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.64)","(1.8, 2.44, 2.3152)","(17.0, 55.0, 35.0)","(17.0, 65.0, 52.16216216216216)"
11-01-2023 11:29:14.363463,"(20.0, 80.0, 50.5)","(2.7, 3.45, 3.105)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.98)","(1.8, 2.44, 2.3152)","(17.0, 55.0, 35.0)","(17.0, 65.0, 52.16216216216216)"
11-01-2023 11:29:15.486513,"(20.0, 80.0, 50.5)","(2.7, 3.45, 3.105)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.98)","(1.8, 2.44, 2.3152)","(17.0, 55.0, 35.0)","(17.0, 65.0, 52.16216216216216)"
11-01-2023 11:29:16.567340,"(20.0, 80.0, 50.5)","(2.7, 3.45, 3.105)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.98)","(1.8, 2.44, 2.3152)","(17.0, 55.0, 35.0)","(17.0, 65.0, 52.16216216216216)"
11-01-2023 11:29:17.580112,"(20.0, 80.0, 50.5)","(2.7, 3.45, 3.105)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.98)","(1.8, 2.44, 2.3152)","(17.0, 55.0, 35.0)","(17.0, 65.0, 52.16216216216216)"
11-01-2023 11:29:18.671350,"(20.0, 80.0, 50.5)","(2.7, 3.45, 3.105)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.98)","(1.8, 2.44, 2.3152)","(17.0, 55.0, 35.0)","(17.0, 65.0, 52.16216216216216)"
11-01-2023 11:29:19.664114,"(20.0, 80.0, 50.5)","(2.7, 3.45, 3.105)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.98)","(1.8, 2.44, 2.3152)","(17.0, 55.0, 35.0)","(17.0, 65.0, 52.16216216216216)"
11-01-2023 11:29:20.722137,"(20.0, 80.0, 50.5)","(2.7, 3.45, 3.105)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.64)","(1.8, 2.44, 2.3152)","(17.0, 55.0, 35.0)","(17.0, 65.0, 52.16216216216216)"
11-01-2023 11:29:21.785437,"(20.0, 80.0, 50.5)","(2.7, 3.35, 3.2075)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.755555555555555)","(1.8, 2.44, 2.313421052631579)","(17.0, 55.0, 35.0)","(17.0, 65.0, 53.23529411764706)"
11-01-2023 11:29:22.816695,"(20.0, 80.0, 50.5)","(2.7, 3.35, 3.2075)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.755555555555555)","(1.8, 2.44, 2.160909090909091)","(17.0, 55.0, 35.0)","(17.0, 65.0, 53.23529411764706)"
11-01-2023 11:29:23.744319,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.2199999999999998)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.755555555555555)","(1.8, 2.18, 2.1095652173913044)","(17.0, 55.0, 43.888888888888886)","(17.0, 65.0, 54.0625)"
11-01-2023 11:29:24.744212,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.3235294117647056)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 11.066666666666666)","(1.8, 2.18, 1.9725)","(17.0, 65.0, 49.166666666666664)","(17.0, 65.0, 43.53333333333333)"
11-01-2023 11:29:25.724157,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.4124999999999996)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.95)","(1.8, 2.16, 1.98)","(17.0, 65.0, 49.166666666666664)","(17.0, 65.0, 43.76923076923077)"
11-01-2023 11:29:26.807509,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 10.95)","(1.8, 2.16, 2.1432558139534885)","(17.0, 65.0, 49.166666666666664)","(17.0, 65.0, 43.76923076923077)"
11-01-2023 11:29:27.806309,"(20.0, 80.0, 50.5)","(2.7, 3.7, 3.4)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.0, 9.84)","(1.8, 2.16, 2.1432558139534885)","(17.0, 65.0, 49.166666666666664)","(17.0, 65.0, 43.76923076923077)"
11-01-2023 11:29:28.865013,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.5, 10.104545454545455)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 43.76923076923077)"
11-01-2023 11:29:29.877956,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.5, 10.104545454545455)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 43.76923076923077)"
11-01-2023 11:29:30.882742,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 65.46666666666667)","(6.0, 12.5, 10.104545454545455)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 43.76923076923077)"
11-01-2023 11:29:32.181997,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 99.55555555555556)","(6.0, 12.5, 10.104545454545455)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 43.76923076923077)"
11-01-2023 11:29:33.347166,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 101.0)","(6.0, 12.5, 10.104545454545455)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 43.76923076923077)"
11-01-2023 11:29:34.515063,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 101.0)","(6.0, 12.5, 10.104545454545455)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:35.581544,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 101.0)","(6.0, 12.5, 9.64090909090909)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:36.665660,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 104.82352941176471)","(6.0, 12.5, 9.64090909090909)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:37.711188,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 101.0)","(6.0, 12.5, 9.64090909090909)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:38.889796,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 101.0)","(6.0, 12.5, 9.64090909090909)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:39.927040,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 101.0)","(6.0, 12.5, 9.64090909090909)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:41.022044,"(20.0, 80.0, 50.5)","(2.7, 3.55, 3.0142857142857142)","(26.0, 270.0, 101.0)","(6.0, 12.5, 11.1125)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:42.099868,"(20.0, 80.0, 50.5)","(2.7, 3.35, 2.957142857142857)","(26.0, 270.0, 101.0)","(6.0, 12.5, 11.1125)","(1.8, 2.16, 2.1476785714285715)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:43.152120,"(20.0, 80.0, 65.0)","(2.7, 3.35, 2.957142857142857)","(26.0, 270.0, 91.05882352941177)","(6.0, 12.0, 10.8)","(1.8, 2.16, 2.1442857142857146)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:44.117626,"(20.0, 80.0, 65.0)","(2.7, 3.35, 2.957142857142857)","(26.0, 270.0, 91.05882352941177)","(6.0, 12.0, 9.822222222222221)","(1.8, 2.16, 2.1442857142857146)","(17.0, 65.0, 56.55555555555556)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:45.118805,"(20.0, 80.0, 65.0)","(2.7, 3.35, 2.957142857142857)","(26.0, 270.0, 91.05882352941177)","(6.0, 11.5, 10.027272727272727)","(1.8, 2.16, 2.1442857142857146)","(17.0, 65.0, 49.8)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:46.124441,"(20.0, 80.0, 65.0)","(2.7, 3.35, 2.957142857142857)","(26.0, 270.0, 91.05882352941177)","(6.0, 11.0, 9.585714285714285)","(1.8, 2.16, 2.01)","(17.0, 65.0, 49.8)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:47.107391,"(20.0, 80.0, 65.0)","(2.7, 3.35, 2.957142857142857)","(26.0, 270.0, 91.05882352941177)","(6.0, 11.0, 9.585714285714285)","(1.8, 2.16, 2.01)","(17.0, 65.0, 49.8)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:48.165343,"(20.0, 80.0, 65.0)","(2.7, 3.55, 3.3)","(26.0, 270.0, 91.05882352941177)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 49.8)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:49.198845,"(20.0, 80.0, 65.0)","(2.7, 3.3, 2.9428571428571426)","(26.0, 270.0, 91.05882352941177)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 49.8)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:50.403536,"(20.0, 80.0, 65.0)","(2.7, 3.3, 2.9428571428571426)","(26.0, 270.0, 52.714285714285715)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 49.8)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:51.565812,"(20.0, 80.0, 65.0)","(2.7, 3.3, 2.9428571428571426)","(26.0, 270.0, 71.66666666666666)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 49.8)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:52.576730,"(20.0, 80.0, 65.0)","(2.7, 3.3, 2.9428571428571426)","(26.0, 250.0, 71.66666666666666)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 49.8)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:53.715653,"(20.0, 80.0, 65.0)","(2.7, 3.3, 2.9428571428571426)","(26.0, 230.0, 74.8)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 34.6)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:54.710380,"(20.0, 80.0, 65.0)","(2.7, 3.3, 2.9428571428571426)","(26.0, 220.0, 97.33333333333334)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 34.6)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:55.751333,"(20.0, 80.0, 65.0)","(2.7, 3.25, 2.9285714285714284)","(26.0, 200.0, 52.4)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 34.6)","(17.0, 65.0, 55.32258064516129)"
11-01-2023 11:29:56.838489,"(20.0, 80.0, 65.0)","(2.7, 3.25, 2.9285714285714284)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 34.6)","(17.0, 65.0, 53.970588235294116)"
11-01-2023 11:29:57.790703,"(20.0, 80.0, 65.0)","(2.7, 3.25, 2.9285714285714284)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 34.6)","(17.0, 65.0, 53.970588235294116)"
11-01-2023 11:29:58.801485,"(20.0, 80.0, 65.0)","(2.7, 3.25, 2.9285714285714284)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.01)","(17.0, 65.0, 34.6)","(17.0, 65.0, 53.970588235294116)"
11-01-2023 11:29:59.793893,"(20.0, 80.0, 65.0)","(2.7, 3.25, 2.9285714285714284)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.145714285714286)","(17.0, 65.0, 34.6)","(17.0, 65.0, 53.970588235294116)"
11-01-2023 11:30:00.850396,"(20.0, 80.0, 65.0)","(2.7, 3.25, 2.9285714285714284)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.0175)","(17.0, 65.0, 34.6)","(17.0, 65.0, 53.970588235294116)"
11-01-2023 11:30:01.847531,"(20.0, 80.0, 65.0)","(2.7, 3.25, 2.9285714285714284)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.76923076923077)","(1.8, 2.16, 2.1453846153846157)","(17.0, 65.0, 34.6)","(17.0, 65.0, 53.970588235294116)"
11-01-2023 11:30:02.913186,"(20.0, 80.0, 65.0)","(2.7, 3.2, 2.8666666666666667)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.870588235294118)","(1.8, 2.16, 2.1467441860465115)","(17.0, 65.0, 34.6)","(17.0, 65.0, 53.970588235294116)"
11-01-2023 11:30:03.894154,"(20.0, 80.0, 65.0)","(2.7, 3.2, 2.8666666666666667)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.870588235294118)","(1.8, 2.16, 2.1467441860465115)","(17.0, 65.0, 34.6)","(17.0, 65.0, 53.970588235294116)"
11-01-2023 11:30:05.023414,"(20.0, 80.0, 65.0)","(2.7, 3.2, 2.8666666666666667)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.870588235294118)","(1.8, 2.16, 2.1467441860465115)","(17.0, 65.0, 34.6)","(17.0, 65.0, 53.970588235294116)"
11-01-2023 11:30:06.061323,"(20.0, 80.0, 65.0)","(2.7, 3.2, 2.8666666666666667)","(26.0, 180.0, 108.0)","(6.0, 11.0, 9.275)","(1.8, 2.16, 2.025)","(17.0, 65.0, 52.0)","(17.0, 65.0, 52.17948717948718)"
11-01-2023 11:30:06.992361,"(20.0, 75.0, 52.5)","(2.7, 3.2, 2.8666666666666667)","(26.0, 180.0, 110.0)","(6.0, 11.0, 9.275)","(1.8, 2.16, 2.025)","(17.0, 60.0, 52.0)","(17.0, 65.0, 52.17948717948718)"
11-01-2023 11:30:07.981580,"(20.0, 75.0, 61.5)","(2.7, 3.2, 2.8666666666666667)","(26.0, 180.0, 110.0)","(6.0, 10.5, 9.455)","(1.8, 2.16, 2.025)","(17.0, 60.0, 52.0)","(17.0, 65.0, 52.17948717948718)"
11-01-2023 11:30:09.004084,"(20.0, 75.0, 45.55555555555556)","(2.7, 3.35, 3.075)","(26.0, 180.0, 166.0)","(6.0, 10.5, 9.126923076923077)","(1.8, 2.16, 2.025)","(17.0, 60.0, 39.333333333333336)","(17.0, 65.0, 52.17948717948718)"
11-01-2023 11:30:10.311443,"(20.0, 75.0, 50.53846153846153)","(2.7, 3.15, 2.8583333333333334)","(26.0, 180.0, 164.44444444444446)","(6.0, 10.5, 9.126923076923077)","(1.8, 2.16, 2.025)","(17.0, 60.0, 39.333333333333336)","(17.0, 65.0, 52.17948717948718)"
11-01-2023 11:30:11.682214,"(20.0, 75.0, 40.33333333333333)","(2.7, 3.15, 2.8583333333333334)","(26.0, 180.0, 89.33333333333334)","(6.0, 10.5, 9.126923076923077)","(1.8, 2.16, 2.1008333333333336)","(17.0, 60.0, 54.833333333333336)","(17.0, 65.0, 52.17948717948718)"
11-01-2023 11:30:12.856892,"(20.0, 75.0, 40.33333333333333)","(2.7, 3.15, 2.8583333333333334)","(26.0, 180.0, 89.33333333333334)","(6.0, 10.5, 9.126923076923077)","(1.8, 2.18, 2.1260000000000003)","(17.0, 60.0, 54.833333333333336)","(17.0, 65.0, 52.17948717948718)"
11-01-2023 11:30:14.093483,"(20.0, 75.0, 51.0)","(2.7, 3.15, 2.8583333333333334)","(26.0, 180.0, 89.33333333333334)","(6.0, 10.5, 9.126923076923077)","(1.8, 2.16, 2.1512820512820516)","(17.0, 60.0, 54.833333333333336)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:15.464856,"(20.0, 75.0, 41.0)","(2.7, 3.15, 3.05)","(26.0, 180.0, 141.14285714285714)","(6.0, 10.5, 8.495454545454546)","(1.8, 2.16, 2.096)","(17.0, 60.0, 54.833333333333336)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:16.633157,"(20.0, 75.0, 47.18181818181819)","(2.7, 3.3, 2.83)","(26.0, 180.0, 92.0)","(6.0, 10.5, 9.773076923076923)","(1.8, 2.16, 2.1493333333333333)","(17.0, 60.0, 54.833333333333336)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:17.765040,"(20.0, 75.0, 41.666666666666664)","(2.7, 2.98, 2.83)","(26.0, 180.0, 142.28571428571428)","(6.0, 10.5, 9.773076923076923)","(1.8, 2.16, 2.1493333333333333)","(17.0, 60.0, 54.833333333333336)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:18.889858,"(20.0, 75.0, 33.0)","(2.7, 2.98, 2.83)","(26.0, 180.0, 103.45454545454547)","(6.0, 10.5, 9.825)","(1.8, 2.16, 2.1493333333333333)","(17.0, 60.0, 54.833333333333336)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:20.113345,"(20.0, 75.0, 45.6)","(2.7, 2.98, 2.83)","(26.0, 170.0, 98.0)","(6.0, 10.5, 9.825)","(1.8, 2.16, 2.132)","(17.0, 60.0, 54.833333333333336)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:21.171502,"(20.0, 75.0, 60.300000000000004)","(2.7, 2.98, 2.83)","(26.0, 170.0, 114.61538461538461)","(6.0, 10.5, 9.825)","(1.8, 2.16, 2.132)","(17.0, 60.0, 46.333333333333336)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:22.359821,"(20.0, 75.0, 43.0)","(2.7, 2.98, 2.83)","(26.0, 170.0, 114.61538461538461)","(6.0, 10.5, 8.68421052631579)","(1.8, 2.16, 2.0851851851851855)","(17.0, 55.0, 45.25)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:23.469862,"(20.0, 75.0, 43.0)","(2.7, 3.3, 3.05)","(26.0, 170.0, 114.61538461538461)","(6.0, 10.5, 9.1875)","(1.8, 2.18, 2.1027586206896554)","(17.0, 55.0, 45.25)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:24.681397,"(20.0, 75.0, 59.84210526315789)","(2.7, 2.98, 2.83)","(26.0, 170.0, 114.61538461538461)","(6.0, 10.5, 9.854545454545455)","(1.8, 2.18, 2.1027586206896554)","(17.0, 55.0, 45.25)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:25.851729,"(20.0, 65.0, 59.93333333333333)","(2.7, 2.98, 2.83)","(26.0, 170.0, 114.61538461538461)","(6.0, 10.0, 9.854545454545455)","(1.8, 2.18, 2.1027586206896554)","(17.0, 55.0, 45.25)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:26.989952,"(20.0, 65.0, 57.875)","(2.7, 2.98, 2.83)","(26.0, 170.0, 114.61538461538461)","(6.0, 10.0, 9.466666666666667)","(1.8, 2.18, 2.1027586206896554)","(17.0, 55.0, 45.25)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:28.124691,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.98, 2.83)","(26.0, 170.0, 114.61538461538461)","(6.0, 10.0, 9.161904761904761)","(1.8, 2.18, 2.136923076923077)","(17.0, 55.0, 45.25)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:29.456090,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.98, 2.8583333333333334)","(26.0, 170.0, 71.42857142857143)","(6.0, 10.0, 9.175)","(1.8, 2.18, 2.139148936170213)","(17.0, 55.0, 45.25)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:30.671996,"(20.0, 65.0, 62.285714285714285)","(2.7, 3.15, 2.8583333333333334)","(26.0, 170.0, 71.42857142857143)","(6.0, 10.0, 9.175)","(1.8, 2.18, 2.141904761904762)","(17.0, 55.0, 45.25)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:31.824699,"(20.0, 65.0, 62.285714285714285)","(2.7, 3.1, 2.8375)","(26.0, 170.0, 71.42857142857143)","(6.0, 10.0, 9.175)","(1.8, 2.18, 2.1500000000000004)","(17.0, 55.0, 45.25)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:32.896685,"(20.0, 65.0, 62.285714285714285)","(2.7, 3.1, 2.827272727272727)","(26.0, 170.0, 131.66666666666669)","(6.0, 10.0, 9.175)","(1.8, 2.18, 2.1512820512820516)","(17.0, 55.0, 47.57142857142857)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:34.174751,"(20.0, 65.0, 62.285714285714285)","(2.7, 3.1, 2.827272727272727)","(26.0, 170.0, 134.6153846153846)","(6.0, 10.0, 9.175)","(1.8, 2.18, 2.1584615384615384)","(17.0, 55.0, 47.57142857142857)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:35.332107,"(20.0, 65.0, 62.285714285714285)","(2.7, 3.1, 2.827272727272727)","(26.0, 170.0, 86.0)","(6.0, 10.0, 9.175)","(1.8, 2.18, 2.1584615384615384)","(17.0, 55.0, 47.57142857142857)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:36.518592,"(20.0, 65.0, 62.285714285714285)","(2.7, 3.1, 2.827272727272727)","(26.0, 170.0, 86.0)","(6.0, 10.0, 9.3125)","(1.8, 2.18, 2.166086956521739)","(17.0, 55.0, 47.57142857142857)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:37.852666,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.96, 2.8266666666666667)","(26.0, 170.0, 86.0)","(6.0, 10.0, 9.3125)","(1.8, 2.18, 2.1606060606060606)","(17.0, 55.0, 47.57142857142857)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:39.023562,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.96, 2.8266666666666667)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3125)","(1.8, 2.18, 2.1606060606060606)","(17.0, 55.0, 47.57142857142857)","(17.0, 65.0, 51.111111111111114)"
11-01-2023 11:30:40.245493,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.96, 2.8266666666666667)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.416666666666666)","(1.8, 2.18, 2.1606060606060606)","(17.0, 55.0, 43.0)","(17.0, 65.0, 52.631578947368425)"
11-01-2023 11:30:41.463439,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.96, 2.8266666666666667)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.416666666666666)","(1.8, 2.18, 2.1725000000000003)","(17.0, 50.0, 43.0)","(17.0, 55.0, 49.230769230769226)"
11-01-2023 11:30:42.638532,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.96, 2.882727272727273)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.416666666666666)","(1.8, 2.18, 2.1725000000000003)","(17.0, 50.0, 43.0)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:43.837487,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.96, 2.8)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173684210526316)","(17.0, 50.0, 43.0)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:45.029737,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.745)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173684210526316)","(17.0, 50.0, 44.5)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:46.209557,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.7706666666666666)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173684210526316)","(17.0, 60.0, 49.66666666666667)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:47.423315,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.7706666666666666)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173846153846154)","(17.0, 60.0, 49.66666666666667)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:48.527307,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.7706666666666666)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173846153846154)","(17.0, 60.0, 47.23529411764706)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:49.532487,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.7706666666666666)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173846153846154)","(17.0, 60.0, 47.23529411764706)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:50.604996,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.7706666666666666)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173846153846154)","(17.0, 60.0, 49.0)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:51.663439,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.7955555555555556)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173846153846154)","(17.0, 55.0, 49.0)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:52.750578,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.7706666666666666)","(26.0, 170.0, 103.33333333333334)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173846153846154)","(17.0, 55.0, 49.0)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:53.912188,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.7706666666666666)","(26.0, 170.0, 106.66666666666667)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173846153846154)","(17.0, 55.0, 49.0)","(17.0, 55.0, 47.5)"
11-01-2023 11:30:55.042301,"(20.0, 65.0, 62.285714285714285)","(2.7, 2.92, 2.7706666666666666)","(26.0, 170.0, 106.66666666666667)","(6.0, 10.0, 9.3)","(1.8, 2.18, 2.173846153846154)","(17.0, 55.0, 49.0)","(17.0, 55.0, 47.5)"
