,Poorans Ganguly,Harley John,Hurunui Ice,Sweet Junior,Homebush Lovely,Cosmic Teddy,Princely Asset,Roanne
06-01-2023 09:17:03.289233,"(12.0, 20.0, 15.125)","(9.0, 14.0, 13.522727272727273)","(6.5, 8.8, 8.450000000000001)","(14.0, 20.0, 16.333333333333332)","(81.0, 360.0, 175.3846153846154)","(11.0, 20.0, 16.666666666666668)","(15.0, 24.0, 21.48)","(1.5, 1.73, 1.7030927835051546)"
06-01-2023 09:17:04.357761,"(12.0, 20.0, 16.0)","(9.0, 14.0, 13.823529411764707)","(6.5, 8.6, 8.24705882352941)","(14.0, 20.0, 16.333333333333332)","(81.0, 360.0, 175.3846153846154)","(11.0, 20.0, 17.333333333333332)","(15.0, 24.0, 21.48)","(1.5, 1.72, 1.698222222222222)"
06-01-2023 09:17:05.435134,"(12.0, 15.5, 15.147058823529411)","(9.0, 14.0, 13.931818181818182)","(6.5, 8.6, 8.438709677419354)","(14.0, 20.0, 14.583333333333334)","(81.0, 360.0, 175.3846153846154)","(11.0, 20.0, 17.333333333333332)","(15.0, 24.0, 21.48)","(1.5, 1.72, 1.7063333333333333)"
06-01-2023 09:17:06.487546,"(12.0, 17.5, 16.214285714285715)","(9.0, 14.0, 13.931818181818182)","(6.5, 8.6, 8.466666666666667)","(14.0, 20.0, 18.5)","(81.0, 360.0, 181.0)","(11.0, 20.0, 17.934782608695652)","(15.0, 24.0, 21.48)","(1.5, 1.72, 1.7063333333333333)"
06-01-2023 09:17:07.568501,"(12.0, 16.5, 15.75)","(9.0, 14.0, 13.558823529411764)","(6.5, 8.6, 8.466666666666667)","(14.0, 20.0, 16.4)","(81.0, 370.0, 181.0)","(11.0, 19.5, 17.934782608695652)","(15.0, 24.0, 21.48)","(1.5, 1.72, 1.7122857142857142)"
06-01-2023 09:17:08.635676,"(12.0, 16.5, 15.75)","(9.0, 11.5, 10.961538461538462)","(6.5, 8.6, 8.511111111111111)","(14.0, 20.0, 17.083333333333332)","(71.0, 370.0, 181.0)","(10.0, 19.5, 17.166666666666668)","(15.0, 24.0, 21.576923076923077)","(1.5, 1.72, 1.71955223880597)"
06-01-2023 09:17:09.697732,"(12.0, 16.5, 15.833333333333334)","(9.0, 10.5, 10.038461538461538)","(6.5, 8.6, 8.333333333333332)","(14.0, 20.0, 17.916666666666668)","(71.0, 370.0, 202.0)","(10.0, 19.5, 17.25)","(15.0, 24.0, 21.48)","(1.5, 1.72, 1.7105128205128204)"
06-01-2023 09:17:10.784157,"(12.0, 16.5, 15.75)","(9.0, 11.5, 10.532258064516128)","(6.5, 8.8, 8.4)","(14.0, 20.0, 19.23076923076923)","(71.0, 370.0, 202.0)","(10.0, 19.5, 17.934782608695652)","(15.0, 24.0, 21.6)","(1.5, 1.73, 1.703968253968254)"
06-01-2023 09:17:11.842174,"(12.0, 16.5, 15.5)","(9.0, 11.0, 10.455555555555556)","(6.5, 9.8, 9.533333333333333)","(14.0, 20.0, 19.2)","(71.0, 370.0, 280.0)","(10.0, 19.5, 19.21875)","(15.0, 24.0, 21.923076923076923)","(1.5, 1.73, 1.708)"
06-01-2023 09:17:12.911400,"(12.0, 16.5, 16.166666666666668)","(9.0, 11.0, 10.346666666666666)","(6.5, 9.6, 9.05)","(14.0, 22.0, 20.137931034482758)","(71.0, 400.0, 280.0)","(10.0, 19.5, 17.9)","(15.0, 24.0, 27.3)","(1.5, 1.74, 1.6956842105263157)"
06-01-2023 09:17:14.028150,"(12.0, 16.5, 15.75)","(9.0, 10.5, 10.405172413793103)","(6.5, 9.6, 9.2)","(14.0, 22.0, 20.625)","(71.0, 400.0, 280.0)","(10.0, 19.5, 17.425)","(15.0, 28.0, 27.818181818181817)","(1.5, 1.73, 1.6942)"
06-01-2023 09:17:15.120959,"(12.0, 16.5, 15.875)","(9.0, 11.0, 10.363636363636363)","(6.5, 9.8, 9.3)","(14.0, 22.0, 19.03846153846154)","(71.0, 400.0, 280.0)","(10.0, 21.0, 18.066666666666666)","(15.0, 30.0, 27.818181818181817)","(1.5, 1.72, 1.7087096774193549)"
06-01-2023 09:17:16.181998,"(12.0, 16.5, 14.75)","(9.0, 10.0, 9.68235294117647)","(6.5, 9.8, 9.3)","(14.0, 22.0, 18.7)","(71.0, 400.0, 280.0)","(10.0, 21.0, 18.066666666666666)","(15.0, 30.0, 27.818181818181817)","(1.5, 1.73, 1.7087096774193549)"
06-01-2023 09:17:17.282150,"(12.0, 16.5, 14.75)","(9.0, 10.0, 9.68235294117647)","(6.5, 9.8, 9.3)","(14.0, 22.0, 20.0)","(71.0, 400.0, 280.0)","(10.0, 21.0, 16.5)","(15.0, 30.0, 29.53846153846154)","(1.5, 1.73, 1.7165693430656934)"
06-01-2023 09:17:18.326646,"(12.0, 14.0, 13.722222222222221)","(9.0, 10.0, 9.614285714285714)","(6.5, 9.8, 9.3)","(14.0, 22.0, 21.0)","(71.0, 400.0, 280.0)","(10.0, 22.0, 18.02777777777778)","(15.0, 30.0, 29.53846153846154)","(1.5, 1.73, 1.7146153846153847)"
06-01-2023 09:17:19.453265,"(12.0, 14.0, 13.722222222222221)","(9.0, 10.5, 10.115)","(6.5, 10.5, 9.600000000000001)","(14.0, 22.0, 21.0)","(71.0, 400.0, 280.0)","(10.0, 22.0, 17.395833333333332)","(15.0, 30.0, 25.5)","(1.5, 1.73, 1.7074285714285713)"
06-01-2023 09:17:20.563832,"(12.0, 15.5, 13.75)","(9.0, 10.5, 9.672727272727272)","(6.5, 9.8, 9.600000000000001)","(14.0, 22.0, 21.0)","(71.0, 400.0, 280.0)","(10.0, 22.0, 17.894736842105264)","(15.0, 28.0, 25.5)","(1.5, 1.72, 1.7123809523809523)"
06-01-2023 09:17:21.620082,"(12.0, 14.5, 13.5)","(9.0, 10.0, 9.626666666666667)","(6.5, 10.5, 9.1875)","(14.0, 22.0, 21.0)","(71.0, 400.0, 280.0)","(10.0, 22.0, 19.0)","(15.0, 28.0, 26.75)","(1.5, 1.72, 1.7127350427350427)"
06-01-2023 09:17:22.678713,"(12.0, 14.5, 13.205882352941176)","(9.0, 10.0, 9.626666666666667)","(6.5, 10.5, 9.288461538461538)","(14.0, 22.0, 21.0)","(71.0, 400.0, 195.55555555555554)","(10.0, 22.0, 19.517241379310345)","(15.0, 28.0, 26.75)","(1.5, 1.73, 1.7107619047619047)"
06-01-2023 09:17:23.761198,"(12.0, 14.5, 13.205882352941176)","(9.0, 10.0, 9.569230769230769)","(6.5, 10.5, 9.288461538461538)","(14.0, 22.0, 21.0)","(71.0, 480.0, 195.55555555555554)","(10.0, 22.0, 17.875)","(15.0, 28.0, 26.75)","(1.5, 1.73, 1.71421875)"
06-01-2023 09:17:24.744925,"(12.0, 14.5, 13.5)","(9.0, 10.0, 9.569230769230769)","(6.5, 10.5, 9.545454545454545)","(14.0, 22.0, 21.0)","(71.0, 480.0, 195.55555555555554)","(10.0, 22.0, 18.11764705882353)","(15.0, 28.0, 25.77777777777778)","(1.5, 1.73, 1.71421875)"
06-01-2023 09:17:25.749722,"(12.0, 14.0, 13.125)","(9.0, 10.5, 9.644444444444444)","(6.5, 10.5, 9.514285714285714)","(14.0, 22.0, 21.0)","(71.0, 480.0, 195.55555555555554)","(10.0, 22.0, 19.0)","(15.0, 28.0, 25.5)","(1.5, 1.73, 1.71421875)"
06-01-2023 09:17:26.739365,"(12.0, 14.0, 13.125)","(9.0, 10.5, 10.05609756097561)","(6.5, 10.5, 9.391304347826086)","(14.0, 22.0, 21.0)","(71.0, 160.0, 158.0)","(10.0, 22.0, 18.857142857142858)","(15.0, 28.0, 26.94736842105263)","(1.5, 1.73, 1.78)"
06-01-2023 09:17:27.724539,"(12.0, 13.5, 13.038461538461538)","(9.0, 10.0, 9.83529411764706)","(6.5, 10.5, 9.703125)","(14.0, 22.0, 21.0)","(71.0, 160.0, 158.0)","(10.0, 22.0, 18.857142857142858)","(15.0, 28.0, 26.94736842105263)","(1.5, 1.79, 1.775)"
06-01-2023 09:17:28.735158,"(12.0, 14.0, 13.3)","(9.0, 9.8, 9.676470588235295)","(6.5, 10.5, 9.703125)","(14.0, 22.0, 21.0)","(71.0, 160.0, 158.0)","(10.0, 22.0, 18.857142857142858)","(15.0, 28.0, 26.94736842105263)","(1.5, 1.79, 1.775)"
06-01-2023 09:17:29.758142,"(12.0, 13.5, 13.170731707317072)","(9.0, 9.8, 9.576744186046511)","(6.5, 10.5, 9.75)","(14.0, 22.0, 21.0)","(71.0, 160.0, 158.0)","(10.0, 22.0, 18.857142857142858)","(15.0, 28.0, 26.94736842105263)","(1.5, 1.79, 1.775)"
06-01-2023 09:17:30.867203,"(12.0, 13.5, 13.0)","(9.0, 9.2, 9.1375)","(6.5, 10.5, 9.567391304347826)","(14.0, 21.0, 18.6)","(71.0, 150.0, 142.10526315789474)","(10.0, 22.0, 18.857142857142858)","(15.0, 28.0, 27.607843137254903)","(1.5, 1.79, 1.776829268292683)"
06-01-2023 09:17:31.940312,"(12.0, 13.5, 13.170731707317072)","(9.0, 9.4, 9.244444444444445)","(6.5, 10.5, 9.575555555555555)","(14.0, 21.0, 18.6)","(71.0, 150.0, 142.6829268292683)","(10.0, 22.0, 18.857142857142858)","(15.0, 28.0, 27.5)","(1.5, 1.79, 1.776829268292683)"
06-01-2023 09:17:33.041409,"(12.0, 13.5, 12.738095238095237)","(9.0, 9.4, 9.195555555555556)","(6.5, 10.5, 9.5)","(14.0, 21.0, 18.6)","(71.0, 150.0, 130.9090909090909)","(10.0, 22.0, 18.857142857142858)","(15.0, 28.0, 27.5)","(1.5, 1.79, 1.7864705882352943)"
06-01-2023 09:17:34.176436,"(12.0, 13.5, 12.857142857142858)","(9.0, 9.4, 9.195555555555556)","(6.5, 10.5, 9.507317073170732)","(14.0, 21.0, 18.28)","(71.0, 140.0, 130.9090909090909)","(10.0, 22.0, 19.391304347826086)","(15.0, 28.0, 26.125)","(1.5, 1.79, 1.7623)"
06-01-2023 09:17:35.264827,"(12.0, 14.0, 13.076923076923077)","(9.0, 9.4, 9.195555555555556)","(6.5, 10.5, 9.714285714285715)","(14.0, 21.0, 18.6)","(71.0, 140.0, 130.9090909090909)","(10.0, 22.0, 18.4)","(15.0, 28.0, 26.636363636363637)","(1.5, 1.77, 1.7749532710280373)"
06-01-2023 09:17:36.350006,"(11.0, 14.0, 12.941176470588236)","(9.0, 9.4, 9.2)","(6.5, 10.5, 9.466666666666667)","(14.0, 21.0, 18.23076923076923)","(71.0, 140.0, 130.9090909090909)","(10.0, 22.0, 19.352941176470587)","(15.0, 28.0, 26.636363636363637)","(1.5, 1.78, 1.80750656167979)"
06-01-2023 09:17:37.463920,"(11.0, 14.0, 12.941176470588236)","(9.0, 9.0, 8.58)","(6.5, 10.5, 9.466666666666667)","(14.0, 21.0, 18.23076923076923)","(71.0, 140.0, 130.9090909090909)","(10.0, 21.0, 19.166666666666668)","(15.0, 28.0, 27.51219512195122)","(1.5, 1.81, 1.836530612244898)"
06-01-2023 09:17:38.556294,"(11.0, 14.0, 12.96875)","(9.0, 9.0, 8.666666666666666)","(6.5, 10.0, 9.492307692307692)","(14.0, 21.0, 18.23076923076923)","(71.0, 140.0, 130.9090909090909)","(10.0, 20.0, 19.166666666666668)","(15.0, 28.0, 27.51219512195122)","(1.5, 1.85, 1.836530612244898)"
06-01-2023 09:17:39.639459,"(11.0, 13.0, 12.925)","(9.0, 9.0, 8.618181818181819)","(6.5, 9.8, 9.488888888888889)","(13.0, 21.0, 18.23076923076923)","(71.0, 140.0, 130.9090909090909)","(11.0, 20.0, 18.214285714285715)","(16.0, 28.0, 27.428571428571427)","(1.5, 1.85, 1.8395238095238096)"
06-01-2023 09:17:40.743769,"(11.0, 13.0, 12.925)","(9.0, 9.0, 8.618181818181819)","(7.0, 9.8, 9.488888888888889)","(13.0, 21.0, 18.103448275862068)","(71.0, 140.0, 130.9090909090909)","(12.0, 20.0, 18.214285714285715)","(16.0, 28.0, 26.8)","(1.5, 1.85, 1.839268292682927)"
06-01-2023 09:17:41.803549,"(11.0, 13.0, 12.925)","(9.0, 9.0, 8.618181818181819)","(7.0, 9.2, 9.025)","(13.0, 21.0, 18.789473684210527)","(71.0, 140.0, 130.9090909090909)","(12.0, 20.0, 18.214285714285715)","(16.0, 28.0, 26.615384615384617)","(1.5, 1.85, 1.8391666666666668)"
06-01-2023 09:17:42.891030,"(11.0, 13.0, 12.925)","(10.0, 9.0, 8.504347826086956)","(7.0, 9.2, 9.093333333333334)","(13.0, 21.0, 18.629032258064516)","(71.0, 140.0, 130.9090909090909)","(12.0, 20.0, 18.214285714285715)","(16.0, 28.0, 26.615384615384617)","(1.5, 1.86, 1.8568421052631578)"
06-01-2023 09:17:43.952850,"(11.0, 13.0, 12.428571428571429)","(10.0, 8.4, 8.371428571428572)","(7.0, 9.2, 8.986666666666666)","(13.0, 21.0, 18.629032258064516)","(71.0, 140.0, 130.9090909090909)","(12.0, 20.0, 17.666666666666668)","(16.0, 28.0, 26.615384615384617)","(1.5, 1.88, 1.8983582089552238)"
06-01-2023 09:17:44.990057,"(11.0, 13.0, 12.066666666666666)","(10.0, 8.4, 8.352941176470589)","(7.0, 9.2, 8.841379310344827)","(13.0, 20.0, 19.615384615384617)","(71.0, 140.0, 130.9090909090909)","(12.0, 19.0, 17.877551020408163)","(16.0, 28.0, 26.615384615384617)","(1.5, 1.91, 1.9044897959183673)"
06-01-2023 09:17:46.076899,"(11.0, 13.0, 12.066666666666666)","(10.0, 8.4, 8.352941176470589)","(7.0, 9.2, 9.04)","(13.0, 20.0, 19.333333333333332)","(71.0, 140.0, 127.89473684210526)","(12.0, 18.0, 17.9)","(16.0, 28.0, 26.615384615384617)","(1.5, 1.91, 1.8585185185185185)"
06-01-2023 09:17:47.145018,"(11.0, 13.0, 12.461538461538462)","(10.0, 8.6, 8.447619047619048)","(7.0, 9.2, 8.933333333333334)","(13.0, 20.0, 18.48)","(71.0, 130.0, 123.0)","(12.0, 18.5, 18.142857142857142)","(16.0, 28.0, 26.714285714285715)","(1.5, 1.9, 1.886)"
06-01-2023 09:17:48.310922,"(11.0, 13.0, 12.285714285714286)","(10.0, 8.4, 8.35)","(7.0, 9.0, 8.795454545454545)","(13.0, 21.0, 18.967741935483872)","(71.0, 130.0, 123.0)","(12.0, 18.5, 17.136363636363637)","(16.0, 28.0, 26.714285714285715)","(1.5, 1.91, 1.8772727272727272)"
06-01-2023 09:17:49.442893,"(11.0, 13.0, 12.423076923076923)","(8.5, 8.4, 8.296774193548387)","(7.0, 9.0, 8.795454545454545)","(14.0, 21.0, 18.967741935483872)","(71.0, 130.0, 123.0)","(12.0, 18.5, 17.136363636363637)","(17.0, 28.0, 26.714285714285715)","(1.5, 1.9, 1.8722222222222222)"
06-01-2023 09:17:50.554136,"(11.0, 13.0, 12.6875)","(8.5, 8.4, 8.211764705882354)","(7.0, 9.0, 8.754285714285714)","(14.0, 21.0, 18.967741935483872)","(71.0, 130.0, 117.5)","(12.0, 18.5, 17.136363636363637)","(17.0, 28.0, 26.714285714285715)","(1.5, 1.9, 1.8722222222222222)"
06-01-2023 09:17:51.702030,"(11.0, 13.0, 12.647058823529411)","(8.5, 8.4, 8.059259259259258)","(7.0, 8.8, 8.865)","(14.0, 21.0, 18.967741935483872)","(71.0, 140.0, 117.5)","(12.0, 18.5, 18.257575757575758)","(17.0, 28.0, 26.714285714285715)","(1.5, 1.9, 1.8722222222222222)"
06-01-2023 09:17:52.826320,"(11.0, 13.0, 12.7)","(8.0, 8.2, 8.107692307692307)","(7.0, 9.0, 8.98125)","(14.0, 21.0, 18.967741935483872)","(71.0, 140.0, 120.0)","(12.0, 18.5, 16.318181818181817)","(17.0, 28.0, 26.714285714285715)","(1.5, 1.9, 1.906875)"
06-01-2023 09:17:53.937033,"(11.0, 13.0, 12.538461538461538)","(8.0, 8.4, 8.274747474747475)","(7.0, 9.0, 8.978947368421053)","(14.0, 21.0, 18.967741935483872)","(71.0, 140.0, 120.0)","(12.0, 16.5, 16.1)","(17.0, 28.0, 26.615384615384617)","(1.5, 1.96, 1.895)"
06-01-2023 09:17:55.061530,"(11.0, 13.0, 12.98314606741573)","(8.0, 8.4, 8.274747474747475)","(7.0, 9.0, 9.11627906976744)","(14.0, 21.0, 18.73170731707317)","(71.0, 140.0, 120.0)","(12.0, 16.5, 16.1)","(17.0, 28.0, 26.615384615384617)","(1.5, 1.96, 1.8696363636363638)"
06-01-2023 09:17:56.115765,"(11.0, 13.5, 13.407216494845361)","(8.0, 8.4, 8.28936170212766)","(7.0, 9.2, 9.11627906976744)","(14.0, 21.0, 18.73170731707317)","(71.0, 140.0, 126.66666666666667)","(12.0, 16.5, 16.875)","(17.0, 28.0, 27.5)","(1.5, 1.94, 1.8698113207547171)"
06-01-2023 09:17:57.230590,"(11.0, 13.0, 12.916666666666666)","(8.0, 8.4, 8.316279069767441)","(7.0, 9.6, 9.366666666666665)","(14.0, 21.0, 18.192307692307693)","(71.0, 140.0, 128.0)","(12.0, 17.5, 17.3125)","(17.0, 28.0, 25.714285714285715)","(1.5, 1.9, 1.8958208955223879)"
06-01-2023 09:17:58.345704,"(10.0, 13.0, 12.285714285714286)","(8.0, 8.4, 8.276190476190477)","(7.0, 9.6, 9.409090909090908)","(14.0, 19.0, 17.575)","(81.0, 140.0, 127.14285714285714)","(12.0, 17.5, 16.38888888888889)","(18.0, 28.0, 27.03030303030303)","(1.55, 1.92, 1.9025806451612903)"
06-01-2023 09:17:59.434104,"(10.0, 13.0, 12.285714285714286)","(8.0, 8.4, 8.257777777777777)","(7.0, 9.4, 9.256)","(14.0, 19.0, 17.575)","(81.0, 130.0, 127.14285714285714)","(12.0, 16.5, 16.38888888888889)","(18.0, 28.0, 27.03030303030303)","(1.55, 1.92, 1.9124999999999999)"
06-01-2023 09:18:00.577124,"(10.0, 13.0, 12.285714285714286)","(8.0, 8.4, 8.249411764705883)","(7.0, 9.6, 9.342857142857143)","(14.0, 19.0, 17.575)","(81.0, 130.0, 127.14285714285714)","(12.0, 16.5, 16.357142857142858)","(18.0, 28.0, 27.03030303030303)","(1.55, 1.92, 1.9124999999999999)"
06-01-2023 09:18:01.684861,"(10.0, 13.0, 12.285714285714286)","(8.0, 8.6, 8.507692307692308)","(7.0, 9.6, 9.342857142857143)","(14.0, 19.0, 17.575)","(81.0, 130.0, 127.14285714285714)","(12.0, 16.5, 17.2)","(18.0, 28.0, 27.03030303030303)","(1.55, 1.92, 1.8677777777777778)"
06-01-2023 09:18:02.755101,"(10.0, 13.0, 12.473684210526315)","(8.0, 8.8, 8.700000000000001)","(7.0, 9.6, 9.3375)","(14.0, 19.0, 17.58823529411765)","(81.0, 130.0, 128.0)","(12.0, 17.5, 17.2)","(18.0, 28.0, 27.278688524590166)","(1.55, 1.89, 1.8743478260869566)"
06-01-2023 09:18:03.828497,"(10.0, 13.0, 12.692307692307692)","(8.0, 8.8, 8.700000000000001)","(7.0, 9.6, 9.352941176470589)","(14.0, 19.0, 17.58823529411765)","(81.0, 140.0, 128.57142857142858)","(12.0, 17.5, 17.045454545454547)","(18.0, 28.0, 25.642857142857142)","(1.55, 1.89, 1.88)"
06-01-2023 09:18:04.841928,"(10.0, 13.0, 12.346153846153847)","(8.0, 8.8, 8.540000000000001)","(7.0, 9.6, 9.384615384615383)","(14.0, 19.0, 17.6875)","(81.0, 140.0, 124.44444444444444)","(12.0, 17.5, 17.07142857142857)","(18.0, 28.0, 25.642857142857142)","(1.55, 1.9, 1.8733333333333333)"
06-01-2023 09:18:05.874946,"(10.0, 13.0, 12.227272727272727)","(8.0, 8.6, 8.52)","(7.0, 9.8, 9.709090909090909)","(14.0, 19.0, 17.6875)","(81.0, 140.0, 124.44444444444444)","(12.0, 17.5, 17.07142857142857)","(18.0, 28.0, 25.642857142857142)","(1.55, 1.9, 1.845909090909091)"
06-01-2023 09:18:06.930305,"(10.0, 13.0, 12.227272727272727)","(8.0, 8.6, 8.52)","(7.0, 10.0, 9.496)","(14.0, 19.0, 17.59375)","(81.0, 140.0, 115.29411764705883)","(12.0, 17.5, 16.0)","(18.0, 28.0, 21.714285714285715)","(1.55, 1.88, 1.8505882352941176)"
06-01-2023 09:18:08.020644,"(10.0, 13.0, 12.5)","(8.0, 8.8, 8.704761904761906)","(7.0, 10.5, 9.811764705882352)","(14.0, 19.0, 17.603448275862068)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.884615384615385)","(18.0, 28.0, 21.714285714285715)","(1.55, 1.88, 1.8442857142857143)"
06-01-2023 09:18:09.304717,"(10.0, 13.0, 12.5)","(8.0, 9.0, 8.731034482758622)","(7.0, 10.5, 9.964705882352941)","(14.0, 19.0, 17.67142857142857)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.884615384615385)","(18.0, 28.0, 20.705882352941178)","(1.55, 1.86, 1.867878787878788)"
06-01-2023 09:18:10.575022,"(10.0, 13.0, 12.5)","(7.0, 8.8, 8.731034482758622)","(7.0, 10.5, 10.08)","(14.0, 19.0, 17.27777777777778)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.75)","(18.0, 28.0, 20.705882352941178)","(1.55, 1.88, 1.8498130841121496)"
06-01-2023 09:18:11.876627,"(10.0, 11.5, 11.083333333333334)","(7.0, 8.8, 8.700000000000001)","(7.0, 10.5, 10.08)","(14.0, 19.0, 17.27777777777778)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.75)","(18.0, 28.0, 20.705882352941178)","(1.55, 1.89, 1.8807462686567162)"
06-01-2023 09:18:13.154765,"(10.0, 11.5, 10.88888888888889)","(7.0, 8.8, 8.514285714285714)","(7.0, 10.5, 10.2)","(14.0, 19.0, 17.324324324324323)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.272727272727273)","(18.0, 28.0, 21.615384615384617)","(1.55, 1.89, 1.8990476190476189)"
06-01-2023 09:18:14.387661,"(10.0, 11.5, 10.88888888888889)","(7.0, 8.6, 8.489655172413793)","(7.0, 10.5, 10.2)","(14.0, 19.0, 17.27777777777778)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.272727272727273)","(18.0, 27.0, 24.40740740740741)","(1.55, 1.9, 1.9270588235294117)"
06-01-2023 09:18:15.635751,"(10.0, 11.0, 10.88888888888889)","(7.0, 8.4, 8.049999999999999)","(7.0, 10.5, 10.2)","(14.0, 19.0, 17.27777777777778)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.272727272727273)","(18.0, 27.0, 24.40740740740741)","(1.55, 1.93, 1.9240625)"
06-01-2023 09:18:16.809911,"(10.0, 11.5, 11.038461538461538)","(7.0, 8.2, 7.8)","(7.0, 10.5, 9.5)","(14.0, 19.0, 17.652173913043477)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.272727272727273)","(18.0, 27.0, 24.40740740740741)","(1.55, 1.94, 1.9472941176470588)"
06-01-2023 09:18:17.934145,"(10.0, 11.5, 11.038461538461538)","(7.0, 7.8, 7.618604651162791)","(7.0, 9.8, 9.47)","(14.0, 19.0, 16.38235294117647)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.272727272727273)","(18.0, 27.0, 24.40740740740741)","(1.55, 1.96, 1.920909090909091)"
06-01-2023 09:18:19.093723,"(10.0, 11.5, 10.833333333333334)","(7.0, 7.8, 7.655555555555555)","(7.0, 9.8, 9.600000000000001)","(14.0, 18.5, 16.235294117647058)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.1)","(18.0, 27.0, 22.714285714285715)","(1.55, 1.97, 1.934909090909091)"
06-01-2023 09:18:20.253371,"(10.0, 11.5, 11.038461538461538)","(7.0, 7.8, 7.655555555555555)","(7.0, 9.8, 9.600000000000001)","(14.0, 18.0, 15.5)","(81.0, 140.0, 112.0)","(12.0, 17.5, 16.333333333333332)","(18.0, 27.0, 22.0)","(1.55, 1.94, 1.9505263157894737)"
06-01-2023 09:18:21.439095,"(10.0, 11.5, 11.038461538461538)","(7.0, 7.8, 7.622641509433962)","(7.0, 9.8, 9.28)","(14.0, 16.0, 15.318181818181818)","(81.0, 140.0, 112.0)","(12.0, 17.5, 15.928571428571429)","(18.0, 27.0, 22.0)","(1.55, 1.98, 1.9568571428571429)"
06-01-2023 09:18:22.569513,"(10.0, 11.5, 10.8)","(7.0, 8.0, 7.950375939849624)","(7.0, 9.6, 9.2625)","(14.0, 16.0, 15.0)","(81.0, 140.0, 114.5)","(12.0, 17.0, 16.666666666666668)","(18.0, 27.0, 22.833333333333332)","(1.55, 1.98, 1.9611650485436893)"
06-01-2023 09:18:23.757086,"(10.0, 11.5, 11.0)","(7.0, 8.2, 7.792857142857143)","(7.0, 9.8, 9.4)","(14.0, 15.5, 15.0)","(81.0, 140.0, 114.5)","(12.0, 18.0, 16.4375)","(18.0, 27.0, 22.833333333333332)","(1.55, 1.97, 1.9508860759493671)"
06-01-2023 09:18:24.873557,"(10.0, 11.5, 11.25)","(7.0, 8.2, 8.075862068965517)","(7.0, 9.8, 9.4)","(14.0, 15.5, 15.357142857142858)","(81.0, 140.0, 114.5)","(12.0, 18.0, 16.61111111111111)","(18.0, 27.0, 24.5)","(1.55, 1.96, 1.9506493506493505)"
06-01-2023 09:18:26.024351,"(10.0, 11.5, 11.25)","(7.0, 8.2, 8.075862068965517)","(7.0, 9.8, 9.430769230769231)","(14.0, 15.5, 15.166666666666666)","(81.0, 140.0, 114.5)","(12.0, 18.0, 16.61111111111111)","(18.0, 27.0, 22.625)","(1.55, 1.96, 1.9617241379310344)"
06-01-2023 09:18:27.215030,"(10.0, 11.5, 10.852941176470589)","(7.0, 8.2, 8.075862068965517)","(7.0, 9.8, 9.50909090909091)","(14.0, 15.5, 15.166666666666666)","(81.0, 140.0, 115.625)","(12.0, 18.0, 16.61111111111111)","(18.0, 27.0, 24.958333333333336)","(1.55, 1.97, 1.9617241379310344)"
06-01-2023 09:18:28.355690,"(10.0, 11.5, 10.852941176470589)","(7.0, 8.2, 8.075862068965517)","(7.0, 9.8, 9.430769230769231)","(14.0, 15.5, 15.166666666666666)","(81.0, 140.0, 112.14285714285714)","(12.0, 18.0, 16.61111111111111)","(18.0, 27.0, 24.958333333333336)","(1.55, 1.97, 1.9646067415730337)"
06-01-2023 09:18:29.473338,"(10.0, 11.5, 11.24074074074074)","(7.0, 8.2, 8.075862068965517)","(7.0, 9.8, 9.430769230769231)","(14.0, 15.5, 15.166666666666666)","(81.0, 140.0, 112.14285714285714)","(12.0, 18.0, 16.61111111111111)","(18.0, 27.0, 23.5)","(1.55, 1.97, 1.9576923076923076)"
06-01-2023 09:18:30.619887,"(10.0, 11.5, 11.24074074074074)","(7.0, 8.2, 8.075862068965517)","(7.0, 9.8, 9.430769230769231)","(14.0, 15.5, 16.40909090909091)","(81.0, 140.0, 112.14285714285714)","(12.0, 18.0, 16.61111111111111)","(18.0, 27.0, 23.25)","(1.55, 1.97, 1.9576923076923076)"
06-01-2023 09:18:31.747665,"(10.0, 11.5, 11.266666666666666)","(7.0, 8.2, 8.075862068965517)","(7.0, 9.8, 9.311111111111112)","(14.0, 16.5, 16.9375)","(81.0, 140.0, 112.14285714285714)","(12.0, 18.0, 16.61111111111111)","(17.0, 27.0, 24.9)","(1.6, 1.97, 1.935)"
06-01-2023 09:18:32.881987,"(10.0, 12.0, 11.432432432432432)","(7.0, 8.2, 8.057142857142857)","(7.0, 9.8, 9.691891891891892)","(14.0, 17.0, 16.9375)","(81.0, 140.0, 113.33333333333333)","(12.0, 18.0, 16.4375)","(17.0, 27.0, 24.8125)","(1.6, 1.96, 1.935)"
