,Coppola Bale,Gas Man,Treloar Bale,French Wood,Rainbow Storm,Prue Excess
14-12-2022 14:02:56.319470,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.25)","(17.0, 36.0, 32.0)","(11.0, 38.0, 31.18181818181818)","(5.0, 7.0, 6.5)","(5.0, 8.4, 7.9)"
14-12-2022 14:02:57.340686,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.2588235294117647)","(17.0, 36.0, 32.0)","(11.0, 38.0, 31.18181818181818)","(5.0, 7.0, 6.5)","(5.0, 8.4, 7.9)"
14-12-2022 14:02:58.398099,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.272)","(17.0, 36.0, 32.0)","(11.0, 38.0, 30.090909090909093)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:02:59.408690,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.272)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:00.356571,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.272)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.5)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:01.336576,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.272)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.5)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:02.307256,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.272)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.5)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:03.289556,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.5)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:04.292413,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:05.284020,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:06.357974,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:07.401460,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:08.432971,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:09.453673,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:10.425800,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:11.428413,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:12.342468,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:13.254127,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:14.248322,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:15.274640,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:16.321464,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.800000000000001)"
14-12-2022 14:03:17.270444,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.800000000000001)"
14-12-2022 14:03:18.259618,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.800000000000001)"
14-12-2022 14:03:19.195266,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.800000000000001)"
14-12-2022 14:03:20.240233,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:21.303460,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:22.421002,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:23.467052,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:24.636811,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:25.822668,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:26.945957,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:28.089571,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:29.255456,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:30.427374,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:31.642585,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:32.962515,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:34.134292,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:35.209178,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:36.237990,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:37.375672,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:38.499481,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:39.716769,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.416666666666667)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:40.807862,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:41.949094,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:43.120783,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:44.105955,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:45.130687,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:46.084299,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:47.039585,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:48.123789,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:49.186543,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:50.373275,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:51.387176,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:52.491551,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:53.535457,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:54.525626,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:55.609408,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:56.677372,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.0375000000000005)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:03:57.720190,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:58.709133,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:03:59.607133,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:00.578330,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:01.542200,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:02.494944,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:04:03.442921,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:04:04.455892,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:05.458990,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:06.596133,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:07.748998,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:04:08.783756,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:04:09.745817,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:10.699970,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:11.679398,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:12.670719,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:13.581640,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.622222222222223)"
14-12-2022 14:04:14.511742,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.622222222222223)"
14-12-2022 14:04:15.486878,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.7)"
14-12-2022 14:04:16.485627,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 28.57142857142857)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:17.455918,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 32.0, 29.75)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:18.445832,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 34.0, 29.0)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:19.434624,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 34.0, 29.0)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:04:20.419879,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 34.0, 29.0)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:04:21.433511,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 34.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:22.419709,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:23.381358,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:24.277867,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:25.211466,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:26.160343,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:04:27.216517,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.861538461538462)"
14-12-2022 14:04:28.211146,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.16)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:29.145348,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.183076923076923)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:30.006497,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.183076923076923)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:30.958560,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.208148148148148)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.9)"
14-12-2022 14:04:31.961667,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.2114285714285713)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.511111111111111)"
14-12-2022 14:04:33.004219,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.2114285714285713)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.988235294117647)"
14-12-2022 14:04:33.981467,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.2114285714285713)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.988235294117647)"
14-12-2022 14:04:35.019450,"(4.2, 6.0, 5.569230769230769)","(2.15, 2.3, 2.2114285714285713)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.816666666666666)"
14-12-2022 14:04:35.957287,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.237222222222222)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.816666666666666)"
14-12-2022 14:04:36.904561,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.237222222222222)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.4, 7.4)"
14-12-2022 14:04:37.870465,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.237222222222222)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.3)","(5.0, 8.4, 7.16)"
14-12-2022 14:04:38.745441,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.2311111111111113)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.3)","(5.0, 8.2, 7.260869565217391)"
14-12-2022 14:04:39.757524,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.2311111111111113)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.2, 7.417391304347826)"
14-12-2022 14:04:40.652039,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.247272727272727)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.2, 7.417391304347826)"
14-12-2022 14:04:41.709108,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.247272727272727)","(17.0, 36.0, 32.0)","(11.0, 36.0, 30.090909090909093)","(5.0, 7.0, 6.3)","(5.0, 8.2, 6.873684210526315)"
14-12-2022 14:04:42.766235,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.247272727272727)","(17.0, 36.0, 32.0)","(11.0, 36.0, 29.0)","(5.0, 7.0, 6.3)","(5.0, 8.2, 6.890909090909091)"
14-12-2022 14:04:43.761889,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.247272727272727)","(17.0, 36.0, 32.0)","(11.0, 36.0, 29.0)","(5.0, 7.0, 6.3)","(5.0, 8.2, 7.230769230769231)"
14-12-2022 14:04:44.828643,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.247272727272727)","(17.0, 36.0, 32.0)","(11.0, 36.0, 29.0)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.2, 7.230769230769231)"
14-12-2022 14:04:45.829230,"(4.2, 6.0, 5.569230769230769)","(2.1, 2.28, 2.247272727272727)","(17.0, 36.0, 32.0)","(11.0, 36.0, 29.0)","(5.0, 7.0, 6.533333333333333)","(5.0, 8.2, 7.422222222222222)"
