,Police,Auron,Edification,Annakuri,Ciao Bicky,Native Bee,Nasa,Golden Athena,Flying Shamus,Ixelles,Cat In The Raine,Persaga,Bold Zip
06-01-2023 17:39:48.963457,"(2.6, 3.0, 2.994337899543379)","(31.0, 48.0, 46.76923076923077)","(5.0, 5.8, 5.731623931623932)","(7.0, 8.0, 7.5440000000000005)","(20.0, 30.0, 29.2)","(61.0, 100.0, 98.75)","(10.0, 12.0, 11.096153846153847)","(21.0, 22.0, 21.523076923076925)","(8.5, 10.5, 10.76923076923077)","(61.0, 110.0, 102.5)","(31.0, 40.0, 38.23529411764706)","(51.0, 60.0, 59.375)","(41.0, 65.0, 62.72727272727273)"
06-01-2023 17:39:50.174383,"(2.6, 3.0, 2.9971584699453553)","(31.0, 48.0, 46.93333333333333)","(5.0, 5.8, 5.731623931623932)","(7.0, 8.0, 7.5440000000000005)","(20.0, 30.0, 29.2)","(61.0, 100.0, 99.44444444444444)","(10.0, 11.5, 10.913793103448276)","(21.0, 22.0, 21.53731343283582)","(8.5, 11.0, 10.507142857142858)","(61.0, 110.0, 103.18181818181819)","(31.0, 40.0, 38.69565217391305)","(51.0, 60.0, 59.375)","(41.0, 65.0, 62.916666666666664)"
06-01-2023 17:39:51.414985,"(2.6, 3.0, 2.996153846153846)","(31.0, 48.0, 46.93333333333333)","(5.0, 5.8, 5.7214285714285715)","(7.0, 8.0, 7.684210526315789)","(21.0, 30.0, 29.4)","(61.0, 100.0, 99.0)","(10.0, 11.0, 10.58)","(21.0, 22.0, 21.592105263157894)","(8.5, 11.0, 10.507142857142858)","(61.0, 110.0, 103.18181818181819)","(31.0, 40.0, 38.0)","(51.0, 60.0, 59.0)","(41.0, 65.0, 62.916666666666664)"
06-01-2023 17:39:52.641217,"(2.6, 3.0, 2.9974634146341463)","(31.0, 50.0, 47.4)","(5.0, 5.8, 5.652100840336134)","(7.0, 7.8, 7.684210526315789)","(21.0, 30.0, 29.4)","(61.0, 100.0, 99.16666666666667)","(10.0, 11.0, 10.481818181818182)","(21.0, 22.0, 21.5974025974026)","(8.5, 11.0, 10.507142857142858)","(61.0, 110.0, 104.23076923076923)","(31.0, 40.0, 37.5)","(51.0, 60.0, 59.166666666666664)","(41.0, 65.0, 63.214285714285715)"
06-01-2023 17:39:53.842046,"(2.6, 3.05, 3.022)","(31.0, 50.0, 47.833333333333336)","(5.0, 5.8, 5.566412213740458)","(7.0, 8.0, 7.917647058823529)","(21.0, 30.0, 29.428571428571427)","(61.0, 100.0, 120.0)","(10.0, 10.5, 10.642857142857142)","(21.0, 22.0, 21.63013698630137)","(8.5, 11.0, 10.816831683168317)","(61.0, 110.0, 105.58823529411765)","(31.0, 40.0, 38.23529411764706)","(51.0, 60.0, 64.28571428571429)","(41.0, 65.0, 63.75)"
06-01-2023 17:39:55.058765,"(2.6, 3.05, 3.041011235955056)","(31.0, 50.0, 49.69230769230769)","(5.0, 5.5, 5.423809523809524)","(7.0, 8.2, 7.909090909090909)","(21.0, 32.0, 28.761904761904763)","(61.0, 130.0, 120.0)","(10.0, 11.0, 10.475409836065573)","(21.0, 22.0, 21.619718309859156)","(8.5, 11.0, 10.94186046511628)","(61.0, 110.0, 105.58823529411765)","(31.0, 40.0, 38.125)","(51.0, 65.0, 63.888888888888886)","(41.0, 65.0, 63.75)"
06-01-2023 17:39:56.264267,"(2.6, 3.1, 3.0174257425742574)","(31.0, 55.0, 48.25)","(5.0, 5.5, 5.394594594594595)","(7.0, 8.2, 7.909090909090909)","(21.0, 32.0, 28.761904761904763)","(61.0, 130.0, 120.0)","(10.0, 10.5, 10.532710280373832)","(21.0, 22.0, 21.54320987654321)","(8.5, 11.0, 10.94186046511628)","(61.0, 110.0, 105.58823529411765)","(31.0, 40.0, 35.90909090909091)","(51.0, 65.0, 61.666666666666664)","(41.0, 65.0, 63.75)"
06-01-2023 17:39:57.510886,"(2.6, 3.1, 3.018235294117647)","(31.0, 55.0, 47.5)","(5.0, 5.5, 5.406521739130435)","(7.0, 8.2, 7.909090909090909)","(21.0, 32.0, 28.5)","(61.0, 130.0, 100.0)","(10.0, 11.0, 10.541284403669724)","(21.0, 22.0, 21.315315315315317)","(8.5, 11.0, 10.94186046511628)","(61.0, 110.0, 99.61538461538461)","(31.0, 40.0, 35.90909090909091)","(51.0, 65.0, 63.57142857142857)","(41.0, 65.0, 63.75)"
06-01-2023 17:39:58.723012,"(2.6, 3.1, 3.0180933852140077)","(31.0, 50.0, 46.25)","(5.0, 5.5, 5.406521739130435)","(7.0, 8.2, 7.894736842105263)","(21.0, 30.0, 28.533333333333335)","(61.0, 110.0, 105.0)","(10.0, 11.0, 10.5625)","(21.0, 22.0, 21.34313725490196)","(8.5, 11.0, 10.943548387096774)","(61.0, 100.0, 99.61538461538461)","(31.0, 40.0, 36.25)","(51.0, 65.0, 57.142857142857146)","(41.0, 65.0, 63.75)"
06-01-2023 17:39:59.932416,"(2.6, 3.1, 3.0095671981776766)","(31.0, 50.0, 45.5)","(5.0, 5.5, 5.417187500000001)","(7.0, 7.8, 7.787096774193548)","(21.0, 30.0, 29.083333333333332)","(61.0, 110.0, 105.0)","(10.0, 11.0, 10.5625)","(20.0, 22.0, 21.36842105263158)","(8.5, 11.0, 10.96)","(61.0, 100.0, 99.61538461538461)","(31.0, 40.0, 36.53846153846154)","(51.0, 60.0, 57.142857142857146)","(41.0, 65.0, 63.75)"
06-01-2023 17:40:01.138788,"(2.6, 3.1, 3.0224242424242425)","(31.0, 50.0, 45.5)","(5.0, 5.5, 5.417187500000001)","(7.0, 7.8, 8.132258064516128)","(21.0, 30.0, 28.533333333333335)","(61.0, 110.0, 105.0)","(10.0, 11.0, 10.484375)","(20.0, 22.0, 21.36842105263158)","(8.5, 11.0, 11.181632653061225)","(61.0, 100.0, 99.61538461538461)","(31.0, 40.0, 35.26315789473684)","(51.0, 60.0, 56.666666666666664)","(41.0, 65.0, 63.75)"
06-01-2023 17:40:02.380595,"(2.6, 3.1, 3.026553672316384)","(31.0, 50.0, 45.5)","(5.0, 5.5, 5.395402298850575)","(7.0, 8.2, 8.094444444444443)","(21.0, 30.0, 29.083333333333332)","(61.0, 110.0, 107.77777777777777)","(10.0, 10.5, 10.639097744360903)","(20.0, 22.0, 21.6231884057971)","(8.5, 11.5, 11.188)","(61.0, 100.0, 99.6875)","(31.0, 40.0, 35.714285714285715)","(51.0, 60.0, 59.473684210526315)","(41.0, 65.0, 64.54545454545455)"
06-01-2023 17:40:03.581979,"(2.6, 3.1, 3.031937172774869)","(31.0, 50.0, 46.8)","(5.0, 5.4, 5.395402298850575)","(7.0, 8.2, 8.094444444444443)","(21.0, 30.0, 28.65)","(61.0, 110.0, 105.0)","(10.0, 11.0, 10.673469387755102)","(21.0, 22.0, 21.6231884057971)","(9.0, 11.5, 11.188)","(61.0, 100.0, 99.6875)","(31.0, 40.0, 35.285714285714285)","(51.0, 70.0, 56.875)","(41.0, 65.0, 64.07894736842105)"
06-01-2023 17:40:04.804177,"(2.6, 3.1, 3.0321739130434784)","(31.0, 50.0, 44.434782608695656)","(5.0, 5.4, 5.393548387096774)","(7.0, 8.2, 8.13125)","(21.0, 30.0, 28.486486486486488)","(61.0, 110.0, 112.5)","(10.0, 11.0, 10.515151515151516)","(21.0, 22.0, 21.6231884057971)","(9.0, 11.5, 11.177777777777777)","(61.0, 100.0, 99.6875)","(31.0, 40.0, 34.26086956521739)","(51.0, 70.0, 56.875)","(41.0, 65.0, 64.07894736842105)"
06-01-2023 17:40:06.026825,"(2.6, 3.1, 3.026829268292683)","(31.0, 50.0, 44.434782608695656)","(5.0, 5.4, 5.393548387096774)","(7.0, 8.2, 7.917647058823529)","(21.0, 30.0, 28.486486486486488)","(61.0, 130.0, 112.5)","(10.0, 11.0, 10.515151515151516)","(21.0, 22.0, 21.6231884057971)","(9.0, 11.5, 11.31875)","(61.0, 100.0, 99.6875)","(31.0, 40.0, 34.26086956521739)","(51.0, 70.0, 56.875)","(41.0, 65.0, 64.07894736842105)"
06-01-2023 17:40:07.228244,"(2.6, 3.1, 3.0355509355509356)","(31.0, 50.0, 44.434782608695656)","(5.0, 5.4, 5.31311475409836)","(7.0, 8.2, 8.062857142857142)","(21.0, 30.0, 28.526315789473685)","(61.0, 130.0, 112.85714285714286)","(10.0, 11.0, 10.524752475247524)","(21.0, 22.0, 21.490196078431374)","(9.0, 11.5, 11.402912621359222)","(61.0, 100.0, 99.6875)","(31.0, 40.0, 36.31578947368421)","(51.0, 70.0, 59.5)","(41.0, 65.0, 64.07894736842105)"
06-01-2023 17:40:08.439461,"(2.6, 3.1, 3.036290322580645)","(31.0, 50.0, 44.666666666666664)","(5.0, 5.5, 5.405357142857143)","(7.0, 8.2, 8.062857142857142)","(21.0, 30.0, 28.526315789473685)","(61.0, 120.0, 112.85714285714286)","(10.0, 11.0, 10.524752475247524)","(21.0, 22.0, 21.490196078431374)","(9.0, 11.5, 11.402912621359222)","(61.0, 100.0, 99.76190476190476)","(31.0, 38.0, 36.22222222222222)","(51.0, 70.0, 58.333333333333336)","(41.0, 65.0, 64.14634146341463)"
06-01-2023 17:40:09.680627,"(2.6, 3.1, 3.0352459016393443)","(31.0, 50.0, 46.57142857142857)","(5.0, 5.5, 5.352777777777778)","(7.0, 8.2, 8.062857142857142)","(21.0, 30.0, 28.526315789473685)","(61.0, 120.0, 112.85714285714286)","(10.0, 11.0, 10.53)","(21.0, 22.0, 21.458333333333332)","(9.0, 11.5, 11.402912621359222)","(61.0, 100.0, 99.76190476190476)","(31.0, 38.0, 36.22222222222222)","(51.0, 70.0, 58.333333333333336)","(41.0, 65.0, 64.14634146341463)"
06-01-2023 17:40:10.891606,"(2.6, 3.1, 3.032511210762332)","(31.0, 50.0, 46.57142857142857)","(5.0, 5.5, 5.35)","(7.0, 8.2, 7.984269662921347)","(21.0, 30.0, 28.526315789473685)","(61.0, 120.0, 100.0)","(10.0, 11.0, 10.534653465346535)","(21.0, 22.0, 21.473684210526315)","(9.0, 11.5, 11.385057471264368)","(61.0, 100.0, 99.76190476190476)","(31.0, 38.0, 36.90909090909091)","(51.0, 70.0, 58.333333333333336)","(41.0, 65.0, 64.14634146341463)"
06-01-2023 17:40:12.114990,"(2.6, 3.1, 3.031578947368421)","(31.0, 50.0, 44.666666666666664)","(5.0, 5.4, 5.341935483870968)","(7.0, 8.2, 7.757692307692308)","(21.0, 30.0, 28.727272727272727)","(61.0, 120.0, 110.0)","(10.0, 11.0, 10.601694915254237)","(21.0, 22.0, 21.514563106796118)","(9.0, 11.5, 11.401960784313726)","(61.0, 100.0, 99.78260869565217)","(31.0, 38.0, 36.90909090909091)","(51.0, 70.0, 60.45454545454545)","(41.0, 65.0, 64.16666666666667)"
06-01-2023 17:40:13.350533,"(2.6, 3.1, 3.040792079207921)","(31.0, 48.0, 45.6)","(5.0, 5.4, 5.363265306122449)","(7.0, 8.0, 7.690625)","(21.0, 30.0, 28.755555555555556)","(61.0, 120.0, 100.0)","(10.0, 11.0, 10.611570247933884)","(19.0, 22.0, 21.649484536082475)","(9.0, 11.5, 11.404761904761905)","(61.0, 100.0, 99.4)","(31.0, 38.0, 37.07692307692308)","(51.0, 70.0, 61.25)","(41.0, 65.0, 64.20454545454545)"
06-01-2023 17:40:14.559464,"(2.6, 3.1, 3.0420542635658916)","(31.0, 48.0, 45.714285714285715)","(5.0, 5.4, 5.367272727272727)","(7.0, 8.0, 7.492307692307692)","(21.0, 30.0, 28.755555555555556)","(61.0, 120.0, 100.0)","(10.0, 11.0, 10.714285714285714)","(19.0, 22.0, 21.755395683453237)","(9.0, 11.5, 11.363247863247864)","(61.0, 100.0, 99.4)","(31.0, 38.0, 36.15384615384615)","(51.0, 70.0, 58.333333333333336)","(41.0, 65.0, 64.20454545454545)"
06-01-2023 17:40:15.786006,"(2.6, 3.1, 3.047026022304833)","(31.0, 48.0, 45.714285714285715)","(5.0, 5.4, 5.327848101265823)","(7.0, 8.0, 7.566666666666666)","(21.0, 30.0, 28.74418604651163)","(61.0, 120.0, 100.0)","(10.0, 11.0, 10.693548387096774)","(19.0, 22.0, 21.235294117647058)","(9.0, 11.5, 11.442708333333334)","(61.0, 100.0, 99.23076923076923)","(31.0, 38.0, 36.0)","(51.0, 70.0, 56.875)","(41.0, 65.0, 64.20454545454545)"
06-01-2023 17:40:17.005848,"(2.6, 3.1, 3.0443339960238567)","(31.0, 48.0, 45.9)","(5.0, 5.4, 5.358695652173913)","(7.0, 7.6, 7.566666666666666)","(21.0, 30.0, 28.74418604651163)","(61.0, 120.0, 100.0)","(10.0, 11.5, 10.688311688311689)","(19.0, 22.0, 21.35)","(9.0, 11.5, 11.442708333333334)","(61.0, 100.0, 99.23076923076923)","(26.0, 38.0, 36.0)","(51.0, 70.0, 58.333333333333336)","(41.0, 65.0, 64.20454545454545)"
06-01-2023 17:40:18.223746,"(2.6, 3.1, 3.0433198380566804)","(31.0, 48.0, 45.666666666666664)","(5.0, 5.4, 5.358695652173913)","(7.0, 8.0, 7.711111111111111)","(21.0, 30.0, 28.74418604651163)","(61.0, 110.0, 100.0)","(10.0, 11.5, 10.666666666666666)","(19.0, 22.0, 21.35)","(9.0, 11.5, 11.442708333333334)","(61.0, 100.0, 99.23076923076923)","(26.0, 38.0, 36.0)","(51.0, 70.0, 58.333333333333336)","(41.0, 65.0, 64.20454545454545)"
06-01-2023 17:40:19.430462,"(2.6, 3.1, 3.0453125)","(31.0, 48.0, 46.13333333333333)","(5.0, 5.4, 5.354362416107382)","(7.0, 7.8, 7.781818181818181)","(21.0, 30.0, 28.74418604651163)","(61.0, 110.0, 100.0)","(10.0, 11.5, 10.666666666666666)","(19.0, 22.0, 21.35)","(9.0, 11.5, 11.442708333333334)","(61.0, 100.0, 99.23076923076923)","(31.0, 38.0, 36.0)","(51.0, 70.0, 60.45454545454545)","(41.0, 65.0, 64.20454545454545)"
06-01-2023 17:40:20.649779,"(2.6, 3.1, 3.046559633027523)","(31.0, 48.0, 46.13333333333333)","(5.0, 5.4, 5.355862068965517)","(7.0, 7.8, 7.777777777777778)","(21.0, 30.0, 28.74418604651163)","(61.0, 110.0, 100.0)","(10.0, 11.5, 10.607142857142858)","(19.0, 22.0, 21.35)","(9.0, 11.5, 11.442708333333334)","(61.0, 100.0, 99.23076923076923)","(31.0, 38.0, 36.5)","(51.0, 70.0, 58.94736842105263)","(41.0, 65.0, 64.74358974358974)"
06-01-2023 17:40:21.883266,"(2.6, 3.1, 3.059183673469388)","(31.0, 48.0, 46.13333333333333)","(5.0, 5.4, 5.15045871559633)","(7.0, 7.8, 7.428571428571429)","(21.0, 30.0, 28.851063829787233)","(61.0, 110.0, 100.0)","(10.0, 11.5, 10.781481481481482)","(19.0, 22.0, 21.657894736842106)","(9.0, 11.5, 11.48235294117647)","(61.0, 100.0, 99.23076923076923)","(31.0, 38.0, 36.0)","(51.0, 70.0, 55.26315789473684)","(41.0, 65.0, 64.74358974358974)"
06-01-2023 17:40:23.099093,"(2.6, 3.15, 3.0962025316455697)","(31.0, 48.0, 46.13333333333333)","(5.0, 5.2, 5.15045871559633)","(7.0, 8.0, 7.408294930875576)","(21.0, 30.0, 28.875)","(61.0, 110.0, 100.0)","(10.0, 11.5, 11.055045871559633)","(19.0, 22.0, 21.82)","(9.0, 12.0, 11.618811881188119)","(61.0, 100.0, 99.23076923076923)","(31.0, 38.0, 37.1578947368421)","(51.0, 70.0, 56.0)","(41.0, 65.0, 64.33333333333333)"
06-01-2023 17:40:24.305517,"(2.6, 3.15, 3.1064814814814814)","(31.0, 48.0, 45.45454545454545)","(5.0, 5.3, 5.208333333333334)","(7.0, 7.4, 7.243086816720258)","(21.0, 30.0, 28.875)","(61.0, 110.0, 100.0)","(10.0, 11.5, 10.964088397790055)","(19.0, 22.0, 21.872340425531913)","(9.0, 12.0, 11.56)","(61.0, 100.0, 99.23076923076923)","(31.0, 38.0, 37.1578947368421)","(51.0, 70.0, 54.44444444444444)","(41.0, 65.0, 64.33333333333333)"
06-01-2023 17:40:25.542198,"(2.6, 3.15, 3.1169014084507043)","(31.0, 48.0, 45.45454545454545)","(5.0, 5.3, 5.231914893617021)","(7.0, 7.4, 7.232183908045977)","(21.0, 30.0, 28.933333333333334)","(61.0, 110.0, 93.0)","(10.0, 11.5, 10.985549132947977)","(19.0, 22.0, 21.954545454545453)","(9.0, 12.0, 11.596491228070175)","(61.0, 100.0, 99.4)","(31.0, 38.0, 35.36363636363637)","(51.0, 70.0, 62.0)","(41.0, 65.0, 64.64285714285714)"
06-01-2023 17:40:26.781292,"(2.6, 3.15, 3.0547619047619046)","(31.0, 48.0, 46.48275862068966)","(4.8, 5.3, 5.240909090909091)","(6.5, 7.4, 7.221359223300971)","(21.0, 30.0, 29.23076923076923)","(61.0, 120.0, 93.75)","(10.0, 11.5, 10.993150684931507)","(19.0, 22.0, 22.4)","(9.0, 12.0, 11.64)","(61.0, 100.0, 103.25)","(31.0, 36.0, 37.0)","(51.0, 65.0, 58.421052631578945)","(41.0, 65.0, 72.5)"
06-01-2023 17:40:27.996120,"(2.6, 3.1, 3.088793103448276)","(31.0, 50.0, 46.48275862068966)","(4.8, 5.3, 5.240909090909091)","(6.5, 7.4, 7.221359223300971)","(21.0, 30.0, 29.17948717948718)","(61.0, 120.0, 93.75)","(10.0, 11.5, 10.77659574468085)","(19.0, 24.0, 22.555555555555557)","(9.0, 12.0, 11.621621621621621)","(61.0, 110.0, 103.41463414634146)","(31.0, 38.0, 36.8)","(51.0, 70.0, 59.523809523809526)","(41.0, 80.0, 72.5)"
06-01-2023 17:40:29.234441,"(2.6, 3.15, 3.1040983606557377)","(31.0, 48.0, 47.0)","(4.8, 5.4, 5.2176470588235295)","(6.5, 7.4, 7.285714285714286)","(21.0, 30.0, 29.11111111111111)","(61.0, 120.0, 107.72727272727273)","(10.0, 11.0, 10.798076923076923)","(19.0, 24.0, 22.63157894736842)","(9.0, 12.0, 11.774436090225564)","(61.0, 110.0, 102.65957446808511)","(31.0, 38.0, 36.666666666666664)","(51.0, 70.0, 59.523809523809526)","(41.0, 80.0, 73.75)"
06-01-2023 17:40:30.449752,"(2.6, 3.15, 3.1072289156626507)","(31.0, 48.0, 47.2)","(4.8, 5.2, 5.178947368421053)","(6.5, 7.4, 7.285714285714286)","(21.0, 30.0, 29.135135135135137)","(61.0, 110.0, 106.0)","(10.0, 11.0, 10.858778625954198)","(19.0, 24.0, 22.727272727272727)","(9.0, 12.0, 11.545454545454545)","(61.0, 110.0, 99.13793103448276)","(31.0, 38.0, 35.8)","(51.0, 70.0, 57.30769230769231)","(41.0, 80.0, 73.75)"
06-01-2023 17:40:31.668449,"(2.6, 3.15, 3.107738095238095)","(31.0, 48.0, 47.63636363636363)","(4.8, 5.2, 5.1625)","(6.5, 7.4, 7.317073170731708)","(21.0, 30.0, 29.135135135135137)","(61.0, 110.0, 106.0)","(10.0, 11.5, 10.9)","(19.0, 24.0, 22.962962962962962)","(9.0, 12.0, 11.758333333333333)","(61.0, 100.0, 99.13793103448276)","(31.0, 36.0, 35.8)","(51.0, 70.0, 60.0)","(41.0, 80.0, 73.75)"
06-01-2023 17:40:32.881719,"(2.6, 3.15, 3.0932)","(31.0, 48.0, 47.63636363636363)","(4.8, 5.2, 5.1625)","(6.5, 7.4, 7.3534883720930235)","(21.0, 30.0, 29.135135135135137)","(61.0, 110.0, 106.0)","(10.0, 11.5, 11.02808988764045)","(19.0, 24.0, 22.962962962962962)","(9.0, 12.0, 11.266666666666667)","(61.0, 100.0, 99.13793103448276)","(31.0, 36.0, 37.46666666666667)","(51.0, 65.0, 60.0)","(41.0, 80.0, 73.75)"
06-01-2023 17:40:34.100985,"(2.6, 3.15, 3.098550724637681)","(31.0, 48.0, 47.75)","(4.8, 5.1, 5.056818181818182)","(6.5, 7.4, 7.377011494252874)","(21.0, 30.0, 29.135135135135137)","(61.0, 110.0, 106.0)","(10.0, 11.5, 10.96376811594203)","(19.0, 24.0, 22.666666666666668)","(9.0, 11.5, 11.612903225806452)","(61.0, 100.0, 105.71428571428571)","(31.0, 38.0, 37.82857142857143)","(51.0, 65.0, 60.0)","(41.0, 75.0, 73.75)"
06-01-2023 17:40:35.317973,"(2.6, 3.15, 3.1169902912621357)","(31.0, 48.0, 47.75)","(4.8, 5.1, 5.046226415094339)","(6.5, 7.4, 7.377011494252874)","(21.0, 30.0, 29.03030303030303)","(61.0, 110.0, 106.0)","(10.0, 11.0, 10.992307692307692)","(19.0, 24.0, 22.6)","(9.0, 12.0, 11.577777777777778)","(61.0, 110.0, 106.47058823529412)","(31.0, 38.0, 37.82857142857143)","(51.0, 65.0, 60.0)","(41.0, 75.0, 73.75)"
06-01-2023 17:40:36.531584,"(2.6, 3.15, 3.125609756097561)","(31.0, 48.0, 47.75)","(4.8, 5.1, 5.033132530120482)","(6.5, 7.4, 7.286075949367089)","(21.0, 30.0, 29.058823529411764)","(61.0, 110.0, 106.66666666666667)","(10.0, 11.0, 10.99438202247191)","(19.0, 24.0, 22.133333333333333)","(9.0, 12.0, 11.746666666666666)","(61.0, 110.0, 106.47058823529412)","(31.0, 38.0, 37.806451612903224)","(51.0, 65.0, 61.0)","(41.0, 75.0, 73.88888888888889)"
06-01-2023 17:40:37.759529,"(2.6, 3.15, 3.102439024390244)","(31.0, 48.0, 47.75)","(4.8, 5.2, 5.033132530120482)","(6.5, 7.4, 7.286075949367089)","(21.0, 30.0, 29.058823529411764)","(61.0, 110.0, 106.66666666666667)","(10.0, 11.0, 10.99438202247191)","(19.0, 24.0, 22.133333333333333)","(9.0, 12.0, 11.82882882882883)","(71.0, 110.0, 107.85714285714286)","(31.0, 38.0, 37.806451612903224)","(51.0, 65.0, 55.714285714285715)","(41.0, 75.0, 73.88888888888889)"
06-01-2023 17:40:38.978078,"(2.6, 3.15, 3.1051724137931034)","(31.0, 48.0, 47.75)","(4.8, 5.2, 5.033132530120482)","(6.5, 7.2, 7.266666666666667)","(21.0, 30.0, 29.17948717948718)","(61.0, 110.0, 107.14285714285714)","(10.0, 11.0, 11.042372881355933)","(19.0, 24.0, 22.914893617021278)","(9.0, 12.0, 11.49047619047619)","(71.0, 110.0, 107.85714285714286)","(31.0, 38.0, 37.8)","(51.0, 70.0, 55.714285714285715)","(41.0, 75.0, 74.0)"
06-01-2023 17:40:40.193346,"(2.6, 3.15, 3.1259615384615387)","(31.0, 48.0, 47.78947368421053)","(4.8, 5.2, 5.054320987654321)","(6.5, 7.4, 7.08)","(21.0, 30.0, 29.17948717948718)","(61.0, 110.0, 99.0)","(10.0, 11.5, 11.039772727272727)","(19.0, 24.0, 22.914893617021278)","(9.0, 11.5, 11.468181818181819)","(71.0, 110.0, 105.71428571428571)","(31.0, 38.0, 37.8125)","(51.0, 70.0, 55.833333333333336)","(41.0, 75.0, 74.0909090909091)"
06-01-2023 17:40:41.429768,"(2.6, 3.2, 3.164285714285714)","(31.0, 48.0, 47.78947368421053)","(4.8, 5.1, 5.067407407407408)","(6.5, 7.4, 7.08)","(21.0, 30.0, 29.17948717948718)","(61.0, 100.0, 99.54545454545455)","(10.0, 11.5, 11.193181818181818)","(19.0, 24.0, 22.833333333333332)","(9.0, 11.5, 11.475124378109452)","(71.0, 110.0, 105.71428571428571)","(31.0, 38.0, 37.77777777777778)","(51.0, 70.0, 55.833333333333336)","(41.0, 75.0, 74.0909090909091)"
06-01-2023 17:40:42.644278,"(2.6, 3.25, 3.1877551020408164)","(31.0, 48.0, 47.78947368421053)","(4.8, 5.1, 5.064516129032258)","(6.5, 7.4, 7.08)","(21.0, 30.0, 29.17948717948718)","(61.0, 100.0, 99.28571428571429)","(10.0, 11.5, 11.193181818181818)","(19.0, 23.0, 22.636363636363637)","(9.0, 11.5, 11.375)","(71.0, 110.0, 105.71428571428571)","(31.0, 38.0, 37.72727272727273)","(51.0, 70.0, 59.375)","(41.0, 75.0, 74.0909090909091)"
06-01-2023 17:40:43.853515,"(2.6, 3.25, 3.198739495798319)","(31.0, 48.0, 47.77777777777778)","(4.8, 5.1, 5.064516129032258)","(6.5, 7.4, 7.066666666666666)","(21.0, 30.0, 29.17948717948718)","(61.0, 100.0, 99.28571428571429)","(10.0, 11.5, 11.048543689320388)","(19.0, 23.0, 22.8875)","(9.0, 11.5, 11.375)","(71.0, 110.0, 105.71428571428571)","(31.0, 38.0, 37.72727272727273)","(51.0, 70.0, 59.375)","(41.0, 75.0, 74.0909090909091)"
06-01-2023 17:40:45.073807,"(2.6, 3.25, 3.2003067484662577)","(31.0, 48.0, 47.77777777777778)","(4.8, 5.1, 5.062068965517241)","(6.5, 7.4, 7.066666666666666)","(21.0, 30.0, 29.17948717948718)","(61.0, 100.0, 108.125)","(10.0, 11.5, 11.054054054054054)","(18.0, 23.0, 22.31578947368421)","(9.0, 11.5, 11.471698113207546)","(71.0, 110.0, 106.66666666666667)","(31.0, 38.0, 37.81818181818182)","(51.0, 70.0, 60.0)","(41.0, 75.0, 69.83870967741936)"
06-01-2023 17:40:46.278896,"(2.6, 3.2, 3.178688524590164)","(31.0, 48.0, 47.5)","(4.8, 5.1, 5.059090909090909)","(6.5, 7.2, 7.015384615384615)","(21.0, 30.0, 29.23076923076923)","(61.0, 110.0, 108.125)","(10.0, 12.0, 11.385542168674698)","(18.0, 26.0, 23.02857142857143)","(9.0, 12.0, 11.40983606557377)","(71.0, 110.0, 106.66666666666667)","(31.0, 38.0, 37.81818181818182)","(51.0, 70.0, 60.0)","(41.0, 80.0, 69.83870967741936)"
06-01-2023 17:40:47.509015,"(2.6, 3.25, 3.1732558139534883)","(31.0, 48.0, 47.5)","(4.8, 5.1, 5.059090909090909)","(6.5, 7.2, 6.849122807017544)","(21.0, 30.0, 29.23076923076923)","(61.0, 110.0, 108.125)","(10.0, 12.0, 11.385542168674698)","(18.0, 24.0, 22.866666666666667)","(9.0, 12.0, 11.40983606557377)","(71.0, 110.0, 107.14285714285714)","(31.0, 38.0, 37.81818181818182)","(51.0, 70.0, 59.285714285714285)","(41.0, 80.0, 69.83870967741936)"
06-01-2023 17:40:48.712760,"(2.6, 3.25, 3.183132530120482)","(31.0, 48.0, 47.42857142857143)","(4.8, 5.1, 5.011646586345382)","(6.5, 7.2, 7.1375)","(21.0, 30.0, 29.23076923076923)","(61.0, 110.0, 108.125)","(10.0, 12.0, 11.71)","(18.0, 24.0, 21.46153846153846)","(9.0, 12.0, 11.450980392156863)","(71.0, 110.0, 108.0)","(31.0, 38.0, 37.81818181818182)","(51.0, 70.0, 59.03225806451613)","(41.0, 80.0, 69.83870967741936)"
06-01-2023 17:40:49.920279,"(2.6, 3.15, 3.115740740740741)","(31.0, 48.0, 47.42857142857143)","(4.8, 5.1, 5.00983606557377)","(6.5, 7.2, 7.1375)","(21.0, 30.0, 29.25)","(61.0, 110.0, 108.125)","(10.0, 12.0, 11.892857142857142)","(18.0, 24.0, 21.555555555555557)","(9.0, 11.5, 11.45631067961165)","(71.0, 110.0, 108.0)","(31.0, 38.0, 37.81818181818182)","(51.0, 70.0, 58.23529411764706)","(41.0, 80.0, 71.6)"
06-01-2023 17:40:51.128561,"(2.7, 3.15, 3.1045454545454545)","(31.0, 48.0, 47.5)","(4.8, 5.1, 5.020069204152249)","(6.5, 7.0, 6.953086419753086)","(21.0, 30.0, 29.23076923076923)","(61.0, 110.0, 108.125)","(10.0, 12.0, 11.659090909090908)","(18.0, 24.0, 22.869565217391305)","(9.0, 11.5, 11.387096774193548)","(71.0, 110.0, 107.27272727272727)","(31.0, 38.0, 37.904761904761905)","(51.0, 70.0, 60.476190476190474)","(51.0, 80.0, 68.57142857142857)"
