,Cornish Smuggler,Rambunctious,Illawong Danny,Wichita Kansas,Good Feelings,River Patrol Nz,Layden,Spicey Major,Starzzz Destiny
11-01-2023 20:20:18.983792,"(15.0, 24.0, 21.0)","(18.0, 26.0, 22.25)","(21.0, 30.0, 29.5)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:20.372685,"(15.0, 24.0, 21.0)","(18.0, 26.0, 22.25)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:21.675105,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:22.849118,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:24.147653,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:25.324933,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:26.495429,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:27.598597,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:28.796442,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:30.010200,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:31.189432,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:32.341329,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:33.578288,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:34.813991,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:36.103907,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:37.335149,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:38.555367,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:39.785556,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:41.041497,"(15.0, 24.0, 21.0)","(18.0, 26.0, 23.2)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.625)"
11-01-2023 20:20:42.235045,"(15.0, 24.0, 21.0)","(18.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.75)"
11-01-2023 20:20:43.418881,"(15.0, 24.0, 21.0)","(18.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.56)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.75)"
11-01-2023 20:20:44.535113,"(15.0, 24.0, 21.0)","(18.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.55)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.75)"
11-01-2023 20:20:45.630386,"(15.0, 24.0, 21.0)","(18.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.55)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.75)"
11-01-2023 20:20:46.807113,"(15.0, 24.0, 21.0)","(18.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.55)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.75)"
11-01-2023 20:20:48.004756,"(15.0, 24.0, 21.0)","(18.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.55)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.75)"
11-01-2023 20:20:49.152731,"(15.0, 24.0, 21.0)","(18.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.55)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.74)"
11-01-2023 20:20:50.343900,"(15.0, 24.0, 21.0)","(18.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.5, 99999, 99990)","(6.5, 8.8, 8.55)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.7583333333333333)"
11-01-2023 20:20:51.483324,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.55)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.575)"
11-01-2023 20:20:52.635849,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.55)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.575)"
11-01-2023 20:20:53.853222,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.50909090909091)","(2.8, 3.85, 3.7583333333333333)"
11-01-2023 20:20:55.008594,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7888888888888888)"
11-01-2023 20:20:56.178227,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7888888888888888)"
11-01-2023 20:20:57.376388,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7888888888888888)"
11-01-2023 20:20:58.612534,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.6)"
11-01-2023 20:20:59.863935,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.6)"
11-01-2023 20:21:01.074423,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.6)"
11-01-2023 20:21:02.272903,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:03.548299,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:04.760170,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:05.901055,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.222222222222221)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:07.045992,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.5)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:08.200512,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.5)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:09.434309,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.5)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:10.629594,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.5)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:11.876834,"(15.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.5)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:13.133655,"(16.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.5)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:14.380237,"(16.0, 24.0, 21.0)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.5)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:15.641357,"(16.0, 24.0, 20.25)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:16.916506,"(16.0, 24.0, 20.25)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:18.189931,"(16.0, 24.0, 20.25)","(19.0, 26.0, 24.142857142857142)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:19.543518,"(16.0, 24.0, 20.25)","(19.0, 26.0, 24.375)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.75)"
11-01-2023 20:21:20.891842,"(16.0, 24.0, 20.25)","(19.0, 26.0, 24.375)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.75)"
11-01-2023 20:21:22.225489,"(16.0, 24.0, 20.25)","(19.0, 26.0, 24.375)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.75)"
11-01-2023 20:21:23.493999,"(16.0, 24.0, 20.25)","(19.0, 26.0, 24.375)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.75)"
11-01-2023 20:21:24.730021,"(16.0, 24.0, 20.25)","(19.0, 26.0, 24.375)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.75)"
11-01-2023 20:21:25.988122,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.75)"
11-01-2023 20:21:27.291480,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:28.541840,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:29.828010,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.7666666666666666)"
11-01-2023 20:21:31.125008,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.8295454545454546)"
11-01-2023 20:21:32.468134,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.77)"
11-01-2023 20:21:33.774709,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.77)"
11-01-2023 20:21:35.154529,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.77)"
11-01-2023 20:21:36.460227,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.77)"
11-01-2023 20:21:37.807294,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.8000000000000003)"
11-01-2023 20:21:39.074375,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.77)"
11-01-2023 20:21:40.368264,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.74)"
11-01-2023 20:21:41.632430,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.46)","(2.8, 3.85, 3.6666666666666665)"
11-01-2023 20:21:43.034420,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.457142857142857)","(2.8, 3.85, 3.7888888888888888)"
11-01-2023 20:21:44.352683,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.457142857142857)","(2.8, 3.85, 3.74)"
11-01-2023 20:21:45.697484,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.457142857142857)","(2.8, 3.85, 3.74)"
11-01-2023 20:21:47.115262,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.457142857142857)","(2.8, 3.85, 3.74)"
11-01-2023 20:21:48.523710,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 13.461538461538462)","(5.0, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(3.5, 4.8, 4.457142857142857)","(2.8, 3.85, 3.74)"
11-01-2023 20:21:49.952404,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 14.0, 15.142857142857142)","(5.0, 99999, 99990)","(6.5, 8.8, 9.56)","(3.5, 4.8, 4.457142857142857)","(2.8, 3.85, 3.7333333333333334)"
11-01-2023 20:21:51.718541,"(16.0, 24.0, 20.25)","(19.0, 26.0, 21.666666666666668)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 15.5, 15.454545454545453)","(5.0, 99999, 99990)","(6.5, 10.0, 9.56)","(3.5, 4.8, 4.457142857142857)","(2.8, 3.85, 3.72)"
11-01-2023 20:21:53.435122,"(16.0, 24.0, 22.333333333333336)","(19.0, 26.0, 24.375)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 16.0, 15.454545454545453)","(5.0, 99999, 99990)","(6.5, 10.0, 9.4)","(3.5, 4.8, 4.457142857142857)","(2.8, 3.85, 3.72)"
11-01-2023 20:21:55.007219,"(16.0, 24.0, 21.2)","(19.0, 26.0, 24.375)","(21.0, 30.0, 28.333333333333332)","(14.0, 15.5, 13.833333333333334)","(12.0, 16.0, 15.454545454545453)","(5.0, 99999, 99990)","(6.5, 9.8, 9.56)","(3.5, 4.8, 4.5285714285714285)","(2.8, 3.85, 3.72)"
