,San Lorenzo,All Show,Sweet Vibes,Kingsville Flyer,Flora Colossus,Velocity Zaylia,Gondola
12-01-2023 18:37:38.443074,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 45.6)","(7.0, 14.5, 13.15)","(14.0, 38.0, 35.63157894736842)","(21.0, 44.0, 38.44444444444444)","(8.5, 16.5, 14.9)","(5.0, 6.8, 6.741176470588235)"
12-01-2023 18:37:39.604566,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 45.6)","(7.0, 14.5, 13.166666666666666)","(14.0, 38.0, 35.63157894736842)","(21.0, 44.0, 38.44444444444444)","(8.5, 16.5, 14.9)","(5.0, 6.8, 6.8578947368421055)"
12-01-2023 18:37:40.715332,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 45.6)","(7.0, 14.0, 13.166666666666666)","(14.0, 38.0, 35.63157894736842)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.0, 6.927272727272728)"
12-01-2023 18:37:41.857903,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 45.6)","(7.0, 14.0, 13.53125)","(14.0, 38.0, 35.0)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.0, 6.822222222222222)"
12-01-2023 18:37:43.056929,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 45.6)","(7.0, 14.0, 13.53125)","(14.0, 38.0, 35.63157894736842)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.0, 6.822222222222222)"
12-01-2023 18:37:44.113265,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 44.57142857142857)","(7.0, 14.0, 13.53125)","(14.0, 38.0, 35.63157894736842)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 18:37:45.291490,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 44.4)","(7.0, 13.5, 13.166666666666666)","(14.0, 38.0, 35.63157894736842)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.0, 6.828571428571428)"
12-01-2023 18:37:46.620574,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 44.4)","(7.0, 13.5, 13.055555555555555)","(14.0, 38.0, 34.625)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.0, 6.92)"
12-01-2023 18:37:47.825073,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 44.4)","(7.0, 13.5, 13.055555555555555)","(14.0, 38.0, 35.3)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.0, 7.054545454545455)"
12-01-2023 18:37:49.028577,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 44.4)","(7.0, 13.5, 13.055555555555555)","(14.0, 38.0, 35.3)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.2, 7.054545454545455)"
12-01-2023 18:37:50.230362,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 44.4)","(7.0, 13.5, 13.055555555555555)","(14.0, 38.0, 34.625)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.2, 7.015384615384615)"
12-01-2023 18:37:51.389966,"(1.55, 1.59, 1.579090909090909)","(15.0, 60.0, 44.4)","(7.0, 13.5, 13.055555555555555)","(14.0, 38.0, 34.625)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.2, 7.015384615384615)"
12-01-2023 18:37:52.603028,"(1.55, 1.59, 1.57)","(15.0, 60.0, 44.4)","(7.0, 13.5, 13.055555555555555)","(14.0, 38.0, 35.3)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.2, 7.015384615384615)"
12-01-2023 18:37:53.893593,"(1.55, 1.59, 1.5666666666666667)","(15.0, 60.0, 44.4)","(7.0, 13.5, 13.055555555555555)","(14.0, 38.0, 35.3)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.2, 6.983333333333333)"
12-01-2023 18:37:55.145858,"(1.55, 1.59, 1.5666666666666667)","(15.0, 60.0, 44.4)","(7.0, 13.5, 13.1)","(14.0, 38.0, 31.727272727272727)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.2, 6.983333333333333)"
12-01-2023 18:37:56.335349,"(1.55, 1.59, 1.5666666666666667)","(15.0, 60.0, 42.666666666666664)","(7.0, 13.5, 13.055555555555555)","(14.0, 32.0, 31.727272727272727)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.2, 6.983333333333333)"
12-01-2023 18:37:57.613399,"(1.55, 1.58, 1.5657142857142858)","(15.0, 60.0, 42.666666666666664)","(7.0, 13.5, 13.1)","(14.0, 32.0, 31.727272727272727)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.2, 6.983333333333333)"
12-01-2023 18:37:58.917828,"(1.55, 1.58, 1.5657142857142858)","(15.0, 60.0, 42.666666666666664)","(7.0, 13.5, 13.055555555555555)","(14.0, 32.0, 31.727272727272727)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.2, 7.125)"
12-01-2023 18:38:00.170423,"(1.55, 1.58, 1.5657142857142858)","(15.0, 60.0, 42.666666666666664)","(7.0, 13.5, 13.055555555555555)","(14.0, 32.0, 31.5)","(21.0, 44.0, 40.42857142857143)","(8.5, 16.5, 15.166666666666666)","(5.0, 7.4, 7.127272727272727)"
12-01-2023 18:38:01.509427,"(1.55, 1.58, 1.5657142857142858)","(15.0, 60.0, 43.75)","(7.0, 13.5, 13.125)","(14.0, 32.0, 30.5)","(21.0, 44.0, 41.22222222222222)","(8.5, 16.5, 15.5)","(5.0, 7.4, 7.133333333333334)"
12-01-2023 18:38:03.246663,"(1.55, 1.58, 1.5525)","(15.0, 60.0, 50.18181818181818)","(7.0, 13.5, 12.916666666666666)","(14.0, 32.0, 31.5)","(21.0, 44.0, 39.53846153846154)","(8.5, 16.5, 16.0)","(5.0, 7.4, 7.184615384615385)"
12-01-2023 18:38:04.586687,"(1.55, 1.56, 1.5522222222222222)","(15.0, 60.0, 50.18181818181818)","(7.0, 13.0, 12.916666666666666)","(14.0, 32.0, 31.7)","(21.0, 42.0, 40.25)","(8.5, 16.5, 16.0)","(5.0, 7.4, 7.2)"
12-01-2023 18:38:05.904908,"(1.55, 1.57, 1.5522222222222222)","(15.0, 60.0, 50.18181818181818)","(7.0, 13.0, 12.916666666666666)","(14.0, 32.0, 31.5)","(21.0, 44.0, 40.25)","(8.5, 16.5, 16.0)","(5.0, 7.4, 7.2)"
12-01-2023 18:38:07.388959,"(1.55, 1.57, 1.5522222222222222)","(15.0, 60.0, 50.18181818181818)","(7.0, 13.0, 13.14516129032258)","(14.0, 32.0, 31.5)","(21.0, 44.0, 40.25)","(8.5, 16.5, 15.642857142857142)","(5.0, 7.4, 7.2)"
12-01-2023 18:38:08.717135,"(1.55, 1.57, 1.5522222222222222)","(15.0, 60.0, 50.18181818181818)","(7.0, 13.5, 13.375)","(14.0, 32.0, 31.5)","(21.0, 44.0, 40.25)","(8.5, 16.5, 15.875)","(5.0, 7.4, 7.342857142857143)"
12-01-2023 18:38:10.005799,"(1.55, 1.56, 1.5505882352941176)","(15.0, 60.0, 42.0)","(7.0, 13.5, 13.181818181818182)","(14.0, 32.0, 31.5)","(21.0, 44.0, 40.25)","(8.5, 16.5, 15.764705882352942)","(5.0, 7.4, 7.189473684210526)"
12-01-2023 18:38:11.359432,"(1.55, 1.56, 1.5505882352941176)","(15.0, 60.0, 47.5)","(7.0, 13.5, 13.181818181818182)","(14.0, 32.0, 31.5)","(21.0, 44.0, 40.25)","(8.5, 16.0, 16.0)","(5.0, 7.6, 7.189473684210526)"
12-01-2023 18:38:12.623173,"(1.55, 1.56, 1.5505882352941176)","(15.0, 55.0, 50.0)","(7.0, 13.5, 13.28125)","(14.0, 32.0, 31.5)","(21.0, 44.0, 40.25)","(8.5, 16.5, 15.772727272727273)","(5.0, 7.6, 7.189473684210526)"
12-01-2023 18:38:13.882100,"(1.55, 1.56, 1.5505882352941176)","(15.0, 55.0, 53.55555555555556)","(7.0, 13.5, 13.15625)","(14.0, 32.0, 31.5)","(21.0, 44.0, 40.25)","(8.5, 16.5, 15.928571428571429)","(5.0, 7.6, 7.276923076923077)"
12-01-2023 18:38:15.303994,"(1.55, 1.57, 1.546)","(15.0, 55.0, 53.55555555555556)","(7.0, 13.5, 13.15625)","(14.0, 32.0, 31.5)","(21.0, 44.0, 40.25)","(8.5, 16.5, 18.46153846153846)","(5.0, 7.6, 7.276923076923077)"
12-01-2023 18:38:16.625583,"(1.55, 1.57, 1.5392307692307692)","(15.0, 55.0, 54.46153846153846)","(7.0, 13.5, 13.176470588235293)","(14.0, 32.0, 31.5)","(21.0, 44.0, 41.142857142857146)","(8.5, 19.0, 16.454545454545453)","(5.0, 7.6, 7.3)"
12-01-2023 18:38:18.006637,"(1.55, 1.57, 1.5392307692307692)","(15.0, 60.0, 51.529411764705884)","(7.0, 13.5, 12.916666666666666)","(14.0, 32.0, 31.5)","(21.0, 44.0, 41.142857142857146)","(8.5, 19.0, 17.25)","(5.0, 7.6, 7.218181818181818)"
12-01-2023 18:38:19.224011,"(1.55, 1.58, 1.5786915887850468)","(15.0, 60.0, 51.0)","(7.0, 13.0, 12.472222222222221)","(14.0, 32.0, 31.5)","(21.0, 44.0, 41.142857142857146)","(8.5, 19.0, 17.22222222222222)","(5.0, 7.6, 7.308108108108108)"
12-01-2023 18:38:20.383772,"(1.55, 1.58, 1.5716666666666668)","(15.0, 60.0, 51.0)","(7.0, 12.5, 12.342105263157894)","(14.0, 32.0, 31.5)","(21.0, 44.0, 41.142857142857146)","(8.5, 19.0, 16.181818181818183)","(5.0, 7.6, 7.276923076923077)"
12-01-2023 18:38:21.514374,"(1.55, 1.58, 1.572)","(15.0, 60.0, 51.0)","(7.0, 12.5, 12.342105263157894)","(14.0, 32.0, 30.5)","(21.0, 44.0, 41.142857142857146)","(8.5, 18.0, 16.55263157894737)","(5.0, 7.6, 7.276923076923077)"
12-01-2023 18:38:22.756299,"(1.55, 1.58, 1.579591836734694)","(15.0, 60.0, 45.78947368421053)","(7.0, 12.5, 12.342105263157894)","(14.0, 32.0, 30.153846153846153)","(21.0, 44.0, 41.142857142857146)","(8.5, 18.0, 16.625)","(5.0, 7.6, 7.276923076923077)"
12-01-2023 18:38:24.011214,"(1.55, 1.58, 1.5776190476190477)","(15.0, 50.0, 43.84615384615385)","(7.0, 12.5, 12.095238095238095)","(14.0, 32.0, 29.652173913043477)","(21.0, 44.0, 38.0)","(8.5, 18.0, 16.547619047619047)","(5.0, 7.6, 7.24)"
12-01-2023 18:38:25.110837,"(1.55, 1.59, 1.5781818181818184)","(15.0, 50.0, 43.84615384615385)","(7.0, 12.5, 12.11111111111111)","(14.0, 32.0, 29.652173913043477)","(21.0, 42.0, 38.0)","(8.5, 17.5, 16.625)","(5.0, 7.4, 7.16)"
12-01-2023 18:38:26.322690,"(1.55, 1.59, 1.5781818181818184)","(15.0, 50.0, 45.78947368421053)","(7.0, 12.5, 12.272727272727273)","(14.0, 32.0, 27.5)","(21.0, 42.0, 38.0)","(8.5, 17.0, 16.625)","(5.0, 7.4, 7.16)"
12-01-2023 18:38:27.545972,"(1.55, 1.59, 1.5747058823529412)","(15.0, 50.0, 45.78947368421053)","(7.0, 12.5, 12.272727272727273)","(14.0, 29.0, 27.833333333333336)","(21.0, 42.0, 38.0)","(8.5, 17.0, 16.571428571428573)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:28.742185,"(1.55, 1.59, 1.5747058823529412)","(15.0, 50.0, 44.666666666666664)","(7.0, 12.5, 12.272727272727273)","(14.0, 29.0, 28.833333333333336)","(21.0, 42.0, 37.80952380952381)","(8.5, 17.0, 16.53846153846154)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:29.908564,"(1.55, 1.59, 1.5838095238095238)","(15.0, 50.0, 44.666666666666664)","(7.0, 12.5, 12.272727272727273)","(14.0, 30.0, 28.833333333333336)","(21.0, 42.0, 37.80952380952381)","(8.5, 17.0, 16.25)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:31.097446,"(1.55, 1.59, 1.585)","(15.0, 50.0, 43.64705882352941)","(7.0, 12.5, 12.272727272727273)","(14.0, 30.0, 29.3)","(21.0, 42.0, 37.80952380952381)","(8.5, 17.0, 16.25)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:32.328443,"(1.55, 1.59, 1.5872727272727274)","(15.0, 46.0, 43.64705882352941)","(7.0, 12.5, 12.222222222222221)","(14.0, 30.0, 26.11111111111111)","(21.0, 42.0, 35.333333333333336)","(8.5, 17.0, 16.53846153846154)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:33.516854,"(1.55, 1.6, 1.5884848484848486)","(15.0, 46.0, 43.5)","(7.0, 12.5, 12.2)","(14.0, 30.0, 26.11111111111111)","(21.0, 38.0, 35.333333333333336)","(8.5, 17.0, 16.714285714285715)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:34.650735,"(1.55, 1.61, 1.5913333333333335)","(15.0, 46.0, 43.6)","(7.0, 12.5, 12.125)","(14.0, 30.0, 26.11111111111111)","(21.0, 38.0, 35.333333333333336)","(8.5, 17.0, 16.714285714285715)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:35.846769,"(1.55, 1.6, 1.5893333333333335)","(15.0, 46.0, 43.23076923076923)","(7.0, 12.5, 12.133333333333333)","(14.0, 30.0, 26.11111111111111)","(21.0, 38.0, 35.333333333333336)","(8.5, 17.0, 16.714285714285715)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:36.938841,"(1.55, 1.6, 1.5893333333333335)","(15.0, 46.0, 43.23076923076923)","(7.0, 12.5, 12.2)","(14.0, 30.0, 26.11111111111111)","(21.0, 38.0, 35.333333333333336)","(8.5, 17.0, 16.966666666666665)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:38.018299,"(1.55, 1.6, 1.5872000000000002)","(15.0, 46.0, 43.42857142857143)","(7.0, 12.5, 12.2)","(14.0, 30.0, 26.11111111111111)","(21.0, 38.0, 35.333333333333336)","(8.5, 17.0, 16.966666666666665)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:39.108584,"(1.55, 1.6, 1.5872000000000002)","(15.0, 46.0, 43.0)","(7.0, 12.5, 12.235294117647058)","(14.0, 30.0, 26.11111111111111)","(21.0, 38.0, 47.33333333333333)","(8.5, 17.0, 16.966666666666665)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:40.297598,"(1.55, 1.6, 1.5872000000000002)","(15.0, 46.0, 43.0)","(7.0, 12.5, 12.166666666666666)","(14.0, 30.0, 26.11111111111111)","(21.0, 50.0, 34.333333333333336)","(8.5, 17.0, 16.98)","(5.0, 7.4, 7.194285714285715)"
12-01-2023 18:38:41.420440,"(1.55, 1.6, 1.5950000000000002)","(15.0, 46.0, 43.42857142857143)","(7.0, 12.5, 12.0)","(14.0, 30.0, 25.714285714285715)","(21.0, 36.0, 34.333333333333336)","(8.5, 17.0, 16.98)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:42.413323,"(1.55, 1.61, 1.5971428571428572)","(15.0, 46.0, 43.0)","(7.0, 12.5, 12.0)","(14.0, 30.0, 25.714285714285715)","(21.0, 36.0, 34.333333333333336)","(8.5, 17.0, 16.98)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:43.409260,"(1.55, 1.6, 1.5914285714285714)","(15.0, 46.0, 43.0)","(7.0, 12.5, 12.0)","(14.0, 30.0, 27.0)","(21.0, 36.0, 34.333333333333336)","(8.5, 17.0, 16.98)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:44.472670,"(1.55, 1.6, 1.586923076923077)","(15.0, 46.0, 43.42857142857143)","(7.0, 12.5, 12.0)","(14.0, 30.0, 27.0)","(21.0, 36.0, 34.333333333333336)","(8.5, 17.0, 16.98)","(5.0, 7.4, 7.205405405405406)"
12-01-2023 18:38:45.479954,"(1.55, 1.6, 1.586923076923077)","(15.0, 46.0, 43.0)","(7.0, 12.5, 12.0)","(14.0, 30.0, 27.0)","(21.0, 36.0, 46.8)","(8.5, 17.0, 17.90909090909091)","(5.0, 7.4, 7.16)"
12-01-2023 18:38:46.492937,"(1.55, 1.59, 1.5814285714285714)","(15.0, 46.0, 43.42857142857143)","(7.0, 12.0, 11.954545454545455)","(14.0, 30.0, 27.0)","(21.0, 50.0, 46.8)","(8.5, 19.0, 18.62962962962963)","(5.0, 7.4, 7.16)"
12-01-2023 18:38:47.409080,"(1.55, 1.59, 1.5814285714285714)","(15.0, 46.0, 43.0)","(7.0, 12.0, 11.954545454545455)","(14.0, 30.0, 27.0)","(21.0, 50.0, 43.333333333333336)","(8.5, 19.0, 18.137931034482758)","(5.0, 7.4, 7.16)"
12-01-2023 18:38:48.361359,"(1.55, 1.59, 1.5814285714285714)","(15.0, 46.0, 43.0)","(7.0, 12.0, 11.954545454545455)","(14.0, 30.0, 27.310344827586206)","(21.0, 48.0, 38.666666666666664)","(8.5, 18.5, 18.137931034482758)","(5.0, 7.4, 7.16)"
12-01-2023 18:38:49.292624,"(1.55, 1.59, 1.5814285714285714)","(15.0, 46.0, 44.5)","(7.0, 12.0, 11.954545454545455)","(14.0, 30.0, 27.310344827586206)","(21.0, 48.0, 38.666666666666664)","(8.5, 18.5, 18.137931034482758)","(5.0, 7.4, 7.16)"
12-01-2023 18:38:50.261461,"(1.55, 1.59, 1.5814285714285714)","(15.0, 46.0, 42.44444444444444)","(7.0, 12.0, 11.954545454545455)","(14.0, 30.0, 27.310344827586206)","(21.0, 48.0, 38.666666666666664)","(8.5, 18.5, 18.137931034482758)","(5.0, 7.4, 7.16)"
12-01-2023 18:38:51.336245,"(1.55, 1.59, 1.5872727272727274)","(15.0, 46.0, 42.333333333333336)","(7.0, 12.0, 11.75)","(14.0, 30.0, 27.4)","(21.0, 48.0, 37.733333333333334)","(8.5, 18.5, 18.264705882352942)","(5.0, 7.4, 7.141176470588236)"
12-01-2023 18:38:52.476324,"(1.55, 1.59, 1.5872727272727274)","(15.0, 46.0, 40.13333333333333)","(7.0, 12.5, 12.0)","(14.0, 30.0, 27.310344827586206)","(21.0, 48.0, 37.733333333333334)","(8.5, 18.5, 22.64)","(5.0, 7.4, 7.253333333333334)"
12-01-2023 18:38:53.586717,"(1.5, 1.58, 1.5784810126582278)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.5, 11.875)","(14.0, 30.0, 26.75)","(21.0, 48.0, 37.733333333333334)","(9.0, 23.0, 22.196428571428573)","(5.0, 7.4, 7.248275862068966)"
12-01-2023 18:38:54.657473,"(1.5, 1.6, 1.5975000000000001)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.5, 11.875)","(14.0, 30.0, 26.75)","(21.0, 48.0, 37.5)","(9.0, 23.0, 22.196428571428573)","(5.0, 7.4, 7.248275862068966)"
12-01-2023 18:38:55.708736,"(1.5, 1.6, 1.5979545454545456)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.0, 11.529411764705882)","(14.0, 30.0, 26.75)","(21.0, 48.0, 37.5)","(9.0, 23.0, 19.842105263157894)","(5.0, 7.4, 7.248275862068966)"
12-01-2023 18:38:56.827101,"(1.5, 1.6, 1.5967391304347827)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.0, 11.384615384615385)","(14.0, 30.0, 26.75)","(21.0, 48.0, 37.5)","(9.0, 23.0, 20.77777777777778)","(5.0, 7.4, 7.248275862068966)"
12-01-2023 18:38:57.940651,"(1.5, 1.6, 1.5967391304347827)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.0, 11.384615384615385)","(14.0, 30.0, 26.75)","(21.0, 48.0, 37.5)","(9.0, 23.0, 20.8125)","(5.0, 7.4, 7.248275862068966)"
12-01-2023 18:38:59.008598,"(1.5, 1.6, 1.5967391304347827)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.0, 11.384615384615385)","(14.0, 30.0, 26.75)","(21.0, 48.0, 37.5)","(9.0, 23.0, 21.306451612903224)","(5.0, 7.4, 7.264615384615385)"
12-01-2023 18:38:59.976967,"(1.5, 1.6, 1.5944444444444446)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.0, 11.384615384615385)","(14.0, 30.0, 26.75)","(21.0, 48.0, 35.84615384615385)","(9.0, 23.0, 21.306451612903224)","(5.0, 7.4, 7.264615384615385)"
12-01-2023 18:39:00.996595,"(1.5, 1.6, 1.592)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.0, 11.454545454545455)","(14.0, 30.0, 26.75)","(21.0, 46.0, 35.5)","(9.0, 23.0, 21.306451612903224)","(5.0, 7.4, 7.264615384615385)"
12-01-2023 18:39:02.026642,"(1.5, 1.6, 1.592)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.0, 11.454545454545455)","(14.0, 30.0, 27.142857142857142)","(21.0, 46.0, 35.5)","(9.0, 23.0, 21.306451612903224)","(5.0, 7.4, 7.264615384615385)"
12-01-2023 18:39:03.072066,"(1.5, 1.6, 1.5911111111111111)","(17.0, 46.0, 40.13333333333333)","(7.5, 12.0, 11.3125)","(14.0, 30.0, 27.142857142857142)","(21.0, 46.0, 38.0)","(9.0, 23.0, 21.306451612903224)","(5.0, 7.4, 7.281967213114754)"
12-01-2023 18:39:03.997089,"(1.5, 1.6, 1.5965909090909092)","(17.0, 46.0, 40.13333333333333)","(7.5, 11.5, 11.372727272727273)","(14.0, 30.0, 26.75)","(21.0, 40.0, 38.0)","(9.0, 23.0, 21.306451612903224)","(5.0, 7.4, 7.281967213114754)"
12-01-2023 18:39:05.025239,"(1.5, 1.62, 1.6114893617021278)","(17.0, 46.0, 40.13333333333333)","(7.5, 11.5, 11.376923076923077)","(14.0, 30.0, 26.75)","(21.0, 40.0, 38.0)","(9.0, 22.0, 21.46969696969697)","(5.0, 7.4, 7.300000000000001)"
12-01-2023 18:39:05.969750,"(1.5, 1.61, 1.596909090909091)","(17.0, 46.0, 40.13333333333333)","(7.5, 11.5, 11.376923076923077)","(14.0, 30.0, 26.75)","(21.0, 40.0, 38.0)","(9.0, 22.0, 21.46969696969697)","(5.0, 7.4, 7.300000000000001)"
12-01-2023 18:39:06.870327,"(1.5, 1.61, 1.596909090909091)","(17.0, 46.0, 40.13333333333333)","(7.5, 11.5, 11.380597014925373)","(14.0, 30.0, 26.75)","(21.0, 40.0, 38.0)","(9.0, 22.0, 21.46969696969697)","(5.0, 7.4, 7.300000000000001)"
12-01-2023 18:39:07.877643,"(1.5, 1.61, 1.596909090909091)","(17.0, 46.0, 40.13333333333333)","(7.5, 11.5, 11.380597014925373)","(14.0, 30.0, 26.75)","(21.0, 40.0, 36.22222222222222)","(9.0, 22.0, 21.46969696969697)","(5.0, 7.4, 7.300000000000001)"
12-01-2023 18:39:08.959203,"(1.45, 1.6, 1.5950000000000002)","(17.0, 46.0, 40.5)","(7.5, 11.5, 11.330985915492958)","(14.0, 30.0, 26.75)","(21.0, 44.0, 36.5)","(9.0, 22.0, 21.085365853658537)","(5.0, 7.4, 7.300000000000001)"
12-01-2023 18:39:10.055240,"(1.45, 1.6, 1.5911538461538461)","(17.0, 46.0, 40.5)","(7.5, 11.5, 11.330985915492958)","(14.0, 30.0, 26.75)","(21.0, 44.0, 36.5)","(9.0, 22.0, 21.085365853658537)","(5.0, 7.4, 7.300000000000001)"
12-01-2023 18:39:11.101718,"(1.45, 1.6, 1.5898795180722893)","(17.0, 46.0, 40.5)","(7.5, 11.5, 11.330985915492958)","(14.0, 30.0, 26.75)","(21.0, 44.0, 36.5)","(9.0, 22.0, 21.085365853658537)","(5.0, 7.4, 7.300000000000001)"
12-01-2023 18:39:12.148667,"(1.45, 1.6, 1.5898795180722893)","(17.0, 46.0, 41.368421052631575)","(7.5, 11.5, 11.330985915492958)","(14.0, 30.0, 26.75)","(21.0, 44.0, 36.5)","(9.0, 22.0, 20.958333333333332)","(5.0, 7.4, 7.300000000000001)"
12-01-2023 18:39:13.286941,"(1.45, 1.6, 1.590967741935484)","(17.0, 46.0, 40.206896551724135)","(7.5, 11.5, 11.076923076923077)","(15.0, 29.0, 26.75)","(21.0, 44.0, 36.0)","(9.0, 22.0, 20.958333333333332)","(5.5, 7.4, 7.300000000000001)"
12-01-2023 18:39:14.398027,"(1.45, 1.6, 1.590967741935484)","(17.0, 46.0, 40.206896551724135)","(7.5, 11.5, 11.076923076923077)","(15.0, 29.0, 25.833333333333332)","(21.0, 44.0, 35.23076923076923)","(9.0, 22.0, 21.25)","(5.5, 7.4, 7.300000000000001)"
12-01-2023 18:39:15.601843,"(1.45, 1.6, 1.590744680851064)","(17.0, 46.0, 40.0)","(7.5, 12.0, 11.432432432432432)","(15.0, 29.0, 25.833333333333332)","(21.0, 42.0, 35.23076923076923)","(9.0, 22.0, 21.25)","(5.5, 7.4, 7.263414634146342)"
12-01-2023 18:39:16.675330,"(1.45, 1.6, 1.590967741935484)","(17.0, 46.0, 40.0)","(7.5, 12.0, 11.432432432432432)","(15.0, 29.0, 25.833333333333332)","(21.0, 42.0, 35.23076923076923)","(9.0, 22.0, 21.25)","(5.5, 7.4, 7.263414634146342)"
12-01-2023 18:39:17.749548,"(1.45, 1.59, 1.5853846153846154)","(17.0, 46.0, 40.0)","(7.5, 12.0, 11.432432432432432)","(15.0, 29.0, 25.833333333333332)","(21.0, 42.0, 35.23076923076923)","(9.0, 22.0, 21.25)","(5.5, 7.4, 7.263414634146342)"
12-01-2023 18:39:18.876942,"(1.45, 1.59, 1.5846341463414635)","(17.0, 44.0, 41.0)","(7.5, 12.0, 11.487804878048781)","(15.0, 29.0, 25.833333333333332)","(21.0, 42.0, 35.23076923076923)","(9.0, 22.0, 21.25)","(5.5, 7.4, 7.263414634146342)"
12-01-2023 18:39:19.971821,"(1.45, 1.59, 1.5846341463414635)","(17.0, 44.0, 41.0)","(7.5, 12.0, 11.487804878048781)","(15.0, 29.0, 25.833333333333332)","(21.0, 42.0, 36.666666666666664)","(9.0, 22.0, 21.25)","(5.5, 7.4, 7.263414634146342)"
12-01-2023 18:39:20.979092,"(1.45, 1.59, 1.5846341463414635)","(17.0, 44.0, 41.0)","(7.5, 12.0, 11.54054054054054)","(15.0, 29.0, 25.375)","(21.0, 42.0, 36.666666666666664)","(9.0, 22.0, 21.25)","(5.5, 7.4, 7.263414634146342)"
12-01-2023 18:39:22.007295,"(1.45, 1.59, 1.5846341463414635)","(17.0, 44.0, 41.6)","(7.5, 12.0, 11.625)","(15.0, 29.0, 25.375)","(21.0, 42.0, 35.5)","(9.0, 22.0, 20.75)","(5.5, 7.4, 7.263414634146342)"
12-01-2023 18:39:23.073717,"(1.45, 1.58, 1.5767088607594937)","(17.0, 44.0, 41.6)","(7.5, 12.0, 11.625)","(15.0, 29.0, 25.375)","(21.0, 38.0, 35.5)","(9.0, 22.0, 20.88888888888889)","(5.5, 7.4, 7.263414634146342)"
12-01-2023 18:39:24.060561,"(1.45, 1.58, 1.573157894736842)","(17.0, 44.0, 41.6)","(7.5, 12.0, 11.625)","(15.0, 29.0, 25.375)","(21.0, 38.0, 35.5)","(9.0, 22.0, 21.18918918918919)","(5.5, 7.4, 7.263414634146342)"
