,Alcatraz Flash,Django Unleashed,Deceiving,Hooked On Sal,Prince Stimo,Three Putt Par,Cookie Cotton,Time For Tina
14-12-2022 11:57:34.108131,"(4.0, 7.6, 5.9)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:35.165844,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:36.195419,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:37.242475,"(4.0, 7.6, 5.220000000000001)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:38.296384,"(4.0, 7.6, 5.9)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:39.315854,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:40.390280,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 36.285714285714285)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:41.541503,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 41.27272727272727)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:42.666811,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 41.27272727272727)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:43.736355,"(4.0, 7.6, 5.36)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 41.27272727272727)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:44.799574,"(4.0, 7.6, 5.453846153846154)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 41.27272727272727)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:45.930854,"(4.0, 7.6, 5.453846153846154)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 33.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:47.168869,"(4.0, 7.6, 5.453846153846154)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 33.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:48.399339,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 33.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:49.457701,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 33.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:50.484724,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 33.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:51.562539,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 33.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:52.626434,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 33.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:53.675527,"(4.0, 7.6, 5.2)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 33.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:54.693275,"(4.0, 7.6, 5.2)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 33.0)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:55.822843,"(4.0, 7.6, 5.6875)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 46.44444444444444)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:56.901525,"(4.0, 7.6, 5.6875)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.266666666666666)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 46.44444444444444)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:57.934169,"(4.0, 7.6, 5.2)","(1.75, 2.32, 2.26)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.8)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 46.44444444444444)","(13.0, 26.0, 21.892857142857142)"
14-12-2022 11:57:58.972323,"(4.0, 7.6, 5.2)","(1.75, 2.32, 2.143333333333333)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.0)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 46.44444444444444)","(13.0, 30.0, 24.464285714285715)"
14-12-2022 11:58:00.043806,"(4.0, 7.6, 5.2)","(1.75, 2.32, 2.143333333333333)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.0)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 46.44444444444444)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:01.127855,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2537499999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.155555555555555)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 46.44444444444444)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:02.213911,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2537499999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.155555555555555)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 48.0, 41.27272727272727)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:03.271319,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2537499999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.155555555555555)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 41.27272727272727)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:04.369392,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2537499999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.155555555555555)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 41.27272727272727)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:05.485650,"(4.0, 7.6, 5.35)","(1.75, 2.32, 2.2537499999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.155555555555555)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(17.0, 50.0, 41.27272727272727)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:06.629785,"(4.0, 7.4, 5.042105263157895)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 10.155555555555555)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 41.27272727272727)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:07.689473,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 10.155555555555555)","(21.0, 80.0, 55.45454545454545)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.400000000000006)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:08.717031,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 10.155555555555555)","(21.0, 80.0, 55.45454545454545)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 31.1)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:09.813099,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 31.1)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:10.919521,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 34.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:12.055948,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 34.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:13.118425,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:14.144227,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:15.172898,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:16.219191,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:17.321397,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:18.307474,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:19.377380,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:20.449226,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 49.05)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 39.16666666666667)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:21.511835,"(4.0, 7.2, 6.2)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 49.05)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:22.512664,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 49.05)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:23.558357,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 49.05)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.25)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:24.659756,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 43.03571428571429)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:25.799421,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 43.03571428571429)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:26.916703,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 43.03571428571429)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:27.969447,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 43.03571428571429)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:29.119374,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 43.03571428571429)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:30.288399,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 43.03571428571429)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:31.398532,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 43.03571428571429)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:32.441325,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 43.03571428571429)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:33.470303,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:34.582843,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:35.666969,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:36.715579,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:37.726483,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:38.797271,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:39.926394,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:41.035571,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:42.108235,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:43.195802,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:44.406341,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:45.471327,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:46.553692,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 39.5)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:47.546294,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:48.649732,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 39.5)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:49.705512,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:50.868017,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:51.976997,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:53.011667,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:54.161422,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 35.4)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:55.298936,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:56.527266,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:57.650944,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:58.732788,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:58:59.817923,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:59:00.947751,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.55)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:59:02.081643,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 36.92857142857143)","(13.0, 29.0, 24.53846153846154)"
14-12-2022 11:59:03.108406,"(4.0, 7.2, 5.533333333333333)","(1.75, 2.32, 2.2537499999999997)","(31.0, 90.0, 39.625)","(6.0, 11.0, 9.733333333333334)","(21.0, 80.0, 57.5)","(10.0, 17.5, 14.078947368421053)","(18.0, 50.0, 40.849999999999994)","(13.0, 29.0, 24.53846153846154)"
