,Daves Deal,Nighthawk Swift,Maxima,Homebush Bentley,Lucas Jewel,Diamond Georgio,Ginger Shaw,Its Better
08-12-2022 14:03:10.807198,"(1.75, 2.02, 1.915)","(17.0, 95.0, 38.92857142857143)","(10.0, 24.0, 17.25)","(51.0, 880.0, 559.1666666666667)","(10.0, 26.0, 15.2)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 28.549999999999997)","(3.4, 4.4, 3.56)"
08-12-2022 14:03:12.297685,"(1.75, 2.02, 1.908)","(17.0, 95.0, 38.92857142857143)","(10.0, 24.0, 17.25)","(51.0, 880.0, 628.9130434782609)","(10.0, 26.0, 15.2)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 28.549999999999997)","(3.4, 4.4, 3.581818181818182)"
08-12-2022 14:03:13.888171,"(1.75, 2.02, 1.908)","(17.0, 95.0, 54.75)","(10.0, 24.0, 17.25)","(51.0, 880.0, 435.7692307692308)","(10.0, 26.0, 15.2)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 28.549999999999997)","(3.4, 4.4, 3.581818181818182)"
08-12-2022 14:03:15.408635,"(1.75, 2.02, 1.908)","(17.0, 95.0, 68.5)","(10.0, 24.0, 17.25)","(51.0, 880.0, 542.3529411764706)","(10.0, 26.0, 15.2)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 27.833333333333332)","(3.4, 4.4, 3.581818181818182)"
08-12-2022 14:03:16.833429,"(1.75, 2.02, 1.908)","(17.0, 95.0, 70.15625)","(10.0, 24.0, 17.25)","(51.0, 880.0, 542.3529411764706)","(10.0, 26.0, 15.2)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 26.875)","(3.4, 4.4, 3.581818181818182)"
08-12-2022 14:03:18.201129,"(1.75, 2.02, 1.908)","(17.0, 95.0, 38.57142857142857)","(10.0, 24.0, 16.6)","(51.0, 880.0, 435.7692307692308)","(10.0, 26.0, 22.266666666666666)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 27.3)","(3.4, 4.4, 3.581818181818182)"
08-12-2022 14:03:19.550477,"(1.75, 2.0, 1.935)","(17.0, 95.0, 38.57142857142857)","(10.0, 24.0, 16.6)","(51.0, 880.0, 435.7692307692308)","(10.0, 26.0, 14.933333333333334)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 27.583333333333332)","(3.4, 4.4, 3.581818181818182)"
08-12-2022 14:03:20.856831,"(1.75, 2.0, 1.935)","(17.0, 95.0, 38.57142857142857)","(10.0, 24.0, 16.6)","(51.0, 880.0, 542.3529411764706)","(10.0, 26.0, 24.41904761904762)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 27.583333333333332)","(3.4, 4.4, 3.581818181818182)"
08-12-2022 14:03:22.204071,"(1.75, 2.0, 1.935)","(17.0, 95.0, 38.57142857142857)","(10.0, 24.0, 16.6)","(51.0, 880.0, 542.3529411764706)","(10.0, 26.0, 24.41904761904762)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 27.583333333333332)","(3.4, 4.4, 3.581818181818182)"
08-12-2022 14:03:23.573590,"(1.75, 2.0, 1.935)","(17.0, 95.0, 38.57142857142857)","(10.0, 24.0, 16.6)","(51.0, 880.0, 542.3529411764706)","(10.0, 26.0, 23.233333333333334)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 27.583333333333332)","(3.4, 4.4, 3.581818181818182)"
08-12-2022 14:03:25.221464,"(1.75, 2.0, 1.935)","(17.0, 95.0, 39.285714285714285)","(10.0, 24.0, 16.6)","(51.0, 880.0, 162.5)","(10.0, 26.0, 14.933333333333334)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 27.583333333333332)","(3.4, 4.4, 3.990909090909091)"
08-12-2022 14:03:26.650736,"(1.75, 2.0, 1.9330434782608694)","(17.0, 95.0, 39.285714285714285)","(10.0, 24.0, 15.1)","(51.0, 880.0, 811.6666666666666)","(10.0, 26.0, 21.763636363636365)","(10.0, 19.0, 16.240000000000002)","(11.0, 30.0, 24.9)","(3.4, 4.4, 3.8000000000000003)"
08-12-2022 14:03:28.127118,"(1.75, 2.0, 1.9330434782608694)","(17.0, 95.0, 39.285714285714285)","(10.0, 21.0, 15.1)","(51.0, 880.0, 811.6666666666666)","(10.0, 23.0, 21.763636363636365)","(10.0, 19.0, 16.240000000000002)","(11.0, 27.0, 24.9)","(3.4, 4.4, 3.536)"
08-12-2022 14:03:29.497790,"(1.75, 2.0, 1.9330434782608694)","(17.0, 95.0, 39.285714285714285)","(10.0, 21.0, 15.1)","(51.0, 880.0, 470.0)","(10.0, 23.0, 16.2)","(10.0, 19.0, 16.240000000000002)","(11.0, 27.0, 24.9)","(3.4, 4.4, 3.536)"
08-12-2022 14:03:31.126378,"(1.75, 2.0, 1.9358333333333333)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 19.03333333333333)","(51.0, 880.0, 811.6666666666666)","(10.0, 23.0, 16.2)","(10.0, 19.0, 16.923076923076923)","(11.0, 27.0, 21.0)","(3.4, 4.4, 3.536)"
08-12-2022 14:03:32.991962,"(1.75, 2.0, 1.94)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 19.03333333333333)","(51.0, 880.0, 811.6666666666666)","(10.0, 23.0, 16.2)","(10.0, 19.0, 16.923076923076923)","(11.0, 27.0, 25.083333333333336)","(3.4, 4.4, 3.536)"
08-12-2022 14:03:35.008189,"(1.75, 2.0, 2.117272727272727)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 19.68888888888889)","(51.0, 880.0, 470.0)","(10.0, 23.0, 16.2)","(10.0, 19.0, 17.08)","(11.0, 27.0, 23.166666666666668)","(3.4, 4.4, 3.85)"
08-12-2022 14:03:36.902169,"(1.75, 2.14, 2.1875)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 18.72)","(51.0, 880.0, 455.0)","(10.0, 23.0, 16.2)","(10.0, 19.0, 17.03846153846154)","(11.0, 25.0, 22.285714285714285)","(3.4, 4.1, 3.504166666666667)"
08-12-2022 14:03:38.649017,"(1.75, 2.2, 2.1875)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 18.72)","(51.0, 850.0, 784.1666666666666)","(10.0, 23.0, 16.2)","(10.0, 19.0, 17.03846153846154)","(11.0, 25.0, 18.666666666666668)","(3.5, 4.1, 3.480952380952381)"
08-12-2022 14:03:40.148062,"(1.75, 2.28, 2.250833333333333)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 18.72)","(51.0, 850.0, 653.75)","(10.0, 23.0, 16.2)","(10.0, 19.0, 16.3)","(11.0, 25.0, 22.285714285714285)","(3.5, 4.1, 3.480952380952381)"
08-12-2022 14:03:41.590377,"(1.75, 2.26, 2.0949999999999998)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 18.72)","(51.0, 850.0, 359.375)","(10.0, 23.0, 16.2)","(10.0, 19.0, 17.03846153846154)","(11.0, 25.0, 22.285714285714285)","(3.5, 4.1, 3.480952380952381)"
08-12-2022 14:03:43.071510,"(1.75, 2.26, 2.0949999999999998)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 18.72)","(51.0, 850.0, 191.66666666666666)","(10.0, 23.0, 16.2)","(10.0, 19.0, 17.891304347826086)","(11.0, 25.0, 22.285714285714285)","(3.5, 4.1, 3.480952380952381)"
08-12-2022 14:03:44.502294,"(1.75, 2.26, 2.077142857142857)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 18.72)","(51.0, 850.0, 603.125)","(10.0, 23.0, 16.2)","(10.0, 19.0, 17.03846153846154)","(11.0, 25.0, 22.88888888888889)","(3.5, 4.1, 3.571428571428571)"
08-12-2022 14:03:45.900929,"(1.75, 2.26, 2.1199999999999997)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 18.72)","(51.0, 850.0, 603.125)","(10.0, 23.0, 16.2)","(10.0, 19.0, 17.03846153846154)","(11.0, 25.0, 18.666666666666668)","(3.5, 4.0, 3.5)"
08-12-2022 14:03:47.233940,"(1.75, 2.26, 2.19)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 18.72)","(51.0, 850.0, 603.125)","(10.0, 23.0, 16.2)","(10.0, 19.0, 17.03846153846154)","(11.0, 25.0, 22.285714285714285)","(3.5, 4.0, 3.5)"
08-12-2022 14:03:48.684415,"(1.75, 2.26, 2.1822222222222223)","(17.0, 100.0, 72.33333333333334)","(10.0, 21.0, 18.72)","(51.0, 830.0, 765.8333333333334)","(10.0, 23.0, 16.2)","(10.0, 19.0, 15.625)","(11.0, 25.0, 22.285714285714285)","(3.5, 4.0, 3.5)"
08-12-2022 14:03:50.092571,"(1.75, 2.26, 2.196774193548387)","(17.0, 100.0, 79.25)","(10.0, 21.0, 18.72)","(51.0, 830.0, 445.0)","(10.0, 23.0, 21.763636363636365)","(10.0, 19.0, 15.625)","(11.0, 25.0, 22.285714285714285)","(3.5, 4.0, 3.5)"
08-12-2022 14:03:51.509034,"(1.75, 2.26, 2.1418749999999998)","(17.0, 100.0, 79.25)","(10.0, 21.0, 18.72)","(51.0, 830.0, 188.33333333333334)","(10.0, 23.0, 21.763636363636365)","(10.0, 19.0, 15.625)","(11.0, 25.0, 18.666666666666668)","(3.5, 4.0, 3.5)"
08-12-2022 14:03:52.951400,"(1.75, 2.26, 2.192592592592592)","(17.0, 100.0, 79.25)","(10.0, 21.0, 18.72)","(51.0, 830.0, 681.9230769230769)","(10.0, 23.0, 16.2)","(10.0, 19.0, 15.625)","(11.0, 25.0, 18.666666666666668)","(3.5, 4.0, 3.5)"
08-12-2022 14:03:54.377335,"(1.75, 2.26, 2.0675)","(17.0, 100.0, 79.25)","(10.0, 21.0, 18.72)","(51.0, 830.0, 681.9230769230769)","(10.0, 23.0, 18.53333333333333)","(10.0, 19.0, 14.5)","(11.0, 25.0, 18.666666666666668)","(3.5, 4.0, 3.5)"
08-12-2022 14:03:55.815955,"(1.75, 2.48, 2.44)","(17.0, 100.0, 79.25)","(10.0, 21.0, 18.72)","(51.0, 830.0, 188.33333333333334)","(10.0, 23.0, 16.4)","(10.0, 19.0, 14.5)","(11.0, 25.0, 18.666666666666668)","(3.5, 4.0, 3.5)"
08-12-2022 14:03:57.255629,"(1.75, 2.6, 2.565)","(17.0, 100.0, 79.25)","(10.0, 21.0, 19.575)","(51.0, 830.0, 657.1428571428571)","(10.0, 23.0, 16.4)","(10.0, 19.0, 15.625)","(11.0, 25.0, 18.666666666666668)","(3.5, 4.0, 3.5)"
08-12-2022 14:03:58.702591,"(1.75, 2.74, 2.710434782608696)","(17.0, 100.0, 79.25)","(10.0, 21.0, 19.575)","(51.0, 820.0, 657.1428571428571)","(10.0, 23.0, 16.4)","(10.0, 19.0, 15.625)","(11.0, 25.0, 18.666666666666668)","(3.5, 4.0, 3.4458333333333333)"
08-12-2022 14:04:00.147727,"(1.75, 2.74, 2.67)","(17.0, 100.0, 79.25)","(10.0, 21.0, 19.575)","(51.0, 820.0, 250.0)","(10.0, 23.0, 16.4)","(10.0, 19.0, 15.625)","(11.0, 25.0, 18.666666666666668)","(3.5, 3.95, 3.441666666666667)"
08-12-2022 14:04:01.474522,"(1.75, 2.86, 2.67)","(17.0, 100.0, 79.25)","(10.0, 21.0, 15.4)","(51.0, 820.0, 336.3636363636364)","(10.0, 23.0, 13.100000000000001)","(11.0, 19.0, 16.07142857142857)","(11.0, 25.0, 18.954545454545453)","(3.4, 3.9, 3.757142857142857)"
08-12-2022 14:04:02.652641,"(1.75, 2.86, 2.67)","(17.0, 100.0, 72.5)","(10.0, 21.0, 15.4)","(51.0, 820.0, 336.3636363636364)","(10.0, 23.0, 13.100000000000001)","(11.0, 18.5, 16.07142857142857)","(11.0, 25.0, 19.272727272727273)","(3.4, 3.9, 3.8166666666666664)"
08-12-2022 14:04:03.910858,"(1.75, 2.86, 2.67)","(17.0, 100.0, 21.19047619047619)","(10.0, 21.0, 20.45)","(51.0, 820.0, 509.0909090909091)","(10.0, 23.0, 16.3)","(11.0, 18.5, 16.07142857142857)","(11.0, 25.0, 19.90909090909091)","(3.4, 3.9, 3.4375)"
08-12-2022 14:04:05.237493,"(1.75, 2.86, 2.67)","(17.0, 95.0, 21.19047619047619)","(10.0, 21.0, 19.333333333333336)","(51.0, 820.0, 594.4444444444445)","(10.0, 23.0, 14.625)","(11.0, 18.5, 16.07142857142857)","(11.0, 25.0, 20.555555555555557)","(3.4, 3.85, 3.657142857142857)"
08-12-2022 14:04:06.644326,"(1.75, 2.86, 2.67)","(17.0, 95.0, 32.0)","(10.0, 21.0, 13.7)","(51.0, 800.0, 498.0)","(10.0, 23.0, 20.577777777777776)","(11.0, 18.5, 16.07142857142857)","(11.0, 25.0, 24.0)","(3.4, 3.8, 3.7310344827586204)"
08-12-2022 14:04:07.983924,"(1.75, 2.86, 2.823)","(17.0, 90.0, 20.625)","(10.0, 20.0, 13.7)","(51.0, 790.0, 498.0)","(10.0, 22.0, 20.200000000000003)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.0)","(3.4, 3.8, 3.5083333333333333)"
08-12-2022 14:04:09.312131,"(1.75, 2.86, 2.823)","(17.0, 80.0, 20.625)","(10.0, 20.0, 13.7)","(51.0, 790.0, 498.0)","(10.0, 22.0, 20.200000000000003)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.0)","(3.4, 3.8, 3.475)"
08-12-2022 14:04:10.676042,"(1.75, 2.86, 2.823)","(17.0, 75.0, 20.113636363636363)","(10.0, 20.0, 17.166666666666664)","(51.0, 790.0, 315.0)","(10.0, 22.0, 19.96666666666667)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.0)","(3.4, 3.75, 3.6354166666666665)"
08-12-2022 14:04:12.062771,"(1.75, 2.86, 2.788)","(17.0, 75.0, 20.113636363636363)","(10.0, 20.0, 17.976190476190474)","(51.0, 740.0, 315.0)","(10.0, 22.0, 21.06153846153846)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 23.75)","(3.4, 3.75, 3.6625)"
08-12-2022 14:04:13.241729,"(1.75, 2.86, 2.788)","(17.0, 70.0, 28.0)","(10.0, 20.0, 17.413043478260867)","(51.0, 740.0, 315.0)","(10.0, 22.0, 21.06153846153846)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.0)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:14.564683,"(1.75, 2.86, 2.788)","(17.0, 70.0, 41.25)","(10.0, 20.0, 14.05)","(51.0, 740.0, 315.0)","(10.0, 22.0, 21.2375)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.0)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:15.904384,"(1.75, 2.86, 2.788)","(17.0, 65.0, 41.25)","(10.0, 20.0, 16.0625)","(51.0, 740.0, 315.0)","(10.0, 22.0, 20.799999999999997)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.0)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:17.122787,"(1.75, 2.86, 2.743333333333333)","(17.0, 65.0, 41.25)","(10.0, 20.0, 16.0625)","(51.0, 740.0, 245.45454545454547)","(10.0, 22.0, 19.125)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.0)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:18.426744,"(1.75, 2.86, 2.743333333333333)","(17.0, 65.0, 41.25)","(10.0, 20.0, 16.0625)","(51.0, 740.0, 230.0)","(10.0, 22.0, 19.125)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.0)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:19.783639,"(1.75, 2.86, 2.743333333333333)","(17.0, 65.0, 41.25)","(10.0, 20.0, 17.26086956521739)","(51.0, 740.0, 230.0)","(10.0, 22.0, 19.125)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.0)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:21.143644,"(1.75, 2.86, 2.743333333333333)","(17.0, 65.0, 41.25)","(10.0, 20.0, 16.684210526315788)","(51.0, 740.0, 230.0)","(10.0, 22.0, 20.9)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.142857142857142)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:22.485252,"(1.75, 2.86, 2.743333333333333)","(17.0, 65.0, 41.25)","(10.0, 20.0, 16.684210526315788)","(51.0, 740.0, 230.0)","(10.0, 22.0, 19.375)","(11.0, 18.5, 13.863636363636363)","(11.0, 25.0, 24.142857142857142)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:23.759565,"(1.8, 2.86, 2.743333333333333)","(17.0, 65.0, 41.25)","(10.0, 20.0, 16.684210526315788)","(51.0, 740.0, 230.0)","(10.0, 22.0, 19.375)","(10.0, 18.5, 13.863636363636363)","(12.0, 25.0, 24.142857142857142)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:25.041605,"(1.8, 2.86, 2.8405555555555555)","(17.0, 65.0, 59.0625)","(10.0, 20.0, 15.307692307692308)","(51.0, 740.0, 230.0)","(10.0, 22.0, 19.375)","(10.0, 18.5, 13.863636363636363)","(12.0, 25.0, 24.142857142857142)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:26.416288,"(1.8, 2.86, 2.7725)","(17.0, 60.0, 28.264705882352942)","(10.0, 19.0, 15.772727272727273)","(51.0, 740.0, 230.0)","(10.0, 22.0, 19.5)","(10.0, 18.5, 15.833333333333332)","(12.0, 25.0, 24.142857142857142)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:27.758383,"(1.8, 2.86, 2.31)","(17.0, 60.0, 20.85483870967742)","(10.0, 18.5, 14.5)","(51.0, 740.0, 230.0)","(10.0, 22.0, 19.625)","(10.0, 18.5, 13.5)","(12.0, 25.0, 24.77777777777778)","(3.4, 3.7, 3.6625)"
08-12-2022 14:04:28.958105,"(1.8, 2.86, 2.64)","(17.0, 55.0, 21.79032258064516)","(10.0, 18.0, 15.0)","(51.0, 740.0, 230.0)","(10.0, 22.0, 19.625)","(10.0, 18.5, 13.5)","(12.0, 25.0, 24.83783783783784)","(3.4, 3.7, 3.676923076923077)"
08-12-2022 14:04:30.169453,"(1.8, 2.86, 2.64)","(17.0, 55.0, 33.75)","(10.0, 17.0, 13.4)","(51.0, 740.0, 427.5)","(10.0, 22.0, 19.625)","(10.0, 18.5, 13.5)","(12.0, 25.0, 24.842105263157894)","(3.4, 3.7, 3.6806451612903226)"
08-12-2022 14:04:31.388300,"(1.8, 2.86, 2.64)","(17.0, 48.0, 23.884615384615387)","(10.0, 17.0, 13.4)","(51.0, 550.0, 427.5)","(10.0, 22.0, 19.625)","(10.0, 18.5, 13.5)","(12.0, 25.0, 23.333333333333332)","(3.4, 3.7, 3.6806451612903226)"
08-12-2022 14:04:32.654464,"(1.8, 2.86, 2.64)","(17.0, 48.0, 28.911764705882355)","(10.0, 17.0, 12.05)","(51.0, 550.0, 427.5)","(10.0, 22.0, 21.1)","(10.0, 18.5, 13.5)","(12.0, 25.0, 24.545454545454547)","(3.4, 3.7, 3.6806451612903226)"
08-12-2022 14:04:33.879321,"(1.8, 2.86, 2.7208695652173915)","(17.0, 48.0, 28.911764705882355)","(10.0, 17.0, 12.05)","(51.0, 550.0, 426.25)","(10.0, 22.0, 21.1)","(10.0, 18.5, 13.5)","(12.0, 25.0, 24.583333333333336)","(3.4, 3.7, 3.618181818181818)"
08-12-2022 14:04:35.221544,"(1.8, 2.86, 2.638571428571429)","(17.0, 48.0, 21.416666666666668)","(10.0, 17.0, 12.05)","(51.0, 550.0, 426.25)","(10.0, 22.0, 20.0)","(10.0, 18.5, 13.833333333333334)","(12.0, 25.0, 24.583333333333336)","(3.4, 3.7, 3.664)"
08-12-2022 14:04:36.621558,"(1.8, 2.86, 2.787906976744186)","(17.0, 48.0, 38.03125)","(10.0, 17.0, 12.05)","(51.0, 550.0, 426.25)","(10.0, 22.0, 20.0)","(10.0, 18.5, 15.214285714285715)","(12.0, 25.0, 24.25)","(3.4, 3.7, 3.664)"
08-12-2022 14:04:38.270994,"(1.8, 2.86, 2.3457142857142856)","(17.0, 48.0, 27.1)","(10.0, 17.0, 12.05)","(51.0, 550.0, 178.75)","(10.0, 22.0, 21.049999999999997)","(10.0, 18.0, 14.1)","(12.0, 25.0, 24.625)","(3.4, 3.7, 3.664)"
08-12-2022 14:04:39.812484,"(1.8, 2.84, 2.82)","(17.0, 48.0, 27.1)","(10.0, 17.0, 12.05)","(51.0, 550.0, 178.75)","(10.0, 22.0, 21.049999999999997)","(10.0, 18.0, 15.75)","(12.0, 25.0, 24.625)","(3.4, 3.7, 3.664)"
08-12-2022 14:04:41.277125,"(1.8, 2.82, 2.704705882352941)","(17.0, 48.0, 23.458333333333332)","(10.0, 17.0, 12.214285714285714)","(51.0, 550.0, 137.5)","(10.0, 22.0, 21.57142857142857)","(10.0, 18.0, 15.75)","(12.0, 25.0, 24.81818181818182)","(3.4, 3.7, 3.664)"
08-12-2022 14:04:42.776991,"(1.8, 2.8, 2.5799999999999996)","(17.0, 48.0, 22.813953488372093)","(10.0, 16.5, 11.95)","(51.0, 550.0, 137.5)","(10.0, 22.0, 21.57142857142857)","(10.0, 18.0, 14.0)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.664)"
08-12-2022 14:04:44.240818,"(1.8, 2.78, 2.556)","(17.0, 48.0, 22.813953488372093)","(10.0, 16.0, 11.95)","(51.0, 550.0, 137.5)","(10.0, 22.0, 21.15)","(10.0, 18.0, 15.625)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.664)"
08-12-2022 14:04:45.583232,"(1.8, 2.74, 2.556)","(17.0, 48.0, 22.813953488372093)","(10.0, 16.0, 13.5)","(51.0, 550.0, 137.5)","(10.0, 22.0, 21.15)","(10.0, 17.5, 14.5)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.68)"
08-12-2022 14:04:46.807525,"(1.8, 2.72, 2.544)","(17.0, 48.0, 22.813953488372093)","(10.0, 15.5, 13.5)","(51.0, 550.0, 137.5)","(10.0, 22.0, 21.70967741935484)","(10.0, 17.5, 16.5)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.676923076923077)"
08-12-2022 14:04:48.100170,"(1.8, 2.82, 2.712413793103448)","(17.0, 48.0, 22.813953488372093)","(10.0, 15.5, 13.5)","(51.0, 550.0, 137.5)","(10.0, 22.0, 21.70967741935484)","(10.0, 17.0, 16.083333333333336)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.676923076923077)"
08-12-2022 14:04:49.411532,"(1.8, 2.82, 2.6199999999999997)","(17.0, 48.0, 22.813953488372093)","(10.0, 15.5, 12.3)","(51.0, 550.0, 137.5)","(10.0, 22.0, 21.15)","(10.0, 17.0, 15.125)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.676923076923077)"
08-12-2022 14:04:50.667132,"(1.8, 2.76, 2.5839999999999996)","(17.0, 48.0, 22.813953488372093)","(10.0, 15.5, 12.375)","(51.0, 550.0, 137.5)","(10.0, 22.0, 19.333333333333332)","(10.0, 17.0, 15.125)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:04:52.019141,"(1.8, 2.74, 2.5825)","(17.0, 48.0, 41.95833333333333)","(10.0, 15.0, 11.85)","(51.0, 550.0, 137.5)","(10.0, 22.0, 20.125)","(10.0, 17.0, 16.083333333333336)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:04:53.478262,"(1.8, 2.76, 2.5949999999999998)","(17.0, 44.0, 34.47222222222222)","(10.0, 15.0, 11.75)","(51.0, 550.0, 137.5)","(10.0, 22.0, 20.125)","(10.0, 17.0, 16.083333333333336)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:04:54.888800,"(1.8, 2.76, 2.6866666666666665)","(17.0, 44.0, 34.47222222222222)","(10.0, 14.0, 11.714285714285714)","(51.0, 550.0, 137.5)","(10.0, 22.0, 16.5)","(10.0, 17.0, 15.125)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:04:56.228493,"(1.8, 2.76, 2.6504347826086954)","(17.0, 44.0, 38.08620689655173)","(10.0, 13.0, 11.636363636363637)","(51.0, 550.0, 137.5)","(10.0, 21.0, 17.3)","(10.0, 17.0, 15.125)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:04:57.590619,"(1.8, 2.74, 2.6523076923076925)","(17.0, 42.0, 31.0)","(10.0, 13.0, 12.25)","(51.0, 550.0, 137.5)","(10.0, 19.5, 17.357142857142858)","(10.0, 17.0, 16.083333333333336)","(12.0, 25.0, 24.875)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:04:58.943504,"(1.8, 2.76, 2.6676923076923074)","(17.0, 40.0, 29.26190476190476)","(10.0, 12.5, 11.6)","(51.0, 550.0, 137.5)","(10.0, 19.5, 16.285714285714285)","(10.0, 17.0, 16.083333333333336)","(12.0, 25.0, 24.964285714285715)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:05:00.290069,"(1.8, 2.76, 2.6933333333333334)","(17.0, 40.0, 29.26190476190476)","(10.0, 12.0, 11.545454545454545)","(51.0, 550.0, 137.5)","(10.0, 19.5, 16.285714285714285)","(10.0, 17.0, 15.125)","(12.0, 25.0, 24.9375)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:05:01.644619,"(1.8, 2.72, 2.6776470588235295)","(17.0, 40.0, 32.714285714285715)","(10.0, 12.0, 11.545454545454545)","(51.0, 550.0, 137.5)","(10.0, 19.5, 16.285714285714285)","(10.0, 17.0, 15.421052631578947)","(12.0, 25.0, 24.9375)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:05:02.980390,"(1.8, 2.7, 2.5933333333333333)","(17.0, 38.0, 32.7)","(10.0, 12.0, 11.545454545454545)","(51.0, 550.0, 120.0)","(10.0, 19.5, 16.285714285714285)","(10.0, 17.0, 13.666666666666666)","(12.0, 25.0, 24.9375)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:05:04.266756,"(1.8, 2.7, 2.5976)","(17.0, 36.0, 30.5)","(10.0, 12.0, 11.545454545454545)","(51.0, 450.0, 115.71428571428572)","(10.0, 19.5, 16.285714285714285)","(10.0, 17.0, 13.666666666666666)","(12.0, 25.0, 24.9375)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:05:05.591199,"(1.8, 2.7, 2.5976)","(17.0, 36.0, 30.5)","(10.0, 12.0, 11.545454545454545)","(51.0, 450.0, 115.71428571428572)","(10.0, 19.5, 16.6875)","(10.0, 17.0, 15.3125)","(12.0, 25.0, 24.9375)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:05:06.864081,"(1.8, 2.7, 2.5695652173913044)","(17.0, 36.0, 30.5)","(10.0, 12.0, 11.545454545454545)","(51.0, 450.0, 115.71428571428572)","(10.0, 19.5, 16.1)","(10.0, 17.0, 15.3125)","(12.0, 25.0, 24.9375)","(3.4, 3.7, 3.6816326530612247)"
08-12-2022 14:05:08.144401,"(1.8, 2.68, 2.5825)","(17.0, 36.0, 21.454545454545453)","(10.0, 12.0, 11.545454545454545)","(51.0, 450.0, 115.71428571428572)","(10.0, 18.5, 15.375)","(10.0, 17.0, 15.3125)","(12.0, 25.0, 24.96153846153846)","(3.4, 3.7, 3.6816326530612247)"
