,Nerrina Lolita,Highground,Sethlans,Dollar Dollar,Thunder Knob,Imagine That,Under Par,Heroic Angel,Boomko,Motherlode
16-12-2022 13:56:03.585621,"(7.0, 7.6, 7.413157894736843)","(2.4, 2.84, 2.8057142857142856)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.5)","(17.0, 27.0, 24.6)","(11.0, 14.0, 13.4)","(10.0, 19.0, 16.423076923076923)","(41.0, 90.0, 75.0)","(12.0, 23.0, 19.75)"
16-12-2022 13:56:04.786055,"(7.0, 7.6, 7.413157894736843)","(2.4, 2.82, 2.8057142857142856)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.5)","(17.0, 27.0, 24.6)","(11.0, 14.0, 13.4)","(10.0, 18.5, 15.5)","(41.0, 85.0, 71.66666666666667)","(12.0, 21.0, 19.75)"
16-12-2022 13:56:05.954343,"(7.0, 7.6, 7.413157894736843)","(2.4, 2.82, 2.8057142857142856)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 22.0, 19.75)","(17.0, 27.0, 24.6)","(11.0, 14.0, 13.4)","(10.0, 17.5, 15.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:07.127176,"(7.0, 7.6, 7.4172413793103456)","(2.4, 2.82, 2.8057142857142856)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.75)","(17.0, 27.0, 24.6)","(11.0, 14.0, 13.4)","(10.0, 18.5, 17.5)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:08.342879,"(7.0, 7.6, 7.4172413793103456)","(2.4, 2.82, 2.8066666666666666)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 14.0, 13.4)","(10.0, 18.5, 17.5)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:09.750135,"(7.0, 7.6, 7.4172413793103456)","(2.4, 2.82, 2.8066666666666666)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 14.0, 13.4)","(10.0, 18.5, 17.5)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:11.163982,"(7.0, 7.6, 7.4172413793103456)","(2.4, 2.82, 2.8066666666666666)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 14.0, 13.052631578947368)","(10.0, 18.5, 17.5)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:12.587879,"(7.0, 7.6, 7.438461538461539)","(2.4, 2.82, 2.770769230769231)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 14.0, 13.052631578947368)","(10.0, 18.5, 17.5)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:14.155709,"(7.0, 7.6, 7.466666666666667)","(2.4, 2.82, 2.770769230769231)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 14.0, 13.052631578947368)","(10.0, 18.5, 17.5)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:15.438360,"(7.0, 7.6, 7.466666666666667)","(2.4, 2.82, 2.770769230769231)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 14.0, 12.421052631578947)","(10.0, 18.5, 16.136363636363637)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:16.904406,"(7.0, 7.6, 7.466666666666667)","(2.4, 2.82, 2.797142857142857)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 14.0, 12.576923076923077)","(10.0, 17.5, 16.136363636363637)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:18.193131,"(7.0, 7.6, 7.466666666666667)","(2.4, 2.82, 2.797142857142857)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 13.5, 12.323529411764707)","(10.0, 17.5, 16.136363636363637)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:19.453778,"(7.0, 7.6, 7.5)","(2.4, 2.82, 2.797142857142857)","(19.0, 40.0, 32.72727272727273)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 13.5, 12.125)","(10.0, 17.5, 16.136363636363637)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:20.666905,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.797142857142857)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.15)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 13.5, 12.125)","(10.0, 17.5, 16.136363636363637)","(41.0, 85.0, 80.55555555555556)","(12.0, 21.0, 19.529411764705884)"
16-12-2022 13:56:21.961174,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.795)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.0)","(16.0, 21.0, 19.125)","(17.0, 27.0, 24.6)","(11.0, 13.5, 12.142857142857142)","(10.0, 17.5, 15.0)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:23.368573,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.795)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.0)","(16.0, 21.0, 19.5)","(17.0, 27.0, 25.0)","(11.0, 13.0, 12.142857142857142)","(10.0, 17.5, 15.333333333333334)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:24.698265,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.8018181818181818)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.0)","(16.0, 20.0, 19.5)","(17.0, 27.0, 25.0)","(11.0, 13.0, 12.142857142857142)","(10.0, 17.0, 15.333333333333334)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:25.957868,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.8018181818181818)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.0)","(16.0, 20.0, 19.785714285714285)","(17.0, 27.0, 25.0)","(11.0, 13.0, 12.142857142857142)","(10.0, 17.0, 15.333333333333334)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:27.188958,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.8018181818181818)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.0)","(16.0, 20.0, 19.5)","(17.0, 27.0, 25.0)","(11.0, 13.0, 12.142857142857142)","(10.0, 17.0, 15.333333333333334)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:28.425574,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.8018181818181818)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.0)","(16.0, 20.0, 19.5)","(17.0, 27.0, 25.0)","(11.0, 13.0, 12.142857142857142)","(10.0, 17.0, 15.333333333333334)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:29.864851,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.8018181818181818)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.0)","(16.0, 20.0, 19.5)","(17.0, 27.0, 25.0)","(11.0, 13.0, 12.142857142857142)","(10.0, 17.0, 15.333333333333334)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:31.110751,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.8018181818181818)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.0)","(16.0, 20.0, 19.5)","(17.0, 27.0, 25.0)","(11.0, 13.0, 12.142857142857142)","(10.0, 17.0, 15.333333333333334)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:32.391407,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.8018181818181818)","(19.0, 40.0, 35.294117647058826)","(4.0, 5.4, 5.0)","(16.0, 20.0, 19.5)","(17.0, 27.0, 25.0)","(11.0, 13.0, 12.142857142857142)","(10.0, 17.0, 15.333333333333334)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:33.653417,"(7.0, 7.8, 7.72)","(2.4, 2.82, 2.8018181818181818)","(19.0, 40.0, 37.473684210526315)","(4.0, 5.4, 5.0)","(16.0, 20.0, 18.9)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 12.75)","(10.0, 17.0, 15.333333333333334)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:34.914559,"(7.0, 7.8, 7.831818181818182)","(2.4, 2.82, 2.795)","(19.0, 40.0, 37.88235294117647)","(4.0, 5.4, 4.955555555555556)","(16.0, 19.5, 19.785714285714285)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 12.75)","(10.0, 17.0, 14.8125)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:36.101889,"(7.0, 8.0, 7.831818181818182)","(2.4, 2.82, 2.795)","(19.0, 40.0, 37.88235294117647)","(4.0, 5.4, 4.9192307692307695)","(16.0, 20.0, 19.5)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 12.75)","(10.0, 17.0, 14.8125)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:37.292691,"(7.0, 8.0, 7.8914285714285715)","(2.4, 2.82, 2.795)","(19.0, 40.0, 37.88235294117647)","(4.0, 5.4, 4.92)","(16.0, 20.0, 19.5)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 12.75)","(10.0, 17.0, 14.8125)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:38.426308,"(7.0, 8.0, 7.923809523809524)","(2.4, 2.82, 2.795)","(19.0, 40.0, 37.88235294117647)","(4.0, 5.4, 4.9172413793103456)","(16.0, 20.0, 19.5)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 13.2)","(10.0, 17.0, 14.8125)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:39.584245,"(7.0, 8.0, 7.923809523809524)","(2.4, 2.82, 2.795)","(19.0, 40.0, 37.88235294117647)","(4.0, 5.4, 4.9172413793103456)","(16.0, 20.0, 19.5)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 13.2)","(10.0, 17.0, 14.8125)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:40.826307,"(7.0, 8.0, 7.923809523809524)","(2.4, 2.82, 2.795)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.4, 4.9172413793103456)","(16.0, 20.0, 19.5)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 13.2)","(10.0, 17.0, 15.166666666666666)","(41.0, 85.0, 75.0)","(12.0, 21.0, 18.916666666666668)"
16-12-2022 13:56:42.115244,"(7.0, 8.0, 7.923809523809524)","(2.4, 2.82, 2.795)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.3, 4.98)","(16.0, 20.0, 19.583333333333332)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 13.2)","(10.0, 16.5, 15.166666666666666)","(41.0, 85.0, 75.0)","(12.0, 21.0, 19.764705882352942)"
16-12-2022 13:56:43.274932,"(7.0, 8.0, 7.923809523809524)","(2.4, 2.82, 2.795)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.3, 4.98)","(16.0, 20.0, 19.75)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 13.2)","(10.0, 16.5, 15.166666666666666)","(41.0, 85.0, 75.0)","(12.0, 20.0, 19.2)"
16-12-2022 13:56:44.393233,"(7.0, 8.0, 7.964285714285714)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.3, 4.98)","(16.0, 20.0, 19.75)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.7)","(41.0, 85.0, 75.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:45.567559,"(7.0, 8.0, 7.730769230769231)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.3, 4.98)","(16.0, 20.0, 19.75)","(17.0, 27.0, 26.53846153846154)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.7)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:46.726920,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.3, 4.98)","(16.0, 20.0, 19.75)","(17.0, 27.0, 29.166666666666668)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.7)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:47.947102,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.3, 4.98)","(16.0, 20.0, 19.75)","(17.0, 30.0, 29.166666666666668)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.777777777777779)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:49.219987,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.795)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.3, 4.927272727272728)","(16.0, 20.0, 19.8)","(17.0, 30.0, 29.166666666666668)","(11.0, 13.5, 13.2)","(10.0, 17.0, 14.777777777777779)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:50.452076,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.2, 4.927272727272728)","(16.0, 20.0, 19.8)","(17.0, 30.0, 28.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 17.0, 15.166666666666666)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:51.596770,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.2, 4.927272727272728)","(16.0, 20.0, 19.8)","(17.0, 30.0, 28.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 16.5, 15.166666666666666)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:52.846509,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.2, 4.911111111111111)","(16.0, 20.0, 19.8)","(17.0, 30.0, 28.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 16.5, 15.166666666666666)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:54.157015,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.2, 4.911111111111111)","(16.0, 20.0, 19.8)","(17.0, 30.0, 28.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 16.5, 15.166666666666666)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:55.352285,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.8)","(17.0, 30.0, 28.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 16.5, 15.166666666666666)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:56.545099,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.8)","(17.0, 30.0, 28.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 16.5, 15.166666666666666)","(41.0, 85.0, 77.0)","(12.0, 20.0, 18.5)"
16-12-2022 13:56:57.727394,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.795)","(21.0, 40.0, 37.88235294117647)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.8)","(17.0, 30.0, 28.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 16.5, 15.166666666666666)","(41.0, 85.0, 71.66666666666667)","(12.0, 20.0, 18.9)"
16-12-2022 13:56:58.935267,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.795)","(21.0, 40.0, 39.07692307692308)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.8)","(17.0, 30.0, 28.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 19.5, 18.9)"
16-12-2022 13:57:00.111136,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.8018181818181818)","(21.0, 40.0, 39.07692307692308)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.8)","(17.0, 30.0, 28.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 19.5, 18.375)"
16-12-2022 13:57:01.367053,"(7.0, 8.0, 7.7924528301886795)","(2.4, 2.82, 2.816470588235294)","(21.0, 40.0, 34.666666666666664)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 30.0, 24.0)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 19.5, 18.375)"
16-12-2022 13:57:02.570103,"(7.0, 8.0, 7.614035087719298)","(2.4, 2.82, 2.816470588235294)","(21.0, 40.0, 34.666666666666664)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 30.0, 27.727272727272727)","(11.0, 13.5, 13.2)","(10.0, 16.5, 15.973684210526315)","(41.0, 85.0, 78.33333333333333)","(12.0, 19.5, 18.375)"
16-12-2022 13:57:03.744438,"(7.0, 8.0, 7.614035087719298)","(2.4, 2.82, 2.813142857142857)","(21.0, 40.0, 38.0)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.846153846153847)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 19.5, 18.375)"
16-12-2022 13:57:04.831517,"(7.0, 8.0, 7.614035087719298)","(2.4, 2.82, 2.813142857142857)","(21.0, 40.0, 34.666666666666664)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 24.333333333333332)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 19.5, 19.2)"
16-12-2022 13:57:06.005972,"(7.0, 8.0, 7.614035087719298)","(2.4, 2.82, 2.813333333333333)","(21.0, 40.0, 34.666666666666664)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 25.88888888888889)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 20.0, 19.5)"
16-12-2022 13:57:07.287925,"(7.0, 8.0, 7.614035087719298)","(2.4, 2.82, 2.813333333333333)","(21.0, 40.0, 34.666666666666664)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 20.0, 19.77777777777778)"
16-12-2022 13:57:08.544363,"(7.0, 8.0, 7.694444444444444)","(2.4, 2.82, 2.813333333333333)","(21.0, 40.0, 39.2)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 20.0, 19.77777777777778)"
16-12-2022 13:57:09.850379,"(7.0, 8.0, 7.694444444444444)","(2.4, 2.82, 2.813333333333333)","(21.0, 40.0, 38.8)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 20.0, 19.77777777777778)"
16-12-2022 13:57:11.102274,"(7.0, 8.0, 7.694444444444444)","(2.4, 2.82, 2.813333333333333)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 20.0, 19.77777777777778)"
16-12-2022 13:57:12.317130,"(7.0, 8.0, 7.63953488372093)","(2.4, 2.82, 2.813333333333333)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 20.0, 19.77777777777778)"
16-12-2022 13:57:13.541687,"(7.0, 8.0, 7.63953488372093)","(2.4, 2.82, 2.813333333333333)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 20.0, 19.4)"
16-12-2022 13:57:14.821595,"(7.0, 8.0, 7.63953488372093)","(2.4, 2.82, 2.813333333333333)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 71.66666666666667)","(12.0, 20.0, 19.625)"
16-12-2022 13:57:16.076070,"(7.0, 8.0, 7.63953488372093)","(2.4, 2.82, 2.791685393258427)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 72.5)","(12.0, 20.0, 19.4)"
16-12-2022 13:57:17.337334,"(7.0, 8.0, 7.63953488372093)","(2.4, 2.82, 2.791685393258427)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 75.625)","(12.0, 20.0, 19.4)"
16-12-2022 13:57:18.565679,"(7.0, 8.0, 7.63953488372093)","(2.4, 2.82, 2.791685393258427)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 75.625)","(12.0, 20.0, 19.4)"
16-12-2022 13:57:19.865046,"(7.0, 8.0, 7.63953488372093)","(2.4, 2.82, 2.791685393258427)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 75.625)","(12.0, 20.0, 19.4)"
16-12-2022 13:57:21.098931,"(7.0, 7.8, 7.527272727272727)","(2.4, 2.82, 2.791685393258427)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.2)","(10.0, 16.5, 14.833333333333334)","(41.0, 85.0, 75.625)","(12.0, 20.0, 19.4)"
16-12-2022 13:57:22.282304,"(7.0, 7.8, 7.615384615384616)","(2.4, 2.82, 2.791685393258427)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.625)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.25)","(10.0, 16.5, 16.6)","(41.0, 85.0, 73.0)","(12.0, 20.0, 21.875)"
16-12-2022 13:57:23.447817,"(7.0, 7.8, 7.615384615384616)","(2.4, 2.82, 2.791685393258427)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.68181818181818)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.25)","(10.0, 19.0, 15.88888888888889)","(41.0, 85.0, 73.0)","(12.0, 23.0, 21.875)"
16-12-2022 13:57:24.681200,"(7.0, 7.8, 7.615384615384616)","(2.4, 2.82, 2.733103448275862)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.25)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.0)","(10.0, 19.0, 15.88888888888889)","(41.0, 85.0, 73.0)","(12.0, 23.0, 21.3)"
16-12-2022 13:57:25.910348,"(6.5, 7.8, 7.615384615384616)","(2.4, 2.82, 2.733103448275862)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.57142857142857)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.0)","(10.0, 19.0, 17.0)","(41.0, 85.0, 73.0)","(12.0, 22.0, 20.58823529411765)"
16-12-2022 13:57:27.215934,"(6.5, 7.8, 7.615384615384616)","(2.4, 2.82, 2.74125)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.57142857142857)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.0)","(10.0, 19.0, 17.666666666666668)","(41.0, 85.0, 73.0)","(12.0, 22.0, 20.58823529411765)"
16-12-2022 13:57:28.526449,"(6.5, 7.8, 7.615384615384616)","(2.4, 2.82, 2.733103448275862)","(21.0, 40.0, 37.6)","(4.0, 5.2, 4.91764705882353)","(16.0, 20.0, 19.57142857142857)","(17.0, 29.0, 26.375)","(11.0, 13.5, 13.5)","(10.0, 19.0, 17.666666666666668)","(41.0, 85.0, 73.0)","(12.0, 22.0, 20.58823529411765)"
