,Anguilla,Skip On Home,No Bribes Thanks,Bodacious Brew,Ernesto,Lord Percy,Sheza Daydreama,Yankee Rockette
06-01-2023 13:02:25.811686,"(18.0, 30.0, 28.0)","(26.0, 48.0, 35.55555555555556)","(2.5, 3.1, 3.099090909090909)","(101.0, 230.0, 217.0)","(20.0, 36.0, 33.42857142857143)","(91.0, 220.0, 190.0)","(2.4, 2.98, 2.9676190476190474)","(3.8, 4.9, 4.385714285714285)"
06-01-2023 13:02:27.007810,"(18.0, 30.0, 28.0)","(26.0, 48.0, 35.55555555555556)","(2.5, 3.15, 3.099090909090909)","(101.0, 230.0, 217.0)","(20.0, 36.0, 33.42857142857143)","(91.0, 220.0, 190.0)","(2.4, 2.98, 2.7725)","(3.8, 4.9, 4.385714285714285)"
06-01-2023 13:02:28.259535,"(18.0, 30.0, 28.0)","(26.0, 48.0, 35.55555555555556)","(2.5, 3.15, 3.099090909090909)","(101.0, 230.0, 200.0)","(20.0, 36.0, 33.42857142857143)","(91.0, 220.0, 202.85714285714286)","(2.4, 3.0, 2.966666666666667)","(3.8, 4.9, 4.5)"
06-01-2023 13:02:29.456945,"(18.0, 30.0, 26.5)","(26.0, 48.0, 41.333333333333336)","(2.5, 3.15, 3.0330769230769232)","(101.0, 230.0, 175.0)","(20.0, 36.0, 33.75)","(91.0, 220.0, 200.0)","(2.4, 2.98, 2.92)","(3.8, 4.9, 4.5)"
06-01-2023 13:02:30.639381,"(18.0, 30.0, 26.5)","(26.0, 46.0, 39.0)","(2.5, 3.15, 3.0330769230769232)","(101.0, 230.0, 170.0)","(20.0, 36.0, 33.75)","(91.0, 220.0, 191.66666666666666)","(2.4, 2.94, 2.88)","(3.8, 4.9, 4.5)"
06-01-2023 13:02:31.809233,"(18.0, 30.0, 26.5)","(26.0, 46.0, 39.0)","(2.5, 3.15, 3.0330769230769232)","(101.0, 220.0, 170.0)","(20.0, 36.0, 33.75)","(91.0, 210.0, 155.0)","(2.4, 2.92, 2.88)","(3.8, 4.9, 4.5)"
06-01-2023 13:02:33.060590,"(18.0, 30.0, 26.5)","(26.0, 46.0, 39.0)","(2.5, 3.15, 3.0330769230769232)","(101.0, 220.0, 148.57142857142858)","(20.0, 36.0, 33.75)","(91.0, 210.0, 155.0)","(2.4, 2.92, 2.893846153846154)","(3.8, 4.9, 4.6647058823529415)"
06-01-2023 13:02:34.252847,"(18.0, 30.0, 26.5)","(26.0, 46.0, 39.0)","(2.5, 3.15, 3.0330769230769232)","(101.0, 220.0, 148.57142857142858)","(20.0, 36.0, 33.75)","(91.0, 210.0, 162.5)","(2.4, 2.9, 2.9)","(3.8, 4.9, 4.6647058823529415)"
06-01-2023 13:02:35.304539,"(18.0, 30.0, 26.5)","(26.0, 46.0, 39.0)","(2.5, 3.15, 3.0330769230769232)","(101.0, 220.0, 148.57142857142858)","(20.0, 36.0, 33.75)","(91.0, 200.0, 137.5)","(2.4, 2.92, 2.827272727272727)","(3.8, 4.9, 4.718181818181819)"
06-01-2023 13:02:36.387112,"(18.0, 29.0, 27.0)","(26.0, 44.0, 38.0)","(2.5, 3.15, 3.0549999999999997)","(101.0, 220.0, 148.57142857142858)","(20.0, 36.0, 33.75)","(91.0, 190.0, 137.5)","(2.4, 2.9, 2.8622222222222224)","(3.8, 4.9, 4.514285714285714)"
06-01-2023 13:02:37.544851,"(18.0, 29.0, 27.0)","(26.0, 90.0, 80.66666666666667)","(2.5, 3.15, 3.0549999999999997)","(101.0, 220.0, 148.57142857142858)","(20.0, 36.0, 33.75)","(91.0, 190.0, 137.5)","(2.4, 2.96, 2.782222222222222)","(3.8, 4.9, 4.583333333333333)"
06-01-2023 13:02:38.657561,"(18.0, 29.0, 27.0)","(26.0, 90.0, 76.5)","(2.5, 3.15, 3.0330769230769232)","(101.0, 220.0, 148.57142857142858)","(20.0, 36.0, 33.75)","(91.0, 190.0, 137.5)","(2.4, 2.96, 2.836923076923077)","(3.8, 5.0, 4.525)"
06-01-2023 13:02:39.798465,"(18.0, 30.0, 26.5)","(26.0, 100.0, 80.80000000000001)","(2.5, 3.15, 3.0330769230769232)","(101.0, 220.0, 180.0)","(20.0, 36.0, 33.75)","(91.0, 190.0, 137.5)","(2.4, 2.96, 2.8133333333333335)","(3.8, 4.9, 4.592307692307692)"
06-01-2023 13:02:41.051304,"(18.0, 29.0, 27.0)","(26.0, 95.0, 81.38461538461539)","(2.5, 3.15, 3.0330769230769232)","(101.0, 210.0, 180.0)","(20.0, 36.0, 33.75)","(91.0, 190.0, 136.36363636363637)","(2.4, 2.96, 2.9)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:42.376421,"(18.0, 29.0, 29.46153846153846)","(26.0, 90.0, 76.36363636363637)","(2.5, 3.15, 3.0330769230769232)","(101.0, 210.0, 180.0)","(20.0, 36.0, 33.75)","(91.0, 180.0, 131.8181818181818)","(2.4, 2.94, 2.89)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:43.703784,"(18.0, 32.0, 29.46153846153846)","(26.0, 90.0, 80.0)","(2.5, 3.15, 2.956153846153846)","(101.0, 210.0, 180.0)","(20.0, 36.0, 33.75)","(91.0, 170.0, 131.8181818181818)","(2.4, 2.94, 2.7951724137931033)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:44.936016,"(18.0, 32.0, 26.375)","(26.0, 85.0, 75.55555555555556)","(2.5, 3.15, 3.033333333333333)","(101.0, 210.0, 180.0)","(20.0, 36.0, 33.75)","(91.0, 170.0, 131.8181818181818)","(2.4, 3.1, 2.8474999999999997)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:46.154740,"(18.0, 30.0, 28.0)","(26.0, 80.0, 75.55555555555556)","(2.5, 3.1, 3.094411764705882)","(101.0, 210.0, 180.0)","(21.0, 36.0, 33.75)","(91.0, 170.0, 131.8181818181818)","(2.4, 3.05, 2.94875)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:47.308223,"(18.0, 30.0, 29.0)","(26.0, 80.0, 69.0909090909091)","(2.5, 3.15, 3.094411764705882)","(101.0, 210.0, 180.0)","(21.0, 36.0, 33.75)","(91.0, 170.0, 121.0)","(2.4, 3.05, 2.9428571428571426)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:48.433981,"(18.0, 32.0, 27.0)","(26.0, 70.0, 66.66666666666667)","(2.5, 3.0, 2.9883870967741935)","(101.0, 190.0, 166.66666666666666)","(21.0, 36.0, 32.25)","(91.0, 170.0, 130.0)","(2.4, 3.05, 2.9818181818181815)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:49.476006,"(18.0, 32.0, 28.25)","(26.0, 70.0, 66.66666666666667)","(2.5, 3.0, 2.9828571428571427)","(101.0, 180.0, 150.0)","(21.0, 34.0, 32.25)","(91.0, 160.0, 130.0)","(2.4, 3.05, 2.8899999999999997)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:50.578460,"(18.0, 32.0, 29.5)","(26.0, 70.0, 64.0)","(2.5, 3.0, 2.9828571428571427)","(101.0, 170.0, 153.33333333333334)","(21.0, 34.0, 32.25)","(91.0, 160.0, 115.0)","(2.4, 3.1, 2.8899999999999997)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:51.648870,"(18.0, 32.0, 29.5)","(26.0, 65.0, 62.22222222222222)","(2.5, 3.0, 2.9828571428571427)","(101.0, 170.0, 140.0)","(21.0, 34.0, 32.25)","(91.0, 150.0, 133.33333333333334)","(2.4, 3.1, 2.98)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:52.994314,"(18.0, 32.0, 30.666666666666664)","(26.0, 65.0, 62.22222222222222)","(2.5, 3.0, 2.933333333333333)","(81.0, 170.0, 140.0)","(21.0, 34.0, 32.0)","(91.0, 150.0, 108.0)","(2.4, 3.1, 3.048)","(3.8, 4.9, 4.65)"
06-01-2023 13:02:54.147029,"(18.0, 32.0, 28.25)","(26.0, 60.0, 57.77777777777778)","(2.5, 3.0, 2.9225)","(81.0, 170.0, 140.0)","(21.0, 34.0, 27.333333333333332)","(91.0, 140.0, 108.0)","(2.4, 3.1, 3.045714285714286)","(3.8, 4.9, 4.731578947368421)"
06-01-2023 13:02:55.408901,"(18.0, 32.0, 28.25)","(26.0, 60.0, 57.77777777777778)","(2.5, 2.96, 3.2962382445141065)","(91.0, 170.0, 140.0)","(21.0, 34.0, 21.195121951219512)","(91.0, 140.0, 108.0)","(2.4, 3.2, 3.0149999999999997)","(3.8, 4.9, 4.550000000000001)"
06-01-2023 13:02:56.753260,"(18.0, 26.0, 22.8)","(26.0, 60.0, 56.0)","(2.5, 3.3, 3.207692307692308)","(91.0, 170.0, 140.0)","(21.0, 25.0, 22.214285714285715)","(91.0, 140.0, 108.0)","(2.4, 3.15, 3.05875)","(3.8, 4.9, 4.608333333333333)"
06-01-2023 13:02:58.012609,"(18.0, 26.0, 22.8)","(26.0, 60.0, 57.77777777777778)","(2.5, 3.3, 3.249044585987261)","(91.0, 170.0, 126.66666666666667)","(21.0, 25.0, 22.214285714285715)","(91.0, 140.0, 108.0)","(2.4, 3.1, 2.9623529411764706)","(3.8, 4.9, 4.38)"
06-01-2023 13:02:59.249374,"(18.0, 26.0, 21.789473684210527)","(26.0, 55.0, 53.333333333333336)","(2.45, 3.25, 3.225)","(91.0, 160.0, 150.0)","(21.0, 25.0, 22.214285714285715)","(91.0, 140.0, 110.0)","(2.4, 2.98, 2.933333333333333)","(3.8, 4.8, 4.38)"
06-01-2023 13:03:00.616665,"(18.0, 26.0, 21.555555555555557)","(26.0, 55.0, 53.333333333333336)","(2.45, 3.25, 3.2490353697749197)","(91.0, 180.0, 137.14285714285714)","(21.0, 25.0, 22.214285714285715)","(91.0, 140.0, 110.0)","(2.4, 2.96, 2.888)","(3.8, 4.8, 4.38)"
06-01-2023 13:03:01.864500,"(17.0, 26.0, 21.555555555555557)","(26.0, 55.0, 52.0)","(2.45, 3.25, 3.2544943820224717)","(91.0, 180.0, 144.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 140.0, 110.0)","(2.4, 2.96, 2.9299999999999997)","(3.8, 4.8, 4.3545454545454545)"
06-01-2023 13:03:03.016728,"(17.0, 26.0, 23.333333333333332)","(26.0, 55.0, 53.333333333333336)","(2.45, 3.3, 3.2544943820224717)","(91.0, 180.0, 175.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 140.0, 126.66666666666667)","(2.4, 2.96, 2.913333333333333)","(3.8, 4.8, 4.5125)"
06-01-2023 13:03:04.118989,"(17.0, 26.0, 23.428571428571427)","(26.0, 85.0, 68.125)","(2.45, 3.3, 3.2785714285714285)","(91.0, 230.0, 160.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 140.0, 116.0)","(2.4, 2.96, 2.8966666666666665)","(3.8, 5.2, 4.55)"
06-01-2023 13:03:05.297605,"(17.0, 26.0, 23.428571428571427)","(26.0, 85.0, 68.125)","(2.45, 3.3, 3.2806451612903222)","(91.0, 220.0, 160.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 140.0, 125.0)","(2.4, 3.05, 2.8966666666666665)","(3.8, 5.0, 4.55)"
06-01-2023 13:03:06.494769,"(17.0, 25.0, 24.0)","(26.0, 80.0, 58.5)","(2.45, 3.3, 3.289393939393939)","(91.0, 220.0, 160.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 150.0, 116.0)","(2.4, 3.05, 2.8966666666666665)","(3.8, 5.0, 4.58)"
06-01-2023 13:03:07.696739,"(17.0, 25.0, 23.5)","(26.0, 75.0, 58.5)","(2.5, 3.3, 3.3583333333333334)","(91.0, 220.0, 160.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 140.0, 126.66666666666667)","(2.4, 3.05, 2.8966666666666665)","(3.8, 4.9, 4.58)"
06-01-2023 13:03:08.875145,"(17.0, 25.0, 24.0)","(26.0, 75.0, 62.5)","(2.5, 3.4, 3.355)","(91.0, 220.0, 170.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 140.0, 126.66666666666667)","(2.4, 3.05, 2.7015757575757577)","(3.8, 4.9, 4.7375)"
06-01-2023 13:03:10.150253,"(17.0, 25.0, 23.5)","(26.0, 70.0, 62.5)","(2.5, 3.4, 3.355)","(91.0, 220.0, 170.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 140.0, 134.5)","(2.4, 2.72, 2.7015757575757577)","(3.8, 5.3, 4.859999999999999)"
06-01-2023 13:03:11.388076,"(17.0, 25.0, 24.4)","(26.0, 65.0, 61.42857142857143)","(2.5, 3.4, 3.355)","(91.0, 220.0, 170.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 140.0, 123.33333333333334)","(2.4, 2.72, 2.7015757575757577)","(3.7, 5.1, 4.866666666666666)"
06-01-2023 13:03:12.634840,"(17.0, 26.0, 23.0)","(26.0, 70.0, 57.14285714285714)","(2.5, 3.4, 3.4000000000000004)","(91.0, 220.0, 170.0)","(20.0, 25.0, 22.214285714285715)","(91.0, 140.0, 123.33333333333334)","(2.4, 2.72, 2.701519756838906)","(3.7, 5.1, 4.938461538461539)"
06-01-2023 13:03:14.131745,"(17.0, 26.0, 24.0)","(26.0, 60.0, 57.14285714285714)","(2.5, 3.45, 3.4000000000000004)","(91.0, 220.0, 170.0)","(20.0, 25.0, 23.0)","(91.0, 140.0, 126.66666666666667)","(2.4, 2.72, 2.7001954397394137)","(3.7, 5.2, 5.015384615384615)"
06-01-2023 13:03:15.446565,"(17.0, 25.0, 24.0)","(26.0, 60.0, 55.0)","(2.5, 3.45, 3.4000000000000004)","(91.0, 220.0, 170.0)","(20.0, 24.0, 23.0)","(91.0, 140.0, 126.66666666666667)","(2.4, 2.72, 2.7001954397394137)","(3.7, 5.2, 5.015384615384615)"
06-01-2023 13:03:16.778719,"(17.0, 25.0, 24.0)","(26.0, 60.0, 55.0)","(2.5, 3.45, 3.4000000000000004)","(91.0, 220.0, 170.0)","(20.0, 24.0, 23.0)","(91.0, 140.0, 126.66666666666667)","(2.4, 2.72, 2.7001954397394137)","(3.7, 5.2, 5.075)"
06-01-2023 13:03:18.163022,"(17.0, 25.0, 23.333333333333332)","(26.0, 60.0, 55.0)","(2.5, 3.45, 3.4121621621621623)","(91.0, 220.0, 170.0)","(20.0, 24.0, 21.941176470588236)","(91.0, 140.0, 136.25)","(2.35, 2.72, 2.7001954397394137)","(3.8, 5.3, 5.15)"
06-01-2023 13:03:19.517847,"(17.0, 24.0, 22.8)","(26.0, 60.0, 57.14285714285714)","(2.5, 3.45, 3.28)","(91.0, 220.0, 170.0)","(20.0, 25.0, 23.0)","(91.0, 140.0, 126.66666666666667)","(2.35, 2.72, 2.62044776119403)","(3.8, 5.3, 5.175)"
06-01-2023 13:03:21.006631,"(17.0, 23.0, 22.8)","(26.0, 60.0, 53.333333333333336)","(2.5, 3.3, 3.2463414634146344)","(91.0, 220.0, 170.0)","(20.0, 24.0, 23.0)","(91.0, 140.0, 126.66666666666667)","(2.35, 2.66, 2.62044776119403)","(3.8, 5.3, 5.175)"
06-01-2023 13:03:22.482101,"(17.0, 23.0, 22.846153846153847)","(26.0, 60.0, 55.0)","(2.5, 3.3, 3.386046511627907)","(91.0, 220.0, 170.0)","(20.0, 24.0, 23.0)","(91.0, 140.0, 120.0)","(2.35, 2.66, 2.62044776119403)","(3.8, 5.3, 5.184615384615385)"
06-01-2023 13:03:23.867014,"(17.0, 23.0, 22.846153846153847)","(26.0, 60.0, 52.85714285714286)","(2.5, 3.4, 3.4439024390243906)","(91.0, 220.0, 170.0)","(20.0, 24.0, 23.0)","(91.0, 140.0, 125.0)","(2.35, 2.66, 2.62044776119403)","(3.8, 5.3, 5.1499999999999995)"
06-01-2023 13:03:25.324775,"(17.0, 23.0, 22.846153846153847)","(26.0, 55.0, 52.85714285714286)","(2.5, 3.45, 3.4439024390243906)","(91.0, 220.0, 170.0)","(20.0, 24.0, 23.0)","(91.0, 150.0, 126.66666666666667)","(2.35, 2.66, 2.610782122905028)","(3.8, 5.3, 5.0)"
06-01-2023 13:03:26.842837,"(17.0, 23.0, 22.846153846153847)","(26.0, 60.0, 49.2)","(2.5, 3.45, 3.3954545454545455)","(91.0, 220.0, 170.0)","(20.0, 24.0, 21.680851063829788)","(91.0, 140.0, 134.0)","(2.35, 2.62, 2.6163090128755364)","(3.8, 5.6, 5.069230769230769)"
06-01-2023 13:03:28.296234,"(17.0, 23.0, 22.846153846153847)","(26.0, 60.0, 51.0)","(2.5, 3.45, 3.4306451612903226)","(91.0, 220.0, 170.0)","(20.0, 25.0, 21.680851063829788)","(91.0, 140.0, 134.0)","(2.35, 2.62, 2.6163090128755364)","(3.8, 5.5, 5.069230769230769)"
06-01-2023 13:03:29.769298,"(17.0, 23.0, 22.875)","(26.0, 60.0, 51.0)","(2.5, 3.45, 3.4333333333333336)","(91.0, 220.0, 170.0)","(20.0, 25.0, 21.680851063829788)","(91.0, 140.0, 136.66666666666666)","(2.35, 2.62, 2.6163090128755364)","(3.9, 5.5, 5.2)"
06-01-2023 13:03:31.125022,"(17.0, 23.0, 22.875)","(26.0, 60.0, 54.0)","(2.5, 3.45, 3.328)","(91.0, 220.0, 170.0)","(20.0, 25.0, 21.454545454545453)","(91.0, 150.0, 136.66666666666666)","(2.35, 2.62, 2.6162114537444934)","(3.9, 5.5, 5.0)"
06-01-2023 13:03:32.443903,"(17.0, 23.0, 22.833333333333332)","(26.0, 60.0, 57.14285714285714)","(2.5, 3.4, 3.328)","(91.0, 220.0, 170.0)","(20.0, 25.0, 21.454545454545453)","(91.0, 150.0, 200.0)","(2.35, 2.62, 2.6171962616822433)","(3.9, 5.3, 5.0)"
06-01-2023 13:03:33.751794,"(17.0, 23.0, 22.833333333333332)","(26.0, 60.0, 55.0)","(2.5, 3.4, 3.328)","(91.0, 220.0, 170.0)","(20.0, 25.0, 21.454545454545453)","(91.0, 220.0, 188.0)","(2.35, 2.62, 2.6171962616822433)","(3.9, 5.3, 5.04)"
06-01-2023 13:03:35.026125,"(17.0, 23.0, 22.8)","(26.0, 60.0, 55.0)","(2.5, 3.4, 3.328)","(91.0, 220.0, 170.0)","(20.0, 25.0, 23.142857142857142)","(91.0, 220.0, 188.0)","(2.35, 2.62, 2.6171962616822433)","(3.9, 5.4, 5.05)"
06-01-2023 13:03:36.310561,"(17.0, 23.0, 22.8)","(26.0, 60.0, 55.0)","(2.5, 3.4, 3.375)","(91.0, 220.0, 170.0)","(19.0, 24.0, 23.142857142857142)","(91.0, 220.0, 166.66666666666666)","(2.35, 2.62, 2.5808695652173914)","(3.9, 5.2, 5.05)"
06-01-2023 13:03:37.641913,"(17.0, 23.0, 22.666666666666668)","(26.0, 55.0, 49.0)","(2.5, 3.5, 3.5818181818181816)","(91.0, 220.0, 170.0)","(19.0, 24.0, 21.6)","(91.0, 220.0, 166.66666666666666)","(2.35, 2.62, 2.5808695652173914)","(3.9, 5.2, 5.05)"
06-01-2023 13:03:38.996994,"(17.0, 23.0, 22.666666666666668)","(26.0, 60.0, 48.0)","(2.5, 3.8, 3.45)","(91.0, 220.0, 170.0)","(19.0, 24.0, 21.6)","(91.0, 220.0, 166.66666666666666)","(2.35, 2.62, 2.5726315789473686)","(3.9, 5.2, 5.283333333333333)"
06-01-2023 13:03:40.324185,"(17.0, 23.0, 21.444444444444443)","(26.0, 60.0, 50.0)","(2.5, 3.75, 3.425)","(91.0, 220.0, 170.0)","(19.0, 24.0, 21.6)","(91.0, 220.0, 166.66666666666666)","(2.35, 2.62, 2.5726315789473686)","(3.9, 5.7, 5.199999999999999)"
06-01-2023 13:03:45.751540,"(17.0, 22.0, 21.444444444444443)","(21.0, 60.0, 50.0)","(2.6, 3.8, 3.425)","(91.0, 220.0, 170.0)","(19.0, 24.0, 21.6)","(91.0, 220.0, 166.66666666666666)","(2.35, 2.62, 2.5726315789473686)","(3.9, 5.6, 5.08)"
06-01-2023 13:03:47.323316,"(17.0, 23.0, 21.454545454545453)","(21.0, 55.0, 50.0)","(2.6, 3.8, 3.607142857142857)","(91.0, 220.0, 180.0)","(19.0, 24.0, 21.666666666666668)","(91.0, 220.0, 174.28571428571428)","(2.35, 2.62, 2.5726315789473686)","(3.9, 5.5, 5.04)"
06-01-2023 13:03:48.857118,"(17.0, 22.0, 20.75)","(21.0, 60.0, 45.333333333333336)","(2.6, 3.75, 3.7)","(91.0, 220.0, 180.0)","(19.0, 23.0, 21.666666666666668)","(91.0, 220.0, 174.28571428571428)","(2.35, 2.62, 2.5726315789473686)","(3.9, 5.4, 5.050000000000001)"
06-01-2023 13:03:50.342336,"(17.0, 22.0, 20.75)","(21.0, 60.0, 53.333333333333336)","(2.6, 3.85, 3.697058823529412)","(91.0, 220.0, 180.0)","(19.0, 23.0, 21.666666666666668)","(91.0, 220.0, 174.28571428571428)","(2.35, 2.62, 2.5726315789473686)","(3.9, 5.4, 5.16)"
06-01-2023 13:03:51.907418,"(17.0, 21.0, 20.333333333333332)","(21.0, 60.0, 50.0)","(2.6, 3.75, 3.697058823529412)","(91.0, 220.0, 180.0)","(19.0, 23.0, 22.0)","(91.0, 220.0, 174.28571428571428)","(2.35, 2.62, 2.5726315789473686)","(3.9, 5.7, 5.057142857142857)"
06-01-2023 13:03:53.505019,"(16.0, 21.0, 20.333333333333332)","(21.0, 60.0, 50.0)","(2.6, 3.75, 3.697058823529412)","(91.0, 220.0, 180.0)","(19.0, 24.0, 22.0)","(91.0, 220.0, 174.28571428571428)","(2.35, 2.62, 2.5654545454545454)","(3.9, 5.7, 5.057142857142857)"
06-01-2023 13:03:54.988096,"(16.0, 21.0, 20.333333333333332)","(21.0, 60.0, 53.333333333333336)","(2.6, 3.75, 3.5205882352941176)","(91.0, 220.0, 180.0)","(19.0, 24.0, 22.0)","(91.0, 220.0, 180.0)","(2.35, 2.62, 2.6858064516129034)","(3.9, 5.7, 4.9714285714285715)"
06-01-2023 13:03:56.522969,"(16.0, 21.0, 20.333333333333332)","(21.0, 60.0, 53.333333333333336)","(2.6, 3.55, 3.6529411764705886)","(91.0, 220.0, 180.0)","(19.0, 24.0, 22.0)","(91.0, 220.0, 180.0)","(2.35, 2.7, 2.784)","(3.9, 5.4, 5.08)"
06-01-2023 13:03:58.173624,"(16.0, 21.0, 20.46153846153846)","(21.0, 60.0, 50.0)","(2.6, 3.7, 3.6088235294117648)","(61.0, 220.0, 180.0)","(19.0, 24.0, 22.0)","(91.0, 220.0, 180.0)","(2.35, 2.82, 2.8171698113207544)","(3.9, 5.5, 5.08)"
06-01-2023 13:03:59.706229,"(16.0, 26.0, 21.333333333333332)","(21.0, 60.0, 54.285714285714285)","(2.6, 3.65, 3.5966666666666667)","(61.0, 220.0, 180.0)","(19.0, 24.0, 21.666666666666668)","(91.0, 220.0, 180.0)","(2.35, 2.82, 2.85578947368421)","(3.9, 5.5, 5.04)"
06-01-2023 13:04:00.966691,"(16.0, 24.0, 21.333333333333332)","(21.0, 60.0, 54.285714285714285)","(2.6, 3.65, 3.5966666666666667)","(61.0, 220.0, 180.0)","(19.0, 23.0, 21.666666666666668)","(91.0, 220.0, 180.0)","(2.35, 2.86, 2.8058823529411763)","(3.9, 5.4, 5.04)"
06-01-2023 13:04:02.256528,"(16.0, 23.0, 21.0)","(21.0, 60.0, 55.5)","(2.6, 3.65, 3.6136363636363633)","(61.0, 220.0, 180.0)","(19.0, 23.0, 20.6)","(91.0, 220.0, 166.66666666666666)","(2.35, 2.82, 2.930149253731343)","(3.9, 5.4, 5.221739130434782)"
06-01-2023 13:04:03.677672,"(16.0, 22.0, 20.0)","(21.0, 60.0, 54.0)","(2.6, 3.7, 3.641304347826087)","(81.0, 220.0, 340.0)","(19.0, 23.0, 39.0)","(91.0, 220.0, 205.0)","(2.35, 2.94, 4.196363636363637)","(3.9, 5.7, 9.392857142857142)"
06-01-2023 13:04:05.041259,"(16.0, 42.0, 27.3)","(21.0, 95.0, 59.0)","(2.6, 17.5, 2.83)","(81.0, 600.0, 155.0)","(19.0, 55.0, 32.25)","(91.0, 340.0, 205.0)","(2.35, 4.4, 2.23)","(3.9, 14.0, 10.55)"
06-01-2023 13:04:06.463105,"(16.0, 38.0, 31.166666666666664)","(21.0, 70.0, 59.25)","(2.6, 3.1, 2.9738461538461536)","(81.0, 230.0, 155.0)","(19.0, 38.0, 26.5)","(91.0, 340.0, 205.0)","(2.35, 2.58, 2.2319337016574585)","(3.9, 14.0, 9.0)"
06-01-2023 13:04:07.756356,"(16.0, 38.0, 29.666666666666668)","(21.0, 70.0, 59.25)","(2.6, 3.05, 2.9738461538461536)","(81.0, 230.0, 155.0)","(19.0, 38.0, 26.5)","(91.0, 340.0, 205.0)","(2.35, 2.58, 2.2319337016574585)","(3.9, 13.0, 9.0)"
06-01-2023 13:04:09.022026,"(16.0, 11.0, 8.612903225806452)","(21.0, 80.0, 66.75)","(2.6, 3.6, 3.3066666666666666)","(81.0, 600.0, 340.0)","(19.0, 38.0, 32.25)","(91.0, 460.0, 265.0)","(2.35, 2.58, 2.5005405405405408)","(3.9, 13.5, 9.350000000000001)"
06-01-2023 13:04:10.329421,"(16.0, 11.0, 8.823655913978495)","(21.0, 60.0, 49.0)","(2.6, 3.6, 3.0549999999999997)","(81.0, 580.0, 246.66666666666666)","(19.0, 36.0, 30.875)","(91.0, 460.0, 265.0)","(2.35, 3.75, 3.6845517241379313)","(3.9, 12.5, 8.7)"
06-01-2023 13:04:11.617329,"(16.0, 11.0, 9.010810810810812)","(21.0, 60.0, 45.333333333333336)","(2.6, 3.35, 3.204615384615385)","(81.0, 580.0, 246.66666666666666)","(19.0, 36.0, 29.166666666666664)","(91.0, 460.0, 265.0)","(2.35, 3.7, 3.676986301369863)","(3.9, 12.5, 7.166666666666666)"
06-01-2023 13:04:12.893888,"(16.0, 11.0, 9.010752688172044)","(21.0, 60.0, 52.25)","(2.6, 3.35, 2.74)","(81.0, 580.0, 240.0)","(19.0, 36.0, 29.166666666666664)","(91.0, 460.0, 265.0)","(2.35, 3.7, 3.677142857142857)","(3.9, 12.5, 8.833333333333334)"
06-01-2023 13:04:14.177426,"(16.0, 11.0, 10.5)","(21.0, 60.0, 47.6)","(2.6, 2.76, 2.7466666666666666)","(81.0, 560.0, 340.0)","(19.0, 36.0, 27.75)","(91.0, 460.0, 265.0)","(2.35, 3.7, 3.677142857142857)","(3.9, 12.5, 9.45)"
06-01-2023 13:04:15.656725,"(16.0, 12.0, 31.46)","(21.0, 60.0, 52.25)","(2.6, 2.76, 3.0984615384615384)","(81.0, 600.0, 236.66666666666666)","(19.0, 32.0, 30.75)","(91.0, 460.0, 265.0)","(2.35, 3.7, 3.124)","(3.9, 14.0, 4.366666666666667)"
06-01-2023 13:04:17.278833,"(16.0, 34.0, 15.5)","(21.0, 60.0, 47.6)","(2.6, 3.2, 2.366315789473684)","(81.0, 540.0, 342.5)","(19.0, 36.0, 25.75)","(91.0, 460.0, 265.0)","(2.35, 3.7, 3.414285714285714)","(3.9, 4.4, 5.74)"
06-01-2023 13:04:18.840491,"(16.0, 19.0, 13.75)","(21.0, 60.0, 42.5)","(2.6, 2.72, 2.56)","(81.0, 600.0, 256.66666666666663)","(19.0, 36.0, 25.75)","(91.0, 460.0, 265.0)","(2.35, 3.55, 3.6825)","(3.9, 7.0, 5.74)"
06-01-2023 13:04:20.414445,"(16.0, 11.5, 10.333333333333334)","(21.0, 55.0, 40.0)","(2.6, 2.72, 2.6448)","(81.0, 600.0, 250.0)","(19.0, 36.0, 30.75)","(91.0, 460.0, 200.0)","(2.35, 3.95, 2.679245283018868)","(3.9, 7.0, 12.157142857142857)"
