,Handsome Alert,What A Nose,Haras Rusty,Downpipe,Summer Holiday,Aerobic System,Betty Jo,Frostbite Hux
04-01-2023 14:13:11.809690,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 360.0)","(14.0, 55.0, 22.5)"
04-01-2023 14:13:13.054364,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 360.0)","(14.0, 55.0, 22.5)"
04-01-2023 14:13:14.422637,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 552.5)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:15.715989,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 552.5)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:17.119394,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 360.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:18.329852,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 360.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:19.643353,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 360.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:20.864924,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 360.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:22.113355,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 360.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:23.228835,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 360.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:24.356813,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 360.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:25.536475,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 500.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:26.701491,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:27.870242,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:28.994640,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:30.181001,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:31.289072,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:32.395749,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:33.503720,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:34.618047,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 26.3125)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:35.813426,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.5)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:36.832698,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.5)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:37.978390,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.5)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:39.077829,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.5)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:40.172239,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.5)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:41.338798,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.5)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:42.664655,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.5)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:44.279663,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 28.5)","(91.0, 650.0, 365.0)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:45.369325,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 552.5)","(14.0, 55.0, 30.9375)"
04-01-2023 14:13:46.453646,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 360.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:13:47.711088,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 424.33333333333337)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 360.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:13:49.177309,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 500.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:13:51.190453,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:13:52.610555,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:13:54.003080,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:13:55.314662,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:13:56.695053,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:13:57.977340,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:13:59.242482,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:14:00.605164,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:14:02.023770,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:14:03.426749,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:14:04.814319,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:14:06.396574,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 486.66666666666663)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 416.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 365.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:14:08.103944,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.566666666666666)","(61.0, 490.0, 269.0)","(14.0, 46.0, 27.944444444444443)","(91.0, 650.0, 370.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:14:09.695667,"(3.2, 5.9, 3.798275862068966)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.988235294117647)","(61.0, 490.0, 274.0)","(14.0, 46.0, 31.227272727272727)","(91.0, 650.0, 370.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:14:11.046415,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.988235294117647)","(61.0, 500.0, 274.0)","(14.0, 46.0, 31.227272727272727)","(91.0, 650.0, 370.0)","(14.0, 55.0, 33.611111111111114)"
04-01-2023 14:14:12.449515,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 31.227272727272727)","(91.0, 650.0, 370.0)","(14.0, 55.0, 30.892857142857142)"
04-01-2023 14:14:14.136718,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 23.142857142857142)","(91.0, 650.0, 372.5)","(14.0, 55.0, 36.25)"
04-01-2023 14:14:15.627421,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 28.22222222222222)","(91.0, 650.0, 372.5)","(14.0, 55.0, 29.73076923076923)"
04-01-2023 14:14:16.955726,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 29.73076923076923)"
04-01-2023 14:14:18.262678,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:19.600420,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:20.870655,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:22.205986,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:23.511566,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:24.875106,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:26.180720,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:27.440326,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:28.777756,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:30.083556,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:31.386689,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 325.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:32.841785,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 498.57142857142856)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 269.0)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 22.6)"
04-01-2023 14:14:34.264370,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 520.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 277.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 33.7)"
04-01-2023 14:14:35.554844,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 327.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 500.0, 277.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 33.7)"
04-01-2023 14:14:36.737935,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 327.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 500.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 33.7)"
04-01-2023 14:14:37.908203,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 327.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 33.7)"
04-01-2023 14:14:38.982781,"(3.2, 5.9, 3.408333333333333)","(81.0, 570.0, 327.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 33.7)"
04-01-2023 14:14:40.097576,"(3.2, 5.9, 4.540909090909091)","(81.0, 570.0, 327.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 33.7)"
04-01-2023 14:14:41.308096,"(3.2, 5.9, 3.9450000000000003)","(81.0, 570.0, 327.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:42.492777,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 327.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 490.0, 277.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:43.685199,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 327.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.010526315789473)","(61.0, 500.0, 277.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 372.5)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:45.187265,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 327.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 3.955263157894737)","(61.0, 500.0, 277.5)","(14.0, 46.0, 33.69230769230769)","(91.0, 650.0, 372.5)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:46.678210,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 322.5)","(1.85, 2.4, 2.115)","(3.8, 6.0, 3.9538461538461536)","(61.0, 500.0, 277.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 365.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:47.844934,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 6.0, 4.15)","(61.0, 500.0, 272.5)","(14.0, 46.0, 33.69230769230769)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:49.071257,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:50.312842,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:51.547130,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:52.896477,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:54.181517,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:55.429515,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:56.636669,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 490.0, 272.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:57.807357,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 490.0, 277.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:14:58.922085,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 500.0, 277.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:15:00.091924,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.15)","(61.0, 490.0, 277.5)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
04-01-2023 14:15:01.332283,"(3.2, 5.9, 3.5520833333333335)","(81.0, 570.0, 330.0)","(1.85, 2.4, 2.115)","(3.8, 5.9, 4.1)","(61.0, 490.0, 474.25925925925924)","(14.0, 46.0, 34.57142857142857)","(91.0, 650.0, 375.0)","(14.0, 55.0, 23.5)"
