,Sutter Man,Childers Road,Bettor Beontoit Nz,Celestial Daybreak,Damysus,Bayonet Soldier,Ammicchi,Whoee Johnson,Our Major Jack Nz,Barney Fella
12-01-2023 16:30:51.559203,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.928571428571429)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:30:52.987471,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.928571428571429)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:30:54.444956,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.928571428571429)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:30:55.961638,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.928571428571429)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:30:57.334479,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 15.136363636363637)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:30:58.625904,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 15.136363636363637)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:30:59.997437,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.666666666666667)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 15.136363636363637)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:31:01.452866,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.2, 6.8)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 15.5, 14.0)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:31:02.851513,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 14.0)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:31:04.239019,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 14.0)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:31:05.614822,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 14.0)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:31:06.977840,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 14.0)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:31:08.392397,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 14.0)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(12.0, 20.0, 16.0)"
12-01-2023 16:31:09.860265,"(5.5, 9.0, 7.666666666666667)","(4.8, 7.0, 6.8)","(8.0, 99999, 99990)","(61.0, 120.0, 80.0)","(12.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 14.0)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(13.0, 20.0, 16.0)"
12-01-2023 16:31:11.158989,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 120.0, 80.0)","(13.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 14.0)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(13.0, 20.0, 16.0)"
12-01-2023 16:31:12.474707,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 120.0, 80.0)","(13.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 14.0)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(13.0, 20.0, 16.0)"
12-01-2023 16:31:13.823860,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 120.0, 80.0)","(13.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 13.666666666666666)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(13.0, 20.0, 16.0)"
12-01-2023 16:31:15.200303,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 120.0, 80.0)","(13.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 13.666666666666666)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(13.0, 20.0, 16.0)"
12-01-2023 16:31:16.568915,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 120.0, 80.0)","(13.0, 21.0, 18.875)","(101.0, 220.0, 204.0)","(10.0, 14.5, 13.666666666666666)","(7.5, 13.5, 10.95)","(2.7, 99999, 99990)","(13.0, 20.0, 16.0)"
12-01-2023 16:31:18.068899,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 120.0, 80.0)","(13.0, 21.0, 18.0)","(101.0, 220.0, 204.0)","(10.0, 14.5, 13.384615384615385)","(7.5, 13.5, 12.48)","(2.7, 99999, 99990)","(13.0, 20.0, 18.4)"
12-01-2023 16:31:19.555714,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 120.0, 80.0)","(13.0, 21.0, 18.0)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.894736842105264)","(7.5, 13.5, 12.48)","(2.7, 99999, 99990)","(13.0, 20.0, 18.4)"
12-01-2023 16:31:20.841794,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 120.0, 80.0)","(13.0, 21.0, 18.0)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.894736842105264)","(7.5, 13.5, 12.042857142857143)","(2.7, 99999, 99990)","(13.0, 20.0, 18.4)"
12-01-2023 16:31:22.306582,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 120.0, 80.0)","(13.0, 21.0, 18.0)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 11.866666666666667)","(2.7, 99999, 99990)","(13.0, 20.0, 18.4)"
12-01-2023 16:31:23.814693,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 11.866666666666667)","(2.7, 99999, 99990)","(13.0, 20.0, 18.4)"
12-01-2023 16:31:25.048956,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 11.866666666666667)","(2.7, 99999, 99990)","(13.0, 20.0, 18.636363636363637)"
12-01-2023 16:31:26.317276,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 11.866666666666667)","(2.7, 99999, 99990)","(13.0, 20.0, 18.636363636363637)"
12-01-2023 16:31:27.664584,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 90.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 11.866666666666667)","(2.7, 99999, 99990)","(13.0, 20.0, 18.636363636363637)"
12-01-2023 16:31:28.869578,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 17.2)"
12-01-2023 16:31:30.144691,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 17.2)"
12-01-2023 16:31:31.455304,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 17.2)"
12-01-2023 16:31:32.702467,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 17.2)"
12-01-2023 16:31:33.922357,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:35.107660,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:37.008563,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:38.588336,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 204.0)","(10.0, 15.0, 13.055555555555555)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:40.029183,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 200.0)","(10.0, 15.0, 13.541666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:41.632394,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 200.0)","(10.0, 15.0, 13.444444444444445)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:43.229112,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 200.0)","(10.0, 15.0, 13.444444444444445)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:44.854065,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 200.0)","(10.0, 15.0, 13.666666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:46.380728,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 78.75)","(13.0, 21.0, 17.8)","(101.0, 220.0, 200.0)","(10.0, 15.0, 13.666666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:48.020447,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 80.0)","(13.0, 21.0, 17.8)","(101.0, 220.0, 197.77777777777777)","(10.0, 15.0, 13.666666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:49.548192,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 80.0)","(13.0, 21.0, 17.8)","(101.0, 220.0, 198.75)","(10.0, 15.0, 13.666666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:50.896424,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 80.0)","(13.0, 21.0, 17.8)","(101.0, 210.0, 166.66666666666669)","(10.0, 15.0, 13.5)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:52.110795,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 70.0)","(13.0, 21.0, 17.8)","(101.0, 200.0, 169.0)","(10.0, 14.0, 13.714285714285714)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:53.372871,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 70.0)","(13.0, 21.0, 17.8)","(101.0, 190.0, 158.88888888888889)","(10.0, 14.0, 13.333333333333334)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:54.632970,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 70.0)","(13.0, 21.0, 17.8)","(101.0, 170.0, 146.92307692307693)","(10.0, 14.0, 13.166666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:55.967752,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 70.0)","(13.0, 21.0, 17.8)","(101.0, 170.0, 155.0)","(10.0, 14.0, 13.166666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:57.338761,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 70.0)","(13.0, 21.0, 17.8)","(101.0, 170.0, 145.0)","(10.0, 14.0, 13.166666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:31:58.730809,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 70.0)","(13.0, 21.0, 17.8)","(101.0, 170.0, 145.0)","(10.0, 14.0, 13.166666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 18.125)"
12-01-2023 16:32:00.299578,"(5.5, 9.0, 7.666666666666667)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 68.33333333333333)","(13.0, 21.0, 17.8)","(101.0, 170.0, 145.0)","(10.0, 14.0, 13.166666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 20.0, 16.0)"
12-01-2023 16:32:01.839165,"(5.5, 9.0, 7.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 85.0, 68.33333333333333)","(13.0, 21.0, 17.8)","(101.0, 170.0, 145.0)","(10.0, 14.0, 13.166666666666666)","(7.5, 13.5, 12.52)","(2.7, 99999, 99990)","(13.0, 19.5, 14.833333333333334)"
12-01-2023 16:32:03.419378,"(5.5, 9.0, 7.8)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 17.8)","(101.0, 170.0, 145.0)","(10.0, 14.0, 13.166666666666666)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 19.5, 15.192307692307692)"
12-01-2023 16:32:04.867148,"(5.5, 9.0, 7.8)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 17.8)","(101.0, 170.0, 145.0)","(10.0, 14.0, 13.166666666666666)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 19.5, 15.192307692307692)"
12-01-2023 16:32:06.375503,"(5.5, 8.6, 8.822222222222223)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 19.5)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.666666666666666)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 19.5, 15.192307692307692)"
12-01-2023 16:32:07.742406,"(5.5, 9.0, 8.68)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 17.75)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.75)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 19.5, 15.192307692307692)"
12-01-2023 16:32:08.980066,"(5.5, 9.0, 8.3)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.0)","(101.0, 170.0, 147.5)","(10.0, 14.0, 13.0)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 19.5, 15.192307692307692)"
12-01-2023 16:32:10.270246,"(5.5, 9.0, 8.0)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.0)","(101.0, 170.0, 147.5)","(10.0, 14.0, 13.0)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 19.5, 15.192307692307692)"
12-01-2023 16:32:11.642387,"(5.5, 9.0, 8.0)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.0)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.846153846153847)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 19.5, 15.192307692307692)"
12-01-2023 16:32:12.830761,"(5.5, 9.0, 8.0)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.0)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.846153846153847)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 19.5, 15.192307692307692)"
12-01-2023 16:32:14.124045,"(5.5, 9.0, 8.0)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.8)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.846153846153847)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 19.5, 17.083333333333332)"
12-01-2023 16:32:15.330451,"(5.5, 9.0, 8.0)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.8)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.846153846153847)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 18.0, 17.083333333333332)"
12-01-2023 16:32:16.600713,"(5.5, 9.0, 8.0)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.8)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.846153846153847)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 18.0, 17.083333333333332)"
12-01-2023 16:32:17.897710,"(5.5, 9.0, 8.0)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.8)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.846153846153847)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 18.0, 17.083333333333332)"
12-01-2023 16:32:19.450162,"(5.5, 9.2, 9.149999999999999)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.8)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.846153846153847)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 18.0, 17.083333333333332)"
12-01-2023 16:32:20.679564,"(5.5, 9.4, 9.266666666666667)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 71.36363636363636)","(13.0, 21.0, 18.8)","(101.0, 170.0, 147.5)","(10.0, 14.0, 12.846153846153847)","(7.5, 13.5, 10.366666666666667)","(2.7, 99999, 99990)","(13.0, 18.0, 17.083333333333332)"
12-01-2023 16:32:22.028502,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 67.0)","(13.0, 21.0, 18.8)","(101.0, 150.0, 122.72727272727273)","(10.0, 14.0, 12.461538461538462)","(7.5, 13.5, 10.9)","(2.7, 99999, 99990)","(13.0, 18.0, 16.071428571428573)"
12-01-2023 16:32:23.412210,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 67.0)","(13.0, 21.0, 18.8)","(101.0, 150.0, 131.25)","(10.0, 14.0, 12.75)","(7.5, 13.0, 9.5)","(2.7, 99999, 99990)","(13.0, 17.5, 15.357142857142858)"
12-01-2023 16:32:24.757360,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 72.14285714285714)","(13.0, 21.0, 18.8)","(101.0, 150.0, 136.36363636363637)","(10.0, 14.0, 12.75)","(7.5, 13.0, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:26.238226,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 72.14285714285714)","(13.0, 21.0, 18.8)","(101.0, 150.0, 131.25)","(10.0, 14.0, 13.0)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:27.600443,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 72.14285714285714)","(13.0, 21.0, 16.714285714285715)","(101.0, 150.0, 131.25)","(10.0, 14.0, 12.75)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:29.048942,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 85.0, 75.0)","(13.0, 21.0, 16.285714285714285)","(101.0, 150.0, 136.36363636363637)","(10.0, 14.0, 12.6875)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:30.348919,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 80.0, 69.28571428571429)","(13.0, 19.5, 16.142857142857142)","(101.0, 150.0, 136.36363636363637)","(10.0, 14.0, 12.0)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:31.600350,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 80.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 136.36363636363637)","(10.0, 14.0, 13.0)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:32.826869,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 136.36363636363637)","(10.0, 13.5, 12.538461538461538)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
