,See Me Balt,Daisy Moments,Savage Victor,What A Bomber,Miss Priddle,Showtime Holly,Fancy Kelly,Malis Gonzales
10-01-2023 20:37:50.431195,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:37:51.462333,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:37:52.644629,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:37:53.768194,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:37:54.820139,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:37:55.936693,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:37:57.176987,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:37:58.277180,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:37:59.347347,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:00.397512,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:01.413053,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:02.586916,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:03.632449,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:04.792675,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:05.943252,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:07.032293,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:08.074275,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:09.201036,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:10.329303,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:11.454224,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:12.561999,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:13.643805,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:14.713134,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:15.854573,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:16.984421,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:18.243714,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:19.382147,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:20.459058,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:21.522439,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:22.617501,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:23.685465,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:24.804258,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:25.875944,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:26.907042,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:27.928655,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:28.898122,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:29.903155,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:31.042205,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:32.215773,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:33.377351,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 49.63636363636364)"
10-01-2023 20:38:34.459292,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:35.668708,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:36.842793,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 48.18181818181819)"
10-01-2023 20:38:38.009009,"(8.5, 22.0, 16.17142857142857)","(10.0, 25.0, 14.733333333333334)","(17.0, 48.0, 40.0)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 12.933333333333334)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:39.322199,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:40.667820,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:41.833931,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:42.970023,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:44.046396,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:45.098252,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:46.183910,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:47.354777,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:48.526254,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:49.640921,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:50.665395,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:51.816743,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:53.017629,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:54.204125,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:55.342271,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:56.409324,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:57.479086,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:58.608836,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:38:59.771405,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:01.049947,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:02.353535,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:03.465733,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:04.564464,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:05.622218,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:06.706035,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:07.889720,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:08.983482,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:10.136493,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:11.351541,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:12.507064,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:13.647708,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:14.888131,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:15.977137,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:17.162952,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
10-01-2023 20:39:18.310686,"(8.5, 23.0, 10.833333333333334)","(10.0, 25.0, 19.42857142857143)","(17.0, 48.0, 43.875)","(2.9, 4.1, 4.030588235294117)","(3.0, 4.3, 3.5941176470588236)","(4.8, 11.5, 5.13076923076923)","(8.0, 15.5, 10.366666666666667)","(31.0, 110.0, 76.53846153846155)"
