,Prawn Topper,Gin And Vodka,Betty Boop,Deputy Mayor,Poor Wally
08-01-2023 18:58:50.054904,"(101.0, 580.0, 142.5)","(2.6, 3.65, 2.92375)","(41.0, 370.0, 245.5)","(4.4, 12.0, 9.6)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:51.001582,"(101.0, 580.0, 142.5)","(2.6, 3.65, 2.92375)","(41.0, 370.0, 188.9090909090909)","(4.4, 12.0, 8.563636363636364)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:51.918013,"(101.0, 580.0, 142.5)","(2.6, 3.65, 2.92375)","(41.0, 370.0, 188.9090909090909)","(4.4, 12.0, 8.563636363636364)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:52.972630,"(101.0, 580.0, 205.0)","(2.6, 3.65, 2.92375)","(41.0, 370.0, 188.9090909090909)","(4.4, 12.0, 8.563636363636364)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:53.973699,"(101.0, 580.0, 205.0)","(2.6, 3.65, 2.92375)","(41.0, 370.0, 188.9090909090909)","(4.4, 12.0, 8.563636363636364)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:54.860540,"(101.0, 580.0, 205.0)","(2.6, 3.65, 2.92375)","(41.0, 370.0, 188.9090909090909)","(4.4, 12.0, 8.563636363636364)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:55.881351,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 12.0, 7.35)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:56.965321,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 12.0, 8.08)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:57.945830,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.5, 8.08)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:58.912546,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.5, 8.08)","(1.7, 1.84, 1.7527)"
08-01-2023 18:58:59.806270,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.5, 8.08)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:00.712441,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.5, 8.08)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:01.699220,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.5, 8.08)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:02.677995,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.5, 8.08)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:03.613684,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.5, 7.366666666666666)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:04.496876,"(101.0, 580.0, 205.0)","(2.6, 3.55, 3.1849999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 10.5, 7.366666666666666)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:05.439853,"(101.0, 580.0, 205.0)","(2.6, 3.85, 2.9784615384615383)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.7384615384615385)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:06.418086,"(101.0, 580.0, 205.0)","(2.6, 3.8, 3.3099999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.7384615384615385)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:07.387282,"(101.0, 580.0, 205.0)","(2.6, 3.8, 3.3099999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.7384615384615385)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:08.322802,"(101.0, 580.0, 205.0)","(2.6, 3.8, 3.3099999999999996)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.7384615384615385)","(1.7, 1.84, 1.7527)"
08-01-2023 18:59:09.454238,"(101.0, 580.0, 205.0)","(2.6, 3.8, 2.9274999999999998)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.64)","(1.7, 1.84, 1.779375)"
08-01-2023 18:59:10.565919,"(101.0, 580.0, 205.0)","(2.6, 3.25, 2.9274999999999998)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.64)","(1.7, 1.84, 1.7727722772277228)"
08-01-2023 18:59:11.512642,"(101.0, 580.0, 205.0)","(2.6, 3.25, 2.9274999999999998)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.64)","(1.7, 1.84, 1.7727722772277228)"
08-01-2023 18:59:12.448128,"(101.0, 580.0, 205.0)","(2.6, 3.25, 2.9274999999999998)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.64)","(1.7, 1.84, 1.7727722772277228)"
08-01-2023 18:59:13.444042,"(101.0, 580.0, 205.0)","(2.6, 3.25, 2.9274999999999998)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.64)","(1.7, 1.84, 1.7727722772277228)"
08-01-2023 18:59:14.377610,"(101.0, 580.0, 205.0)","(2.6, 3.25, 2.9274999999999998)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.64)","(1.7, 1.84, 1.7727722772277228)"
08-01-2023 18:59:15.360671,"(101.0, 580.0, 205.0)","(2.6, 3.25, 2.9274999999999998)","(41.0, 370.0, 188.9090909090909)","(4.4, 11.0, 7.64)","(1.7, 1.84, 1.7723595505617977)"
08-01-2023 18:59:16.212337,"(101.0, 570.0, 202.5)","(2.6, 3.8, 3.5599999999999996)","(41.0, 370.0, 204.0)","(4.4, 11.0, 7.16)","(1.7, 1.84, 1.7723595505617977)"
08-01-2023 18:59:17.167275,"(101.0, 570.0, 129.0)","(2.6, 3.8, 3.701052631578947)","(41.0, 370.0, 76.66666666666666)","(4.4, 11.0, 7.6000000000000005)","(1.7, 1.84, 1.7723595505617977)"
08-01-2023 18:59:18.273449,"(101.0, 570.0, 129.0)","(2.6, 3.8, 3.531428571428571)","(41.0, 370.0, 76.66666666666666)","(4.4, 11.0, 7.6000000000000005)","(1.7, 1.84, 1.7723595505617977)"
08-01-2023 18:59:19.303729,"(101.0, 570.0, 129.0)","(2.6, 3.8, 3.34)","(41.0, 370.0, 76.66666666666666)","(4.4, 11.0, 7.861538461538462)","(1.7, 1.84, 1.7723595505617977)"
08-01-2023 18:59:20.123364,"(101.0, 570.0, 129.0)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 11.0, 7.861538461538462)","(1.7, 1.84, 1.7723595505617977)"
08-01-2023 18:59:21.068081,"(101.0, 570.0, 129.0)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 11.0, 7.861538461538462)","(1.7, 1.84, 1.7723595505617977)"
08-01-2023 18:59:22.028993,"(101.0, 570.0, 129.0)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 11.0, 7.861538461538462)","(1.7, 1.84, 1.7723595505617977)"
08-01-2023 18:59:22.971686,"(101.0, 570.0, 255.0)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 11.0, 7.861538461538462)","(1.7, 1.84, 1.7723595505617977)"
08-01-2023 18:59:23.901425,"(101.0, 570.0, 255.0)","(2.6, 3.8, 3.5428571428571427)","(41.0, 370.0, 76.66666666666666)","(4.4, 11.0, 7.861538461538462)","(1.7, 1.84, 1.7851063829787235)"
08-01-2023 18:59:24.786331,"(101.0, 570.0, 255.0)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 11.0, 7.861538461538462)","(1.7, 1.84, 1.7851063829787235)"
08-01-2023 18:59:25.595917,"(101.0, 570.0, 255.0)","(2.6, 3.7, 3.194736842105263)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 8.177777777777777)","(1.7, 1.84, 1.7851063829787235)"
08-01-2023 18:59:26.501570,"(101.0, 570.0, 255.0)","(2.6, 3.7, 3.194736842105263)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.8, 7.608333333333333)","(1.7, 1.84, 1.7851063829787235)"
08-01-2023 18:59:27.503322,"(101.0, 570.0, 255.0)","(2.6, 3.7, 3.194736842105263)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:28.381353,"(101.0, 570.0, 255.0)","(2.6, 3.65, 3.275)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:29.281141,"(101.0, 570.0, 255.0)","(2.6, 3.75, 3.0307692307692307)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:30.155109,"(101.0, 570.0, 255.0)","(2.6, 3.7, 3.3)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:31.060854,"(101.0, 570.0, 255.0)","(2.6, 3.7, 3.3)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:32.015743,"(101.0, 570.0, 255.0)","(2.6, 3.7, 3.3)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:32.926326,"(101.0, 570.0, 255.0)","(2.6, 3.7, 3.3)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:33.763783,"(101.0, 570.0, 255.0)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:34.609844,"(101.0, 570.0, 255.0)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:35.508429,"(101.0, 570.0, 255.0)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:36.478780,"(101.0, 570.0, 255.0)","(2.6, 3.7, 3.0)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 7.608333333333333)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:37.428846,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0)","(41.0, 370.0, 76.66666666666666)","(4.4, 10.0, 8.82857142857143)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:38.232242,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.4, 8.4)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:39.052489,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:40.056396,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.4, 7.65)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:41.053899,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.4, 7.65)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:41.864931,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.4, 7.65)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:42.786882,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.65, 3.257142857142857)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.2, 8.257142857142856)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:43.671286,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.6, 3.25)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:44.583746,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.6, 3.25)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:45.620309,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.6, 3.25)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:46.633174,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.6, 3.25)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:47.440119,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.6, 3.25)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.7826666666666666)"
08-01-2023 18:59:48.355759,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.6, 3.25)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.7932608695652175)"
08-01-2023 18:59:49.379463,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.6, 3.25)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.7932608695652175)"
08-01-2023 18:59:50.269527,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.6, 3.25)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.7932608695652175)"
08-01-2023 18:59:51.134768,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.6, 3.25)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:52.048725,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:52.931474,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:53.874776,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.8, 3.3499999999999996)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:54.805884,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8013483146067417)"
08-01-2023 18:59:55.796547,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8013483146067417)"
08-01-2023 18:59:56.752145,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8013483146067417)"
08-01-2023 18:59:57.765826,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:58.779638,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 370.0, 76.66666666666666)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 18:59:59.825189,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 370.0, 140.0)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 19:00:00.763436,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 340.0, 140.0)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8013483146067417)"
08-01-2023 19:00:01.829043,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 340.0, 82.85714285714286)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8013483146067417)"
08-01-2023 19:00:02.780046,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 340.0, 82.85714285714286)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8013483146067417)"
08-01-2023 19:00:03.788483,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 340.0, 82.85714285714286)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 19:00:04.807992,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 340.0, 76.25)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 19:00:05.674624,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 76.25)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.791685393258427)"
08-01-2023 19:00:06.550196,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 76.25)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8013483146067417)"
08-01-2023 19:00:07.574354,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8013483146067417)"
08-01-2023 19:00:08.556785,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8013483146067417)"
08-01-2023 19:00:09.507167,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:10.494203,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:11.381671,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:12.317457,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:13.295587,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:14.173308,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:15.012005,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:15.924115,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:16.886964,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:17.821702,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:18.693499,"(101.0, 570.0, 156.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:19.566383,"(101.0, 570.0, 321.1764705882353)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 66.36363636363636)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:20.498178,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8113333333333335)"
08-01-2023 19:00:21.439642,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:22.441905,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:23.359925,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:24.620292,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:25.493864,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:26.441394,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:27.337235,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:28.256771,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:29.303290,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:30.175689,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:31.143603,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:32.225864,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:33.100141,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:34.132098,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:35.074029,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:35.931332,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:36.876986,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:37.793268,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:38.765619,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:39.658827,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:40.539103,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:41.373407,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:42.253463,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.820674157303371)"
08-01-2023 19:00:43.157913,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8304444444444445)"
08-01-2023 19:00:44.044013,"(101.0, 570.0, 335.0)","(2.6, 3.7, 3.0142857142857142)","(41.0, 330.0, 64.16666666666667)","(4.4, 9.6, 8.542857142857143)","(1.7, 1.84, 1.8304444444444445)"
