,Shes Roses,Lektra Dish,Blazin Cool,Devils Spirit,Mt View Jewel,Dr Earnie,Establishment
07-01-2023 09:56:26.642248,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:27.599870,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:28.676546,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:29.795584,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:30.920999,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:32.089251,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:33.171620,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:34.208671,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:35.238337,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:36.248291,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:37.286509,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:38.189053,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:39.191415,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:40.184028,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:41.270819,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:42.374558,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:43.522658,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:44.558089,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:45.614940,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:46.645373,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:47.667043,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:48.682296,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:49.676841,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:50.645501,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:51.653097,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:52.571940,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:53.648034,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:54.743388,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:55.762462,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:56.837629,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:57.949832,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:58.863675,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:56:59.856160,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:57:00.913822,"(2.4, 3.25, 2.4577272727272725)","(4.0, 7.2, 4.33235294117647)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:57:01.878447,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.4, 4.5625)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.183333333333334)","(8.5, 17.0, 15.280000000000001)"
07-01-2023 09:57:02.901446,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.45)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:03.910380,"(2.4, 3.25, 2.5528)","(4.0, 6.2, 5.91875)","(21.0, 80.0, 42.1875)","(21.0, 60.0, 36.94444444444444)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:04.942315,"(2.4, 3.25, 2.5528)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:06.056628,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:07.106764,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:08.119692,"(2.4, 3.25, 2.5528)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:09.075234,"(2.4, 3.25, 2.5528)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:10.018434,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:11.043805,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:12.145650,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:13.181297,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:14.177350,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:15.235314,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:16.296381,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:17.309126,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:18.417502,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:19.467549,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:20.481941,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:21.456561,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:22.541712,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:23.542336,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:24.586712,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:25.760427,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:26.771687,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:27.775948,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:28.796388,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:29.915601,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:30.975820,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:31.943958,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:32.947755,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:33.958061,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.1)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:35.000811,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.194444444444445)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:36.147012,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.194444444444445)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:37.155921,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.194444444444445)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:38.075029,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.3, 4.194444444444445)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:39.155692,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:40.282662,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:41.420624,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:42.568173,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:43.717027,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:44.662657,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:45.709717,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:46.768924,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:47.805689,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:48.857837,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:49.964896,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:51.101767,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:52.139374,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:53.275727,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:54.402319,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.5, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.95)"
07-01-2023 09:57:55.552458,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.32)"
07-01-2023 09:57:56.613703,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.32)"
07-01-2023 09:57:57.648592,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.32)"
07-01-2023 09:57:58.603080,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.32)"
07-01-2023 09:57:59.657355,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.32)"
07-01-2023 09:58:00.798311,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.32)"
07-01-2023 09:58:01.938028,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.32)"
07-01-2023 09:58:02.934372,"(2.4, 3.25, 2.4577272727272725)","(4.0, 6.2, 5.161538461538462)","(21.0, 80.0, 42.1875)","(21.0, 65.0, 39.16666666666667)","(81.0, 560.0, 135.0)","(2.45, 4.6, 3.6202702702702703)","(8.5, 17.0, 15.32)"
