,Jet Impact,Hey Grace,Circus Craze,Global Glory,Garside,Go Go Snow,Petina,Devonish Girl
10-01-2023 12:55:00.143640,"(7.0, 9.8, 9.464)","(10.0, 13.5, 12.652173913043478)","(20.0, 34.0, 28.363636363636363)","(4.0, 5.0, 4.7375)","(2.5, 3.2, 3.1346153846153846)","(15.0, 27.0, 26.428571428571427)","(7.5, 9.8, 9.555555555555555)","(7.5, 9.0, 8.8)"
10-01-2023 12:55:01.261948,"(7.0, 9.8, 9.464)","(10.0, 13.5, 12.652173913043478)","(20.0, 34.0, 28.363636363636363)","(4.0, 5.0, 4.7375)","(2.5, 3.2, 3.1346153846153846)","(15.0, 27.0, 26.428571428571427)","(7.5, 9.8, 9.555555555555555)","(7.5, 9.0, 8.8)"
10-01-2023 12:55:02.386587,"(7.0, 9.8, 9.464)","(10.0, 13.5, 12.652173913043478)","(20.0, 34.0, 28.833333333333332)","(4.0, 5.0, 4.7375)","(2.5, 3.2, 3.179310344827586)","(15.0, 27.0, 26.57142857142857)","(7.5, 9.8, 9.555555555555555)","(7.5, 9.0, 8.741176470588234)"
10-01-2023 12:55:03.564706,"(7.0, 9.8, 9.5)","(10.0, 13.5, 12.652173913043478)","(20.0, 34.0, 28.790697674418606)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.153125)","(15.0, 27.0, 26.57142857142857)","(7.5, 9.8, 9.457142857142857)","(7.5, 9.0, 8.741176470588234)"
10-01-2023 12:55:04.643459,"(7.0, 10.0, 9.55)","(10.0, 13.0, 12.5)","(20.0, 34.0, 28.790697674418606)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.153125)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.457142857142857)","(7.5, 9.0, 8.79047619047619)"
10-01-2023 12:55:05.698976,"(7.0, 10.0, 9.55)","(10.0, 13.0, 12.5)","(20.0, 34.0, 28.790697674418606)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.153125)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.457142857142857)","(7.5, 9.0, 8.79047619047619)"
10-01-2023 12:55:06.756700,"(7.0, 10.0, 9.55)","(10.0, 13.0, 12.5)","(20.0, 34.0, 28.790697674418606)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.153125)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.457142857142857)","(7.5, 9.0, 8.666666666666666)"
10-01-2023 12:55:07.923608,"(7.0, 10.0, 9.58)","(10.0, 13.0, 12.5)","(20.0, 34.0, 28.790697674418606)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.153125)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.457142857142857)","(7.5, 9.0, 8.666666666666666)"
10-01-2023 12:55:09.135475,"(7.0, 10.5, 9.766666666666667)","(10.0, 13.0, 12.875)","(20.0, 30.0, 29.75)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.153125)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.457142857142857)","(7.5, 9.0, 8.657971014492754)"
10-01-2023 12:55:10.358308,"(7.0, 10.5, 9.766666666666667)","(10.0, 13.0, 12.875)","(20.0, 29.0, 28.846153846153847)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.153125)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.457142857142857)","(7.5, 9.0, 8.7)"
10-01-2023 12:55:11.524898,"(7.0, 10.5, 9.766666666666667)","(10.0, 13.0, 12.875)","(20.0, 29.0, 28.846153846153847)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.153125)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.47)","(7.5, 8.8, 8.745454545454546)"
10-01-2023 12:55:12.693344,"(7.0, 10.5, 9.766666666666667)","(10.0, 13.0, 12.875)","(20.0, 29.0, 28.846153846153847)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.153125)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.47)","(7.5, 8.8, 8.76)"
10-01-2023 12:55:13.878130,"(7.0, 10.5, 9.69)","(10.0, 13.0, 12.94)","(20.0, 29.0, 28.77777777777778)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.1411764705882352)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.433333333333334)","(7.5, 8.8, 8.76)"
10-01-2023 12:55:15.027309,"(7.0, 10.5, 9.959999999999999)","(10.0, 13.5, 12.107142857142858)","(20.0, 29.0, 26.176470588235293)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.180769230769231)","(15.0, 27.0, 26.4)","(7.5, 9.8, 9.421052631578947)","(7.5, 8.8, 8.733333333333334)"
10-01-2023 12:55:16.180802,"(7.0, 10.5, 10.2)","(10.0, 13.5, 12.558823529411764)","(20.0, 27.0, 24.21951219512195)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.196)","(15.0, 27.0, 23.4)","(7.5, 9.8, 9.433333333333334)","(7.5, 8.8, 8.73846153846154)"
10-01-2023 12:55:17.321785,"(7.0, 10.5, 9.846666666666668)","(10.0, 13.0, 12.558823529411764)","(20.0, 27.0, 24.225)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.196)","(15.0, 24.0, 23.291666666666668)","(7.5, 9.6, 9.44)","(7.5, 8.8, 8.723076923076924)"
10-01-2023 12:55:18.507445,"(7.0, 11.0, 10.454545454545455)","(10.0, 12.5, 12.166666666666666)","(20.0, 27.0, 24.533333333333335)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.1934782608695653)","(15.0, 24.0, 23.26086956521739)","(7.5, 9.8, 9.542857142857143)","(7.5, 8.8, 8.514285714285714)"
10-01-2023 12:55:19.651725,"(7.0, 11.0, 10.08695652173913)","(10.0, 12.5, 12.26923076923077)","(20.0, 27.0, 24.6875)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.1606060606060606)","(15.0, 24.0, 23.1)","(7.5, 9.8, 9.733333333333334)","(7.5, 8.8, 8.609523809523811)"
10-01-2023 12:55:20.959667,"(7.0, 11.0, 10.880597014925373)","(10.0, 13.0, 12.625)","(20.0, 26.0, 25.692307692307693)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.1277777777777778)","(15.0, 24.0, 23.1)","(7.5, 9.8, 9.725000000000001)","(7.5, 8.8, 8.609523809523811)"
10-01-2023 12:55:22.042399,"(7.0, 11.0, 10.911290322580646)","(10.0, 13.0, 12.181818181818182)","(20.0, 27.0, 24.90566037735849)","(4.0, 5.0, 4.734883720930233)","(2.5, 3.2, 3.127272727272727)","(15.0, 24.0, 23.22222222222222)","(7.5, 9.8, 9.725000000000001)","(7.5, 8.8, 8.525)"
10-01-2023 12:55:23.286642,"(7.0, 11.0, 10.933333333333334)","(10.0, 13.0, 12.55)","(20.0, 27.0, 24.88888888888889)","(4.0, 5.0, 4.734883720930233)","(2.6, 3.15, 3.127272727272727)","(16.0, 24.0, 23.08695652173913)","(7.5, 9.8, 9.725000000000001)","(7.5, 8.8, 8.56842105263158)"
10-01-2023 12:55:24.535450,"(7.0, 11.0, 10.972727272727273)","(10.0, 13.0, 12.55)","(20.0, 27.0, 24.88888888888889)","(4.0, 5.0, 4.734883720930233)","(2.6, 3.15, 3.1129629629629627)","(16.0, 24.0, 23.08695652173913)","(7.5, 9.8, 9.725000000000001)","(7.5, 8.8, 8.56842105263158)"
10-01-2023 12:55:25.757980,"(7.0, 11.0, 10.96938775510204)","(10.0, 13.0, 12.55)","(20.0, 27.0, 24.87272727272727)","(4.0, 5.0, 4.7375)","(2.6, 3.15, 3.015934065934066)","(16.0, 24.0, 23.413793103448278)","(7.5, 9.8, 9.39090909090909)","(7.5, 8.8, 8.542857142857143)"
10-01-2023 12:55:27.063766,"(7.0, 11.0, 10.6875)","(10.0, 13.5, 12.642857142857142)","(19.0, 27.0, 25.058823529411764)","(4.0, 5.0, 4.7375)","(2.6, 3.1, 3.015934065934066)","(16.0, 24.0, 23.413793103448278)","(7.5, 9.8, 9.39090909090909)","(7.5, 8.8, 8.620000000000001)"
10-01-2023 12:55:28.252886,"(7.0, 11.0, 10.75)","(10.0, 13.5, 13.517857142857142)","(19.0, 27.0, 26.666666666666668)","(4.0, 5.0, 4.7375)","(2.6, 3.1, 3.015934065934066)","(16.0, 24.0, 23.392857142857142)","(7.5, 9.8, 9.549999999999999)","(7.5, 8.8, 8.620000000000001)"
10-01-2023 12:55:29.306352,"(7.0, 11.5, 10.182926829268293)","(10.0, 14.0, 13.517857142857142)","(19.0, 30.0, 31.65)","(4.0, 5.0, 4.7375)","(2.6, 3.1, 3.015934065934066)","(16.0, 24.0, 23.392857142857142)","(7.5, 9.6, 9.386666666666667)","(7.5, 8.8, 8.620000000000001)"
10-01-2023 12:55:30.411259,"(7.0, 11.0, 10.227272727272727)","(10.0, 14.5, 13.9375)","(19.0, 32.0, 31.65)","(4.0, 5.0, 4.7375)","(2.6, 3.1, 3.015934065934066)","(16.0, 24.0, 23.162790697674417)","(7.5, 9.6, 9.48)","(7.5, 8.8, 8.620000000000001)"
10-01-2023 12:55:31.498171,"(7.0, 11.0, 10.227272727272727)","(10.0, 14.5, 14.3125)","(19.0, 32.0, 27.714285714285715)","(4.0, 5.0, 4.734883720930233)","(2.6, 3.1, 3.015934065934066)","(16.0, 24.0, 23.11111111111111)","(7.5, 9.6, 9.386666666666667)","(7.5, 8.8, 8.620000000000001)"
10-01-2023 12:55:32.576409,"(7.5, 11.0, 10.192307692307692)","(10.0, 14.5, 14.3125)","(20.0, 32.0, 29.333333333333332)","(4.0, 5.0, 4.734883720930233)","(2.6, 3.1, 3.009659090909091)","(17.0, 24.0, 23.11111111111111)","(8.0, 9.6, 9.428571428571429)","(7.5, 8.8, 8.461538461538462)"
10-01-2023 12:55:33.644707,"(7.5, 11.0, 10.3125)","(10.0, 14.5, 14.0)","(20.0, 32.0, 29.333333333333332)","(4.0, 5.0, 4.734883720930233)","(2.6, 3.05, 3.0084795321637428)","(17.0, 24.0, 23.11111111111111)","(8.0, 9.6, 9.428571428571429)","(7.5, 8.8, 8.457142857142857)"
10-01-2023 12:55:34.753898,"(7.5, 11.0, 10.3125)","(10.0, 15.0, 14.4)","(20.0, 32.0, 30.0)","(4.0, 5.0, 4.734883720930233)","(2.6, 3.05, 3.0082857142857145)","(17.0, 24.0, 23.11111111111111)","(8.0, 9.6, 9.333333333333332)","(7.5, 8.8, 8.615384615384617)"
10-01-2023 12:55:36.060821,"(7.5, 11.0, 10.142857142857142)","(10.0, 15.0, 14.586206896551724)","(20.0, 34.0, 30.25)","(4.0, 5.0, 4.734883720930233)","(2.6, 3.05, 3.0082857142857145)","(17.0, 24.0, 23.11111111111111)","(8.0, 9.6, 9.333333333333332)","(7.5, 8.8, 8.600000000000001)"
10-01-2023 12:55:37.353345,"(7.5, 11.0, 10.142857142857142)","(10.0, 15.0, 14.586206896551724)","(20.0, 34.0, 30.25)","(4.0, 5.0, 4.734883720930233)","(2.6, 3.05, 3.0082857142857145)","(17.0, 24.0, 23.09090909090909)","(8.0, 9.6, 9.569230769230769)","(7.5, 8.8, 8.444444444444445)"
10-01-2023 12:55:38.753136,"(7.5, 11.0, 10.153846153846153)","(10.0, 15.0, 14.586206896551724)","(20.0, 34.0, 30.25)","(4.0, 5.0, 4.734883720930233)","(2.6, 3.05, 3.0082857142857145)","(17.0, 24.0, 23.09090909090909)","(8.0, 9.6, 9.49090909090909)","(7.5, 8.8, 8.60754716981132)"
10-01-2023 12:55:40.128094,"(7.5, 10.5, 10.45625)","(10.0, 15.0, 14.454545454545455)","(21.0, 34.0, 30.666666666666668)","(4.0, 5.0, 4.664285714285715)","(2.6, 3.05, 3.0121004566210043)","(17.0, 24.0, 23.09433962264151)","(8.0, 9.6, 9.371428571428572)","(7.5, 9.0, 8.540000000000001)"
10-01-2023 12:55:41.688857,"(7.5, 10.5, 10.545454545454545)","(10.0, 15.0, 14.483870967741936)","(21.0, 34.0, 32.888888888888886)","(4.0, 4.7, 4.681481481481481)","(2.6, 3.05, 3.0132743362831858)","(17.0, 24.0, 23.09433962264151)","(8.0, 9.8, 9.371428571428572)","(7.5, 9.0, 8.64507042253521)"
10-01-2023 12:55:42.920573,"(7.5, 11.0, 10.545454545454545)","(10.0, 15.0, 14.483870967741936)","(21.0, 34.0, 31.5)","(4.0, 4.8, 4.681481481481481)","(2.6, 3.05, 3.0121004566210043)","(17.0, 24.0, 23.09433962264151)","(8.0, 9.8, 9.371428571428572)","(7.5, 9.0, 8.701333333333332)"
10-01-2023 12:55:44.353157,"(7.5, 11.0, 10.333333333333334)","(10.0, 15.0, 14.483870967741936)","(21.0, 34.0, 31.77777777777778)","(4.0, 4.8, 4.681481481481481)","(2.6, 3.05, 3.014141414141414)","(17.0, 24.0, 23.09433962264151)","(8.0, 9.8, 9.414285714285715)","(7.5, 9.0, 8.32857142857143)"
10-01-2023 12:55:45.812038,"(7.5, 11.0, 10.545454545454545)","(10.0, 15.0, 14.454545454545455)","(21.0, 34.0, 31.6)","(4.0, 4.8, 4.629629629629629)","(2.6, 3.05, 3.14)","(17.0, 24.0, 23.142857142857142)","(8.0, 9.8, 9.475)","(7.5, 8.4, 8.225)"
10-01-2023 12:55:47.103310,"(7.5, 11.0, 10.285714285714286)","(10.0, 15.0, 14.454545454545455)","(21.0, 34.0, 32.90909090909091)","(4.0, 4.8, 4.788)","(2.6, 3.15, 3.1013157894736842)","(17.0, 24.0, 23.12280701754386)","(8.0, 9.8, 9.299999999999999)","(7.5, 8.4, 8.323287671232878)"
10-01-2023 12:55:48.285138,"(7.5, 10.5, 10.125)","(10.0, 15.0, 14.454545454545455)","(21.0, 34.0, 32.90909090909091)","(3.9, 4.9, 4.800000000000001)","(2.6, 3.15, 3.0978873239436617)","(17.0, 24.0, 23.142857142857142)","(8.0, 9.6, 9.302702702702703)","(7.5, 8.4, 8.252631578947367)"
10-01-2023 12:55:49.459613,"(7.5, 10.5, 9.959090909090909)","(10.0, 15.0, 14.46875)","(21.0, 34.0, 32.90909090909091)","(3.9, 4.9, 4.800000000000001)","(2.6, 3.15, 3.093076923076923)","(17.0, 24.0, 23.142857142857142)","(8.0, 9.4, 9.302702702702703)","(7.5, 8.4, 8.283333333333333)"
10-01-2023 12:55:50.622869,"(7.5, 10.5, 9.959090909090909)","(10.0, 15.0, 14.54054054054054)","(21.0, 34.0, 32.13333333333333)","(3.9, 4.9, 4.847619047619047)","(2.6, 3.15, 3.0571428571428574)","(17.0, 24.0, 23.142857142857142)","(8.0, 9.4, 9.634782608695652)","(7.5, 8.4, 8.3125)"
10-01-2023 12:55:51.795700,"(7.5, 10.5, 9.959090909090909)","(10.0, 15.0, 14.526315789473685)","(21.0, 34.0, 30.57894736842105)","(3.9, 4.9, 4.847619047619047)","(2.6, 3.1, 3.050909090909091)","(17.0, 24.0, 23.142857142857142)","(8.0, 9.8, 9.537931034482758)","(7.5, 8.4, 8.3125)"
10-01-2023 12:55:53.034343,"(7.5, 10.5, 10.024000000000001)","(10.0, 15.0, 14.571428571428571)","(21.0, 32.0, 30.285714285714285)","(3.9, 4.9, 4.847619047619047)","(2.6, 3.1, 3.050909090909091)","(17.0, 24.0, 23.35135135135135)","(8.0, 9.8, 9.537931034482758)","(7.5, 8.4, 8.31578947368421)"
10-01-2023 12:55:54.274768,"(7.5, 10.5, 10.024000000000001)","(10.0, 15.0, 14.571428571428571)","(21.0, 32.0, 30.285714285714285)","(3.9, 4.9, 4.847619047619047)","(2.6, 3.1, 3.0542372881355933)","(17.0, 24.0, 23.35135135135135)","(8.0, 9.8, 9.537931034482758)","(7.5, 8.4, 8.08169014084507)"
10-01-2023 12:55:55.464699,"(7.5, 10.5, 10.024000000000001)","(10.0, 15.0, 14.76923076923077)","(21.0, 32.0, 30.285714285714285)","(3.9, 4.9, 4.885714285714285)","(2.6, 3.1, 3.0542372881355933)","(17.0, 24.0, 23.35135135135135)","(8.0, 9.8, 9.537931034482758)","(7.5, 8.2, 8.058536585365854)"
10-01-2023 12:55:56.772398,"(7.5, 10.5, 10.043478260869566)","(10.0, 15.0, 14.8)","(21.0, 32.0, 30.058823529411764)","(3.9, 5.0, 4.875555555555556)","(2.6, 3.1, 3.0542372881355933)","(17.0, 24.0, 23.35135135135135)","(8.0, 9.8, 9.537931034482758)","(7.5, 8.2, 8.059677419354838)"
10-01-2023 12:55:58.036799,"(7.5, 10.5, 10.043478260869566)","(10.0, 15.0, 14.8)","(21.0, 32.0, 30.058823529411764)","(3.9, 5.0, 4.875555555555556)","(2.6, 3.1, 3.0542372881355933)","(17.0, 24.0, 23.35135135135135)","(8.0, 9.8, 9.457142857142857)","(7.5, 8.2, 7.751111111111111)"
10-01-2023 12:55:59.335699,"(7.5, 10.5, 10.043478260869566)","(10.0, 15.0, 14.8)","(21.0, 32.0, 30.235294117647058)","(3.9, 5.1, 5.0125)","(2.6, 3.1, 3.0542372881355933)","(17.0, 24.0, 23.35135135135135)","(8.0, 9.6, 9.514285714285714)","(7.5, 7.8, 7.748837209302326)"
10-01-2023 12:56:00.617264,"(7.5, 10.5, 10.043478260869566)","(10.0, 15.0, 14.8)","(21.0, 32.0, 30.125)","(3.9, 5.1, 5.0125)","(2.6, 3.1, 3.0542372881355933)","(17.0, 24.0, 23.35135135135135)","(8.0, 9.6, 9.514285714285714)","(7.5, 7.8, 7.748837209302326)"
10-01-2023 12:56:01.771208,"(7.5, 10.5, 10.08)","(10.0, 15.0, 14.8)","(21.0, 32.0, 30.125)","(3.9, 5.1, 5.0125)","(2.6, 3.1, 3.0542372881355933)","(17.0, 24.0, 23.35135135135135)","(8.0, 9.6, 9.369230769230768)","(7.5, 7.8, 7.739130434782608)"
10-01-2023 12:56:02.908884,"(7.5, 10.5, 10.125)","(10.0, 15.0, 14.787878787878787)","(21.0, 32.0, 30.125)","(3.9, 5.1, 4.966666666666667)","(2.6, 3.1, 3.048351648351648)","(17.0, 24.0, 23.35135135135135)","(8.0, 9.6, 9.357142857142856)","(7.5, 8.0, 7.766990291262136)"
10-01-2023 12:56:04.067970,"(7.5, 10.5, 10.128125)","(10.0, 16.0, 15.727272727272727)","(21.0, 32.0, 30.235294117647058)","(3.9, 5.1, 4.989230769230769)","(2.6, 3.1, 3.0419753086419754)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.6, 9.357142857142856)","(7.5, 8.0, 7.766990291262136)"
10-01-2023 12:56:05.276413,"(7.5, 10.5, 10.116129032258065)","(10.0, 15.5, 15.277777777777779)","(21.0, 32.0, 29.25)","(3.9, 5.1, 4.990625)","(2.6, 3.1, 3.043010752688172)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.6, 9.325714285714286)","(7.5, 8.0, 7.773584905660377)"
10-01-2023 12:56:06.452487,"(7.5, 10.5, 10.116129032258065)","(10.0, 15.5, 15.291666666666666)","(21.0, 32.0, 29.25)","(3.9, 5.1, 4.990625)","(2.6, 3.1, 3.043010752688172)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.6, 9.325714285714286)","(7.5, 8.0, 7.773584905660377)"
10-01-2023 12:56:07.641941,"(7.5, 10.5, 9.940000000000001)","(10.0, 15.5, 15.291666666666666)","(21.0, 32.0, 29.25)","(4.0, 5.1, 4.995081967213115)","(2.6, 3.1, 3.0433333333333334)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.6, 9.325714285714286)","(7.5, 8.0, 7.773584905660377)"
10-01-2023 12:56:08.742656,"(7.5, 10.5, 10.020000000000001)","(10.0, 15.5, 15.291666666666666)","(21.0, 32.0, 29.25)","(4.0, 5.1, 4.995081967213115)","(2.6, 3.1, 3.0432835820895523)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.6, 9.325714285714286)","(7.5, 8.0, 7.782178217821782)"
10-01-2023 12:56:09.914753,"(7.5, 10.5, 9.940000000000001)","(11.0, 15.5, 15.0)","(21.0, 32.0, 29.90909090909091)","(4.0, 5.1, 4.995081967213115)","(2.6, 3.1, 3.051282051282051)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.6, 9.357142857142856)","(7.0, 8.0, 7.7957446808510635)"
10-01-2023 12:56:11.079337,"(7.5, 10.5, 9.940000000000001)","(11.0, 15.5, 15.0)","(21.0, 34.0, 29.90909090909091)","(4.0, 5.1, 4.995081967213115)","(2.6, 3.1, 3.051282051282051)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.6, 9.357142857142856)","(7.0, 8.0, 7.7957446808510635)"
10-01-2023 12:56:12.262384,"(7.5, 10.5, 9.940000000000001)","(11.0, 15.5, 15.0)","(21.0, 34.0, 29.90909090909091)","(4.0, 5.1, 4.947058823529412)","(2.6, 3.1, 3.043956043956044)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.6, 9.44)","(7.0, 8.0, 7.7957446808510635)"
10-01-2023 12:56:13.325304,"(7.5, 10.5, 10.005882352941176)","(11.0, 15.5, 15.155172413793103)","(21.0, 34.0, 29.90909090909091)","(4.0, 5.0, 4.947058823529412)","(2.6, 3.1, 3.0803921568627453)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.6, 9.7)","(7.0, 8.0, 7.455445544554456)"
10-01-2023 12:56:14.436940,"(7.5, 10.5, 10.005882352941176)","(11.0, 15.5, 15.38888888888889)","(21.0, 34.0, 30.53846153846154)","(4.0, 5.0, 4.968518518518518)","(2.6, 3.1, 3.0803921568627453)","(17.0, 24.0, 23.431818181818183)","(8.0, 9.8, 9.666666666666666)","(7.0, 7.6, 7.43265306122449)"
10-01-2023 12:56:15.516903,"(7.5, 10.5, 10.005882352941176)","(11.0, 16.0, 15.441176470588236)","(21.0, 34.0, 30.53846153846154)","(4.0, 5.0, 4.968518518518518)","(2.6, 3.1, 3.0844444444444443)","(17.0, 24.0, 23.431818181818183)","(8.0, 9.8, 9.666666666666666)","(7.0, 7.6, 7.365)"
10-01-2023 12:56:16.541508,"(7.5, 10.5, 10.005882352941176)","(11.0, 16.0, 15.5)","(21.0, 34.0, 30.53846153846154)","(4.0, 5.0, 4.968518518518518)","(2.6, 3.1, 3.0844444444444443)","(17.0, 24.0, 23.431818181818183)","(8.0, 9.8, 9.666666666666666)","(7.0, 7.4, 7.3076923076923075)"
10-01-2023 12:56:17.606246,"(7.5, 10.5, 10.020000000000001)","(11.0, 16.0, 15.488372093023255)","(21.0, 34.0, 30.53846153846154)","(4.0, 5.0, 4.968518518518518)","(2.6, 3.1, 3.099264705882353)","(17.0, 24.0, 23.431818181818183)","(8.0, 9.8, 9.656)","(7.0, 7.6, 7.323636363636363)"
10-01-2023 12:56:18.769297,"(7.5, 10.5, 10.020000000000001)","(11.0, 16.0, 15.366666666666667)","(21.0, 34.0, 30.0)","(4.0, 5.0, 4.930769230769231)","(2.6, 3.1, 3.16)","(17.0, 24.0, 23.41860465116279)","(8.0, 9.8, 9.571428571428571)","(7.0, 7.6, 7.301960784313725)"
10-01-2023 12:56:19.900103,"(7.5, 10.5, 9.940000000000001)","(11.0, 15.5, 14.65625)","(21.0, 32.0, 30.5)","(4.0, 5.0, 4.958536585365854)","(2.6, 3.2, 3.167105263157895)","(17.0, 24.0, 23.41860465116279)","(8.0, 9.8, 9.571428571428571)","(7.0, 7.6, 7.301960784313725)"
10-01-2023 12:56:21.066345,"(7.5, 10.5, 9.940000000000001)","(11.0, 14.5, 14.421875)","(21.0, 32.0, 30.5)","(4.0, 5.0, 4.969090909090909)","(2.6, 3.2, 3.1621951219512194)","(17.0, 24.0, 23.41860465116279)","(8.0, 9.8, 9.571428571428571)","(7.0, 7.6, 7.301960784313725)"
10-01-2023 12:56:22.245364,"(7.5, 10.5, 9.940000000000001)","(11.0, 15.0, 14.6)","(21.0, 32.0, 30.5)","(4.0, 5.0, 4.969090909090909)","(2.6, 3.2, 3.1621951219512194)","(17.0, 24.0, 23.41860465116279)","(8.0, 9.8, 9.5)","(7.0, 7.6, 7.301960784313725)"
10-01-2023 12:56:23.426838,"(7.5, 10.5, 9.940000000000001)","(11.0, 15.0, 14.6)","(21.0, 32.0, 33.375)","(4.0, 5.0, 4.967924528301887)","(2.6, 3.2, 3.187346221441125)","(17.0, 24.0, 23.41860465116279)","(8.0, 9.8, 9.177777777777777)","(7.0, 7.6, 7.301960784313725)"
10-01-2023 12:56:24.536407,"(7.5, 10.5, 9.920689655172414)","(11.0, 15.0, 14.58695652173913)","(21.0, 34.0, 33.833333333333336)","(4.0, 5.0, 4.967924528301887)","(2.6, 3.2, 3.1875)","(17.0, 24.0, 23.41860465116279)","(8.0, 9.2, 9.317241379310346)","(7.0, 7.6, 7.402631578947369)"
10-01-2023 12:56:25.605015,"(7.5, 10.5, 10.005882352941176)","(11.0, 15.0, 14.58695652173913)","(21.0, 34.0, 33.69230769230769)","(4.0, 5.0, 4.967924528301887)","(2.6, 3.2, 3.187366548042705)","(17.0, 24.0, 23.41860465116279)","(8.0, 9.4, 9.245333333333333)","(7.0, 7.6, 7.402631578947369)"
10-01-2023 12:56:26.781125,"(7.5, 10.5, 10.005882352941176)","(11.0, 15.0, 14.58695652173913)","(21.0, 34.0, 33.833333333333336)","(4.0, 5.0, 4.969230769230769)","(2.6, 3.2, 3.1873440285204993)","(17.0, 24.0, 23.41860465116279)","(8.0, 9.4, 9.226865671641791)","(7.0, 7.6, 7.402631578947369)"
10-01-2023 12:56:27.964824,"(7.5, 10.5, 10.005882352941176)","(11.0, 15.0, 14.58695652173913)","(21.0, 34.0, 33.833333333333336)","(4.0, 5.0, 4.969230769230769)","(2.6, 3.2, 3.1873440285204993)","(17.0, 24.0, 23.41860465116279)","(8.0, 9.4, 9.226865671641791)","(7.0, 7.6, 7.402631578947369)"
10-01-2023 12:56:29.167490,"(7.5, 10.5, 10.005882352941176)","(11.0, 15.0, 14.58695652173913)","(21.0, 34.0, 33.69230769230769)","(4.0, 5.0, 4.968627450980392)","(2.6, 3.2, 3.215730337078652)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.4, 9.025)","(7.0, 7.6, 7.402631578947369)"
10-01-2023 12:56:30.295104,"(7.5, 10.5, 10.005882352941176)","(11.0, 15.0, 14.58695652173913)","(21.0, 34.0, 33.833333333333336)","(4.0, 5.0, 4.968627450980392)","(2.6, 3.25, 3.2282608695652173)","(17.0, 24.0, 23.342105263157894)","(8.0, 9.2, 9.047272727272727)","(7.0, 7.6, 7.242105263157895)"
10-01-2023 12:56:31.425120,"(7.5, 10.5, 9.975000000000001)","(11.0, 15.0, 14.482142857142858)","(21.0, 34.0, 33.833333333333336)","(4.0, 5.0, 5.063888888888888)","(2.6, 3.25, 3.2231182795698925)","(17.0, 24.0, 23.30952380952381)","(8.0, 9.2, 9.051851851851852)","(7.0, 7.4, 7.276288659793814)"
10-01-2023 12:56:32.516537,"(7.5, 10.5, 10.086206896551724)","(11.0, 15.0, 14.482142857142858)","(21.0, 34.0, 33.833333333333336)","(4.0, 5.1, 5.0797297297297295)","(2.6, 3.25, 3.2156934306569345)","(17.0, 24.0, 23.29268292682927)","(8.0, 9.2, 9.051851851851852)","(7.0, 7.4, 7.108256880733945)"
10-01-2023 12:56:33.653805,"(7.5, 10.5, 10.005882352941176)","(11.0, 14.5, 14.32258064516129)","(21.0, 34.0, 33.76470588235294)","(4.0, 5.1, 5.0753246753246755)","(2.6, 3.25, 3.2234848484848486)","(17.0, 24.0, 23.29268292682927)","(8.0, 9.2, 9.064)","(7.0, 7.2, 7.0912)"
10-01-2023 12:56:34.795362,"(7.5, 10.5, 9.980645161290322)","(11.0, 14.5, 14.25)","(21.0, 34.0, 33.875)","(4.0, 5.1, 5.0753246753246755)","(2.6, 3.25, 3.2342391304347826)","(17.0, 24.0, 23.29268292682927)","(8.0, 9.2, 9.064)","(6.5, 7.2, 7.090322580645162)"
