,Star Sparks,Momack,Estadio Mestalla,Born With Wings,High Court,Tip Of The Spear,Bend The Knee,Bazooka,Chateaux Park,Estreet
07-01-2023 15:38:44.151906,"(5.5, 6.2, 6.053535353535354)","(8.0, 9.6, 9.38639455782313)","(2.9, 3.3, 3.2864406779661017)","(15.0, 18.0, 17.74742268041237)","(15.0, 17.0, 16.755681818181817)","(17.0, 20.0, 19.714285714285715)","(12.0, 14.0, 13.658333333333333)","(10.0, 11.5, 11.356423173803526)","(16.0, 18.5, 18.262295081967213)","(21.0, 27.0, 26.714285714285715)"
07-01-2023 15:38:45.670354,"(5.5, 6.2, 6.046560846560847)","(8.0, 9.4, 9.62937062937063)","(2.9, 3.3, 3.292307692307692)","(15.0, 18.0, 17.74742268041237)","(15.0, 17.0, 16.755681818181817)","(17.0, 20.0, 19.714285714285715)","(12.0, 14.0, 13.643478260869566)","(10.0, 11.5, 11.366935483870968)","(16.0, 18.5, 18.262295081967213)","(21.0, 27.0, 26.6875)"
07-01-2023 15:38:47.070178,"(5.5, 6.2, 6.046560846560847)","(8.0, 9.8, 9.62937062937063)","(2.9, 3.3, 3.3140449438202246)","(15.0, 18.0, 17.73936170212766)","(15.0, 17.0, 16.85)","(17.0, 20.0, 18.914285714285715)","(12.0, 14.0, 13.594059405940595)","(10.0, 11.5, 11.399082568807339)","(16.0, 18.5, 18.262295081967213)","(21.0, 27.0, 26.6875)"
07-01-2023 15:38:48.411120,"(5.5, 6.2, 6.036213991769547)","(8.0, 9.8, 9.613740458015268)","(2.9, 3.35, 3.3140449438202246)","(15.0, 18.0, 17.73936170212766)","(15.0, 17.0, 16.85)","(17.0, 19.0, 18.914285714285715)","(12.0, 14.0, 13.563829787234043)","(10.0, 11.5, 11.39589905362776)","(16.0, 18.5, 18.34285714285714)","(21.0, 27.0, 25.771428571428572)"
07-01-2023 15:38:49.761124,"(5.5, 6.2, 6.041434262948207)","(8.5, 9.8, 9.66923076923077)","(2.9, 3.35, 3.3193708609271524)","(15.0, 18.0, 17.817073170731707)","(15.0, 18.0, 16.613445378151262)","(17.0, 19.0, 18.88235294117647)","(12.0, 14.0, 13.49680170575693)","(10.0, 11.5, 11.39589905362776)","(16.0, 18.5, 18.34285714285714)","(21.0, 26.0, 25.733333333333334)"
07-01-2023 15:38:51.273239,"(5.5, 6.2, 6.041434262948207)","(8.5, 9.8, 9.667961165048544)","(2.9, 3.35, 3.303157894736842)","(15.0, 18.0, 17.69078947368421)","(15.0, 18.0, 17.271523178807946)","(17.0, 19.0, 18.917910447761194)","(12.0, 13.5, 13.853479853479854)","(10.0, 11.5, 11.394568690095847)","(16.0, 18.5, 18.34285714285714)","(21.0, 26.0, 25.733333333333334)"
07-01-2023 15:38:52.941960,"(5.5, 6.2, 6.022317596566523)","(8.5, 9.6, 9.553846153846154)","(2.9, 3.35, 3.339261744966443)","(15.0, 18.5, 17.7012987012987)","(15.0, 18.0, 17.281045751633986)","(17.0, 19.5, 19.341463414634145)","(12.0, 14.0, 13.851301115241636)","(10.0, 11.5, 11.390728476821192)","(16.0, 18.5, 18.34285714285714)","(21.0, 26.0, 25.733333333333334)"
07-01-2023 15:38:54.473550,"(5.5, 6.2, 6.022317596566523)","(8.5, 9.6, 9.536363636363637)","(2.9, 3.35, 3.3425225225225224)","(15.0, 18.5, 17.7012987012987)","(15.0, 18.0, 17.281045751633986)","(17.0, 19.5, 19.47196261682243)","(12.0, 14.0, 13.851301115241636)","(10.0, 11.5, 11.392508143322475)","(16.0, 18.5, 18.34285714285714)","(21.0, 26.0, 25.733333333333334)"
07-01-2023 15:38:56.064400,"(5.5, 6.2, 6.085816876122083)","(8.5, 9.6, 9.556721311475409)","(2.9, 3.35, 3.3542553191489364)","(15.0, 18.5, 17.65753424657534)","(15.0, 18.0, 17.258503401360546)","(17.0, 19.5, 19.47)","(12.0, 14.0, 13.849906191369605)","(10.0, 11.5, 11.373076923076923)","(16.0, 18.5, 18.37912087912088)","(21.0, 26.0, 25.652173913043477)"
07-01-2023 15:38:57.485399,"(5.5, 6.2, 5.957834101382488)","(8.5, 9.6, 9.386111111111111)","(2.9, 3.4, 3.3549565217391306)","(15.0, 18.5, 17.71153846153846)","(15.0, 18.0, 17.258503401360546)","(17.0, 19.5, 19.472727272727273)","(12.0, 14.0, 13.849906191369605)","(10.0, 11.5, 11.373563218390805)","(16.0, 18.5, 18.365030674846626)","(21.0, 26.0, 25.555555555555557)"
07-01-2023 15:38:59.006054,"(5.5, 6.0, 5.95480093676815)","(8.5, 9.4, 9.379865771812081)","(2.9, 3.4, 3.3584935897435897)","(15.0, 18.5, 17.71153846153846)","(15.0, 18.0, 17.258503401360546)","(17.0, 19.5, 19.472727272727273)","(12.0, 14.0, 13.849906191369605)","(10.0, 11.5, 11.33210332103321)","(16.0, 18.5, 18.308290155440414)","(21.0, 26.0, 25.384615384615383)"
07-01-2023 15:39:00.429091,"(5.5, 6.0, 5.955011655011655)","(8.5, 9.4, 9.377011494252875)","(2.9, 3.4, 3.3681693989071038)","(15.0, 18.5, 17.71656050955414)","(15.0, 18.0, 17.10655737704918)","(17.0, 19.5, 19.476190476190474)","(12.0, 14.0, 13.850187265917603)","(10.0, 11.5, 11.43661971830986)","(16.0, 18.5, 18.402255639097746)","(21.0, 25.0, 24.73913043478261)"
07-01-2023 15:39:01.819515,"(5.5, 6.0, 5.955011655011655)","(8.5, 9.4, 9.377011494252875)","(2.9, 3.4, 3.3681693989071038)","(15.0, 18.5, 17.71656050955414)","(15.0, 18.0, 17.10655737704918)","(17.0, 19.5, 19.476190476190474)","(12.0, 14.0, 13.850187265917603)","(10.0, 11.5, 11.43661971830986)","(16.0, 18.5, 18.402255639097746)","(21.0, 25.0, 24.73913043478261)"
07-01-2023 15:39:03.253366,"(5.5, 6.0, 5.954439252336448)","(8.5, 9.4, 9.398)","(2.9, 3.4, 3.3729024943310657)","(15.0, 18.5, 17.97222222222222)","(15.0, 18.0, 17.050847457627118)","(17.0, 20.0, 19.74074074074074)","(12.0, 14.0, 13.852886405959032)","(10.0, 11.5, 11.458273381294964)","(16.0, 18.5, 18.399224806201552)","(21.0, 25.0, 24.61111111111111)"
07-01-2023 15:39:05.178495,"(5.5, 6.0, 5.954439252336448)","(8.5, 9.4, 9.39795918367347)","(2.9, 3.4, 3.366383307573416)","(15.0, 18.0, 17.96)","(15.0, 18.0, 16.879310344827587)","(17.0, 20.0, 19.74074074074074)","(12.0, 14.0, 13.852886405959032)","(10.0, 11.5, 11.580392156862745)","(16.0, 18.5, 18.399224806201552)","(21.0, 25.0, 24.423076923076923)"
07-01-2023 15:39:06.618016,"(5.5, 6.0, 5.95125)","(8.0, 9.4, 9.395652173913044)","(2.9, 3.4, 3.382162408759124)","(15.0, 18.0, 17.73076923076923)","(15.0, 17.0, 16.625)","(17.0, 20.0, 19.615384615384617)","(12.0, 14.0, 13.852886405959032)","(10.0, 12.0, 11.599250936329588)","(16.0, 18.5, 18.707142857142856)","(21.0, 25.0, 24.423076923076923)"
07-01-2023 15:39:07.990433,"(5.5, 6.0, 5.95125)","(8.0, 9.4, 9.397604790419162)","(2.9, 3.4, 3.386757038581856)","(15.0, 18.0, 17.95035460992908)","(15.0, 17.0, 16.64018691588785)","(17.0, 20.0, 19.615384615384617)","(12.0, 14.0, 13.847195357833655)","(10.0, 12.0, 11.583969465648854)","(16.0, 19.0, 18.68217054263566)","(21.0, 25.0, 24.423076923076923)"
07-01-2023 15:39:09.422779,"(5.5, 6.0, 5.95125)","(8.0, 9.4, 9.397604790419162)","(2.9, 3.4, 3.388018018018018)","(15.0, 18.0, 17.93617021276596)","(15.0, 18.0, 17.513196480938415)","(17.0, 20.0, 19.8031914893617)","(12.0, 14.0, 13.847195357833655)","(10.0, 12.0, 11.610909090909091)","(16.0, 19.0, 18.669354838709676)","(21.0, 25.0, 23.8)"
07-01-2023 15:39:10.894749,"(5.5, 6.0, 5.9716796875)","(8.0, 9.4, 9.33529411764706)","(2.9, 3.4, 3.397695035460993)","(15.0, 18.0, 17.966101694915253)","(15.0, 18.0, 16.65)","(17.0, 21.0, 20.050632911392405)","(12.0, 14.0, 13.45615866388309)","(10.0, 12.0, 11.593558282208589)","(16.0, 19.0, 18.3)","(21.0, 24.0, 22.464285714285715)"
07-01-2023 15:39:12.379056,"(5.5, 6.0, 5.940329218106996)","(8.0, 9.4, 9.33529411764706)","(2.9, 3.4, 3.413109048723898)","(15.0, 18.0, 17.973684210526315)","(15.0, 18.0, 16.814814814814813)","(17.0, 21.0, 20.285714285714285)","(12.0, 13.5, 13.456967213114755)","(10.0, 12.0, 11.536082474226804)","(16.0, 18.5, 18.23170731707317)","(21.0, 23.0, 22.375)"
07-01-2023 15:39:14.087403,"(5.5, 6.0, 5.9375)","(8.0, 9.4, 9.342635658914729)","(2.9, 3.45, 3.417372881355932)","(15.0, 18.0, 17.974358974358974)","(15.0, 18.0, 16.963917525773194)","(17.0, 21.0, 19.939393939393938)","(12.0, 13.5, 13.456967213114755)","(10.0, 12.0, 11.498366013071895)","(16.0, 18.5, 18.27)","(21.0, 24.0, 23.161290322580644)"
07-01-2023 15:39:15.781089,"(5.5, 6.0, 5.876086956521739)","(8.0, 9.4, 9.366515837104073)","(2.9, 3.45, 3.4162383177570095)","(15.0, 18.0, 17.974358974358974)","(15.0, 17.0, 16.977707006369428)","(17.0, 21.0, 20.059322033898304)","(12.0, 13.5, 13.456340956340956)","(10.0, 11.5, 11.495555555555555)","(16.0, 19.0, 18.27)","(21.0, 24.0, 22.375)"
07-01-2023 15:39:17.433856,"(5.5, 6.0, 5.896491228070175)","(8.0, 9.4, 9.368306010928961)","(2.9, 3.45, 3.4023989898989897)","(15.0, 18.0, 18.198529411764707)","(15.0, 17.0, 17.238095238095237)","(17.0, 21.0, 20.272727272727273)","(12.0, 13.5, 13.44979079497908)","(10.0, 11.5, 11.655092592592593)","(16.0, 19.0, 18.592178770949722)","(21.0, 24.0, 22.3)"
07-01-2023 15:39:19.110820,"(5.5, 5.9, 5.890322580645162)","(8.0, 9.4, 9.366473988439306)","(2.9, 3.45, 3.380698529411765)","(15.0, 18.5, 18.198529411764707)","(15.0, 18.0, 17.410714285714285)","(17.0, 21.0, 19.833333333333332)","(12.0, 13.5, 13.451710261569417)","(10.0, 12.0, 11.835972850678733)","(16.0, 19.0, 18.564102564102566)","(21.0, 23.0, 22.405405405405407)"
07-01-2023 15:39:20.728188,"(5.5, 5.9, 5.881395348837209)","(8.0, 9.4, 9.330232558139535)","(2.9, 3.45, 3.4009566326530614)","(15.0, 18.5, 17.666666666666668)","(15.0, 18.0, 17.607142857142858)","(17.0, 21.0, 19.633928571428573)","(12.0, 13.5, 13.73972602739726)","(10.0, 12.0, 11.625550660792952)","(16.0, 19.0, 18.62)","(21.0, 23.0, 22.65714285714286)"
07-01-2023 15:39:22.307179,"(5.5, 5.9, 5.891489361702128)","(8.0, 9.4, 9.381072555205048)","(2.9, 3.45, 3.4044232922732363)","(15.0, 18.5, 17.697080291970803)","(15.0, 18.0, 17.63736263736264)","(17.0, 21.0, 20.25)","(12.0, 14.0, 13.718623481781377)","(10.0, 12.0, 11.813186813186814)","(16.0, 19.0, 18.641509433962263)","(21.0, 23.0, 22.26086956521739)"
07-01-2023 15:39:23.940062,"(5.5, 5.9, 5.852336448598131)","(8.0, 9.4, 9.197444089456868)","(3.0, 3.45, 3.403260869565217)","(15.0, 18.5, 17.666666666666668)","(15.0, 18.0, 16.88157894736842)","(17.0, 21.0, 19.966216216216218)","(12.0, 14.0, 13.758849557522124)","(10.0, 12.0, 11.4484375)","(16.0, 19.0, 18.666666666666668)","(21.0, 23.0, 22.105263157894736)"
07-01-2023 15:39:25.435314,"(5.5, 5.9, 5.85)","(8.0, 9.2, 9.167952522255192)","(3.0, 3.45, 3.4133534136546184)","(15.0, 18.5, 17.672932330827066)","(15.0, 17.0, 16.88157894736842)","(17.0, 21.0, 19.95)","(12.0, 14.0, 13.752272727272727)","(10.0, 11.5, 11.43485342019544)","(16.0, 19.0, 18.844897959183672)","(21.0, 23.0, 22.076923076923077)"
07-01-2023 15:39:27.405946,"(5.0, 5.9, 5.854255319148936)","(8.0, 9.2, 9.173584905660377)","(3.0, 3.45, 3.4174251497005987)","(15.0, 18.5, 17.625)","(15.0, 17.0, 16.8938679245283)","(17.0, 21.0, 19.732758620689655)","(12.0, 14.0, 13.752272727272727)","(10.0, 11.5, 11.443701226309923)","(16.0, 19.0, 18.483644859813083)","(20.0, 24.0, 21.627906976744185)"
07-01-2023 15:39:29.207226,"(5.0, 5.9, 5.854255319148936)","(8.0, 9.2, 9.173584905660377)","(3.0, 3.45, 3.4174251497005987)","(15.0, 18.5, 17.625)","(15.0, 17.0, 16.909313725490197)","(17.0, 21.0, 19.93103448275862)","(12.0, 14.0, 13.767295597484276)","(10.0, 11.5, 11.436156763590391)","(16.0, 18.5, 18.45)","(20.0, 24.0, 24.54032258064516)"
07-01-2023 15:39:30.633457,"(5.0, 6.0, 5.90298826040555)","(8.0, 9.2, 9.160147601476014)","(3.0, 3.45, 3.421866096866097)","(15.0, 18.5, 18.333333333333332)","(15.0, 17.0, 16.893063583815028)","(17.0, 20.0, 19.93103448275862)","(12.0, 14.0, 13.767295597484276)","(10.0, 11.5, 11.436156763590391)","(16.0, 18.5, 18.45)","(20.0, 25.0, 24.54032258064516)"
07-01-2023 15:39:32.106717,"(5.0, 5.9, 5.848028673835126)","(8.0, 9.4, 9.309803921568628)","(3.0, 3.45, 3.4152582159624414)","(15.0, 19.0, 18.50735294117647)","(15.0, 17.0, 16.983870967741936)","(17.0, 21.0, 19.64457831325301)","(12.0, 14.0, 13.693965517241379)","(10.0, 11.5, 11.396728016359917)","(16.0, 18.5, 18.304347826086957)","(20.0, 25.0, 23.733333333333334)"
07-01-2023 15:39:33.624834,"(5.0, 5.9, 5.900922722029989)","(8.0, 9.4, 9.208333333333332)","(3.0, 3.45, 3.393172413793103)","(15.0, 19.0, 18.508928571428573)","(15.0, 17.0, 16.98780487804878)","(17.0, 21.0, 19.875)","(12.0, 14.0, 13.651960784313726)","(10.0, 11.5, 11.477556109725686)","(16.0, 18.5, 18.304347826086957)","(20.0, 25.0, 23.31578947368421)"
07-01-2023 15:39:35.212266,"(5.0, 6.0, 5.826814516129032)","(8.0, 9.4, 9.340425531914894)","(3.0, 3.4, 3.375530179445351)","(15.0, 19.0, 18.51086956521739)","(15.0, 17.0, 17.425925925925927)","(17.0, 21.0, 20.12)","(12.0, 14.0, 13.70945945945946)","(10.0, 11.5, 11.636824324324325)","(16.0, 18.5, 18.252118644067796)","(21.0, 25.0, 23.897959183673468)"
07-01-2023 15:39:36.817849,"(5.0, 6.0, 5.826814516129032)","(8.0, 9.4, 9.335078534031414)","(3.0, 3.4, 3.359869451697128)","(15.0, 19.0, 18.51086956521739)","(15.0, 17.5, 17.425925925925927)","(17.0, 21.0, 20.433333333333334)","(12.0, 14.0, 13.713333333333333)","(10.0, 12.0, 11.566)","(16.0, 18.5, 18.868055555555557)","(21.0, 24.0, 23.99290780141844)"
07-01-2023 15:39:38.355712,"(5.0, 5.9, 5.881818181818182)","(8.0, 9.4, 9.335078534031414)","(3.0, 3.4, 3.357014590347924)","(15.0, 19.0, 19.428571428571427)","(15.0, 17.5, 17.449367088607595)","(17.0, 21.0, 20.270833333333332)","(12.0, 14.0, 13.713333333333333)","(10.0, 12.0, 11.516460905349794)","(16.0, 19.0, 18.838983050847457)","(21.0, 24.0, 23.98181818181818)"
07-01-2023 15:39:39.936519,"(5.5, 5.9, 5.895555555555556)","(8.0, 9.2, 9.846153846153847)","(2.9, 3.4, 3.3557571964956194)","(15.0, 19.5, 19.463414634146343)","(15.0, 17.5, 17.478632478632477)","(17.0, 21.0, 20.120689655172413)","(12.0, 14.0, 13.543478260869565)","(10.0, 12.0, 11.537777777777778)","(16.0, 19.0, 18.48688524590164)","(21.0, 24.0, 23.77777777777778)"
07-01-2023 15:39:41.444058,"(5.5, 5.8, 5.7418848167539265)","(8.0, 10.0, 9.24406779661017)","(2.9, 3.4, 3.342090707964602)","(15.0, 19.5, 19.428571428571427)","(15.0, 18.0, 17.464912280701753)","(17.0, 21.0, 20.095890410958905)","(12.0, 14.0, 13.460674157303371)","(10.0, 12.0, 11.691071428571428)","(16.0, 18.5, 18.487460815047022)","(21.0, 24.0, 23.708333333333332)"
07-01-2023 15:39:42.950915,"(5.5, 5.8, 5.755241935483871)","(8.0, 9.4, 9.24406779661017)","(2.9, 3.35, 3.342011173184358)","(15.0, 19.5, 19.428571428571427)","(15.0, 18.0, 17.307692307692307)","(17.0, 21.0, 20.095890410958905)","(12.0, 13.5, 13.669291338582678)","(10.0, 12.0, 11.73587786259542)","(16.0, 18.5, 18.638253638253637)","(21.0, 24.0, 23.674418604651162)"
07-01-2023 15:39:44.456983,"(5.5, 5.8, 5.725378787878788)","(8.0, 10.0, 9.50909090909091)","(2.9, 3.35, 3.340686274509804)","(15.0, 19.5, 19.451612903225808)","(15.0, 18.0, 17.371134020618555)","(17.0, 21.0, 19.936842105263157)","(12.0, 14.0, 13.38679245283019)","(10.0, 12.0, 11.733433734939759)","(16.0, 19.0, 18.612107623318387)","(21.0, 24.0, 23.91891891891892)"
07-01-2023 15:39:46.007651,"(5.0, 5.8, 5.71788908765653)","(8.0, 9.8, 9.483636363636364)","(2.9, 3.35, 3.3553705245628644)","(15.0, 19.5, 18.166666666666668)","(15.0, 18.0, 17.260416666666668)","(18.0, 20.0, 19.93103448275862)","(12.0, 13.5, 13.34274193548387)","(10.0, 12.0, 11.568807339449542)","(16.0, 19.0, 18.625258799171842)","(21.0, 24.0, 23.923076923076923)"
07-01-2023 15:39:47.571196,"(5.0, 5.8, 5.71788908765653)","(8.0, 9.8, 9.483636363636364)","(2.9, 3.4, 3.3553705245628644)","(15.0, 19.5, 18.166666666666668)","(15.0, 18.0, 17.260416666666668)","(18.0, 20.0, 19.93103448275862)","(12.0, 13.5, 13.34274193548387)","(10.0, 12.0, 11.568807339449542)","(16.0, 19.0, 18.625258799171842)","(21.0, 24.0, 23.923076923076923)"
07-01-2023 15:39:49.216768,"(5.0, 5.8, 5.76412213740458)","(8.5, 9.8, 9.556521739130435)","(2.9, 3.35, 3.346563981042654)","(15.0, 19.5, 19.03846153846154)","(15.0, 18.0, 17.385964912280702)","(18.0, 20.0, 19.902912621359224)","(12.0, 13.5, 13.352272727272727)","(10.0, 12.0, 11.558673469387756)","(16.0, 19.0, 18.579606440071558)","(21.0, 24.0, 23.884615384615383)"
07-01-2023 15:39:50.809653,"(5.0, 5.8, 5.661707317073171)","(8.5, 9.6, 9.595121951219513)","(2.9, 3.35, 3.3512520868113524)","(15.0, 19.5, 19.192307692307693)","(15.0, 18.0, 17.393939393939394)","(18.0, 20.0, 19.89673913043478)","(12.0, 13.5, 13.363636363636363)","(10.0, 12.0, 12.364285714285714)","(16.0, 19.0, 18.606435643564357)","(21.0, 24.0, 23.857142857142858)"
07-01-2023 15:39:52.532206,"(5.0, 5.7, 5.661707317073171)","(8.0, 9.8, 9.595121951219513)","(2.9, 3.4, 3.3512520868113524)","(15.0, 19.5, 19.192307692307693)","(15.0, 18.0, 17.393939393939394)","(17.0, 20.0, 19.89673913043478)","(12.0, 13.5, 13.363636363636363)","(10.0, 12.5, 12.364285714285714)","(16.0, 19.0, 18.606435643564357)","(21.0, 24.0, 23.857142857142858)"
07-01-2023 15:39:54.229450,"(5.0, 5.7, 5.659855769230769)","(8.0, 9.6, 9.48)","(2.9, 3.4, 3.354353233830846)","(15.0, 19.5, 18.833333333333332)","(15.0, 18.0, 17.75)","(17.0, 20.0, 19.88095238095238)","(12.0, 13.5, 13.366438356164384)","(10.0, 12.5, 12.331460674157304)","(16.0, 19.0, 18.627819548872182)","(21.0, 24.0, 23.85333333333333)"
07-01-2023 15:39:55.739815,"(5.0, 5.7, 5.655524079320113)","(8.5, 9.6, 9.494444444444444)","(2.9, 3.4, 3.3529463500439753)","(15.0, 19.5, 19.15714285714286)","(15.0, 18.0, 18.166666666666668)","(17.0, 20.0, 19.799065420560748)","(12.0, 13.5, 13.326797385620916)","(10.0, 12.5, 12.305263157894737)","(16.0, 19.0, 18.402676399026763)","(21.0, 24.0, 23.793650793650794)"
07-01-2023 15:39:57.324792,"(5.0, 5.7, 5.655524079320113)","(8.5, 9.6, 9.37487922705314)","(2.9, 3.4, 3.3465517241379312)","(15.0, 19.5, 19.214285714285715)","(15.0, 18.5, 17.5989010989011)","(17.0, 20.0, 19.724358974358974)","(12.0, 13.5, 13.164556962025316)","(10.0, 13.0, 12.147540983606557)","(16.0, 18.5, 18.401937046004843)","(21.0, 24.0, 23.816901408450704)"
07-01-2023 15:39:58.806619,"(5.0, 5.7, 5.6377906976744185)","(8.5, 9.4, 9.37487922705314)","(2.9, 3.35, 3.3465517241379312)","(15.0, 19.5, 19.214285714285715)","(15.0, 18.5, 17.5989010989011)","(17.0, 20.0, 19.724358974358974)","(12.0, 13.5, 13.164556962025316)","(10.0, 13.0, 12.147540983606557)","(16.0, 18.5, 18.401937046004843)","(20.0, 24.0, 23.816901408450704)"
07-01-2023 15:40:00.196375,"(5.0, 5.7, 5.671267605633803)","(8.5, 9.2, 9.066496815286625)","(2.9, 3.35, 3.3306264501160094)","(15.0, 18.5, 17.5)","(15.0, 18.5, 17.83606557377049)","(17.0, 20.0, 19.832)","(12.0, 13.5, 13.380952380952381)","(10.0, 12.0, 11.987179487179487)","(16.0, 18.5, 18.412087912087912)","(20.0, 24.0, 23.883495145631066)"
07-01-2023 15:40:01.684266,"(5.0, 5.8, 5.712448132780083)","(8.0, 9.2, 9.108872901678657)","(2.9, 3.35, 3.3495596868884543)","(15.0, 18.0, 17.764705882352942)","(15.0, 18.5, 18.312883435582823)","(17.0, 20.0, 19.918032786885245)","(12.0, 14.0, 13.666666666666666)","(10.0, 12.5, 12.467213114754099)","(16.0, 18.5, 18.6352)","(20.0, 25.0, 24.87878787878788)"
07-01-2023 15:40:03.170578,"(5.0, 5.8, 5.717928286852589)","(8.0, 9.2, 9.111424903722721)","(2.9, 3.4, 3.343910806174957)","(15.0, 17.5, 17.184210526315788)","(15.0, 18.5, 18.361702127659573)","(17.0, 20.0, 19.445205479452056)","(12.0, 14.0, 13.706896551724139)","(10.0, 12.5, 12.383233532934131)","(16.0, 19.0, 18.6352)","(20.0, 25.0, 24.87878787878788)"
07-01-2023 15:40:04.704750,"(5.0, 5.8, 5.786229946524064)","(8.0, 9.2, 9.111492734478203)","(2.9, 3.4, 3.33482905982906)","(15.0, 17.5, 17.54)","(15.0, 18.5, 18.666666666666668)","(17.0, 19.5, 19.331632653061224)","(12.0, 14.0, 13.656565656565657)","(10.0, 13.0, 12.42134831460674)","(16.0, 19.0, 18.67517006802721)","(20.0, 25.0, 24.87878787878788)"
07-01-2023 15:40:06.158012,"(5.0, 5.8, 5.786229946524064)","(8.0, 9.2, 9.103095975232197)","(2.9, 3.4, 3.3307894736842107)","(15.0, 18.5, 19.680555555555557)","(15.0, 19.0, 18.542857142857144)","(17.0, 19.5, 19.09259259259259)","(12.0, 14.0, 13.527777777777779)","(10.0, 13.0, 12.067226890756302)","(16.0, 19.0, 18.608606557377048)","(20.0, 25.0, 24.87878787878788)"
07-01-2023 15:40:07.595766,"(5.0, 5.9, 5.8208538587848935)","(8.0, 9.2, 9.105882352941176)","(2.9, 3.35, 3.2478494623655916)","(15.0, 20.0, 19.846666666666668)","(15.0, 19.0, 18.64835164835165)","(17.0, 19.5, 18.75)","(12.0, 14.0, 12.813953488372093)","(10.0, 13.0, 12.178294573643411)","(16.0, 19.0, 18.622529644268774)","(21.0, 25.0, 24.9)"
07-01-2023 15:40:09.005469,"(5.0, 5.9, 5.823462783171521)","(8.0, 9.2, 9.110052910052909)","(2.9, 3.25, 3.323997641509434)","(15.0, 20.0, 19.962962962962962)","(15.0, 19.0, 18.739837398373982)","(17.0, 19.5, 18.756756756756758)","(12.0, 13.0, 12.520979020979022)","(10.0, 13.0, 12.34297520661157)","(16.0, 19.0, 18.512820512820515)","(21.0, 25.0, 26.971014492753625)"
07-01-2023 15:40:10.428443,"(5.0, 5.9, 5.8317460317460315)","(8.0, 9.2, 9.107441016333938)","(2.9, 3.35, 3.323997641509434)","(15.0, 20.0, 19.962962962962962)","(15.0, 19.0, 18.794871794871796)","(17.0, 19.0, 18.76388888888889)","(12.0, 13.5, 12.527777777777779)","(10.0, 13.0, 12.325581395348838)","(16.0, 19.0, 18.495037220843674)","(20.0, 27.0, 27.372093023255815)"
07-01-2023 15:40:11.805957,"(5.0, 5.9, 5.830212765957447)","(8.0, 9.2, 9.017518248175183)","(2.9, 3.35, 3.259677419354839)","(15.0, 20.0, 20.666666666666668)","(15.0, 19.0, 18.82608695652174)","(17.0, 19.0, 18.8)","(12.0, 13.5, 12.645833333333334)","(10.0, 12.5, 12.341269841269842)","(16.0, 18.5, 18.646677471636952)","(20.0, 28.0, 25.8875)"
07-01-2023 15:40:13.136719,"(5.0, 5.9, 5.83141592920354)","(8.0, 9.2, 9.065359477124183)","(2.9, 3.35, 3.311904761904762)","(15.0, 21.0, 20.637254901960784)","(15.0, 19.0, 18.939252336448597)","(17.0, 19.0, 19.14814814814815)","(12.0, 13.0, 12.944444444444445)","(10.0, 12.5, 11.9375)","(16.0, 19.0, 18.567460317460316)","(20.0, 26.0, 26.761904761904763)"
07-01-2023 15:40:14.501182,"(5.0, 5.9, 5.836344969199178)","(8.0, 9.2, 9.065359477124183)","(2.9, 3.35, 3.2887596899224807)","(15.0, 22.0, 21.153846153846153)","(15.0, 19.0, 18.59375)","(17.0, 19.5, 19.160714285714285)","(11.0, 13.0, 12.705357142857142)","(10.0, 12.5, 12.50566037735849)","(16.0, 19.0, 18.564)","(21.0, 28.0, 26.64864864864865)"
07-01-2023 15:40:15.968447,"(5.0, 5.9, 5.820103092783505)","(8.0, 9.2, 8.999367088607595)","(2.9, 3.35, 3.3271493212669685)","(15.0, 22.0, 21.142857142857142)","(15.0, 19.0, 18.962209302325583)","(17.0, 19.5, 19.3006993006993)","(11.0, 13.0, 12.902173913043478)","(10.0, 13.0, 12.615384615384615)","(16.0, 19.0, 18.545833333333334)","(21.0, 28.0, 26.571428571428573)"
07-01-2023 15:40:17.313554,"(5.0, 5.9, 5.828605769230769)","(8.0, 9.0, 8.982389937106918)","(2.9, 3.35, 3.305785123966942)","(15.0, 22.0, 21.142857142857142)","(15.0, 19.0, 18.97922077922078)","(17.0, 19.5, 19.26)","(11.0, 13.0, 12.892857142857142)","(10.0, 13.0, 12.615384615384615)","(16.0, 19.0, 18.528138528138527)","(21.0, 28.0, 26.484848484848484)"
07-01-2023 15:40:18.638591,"(5.0, 5.9, 5.828605769230769)","(8.0, 9.0, 8.982389937106918)","(2.9, 3.35, 3.305785123966942)","(15.0, 22.0, 21.142857142857142)","(15.0, 19.0, 18.97922077922078)","(17.0, 19.5, 19.485849056603772)","(11.0, 13.0, 12.409090909090908)","(10.0, 13.0, 12.456666666666667)","(16.0, 19.0, 18.651960784313726)","(21.0, 28.0, 26.305084745762713)"
