,Goldstar Gigi,Laredo Jewel,Epic Blossom,Homebush Thaw,Rosehip,Mighty Mccook,Mustang Megan,Sugar Time
12-01-2023 17:43:47.058888,"(2.25, 3.3, 3.069375)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 26.0)","(12.0, 25.0, 22.75)","(3.8, 4.7, 4.646428571428571)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 35.833333333333336)","(8.5, 18.5, 17.363636363636363)"
12-01-2023 17:43:48.404725,"(2.25, 3.3, 2.7857142857142856)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 27.333333333333332)","(12.0, 25.0, 23.785714285714285)","(3.8, 4.7, 4.646428571428571)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 35.833333333333336)","(8.5, 18.5, 17.363636363636363)"
12-01-2023 17:43:49.671206,"(2.25, 3.3, 2.7857142857142856)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 27.333333333333332)","(12.0, 25.0, 23.785714285714285)","(3.8, 4.7, 4.65)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 35.833333333333336)","(8.5, 18.5, 17.363636363636363)"
12-01-2023 17:43:50.998151,"(2.25, 3.3, 2.82)","(5.0, 8.8, 8.700000000000001)","(15.0, 30.0, 26.0)","(12.0, 25.0, 23.0)","(3.8, 4.7, 4.65)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 35.833333333333336)","(8.5, 18.5, 17.363636363636363)"
12-01-2023 17:43:52.272501,"(2.25, 3.3, 3.012)","(5.0, 8.8, 8.466666666666667)","(15.0, 30.0, 28.5)","(12.0, 25.0, 23.0)","(3.8, 4.7, 4.65)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 35.833333333333336)","(8.5, 18.5, 17.363636363636363)"
12-01-2023 17:43:53.528888,"(2.25, 3.3, 2.598)","(5.0, 8.8, 8.466666666666667)","(15.0, 30.0, 29.076923076923077)","(12.0, 25.0, 23.0)","(3.8, 4.7, 4.616666666666667)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 35.833333333333336)","(8.5, 18.5, 17.363636363636363)"
12-01-2023 17:43:54.826988,"(2.25, 3.3, 2.598)","(5.0, 8.8, 8.466666666666667)","(15.0, 30.0, 29.076923076923077)","(12.0, 25.0, 23.0)","(3.8, 4.7, 4.37)","(14.0, 23.0, 19.42857142857143)","(20.0, 100.0, 35.833333333333336)","(8.5, 18.5, 17.363636363636363)"
12-01-2023 17:43:56.146544,"(2.25, 3.3, 2.598)","(5.0, 8.8, 8.466666666666667)","(15.0, 30.0, 29.076923076923077)","(12.0, 25.0, 23.0)","(3.8, 4.7, 4.485294117647059)","(14.0, 23.0, 15.647058823529411)","(20.0, 100.0, 52.5)","(8.5, 18.5, 17.363636363636363)"
12-01-2023 17:43:57.434514,"(2.25, 3.3, 2.598)","(5.0, 8.8, 8.466666666666667)","(15.0, 30.0, 29.076923076923077)","(12.0, 25.0, 23.0)","(3.8, 4.6, 4.287037037037037)","(14.0, 23.0, 15.647058823529411)","(20.0, 100.0, 68.33333333333333)","(8.5, 18.5, 17.363636363636363)"
12-01-2023 17:43:58.703703,"(2.25, 3.3, 2.598)","(5.0, 8.8, 8.466666666666667)","(16.0, 30.0, 29.076923076923077)","(13.0, 25.0, 23.0)","(3.8, 4.6, 4.287037037037037)","(14.0, 23.0, 15.647058823529411)","(20.0, 100.0, 72.85714285714286)","(9.0, 18.5, 17.363636363636363)"
12-01-2023 17:44:00.006783,"(2.25, 3.25, 2.666)","(5.0, 8.8, 8.466666666666667)","(16.0, 30.0, 22.5)","(13.0, 25.0, 23.0)","(3.8, 4.6, 4.197619047619048)","(14.0, 23.0, 15.647058823529411)","(20.0, 100.0, 72.85714285714286)","(9.0, 18.5, 17.0)"
12-01-2023 17:44:01.327630,"(2.25, 3.25, 2.666)","(5.0, 8.8, 8.466666666666667)","(16.0, 30.0, 27.6)","(13.0, 25.0, 23.0)","(3.8, 4.6, 4.197619047619048)","(14.0, 23.0, 15.647058823529411)","(20.0, 100.0, 72.85714285714286)","(9.0, 18.5, 17.0)"
12-01-2023 17:44:02.646073,"(2.25, 3.25, 2.666)","(5.0, 8.8, 8.466666666666667)","(16.0, 28.0, 27.230769230769234)","(13.0, 25.0, 23.0)","(3.8, 4.6, 4.155263157894737)","(14.0, 23.0, 15.647058823529411)","(20.0, 100.0, 72.85714285714286)","(9.0, 18.5, 17.0)"
12-01-2023 17:44:04.020201,"(2.25, 3.25, 3.05)","(5.0, 8.8, 8.466666666666667)","(16.0, 28.0, 27.230769230769234)","(13.0, 25.0, 23.0)","(3.8, 4.6, 4.25)","(14.0, 23.0, 15.647058823529411)","(20.0, 100.0, 72.85714285714286)","(9.0, 18.5, 17.0)"
12-01-2023 17:44:05.368866,"(2.25, 2.5, 2.4204)","(5.0, 8.8, 8.723076923076924)","(16.0, 28.0, 27.230769230769234)","(13.0, 25.0, 23.125)","(3.8, 4.5, 4.107142857142858)","(14.0, 23.0, 15.647058823529411)","(20.0, 100.0, 72.85714285714286)","(9.0, 18.5, 17.53333333333333)"
12-01-2023 17:44:06.738286,"(2.25, 2.5, 2.409132420091324)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 21.666666666666668)","(13.0, 25.0, 23.5)","(3.8, 4.5, 4.030487804878049)","(14.0, 23.0, 15.903225806451612)","(20.0, 100.0, 85.31818181818181)","(9.0, 18.0, 17.53333333333333)"
12-01-2023 17:44:08.074952,"(2.25, 2.5, 2.4438095238095237)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 24.833333333333332)","(13.0, 25.0, 24.0625)","(3.8, 4.5, 4.030487804878049)","(14.0, 23.0, 14.291666666666666)","(20.0, 95.0, 76.18181818181819)","(9.0, 18.0, 16.125)"
12-01-2023 17:44:09.432103,"(2.25, 2.48, 2.3985714285714286)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 24.833333333333332)","(13.0, 25.0, 23.25)","(3.8, 4.5, 3.9714285714285715)","(14.0, 23.0, 15.08)","(20.0, 95.0, 81.19999999999999)","(9.0, 17.5, 15.0)"
12-01-2023 17:44:10.746296,"(2.25, 2.48, 2.3985714285714286)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 24.833333333333332)","(13.0, 25.0, 24.07142857142857)","(3.8, 4.4, 3.986206896551724)","(14.0, 23.0, 15.928571428571429)","(20.0, 95.0, 81.19999999999999)","(9.0, 17.5, 15.6)"
12-01-2023 17:44:12.086281,"(2.25, 2.48, 2.3985714285714286)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 23.5)","(13.0, 25.0, 24.07142857142857)","(3.8, 4.4, 4.209090909090909)","(14.0, 23.0, 15.928571428571429)","(20.0, 95.0, 81.19999999999999)","(9.0, 18.0, 16.375)"
12-01-2023 17:44:13.429463,"(2.25, 2.48, 2.3985714285714286)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 23.5)","(13.0, 25.0, 24.07142857142857)","(3.8, 4.3, 4.014285714285714)","(14.0, 23.0, 15.928571428571429)","(20.0, 95.0, 81.19999999999999)","(9.0, 18.0, 16.375)"
12-01-2023 17:44:14.776579,"(2.25, 2.48, 2.3985714285714286)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 23.5)","(13.0, 25.0, 24.07142857142857)","(3.8, 4.3, 4.014285714285714)","(14.0, 23.0, 15.928571428571429)","(21.0, 95.0, 81.19999999999999)","(9.0, 18.0, 14.5)"
12-01-2023 17:44:16.080255,"(2.25, 2.48, 2.413913043478261)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 25.875)","(13.0, 25.0, 24.07142857142857)","(3.8, 4.3, 4.014285714285714)","(14.0, 23.0, 15.928571428571429)","(21.0, 95.0, 81.19999999999999)","(9.0, 18.0, 13.357142857142858)"
12-01-2023 17:44:17.421536,"(2.25, 2.48, 2.413913043478261)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 24.0)","(13.0, 25.0, 23.0)","(3.8, 4.3, 4.03)","(14.0, 23.0, 15.928571428571429)","(21.0, 95.0, 81.19999999999999)","(9.0, 18.0, 13.357142857142858)"
12-01-2023 17:44:18.815243,"(2.25, 2.46, 2.4311764705882353)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 24.0)","(13.0, 25.0, 24.729166666666664)","(3.8, 4.3, 3.948780487804878)","(14.0, 23.0, 17.0)","(21.0, 95.0, 82.0625)","(9.0, 18.0, 15.5)"
12-01-2023 17:44:20.199424,"(2.25, 2.46, 2.4311764705882353)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 24.0)","(13.0, 25.0, 23.5)","(3.8, 4.3, 3.944444444444444)","(14.0, 22.0, 15.846153846153847)","(21.0, 95.0, 89.25)","(9.0, 18.0, 15.5)"
12-01-2023 17:44:21.541987,"(2.2, 2.46, 2.4311764705882353)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 24.0)","(13.0, 25.0, 23.5)","(3.8, 4.3, 3.944444444444444)","(14.0, 22.0, 15.846153846153847)","(21.0, 95.0, 88.72727272727272)","(9.0, 18.0, 16.7)"
12-01-2023 17:44:22.849900,"(2.2, 2.46, 2.4311764705882353)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 24.0)","(13.0, 25.0, 23.5)","(3.8, 4.3, 3.944444444444444)","(14.0, 22.0, 15.846153846153847)","(21.0, 95.0, 88.72727272727272)","(9.0, 18.0, 16.7)"
12-01-2023 17:44:24.213418,"(2.2, 2.46, 2.4311764705882353)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 24.0)","(13.0, 25.0, 23.5)","(3.8, 4.3, 3.944444444444444)","(14.0, 22.0, 15.846153846153847)","(21.0, 95.0, 88.72727272727272)","(9.0, 18.0, 16.7)"
12-01-2023 17:44:25.554075,"(2.2, 2.46, 2.420816326530612)","(5.0, 8.8, 8.704761904761906)","(16.0, 28.0, 22.444444444444443)","(13.0, 25.0, 23.5)","(3.8, 4.3, 3.936363636363636)","(14.0, 22.0, 15.181818181818182)","(21.0, 95.0, 88.72727272727272)","(9.0, 18.0, 16.7)"
12-01-2023 17:44:26.853685,"(2.2, 2.46, 2.420816326530612)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 27.333333333333336)","(13.0, 25.0, 23.5)","(3.8, 4.3, 4.0285714285714285)","(14.0, 22.0, 16.4)","(21.0, 95.0, 88.72727272727272)","(9.0, 18.0, 16.7)"
12-01-2023 17:44:28.191086,"(2.2, 2.46, 2.3655555555555554)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 27.0)","(13.0, 25.0, 23.5)","(3.8, 4.2, 3.96)","(14.0, 22.0, 15.91304347826087)","(21.0, 95.0, 88.72727272727272)","(9.0, 18.0, 19.595238095238095)"
12-01-2023 17:44:29.525847,"(2.2, 2.46, 2.3655555555555554)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 27.0)","(13.0, 25.0, 24.3125)","(3.8, 4.2, 3.994285714285714)","(14.0, 22.0, 15.91304347826087)","(21.0, 95.0, 88.72727272727272)","(9.0, 20.0, 16.0)"
12-01-2023 17:44:30.844824,"(2.2, 2.46, 2.3655555555555554)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 27.0)","(13.0, 25.0, 24.3125)","(3.8, 4.2, 3.9236363636363634)","(14.0, 22.0, 15.91304347826087)","(21.0, 95.0, 88.72727272727272)","(9.0, 20.0, 18.5)"
12-01-2023 17:44:32.188888,"(2.2, 2.46, 2.42)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 27.0)","(13.0, 25.0, 23.75)","(3.8, 4.2, 3.8874999999999997)","(14.0, 22.0, 15.461538461538462)","(21.0, 95.0, 88.72727272727272)","(9.0, 20.0, 17.98)"
12-01-2023 17:44:33.519464,"(2.2, 2.46, 2.387142857142857)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 27.0)","(13.0, 25.0, 23.75)","(3.8, 4.1, 3.9425)","(14.0, 22.0, 15.461538461538462)","(21.0, 95.0, 88.72727272727272)","(9.0, 18.5, 19.076923076923077)"
12-01-2023 17:44:34.872863,"(2.2, 2.44, 2.307)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 27.0)","(13.0, 25.0, 23.75)","(3.8, 4.1, 3.9425)","(14.0, 22.0, 15.461538461538462)","(21.0, 95.0, 88.72727272727272)","(9.0, 20.0, 19.1875)"
12-01-2023 17:44:36.247125,"(2.2, 2.44, 2.307)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 27.0)","(13.0, 25.0, 23.75)","(3.8, 4.1, 3.9425)","(14.0, 22.0, 15.461538461538462)","(21.0, 95.0, 88.72727272727272)","(9.0, 19.5, 15.338709677419356)"
12-01-2023 17:44:37.630457,"(2.2, 2.44, 2.307)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 35.333333333333336)","(13.0, 25.0, 23.75)","(3.8, 4.1, 3.96)","(14.0, 22.0, 15.461538461538462)","(21.0, 95.0, 88.72727272727272)","(9.0, 16.5, 15.338709677419356)"
12-01-2023 17:44:38.884037,"(2.2, 2.44, 2.36)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 37.714285714285715)","(13.0, 25.0, 23.75)","(3.8, 4.1, 3.96)","(14.0, 22.0, 15.461538461538462)","(21.0, 95.0, 88.72727272727272)","(9.0, 16.5, 15.214285714285715)"
12-01-2023 17:44:40.215141,"(2.2, 2.44, 2.36)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 37.714285714285715)","(13.0, 25.0, 24.0)","(3.8, 4.1, 3.907142857142857)","(14.0, 22.0, 15.461538461538462)","(21.0, 95.0, 98.0)","(9.0, 16.5, 19.142857142857142)"
12-01-2023 17:44:41.536182,"(2.2, 2.44, 2.36)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 29.333333333333336)","(13.0, 25.0, 24.0)","(3.8, 4.1, 3.86734693877551)","(14.0, 22.0, 15.461538461538462)","(21.0, 110.0, 98.0)","(9.0, 19.5, 18.125)"
12-01-2023 17:44:42.854835,"(2.2, 2.44, 2.36)","(5.0, 8.8, 8.704761904761906)","(16.0, 42.0, 26.571428571428573)","(13.0, 25.0, 24.0)","(3.8, 4.1, 3.86734693877551)","(14.0, 22.0, 15.461538461538462)","(21.0, 110.0, 98.0)","(9.0, 20.0, 16.25)"
12-01-2023 17:44:44.164194,"(2.2, 2.44, 2.36)","(5.5, 8.8, 8.704761904761906)","(17.0, 42.0, 26.571428571428573)","(15.0, 25.0, 24.0)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 15.478260869565217)","(21.0, 110.0, 98.0)","(9.0, 20.0, 13.9)"
12-01-2023 17:44:45.506627,"(2.2, 2.44, 2.3475555555555556)","(5.5, 8.8, 8.704761904761906)","(17.0, 42.0, 26.571428571428573)","(15.0, 25.0, 24.0)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 98.0)","(9.0, 19.5, 13.9)"
12-01-2023 17:44:46.848406,"(2.2, 2.44, 2.3475555555555556)","(5.5, 8.8, 8.704761904761906)","(17.0, 42.0, 26.571428571428573)","(15.0, 25.0, 24.0)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 41.666666666666664)","(9.0, 19.5, 13.375)"
12-01-2023 17:44:48.171545,"(2.2, 2.44, 2.3925925925925924)","(5.5, 8.8, 8.704761904761906)","(17.0, 42.0, 27.428571428571427)","(15.0, 25.0, 24.555555555555557)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 69.0)","(9.0, 19.5, 13.375)"
12-01-2023 17:44:49.428118,"(2.2, 2.42, 2.376923076923077)","(5.5, 8.8, 8.704761904761906)","(17.0, 42.0, 27.428571428571427)","(15.0, 25.0, 24.0)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 78.46153846153845)","(9.0, 19.5, 13.375)"
12-01-2023 17:44:50.744750,"(2.2, 2.42, 2.376923076923077)","(5.5, 8.8, 8.350000000000001)","(17.0, 42.0, 28.285714285714285)","(15.0, 25.0, 24.833333333333332)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 92.17391304347825)","(9.0, 19.5, 13.375)"
12-01-2023 17:44:52.111626,"(2.2, 2.44, 2.3828571428571426)","(5.5, 8.8, 8.5)","(17.0, 42.0, 28.285714285714285)","(15.0, 25.0, 24.833333333333332)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 97.57575757575758)","(9.0, 19.5, 13.375)"
12-01-2023 17:44:53.463387,"(2.2, 2.42, 2.37)","(5.5, 8.8, 8.5)","(17.0, 42.0, 28.285714285714285)","(15.0, 25.0, 24.625)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 43.333333333333336)","(9.0, 19.5, 13.8125)"
12-01-2023 17:44:54.753908,"(2.2, 2.42, 2.37)","(5.5, 8.8, 8.5)","(17.0, 42.0, 28.285714285714285)","(15.0, 25.0, 24.625)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 65.55555555555556)","(9.0, 19.5, 17.5)"
12-01-2023 17:44:56.064914,"(2.2, 2.42, 2.3499999999999996)","(5.5, 8.8, 8.5)","(17.0, 42.0, 28.285714285714285)","(15.0, 25.0, 24.625)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 76.66666666666667)","(9.0, 19.5, 17.0)"
12-01-2023 17:44:57.365014,"(2.2, 2.42, 2.3499999999999996)","(5.5, 8.8, 8.4)","(17.0, 42.0, 28.285714285714285)","(15.0, 25.0, 24.625)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 76.66666666666667)","(9.0, 19.5, 16.5)"
12-01-2023 17:44:58.767678,"(2.2, 2.42, 2.3499999999999996)","(5.5, 8.8, 8.4)","(17.0, 42.0, 31.333333333333332)","(15.0, 25.0, 24.625)","(3.7, 4.1, 3.86734693877551)","(14.0, 22.0, 16.23076923076923)","(21.0, 110.0, 61.25)","(9.0, 19.5, 16.5)"
12-01-2023 17:45:00.153615,"(2.2, 2.42, 2.3499999999999996)","(5.5, 8.8, 8.676923076923078)","(17.0, 42.0, 36.666666666666664)","(15.0, 25.0, 24.625)","(3.7, 4.1, 3.8659999999999997)","(14.0, 22.0, 18.045454545454547)","(21.0, 110.0, 61.25)","(9.0, 19.5, 16.5)"
12-01-2023 17:45:01.460838,"(2.2, 2.42, 2.3499999999999996)","(5.5, 8.8, 8.751515151515152)","(17.0, 42.0, 36.666666666666664)","(15.0, 25.0, 24.625)","(3.7, 4.1, 3.8659999999999997)","(14.0, 21.0, 17.5)","(21.0, 110.0, 61.25)","(9.0, 19.5, 16.5)"
12-01-2023 17:45:02.776243,"(2.2, 2.42, 2.3895652173913042)","(5.5, 8.8, 8.751515151515152)","(17.0, 42.0, 39.25714285714285)","(15.0, 25.0, 24.5)","(3.7, 4.1, 3.8659999999999997)","(14.0, 21.0, 17.5)","(21.0, 110.0, 61.25)","(9.0, 19.5, 16.5)"
12-01-2023 17:45:04.128131,"(2.2, 2.44, 2.3425)","(5.5, 8.8, 8.5)","(17.0, 42.0, 39.25714285714285)","(15.0, 25.0, 24.5)","(3.7, 4.1, 3.8659999999999997)","(14.0, 21.0, 17.5)","(21.0, 110.0, 60.0)","(9.0, 19.5, 16.5)"
12-01-2023 17:45:05.530144,"(2.2, 2.44, 2.3425)","(5.5, 8.8, 8.5)","(17.0, 42.0, 33.81818181818182)","(15.0, 25.0, 24.81818181818182)","(3.7, 4.1, 3.8659999999999997)","(14.0, 21.0, 15.892857142857142)","(21.0, 110.0, 84.0)","(9.0, 19.5, 16.5)"
12-01-2023 17:45:06.894059,"(2.2, 2.44, 2.354520547945205)","(5.5, 8.8, 7.975)","(17.0, 42.0, 31.5)","(15.0, 25.0, 24.846153846153847)","(3.7, 4.1, 3.8818181818181814)","(14.0, 21.0, 16.602941176470587)","(21.0, 110.0, 92.13636363636364)","(9.0, 19.5, 17.017241379310345)"
12-01-2023 17:45:08.251625,"(2.2, 2.44, 2.36)","(5.5, 8.6, 8.5)","(17.0, 42.0, 31.5)","(15.0, 25.0, 24.846153846153847)","(3.7, 4.1, 3.8818181818181814)","(14.0, 21.0, 16.602941176470587)","(21.0, 95.0, 92.66666666666666)","(9.0, 19.5, 17.451219512195124)"
12-01-2023 17:45:09.642292,"(2.2, 2.42, 2.39375)","(5.5, 8.8, 8.5)","(17.0, 42.0, 29.5)","(15.0, 25.0, 24.666666666666668)","(3.7, 4.1, 3.833333333333333)","(14.0, 21.0, 16.602941176470587)","(21.0, 110.0, 92.66666666666666)","(9.0, 19.5, 16.657894736842106)"
12-01-2023 17:45:10.977145,"(2.2, 2.42, 2.39375)","(5.5, 8.8, 8.5)","(17.0, 42.0, 28.363636363636363)","(15.0, 25.0, 24.666666666666668)","(3.7, 4.1, 3.833333333333333)","(14.0, 21.0, 16.602941176470587)","(21.0, 110.0, 92.66666666666666)","(9.0, 19.5, 18.738095238095237)"
12-01-2023 17:45:12.250609,"(2.2, 2.42, 2.39375)","(5.5, 8.8, 7.975)","(17.0, 42.0, 33.666666666666664)","(15.0, 25.0, 32.375)","(3.7, 4.1, 3.8866666666666663)","(14.0, 21.0, 16.602941176470587)","(21.0, 110.0, 64.4)","(9.0, 19.0, 18.375)"
12-01-2023 17:45:13.654182,"(2.2, 2.42, 2.391578947368421)","(5.5, 8.6, 7.6000000000000005)","(17.0, 42.0, 33.666666666666664)","(15.0, 38.0, 30.0)","(3.7, 4.1, 3.871428571428571)","(14.0, 21.0, 16.602941176470587)","(21.0, 110.0, 64.4)","(9.0, 19.0, 18.0)"
12-01-2023 17:45:15.073737,"(2.2, 2.42, 2.4)","(5.5, 8.6, 8.733333333333334)","(17.0, 42.0, 33.666666666666664)","(15.0, 38.0, 32.94444444444444)","(3.7, 4.1, 3.8866666666666663)","(14.0, 21.0, 16.602941176470587)","(21.0, 110.0, 64.4)","(9.0, 19.0, 16.666666666666668)"
12-01-2023 17:45:16.470170,"(2.2, 2.42, 2.4166666666666665)","(5.5, 9.4, 8.4)","(18.0, 42.0, 33.666666666666664)","(15.0, 38.0, 32.94444444444444)","(3.7, 4.1, 3.871428571428571)","(14.0, 21.0, 16.134615384615383)","(21.0, 110.0, 64.4)","(9.0, 18.0, 16.0)"
12-01-2023 17:45:17.795922,"(2.2, 2.42, 2.373846153846154)","(5.5, 9.4, 8.4)","(18.0, 42.0, 33.666666666666664)","(15.0, 38.0, 31.5)","(3.7, 4.1, 4.026666666666666)","(14.0, 21.0, 17.166666666666668)","(21.0, 110.0, 64.4)","(9.0, 17.0, 15.318181818181818)"
12-01-2023 17:45:19.094310,"(2.2, 2.42, 2.378823529411765)","(5.5, 9.4, 8.4)","(18.0, 42.0, 33.666666666666664)","(16.0, 38.0, 32.94444444444444)","(3.7, 4.1, 4.026666666666666)","(14.0, 21.0, 17.166666666666668)","(21.0, 110.0, 64.4)","(9.0, 16.5, 15.318181818181818)"
12-01-2023 17:45:20.539064,"(2.2, 2.42, 2.378823529411765)","(5.5, 9.2, 8.685714285714285)","(18.0, 42.0, 33.666666666666664)","(16.0, 38.0, 32.94444444444444)","(3.7, 4.1, 4.0181818181818185)","(14.0, 21.0, 17.166666666666668)","(21.0, 110.0, 64.4)","(9.0, 16.5, 15.318181818181818)"
12-01-2023 17:45:21.940262,"(2.2, 2.42, 2.378823529411765)","(5.5, 9.2, 8.631578947368421)","(18.0, 42.0, 37.3125)","(16.0, 38.0, 31.5)","(3.7, 4.1, 4.0181818181818185)","(14.0, 21.0, 17.166666666666668)","(21.0, 110.0, 64.4)","(9.0, 16.5, 15.318181818181818)"
12-01-2023 17:45:23.356583,"(2.2, 2.42, 2.364)","(5.5, 9.2, 8.0)","(18.0, 42.0, 37.3125)","(16.0, 38.0, 31.583333333333332)","(3.7, 4.1, 4.01)","(14.0, 21.0, 17.166666666666668)","(21.0, 110.0, 46.57142857142857)","(9.0, 16.5, 15.318181818181818)"
12-01-2023 17:45:24.704444,"(2.2, 2.42, 2.3985714285714286)","(5.5, 9.2, 8.537931034482758)","(18.0, 42.0, 33.76470588235294)","(16.0, 38.0, 32.5)","(3.7, 4.1, 4.01)","(14.0, 21.0, 17.0)","(21.0, 110.0, 46.57142857142857)","(9.0, 16.5, 15.318181818181818)"
12-01-2023 17:45:26.120279,"(2.2, 2.42, 2.3805128205128203)","(5.5, 9.2, 8.431999999999999)","(18.0, 42.0, 34.22222222222222)","(16.0, 38.0, 32.5)","(3.7, 4.1, 4.01)","(14.0, 20.0, 17.0)","(21.0, 110.0, 46.57142857142857)","(9.0, 16.5, 15.318181818181818)"
12-01-2023 17:45:27.709249,"(2.2, 2.42, 2.300392156862745)","(5.5, 9.2, 8.823529411764705)","(18.0, 42.0, 34.22222222222222)","(16.0, 38.0, 32.5)","(3.7, 4.1, 3.8545454545454545)","(14.0, 20.0, 17.1875)","(21.0, 110.0, 46.57142857142857)","(9.0, 16.5, 15.515151515151516)"
12-01-2023 17:45:29.305159,"(2.2, 2.32, 2.300392156862745)","(5.5, 9.2, 8.537931034482758)","(18.0, 42.0, 31.166666666666668)","(16.0, 38.0, 30.22222222222222)","(3.7, 4.1, 3.933333333333333)","(14.0, 20.0, 17.1875)","(21.0, 110.0, 48.333333333333336)","(9.0, 16.5, 15.515151515151516)"
12-01-2023 17:45:31.078933,"(2.2, 2.32, 2.2939999999999996)","(5.5, 9.2, 8.537931034482758)","(18.0, 42.0, 30.3)","(16.0, 38.0, 31.583333333333332)","(3.7, 4.0, 3.9169491525423727)","(14.0, 20.0, 17.1875)","(21.0, 110.0, 48.333333333333336)","(9.0, 16.5, 15.515151515151516)"
12-01-2023 17:45:33.018920,"(2.2, 2.32, 2.3388888888888886)","(5.5, 9.2, 8.895238095238094)","(18.0, 42.0, 30.083333333333332)","(16.0, 38.0, 31.583333333333332)","(3.7, 4.1, 3.9169491525423727)","(14.0, 20.0, 17.1875)","(21.0, 110.0, 48.333333333333336)","(9.0, 16.5, 15.515151515151516)"
12-01-2023 17:45:34.608147,"(2.2, 2.34, 2.4046153846153846)","(5.5, 9.2, 8.773333333333333)","(18.0, 42.0, 30.083333333333332)","(16.0, 38.0, 31.583333333333332)","(3.7, 4.1, 3.8823529411764706)","(14.0, 20.0, 17.0)","(21.0, 110.0, 48.333333333333336)","(9.0, 16.5, 15.515151515151516)"
12-01-2023 17:45:36.027340,"(2.2, 2.42, 2.4046153846153846)","(5.5, 9.2, 8.666666666666666)","(18.0, 42.0, 38.06060606060606)","(16.0, 38.0, 31.583333333333332)","(3.7, 4.0, 3.848275862068965)","(14.0, 20.0, 17.0)","(21.0, 110.0, 48.333333333333336)","(9.0, 16.5, 15.515151515151516)"
12-01-2023 17:45:37.476848,"(2.2, 2.42, 2.405185185185185)","(5.5, 9.2, 8.666666666666666)","(18.0, 42.0, 38.06060606060606)","(16.0, 38.0, 35.43333333333334)","(3.7, 4.0, 3.8651515151515152)","(14.0, 20.0, 17.0)","(21.0, 110.0, 48.333333333333336)","(9.0, 16.5, 15.515151515151516)"
12-01-2023 17:45:39.043989,"(2.2, 2.42, 2.4107692307692306)","(5.5, 9.2, 8.537931034482758)","(18.0, 42.0, 37.66666666666667)","(16.0, 38.0, 35.43333333333334)","(3.7, 3.95, 3.836842105263158)","(14.0, 20.0, 17.0)","(21.0, 110.0, 70.0)","(9.0, 16.5, 15.724137931034482)"
