,Disputed River,Mr Im A Believer,Winds Of March,Go Woody,Italian Award,Kokonotsu,Jenni Of Avalon,La Sarthe,Ocherous
04-01-2023 12:37:33.431394,"(4.2, 5.2, 5.1632)","(1.9, 2.14, 2.1333333333333333)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 86.875)","(6.5, 8.2, 8.15820895522388)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 200.0, 183.33333333333334)"
04-01-2023 12:37:34.560999,"(4.2, 5.2, 5.1632)","(1.9, 2.14, 2.1343119266055046)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 90.0, 84.66666666666667)","(6.5, 8.2, 8.15820895522388)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:35.676784,"(4.2, 5.2, 5.1632)","(1.9, 2.14, 2.1343119266055046)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 90.0, 82.33333333333333)","(6.5, 8.2, 8.163934426229508)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:36.764543,"(4.2, 5.2, 5.1632)","(1.9, 2.14, 2.1343119266055046)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16986301369863)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:37.913783,"(4.2, 5.2, 5.1632)","(1.9, 2.14, 2.138139534883721)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16986301369863)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:39.047004,"(4.2, 5.2, 5.1632)","(1.9, 2.14, 2.138139534883721)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16986301369863)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:40.200190,"(4.2, 5.2, 5.1632)","(1.9, 2.14, 2.138139534883721)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16986301369863)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:41.361194,"(4.2, 5.2, 5.1632)","(1.9, 2.14, 2.138139534883721)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16986301369863)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:42.482968,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.138139534883721)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16986301369863)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:43.645810,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.138139534883721)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.164516129032258)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:44.736737,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.138139534883721)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.164516129032258)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:45.864034,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.139378881987578)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.164516129032258)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:47.054275,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.139378881987578)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.084905660377359)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.164516129032258)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.81818181818182)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:48.283105,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.139378881987578)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.077586206896552)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16140350877193)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.73913043478261)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:49.463522,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.139378881987578)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.077586206896552)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.165079365079364)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:50.621491,"(4.2, 5.2, 5.16)","(1.9, 2.12, 2.115790645879733)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.077586206896552)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.165079365079364)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:51.746801,"(4.2, 5.2, 5.16)","(1.9, 2.12, 2.115790645879733)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.077586206896552)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.165079365079364)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:52.860337,"(4.2, 5.2, 5.16)","(1.9, 2.12, 2.115790645879733)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.086538461538462)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.165079365079364)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:53.973545,"(4.2, 5.2, 5.16)","(1.9, 2.12, 2.1152572145545796)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.086538461538462)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.165079365079364)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:55.045323,"(4.2, 5.2, 5.16)","(1.9, 2.12, 2.1152572145545796)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.086538461538462)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.165079365079364)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:56.156985,"(4.2, 5.2, 5.16)","(1.9, 2.12, 2.1152572145545796)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.086538461538462)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.165079365079364)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:57.252434,"(4.2, 5.2, 5.16)","(1.9, 2.12, 2.1186776859504133)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.086538461538462)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.165079365079364)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:58.371639,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.1370200573065903)","(19.0, 26.0, 25.545454545454547)","(7.5, 10.5, 10.086538461538462)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16140350877193)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:37:59.487069,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.1370200573065903)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.086538461538462)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16140350877193)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:00.639719,"(4.2, 5.2, 5.16)","(1.9, 2.14, 2.1370200573065903)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.086538461538462)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16140350877193)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:01.809399,"(4.2, 5.2, 5.158181818181818)","(1.9, 2.14, 2.1370200573065903)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.086538461538462)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.16140350877193)","(21.0, 34.0, 33.15151515151515)","(26.0, 42.0, 41.76923076923077)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:03.033599,"(4.2, 5.2, 5.182962962962963)","(1.9, 2.14, 2.1352699228791776)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.07258064516129)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.12962962962963)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 42.421052631578945)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:04.278185,"(4.2, 5.2, 5.17887323943662)","(1.9, 2.16, 2.146810810810811)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.081818181818182)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.132075471698112)","(21.0, 34.0, 33.027027027027025)","(26.0, 44.0, 42.24390243902439)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:05.544020,"(4.2, 5.2, 5.18)","(1.9, 2.16, 2.1419259259259262)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.081818181818182)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.132075471698112)","(21.0, 34.0, 33.027027027027025)","(26.0, 44.0, 42.24390243902439)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:06.714297,"(4.2, 5.2, 5.18)","(1.9, 2.16, 2.1419259259259262)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.081818181818182)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.132075471698112)","(21.0, 34.0, 33.027027027027025)","(26.0, 44.0, 42.24390243902439)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:07.857194,"(4.2, 5.2, 5.18)","(1.9, 2.16, 2.1419259259259262)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.081818181818182)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.132075471698112)","(21.0, 34.0, 33.027027027027025)","(26.0, 44.0, 41.84)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:08.993731,"(4.2, 5.2, 5.18)","(1.9, 2.16, 2.1419259259259262)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.075)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.132075471698112)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.84)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:10.162533,"(4.2, 5.2, 5.18)","(1.9, 2.16, 2.1419259259259262)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.075)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.132075471698112)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.84)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:11.362883,"(4.2, 5.2, 5.18)","(1.9, 2.16, 2.1419259259259262)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.073770491803279)","(61.0, 85.0, 82.33333333333333)","(6.5, 8.2, 8.12962962962963)","(21.0, 34.0, 33.027027027027025)","(26.0, 42.0, 41.84)","(81.0, 210.0, 183.33333333333334)"
04-01-2023 12:38:12.506546,"(4.2, 5.2, 5.17887323943662)","(1.9, 2.16, 2.142816901408451)","(19.0, 27.0, 26.0625)","(7.5, 10.5, 10.076271186440678)","(61.0, 85.0, 81.76470588235294)","(6.5, 8.2, 8.125)","(21.0, 34.0, 33.0)","(26.0, 42.0, 41.833333333333336)","(81.0, 210.0, 170.0)"
04-01-2023 12:38:13.629939,"(4.2, 5.3, 5.150337078651685)","(1.9, 2.16, 2.1411111111111114)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.009803921568627)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.125)","(21.0, 34.0, 33.0)","(26.0, 42.0, 41.833333333333336)","(81.0, 210.0, 170.0)"
04-01-2023 12:38:14.827016,"(4.2, 5.3, 5.150337078651685)","(1.9, 2.16, 2.1411111111111114)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.009803921568627)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.125)","(21.0, 34.0, 33.0)","(26.0, 42.0, 41.833333333333336)","(81.0, 210.0, 170.0)"
04-01-2023 12:38:15.972224,"(4.2, 5.2, 5.177272727272728)","(1.9, 2.16, 2.1411111111111114)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.009803921568627)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.125)","(21.0, 34.0, 33.0)","(26.0, 42.0, 41.833333333333336)","(81.0, 210.0, 170.0)"
04-01-2023 12:38:17.172675,"(4.2, 5.2, 5.17906976744186)","(1.9, 2.16, 2.1411111111111114)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.234375)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.165853658536586)","(21.0, 34.0, 32.4)","(26.0, 42.0, 40.96774193548387)","(81.0, 210.0, 170.0)"
04-01-2023 12:38:18.368345,"(4.2, 5.2, 5.176119402985075)","(1.9, 2.16, 2.1414285714285715)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.234375)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.165853658536586)","(21.0, 34.0, 31.384615384615383)","(26.0, 42.0, 41.0)","(81.0, 210.0, 170.0)"
04-01-2023 12:38:19.565159,"(4.2, 5.2, 5.176119402985075)","(1.9, 2.16, 2.1414285714285715)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.234375)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.165853658536586)","(21.0, 32.0, 31.384615384615383)","(26.0, 42.0, 41.42857142857143)","(81.0, 210.0, 170.0)"
04-01-2023 12:38:20.790905,"(4.2, 5.2, 5.176119402985075)","(1.9, 2.16, 2.1414285714285715)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.185185185185185)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.172151898734176)","(21.0, 32.0, 31.384615384615383)","(26.0, 42.0, 41.42857142857143)","(81.0, 210.0, 156.66666666666666)"
04-01-2023 12:38:22.036010,"(4.2, 5.2, 5.17906976744186)","(1.9, 2.16, 2.1533793103448278)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.227272727272727)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.172151898734176)","(21.0, 32.0, 31.294117647058822)","(26.0, 42.0, 41.42857142857143)","(81.0, 210.0, 141.42857142857142)"
04-01-2023 12:38:23.267487,"(4.2, 5.2, 5.17906976744186)","(1.9, 2.16, 2.154326241134752)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.227272727272727)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.172151898734176)","(21.0, 32.0, 31.294117647058822)","(26.0, 42.0, 41.42857142857143)","(81.0, 210.0, 140.0)"
04-01-2023 12:38:24.493495,"(4.2, 5.2, 5.17906976744186)","(1.9, 2.16, 2.154326241134752)","(19.0, 27.0, 25.88888888888889)","(7.5, 10.5, 10.227272727272727)","(61.0, 85.0, 80.71428571428571)","(6.5, 8.2, 8.172151898734176)","(21.0, 32.0, 31.294117647058822)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:25.752824,"(4.2, 5.2, 5.167123287671233)","(1.9, 2.16, 2.1575193798449614)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.26)","(61.0, 85.0, 81.0)","(6.5, 8.2, 7.7785714285714285)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:27.032203,"(4.2, 5.2, 5.167123287671233)","(1.9, 2.16, 2.1561904761904764)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.26)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.8, 7.7785714285714285)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:28.284494,"(4.2, 5.2, 5.167123287671233)","(1.9, 2.16, 2.1561904761904764)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.26)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.8, 7.7785714285714285)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:29.526353,"(4.2, 5.2, 5.167123287671233)","(1.9, 2.16, 2.1561904761904764)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.8, 7.7749999999999995)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:30.715978,"(4.2, 5.2, 5.167123287671233)","(1.9, 2.16, 2.1574358974358976)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 81.0)","(6.5, 7.8, 7.7749999999999995)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:31.853977,"(4.2, 5.2, 5.1323943661971825)","(1.9, 2.16, 2.1574358974358976)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.8, 7.7749999999999995)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:33.045134,"(4.2, 5.2, 5.1323943661971825)","(1.9, 2.16, 2.1574358974358976)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.8, 7.7749999999999995)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:34.166077,"(4.2, 5.2, 5.1323943661971825)","(1.9, 2.16, 2.1574358974358976)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.8, 7.7749999999999995)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:35.309512,"(4.2, 5.2, 5.130263157894737)","(1.9, 2.16, 2.1574358974358976)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 81.0)","(6.5, 7.8, 7.7749999999999995)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:36.431643,"(4.2, 5.2, 5.130263157894737)","(1.9, 2.16, 2.1574358974358976)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.8, 7.7749999999999995)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:37.571195,"(4.2, 5.2, 5.130263157894737)","(1.9, 2.16, 2.1574358974358976)","(19.0, 27.0, 26.142857142857142)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 81.0)","(6.5, 7.8, 7.769230769230769)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:38.744576,"(4.2, 5.2, 5.130263157894737)","(1.9, 2.18, 2.1612222222222224)","(19.0, 27.0, 26.142857142857142)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 81.0)","(6.5, 7.8, 7.5774436090225565)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:39.922980,"(4.2, 5.2, 5.154285714285714)","(1.9, 2.18, 2.1612222222222224)","(19.0, 27.0, 26.142857142857142)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 81.0)","(6.5, 7.6, 7.5774436090225565)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:41.132434,"(4.2, 5.2, 5.154285714285714)","(1.9, 2.18, 2.1612222222222224)","(19.0, 27.0, 26.142857142857142)","(7.5, 10.5, 10.353658536585366)","(61.0, 85.0, 81.0)","(6.5, 7.6, 7.5774436090225565)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:42.354245,"(4.2, 5.2, 5.1657142857142855)","(1.9, 2.18, 2.1612222222222224)","(19.0, 27.0, 26.142857142857142)","(7.5, 10.5, 10.391891891891891)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.5774436090225565)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:43.608196,"(4.2, 5.2, 5.1657142857142855)","(1.9, 2.18, 2.1612222222222224)","(19.0, 27.0, 26.142857142857142)","(7.5, 10.5, 10.391891891891891)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.5774436090225565)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:44.835609,"(4.2, 5.2, 5.1657142857142855)","(1.9, 2.18, 2.1612222222222224)","(19.0, 27.0, 26.142857142857142)","(7.5, 10.5, 10.391891891891891)","(61.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.5774436090225565)","(21.0, 32.0, 31.416666666666668)","(26.0, 42.0, 41.42857142857143)","(81.0, 200.0, 144.0)"
04-01-2023 12:38:46.100437,"(4.2, 5.2, 5.098076923076922)","(1.9, 2.2, 2.180921052631579)","(19.0, 27.0, 26.142857142857142)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.567407407407408)","(21.0, 34.0, 32.875)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
04-01-2023 12:38:47.312378,"(4.2, 5.1, 5.098076923076922)","(1.9, 2.2, 2.180921052631579)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.567407407407408)","(21.0, 34.0, 32.875)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
04-01-2023 12:38:48.578923,"(4.2, 5.1, 5.098076923076922)","(1.9, 2.2, 2.1903)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.567407407407408)","(21.0, 34.0, 32.875)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
04-01-2023 12:38:49.863246,"(4.2, 5.1, 5.098076923076922)","(1.9, 2.2, 2.1903)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.567407407407408)","(21.0, 34.0, 32.875)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
04-01-2023 12:38:51.085181,"(4.2, 5.1, 5.098076923076922)","(1.9, 2.2, 2.1904040404040406)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 81.0)","(6.5, 7.6, 7.577952755905511)","(21.0, 34.0, 32.97142857142857)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
04-01-2023 12:38:52.269570,"(4.2, 5.2, 5.1165714285714285)","(1.9, 2.2, 2.173049645390071)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.577952755905511)","(21.0, 34.0, 32.97142857142857)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
04-01-2023 12:38:53.393693,"(4.2, 5.2, 5.1165714285714285)","(1.9, 2.18, 2.1695833333333336)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.577952755905511)","(21.0, 34.0, 32.97142857142857)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
04-01-2023 12:38:54.623614,"(4.2, 5.2, 5.1165714285714285)","(1.9, 2.18, 2.1695833333333336)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 80.71428571428571)","(6.5, 7.6, 7.577952755905511)","(21.0, 34.0, 32.97142857142857)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
04-01-2023 12:38:55.803546,"(4.2, 5.2, 5.1165714285714285)","(1.9, 2.18, 2.1695833333333336)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 81.0)","(6.5, 7.6, 7.577952755905511)","(21.0, 34.0, 32.97142857142857)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
04-01-2023 12:38:57.027060,"(4.2, 5.2, 5.1165714285714285)","(1.9, 2.18, 2.1695833333333336)","(19.0, 27.0, 26.0)","(7.5, 10.5, 10.353658536585366)","(51.0, 85.0, 81.0)","(6.5, 7.6, 7.571212121212121)","(21.0, 34.0, 32.97142857142857)","(26.0, 42.0, 41.42857142857143)","(71.0, 200.0, 144.0)"
