,Gee Gee True Story,Square Donut,Laylow Pluck,Wanes Quest,Lady Joker,Hot Wired,The Master Speed,Belmista,Zeva Royale
14-12-2022 19:18:50.773024,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.4)","(2.45, 2.8, 2.7175)","(8.5, 13.0, 12.5)","(7.0, 9.4, 9.08)","(9.0, 13.0, 10.333333333333334)","(14.0, 17.0, 16.0)","(10.0, 15.0, 13.75)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:18:51.988931,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.4)","(2.45, 2.8, 2.716494845360825)","(8.5, 13.0, 12.5)","(7.0, 9.4, 9.2)","(9.0, 13.0, 10.333333333333334)","(14.0, 17.0, 16.0)","(10.0, 15.0, 13.75)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:18:53.179105,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.4)","(2.45, 2.8, 2.716494845360825)","(8.5, 13.0, 12.5)","(7.0, 9.6, 9.2)","(9.0, 13.0, 10.333333333333334)","(14.0, 17.0, 16.0)","(10.0, 15.0, 13.75)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:18:54.410327,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.4)","(2.45, 2.8, 2.716494845360825)","(8.5, 13.0, 12.5)","(7.0, 9.6, 9.2)","(9.0, 13.0, 10.333333333333334)","(14.0, 17.0, 16.0)","(10.0, 15.0, 13.75)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:18:55.501208,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.4)","(2.45, 2.8, 2.716494845360825)","(8.5, 13.0, 12.5)","(7.0, 9.6, 9.2)","(9.0, 13.0, 10.5)","(14.0, 17.0, 15.642857142857142)","(10.0, 15.0, 13.75)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:18:56.584889,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.55)","(2.45, 2.8, 2.716494845360825)","(8.5, 13.0, 12.5)","(7.0, 9.2, 9.0)","(9.0, 12.5, 10.4)","(14.0, 17.5, 15.766666666666667)","(10.0, 15.0, 13.4)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:18:57.695055,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.55)","(2.45, 2.8, 2.6615384615384614)","(8.5, 13.0, 12.5)","(7.0, 9.2, 9.0)","(9.0, 12.0, 10.4)","(14.0, 17.5, 15.766666666666667)","(10.0, 15.0, 13.4)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:18:58.859962,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.700000000000001)","(2.45, 2.8, 2.6615384615384614)","(8.5, 13.0, 12.5)","(7.0, 9.2, 9.0)","(9.0, 12.0, 11.714285714285714)","(14.0, 17.5, 15.766666666666667)","(10.0, 15.0, 13.4)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:19:00.075627,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.700000000000001)","(2.45, 2.8, 2.6615384615384614)","(8.5, 13.0, 12.5)","(7.0, 9.2, 9.0)","(9.0, 12.0, 11.714285714285714)","(14.0, 17.5, 15.766666666666667)","(10.0, 15.0, 13.4)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:19:01.257019,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.700000000000001)","(2.45, 2.8, 2.6615384615384614)","(8.5, 13.0, 12.5)","(7.0, 9.2, 9.0)","(9.0, 12.0, 11.714285714285714)","(14.0, 17.5, 15.766666666666667)","(10.0, 15.0, 13.4)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:19:02.427680,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.700000000000001)","(2.45, 2.8, 2.6615384615384614)","(8.5, 13.0, 12.5)","(7.0, 9.2, 9.0)","(9.0, 12.0, 11.714285714285714)","(14.0, 17.5, 15.833333333333334)","(10.0, 15.0, 13.4)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:19:03.688830,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.700000000000001)","(2.45, 2.8, 2.6615384615384614)","(8.5, 13.0, 12.5)","(7.0, 9.2, 9.0)","(9.0, 12.0, 11.0)","(14.0, 16.0, 15.666666666666666)","(10.0, 15.0, 13.4)","(12.0, 19.0, 17.666666666666668)"
14-12-2022 19:19:04.969785,"(9.0, 19.0, 18.25)","(6.5, 8.8, 8.700000000000001)","(2.45, 2.8, 2.6615384615384614)","(8.5, 13.0, 12.5)","(7.0, 9.2, 8.623529411764705)","(9.0, 12.0, 11.764705882352942)","(14.0, 16.0, 15.75)","(10.0, 15.0, 13.4)","(12.0, 19.0, 17.166666666666668)"
14-12-2022 19:19:06.157252,"(9.0, 19.0, 18.88888888888889)","(6.5, 8.8, 8.777777777777779)","(2.45, 2.8, 2.6615384615384614)","(8.5, 13.0, 12.5)","(7.0, 9.0, 8.623529411764705)","(9.0, 12.0, 11.764705882352942)","(14.0, 16.0, 15.75)","(10.0, 15.0, 13.4)","(12.0, 18.5, 17.166666666666668)"
14-12-2022 19:19:07.294354,"(9.0, 19.0, 18.9)","(6.5, 8.8, 8.781818181818183)","(2.45, 2.8, 2.7062068965517243)","(8.5, 13.0, 12.642857142857142)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.777777777777779)","(14.0, 16.0, 15.75)","(10.0, 15.0, 13.4)","(12.0, 18.5, 17.166666666666668)"
14-12-2022 19:19:08.403749,"(9.0, 24.0, 21.25)","(6.5, 8.8, 8.781818181818183)","(2.45, 2.8, 2.6866666666666665)","(8.5, 13.0, 12.666666666666666)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.777777777777779)","(14.0, 16.0, 15.75)","(10.0, 15.0, 13.4)","(12.0, 18.5, 17.166666666666668)"
14-12-2022 19:19:09.500875,"(9.0, 24.0, 21.25)","(6.5, 8.8, 8.781818181818183)","(2.45, 2.8, 2.664)","(8.5, 13.0, 12.666666666666666)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.777777777777779)","(14.0, 16.0, 15.75)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:10.597194,"(9.0, 24.0, 21.25)","(6.5, 8.8, 8.781818181818183)","(2.45, 2.8, 2.664)","(8.5, 13.0, 12.666666666666666)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.777777777777779)","(14.0, 16.0, 15.75)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:11.679671,"(9.0, 24.0, 22.166666666666668)","(6.5, 8.8, 8.781818181818183)","(2.45, 2.8, 2.664)","(8.5, 13.0, 12.666666666666666)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.777777777777779)","(14.0, 16.0, 15.75)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:12.744070,"(9.0, 24.0, 21.25)","(6.5, 8.8, 8.781818181818183)","(2.45, 2.8, 2.664)","(8.5, 13.0, 12.666666666666666)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.777777777777779)","(14.0, 15.5, 15.0)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:13.818669,"(9.0, 24.0, 21.5)","(6.5, 8.8, 8.781818181818183)","(2.45, 2.8, 2.664)","(8.5, 13.0, 12.666666666666666)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.777777777777779)","(14.0, 15.5, 15.0)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:14.959965,"(9.0, 24.0, 22.0)","(6.5, 8.8, 8.781818181818183)","(2.45, 2.8, 2.664)","(8.5, 13.0, 12.666666666666666)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.789473684210526)","(14.0, 15.5, 15.0)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:16.053076,"(9.0, 19.5, 18.625)","(6.5, 8.8, 8.782608695652174)","(2.45, 2.8, 2.6992592592592595)","(8.5, 13.0, 12.666666666666666)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.789473684210526)","(14.0, 15.5, 15.285714285714285)","(10.0, 15.0, 13.4)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:17.179532,"(9.0, 19.5, 18.625)","(6.5, 8.8, 8.782608695652174)","(2.45, 2.8, 2.715294117647059)","(8.5, 13.0, 12.25)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.789473684210526)","(14.0, 15.5, 15.285714285714285)","(10.0, 15.0, 13.4)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:18.317722,"(9.0, 19.5, 18.625)","(6.5, 9.0, 8.95)","(2.45, 2.8, 2.7294117647058824)","(8.5, 13.0, 12.25)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.789473684210526)","(14.0, 15.5, 15.285714285714285)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:19.462174,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.533333333333333)","(2.45, 2.8, 2.672)","(8.5, 13.0, 12.5)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.789473684210526)","(14.0, 15.5, 15.285714285714285)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:20.632536,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.666666666666666)","(2.45, 2.8, 2.7011764705882353)","(8.5, 13.0, 12.6)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.789473684210526)","(14.0, 15.5, 14.461538461538462)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:21.783592,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.666666666666666)","(2.45, 2.8, 2.7011764705882353)","(8.5, 13.0, 12.6)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.789473684210526)","(14.0, 14.5, 14.461538461538462)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:22.901529,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.842857142857143)","(2.45, 2.8, 2.7011764705882353)","(8.5, 13.0, 12.6)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.789473684210526)","(14.0, 14.5, 14.461538461538462)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:23.997705,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.842857142857143)","(2.45, 2.8, 2.7011764705882353)","(8.5, 13.0, 12.6)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.789473684210526)","(14.0, 14.5, 14.461538461538462)","(10.0, 15.0, 13.75)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:25.098102,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.842857142857143)","(2.45, 2.8, 2.7011764705882353)","(8.5, 13.0, 12.6)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.461538461538462)","(10.0, 15.0, 13.26923076923077)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:26.536722,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.842857142857143)","(2.45, 2.8, 2.7011764705882353)","(8.5, 13.0, 12.6)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.461538461538462)","(10.0, 15.0, 13.26923076923077)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:27.600854,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.842857142857143)","(2.45, 2.8, 2.7011764705882353)","(8.5, 13.0, 12.6)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.461538461538462)","(10.0, 15.0, 13.26923076923077)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:28.689582,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.842857142857143)","(2.45, 2.8, 2.7011764705882353)","(8.5, 12.0, 11.8)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.441176470588236)","(10.0, 15.0, 13.26923076923077)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:29.825711,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.842857142857143)","(2.45, 2.8, 2.7011764705882353)","(8.5, 12.0, 11.8)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.441176470588236)","(10.0, 15.0, 13.26923076923077)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:30.993232,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.842857142857143)","(2.45, 2.8, 2.72)","(8.5, 12.0, 11.8)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.441176470588236)","(10.0, 15.0, 13.26923076923077)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:32.130506,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.842857142857143)","(2.45, 2.8, 2.72)","(8.5, 12.0, 11.8)","(7.0, 8.8, 8.666666666666666)","(9.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.441176470588236)","(10.0, 15.0, 13.26923076923077)","(12.0, 18.5, 17.15)"
14-12-2022 19:19:33.379496,"(9.0, 19.5, 18.625)","(6.5, 11.5, 10.666666666666666)","(2.45, 2.8, 2.72)","(8.5, 12.0, 11.8)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.441176470588236)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.15)"
14-12-2022 19:19:34.564772,"(10.0, 19.5, 18.625)","(6.5, 11.5, 10.666666666666666)","(2.45, 2.8, 2.72)","(8.5, 12.0, 11.8)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.441176470588236)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.15)"
14-12-2022 19:19:35.871838,"(10.0, 19.5, 18.625)","(6.5, 12.0, 11.4)","(2.45, 2.8, 2.72)","(8.5, 12.0, 11.8)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.441176470588236)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.15)"
14-12-2022 19:19:37.079686,"(10.0, 19.5, 18.625)","(6.5, 12.0, 11.4)","(2.45, 2.82, 2.8099999999999996)","(8.5, 12.0, 11.7)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.441176470588236)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.15)"
14-12-2022 19:19:38.301352,"(10.0, 19.5, 18.625)","(6.5, 12.0, 11.4)","(2.45, 2.82, 2.817391304347826)","(8.5, 12.0, 11.7)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.441176470588236)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.6)"
14-12-2022 19:19:39.471934,"(10.0, 19.5, 18.625)","(6.5, 12.0, 11.4)","(2.45, 2.82, 2.817391304347826)","(8.5, 12.0, 11.3)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.44)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.6)"
14-12-2022 19:19:40.690162,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.86, 2.812)","(8.5, 11.5, 11.2875)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.44)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.6)"
14-12-2022 19:19:41.836289,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.86, 2.812)","(8.5, 11.5, 11.122222222222222)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.44)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.6)"
14-12-2022 19:19:42.947414,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.706666666666667)","(8.5, 11.5, 11.122222222222222)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 14.425)","(10.0, 15.0, 13.2)","(13.0, 18.5, 17.6)"
14-12-2022 19:19:44.008772,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.766153846153846)","(8.5, 11.5, 10.5)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.5, 13.904761904761905)","(10.0, 15.0, 13.2)","(13.0, 18.5, 17.65625)"
14-12-2022 19:19:45.091191,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.7636363636363637)","(8.5, 11.5, 10.5)","(7.5, 8.8, 8.666666666666666)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.0, 13.882352941176471)","(10.0, 15.0, 13.2)","(13.0, 18.5, 17.15)"
14-12-2022 19:19:46.171178,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.744)","(8.5, 11.5, 11.207692307692309)","(7.5, 8.8, 8.75)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.0, 13.882352941176471)","(10.0, 15.0, 13.2)","(13.0, 18.5, 17.15)"
14-12-2022 19:19:47.339267,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.744)","(8.5, 11.5, 10.65)","(7.5, 8.8, 8.733333333333334)","(10.0, 12.0, 11.88888888888889)","(14.0, 14.0, 13.882352941176471)","(10.0, 15.0, 13.2)","(13.0, 18.5, 17.15)"
14-12-2022 19:19:48.443209,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.82, 2.7422222222222223)","(8.5, 11.5, 10.65)","(7.5, 9.6, 9.17142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.0, 13.882352941176471)","(10.0, 15.0, 13.2)","(13.0, 18.5, 17.75)"
14-12-2022 19:19:49.699130,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.82, 2.7422222222222223)","(8.5, 11.5, 11.207692307692309)","(7.5, 9.6, 9.17142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.0, 13.882352941176471)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.75)"
14-12-2022 19:19:50.852951,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.82, 2.7422222222222223)","(8.5, 11.5, 11.207692307692309)","(7.5, 9.6, 9.17142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.0, 13.882352941176471)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.75)"
14-12-2022 19:19:52.011661,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.82, 2.7422222222222223)","(8.5, 11.5, 10.933333333333334)","(7.5, 9.6, 9.257142857142858)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.0, 13.75)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.75)"
14-12-2022 19:19:53.195700,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.82, 2.7563636363636363)","(8.5, 11.5, 10.933333333333334)","(7.5, 9.6, 9.257142857142858)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.5, 14.125)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.75)"
14-12-2022 19:19:54.385917,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.82, 2.7563636363636363)","(8.5, 11.5, 10.933333333333334)","(7.5, 9.6, 9.257142857142858)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.5, 14.125)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 17.75)"
14-12-2022 19:19:55.699185,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.82, 2.7563636363636363)","(8.5, 11.5, 10.933333333333334)","(7.5, 9.6, 9.257142857142858)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.5, 14.125)","(10.0, 15.0, 13.26923076923077)","(13.0, 18.5, 19.5)"
14-12-2022 19:19:56.884076,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.82, 2.7563636363636363)","(8.5, 11.5, 10.933333333333334)","(7.5, 9.6, 9.257142857142858)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.5, 13.833333333333334)","(10.0, 15.0, 13.26923076923077)","(13.0, 22.0, 19.0)"
14-12-2022 19:19:58.112757,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.82, 2.7563636363636363)","(8.5, 11.5, 10.933333333333334)","(7.5, 9.6, 9.257142857142858)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.5, 13.833333333333334)","(10.0, 15.0, 13.26923076923077)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:19:59.357221,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.8, 2.7454545454545456)","(8.5, 11.5, 10.65)","(7.5, 9.6, 9.120000000000001)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.5, 13.333333333333334)","(10.0, 15.0, 13.26923076923077)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:00.604925,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.8, 2.688372093023256)","(8.5, 11.5, 11.207692307692309)","(7.5, 9.6, 9.17142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 14.0, 14.805555555555555)","(10.0, 15.0, 13.26923076923077)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:01.726310,"(10.0, 19.5, 18.625)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.86, 2.6925581395348837)","(8.5, 11.5, 11.341666666666667)","(7.5, 9.6, 9.17142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.805555555555555)","(10.0, 15.0, 13.26923076923077)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:02.833349,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.817142857142857)","(8.5, 10.5, 10.425)","(7.5, 9.6, 9.17142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.574074074074074)","(10.0, 15.0, 13.26923076923077)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:04.000778,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.76)","(8.5, 10.5, 10.425)","(7.5, 9.6, 9.17142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.574074074074074)","(10.0, 15.0, 13.26923076923077)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:05.191533,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.76)","(8.5, 10.5, 10.425)","(7.5, 9.6, 9.17142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.574074074074074)","(10.0, 15.0, 13.26923076923077)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:06.421223,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.76)","(8.5, 10.5, 10.425)","(7.5, 9.6, 9.17142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.574074074074074)","(10.0, 15.0, 13.75)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:07.681098,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.76)","(8.5, 10.5, 10.425)","(7.5, 9.6, 9.0)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.574074074074074)","(10.0, 15.0, 13.75)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:08.888288,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.76)","(8.5, 10.5, 10.425)","(7.5, 9.2, 9.0)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.574074074074074)","(10.0, 15.0, 13.75)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:10.072494,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.76)","(8.5, 10.5, 10.425)","(7.5, 9.2, 9.0)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.574074074074074)","(10.0, 15.0, 13.75)","(13.0, 21.0, 19.0)"
14-12-2022 19:20:11.256952,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.76)","(8.5, 10.5, 10.425)","(7.5, 9.2, 9.0)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.574074074074074)","(10.0, 15.0, 13.75)","(13.0, 21.0, 19.0)"
14-12-2022 19:20:12.383135,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.84, 2.744)","(8.5, 10.5, 10.425)","(7.5, 9.2, 9.0)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.833333333333334)","(10.0, 15.0, 13.75)","(13.0, 21.0, 19.0)"
14-12-2022 19:20:13.507226,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.8, 2.776)","(8.5, 10.5, 10.425)","(7.5, 9.2, 9.08)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.833333333333334)","(10.0, 15.0, 13.75)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:14.607224,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.8, 2.75)","(8.5, 10.5, 10.425)","(7.5, 9.2, 9.028571428571428)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.833333333333334)","(10.0, 15.0, 13.5)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:15.775916,"(10.0, 18.5, 17.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.8, 2.75)","(8.5, 10.5, 10.425)","(7.5, 9.2, 9.028571428571428)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.833333333333334)","(10.0, 15.0, 13.5)","(13.0, 21.0, 20.428571428571427)"
14-12-2022 19:20:17.016696,"(10.0, 18.5, 17.0)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.8, 2.757142857142857)","(8.5, 10.5, 10.425)","(7.5, 9.2, 9.057142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.833333333333334)","(10.0, 15.0, 13.285714285714286)","(13.0, 21.0, 19.25)"
14-12-2022 19:20:18.223421,"(10.0, 18.5, 16.25)","(6.5, 11.0, 10.333333333333334)","(2.45, 2.8, 2.7333333333333334)","(8.5, 10.5, 10.32)","(7.5, 9.4, 9.057142857142857)","(10.0, 12.0, 11.818181818181818)","(14.0, 15.5, 14.833333333333334)","(10.0, 15.0, 13.833333333333334)","(13.0, 21.0, 19.25)"
