,Virage Volante,Wilcott,Tommy Throttle,Boundin Blue,Steel Harbour,Magic Burner,All About,Tyrion Lannister
07-01-2023 09:57:46.234433,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:47.399590,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:48.558367,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:49.696293,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:50.894732,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:52.037556,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:53.207451,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:54.437841,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:55.657281,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:56.875023,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:58.014918,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:57:59.177762,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:00.321154,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:01.318404,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:02.438354,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:03.533410,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:04.565179,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:05.752972,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:06.928903,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:08.029817,"(3.5, 6.6, 4.10625)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:09.247328,"(3.5, 6.6, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.060869565217391)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 23.1)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:10.497399,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.5, 8.5)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.5, 12.46923076923077)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:11.694966,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.5)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.5, 11.0)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:12.913848,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 9.4375)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.142857142857142)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:14.100905,"(3.5, 6.4, 5.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.9)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.55)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:15.320603,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.9)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 10.2)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:16.469280,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.566666666666666)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 10.2)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:17.694748,"(3.5, 6.4, 5.3)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.95)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.65)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:18.904787,"(3.5, 6.4, 5.3)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.95)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.65)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:20.110116,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.142857142857142)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:21.314264,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.879999999999999)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:22.582760,"(3.5, 6.4, 5.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.65)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:23.831360,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.65)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:25.046869,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.066666666666666)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:26.307073,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.066666666666666)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:27.540396,"(3.5, 6.4, 5.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.033333333333333)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:28.745484,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.033333333333333)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:29.934708,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.033333333333333)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:31.202862,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.879999999999999)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:32.499499,"(3.5, 6.4, 5.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.65)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:33.721375,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.65)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:34.952286,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.76)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:36.240722,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.033333333333333)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:37.461417,"(3.5, 6.4, 5.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.033333333333333)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:38.692463,"(3.5, 6.4, 4.5)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.879999999999999)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:39.946318,"(3.5, 6.4, 4.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.65)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:41.166026,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.066666666666666)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:42.346079,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.066666666666666)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:43.575629,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.066666666666666)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:44.841955,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.033333333333333)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:46.225033,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.033333333333333)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:47.595431,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.033333333333333)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:48.950785,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.65)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:50.310638,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.65)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:51.603800,"(3.5, 6.4, 5.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 11.76)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:52.963504,"(3.5, 6.4, 4.5)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.142857142857142)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:54.270530,"(3.5, 6.4, 4.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:58:55.511417,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 16.666666666666668)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:56.776142,"(3.5, 6.4, 5.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 20.4)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:58:58.056503,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 17.0)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.45)"
07-01-2023 09:58:59.226291,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 17.0)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:00.479218,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 17.0)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:01.708653,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 17.0)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:59:02.913519,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:59:04.187520,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:59:05.458437,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:06.680170,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:07.849370,"(3.5, 6.4, 5.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:09.118640,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.45)"
07-01-2023 09:59:10.333553,"(3.5, 6.4, 4.433333333333334)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:11.536693,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:12.815285,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 26.61111111111111)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:59:14.091567,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:15.362288,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:16.667726,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:59:18.248192,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:59:19.554177,"(3.5, 6.4, 5.3)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.45)"
07-01-2023 09:59:20.915450,"(3.5, 6.4, 5.3)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:22.343062,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.430769230769231)"
07-01-2023 09:59:23.617374,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.466666666666667)"
07-01-2023 09:59:25.001975,"(3.5, 6.4, 5.557142857142857)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.6210526315789475)"
07-01-2023 09:59:26.545313,"(3.5, 6.4, 5.26)","(7.5, 12.5, 10.485714285714286)","(5.5, 10.0, 8.633333333333333)","(12.0, 28.0, 22.25)","(12.0, 26.0, 22.142857142857142)","(10.0, 18.0, 15.0)","(7.5, 13.0, 12.355555555555554)","(3.1, 4.2, 3.6210526315789475)"
