,Blushed,Gee Gees Jennia,Silver Persuasion,Twee,Need A Flutter,Zeva Royale,Further North,Piiink Beauty
06-01-2023 14:59:37.343468,"(7.0, 12.5, 11.575)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 11.866666666666667)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:38.807824,"(7.0, 12.5, 11.575)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 11.866666666666667)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:40.258068,"(7.0, 12.5, 11.575)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 11.866666666666667)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:41.605505,"(7.0, 12.5, 11.575)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 11.866666666666667)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:42.874940,"(7.0, 12.5, 11.575)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:44.116766,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:45.372535,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:46.497136,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:47.851648,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:49.083200,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:50.448802,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:51.716950,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:52.801937,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:53.851698,"(7.0, 12.5, 11.8)","(4.6, 5.6, 4.970000000000001)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:54.904488,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.4)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.292307692307692)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:56.031424,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:57.208235,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:58.580250,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 14:59:59.741834,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:00.790691,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:01.909242,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:03.054406,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:04.216313,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:05.338424,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:06.443190,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:07.548478,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:08.714388,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:10.002895,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:11.373512,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:12.725100,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 10.5, 10.0)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:14.153987,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 10.5, 9.5)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.1)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:15.399028,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 10.0, 9.5)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.1)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:16.579531,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 10.0, 9.5)","(4.2, 5.4, 4.866666666666666)","(3.4, 4.6, 4.1)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 64.66666666666667)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:17.759185,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 10.0, 9.133333333333335)","(4.2, 5.4, 5.0)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:18.988996,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.4, 5.0)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:20.197631,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.4, 5.0)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:21.535664,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.8, 8.933333333333334)","(4.2, 5.4, 5.0)","(3.4, 4.6, 4.2875)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:22.800648,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.6, 8.933333333333334)","(4.2, 5.4, 5.0)","(3.4, 4.6, 4.2875)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:24.055100,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.33)","(8.0, 9.6, 9.133333333333335)","(4.2, 5.4, 5.14)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:25.211136,"(7.0, 12.5, 11.8)","(4.6, 5.6, 4.970000000000001)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 5.14)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:26.443069,"(7.0, 12.5, 11.8)","(4.6, 5.6, 4.970000000000001)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 5.14)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:27.580021,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 5.14)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:28.677737,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 5.14)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:29.815387,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 5.14)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:30.997586,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 5.14)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:32.339200,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 5.14)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:33.552209,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 5.14)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:34.816595,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.22857142857143)","(4.2, 5.5, 4.9375)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:35.992628,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.2)","(4.2, 5.5, 4.9375)","(3.4, 4.6, 4.064285714285714)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:37.275550,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.2)","(4.2, 5.5, 4.9375)","(3.4, 4.6, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:38.496952,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.2)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:39.720910,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.2)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:40.803085,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.2)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 82.8)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:41.886749,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.2)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:42.934355,"(7.0, 12.5, 11.8)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.32)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:44.012132,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.32)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:45.028508,"(7.0, 12.5, 11.983333333333334)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.32)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:46.075208,"(7.0, 12.5, 11.983333333333334)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.32)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:47.185859,"(7.0, 12.5, 11.983333333333334)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:48.264594,"(7.0, 12.5, 11.983333333333334)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:49.466369,"(7.0, 12.5, 11.983333333333334)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:50.692234,"(7.0, 12.5, 11.983333333333334)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:51.855492,"(7.0, 12.5, 11.92)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:53.325337,"(7.0, 12.5, 11.825)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:54.544612,"(7.0, 12.5, 11.825)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:55.756247,"(7.0, 12.5, 11.825)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:57.027359,"(7.0, 12.5, 11.825)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.4)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.266666666666667)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:58.331547,"(7.0, 12.5, 11.825)","(4.6, 5.6, 5.33)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:00:59.607056,"(7.0, 12.5, 11.825)","(4.6, 5.6, 5.06)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:00.858539,"(7.0, 12.5, 11.825)","(4.6, 5.6, 4.970000000000001)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:02.104283,"(7.0, 12.5, 11.825)","(4.6, 5.6, 4.970000000000001)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:03.390688,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:04.582624,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 91.14285714285714)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:05.766404,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 93.5)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:07.036912,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:08.369241,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.133333333333335)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:09.715002,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.22857142857143)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:10.904327,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.22857142857143)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:12.072076,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.266666666666667)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:13.330024,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.266666666666667)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:14.506472,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.266666666666667)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:15.670798,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.266666666666667)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:16.847102,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.266666666666667)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:18.088566,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.266666666666667)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
06-01-2023 15:01:19.421931,"(7.0, 12.5, 11.4)","(4.6, 5.6, 5.115384615384616)","(8.0, 9.8, 9.266666666666667)","(4.2, 5.5, 4.9375)","(3.4, 4.5, 4.175)","(8.5, 13.0, 12.514285714285714)","(41.0, 110.0, 95.33333333333333)","(7.5, 9.4, 8.2)"
