,Dandelion,Tarzan Gunn,Starlight Nelly,Full Of Cheek,Shian Silva,Mandela,My Ninja,Sirius Lizzie
06-01-2023 14:31:32.882465,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 29.384615384615383)","(7.0, 15.0, 9.545454545454545)"
06-01-2023 14:31:33.976696,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 29.384615384615383)","(7.0, 15.0, 9.545454545454545)"
06-01-2023 14:31:35.086831,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 29.384615384615383)","(7.0, 15.0, 9.545454545454545)"
06-01-2023 14:31:36.102006,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 29.384615384615383)","(7.0, 15.0, 9.545454545454545)"
06-01-2023 14:31:37.150790,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 29.384615384615383)","(7.0, 15.0, 9.545454545454545)"
06-01-2023 14:31:38.392923,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 29.384615384615383)","(7.0, 15.0, 9.545454545454545)"
06-01-2023 14:31:39.567615,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 29.384615384615383)","(7.0, 15.0, 9.545454545454545)"
06-01-2023 14:31:40.718703,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 29.384615384615383)","(7.0, 15.0, 9.545454545454545)"
06-01-2023 14:31:41.838391,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 29.384615384615383)","(7.0, 15.0, 9.545454545454545)"
06-01-2023 14:31:42.901775,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:43.891742,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.70125)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:45.077562,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.6825)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 68.28571428571428)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:46.213490,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.6825)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 73.3)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:47.270689,"(4.6, 8.0, 7.0)","(2.3, 2.72, 2.4783333333333335)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 73.9)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:48.364098,"(4.6, 8.0, 7.0)","(2.3, 2.7, 2.5352941176470587)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 73.9)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:49.442048,"(4.6, 8.0, 7.0)","(2.3, 2.7, 2.49)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 76.46153846153847)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:50.539020,"(4.6, 8.0, 7.0)","(2.3, 2.7, 2.4744444444444444)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 76.46153846153847)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:51.521331,"(4.6, 8.0, 7.0)","(2.3, 2.7, 2.4744444444444444)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 76.46153846153847)","(2.9, 4.5, 3.975)","(18.0, 55.0, 29.22222222222222)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:52.537236,"(4.6, 8.0, 7.0)","(2.3, 2.7, 2.3326666666666664)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 76.46153846153847)","(2.9, 4.5, 3.975)","(18.0, 55.0, 28.9)","(19.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:53.648991,"(4.6, 8.0, 7.0)","(2.3, 2.68, 2.433684210526316)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:54.788807,"(4.6, 8.0, 7.0)","(2.3, 2.68, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:55.877997,"(4.6, 8.0, 7.0)","(2.3, 2.68, 2.5)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:56.979146,"(4.6, 8.0, 7.0)","(2.3, 2.66, 2.433333333333333)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:57.984041,"(4.6, 8.0, 7.0)","(2.3, 2.66, 2.433333333333333)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:31:59.307031,"(4.6, 8.0, 7.0)","(2.3, 2.64, 2.6)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:00.504207,"(4.6, 8.0, 7.0)","(2.3, 2.64, 2.5726315789473686)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:01.655628,"(4.6, 8.0, 7.0)","(2.3, 2.64, 2.5726315789473686)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:02.985799,"(4.6, 8.0, 7.0)","(2.3, 2.64, 2.5046153846153847)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:04.157935,"(4.6, 8.0, 7.0)","(2.3, 2.64, 2.5046153846153847)","(31.0, 65.0, 55.18181818181819)","(31.0, 85.0, 78.27272727272728)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:05.404982,"(4.6, 8.0, 7.0)","(2.3, 2.64, 2.4246511627906977)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:06.661369,"(4.6, 8.0, 7.0)","(2.3, 2.62, 2.4246511627906977)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:07.899534,"(4.6, 8.0, 7.0)","(2.3, 2.62, 2.4246511627906977)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:08.970219,"(4.6, 8.0, 7.0)","(2.3, 2.62, 2.4246511627906977)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:09.971869,"(4.6, 8.0, 7.0)","(2.3, 2.6, 2.44)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:10.983675,"(4.6, 8.0, 7.0)","(2.3, 2.6, 2.369411764705882)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:12.061932,"(4.6, 8.0, 7.0)","(2.3, 2.6, 2.5410526315789475)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:13.144669,"(4.6, 8.0, 7.0)","(2.3, 2.58, 2.525263157894737)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:14.279972,"(4.6, 8.0, 7.0)","(2.3, 2.56, 2.3446153846153845)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:15.418662,"(4.6, 8.0, 7.0)","(2.3, 2.56, 2.3446153846153845)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:16.555753,"(4.6, 8.0, 7.0)","(2.3, 2.56, 2.3446153846153845)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:17.595804,"(4.6, 8.0, 7.0)","(2.3, 2.56, 2.3446153846153845)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:18.582758,"(4.6, 8.0, 7.0)","(2.3, 2.54, 2.3593548387096774)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:19.600976,"(4.6, 8.0, 7.0)","(2.3, 2.52, 2.48)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:20.680739,"(4.6, 8.0, 7.0)","(2.3, 2.52, 2.4506666666666668)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 28.9)","(21.0, 70.0, 30.88888888888889)","(7.0, 15.0, 9.75)"
06-01-2023 14:32:21.825073,"(4.6, 8.0, 7.0)","(2.3, 2.52, 2.4506666666666668)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 3.975)","(19.0, 55.0, 34.92307692307692)","(21.0, 70.0, 40.666666666666664)","(7.0, 15.0, 11.616666666666667)"
06-01-2023 14:32:22.852059,"(4.6, 8.0, 7.0)","(2.3, 2.52, 2.4506666666666668)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 34.92307692307692)","(21.0, 70.0, 40.666666666666664)","(7.0, 15.0, 11.616666666666667)"
06-01-2023 14:32:23.983346,"(4.6, 8.0, 7.0)","(2.3, 2.52, 2.4506666666666668)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 34.92307692307692)","(21.0, 70.0, 40.666666666666664)","(7.0, 15.0, 12.462499999999999)"
06-01-2023 14:32:25.129917,"(4.6, 8.0, 7.0)","(2.3, 2.52, 2.4506666666666668)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 40.666666666666664)","(7.0, 15.0, 13.902702702702701)"
06-01-2023 14:32:26.287160,"(4.6, 8.0, 7.0)","(2.3, 2.52, 2.4506666666666668)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 40.666666666666664)","(7.0, 15.0, 12.694117647058825)"
06-01-2023 14:32:27.447931,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.3899999999999997)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 13.911111111111111)"
06-01-2023 14:32:28.743334,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.3899999999999997)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 13.911111111111111)"
06-01-2023 14:32:29.855115,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.3899999999999997)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 10.275)"
06-01-2023 14:32:31.014111,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.3899999999999997)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 10.275)"
06-01-2023 14:32:32.107808,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.413913043478261)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 10.275)"
06-01-2023 14:32:33.121946,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.413913043478261)","(31.0, 65.0, 53.0)","(31.0, 85.0, 78.83333333333334)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 12.9)"
06-01-2023 14:32:34.187290,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.413913043478261)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 12.9)"
06-01-2023 14:32:35.307934,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.413913043478261)","(31.0, 65.0, 53.0)","(31.0, 85.0, 75.75)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 12.9)"
06-01-2023 14:32:36.418262,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.413913043478261)","(31.0, 65.0, 53.0)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 43.652173913043484)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 13.95)"
06-01-2023 14:32:37.556501,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.413913043478261)","(31.0, 65.0, 53.714285714285715)","(31.0, 85.0, 76.46153846153847)","(3.0, 4.5, 4.404545454545454)","(19.0, 55.0, 47.0)","(21.0, 70.0, 51.14285714285714)","(7.0, 15.0, 12.620000000000001)"
06-01-2023 14:32:38.714716,"(4.6, 8.0, 7.0)","(2.3, 2.5, 2.413913043478261)","(31.0, 60.0, 53.714285714285715)","(31.0, 85.0, 64.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 44.25)","(21.0, 70.0, 56.0)","(7.0, 14.5, 13.776923076923076)"
06-01-2023 14:32:39.848752,"(4.6, 8.0, 7.777777777777778)","(2.3, 2.5, 2.413913043478261)","(31.0, 60.0, 53.714285714285715)","(31.0, 85.0, 64.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 44.25)","(21.0, 70.0, 56.0)","(7.0, 14.5, 13.776923076923076)"
06-01-2023 14:32:41.005565,"(4.6, 8.0, 7.777777777777778)","(2.3, 2.5, 2.413913043478261)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 56.0)","(7.0, 14.5, 11.5)"
06-01-2023 14:32:42.120890,"(4.6, 8.0, 7.777777777777778)","(2.3, 2.5, 2.413913043478261)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 56.0)","(7.0, 14.5, 10.5)"
06-01-2023 14:32:43.332630,"(4.6, 8.0, 7.777777777777778)","(2.3, 2.5, 2.413913043478261)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 56.0)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:44.419158,"(4.6, 8.0, 7.777777777777778)","(2.3, 2.5, 2.413913043478261)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 57.699999999999996)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:45.517622,"(4.6, 8.0, 7.916666666666666)","(2.3, 2.5, 2.413913043478261)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 57.699999999999996)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:46.672756,"(4.6, 8.0, 7.916666666666666)","(2.3, 2.5, 2.413913043478261)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 57.699999999999996)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:47.752930,"(4.6, 8.0, 7.916666666666666)","(2.3, 2.5, 2.3826666666666667)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 58.81818181818181)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:48.845517,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.308)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 58.81818181818181)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:49.865738,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3613333333333335)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 58.81818181818181)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:51.007807,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.37)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 70.0)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.230769230769226)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:52.165818,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.37)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 71.875)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.230769230769226)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:53.235747,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 71.875)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.230769230769226)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:54.298986,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.230769230769226)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:55.482581,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.230769230769226)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:56.676484,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 52.72727272727273)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:57.879329,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.166666666666664)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:32:59.090017,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.166666666666664)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:33:00.322112,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.166666666666664)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:33:01.446932,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.166666666666664)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:33:02.575192,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.357142857142857)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.166666666666664)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:33:03.767962,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.0)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.166666666666664)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:33:04.820129,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 62.5)","(3.0, 4.5, 4.166666666666667)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.166666666666664)","(7.0, 13.5, 11.166666666666666)"
06-01-2023 14:33:05.920323,"(4.6, 8.0, 7.1)","(2.3, 2.5, 2.3648000000000002)","(31.0, 60.0, 47.166666666666664)","(31.0, 85.0, 65.0)","(3.0, 4.5, 4.166666666666667)","(19.0, 50.0, 46.93333333333334)","(21.0, 70.0, 54.166666666666664)","(7.0, 13.5, 11.166666666666666)"
