,Sals Blue Boy,Blink You Lose,Fake Promises,Hank Tank,Edge Gambler,Make It Count,Boston Budgies,Blazing Bob
08-01-2023 18:31:23.232186,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 450.0, 388.3333333333333)","(4.0, 9.4, 6.569230769230769)","(71.0, 480.0, 495.83333333333337)","(31.0, 110.0, 83.77777777777777)","(3.2, 4.6, 3.8)"
08-01-2023 18:31:24.342081,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 5.938461538461539)","(71.0, 580.0, 495.83333333333337)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.8)"
08-01-2023 18:31:25.460440,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 5.938461538461539)","(71.0, 580.0, 495.83333333333337)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.8)"
08-01-2023 18:31:26.560402,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 580.0, 495.83333333333337)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.8)"
08-01-2023 18:31:27.669490,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 580.0, 495.83333333333337)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.9999999999999996)"
08-01-2023 18:31:28.757102,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 580.0, 495.83333333333337)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 4.38)"
08-01-2023 18:31:29.892443,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 580.0, 495.83333333333337)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.76)"
08-01-2023 18:31:30.968802,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 580.0, 495.83333333333337)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.76)"
08-01-2023 18:31:32.045868,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 580.0, 495.83333333333337)","(31.0, 100.0, 90.875)","(3.2, 4.6, 3.76)"
08-01-2023 18:31:33.140818,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 580.0, 495.83333333333337)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.76)"
08-01-2023 18:31:34.226953,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 540.0, 260.7692307692308)","(4.0, 9.4, 7.25)","(71.0, 580.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.76)"
08-01-2023 18:31:35.317420,"(2.4, 2.54, 2.5183132530120482)","(7.5, 8.6, 8.35)","(7.5, 24.0, 16.5)","(61.0, 550.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.76)"
08-01-2023 18:31:36.411406,"(2.4, 2.54, 2.5183132530120482)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.76)"
08-01-2023 18:31:37.518808,"(2.4, 2.54, 2.5183132530120482)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.76)"
08-01-2023 18:31:38.641203,"(2.4, 2.54, 2.5183132530120482)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.76)"
08-01-2023 18:31:39.788181,"(2.4, 2.54, 2.5183132530120482)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 3.8)"
08-01-2023 18:31:40.934153,"(2.4, 2.54, 2.5183132530120482)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 4.155555555555555)"
08-01-2023 18:31:42.152982,"(2.4, 2.54, 2.5183132530120482)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 4.155555555555555)"
08-01-2023 18:31:43.313778,"(2.4, 2.54, 2.5183132530120482)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 4.155555555555555)"
08-01-2023 18:31:44.401495,"(2.4, 2.54, 2.5183132530120482)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 4.155555555555555)"
08-01-2023 18:31:45.456770,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 4.155555555555555)"
08-01-2023 18:31:46.519031,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 4.155555555555555)"
08-01-2023 18:31:47.660117,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 90.875)","(3.2, 4.6, 4.155555555555555)"
08-01-2023 18:31:48.865772,"(2.4, 2.62, 2.4929411764705884)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 412.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 4.155555555555555)"
08-01-2023 18:31:50.020713,"(2.4, 2.62, 2.4929411764705884)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 480.0, 487.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.6, 4.683333333333334)"
08-01-2023 18:31:51.082552,"(2.4, 2.62, 2.4929411764705884)","(7.5, 14.5, 14.06875)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.9, 4.0285714285714285)"
08-01-2023 18:31:52.157367,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 13.6)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.8, 3.9)"
08-01-2023 18:31:53.202508,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 13.6)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.8, 3.9)"
08-01-2023 18:31:54.309622,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 13.6)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.8, 3.9)"
08-01-2023 18:31:55.508622,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 13.6)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 100.0, 83.77777777777777)","(3.2, 4.8, 3.9)"
08-01-2023 18:31:56.676878,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 12.45)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 100.0, 53.40909090909091)","(3.2, 4.8, 3.9)"
08-01-2023 18:31:57.774613,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 12.45)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 110.0, 53.40909090909091)","(3.2, 4.8, 3.9)"
08-01-2023 18:31:58.800784,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 12.45)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 110.0, 53.40909090909091)","(3.2, 4.8, 4.08)"
08-01-2023 18:31:59.770017,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 12.45)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 110.0, 53.40909090909091)","(3.2, 4.8, 4.08)"
08-01-2023 18:32:00.799463,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 12.45)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.25)","(71.0, 570.0, 487.5)","(31.0, 110.0, 53.40909090909091)","(3.2, 4.8, 4.08)"
08-01-2023 18:32:01.868565,"(2.4, 2.62, 2.5914634146341466)","(7.5, 14.0, 12.45)","(7.5, 24.0, 16.5)","(61.0, 540.0, 463.33333333333337)","(4.0, 9.4, 7.199999999999999)","(71.0, 570.0, 428.57142857142856)","(31.0, 110.0, 71.6)","(3.2, 4.8, 4.5625)"
08-01-2023 18:32:02.926231,"(2.4, 2.6, 2.583076923076923)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 540.0, 408.57142857142856)","(4.0, 9.2, 7.199999999999999)","(71.0, 570.0, 487.5)","(31.0, 100.0, 82.25)","(3.2, 4.7, 4.455555555555556)"
08-01-2023 18:32:03.930375,"(2.4, 2.6, 2.545)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 540.0, 335.55555555555554)","(4.0, 9.2, 7.199999999999999)","(71.0, 570.0, 487.5)","(31.0, 100.0, 82.25)","(3.2, 4.7, 4.5)"
08-01-2023 18:32:04.994012,"(2.4, 2.6, 2.545)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 540.0, 267.5)","(4.0, 9.2, 7.199999999999999)","(71.0, 570.0, 487.5)","(31.0, 100.0, 90.53333333333333)","(3.2, 4.7, 4.410526315789474)"
08-01-2023 18:32:06.051184,"(2.4, 2.6, 2.505714285714286)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 530.0, 324.44444444444446)","(4.0, 9.2, 8.766666666666666)","(71.0, 570.0, 525.0)","(31.0, 100.0, 90.53333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:07.093890,"(2.4, 2.56, 2.531764705882353)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 520.0, 430.0)","(4.0, 9.2, 8.657142857142857)","(71.0, 570.0, 428.57142857142856)","(31.0, 100.0, 86.6875)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:08.105101,"(2.4, 2.54, 2.532)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 500.0, 430.0)","(4.0, 9.2, 8.994444444444444)","(71.0, 570.0, 350.0)","(31.0, 100.0, 86.6875)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:09.136434,"(2.4, 2.54, 2.462162162162162)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 500.0, 430.0)","(4.0, 9.2, 8.994444444444444)","(71.0, 570.0, 350.0)","(31.0, 100.0, 90.53333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:10.186094,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 500.0, 430.0)","(4.0, 9.2, 8.994444444444444)","(71.0, 570.0, 350.0)","(31.0, 100.0, 90.53333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:11.290051,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 500.0, 270.9090909090909)","(4.0, 9.2, 8.994444444444444)","(71.0, 570.0, 350.0)","(31.0, 100.0, 90.53333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:12.434351,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 18.5)","(61.0, 500.0, 266.3636363636364)","(4.0, 9.2, 8.994444444444444)","(71.0, 570.0, 414.28571428571433)","(31.0, 100.0, 90.53333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:13.569293,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 23.0, 17.666666666666668)","(61.0, 490.0, 137.14285714285714)","(4.0, 9.2, 8.204545454545455)","(71.0, 550.0, 348.0)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:14.692501,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 16.2)","(61.0, 480.0, 124.44444444444444)","(4.0, 9.0, 8.616666666666667)","(71.0, 530.0, 348.0)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:15.754306,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 16.2)","(61.0, 480.0, 135.71428571428572)","(4.0, 8.8, 7.252941176470588)","(71.0, 530.0, 348.0)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:16.808257,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 470.0, 156.0)","(4.0, 9.0, 7.800000000000001)","(71.0, 530.0, 447.8571428571429)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:17.891526,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 24.0, 16.2)","(61.0, 460.0, 156.0)","(4.0, 8.8, 8.483333333333334)","(71.0, 510.0, 447.8571428571429)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:19.042310,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 460.0, 152.0)","(4.0, 9.0, 8.483333333333334)","(71.0, 510.0, 292.5)","(31.0, 100.0, 65.0)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:20.176437,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 460.0, 152.0)","(4.0, 9.0, 8.114285714285714)","(71.0, 510.0, 386.25)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:21.332100,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 460.0, 123.125)","(4.0, 9.0, 8.114285714285714)","(71.0, 490.0, 386.25)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:22.468154,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 460.0, 123.125)","(4.0, 9.0, 8.114285714285714)","(71.0, 490.0, 386.25)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.7, 4.371875)"
08-01-2023 18:32:23.567110,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 450.0, 262.5)","(4.0, 9.0, 8.114285714285714)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.7, 3.8874999999999997)"
08-01-2023 18:32:24.678415,"(2.4, 2.52, 2.513)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 450.0, 262.5)","(4.0, 9.0, 8.114285714285714)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 53.33333333333333)","(3.2, 4.6, 4.378571428571428)"
08-01-2023 18:32:25.778627,"(2.4, 2.5, 2.498108108108108)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 450.0, 262.5)","(4.0, 9.0, 8.114285714285714)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 72.8)","(3.2, 4.5, 3.933333333333333)"
08-01-2023 18:32:26.886537,"(2.4, 2.48, 2.444230769230769)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 450.0, 262.5)","(4.0, 9.0, 8.114285714285714)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.933333333333333)"
08-01-2023 18:32:27.948128,"(2.4, 2.48, 2.442641509433962)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 450.0, 262.5)","(4.0, 9.0, 8.114285714285714)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.933333333333333)"
08-01-2023 18:32:29.035623,"(2.4, 2.48, 2.442641509433962)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 450.0, 262.5)","(4.0, 9.0, 8.114285714285714)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.933333333333333)"
08-01-2023 18:32:30.075265,"(2.4, 2.48, 2.442641509433962)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 450.0, 262.5)","(4.0, 9.0, 8.114285714285714)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.933333333333333)"
08-01-2023 18:32:31.145733,"(2.4, 2.48, 2.442641509433962)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 17.666666666666668)","(61.0, 450.0, 262.5)","(4.0, 9.0, 6.6000000000000005)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9000000000000004)"
08-01-2023 18:32:32.227553,"(2.4, 2.48, 2.442641509433962)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 9.0, 6.6000000000000005)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9000000000000004)"
08-01-2023 18:32:33.345285,"(2.4, 2.48, 2.442641509433962)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 9.0, 6.6000000000000005)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9000000000000004)"
08-01-2023 18:32:34.465686,"(2.4, 2.48, 2.442641509433962)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 9.0, 6.6000000000000005)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9000000000000004)"
08-01-2023 18:32:35.548593,"(2.4, 2.48, 2.442641509433962)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 9.0, 6.6000000000000005)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9000000000000004)"
08-01-2023 18:32:36.622170,"(2.4, 2.48, 2.442641509433962)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 9.0, 6.6000000000000005)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9000000000000004)"
08-01-2023 18:32:37.645185,"(2.4, 2.48, 2.4415533980582524)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 9.0, 6.6000000000000005)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9000000000000004)"
08-01-2023 18:32:38.643523,"(2.4, 2.48, 2.4415533980582524)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 9.0, 6.6000000000000005)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.966666666666667)"
08-01-2023 18:32:39.731971,"(2.4, 2.48, 2.4415533980582524)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 9.0, 6.6000000000000005)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.966666666666667)"
08-01-2023 18:32:40.856324,"(2.4, 2.48, 2.4415533980582524)","(7.5, 14.0, 13.379999999999999)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 9.0, 7.0)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 4.306451612903226)"
08-01-2023 18:32:41.979926,"(2.4, 2.48, 2.4415533980582524)","(7.5, 14.0, 11.68)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 8.6, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9)"
08-01-2023 18:32:42.961585,"(2.4, 2.46, 2.4585915492957744)","(7.5, 13.5, 10.1875)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9749999999999996)"
08-01-2023 18:32:43.967617,"(2.4, 2.46, 2.4585915492957744)","(7.5, 13.5, 11.90625)","(7.5, 25.0, 17.666666666666668)","(61.0, 450.0, 262.5)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9)"
08-01-2023 18:32:44.988501,"(2.4, 2.46, 2.4585915492957744)","(7.5, 13.5, 11.15)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9)"
08-01-2023 18:32:46.024930,"(2.4, 2.46, 2.4585915492957744)","(7.5, 13.5, 12.03125)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9)"
08-01-2023 18:32:47.087408,"(2.4, 2.46, 2.4585915492957744)","(7.5, 13.5, 12.03125)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9)"
08-01-2023 18:32:48.104975,"(2.4, 2.46, 2.4585915492957744)","(7.5, 13.5, 12.03125)","(7.5, 25.0, 19.5)","(61.0, 450.0, 262.5)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9)"
08-01-2023 18:32:49.094353,"(2.4, 2.46, 2.4585915492957744)","(7.5, 13.5, 12.03125)","(7.5, 25.0, 19.5)","(61.0, 450.0, 325.0)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 280.0)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9222222222222225)"
08-01-2023 18:32:50.085321,"(2.4, 2.46, 2.4486075949367088)","(7.5, 13.5, 12.03125)","(7.5, 25.0, 19.5)","(61.0, 450.0, 325.0)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9222222222222225)"
08-01-2023 18:32:51.118063,"(2.4, 2.44, 2.4163809523809525)","(7.5, 13.5, 12.03125)","(7.5, 25.0, 19.5)","(61.0, 450.0, 325.0)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9222222222222225)"
08-01-2023 18:32:52.154815,"(2.4, 2.44, 2.4163809523809525)","(7.5, 13.5, 12.03125)","(7.5, 25.0, 18.333333333333332)","(61.0, 450.0, 325.0)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9222222222222225)"
08-01-2023 18:32:53.173321,"(2.4, 2.44, 2.4163809523809525)","(7.5, 13.5, 12.03125)","(7.5, 25.0, 18.0)","(61.0, 450.0, 325.0)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9222222222222225)"
08-01-2023 18:32:54.222313,"(2.4, 2.44, 2.4163809523809525)","(7.5, 13.5, 12.03125)","(7.5, 25.0, 18.333333333333332)","(61.0, 450.0, 325.0)","(4.0, 8.8, 7.066666666666667)","(71.0, 480.0, 422.1428571428571)","(31.0, 100.0, 83.5)","(3.2, 4.5, 3.9222222222222225)"
