,Potato Cake,Eyes On Meg,Ryans Pick,Dennis Denuto,Londonderry Lady,Jax The Hunter,Malligan Bale,Blazing Infrared
16-12-2022 12:18:55.647279,"(8.0, 28.0, 25.166666666666668)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 60.0, 54.8125)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:18:56.662847,"(8.0, 29.0, 27.53846153846154)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 59.1875)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:18:57.717394,"(8.0, 29.0, 27.53846153846154)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 59.1875)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:18:58.763226,"(8.0, 29.0, 27.53846153846154)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 59.1875)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:18:59.832960,"(8.0, 29.0, 27.53846153846154)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 45.625)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:19:00.842117,"(8.0, 29.0, 27.53846153846154)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 45.625)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:19:01.862318,"(8.0, 29.0, 27.53846153846154)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 45.625)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:19:02.880824,"(8.0, 30.0, 28.384615384615387)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 45.625)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:19:03.871393,"(8.0, 30.0, 28.384615384615387)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 45.625)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:19:04.893136,"(8.0, 30.0, 28.384615384615387)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 45.625)","(21.0, 65.0, 45.625)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 8.952)"
16-12-2022 12:19:05.961622,"(8.0, 30.0, 28.384615384615387)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 58.357142857142854)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.104)"
16-12-2022 12:19:07.039252,"(8.0, 30.0, 28.384615384615387)","(1.95, 2.76, 2.34375)","(5.5, 9.6, 8.145454545454545)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 7.944999999999999)"
16-12-2022 12:19:08.142730,"(8.0, 30.0, 28.384615384615387)","(1.95, 2.76, 2.289230769230769)","(5.5, 9.6, 7.866666666666667)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:09.255968,"(8.0, 30.0, 28.384615384615387)","(1.95, 2.76, 2.289230769230769)","(5.5, 9.6, 7.866666666666667)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:10.340711,"(8.0, 30.0, 27.142857142857142)","(1.95, 2.76, 2.2641666666666667)","(5.5, 9.6, 7.866666666666667)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:11.635264,"(8.0, 30.0, 29.0)","(1.95, 2.76, 2.2641666666666667)","(5.5, 9.6, 8.218181818181819)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:12.944625,"(8.0, 30.0, 29.0)","(1.95, 2.76, 2.2641666666666667)","(5.5, 9.6, 8.218181818181819)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:14.215267,"(8.0, 30.0, 29.0)","(1.95, 2.76, 2.2641666666666667)","(5.5, 9.6, 8.218181818181819)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:15.430910,"(8.0, 30.0, 29.0)","(1.95, 2.76, 2.199)","(5.5, 9.6, 7.955555555555556)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:16.794817,"(8.0, 30.0, 29.0)","(1.95, 2.76, 2.2925)","(5.5, 9.6, 8.16)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:18.085684,"(8.0, 30.0, 29.0)","(1.95, 2.76, 2.2925)","(5.5, 9.6, 8.16)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 9.675)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:19.408986,"(8.0, 30.0, 25.5)","(1.95, 2.76, 2.2925)","(5.5, 9.6, 8.16)","(21.0, 65.0, 58.774193548387096)","(21.0, 65.0, 58.85714285714286)","(5.0, 10.5, 8.8)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 9.503703703703703)"
16-12-2022 12:19:20.683484,"(8.0, 30.0, 25.5)","(1.95, 2.76, 2.3208333333333333)","(5.5, 9.6, 7.771428571428571)","(21.0, 60.0, 63.612903225806456)","(21.0, 65.0, 58.85714285714286)","(5.0, 12.0, 10.425)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.5, 13.266666666666666)"
16-12-2022 12:19:21.934023,"(8.0, 30.0, 25.5)","(1.95, 2.76, 2.3208333333333333)","(5.5, 9.6, 8.553846153846154)","(21.0, 65.0, 63.612903225806456)","(21.0, 65.0, 58.85714285714286)","(5.0, 11.5, 10.425)","(10.0, 19.5, 10.877777777777778)","(8.0, 14.0, 13.266666666666666)"
16-12-2022 12:19:23.405398,"(8.0, 30.0, 25.5)","(1.95, 2.76, 2.3208333333333333)","(5.5, 9.6, 7.771428571428571)","(21.0, 65.0, 63.612903225806456)","(21.0, 65.0, 58.85714285714286)","(5.0, 11.5, 10.425)","(10.0, 19.5, 12.009090909090908)","(8.0, 14.0, 13.266666666666666)"
16-12-2022 12:19:24.705086,"(8.0, 30.0, 25.5)","(1.95, 2.76, 2.2809090909090908)","(5.5, 9.6, 8.088888888888889)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 11.5, 10.425)","(10.0, 19.5, 11.055555555555555)","(8.0, 14.0, 13.266666666666666)"
16-12-2022 12:19:26.076962,"(8.0, 30.0, 25.076923076923077)","(1.95, 2.76, 2.2963636363636364)","(5.5, 9.6, 8.088888888888889)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 11.5, 10.425)","(10.0, 19.5, 11.055555555555555)","(8.0, 14.0, 13.266666666666666)"
16-12-2022 12:19:27.600039,"(8.0, 30.0, 26.705882352941178)","(1.95, 2.76, 2.264102564102564)","(5.5, 9.6, 8.088888888888889)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 11.5, 10.425)","(10.0, 19.5, 11.055555555555555)","(8.0, 14.0, 13.266666666666666)"
16-12-2022 12:19:29.169475,"(8.0, 30.0, 27.2)","(1.95, 2.74, 2.1810526315789476)","(5.5, 9.6, 6.8)","(21.0, 65.0, 58.85714285714286)","(21.0, 65.0, 58.85714285714286)","(5.0, 11.5, 10.425)","(10.0, 19.5, 11.055555555555555)","(8.0, 14.0, 13.685714285714287)"
16-12-2022 12:19:30.572997,"(8.0, 30.0, 28.08695652173913)","(1.95, 2.7, 2.206666666666667)","(5.5, 9.6, 7.777777777777778)","(21.0, 65.0, 41.66666666666667)","(21.0, 65.0, 58.85714285714286)","(5.0, 11.5, 10.425)","(10.0, 19.5, 11.055555555555555)","(8.0, 14.0, 13.685714285714287)"
16-12-2022 12:19:32.014191,"(8.0, 36.0, 28.08695652173913)","(1.95, 2.66, 2.206666666666667)","(5.5, 9.6, 8.925)","(21.0, 65.0, 41.66666666666667)","(21.0, 65.0, 58.85714285714286)","(5.0, 11.5, 9.780000000000001)","(10.0, 19.5, 14.5)","(8.0, 14.0, 13.4)"
16-12-2022 12:19:33.286063,"(8.0, 34.0, 32.9)","(1.95, 2.66, 2.206666666666667)","(5.5, 9.4, 8.925)","(21.0, 65.0, 48.84615384615385)","(21.0, 65.0, 39.375)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 14.5)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:34.625417,"(8.0, 34.0, 32.9)","(1.95, 2.66, 2.176842105263158)","(5.5, 9.4, 8.5)","(21.0, 65.0, 48.84615384615385)","(21.0, 65.0, 39.375)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 14.5)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:35.884286,"(8.0, 34.0, 32.9)","(1.95, 2.66, 2.176842105263158)","(5.5, 9.4, 8.5)","(21.0, 65.0, 48.84615384615385)","(21.0, 65.0, 39.375)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 17.714285714285715)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:37.077660,"(8.0, 38.0, 32.0)","(1.95, 2.66, 2.201538461538462)","(5.5, 9.4, 9.05)","(21.0, 65.0, 48.84615384615385)","(21.0, 65.0, 40.0)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:38.351691,"(8.0, 38.0, 32.0)","(1.95, 2.62, 2.201538461538462)","(5.5, 9.4, 9.05)","(21.0, 65.0, 48.84615384615385)","(21.0, 65.0, 31.666666666666668)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:39.617474,"(8.0, 38.0, 32.0)","(1.95, 2.62, 2.1726315789473687)","(5.5, 9.4, 8.7)","(21.0, 65.0, 48.84615384615385)","(21.0, 65.0, 31.666666666666668)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:40.910345,"(8.0, 38.0, 32.0)","(1.95, 2.58, 2.1671794871794874)","(5.5, 9.4, 9.0)","(21.0, 65.0, 48.84615384615385)","(21.0, 65.0, 31.666666666666668)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:42.180857,"(8.0, 38.0, 32.0)","(1.95, 2.58, 2.1671794871794874)","(5.5, 9.4, 9.0)","(21.0, 65.0, 51.44444444444444)","(21.0, 65.0, 40.0)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:43.445759,"(8.0, 38.0, 32.0)","(1.95, 2.58, 2.1671794871794874)","(5.5, 9.4, 9.0)","(21.0, 55.0, 51.44444444444444)","(21.0, 65.0, 40.0)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:44.691493,"(8.0, 38.0, 32.0)","(1.95, 2.58, 2.1568)","(5.5, 9.4, 8.9)","(21.0, 55.0, 51.44444444444444)","(21.0, 65.0, 40.0)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.866666666666667)"
16-12-2022 12:19:45.913699,"(8.0, 38.0, 32.0)","(1.95, 2.54, 2.17921568627451)","(5.5, 9.4, 9.066666666666666)","(21.0, 55.0, 51.44444444444444)","(21.0, 65.0, 40.0)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.04)"
16-12-2022 12:19:47.147110,"(8.0, 38.0, 32.0)","(1.95, 2.54, 2.17921568627451)","(5.5, 9.4, 9.066666666666666)","(21.0, 55.0, 51.44444444444444)","(21.0, 65.0, 40.0)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 10.342857142857142)"
16-12-2022 12:19:48.332161,"(8.0, 38.0, 32.0)","(1.95, 2.54, 2.17921568627451)","(5.5, 9.4, 8.65)","(21.0, 55.0, 51.44444444444444)","(21.0, 65.0, 40.0)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 10.342857142857142)"
16-12-2022 12:19:49.502268,"(8.0, 38.0, 32.0)","(1.95, 2.54, 2.17921568627451)","(5.5, 9.4, 8.65)","(21.0, 55.0, 51.44444444444444)","(21.0, 65.0, 40.0)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 11.44)"
16-12-2022 12:19:50.631948,"(8.0, 38.0, 32.0)","(1.95, 2.54, 2.1611764705882353)","(5.5, 9.4, 9.066666666666666)","(21.0, 55.0, 51.44444444444444)","(21.0, 65.0, 40.0)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 11.44)"
16-12-2022 12:19:51.657630,"(8.0, 38.0, 32.0)","(1.95, 2.54, 2.17921568627451)","(5.5, 9.4, 9.088888888888889)","(21.0, 55.0, 51.44444444444444)","(21.0, 65.0, 31.666666666666668)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.04)"
16-12-2022 12:19:52.666246,"(8.0, 38.0, 32.0)","(1.95, 2.5, 2.1663414634146343)","(5.5, 9.4, 9.088888888888889)","(21.0, 55.0, 51.44444444444444)","(21.0, 65.0, 52.5)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.04)"
16-12-2022 12:19:53.684194,"(8.0, 38.0, 32.0)","(1.95, 2.5, 2.1663414634146343)","(5.5, 9.4, 9.088888888888889)","(21.0, 55.0, 51.44444444444444)","(21.0, 80.0, 52.5)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.04)"
16-12-2022 12:19:54.809753,"(8.0, 38.0, 32.0)","(1.95, 2.5, 2.1663414634146343)","(5.5, 9.4, 8.65)","(21.0, 55.0, 51.44444444444444)","(21.0, 80.0, 52.5)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.04)"
16-12-2022 12:19:55.873911,"(8.0, 38.0, 32.0)","(1.95, 2.5, 2.1663414634146343)","(5.5, 9.4, 8.65)","(21.0, 55.0, 51.44444444444444)","(21.0, 80.0, 52.5)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 18.0)","(8.0, 14.0, 9.04)"
16-12-2022 12:19:57.008406,"(8.0, 38.0, 32.0)","(1.95, 2.5, 2.1839024390243904)","(5.5, 9.4, 9.088888888888889)","(21.0, 55.0, 51.44444444444444)","(21.0, 80.0, 52.5)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 15.538461538461538)","(8.0, 14.0, 11.8)"
16-12-2022 12:19:58.144616,"(8.0, 38.0, 32.0)","(1.95, 2.5, 2.1839024390243904)","(5.5, 9.4, 9.088888888888889)","(21.0, 55.0, 51.44444444444444)","(21.0, 80.0, 52.5)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 15.538461538461538)","(8.0, 14.0, 9.04)"
16-12-2022 12:19:59.296744,"(8.0, 38.0, 32.0)","(1.95, 2.5, 2.1839024390243904)","(5.5, 9.4, 9.088888888888889)","(21.0, 55.0, 51.44444444444444)","(21.0, 80.0, 52.5)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 15.538461538461538)","(8.0, 14.0, 9.04)"
16-12-2022 12:20:00.423396,"(8.0, 38.0, 32.0)","(1.95, 2.5, 2.1663414634146343)","(5.5, 9.4, 8.65)","(21.0, 55.0, 51.44444444444444)","(21.0, 80.0, 52.5)","(5.0, 11.5, 10.544444444444444)","(10.0, 19.0, 15.538461538461538)","(8.0, 14.0, 9.04)"
16-12-2022 12:20:01.543783,"(8.0, 38.0, 32.0)","(1.95, 2.46, 2.17265306122449)","(5.5, 9.4, 9.315151515151516)","(21.0, 55.0, 41.285714285714285)","(21.0, 80.0, 67.77777777777777)","(5.0, 11.5, 10.475)","(10.0, 19.0, 17.65)","(8.0, 14.0, 8.5125)"
16-12-2022 12:20:02.591364,"(8.0, 38.0, 32.0)","(1.95, 2.46, 2.17265306122449)","(5.5, 9.4, 9.315151515151516)","(21.0, 55.0, 41.285714285714285)","(21.0, 80.0, 67.77777777777777)","(5.0, 11.5, 11.044444444444444)","(10.0, 18.5, 16.214285714285715)","(8.0, 13.5, 8.18)"
16-12-2022 12:20:03.652354,"(8.0, 38.0, 32.0)","(1.95, 2.46, 2.17265306122449)","(5.5, 9.4, 8.75)","(21.0, 55.0, 41.285714285714285)","(21.0, 80.0, 44.375)","(5.0, 11.5, 11.044444444444444)","(10.0, 18.5, 16.214285714285715)","(8.0, 13.5, 8.18)"
16-12-2022 12:20:04.677774,"(8.0, 38.0, 32.0)","(1.95, 2.46, 2.108)","(5.5, 9.4, 9.057142857142857)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 44.375)","(5.0, 11.5, 11.044444444444444)","(10.0, 18.5, 16.214285714285715)","(8.0, 13.5, 8.18)"
16-12-2022 12:20:05.824933,"(8.0, 38.0, 32.0)","(1.95, 2.46, 2.108)","(5.5, 9.4, 8.9)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 56.333333333333336)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 15.543478260869566)","(8.0, 13.5, 7.946153846153846)"
16-12-2022 12:20:06.913144,"(8.0, 38.0, 32.0)","(1.95, 2.44, 2.1935714285714285)","(5.5, 9.4, 8.9)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 36.6)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 15.543478260869566)","(8.0, 13.5, 8.18)"
16-12-2022 12:20:08.031876,"(8.0, 38.0, 32.0)","(1.95, 2.42, 2.1733333333333333)","(5.5, 9.6, 8.533333333333333)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 15.543478260869566)","(8.0, 13.5, 7.556410256410257)"
16-12-2022 12:20:09.155425,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.0417021276595744)","(5.5, 9.4, 9.033333333333333)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 13.4)","(8.0, 13.5, 10.84)"
16-12-2022 12:20:10.230493,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.0261224489795917)","(5.5, 9.4, 9.326666666666666)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 14.527777777777779)","(8.0, 13.0, 11.411111111111111)"
16-12-2022 12:20:11.277629,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.0261224489795917)","(5.5, 9.4, 9.312000000000001)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 12.5, 9.159090909090908)"
16-12-2022 12:20:12.322113,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 8.923076923076923)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 12.5, 8.782758620689656)"
16-12-2022 12:20:13.347764,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 8.923076923076923)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 12.5, 8.782758620689656)"
16-12-2022 12:20:14.391396,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 8.923076923076923)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 12.5, 8.782758620689656)"
16-12-2022 12:20:15.457500,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.0144)","(5.5, 9.6, 9.257142857142856)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 12.5, 10.473684210526315)"
16-12-2022 12:20:16.543770,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.0144)","(5.5, 9.6, 9.217391304347826)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 11.5, 10.473684210526315)"
16-12-2022 12:20:17.680967,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 8.71111111111111)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 11.5, 10.473684210526315)"
16-12-2022 12:20:18.811880,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 9.333333333333332)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 11.5, 8.575)"
16-12-2022 12:20:19.972816,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 9.28)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 11.5, 8.575)"
16-12-2022 12:20:21.122086,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.0144)","(5.5, 9.6, 9.28)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 11.5, 8.575)"
16-12-2022 12:20:22.281693,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.0144)","(5.5, 9.6, 9.28)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 11.5, 8.575)"
16-12-2022 12:20:23.457502,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 8.799999999999999)","(21.0, 55.0, 41.285714285714285)","(21.0, 75.0, 59.92307692307692)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 11.5, 8.575)"
16-12-2022 12:20:24.611980,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 8.799999999999999)","(21.0, 55.0, 35.8)","(21.0, 75.0, 56.52173913043478)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 11.5, 9.815384615384616)"
16-12-2022 12:20:25.685722,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 9.312)","(21.0, 55.0, 35.8)","(21.0, 65.0, 56.52173913043478)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 10.0, 9.5)"
16-12-2022 12:20:26.797124,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 9.24)","(21.0, 55.0, 36.4)","(21.0, 65.0, 52.0)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 10.5, 8.357142857142858)"
16-12-2022 12:20:27.767304,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.0144)","(5.5, 9.6, 9.24)","(21.0, 55.0, 36.4)","(21.0, 65.0, 52.0)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 10.5, 8.357142857142858)"
16-12-2022 12:20:28.810480,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 8.88888888888889)","(21.0, 55.0, 36.4)","(21.0, 65.0, 52.0)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 10.5, 8.357142857142858)"
16-12-2022 12:20:29.835922,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.026521739130435)","(5.5, 9.6, 8.88888888888889)","(21.0, 55.0, 36.4)","(21.0, 65.0, 52.0)","(5.0, 11.5, 11.309302325581395)","(10.0, 18.5, 16.116666666666667)","(8.0, 10.5, 8.357142857142858)"
16-12-2022 12:20:31.262108,"(8.0, 38.0, 32.0)","(1.95, 2.08, 2.04)","(5.5, 9.6, 9.321739130434782)","(21.0, 55.0, 42.6)","(21.0, 65.0, 52.0)","(5.0, 11.5, 10.9)","(10.0, 18.5, 14.833333333333332)","(8.0, 10.5, 8.357142857142858)"
