,Whiskey Soda,War Drum Express,Hank The Hustler,Emerley Together,Sutton Sandy,Wind Burn Flash,Powder Finger,Harry
40,"[datetime.datetime(2022, 11, 28, 17, 30, 24, 118057), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 24, 118057), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 24, 118057), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 24, 118057), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 24, 118057), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 24, 118057), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 24, 118057), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 17, 30, 24, 118057), 7.0, 10.5]"
41,"[datetime.datetime(2022, 11, 28, 17, 30, 25, 248169), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 25, 248169), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 25, 248169), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 25, 248169), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 25, 248169), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 25, 248169), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 25, 248169), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 17, 30, 25, 248169), 7.0, 10.0]"
42,"[datetime.datetime(2022, 11, 28, 17, 30, 26, 385227), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 26, 385227), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 26, 385227), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 26, 385227), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 26, 385227), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 26, 385227), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 26, 385227), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 17, 30, 26, 385227), 7.0, 10.5]"
43,"[datetime.datetime(2022, 11, 28, 17, 30, 27, 511866), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 27, 511866), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 27, 511866), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 27, 511866), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 27, 511866), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 30, 27, 511866), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 27, 511866), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 17, 30, 27, 511866), 7.0, 10.5]"
44,"[datetime.datetime(2022, 11, 28, 17, 30, 28, 645871), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 28, 645871), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 28, 645871), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 28, 645871), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 28, 645871), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 30, 28, 645871), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 28, 645871), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 17, 30, 28, 645871), 7.0, 10.5]"
45,"[datetime.datetime(2022, 11, 28, 17, 30, 29, 779280), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 779280), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 779280), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 779280), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 779280), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 779280), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 779280), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 779280), 7.0, 10.5]"
46,"[datetime.datetime(2022, 11, 28, 17, 30, 30, 925102), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 925102), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 925102), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 925102), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 925102), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 925102), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 925102), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 925102), 7.0, 10.0]"
47,"[datetime.datetime(2022, 11, 28, 17, 30, 32, 57181), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 57181), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 57181), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 57181), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 57181), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 57181), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 57181), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 57181), 7.0, 10.5]"
48,"[datetime.datetime(2022, 11, 28, 17, 30, 33, 182070), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 182070), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 182070), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 182070), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 182070), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 182070), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 182070), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 182070), 7.0, 10.5]"
49,"[datetime.datetime(2022, 11, 28, 17, 30, 34, 341999), 2.5, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 341999), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 341999), 7.5, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 341999), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 341999), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 341999), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 341999), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 341999), 7.0, 10.5]"
50,"[datetime.datetime(2022, 11, 28, 17, 30, 35, 474771), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 474771), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 474771), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 474771), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 474771), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 474771), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 474771), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 474771), 7.0, 10.0]"
51,"[datetime.datetime(2022, 11, 28, 17, 30, 36, 613796), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 36, 613796), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 36, 613796), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 36, 613796), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 36, 613796), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 36, 613796), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 36, 613796), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 36, 613796), 7.0, 10.5]"
52,"[datetime.datetime(2022, 11, 28, 17, 30, 37, 744277), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 744277), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 744277), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 744277), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 744277), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 744277), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 744277), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 744277), 7.0, 10.5]"
53,"[datetime.datetime(2022, 11, 28, 17, 30, 38, 869473), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 869473), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 869473), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 869473), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 869473), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 869473), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 869473), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 869473), 7.0, 10.5]"
54,"[datetime.datetime(2022, 11, 28, 17, 30, 40, 14980), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 14980), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 14980), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 14980), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 14980), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 14980), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 14980), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 14980), 7.0, 10.5]"
55,"[datetime.datetime(2022, 11, 28, 17, 30, 41, 140770), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 140770), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 140770), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 140770), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 140770), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 140770), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 140770), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 140770), 7.0, 10.5]"
56,"[datetime.datetime(2022, 11, 28, 17, 30, 42, 273212), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 273212), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 273212), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 273212), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 273212), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 273212), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 273212), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 273212), 7.0, 11.5]"
57,"[datetime.datetime(2022, 11, 28, 17, 30, 43, 406012), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 406012), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 406012), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 406012), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 406012), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 406012), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 406012), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 406012), 7.0, 11.5]"
58,"[datetime.datetime(2022, 11, 28, 17, 30, 44, 545974), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 545974), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 545974), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 545974), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 545974), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 545974), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 545974), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 545974), 7.0, 11.5]"
59,"[datetime.datetime(2022, 11, 28, 17, 30, 45, 681658), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 45, 681658), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 45, 681658), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 45, 681658), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 45, 681658), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 30, 45, 681658), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 45, 681658), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 45, 681658), 7.0, 11.5]"
60,"[datetime.datetime(2022, 11, 28, 17, 30, 46, 804645), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 804645), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 804645), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 804645), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 804645), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 804645), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 804645), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 804645), 7.0, 11.0]"
61,"[datetime.datetime(2022, 11, 28, 17, 30, 47, 936453), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 936453), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 936453), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 936453), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 936453), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 936453), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 936453), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 936453), 7.0, 11.0]"
62,"[datetime.datetime(2022, 11, 28, 17, 30, 49, 88983), 2.4, 2.58]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 88983), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 88983), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 88983), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 88983), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 88983), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 88983), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 88983), 7.0, 11.0]"
63,"[datetime.datetime(2022, 11, 28, 17, 30, 50, 245858), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 245858), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 245858), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 245858), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 245858), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 245858), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 245858), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 245858), 7.0, 11.0]"
64,"[datetime.datetime(2022, 11, 28, 17, 30, 51, 376141), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 376141), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 376141), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 376141), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 376141), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 376141), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 376141), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 376141), 7.0, 11.0]"
65,"[datetime.datetime(2022, 11, 28, 17, 30, 52, 509716), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 509716), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 509716), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 509716), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 509716), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 509716), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 509716), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 509716), 7.0, 11.0]"
66,"[datetime.datetime(2022, 11, 28, 17, 30, 53, 639120), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 17, 30, 53, 639120), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 53, 639120), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 53, 639120), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 53, 639120), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 53, 639120), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 53, 639120), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 53, 639120), 7.0, 11.0]"
67,"[datetime.datetime(2022, 11, 28, 17, 30, 54, 771144), 2.4, 2.56]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 771144), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 771144), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 771144), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 771144), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 771144), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 771144), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 771144), 7.0, 11.0]"
68,"[datetime.datetime(2022, 11, 28, 17, 30, 55, 934804), 2.4, 2.54]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 934804), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 934804), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 934804), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 934804), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 934804), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 934804), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 934804), 7.0, 11.0]"
69,"[datetime.datetime(2022, 11, 28, 17, 30, 57, 68590), 2.4, 2.54]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 68590), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 68590), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 68590), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 68590), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 68590), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 68590), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 68590), 7.0, 11.0]"
70,"[datetime.datetime(2022, 11, 28, 17, 30, 58, 202508), 2.4, 2.54]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 202508), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 202508), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 202508), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 202508), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 202508), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 202508), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 202508), 7.0, 11.0]"
71,"[datetime.datetime(2022, 11, 28, 17, 30, 59, 341723), 2.4, 2.54]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 341723), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 341723), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 341723), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 341723), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 341723), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 341723), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 341723), 7.0, 11.0]"
72,"[datetime.datetime(2022, 11, 28, 17, 31, 0, 473807), 2.4, 2.52]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 473807), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 473807), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 473807), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 473807), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 473807), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 473807), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 473807), 7.0, 11.0]"
73,"[datetime.datetime(2022, 11, 28, 17, 31, 1, 608376), 2.4, 2.5]","[datetime.datetime(2022, 11, 28, 17, 31, 1, 608376), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 31, 1, 608376), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 31, 1, 608376), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 31, 1, 608376), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 31, 1, 608376), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 31, 1, 608376), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 31, 1, 608376), 7.0, 11.0]"
74,"[datetime.datetime(2022, 11, 28, 17, 31, 2, 738813), 2.4, 2.5]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 738813), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 738813), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 738813), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 738813), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 738813), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 738813), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 738813), 7.0, 11.0]"
75,"[datetime.datetime(2022, 11, 28, 17, 31, 3, 876952), 2.4, 2.5]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 876952), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 876952), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 876952), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 876952), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 876952), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 876952), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 876952), 7.0, 11.0]"
76,"[datetime.datetime(2022, 11, 28, 17, 31, 4, 995935), 2.4, 2.5]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 995935), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 995935), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 995935), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 995935), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 995935), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 995935), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 995935), 7.0, 11.0]"
77,"[datetime.datetime(2022, 11, 28, 17, 31, 6, 124751), 2.4, 2.5]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 124751), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 124751), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 124751), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 124751), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 124751), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 124751), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 124751), 7.0, 11.0]"
78,"[datetime.datetime(2022, 11, 28, 17, 31, 7, 260561), 2.4, 2.5]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 260561), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 260561), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 260561), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 260561), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 260561), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 260561), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 260561), 7.0, 11.0]"
79,"[datetime.datetime(2022, 11, 28, 17, 31, 8, 417838), 2.4, 2.52]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 417838), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 417838), 8.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 417838), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 417838), 10.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 417838), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 417838), 3.7, 5.7]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 417838), 7.0, 11.0]"
