,Zea Jay,Riverdale Peggy,Aston Rozee,Gucci Giblet,Typhoon Missile,Blue Bale,My Mate Martha
10-01-2023 14:47:04.213044,"(3.9, 5.1, 5.041666666666666)","(31.0, 120.0, 105.0)","(11.0, 14.0, 13.727272727272727)","(5.5, 7.2, 6.933333333333334)","(9.0, 16.0, 15.875)","(1.7, 2.0, 1.9900316455696203)","(51.0, 90.0, 88.88888888888889)"
10-01-2023 14:47:05.197863,"(3.9, 5.1, 5.041666666666666)","(31.0, 120.0, 101.25)","(11.0, 14.0, 13.8)","(5.5, 7.0, 6.866666666666666)","(9.0, 16.0, 15.875)","(1.7, 2.0, 1.9900158478605388)","(51.0, 90.0, 88.0)"
10-01-2023 14:47:06.223454,"(3.9, 5.1, 5.041666666666666)","(31.0, 120.0, 114.0)","(11.0, 14.0, 13.727272727272727)","(5.5, 7.0, 6.857142857142857)","(9.0, 16.0, 15.875)","(1.7, 2.0, 1.9900158478605388)","(51.0, 90.0, 88.88888888888889)"
10-01-2023 14:47:07.222404,"(3.9, 5.1, 5.041666666666666)","(31.0, 120.0, 107.14285714285714)","(11.0, 14.0, 13.8)","(5.5, 7.0, 6.857142857142857)","(9.0, 16.0, 15.875)","(1.7, 2.0, 1.9900158478605388)","(51.0, 90.0, 88.0)"
10-01-2023 14:47:08.192835,"(3.9, 5.1, 5.041666666666666)","(31.0, 120.0, 105.0)","(11.0, 14.0, 13.8)","(5.5, 7.0, 6.857142857142857)","(9.0, 16.0, 15.8125)","(1.7, 2.0, 1.9900158478605388)","(51.0, 90.0, 88.0)"
10-01-2023 14:47:09.177737,"(3.9, 5.1, 5.045454545454545)","(31.0, 170.0, 110.0)","(11.0, 14.0, 13.727272727272727)","(5.5, 7.0, 6.846153846153846)","(9.0, 16.0, 15.75)","(1.7, 2.0, 1.99001268230818)","(51.0, 90.0, 88.88888888888889)"
10-01-2023 14:47:10.174516,"(3.9, 5.1, 5.045454545454545)","(31.0, 170.0, 111.66666666666667)","(11.0, 14.0, 13.8)","(5.5, 7.0, 6.846153846153846)","(9.0, 16.0, 15.5)","(1.7, 2.0, 1.99001268230818)","(51.0, 90.0, 88.0)"
10-01-2023 14:47:11.199282,"(3.9, 5.1, 5.045454545454545)","(31.0, 170.0, 111.66666666666667)","(11.0, 14.0, 13.846153846153847)","(5.5, 7.0, 6.846153846153846)","(9.0, 16.0, 15.75)","(1.7, 2.0, 1.980012718600954)","(51.0, 90.0, 88.88888888888889)"
10-01-2023 14:47:12.274940,"(3.9, 5.1, 5.045454545454545)","(31.0, 170.0, 114.0)","(11.0, 14.0, 13.785714285714286)","(5.5, 7.0, 6.846153846153846)","(9.0, 16.0, 15.894736842105264)","(1.7, 2.0, 1.980012718600954)","(51.0, 90.0, 88.0)"
10-01-2023 14:47:13.244837,"(3.9, 5.1, 5.045454545454545)","(31.0, 170.0, 114.0)","(11.0, 14.0, 13.785714285714286)","(5.5, 7.0, 6.846153846153846)","(9.0, 16.0, 15.904761904761905)","(1.7, 2.0, 1.9803846153846154)","(51.0, 90.0, 88.33333333333333)"
10-01-2023 14:47:14.235077,"(3.9, 5.1, 5.045454545454545)","(31.0, 160.0, 145.0)","(11.0, 14.0, 13.866666666666667)","(5.5, 7.0, 6.857142857142857)","(9.0, 16.0, 15.9)","(1.7, 1.99, 1.9803448275862068)","(51.0, 90.0, 88.18181818181819)"
10-01-2023 14:47:15.143482,"(3.9, 5.1, 5.045454545454545)","(31.0, 160.0, 145.0)","(11.0, 14.0, 13.928571428571429)","(5.5, 7.0, 6.857142857142857)","(9.0, 16.0, 15.9)","(1.7, 1.99, 1.9803448275862068)","(51.0, 90.0, 88.18181818181819)"
10-01-2023 14:47:16.152201,"(3.9, 5.1, 5.045454545454545)","(31.0, 160.0, 145.0)","(11.0, 14.5, 14.2)","(5.5, 7.0, 6.846153846153846)","(9.0, 16.0, 15.894736842105264)","(1.7, 1.99, 1.9803448275862068)","(51.0, 90.0, 88.18181818181819)"
10-01-2023 14:47:17.173659,"(3.9, 5.1, 5.045454545454545)","(31.0, 160.0, 130.0)","(11.0, 14.5, 14.2)","(5.5, 7.0, 6.777777777777778)","(9.0, 16.0, 15.866666666666667)","(1.7, 1.99, 1.9801875293014533)","(51.0, 90.0, 88.18181818181819)"
10-01-2023 14:47:18.176559,"(3.9, 5.1, 5.045454545454545)","(31.0, 160.0, 110.0)","(11.0, 14.5, 14.3)","(5.5, 7.0, 6.777777777777778)","(9.0, 16.0, 15.894736842105264)","(1.7, 2.0, 1.9900704887218046)","(51.0, 90.0, 88.88888888888889)"
10-01-2023 14:47:19.194015,"(3.9, 5.1, 5.045454545454545)","(31.0, 160.0, 122.5)","(11.0, 14.5, 14.285714285714286)","(5.5, 7.2, 7.163636363636364)","(9.0, 16.0, 15.894736842105264)","(1.7, 2.0, 1.9801689347724074)","(51.0, 90.0, 88.0)"
10-01-2023 14:47:20.137017,"(3.9, 5.1, 5.045454545454545)","(31.0, 160.0, 124.70588235294117)","(11.0, 14.0, 13.923076923076923)","(5.5, 7.2, 7.141666666666667)","(9.0, 16.0, 15.894736842105264)","(1.7, 2.0, 1.9800283553875235)","(51.0, 90.0, 88.88888888888889)"
10-01-2023 14:47:21.077158,"(3.9, 5.1, 5.045454545454545)","(31.0, 160.0, 122.5)","(11.0, 14.0, 13.916666666666666)","(5.5, 7.2, 7.166666666666667)","(9.0, 16.0, 15.894736842105264)","(1.7, 2.0, 1.9800283553875235)","(51.0, 90.0, 88.88888888888889)"
10-01-2023 14:47:22.038400,"(3.9, 5.1, 5.045454545454545)","(31.0, 160.0, 110.0)","(11.0, 14.0, 13.7)","(5.5, 7.2, 7.32)","(9.0, 16.0, 15.421052631578947)","(1.7, 2.0, 1.9417849898580122)","(51.0, 90.0, 100.55555555555556)"
10-01-2023 14:47:23.079275,"(3.9, 5.2, 5.066666666666666)","(31.0, 160.0, 124.70588235294117)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.4, 7.384)","(9.0, 15.5, 15.421052631578947)","(1.7, 1.96, 1.941174004192872)","(51.0, 120.0, 110.45454545454545)"
10-01-2023 14:47:24.133145,"(3.9, 5.2, 5.116666666666667)","(41.0, 160.0, 110.0)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.4, 7.384)","(9.0, 15.5, 15.421052631578947)","(1.7, 1.96, 1.9406651884700665)","(51.0, 120.0, 105.0)"
10-01-2023 14:47:25.235257,"(3.8, 5.1, 5.066666666666666)","(31.0, 150.0, 141.66666666666669)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.4, 7.384)","(9.0, 15.5, 15.342105263157894)","(1.7, 1.96, 1.9406651884700665)","(51.0, 120.0, 110.45454545454545)"
10-01-2023 14:47:26.317611,"(3.8, 5.2, 5.05)","(31.0, 150.0, 143.33333333333334)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.4, 7.384)","(9.0, 15.5, 15.159090909090908)","(1.7, 1.96, 1.9407389162561577)","(51.0, 120.0, 105.0)"
10-01-2023 14:47:27.306289,"(3.8, 5.2, 5.0375)","(41.0, 150.0, 125.0)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.4, 7.384)","(9.0, 15.5, 15.342105263157894)","(1.7, 1.96, 1.9405985037406484)","(51.0, 120.0, 102.5)"
10-01-2023 14:47:28.279009,"(3.8, 5.2, 5.0375)","(41.0, 150.0, 143.33333333333334)","(11.0, 14.0, 13.7)","(5.5, 7.6, 7.430434782608695)","(9.0, 15.5, 14.944444444444445)","(1.7, 1.96, 1.9405985037406484)","(51.0, 120.0, 108.33333333333333)"
10-01-2023 14:47:29.225734,"(3.8, 5.2, 5.06875)","(41.0, 150.0, 144.28571428571428)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.6, 7.415384615384615)","(9.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.9405985037406484)","(51.0, 120.0, 102.5)"
10-01-2023 14:47:30.280205,"(3.9, 5.2, 5.072727272727273)","(31.0, 150.0, 144.28571428571428)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.6, 7.440816326530612)","(9.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.9502261306532662)","(51.0, 120.0, 96.0)"
10-01-2023 14:47:31.333536,"(3.9, 5.2, 5.085714285714285)","(31.0, 150.0, 143.33333333333334)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.6, 7.306382978723405)","(9.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.9502015113350126)","(51.0, 120.0, 96.0)"
10-01-2023 14:47:32.408163,"(3.9, 5.2, 5.116666666666666)","(31.0, 150.0, 136.66666666666666)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.4, 7.271698113207547)","(9.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.95020202020202)","(51.0, 120.0, 92.0)"
10-01-2023 14:47:33.468378,"(3.8, 5.2, 5.116666666666666)","(41.0, 150.0, 143.33333333333334)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.4, 7.271698113207547)","(9.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.95020202020202)","(51.0, 120.0, 92.0)"
10-01-2023 14:47:34.504849,"(3.8, 5.2, 5.116666666666666)","(41.0, 150.0, 144.28571428571428)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.4, 7.271698113207547)","(9.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.95020202020202)","(51.0, 120.0, 92.0)"
10-01-2023 14:47:35.493211,"(3.8, 5.2, 5.161290322580645)","(41.0, 160.0, 106.66666666666667)","(11.0, 14.0, 13.7)","(5.5, 7.2, 7.104)","(9.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.95020202020202)","(51.0, 120.0, 92.0)"
10-01-2023 14:47:36.431135,"(3.8, 5.2, 5.153846153846154)","(41.0, 160.0, 115.55555555555556)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.2, 7.047058823529412)","(9.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.9501772151898733)","(51.0, 120.0, 92.0)"
10-01-2023 14:47:37.454708,"(3.9, 5.3, 5.157142857142857)","(51.0, 160.0, 115.55555555555556)","(11.0, 14.0, 13.7)","(5.5, 7.2, 7.047058823529412)","(10.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.9501772151898733)","(51.0, 120.0, 107.6923076923077)"
10-01-2023 14:47:38.450712,"(3.9, 5.3, 5.275757575757575)","(51.0, 150.0, 130.0)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.2, 7.047058823529412)","(10.0, 15.0, 14.944444444444445)","(1.7, 1.96, 1.9501772151898733)","(51.0, 120.0, 96.0)"
10-01-2023 14:47:39.524761,"(3.9, 5.3, 5.28)","(51.0, 150.0, 144.0)","(11.0, 14.0, 13.785714285714286)","(5.5, 7.2, 7.024)","(10.0, 15.0, 14.95)","(1.7, 1.96, 1.950955223880597)","(51.0, 120.0, 96.0)"
10-01-2023 14:47:40.588497,"(3.9, 5.2, 5.176)","(51.0, 150.0, 130.0)","(11.0, 14.0, 13.7)","(5.5, 7.2, 7.1)","(10.0, 15.0, 15.318181818181818)","(1.7, 1.96, 1.951551724137931)","(51.0, 120.0, 102.0)"
10-01-2023 14:47:41.617775,"(3.9, 5.1, 5.023809523809524)","(51.0, 150.0, 144.0)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.2, 7.121212121212121)","(10.0, 15.5, 15.346153846153847)","(1.7, 1.96, 1.9522073578595318)","(51.0, 120.0, 110.8)"
10-01-2023 14:47:42.605859,"(3.9, 5.1, 5.095)","(51.0, 150.0, 144.0)","(11.0, 14.0, 13.785714285714286)","(5.5, 7.4, 7.121212121212121)","(10.0, 15.5, 15.346153846153847)","(1.7, 1.96, 1.9530944625407165)","(51.0, 130.0, 106.36363636363636)"
10-01-2023 14:47:43.520147,"(3.9, 5.2, 5.064935064935065)","(51.0, 150.0, 144.0)","(11.0, 14.0, 13.772727272727273)","(5.5, 7.2, 7.064)","(10.0, 15.5, 15.346153846153847)","(1.7, 1.96, 1.9530944625407165)","(51.0, 130.0, 106.36363636363636)"
10-01-2023 14:47:44.480156,"(3.9, 5.2, 5.064935064935065)","(51.0, 150.0, 144.0)","(11.0, 14.0, 13.875)","(5.5, 7.2, 7.064)","(10.0, 15.5, 15.166666666666666)","(1.7, 1.96, 1.9540277777777777)","(51.0, 130.0, 106.36363636363636)"
10-01-2023 14:47:45.447087,"(3.9, 5.1, 5.007142857142857)","(51.0, 150.0, 144.0)","(11.0, 14.0, 13.666666666666666)","(5.5, 7.2, 7.064)","(10.0, 15.5, 15.166666666666666)","(1.7, 1.97, 1.9763855421686747)","(51.0, 130.0, 117.6923076923077)"
10-01-2023 14:47:46.467601,"(3.9, 5.1, 5.001449275362319)","(51.0, 150.0, 144.0)","(11.0, 13.5, 13.470588235294118)","(5.5, 7.2, 7.082758620689655)","(10.0, 15.5, 15.4)","(1.7, 1.98, 1.972112676056338)","(51.0, 130.0, 116.0)"
10-01-2023 14:47:47.407009,"(3.9, 5.1, 5.052941176470588)","(51.0, 150.0, 146.66666666666666)","(11.0, 14.0, 13.666666666666666)","(5.5, 7.2, 7.082758620689655)","(10.0, 15.5, 15.4)","(1.7, 1.98, 1.972112676056338)","(51.0, 130.0, 112.5)"
10-01-2023 14:47:48.310819,"(3.9, 5.1, 5.061904761904762)","(51.0, 150.0, 146.66666666666666)","(11.0, 14.0, 13.633333333333333)","(5.5, 7.2, 7.124137931034483)","(10.0, 15.5, 15.464285714285714)","(1.7, 1.98, 1.970945945945946)","(51.0, 130.0, 112.5)"
10-01-2023 14:47:49.315681,"(3.9, 5.1, 5.061904761904762)","(51.0, 150.0, 146.66666666666666)","(11.0, 14.0, 13.592592592592592)","(5.5, 7.4, 7.180952380952381)","(10.0, 15.5, 15.166666666666666)","(1.7, 1.97, 1.9630612244897958)","(51.0, 130.0, 99.375)"
10-01-2023 14:47:50.334019,"(3.9, 5.1, 5.003030303030303)","(51.0, 150.0, 146.66666666666666)","(11.0, 14.0, 13.592592592592592)","(5.5, 7.4, 7.180952380952381)","(10.0, 15.5, 15.233333333333333)","(1.7, 1.97, 1.9669911504424777)","(51.0, 130.0, 109.58333333333333)"
10-01-2023 14:47:51.461889,"(3.9, 5.1, 5.003030303030303)","(51.0, 150.0, 146.66666666666666)","(11.0, 14.0, 13.592592592592592)","(5.5, 7.4, 7.180952380952381)","(10.0, 15.5, 15.346153846153847)","(1.7, 1.97, 1.9669911504424777)","(51.0, 130.0, 99.375)"
10-01-2023 14:47:52.547962,"(3.9, 5.1, 5.003030303030303)","(51.0, 150.0, 146.66666666666666)","(11.0, 14.0, 13.592592592592592)","(5.5, 7.4, 7.180952380952381)","(10.0, 15.5, 15.192307692307692)","(1.7, 1.97, 1.9662711864406779)","(51.0, 130.0, 99.375)"
10-01-2023 14:47:53.598295,"(3.9, 5.1, 5.003030303030303)","(51.0, 150.0, 146.66666666666666)","(11.0, 14.0, 13.592592592592592)","(5.5, 7.4, 7.180952380952381)","(10.0, 15.5, 15.192307692307692)","(1.7, 1.97, 1.973166023166023)","(51.0, 130.0, 99.16666666666667)"
10-01-2023 14:47:54.571343,"(3.9, 5.1, 5.047727272727273)","(51.0, 150.0, 145.0)","(11.0, 14.0, 13.620689655172415)","(5.5, 7.4, 7.314285714285715)","(10.0, 15.0, 14.894736842105264)","(1.7, 1.98, 1.9777220077220077)","(51.0, 100.0, 99.16666666666667)"
10-01-2023 14:47:55.518194,"(3.9, 5.1, 4.994915254237288)","(51.0, 150.0, 135.0)","(11.0, 14.0, 13.620689655172415)","(5.5, 7.2, 7.188888888888889)","(10.0, 15.0, 14.80952380952381)","(1.7, 1.98, 1.978780487804878)","(51.0, 100.0, 97.5)"
10-01-2023 14:47:56.540281,"(3.9, 5.1, 5.013513513513513)","(51.0, 150.0, 144.0)","(11.0, 14.0, 13.620689655172415)","(5.5, 7.4, 7.17)","(10.0, 15.0, 14.894736842105264)","(1.7, 1.98, 1.978780487804878)","(51.0, 100.0, 97.5)"
10-01-2023 14:47:57.583895,"(3.9, 5.1, 5.0)","(51.0, 150.0, 144.0)","(11.0, 14.0, 13.620689655172415)","(5.5, 7.4, 7.17)","(10.0, 15.0, 14.80952380952381)","(1.7, 1.98, 1.9797826086956523)","(51.0, 100.0, 99.0)"
10-01-2023 14:47:58.689577,"(3.9, 5.1, 5.015789473684211)","(51.0, 150.0, 135.0)","(11.0, 14.0, 13.710526315789474)","(5.5, 7.4, 7.08235294117647)","(10.0, 15.0, 14.958333333333334)","(1.7, 1.98, 1.9795238095238095)","(51.0, 100.0, 97.5)"
10-01-2023 14:47:59.739074,"(3.9, 5.1, 5.003030303030303)","(51.0, 180.0, 148.1818181818182)","(11.0, 14.0, 13.710526315789474)","(5.5, 7.2, 7.111111111111112)","(10.0, 15.0, 15.45)","(1.7, 1.98, 1.9792307692307691)","(51.0, 100.0, 99.5)"
10-01-2023 14:48:00.759515,"(3.9, 5.1, 4.993333333333333)","(51.0, 180.0, 148.1818181818182)","(11.0, 14.0, 13.785714285714286)","(5.5, 7.2, 6.967567567567568)","(10.0, 15.5, 15.441176470588236)","(1.7, 1.98, 1.9796296296296296)","(51.0, 100.0, 99.5)"
10-01-2023 14:48:01.727025,"(3.9, 5.1, 5.006818181818182)","(51.0, 120.0, 115.45454545454545)","(11.0, 14.0, 13.875)","(5.5, 7.0, 6.967567567567568)","(10.0, 15.5, 15.441176470588236)","(1.7, 1.98, 1.979113300492611)","(51.0, 100.0, 99.5)"
10-01-2023 14:48:02.686843,"(3.9, 5.2, 5.153333333333333)","(51.0, 120.0, 116.15384615384616)","(11.0, 14.0, 13.735294117647058)","(5.5, 7.0, 6.948717948717949)","(10.0, 16.0, 15.452380952380953)","(1.7, 1.98, 1.979864864864865)","(51.0, 100.0, 99.5)"
10-01-2023 14:48:03.661107,"(3.9, 5.3, 5.2595238095238095)","(51.0, 120.0, 116.15384615384616)","(11.0, 13.5, 13.3)","(5.5, 6.8, 6.712676056338028)","(10.0, 15.5, 15.452380952380953)","(1.7, 1.98, 1.979095238095238)","(51.0, 100.0, 99.5)"
10-01-2023 14:48:04.780382,"(3.9, 5.3, 5.266666666666667)","(51.0, 120.0, 116.15384615384616)","(11.0, 13.5, 13.363636363636363)","(6.0, 7.0, 6.756521739130434)","(10.0, 15.5, 15.475)","(1.7, 1.98, 1.9868464730290456)","(61.0, 100.0, 99.5)"
10-01-2023 14:48:05.886044,"(3.9, 5.3, 5.219230769230769)","(51.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.363636363636363)","(6.0, 6.8, 6.756521739130434)","(10.0, 15.5, 15.472222222222221)","(1.7, 1.99, 1.9866393442622952)","(61.0, 100.0, 113.52941176470588)"
10-01-2023 14:48:06.985774,"(3.9, 5.3, 5.216831683168317)","(51.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.125)","(6.0, 6.8, 6.667924528301887)","(10.0, 15.5, 15.472222222222221)","(1.7, 1.99, 1.9821153846153845)","(61.0, 130.0, 113.52941176470588)"
10-01-2023 14:48:08.012584,"(3.9, 5.3, 5.216)","(51.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.125)","(6.0, 6.8, 6.651999999999999)","(10.0, 15.5, 15.472222222222221)","(1.7, 1.99, 1.9812087912087912)","(61.0, 130.0, 113.52941176470588)"
10-01-2023 14:48:08.953525,"(3.9, 5.3, 5.260344827586207)","(41.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.125)","(6.0, 6.8, 6.651999999999999)","(10.0, 15.5, 15.472222222222221)","(1.7, 1.99, 1.9793055555555554)","(61.0, 130.0, 113.52941176470588)"
10-01-2023 14:48:09.863581,"(3.9, 5.4, 5.3254237288135595)","(41.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.15)","(6.0, 6.8, 6.653333333333333)","(10.0, 15.5, 15.472222222222221)","(1.7, 1.98, 1.979860465116279)","(61.0, 130.0, 113.52941176470588)"
10-01-2023 14:48:10.914103,"(3.9, 5.4, 5.3125)","(41.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.15)","(6.0, 6.8, 6.653333333333333)","(10.0, 15.5, 15.615384615384615)","(1.7, 1.98, 1.97963133640553)","(61.0, 130.0, 117.5)"
10-01-2023 14:48:11.903386,"(3.9, 5.4, 5.3125)","(51.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.15)","(6.0, 6.8, 6.653333333333333)","(10.0, 16.0, 15.444444444444445)","(1.7, 1.98, 1.979854368932039)","(61.0, 120.0, 117.5)"
10-01-2023 14:48:12.915775,"(3.9, 5.4, 5.323287671232877)","(51.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.06)","(6.0, 6.8, 6.670175438596491)","(10.0, 15.5, 15.444444444444445)","(1.7, 1.98, 1.9796116504854369)","(61.0, 120.0, 117.5)"
10-01-2023 14:48:14.001194,"(3.9, 5.4, 5.2566371681415935)","(51.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.09375)","(6.0, 6.8, 6.662962962962963)","(10.0, 15.5, 15.444444444444445)","(1.7, 1.98, 1.9798507462686568)","(61.0, 120.0, 117.5)"
10-01-2023 14:48:15.028389,"(3.9, 5.4, 5.238)","(51.0, 120.0, 116.42857142857143)","(11.0, 13.5, 13.09375)","(6.0, 6.8, 6.655737704918033)","(10.0, 15.5, 15.944444444444445)","(1.7, 1.98, 1.9895)","(61.0, 120.0, 113.66666666666667)"
10-01-2023 14:48:16.233813,"(3.9, 5.2, 5.12962962962963)","(51.0, 120.0, 116.92307692307692)","(11.0, 14.0, 13.194444444444445)","(6.0, 6.8, 6.5815126050420165)","(10.0, 16.0, 15.833333333333334)","(1.7, 1.99, 1.990229536595929)","(61.0, 130.0, 114.6875)"
10-01-2023 14:48:17.251240,"(3.9, 5.2, 5.1139534883720925)","(51.0, 120.0, 116.92307692307692)","(11.0, 13.5, 13.194444444444445)","(6.0, 6.8, 6.5815126050420165)","(10.0, 16.0, 15.916666666666666)","(1.7, 2.0, 1.9904535820262823)","(61.0, 130.0, 117.10526315789474)"
10-01-2023 14:48:18.181191,"(3.9, 5.2, 5.11578947368421)","(51.0, 120.0, 116.92307692307692)","(11.0, 13.5, 13.166666666666666)","(6.0, 6.8, 6.604511278195488)","(10.0, 16.0, 15.916666666666666)","(1.7, 2.0, 1.9903568429890848)","(61.0, 130.0, 117.10526315789474)"
10-01-2023 14:48:19.135064,"(3.9, 5.2, 5.08)","(51.0, 120.0, 116.92307692307692)","(11.0, 14.5, 14.038461538461538)","(6.0, 6.8, 6.595275590551181)","(10.0, 16.0, 15.904761904761905)","(1.7, 2.0, 1.9903568429890848)","(61.0, 130.0, 117.10526315789474)"
10-01-2023 14:48:20.186310,"(3.9, 5.2, 5.0729411764705885)","(51.0, 120.0, 116.92307692307692)","(11.0, 14.5, 14.035714285714286)","(6.0, 6.8, 6.613793103448276)","(10.0, 16.0, 15.904761904761905)","(1.7, 2.0, 1.9902916314454775)","(61.0, 130.0, 117.10526315789474)"
10-01-2023 14:48:21.290179,"(3.9, 5.2, 5.0729411764705885)","(51.0, 120.0, 116.92307692307692)","(11.0, 14.5, 14.035714285714286)","(6.0, 6.8, 6.666666666666667)","(10.0, 16.0, 15.91304347826087)","(1.7, 2.0, 1.98575)","(61.0, 130.0, 104.5)"
10-01-2023 14:48:22.272622,"(3.9, 5.2, 5.093069306930693)","(51.0, 120.0, 116.92307692307692)","(11.0, 14.5, 14.409090909090908)","(6.0, 6.6, 6.523456790123457)","(10.0, 16.0, 15.91304347826087)","(1.7, 1.99, 1.98575)","(61.0, 130.0, 104.5)"
10-01-2023 14:48:23.346565,"(3.9, 5.2, 5.093069306930693)","(51.0, 120.0, 116.92307692307692)","(11.0, 14.5, 14.409090909090908)","(6.0, 6.6, 6.468702290076336)","(10.0, 16.0, 15.91304347826087)","(1.7, 1.99, 1.9864210526315789)","(61.0, 130.0, 106.81818181818181)"
10-01-2023 14:48:24.333924,"(3.9, 5.1, 5.05)","(51.0, 120.0, 116.92307692307692)","(11.0, 15.0, 14.6)","(6.0, 6.6, 6.468702290076336)","(10.0, 16.0, 15.91304347826087)","(1.7, 1.99, 1.9864210526315789)","(61.0, 130.0, 106.81818181818181)"
10-01-2023 14:48:25.366348,"(3.9, 5.1, 4.989473684210527)","(51.0, 120.0, 117.5)","(11.0, 15.0, 14.640625)","(6.0, 6.4, 6.365591397849463)","(10.0, 16.5, 16.30952380952381)","(1.7, 2.0, 1.9903897736797989)","(61.0, 130.0, 105.71428571428571)"
10-01-2023 14:48:26.338694,"(3.9, 5.1, 4.9953271028037385)","(51.0, 120.0, 117.5)","(11.0, 15.0, 14.671875)","(6.0, 6.4, 6.365591397849463)","(10.0, 16.5, 16.30952380952381)","(1.7, 2.0, 1.990381930184805)","(61.0, 130.0, 105.71428571428571)"
10-01-2023 14:48:27.455514,"(3.9, 5.1, 4.969767441860466)","(61.0, 120.0, 117.5)","(11.0, 15.0, 14.65)","(6.0, 6.6, 6.39047619047619)","(10.0, 16.5, 16.3)","(1.7, 2.0, 1.9904408163265306)","(61.0, 130.0, 113.80952380952381)"
10-01-2023 14:48:28.392794,"(3.9, 5.1, 4.969767441860466)","(61.0, 120.0, 118.125)","(11.0, 15.0, 14.632352941176471)","(6.0, 6.6, 6.39047619047619)","(10.0, 16.5, 16.3)","(1.7, 2.0, 1.9904447164422685)","(61.0, 130.0, 113.80952380952381)"
10-01-2023 14:48:29.405361,"(3.9, 5.1, 4.969767441860466)","(61.0, 120.0, 118.125)","(11.0, 15.0, 14.65)","(6.0, 6.6, 6.37877094972067)","(10.0, 16.5, 16.3)","(1.7, 2.0, 1.9904447164422685)","(61.0, 130.0, 113.80952380952381)"
10-01-2023 14:48:30.364288,"(3.9, 5.1, 4.969767441860466)","(61.0, 120.0, 118.125)","(11.0, 15.0, 14.671875)","(6.0, 6.6, 6.37877094972067)","(10.0, 16.5, 16.3)","(1.7, 2.0, 1.9904486133768353)","(61.0, 130.0, 113.80952380952381)"
10-01-2023 14:48:31.301736,"(3.9, 5.1, 4.992307692307692)","(61.0, 120.0, 118.125)","(11.0, 14.5, 14.41891891891892)","(6.0, 6.6, 6.396923076923077)","(10.0, 16.5, 16.189655172413794)","(1.7, 2.0, 1.990504)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:32.267092,"(3.9, 5.1, 5.004347826086956)","(61.0, 120.0, 118.125)","(11.0, 14.5, 14.406666666666666)","(6.0, 6.6, 6.403015075376884)","(10.0, 16.5, 16.3)","(1.7, 2.0, 1.9904849699398797)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:33.191955,"(3.9, 5.1, 4.984210526315789)","(61.0, 120.0, 118.33333333333333)","(11.0, 14.5, 14.491228070175438)","(6.0, 6.6, 6.383850931677019)","(10.0, 16.5, 16.3)","(1.7, 2.0, 1.9904849699398797)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:34.354821,"(3.9, 5.1, 4.982978723404256)","(61.0, 120.0, 118.33333333333333)","(11.0, 14.5, 14.491803278688524)","(6.0, 6.6, 6.397674418604651)","(10.0, 16.5, 16.333333333333332)","(1.7, 2.0, 1.9903220546269873)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:35.269882,"(3.9, 5.1, 4.982978723404256)","(61.0, 120.0, 118.33333333333333)","(11.0, 14.5, 14.491803278688524)","(6.0, 6.6, 6.397674418604651)","(10.0, 16.5, 16.333333333333332)","(1.7, 2.0, 1.9903417412530513)","(61.0, 130.0, 114.54545454545455)"
