,Perfect Nangar,Double Klatches,King Sumner,Magic Charm,Kulu Fly By,Haas,Midnight Diesel,Jimary Star
10-01-2023 17:54:05.217953,"(5.0, 9.0, 5.88)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.8, 9.2, 7.12962962962963)"
10-01-2023 17:54:06.436527,"(5.0, 9.0, 5.88)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.8, 9.2, 7.12962962962963)"
10-01-2023 17:54:07.602275,"(5.0, 9.0, 5.88)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.8, 9.2, 7.12962962962963)"
10-01-2023 17:54:08.778561,"(5.0, 9.0, 5.88)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:09.974834,"(5.0, 9.0, 5.88)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:11.140306,"(5.0, 9.0, 5.88)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:12.499314,"(5.0, 9.0, 5.88)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:13.753013,"(5.0, 9.0, 5.88)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:14.960443,"(5.0, 9.4, 5.407142857142857)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:16.497253,"(5.0, 9.4, 5.407142857142857)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:17.850447,"(5.0, 9.4, 5.407142857142857)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:19.177800,"(5.0, 9.4, 5.407142857142857)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:20.348325,"(5.0, 9.4, 5.407142857142857)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:21.575274,"(5.0, 9.4, 5.407142857142857)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 32.36363636363636)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:22.986617,"(5.0, 9.4, 5.407142857142857)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 41.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:24.268023,"(5.0, 9.4, 6.175)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 60.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:25.538091,"(5.0, 9.6, 6.225)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:26.854616,"(5.0, 9.6, 6.225)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:28.109986,"(5.0, 9.6, 6.225)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:29.465097,"(5.0, 9.6, 6.225)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:30.766896,"(5.0, 9.6, 6.225)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:31.874133,"(5.0, 9.6, 6.225)","(1.9, 2.3, 2.171666666666667)","(9.0, 18.0, 12.133333333333333)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:33.069829,"(5.0, 9.6, 6.225)","(1.9, 2.12, 2.263934426229508)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:34.198787,"(5.0, 9.6, 6.225)","(1.9, 2.3, 2.263934426229508)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:35.320944,"(5.0, 9.6, 6.225)","(1.9, 2.3, 2.263934426229508)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 502.5)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:36.440662,"(5.0, 9.6, 6.225)","(1.9, 2.3, 2.263934426229508)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 124.76923076923077)","(91.0, 610.0, 7544.25)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:37.750714,"(5.0, 9.6, 8.219999999999999)","(1.9, 2.3, 2.263934426229508)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 124.76923076923077)","(91.0, 99998, 590.0)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:38.930810,"(5.0, 9.6, 8.219999999999999)","(1.9, 2.3, 2.263934426229508)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 124.76923076923077)","(91.0, 1000.0, 590.0)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:40.096500,"(5.0, 9.6, 8.219999999999999)","(1.9, 2.3, 2.263934426229508)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 124.76923076923077)","(91.0, 1000.0, 590.0)","(5.5, 11.0, 7.311764705882353)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:41.259635,"(5.0, 9.6, 8.219999999999999)","(1.9, 2.3, 2.263934426229508)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 1000.0, 607.5)","(5.5, 11.0, 6.43076923076923)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:42.387735,"(5.0, 9.8, 5.726666666666667)","(1.9, 2.3, 2.263934426229508)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.0, 6.43076923076923)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.12962962962963)"
10-01-2023 17:54:43.751722,"(5.0, 9.8, 7.408)","(1.9, 2.3, 2.25)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.0, 7.2875)","(19.0, 55.0, 31.0)","(4.6, 9.2, 7.272413793103448)"
10-01-2023 17:54:44.897953,"(5.0, 9.8, 5.9)","(1.9, 2.3, 2.2488372093023257)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.0, 7.44375)","(19.0, 55.0, 31.0)","(4.6, 9.2, 5.7875)"
10-01-2023 17:54:46.036974,"(5.0, 9.8, 5.9)","(1.9, 2.3, 2.2488372093023257)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 7.955555555555556)","(19.0, 55.0, 31.0)","(4.6, 9.2, 5.7875)"
10-01-2023 17:54:47.172490,"(5.0, 9.8, 5.9)","(1.9, 2.3, 2.2488372093023257)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 55.0, 31.0)","(4.6, 9.2, 6.538095238095238)"
10-01-2023 17:54:48.324443,"(5.0, 9.8, 6.875)","(1.9, 2.3, 2.2488372093023257)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 55.0, 38.8)","(4.6, 9.2, 7.975)"
10-01-2023 17:54:49.431723,"(5.0, 9.8, 6.875)","(1.9, 2.3, 2.2488372093023257)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 9.0, 6.88)"
10-01-2023 17:54:50.448012,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 8.2, 6.88)"
10-01-2023 17:54:51.446258,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 8.2, 6.88)"
10-01-2023 17:54:52.463336,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 8.2, 6.88)"
10-01-2023 17:54:53.536424,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 18.0, 12.584615384615384)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 8.2, 6.88)"
10-01-2023 17:54:54.602577,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 17.5, 12.392307692307693)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 8.2, 6.88)"
10-01-2023 17:54:55.715080,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 17.5, 12.392307692307693)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 8.2, 6.88)"
10-01-2023 17:54:56.872389,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 17.5, 12.392307692307693)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 8.2, 6.88)"
10-01-2023 17:54:58.051895,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 17.5, 12.392307692307693)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 8.2, 6.88)"
10-01-2023 17:54:59.174650,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 17.5, 12.392307692307693)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 38.8)","(4.6, 8.2, 6.88)"
10-01-2023 17:55:00.310374,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 17.5, 12.392307692307693)","(31.0, 270.0, 99.81818181818181)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 43.0)","(4.6, 8.2, 6.55)"
10-01-2023 17:55:01.424682,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.77777777777778)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 43.0)","(4.6, 8.2, 6.55)"
10-01-2023 17:55:02.529257,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(9.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.77777777777778)","(91.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(19.0, 50.0, 43.0)","(4.6, 8.2, 6.55)"
10-01-2023 17:55:03.649500,"(5.0, 9.8, 6.358823529411765)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.77777777777778)","(101.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(20.0, 50.0, 43.0)","(4.6, 8.2, 6.55)"
10-01-2023 17:55:04.772131,"(5.0, 9.8, 7.470833333333333)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.77777777777778)","(101.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(20.0, 50.0, 43.0)","(4.6, 8.2, 6.55)"
10-01-2023 17:55:05.883303,"(5.0, 9.8, 7.65)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.77777777777778)","(101.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(20.0, 50.0, 43.0)","(4.6, 8.2, 6.590909090909092)"
10-01-2023 17:55:06.996140,"(5.0, 9.8, 7.369565217391305)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(20.0, 50.0, 31.333333333333336)","(4.6, 8.0, 6.590909090909092)"
10-01-2023 17:55:08.168313,"(5.0, 9.8, 7.369565217391305)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(20.0, 50.0, 32.5)","(4.6, 8.0, 6.590909090909092)"
10-01-2023 17:55:09.317511,"(5.0, 9.8, 7.369565217391305)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 8.31)","(20.0, 50.0, 32.5)","(4.6, 8.0, 6.590909090909092)"
10-01-2023 17:55:10.421052,"(5.0, 9.8, 7.369565217391305)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 6.7615384615384615)","(20.0, 50.0, 32.5)","(4.6, 8.0, 7.728571428571428)"
10-01-2023 17:55:11.598063,"(5.0, 9.8, 7.369565217391305)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.5125)","(20.0, 50.0, 32.5)","(4.6, 8.2, 7.9)"
10-01-2023 17:55:12.798328,"(5.0, 9.8, 7.369565217391305)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 8.514285714285714)","(20.0, 50.0, 41.5)","(4.6, 8.4, 7.9)"
10-01-2023 17:55:13.925650,"(5.0, 9.8, 7.369565217391305)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.3933333333333335)","(20.0, 48.0, 29.636363636363637)","(4.6, 8.4, 7.9)"
10-01-2023 17:55:15.067907,"(5.0, 9.8, 7.369565217391305)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.3933333333333335)","(20.0, 50.0, 29.636363636363637)","(4.6, 8.4, 7.9)"
10-01-2023 17:55:16.256024,"(5.0, 9.8, 7.369565217391305)","(1.9, 2.3, 2.2488372093023257)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.3933333333333335)","(20.0, 50.0, 29.636363636363637)","(4.6, 8.4, 7.9)"
10-01-2023 17:55:17.454836,"(5.0, 9.8, 6.3875)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 50.0, 32.36363636363636)","(4.6, 8.4, 8.071428571428571)"
10-01-2023 17:55:18.608907,"(5.0, 9.8, 7.668000000000001)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 60.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:19.760683,"(5.0, 9.8, 6.55)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.021428571428571)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:21.069875,"(5.0, 9.8, 7.2)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.021428571428571)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:22.259441,"(5.0, 9.8, 6.7125)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.3933333333333335)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:23.496405,"(5.0, 9.8, 7.265000000000001)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:24.632840,"(5.0, 9.8, 6.7125)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:25.789963,"(5.0, 9.8, 7.0375000000000005)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:27.253811,"(5.0, 9.8, 7.3625)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:28.627983,"(5.0, 9.8, 7.6875)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 8.65)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:30.054476,"(5.0, 9.8, 6.405555555555555)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.3933333333333335)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:31.620748,"(5.0, 9.8, 6.30625)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 65.55555555555556)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:32.853979,"(5.0, 9.8, 6.30625)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.0)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:34.091839,"(5.0, 9.8, 6.14375)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 113.33333333333333)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:35.188891,"(5.0, 9.8, 6.6647058823529415)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 260.0, 113.33333333333333)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:36.331549,"(5.0, 9.8, 7.265000000000001)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.0)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.178571428571429)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:37.454761,"(5.0, 9.8, 6.7125)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.0)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.613333333333333)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:38.477023,"(5.0, 9.8, 7.460000000000001)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.0)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.613333333333333)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:39.487455,"(5.0, 9.8, 7.0375000000000005)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.0)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.613333333333333)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:40.584713,"(5.0, 9.8, 7.0375000000000005)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.392307692307693)","(31.0, 270.0, 63.0)","(101.0, 750.0, 607.5)","(5.5, 11.5, 7.492857142857143)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:41.677032,"(5.0, 9.8, 7.014285714285714)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.164285714285715)","(31.0, 270.0, 63.0)","(101.0, 750.0, 590.0)","(5.5, 11.5, 9.85)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
10-01-2023 17:55:42.770414,"(5.0, 9.8, 6.2250000000000005)","(1.9, 2.3, 2.158571428571429)","(10.0, 17.5, 12.164285714285715)","(31.0, 270.0, 63.0)","(101.0, 1000.0, 590.0)","(5.5, 11.0, 9.85)","(20.0, 55.0, 46.75)","(4.6, 8.6, 8.071428571428571)"
