,Fever Lee,Showtime Bobby,Illegal Tender,Isa Belle,Elusive Emma,Pipers Band,Ebby Von,Going To Town
10-01-2023 19:18:59.414957,"(6.5, 13.5, 12.666666666666666)","(7.0, 8.0, 7.466666666666667)","(13.0, 30.0, 28.46666666666667)","(5.0, 5.6, 5.266666666666667)","(7.0, 13.0, 12.305555555555555)","(6.5, 12.0, 9.166666666666666)","(3.2, 4.5, 4.476470588235294)","(8.0, 8.6, 8.136363636363637)"
10-01-2023 19:19:00.588537,"(6.5, 13.5, 12.666666666666666)","(7.0, 8.0, 7.466666666666667)","(13.0, 30.0, 28.46666666666667)","(5.0, 5.6, 4.906666666666666)","(7.0, 13.0, 12.305555555555555)","(6.5, 12.0, 9.166666666666666)","(3.2, 4.5, 4.476470588235294)","(8.0, 8.6, 8.136363636363637)"
10-01-2023 19:19:01.697499,"(6.5, 13.5, 12.666666666666666)","(7.0, 8.0, 7.466666666666667)","(13.0, 30.0, 29.17857142857143)","(5.0, 5.6, 4.994736842105263)","(7.0, 13.0, 12.479166666666666)","(6.5, 12.0, 9.166666666666666)","(3.2, 4.5, 4.373913043478261)","(8.0, 8.6, 8.26086956521739)"
10-01-2023 19:19:02.785132,"(6.5, 13.5, 12.666666666666666)","(7.0, 8.0, 7.6923076923076925)","(13.0, 28.0, 27.32142857142857)","(5.0, 5.5, 4.994736842105263)","(7.0, 13.0, 12.456521739130435)","(6.5, 12.0, 9.166666666666666)","(3.2, 4.4, 4.484)","(8.0, 8.6, 8.26086956521739)"
10-01-2023 19:19:03.865273,"(6.5, 13.5, 12.071428571428571)","(7.0, 8.0, 7.6923076923076925)","(13.0, 29.0, 28.25)","(5.0, 5.5, 4.954545454545455)","(7.0, 13.0, 12.456521739130435)","(6.5, 12.0, 9.083333333333332)","(3.2, 4.5, 4.484)","(8.0, 8.6, 8.26086956521739)"
10-01-2023 19:19:04.868106,"(6.5, 13.5, 12.818181818181818)","(7.0, 8.0, 7.6190476190476195)","(13.0, 29.0, 28.25)","(5.0, 5.5, 4.954545454545455)","(7.0, 13.0, 12.456521739130435)","(6.5, 11.5, 9.4)","(3.2, 4.5, 4.484)","(8.0, 8.6, 8.26086956521739)"
10-01-2023 19:19:05.940863,"(6.5, 13.5, 12.818181818181818)","(7.0, 8.0, 7.6000000000000005)","(13.0, 34.0, 30.352941176470587)","(5.0, 5.3, 4.921052631578948)","(7.0, 13.0, 12.456521739130435)","(6.5, 11.0, 9.0)","(3.2, 4.5, 4.480952380952381)","(8.0, 8.6, 8.26086956521739)"
10-01-2023 19:19:07.066708,"(6.5, 13.5, 12.25)","(7.0, 8.0, 7.578947368421053)","(13.0, 34.0, 28.575000000000003)","(5.0, 5.3, 4.921052631578948)","(7.0, 13.0, 13.071428571428571)","(6.5, 11.0, 10.3)","(3.2, 4.5, 4.44)","(8.0, 8.6, 8.26086956521739)"
10-01-2023 19:19:08.204781,"(6.5, 13.5, 12.818181818181818)","(7.0, 8.0, 7.466666666666667)","(13.0, 34.0, 28.575000000000003)","(5.0, 5.3, 4.813513513513514)","(7.0, 13.5, 12.25)","(6.5, 12.0, 10.3)","(3.2, 4.5, 4.44)","(8.0, 8.6, 8.26086956521739)"
10-01-2023 19:19:09.297231,"(6.5, 13.5, 12.25)","(7.0, 8.0, 7.6)","(13.0, 32.0, 28.823529411764703)","(5.0, 5.3, 4.847058823529412)","(7.0, 13.5, 11.555555555555555)","(6.5, 12.0, 8.94)","(3.2, 4.5, 4.47)","(8.0, 8.6, 8.294117647058822)"
10-01-2023 19:19:10.401216,"(6.5, 13.5, 12.25)","(7.0, 8.0, 7.333333333333334)","(13.0, 30.0, 27.294117647058826)","(5.0, 5.2, 4.760606060606061)","(7.0, 13.5, 11.384615384615385)","(6.5, 12.0, 9.8)","(3.2, 4.5, 4.485714285714286)","(8.0, 8.6, 8.363636363636363)"
10-01-2023 19:19:11.433914,"(6.5, 13.5, 12.818181818181818)","(7.0, 8.0, 7.5)","(13.0, 30.0, 27.294117647058826)","(5.0, 5.2, 4.768965517241379)","(7.0, 13.5, 11.972222222222221)","(6.5, 11.0, 10.3)","(3.2, 4.5, 4.485714285714286)","(8.0, 8.6, 8.399999999999999)"
10-01-2023 19:19:12.468538,"(6.5, 13.5, 12.25)","(7.0, 8.0, 7.2727272727272725)","(13.0, 30.0, 27.294117647058826)","(5.0, 5.2, 4.768965517241379)","(7.0, 13.5, 11.972222222222221)","(6.5, 12.0, 10.3)","(3.2, 4.5, 4.485714285714286)","(8.0, 8.6, 8.399999999999999)"
10-01-2023 19:19:13.613323,"(6.5, 13.5, 12.428571428571429)","(7.0, 8.0, 7.333333333333334)","(13.0, 30.0, 27.294117647058826)","(5.0, 5.2, 4.8352941176470585)","(7.0, 13.5, 11.972222222222221)","(6.5, 12.0, 10.3)","(3.2, 4.5, 4.485714285714286)","(8.0, 8.6, 8.399999999999999)"
10-01-2023 19:19:14.761243,"(6.5, 13.5, 12.428571428571429)","(7.0, 8.0, 7.5)","(13.0, 30.0, 27.294117647058826)","(5.0, 5.1, 4.933333333333333)","(7.0, 13.5, 11.972222222222221)","(6.5, 12.0, 9.45)","(3.2, 4.5, 4.485714285714286)","(8.0, 8.6, 8.399999999999999)"
10-01-2023 19:19:15.886911,"(6.5, 13.5, 12.25)","(7.0, 7.8, 7.75)","(13.0, 30.0, 27.294117647058826)","(5.0, 5.1, 4.8352941176470585)","(7.0, 13.5, 11.384615384615385)","(6.5, 12.0, 10.05)","(3.2, 4.5, 4.566666666666666)","(8.0, 8.6, 8.285714285714285)"
10-01-2023 19:19:16.971568,"(6.5, 13.5, 12.666666666666666)","(7.0, 8.0, 7.492307692307692)","(13.0, 30.0, 27.294117647058826)","(5.0, 5.1, 4.7592592592592595)","(7.0, 13.5, 12.125)","(6.5, 11.5, 8.807142857142857)","(3.2, 4.7, 4.68688524590164)","(8.0, 8.6, 8.24)"
10-01-2023 19:19:17.990298,"(6.5, 13.5, 12.666666666666666)","(7.0, 7.8, 7.6)","(13.0, 30.0, 27.294117647058826)","(5.0, 5.1, 4.7592592592592595)","(7.0, 13.5, 11.666666666666666)","(6.5, 11.5, 8.807142857142857)","(3.2, 4.7, 4.680645161290323)","(8.0, 8.6, 8.24)"
10-01-2023 19:19:19.172758,"(6.5, 13.5, 12.071428571428571)","(7.0, 7.8, 7.711111111111111)","(13.0, 30.0, 24.75)","(5.0, 5.0, 4.775)","(7.0, 13.5, 12.5)","(6.5, 11.5, 8.807142857142857)","(3.2, 4.7, 4.5476190476190474)","(8.0, 8.6, 8.24)"
10-01-2023 19:19:20.573642,"(6.5, 13.5, 12.666666666666666)","(7.0, 7.8, 7.48)","(13.0, 30.0, 26.2)","(5.0, 5.0, 4.7444444444444445)","(7.0, 13.5, 12.5)","(6.5, 11.5, 8.807142857142857)","(3.2, 4.7, 4.572)","(8.0, 8.6, 8.24)"
10-01-2023 19:19:21.888001,"(6.5, 13.5, 11.681818181818182)","(7.0, 7.8, 7.586666666666667)","(13.0, 29.0, 27.133333333333333)","(5.0, 5.0, 4.746153846153846)","(7.0, 13.5, 12.75)","(6.5, 11.5, 8.807142857142857)","(3.2, 4.7, 4.640000000000001)","(8.0, 8.6, 8.24)"
10-01-2023 19:19:23.096029,"(6.5, 13.5, 12.666666666666666)","(7.0, 7.8, 7.586666666666667)","(13.0, 29.0, 24.483870967741936)","(5.0, 5.0, 4.733333333333333)","(7.0, 13.5, 12.75)","(6.5, 11.5, 8.807142857142857)","(3.2, 4.7, 4.640000000000001)","(8.0, 8.6, 8.24)"
10-01-2023 19:19:24.189982,"(6.5, 12.0, 11.516129032258064)","(7.0, 7.8, 7.709090909090909)","(13.0, 29.0, 25.216216216216218)","(5.0, 5.0, 4.7)","(7.0, 13.5, 12.9)","(6.5, 11.5, 9.929166666666667)","(3.2, 4.7, 4.572)","(8.0, 8.6, 8.364285714285714)"
10-01-2023 19:19:25.266504,"(6.5, 12.0, 11.464285714285714)","(7.0, 7.8, 7.757894736842105)","(13.0, 28.0, 27.6)","(5.0, 4.9, 4.66)","(7.0, 13.5, 13.0)","(6.5, 11.5, 10.15)","(3.2, 4.7, 4.49)","(8.0, 8.6, 8.426315789473684)"
10-01-2023 19:19:26.411367,"(6.5, 12.0, 11.318181818181818)","(7.0, 7.8, 7.7272727272727275)","(13.0, 28.0, 27.6)","(5.0, 4.9, 4.7384615384615385)","(7.0, 13.5, 12.208333333333334)","(6.5, 11.5, 9.65263157894737)","(3.2, 4.7, 4.5588235294117645)","(8.0, 8.6, 8.372413793103448)"
10-01-2023 19:19:27.538103,"(6.5, 11.5, 11.045454545454545)","(7.0, 7.8, 7.6571428571428575)","(13.0, 28.0, 27.6)","(5.0, 4.9, 4.7384615384615385)","(7.0, 12.5, 12.208333333333334)","(6.5, 11.5, 9.277777777777779)","(3.2, 4.7, 4.5588235294117645)","(8.0, 8.4, 8.372413793103448)"
10-01-2023 19:19:28.673976,"(6.5, 11.5, 9.9)","(7.0, 7.8, 7.6)","(13.0, 28.0, 27.6)","(5.0, 4.9, 4.7384615384615385)","(7.0, 12.5, 12.208333333333334)","(6.5, 11.5, 9.277777777777779)","(3.2, 4.7, 4.5588235294117645)","(8.0, 8.4, 8.372413793103448)"
10-01-2023 19:19:29.760674,"(6.5, 11.5, 10.204761904761906)","(7.0, 7.8, 7.6)","(13.0, 28.0, 27.6)","(5.0, 4.9, 4.7384615384615385)","(7.0, 12.5, 12.208333333333334)","(6.5, 11.5, 9.178571428571429)","(3.2, 4.7, 4.5588235294117645)","(8.0, 8.4, 8.372413793103448)"
10-01-2023 19:19:30.824997,"(6.5, 11.5, 10.214285714285714)","(7.0, 7.8, 7.676923076923077)","(13.0, 28.0, 27.6)","(5.0, 4.9, 4.7384615384615385)","(7.0, 12.5, 12.294117647058824)","(6.5, 11.5, 9.178571428571429)","(3.2, 4.7, 4.711764705882353)","(8.0, 8.4, 8.372413793103448)"
10-01-2023 19:19:31.889839,"(6.5, 11.5, 10.214285714285714)","(7.0, 7.8, 7.6)","(13.0, 28.0, 27.6)","(5.0, 4.9, 4.6499999999999995)","(7.0, 12.5, 12.535714285714286)","(6.5, 11.5, 9.178571428571429)","(3.2, 4.9, 4.849152542372882)","(8.0, 8.4, 8.333333333333334)"
10-01-2023 19:19:33.045807,"(6.5, 14.5, 12.363636363636363)","(7.0, 7.6, 7.76)","(13.0, 28.0, 24.896551724137932)","(5.0, 4.8, 4.619999999999999)","(7.0, 13.5, 12.9375)","(6.5, 11.5, 9.178571428571429)","(3.2, 4.9, 4.8140625)","(8.0, 8.4, 8.333333333333334)"
10-01-2023 19:19:34.345182,"(6.5, 14.5, 11.3)","(7.0, 7.8, 7.733333333333333)","(13.0, 28.0, 24.8)","(5.0, 4.8, 4.663157894736842)","(7.0, 13.5, 12.294117647058824)","(6.5, 11.5, 10.25)","(3.2, 4.9, 4.7)","(8.0, 8.4, 8.333333333333334)"
10-01-2023 19:19:35.512261,"(6.5, 12.0, 11.464285714285714)","(7.0, 7.8, 7.75)","(13.0, 25.0, 24.8)","(5.0, 4.8, 4.68)","(7.0, 12.5, 12.208333333333334)","(6.5, 11.5, 10.890243902439025)","(3.2, 4.9, 4.7)","(8.0, 8.4, 8.772413793103448)"
10-01-2023 19:19:36.585544,"(6.5, 12.0, 11.210526315789474)","(7.0, 7.8, 7.769230769230769)","(13.0, 25.0, 24.8)","(5.0, 4.8, 4.68)","(7.0, 12.5, 12.208333333333334)","(6.5, 11.5, 10.987179487179487)","(3.2, 4.9, 4.7)","(8.0, 8.8, 9.04)"
10-01-2023 19:19:37.687236,"(6.5, 12.0, 11.210526315789474)","(7.0, 7.8, 7.769230769230769)","(13.0, 25.0, 24.8)","(5.0, 4.8, 4.72)","(7.0, 12.5, 12.294117647058824)","(6.5, 11.5, 10.987179487179487)","(3.2, 4.9, 4.7)","(8.0, 9.6, 9.325)"
10-01-2023 19:19:38.914719,"(6.5, 12.0, 11.210526315789474)","(7.0, 7.8, 7.769230769230769)","(13.0, 25.0, 24.8)","(5.0, 4.8, 4.68)","(7.0, 12.5, 12.208333333333334)","(6.5, 11.5, 10.987179487179487)","(3.2, 4.9, 4.7)","(8.0, 9.4, 9.142857142857142)"
10-01-2023 19:19:40.129672,"(6.5, 12.0, 11.210526315789474)","(7.0, 7.8, 7.769230769230769)","(13.0, 25.0, 25.684210526315788)","(5.0, 4.8, 4.608333333333333)","(7.0, 12.5, 12.9375)","(6.5, 11.5, 10.987179487179487)","(3.2, 4.9, 4.614285714285715)","(8.0, 9.4, 9.25)"
10-01-2023 19:19:41.334045,"(6.5, 13.5, 12.3)","(7.0, 7.8, 7.769230769230769)","(13.0, 27.0, 25.043478260869566)","(5.0, 4.8, 4.609999999999999)","(7.0, 13.5, 12.714285714285714)","(6.5, 11.5, 10.987179487179487)","(3.2, 4.9, 4.614285714285715)","(8.0, 9.4, 9.25)"
10-01-2023 19:19:42.615603,"(6.5, 13.5, 12.1875)","(7.0, 7.8, 7.728571428571429)","(13.0, 27.0, 25.043478260869566)","(5.0, 4.8, 4.609999999999999)","(7.0, 13.0, 12.555555555555555)","(6.5, 11.5, 10.987179487179487)","(3.2, 4.9, 4.614285714285715)","(8.0, 9.4, 9.25)"
10-01-2023 19:19:43.782446,"(6.5, 13.5, 12.1875)","(7.0, 7.8, 7.728571428571429)","(13.0, 27.0, 25.043478260869566)","(5.0, 4.8, 4.5964285714285715)","(7.0, 13.0, 12.083333333333334)","(6.5, 11.5, 10.890243902439025)","(3.2, 4.9, 4.766666666666667)","(8.0, 9.4, 9.25)"
10-01-2023 19:19:44.961608,"(6.5, 12.0, 11.210526315789474)","(7.0, 7.8, 7.795999999999999)","(13.0, 27.0, 25.043478260869566)","(5.0, 4.8, 4.414814814814815)","(7.0, 12.5, 12.071428571428571)","(6.5, 11.5, 9.455555555555556)","(3.2, 4.9, 4.766666666666667)","(8.0, 9.4, 9.25)"
10-01-2023 19:19:46.038562,"(7.5, 12.0, 11.464285714285714)","(6.5, 7.8, 7.795999999999999)","(14.0, 27.0, 25.043478260869566)","(4.6, 4.8, 4.414814814814815)","(8.0, 12.5, 12.18421052631579)","(7.0, 11.5, 10.426666666666666)","(3.3, 4.9, 4.766666666666667)","(7.5, 9.4, 9.351020408163265)"
10-01-2023 19:19:47.192348,"(7.5, 12.0, 11.464285714285714)","(6.5, 7.8, 7.779999999999999)","(14.0, 27.0, 22.933333333333334)","(4.4, 4.8, 4.894303797468355)","(8.0, 12.5, 12.0625)","(6.5, 11.5, 9.377777777777778)","(3.3, 4.9, 4.741666666666667)","(7.5, 9.4, 8.791666666666668)"
10-01-2023 19:19:48.358662,"(7.5, 11.0, 10.909090909090908)","(6.5, 7.8, 7.779999999999999)","(14.0, 23.0, 24.12121212121212)","(4.4, 4.9, 4.889230769230769)","(8.0, 12.5, 12.833333333333334)","(6.5, 9.4, 10.46896551724138)","(3.3, 4.8, 4.5600000000000005)","(7.5, 8.8, 9.351020408163265)"
10-01-2023 19:19:49.545284,"(7.5, 11.5, 10.454545454545453)","(6.5, 8.0, 7.908571428571428)","(14.0, 27.0, 24.12121212121212)","(4.4, 4.9, 4.895081967213115)","(8.0, 13.0, 12.2)","(6.5, 11.5, 10.7525)","(3.3, 4.9, 4.533333333333333)","(7.5, 9.4, 9.351020408163265)"
10-01-2023 19:19:50.702226,"(7.5, 11.5, 10.389655172413793)","(6.5, 8.0, 7.908571428571428)","(14.0, 27.0, 24.12121212121212)","(4.4, 4.9, 4.8914285714285715)","(8.0, 12.5, 12.411764705882353)","(6.5, 11.5, 10.788095238095238)","(3.3, 4.8, 4.533333333333333)","(7.5, 9.4, 9.393103448275863)"
10-01-2023 19:19:51.784795,"(7.5, 11.5, 10.158333333333333)","(6.5, 8.0, 7.908571428571428)","(14.0, 27.0, 24.285714285714285)","(4.4, 4.9, 4.86)","(8.0, 12.5, 11.347826086956522)","(6.5, 11.5, 10.733333333333333)","(3.3, 4.8, 4.627777777777777)","(7.5, 9.6, 9.066666666666666)"
10-01-2023 19:19:52.945102,"(7.5, 11.0, 10.466666666666667)","(6.5, 8.0, 7.8769230769230765)","(14.0, 27.0, 24.285714285714285)","(4.4, 4.9, 4.833333333333333)","(8.0, 11.5, 11.347826086956522)","(6.5, 11.5, 10.733333333333333)","(3.3, 4.8, 4.63125)","(7.5, 9.6, 8.941176470588236)"
10-01-2023 19:19:54.123840,"(7.5, 11.0, 10.072727272727274)","(6.5, 8.0, 7.8769230769230765)","(15.0, 26.0, 24.46153846153846)","(4.4, 4.9, 4.833333333333333)","(8.5, 11.5, 11.333333333333334)","(6.5, 11.5, 10.733333333333333)","(3.4, 4.8, 4.627777777777777)","(7.5, 9.6, 9.090909090909092)"
10-01-2023 19:19:55.227519,"(7.5, 11.0, 10.072727272727274)","(6.5, 8.0, 7.8769230769230765)","(15.0, 26.0, 24.46153846153846)","(4.4, 4.9, 4.833333333333333)","(8.5, 11.5, 11.333333333333334)","(6.5, 11.5, 10.733333333333333)","(3.4, 4.8, 4.626315789473684)","(7.5, 9.6, 9.090909090909092)"
10-01-2023 19:19:56.304787,"(7.5, 11.0, 10.072727272727274)","(6.5, 8.0, 7.8769230769230765)","(15.0, 26.0, 23.92)","(4.4, 4.9, 4.966666666666667)","(8.5, 11.5, 11.076923076923077)","(6.5, 11.5, 10.2)","(3.4, 4.8, 4.550000000000001)","(7.5, 9.6, 8.90909090909091)"
10-01-2023 19:19:57.375827,"(7.5, 10.5, 10.05)","(6.5, 8.0, 7.857142857142857)","(15.0, 26.0, 23.92)","(4.4, 5.0, 4.833333333333333)","(8.5, 11.5, 11.166666666666666)","(6.5, 11.0, 10.026315789473683)","(3.4, 4.7, 4.429729729729729)","(7.5, 9.2, 9.09090909090909)"
10-01-2023 19:19:58.498988,"(7.5, 10.0, 9.894117647058824)","(6.5, 8.0, 7.924324324324324)","(15.0, 26.0, 23.5)","(4.4, 5.0, 4.725)","(8.5, 11.5, 11.166666666666666)","(6.5, 10.5, 10.32)","(3.4, 4.6, 4.4425)","(7.5, 9.2, 9.152)"
10-01-2023 19:19:59.608680,"(7.5, 10.5, 10.25)","(6.5, 8.0, 7.933333333333334)","(15.0, 26.0, 23.5)","(4.4, 5.0, 4.779999999999999)","(8.5, 11.5, 11.166666666666666)","(6.5, 10.5, 10.363636363636363)","(3.4, 4.6, 4.449999999999999)","(7.5, 9.2, 9.057142857142857)"
10-01-2023 19:20:00.681081,"(7.5, 11.5, 11.052631578947368)","(6.5, 8.0, 7.933333333333334)","(15.0, 26.0, 23.5)","(4.4, 4.8, 4.744)","(8.5, 11.5, 10.8)","(6.5, 10.5, 10.263157894736842)","(3.4, 4.6, 4.458823529411765)","(7.5, 9.2, 9.057142857142857)"
10-01-2023 19:20:01.773004,"(7.5, 10.5, 10.166666666666668)","(6.5, 8.0, 7.859999999999999)","(15.0, 26.0, 23.5)","(4.4, 5.0, 4.785714285714286)","(8.5, 11.0, 10.882352941176471)","(6.5, 10.5, 10.363636363636363)","(3.4, 4.6, 4.458823529411765)","(7.5, 9.2, 9.057142857142857)"
10-01-2023 19:20:02.848465,"(7.5, 10.5, 10.28125)","(6.5, 8.0, 7.859999999999999)","(15.0, 26.0, 23.5)","(4.4, 5.0, 4.785714285714286)","(8.5, 11.0, 10.846153846153847)","(6.5, 10.5, 10.263157894736842)","(3.4, 4.6, 4.458823529411765)","(7.5, 9.2, 9.02608695652174)"
10-01-2023 19:20:04.169882,"(7.5, 10.5, 10.166666666666668)","(6.5, 8.0, 7.859999999999999)","(15.0, 26.0, 23.5)","(4.4, 5.0, 4.757142857142857)","(8.5, 11.0, 10.846153846153847)","(6.5, 10.5, 11.285714285714286)","(3.4, 4.6, 4.458823529411765)","(7.5, 9.2, 9.033333333333333)"
10-01-2023 19:20:05.234366,"(7.5, 10.5, 10.166666666666668)","(6.5, 8.0, 7.859999999999999)","(15.0, 26.0, 23.5)","(4.4, 4.8, 4.757142857142857)","(8.5, 11.0, 10.846153846153847)","(6.5, 11.5, 11.3)","(3.4, 4.6, 4.483333333333333)","(7.5, 9.2, 9.033333333333333)"
10-01-2023 19:20:06.392053,"(7.5, 10.5, 10.181818181818182)","(6.5, 8.0, 7.859999999999999)","(15.0, 26.0, 23.5)","(4.4, 4.8, 4.733333333333333)","(8.5, 11.0, 10.916666666666666)","(6.5, 11.5, 12.444444444444445)","(3.4, 4.6, 4.4941176470588236)","(7.5, 9.2, 9.033333333333333)"
10-01-2023 19:20:07.508576,"(7.5, 10.5, 10.1)","(6.5, 8.0, 7.859999999999999)","(15.0, 26.0, 23.5)","(4.4, 4.9, 4.73125)","(8.5, 11.5, 10.916666666666666)","(6.5, 13.0, 11.285714285714286)","(3.4, 4.6, 4.39)","(7.5, 9.2, 9.083333333333332)"
10-01-2023 19:20:08.719927,"(7.5, 10.5, 10.266666666666667)","(6.5, 8.0, 7.85)","(15.0, 26.0, 23.5)","(4.4, 4.9, 4.745454545454546)","(8.0, 11.5, 10.791666666666666)","(7.0, 13.0, 11.307692307692308)","(3.4, 4.6, 4.424390243902439)","(7.5, 9.2, 9.092307692307692)"
10-01-2023 19:20:09.856761,"(7.5, 10.0, 9.90909090909091)","(6.5, 8.0, 7.85)","(15.0, 26.0, 23.5)","(4.4, 4.9, 4.7384615384615385)","(8.0, 11.0, 10.583333333333334)","(7.0, 13.0, 11.461538461538462)","(3.4, 4.6, 4.426315789473684)","(7.5, 9.2, 9.083333333333332)"
10-01-2023 19:20:10.962533,"(7.5, 10.0, 9.857142857142858)","(6.5, 8.0, 7.85)","(15.0, 26.0, 23.5)","(4.4, 4.9, 4.7318181818181815)","(8.0, 11.0, 10.583333333333334)","(7.0, 13.0, 11.461538461538462)","(3.4, 4.6, 4.366666666666667)","(7.5, 9.2, 9.122222222222222)"
10-01-2023 19:20:12.018143,"(7.5, 10.5, 10.266666666666667)","(6.5, 8.0, 7.872727272727273)","(15.0, 26.0, 23.5)","(4.0, 4.8, 4.7318181818181815)","(8.0, 11.0, 10.555555555555555)","(7.0, 13.0, 11.461538461538462)","(3.4, 4.5, 4.336363636363637)","(7.5, 9.2, 9.092307692307692)"
10-01-2023 19:20:13.102308,"(7.5, 12.5, 11.886363636363637)","(6.5, 8.0, 7.872727272727273)","(15.0, 26.0, 23.142857142857142)","(4.0, 4.8, 4.58125)","(8.0, 11.0, 10.555555555555555)","(7.0, 13.0, 11.461538461538462)","(3.4, 4.5, 4.3304347826086955)","(7.5, 9.2, 9.166666666666666)"
10-01-2023 19:20:14.205092,"(7.5, 11.0, 10.727272727272727)","(6.5, 8.0, 7.885714285714285)","(15.0, 26.0, 23.142857142857142)","(4.0, 4.6, 4.5)","(8.0, 11.0, 11.277777777777779)","(7.0, 13.0, 11.36734693877551)","(3.4, 4.5, 4.3304347826086955)","(7.5, 9.2, 9.166666666666666)"
10-01-2023 19:20:15.362501,"(7.5, 11.0, 10.8)","(6.5, 8.0, 7.88235294117647)","(15.0, 25.0, 23.565217391304348)","(4.0, 4.6, 4.533333333333333)","(8.0, 11.5, 11.5)","(7.0, 13.0, 11.181818181818182)","(3.4, 4.5, 4.328571428571428)","(7.5, 9.2, 9.533333333333333)"
10-01-2023 19:20:16.560448,"(7.5, 12.0, 11.4)","(6.5, 8.0, 7.826086956521739)","(15.0, 25.0, 23.565217391304348)","(4.0, 4.6, 4.45)","(8.0, 12.0, 11.452380952380953)","(7.0, 13.0, 11.181818181818182)","(3.4, 4.5, 4.33125)","(7.5, 9.8, 9.533333333333333)"
10-01-2023 19:20:17.720673,"(7.5, 12.0, 11.4)","(6.5, 8.0, 7.826086956521739)","(15.0, 25.0, 23.565217391304348)","(4.0, 4.6, 4.48)","(8.0, 11.5, 10.954545454545455)","(7.0, 13.0, 11.181818181818182)","(3.4, 4.5, 4.384615384615384)","(7.5, 9.8, 9.615384615384615)"
10-01-2023 19:20:18.828168,"(7.5, 12.0, 11.4)","(6.5, 8.0, 7.826086956521739)","(15.0, 25.0, 24.4)","(4.0, 4.6, 4.54)","(8.0, 11.0, 10.947368421052632)","(7.0, 13.0, 11.181818181818182)","(3.4, 4.5, 4.34)","(7.5, 9.8, 9.548387096774194)"
10-01-2023 19:20:19.880621,"(7.5, 12.0, 11.0)","(6.5, 8.0, 7.826086956521739)","(15.0, 25.0, 24.4)","(4.0, 4.6, 4.533333333333333)","(8.0, 11.0, 10.947368421052632)","(7.0, 13.0, 11.181818181818182)","(3.4, 4.5, 4.34)","(7.5, 9.8, 9.548387096774194)"
10-01-2023 19:20:20.955153,"(7.5, 12.0, 11.0)","(6.5, 8.0, 7.826086956521739)","(15.0, 25.0, 23.894736842105264)","(4.0, 4.6, 4.533333333333333)","(8.0, 11.0, 10.947368421052632)","(7.0, 13.0, 11.181818181818182)","(3.4, 4.5, 4.382608695652174)","(7.5, 9.8, 9.460869565217392)"
10-01-2023 19:20:22.021681,"(7.5, 12.0, 11.0)","(6.5, 8.0, 7.777777777777778)","(15.0, 25.0, 24.4)","(4.0, 4.6, 4.54)","(8.0, 11.0, 10.947368421052632)","(7.0, 13.0, 11.181818181818182)","(3.4, 4.5, 4.2)","(7.5, 9.8, 9.68)"
10-01-2023 19:20:23.355965,"(7.5, 12.0, 11.555555555555555)","(6.5, 8.0, 7.77391304347826)","(15.0, 25.0, 23.894736842105264)","(4.0, 4.7, 4.587692307692308)","(8.0, 12.0, 11.333333333333334)","(7.0, 13.0, 11.26086956521739)","(3.4, 4.2, 4.04)","(7.5, 9.8, 9.6)"
10-01-2023 19:20:24.657705,"(7.5, 12.0, 11.529411764705882)","(6.5, 8.0, 7.77391304347826)","(15.0, 25.0, 23.894736842105264)","(4.0, 4.6, 4.587692307692308)","(8.0, 12.0, 11.666666666666666)","(7.5, 13.0, 11.409090909090908)","(3.5, 4.2, 4.04)","(7.5, 9.8, 9.658823529411766)"
10-01-2023 19:20:26.030768,"(7.5, 12.0, 11.733333333333333)","(6.5, 8.0, 7.77391304347826)","(15.0, 25.0, 23.894736842105264)","(4.0, 4.6, 4.57037037037037)","(8.0, 12.0, 11.666666666666666)","(7.5, 12.5, 11.326086956521738)","(3.5, 4.2, 4.083333333333334)","(7.5, 9.8, 9.658823529411766)"
10-01-2023 19:20:27.704393,"(7.5, 12.0, 11.458333333333334)","(6.5, 8.0, 7.77391304347826)","(15.0, 25.0, 23.5)","(4.0, 4.6, 4.57037037037037)","(8.0, 12.0, 11.571428571428571)","(7.5, 12.5, 11.197368421052632)","(3.5, 4.2, 4.121428571428571)","(7.5, 9.8, 9.658823529411766)"
10-01-2023 19:20:29.106087,"(7.5, 11.5, 11.4375)","(6.5, 8.0, 7.77391304347826)","(15.0, 25.0, 23.5)","(4.0, 4.6, 4.425000000000001)","(8.0, 12.5, 11.571428571428571)","(7.5, 12.5, 11.227272727272727)","(3.5, 4.2, 4.133333333333333)","(7.5, 9.8, 10.43720930232558)"
10-01-2023 19:20:30.302837,"(7.5, 11.5, 11.4375)","(6.5, 8.0, 7.77391304347826)","(15.0, 25.0, 23.5)","(4.0, 4.5, 4.375)","(8.0, 12.5, 11.571428571428571)","(7.5, 11.5, 11.391891891891891)","(3.5, 4.2, 4.15)","(7.5, 10.5, 10.266666666666667)"
10-01-2023 19:20:31.428048,"(7.5, 11.5, 11.476190476190476)","(6.5, 8.0, 7.77391304347826)","(15.0, 25.0, 24.1)","(4.0, 4.5, 4.362068965517241)","(8.0, 12.5, 11.571428571428571)","(7.5, 11.5, 10.848484848484848)","(3.5, 4.2, 4.125)","(7.5, 10.5, 10.428571428571429)"
