,Context,Play Fling,Wreck It Rio,Canya Bellatrix,Been Framed,Couch King,Esmay Nelly,Magic Spry
08-01-2023 18:12:33.041020,"(5.0, 5.8, 5.7)","(8.5, 20.0, 17.09090909090909)","(6.5, 13.5, 12.038461538461538)","(10.0, 36.0, 32.0)","(3.6, 3.8, 3.7268292682926827)","(31.0, 50.0, 45.368421052631575)","(2.6, 3.15, 3.0579545454545456)","(21.0, 40.0, 30.22222222222222)"
08-01-2023 18:12:34.611001,"(5.0, 5.8, 5.5600000000000005)","(8.5, 20.0, 17.09090909090909)","(6.5, 13.5, 12.038461538461538)","(10.0, 34.0, 30.0)","(3.6, 3.8, 3.7268292682926827)","(31.0, 50.0, 45.55555555555556)","(2.6, 3.15, 3.0673469387755103)","(21.0, 40.0, 30.22222222222222)"
08-01-2023 18:12:35.957829,"(5.0, 5.8, 5.5600000000000005)","(8.5, 20.0, 17.09090909090909)","(6.5, 13.5, 12.038461538461538)","(10.0, 34.0, 27.77777777777778)","(3.6, 3.8, 3.7268292682926827)","(31.0, 50.0, 45.55555555555556)","(2.6, 3.15, 3.0673469387755103)","(21.0, 40.0, 35.0)"
08-01-2023 18:12:37.212648,"(5.0, 5.8, 5.5600000000000005)","(10.0, 20.0, 17.09090909090909)","(7.5, 13.5, 12.038461538461538)","(11.0, 34.0, 28.4)","(3.5, 3.8, 3.6838709677419357)","(31.0, 50.0, 45.55555555555556)","(2.6, 3.15, 3.065625)","(21.0, 40.0, 35.0)"
08-01-2023 18:12:38.500199,"(5.0, 5.8, 5.5600000000000005)","(10.0, 20.0, 17.09090909090909)","(7.5, 13.5, 12.04054054054054)","(11.0, 34.0, 32.0)","(3.5, 3.7, 3.6838709677419357)","(31.0, 46.0, 45.55555555555556)","(2.6, 3.15, 3.065625)","(21.0, 40.0, 35.0)"
08-01-2023 18:12:39.969726,"(5.0, 5.8, 5.5600000000000005)","(10.0, 20.0, 17.09090909090909)","(7.5, 13.5, 12.090909090909092)","(11.0, 34.0, 32.0)","(3.5, 3.7, 3.6838709677419357)","(31.0, 46.0, 45.55555555555556)","(2.6, 3.15, 3.077027027027027)","(21.0, 40.0, 35.0)"
08-01-2023 18:12:41.332974,"(5.0, 5.8, 5.5600000000000005)","(10.0, 20.0, 17.09090909090909)","(7.5, 13.0, 12.090909090909092)","(11.0, 34.0, 32.0)","(3.5, 3.7, 3.6838709677419357)","(31.0, 46.0, 45.55555555555556)","(2.6, 3.15, 3.077027027027027)","(21.0, 40.0, 35.0)"
08-01-2023 18:12:42.559175,"(5.0, 5.8, 5.5600000000000005)","(10.0, 20.0, 17.09090909090909)","(7.5, 13.0, 12.090909090909092)","(11.0, 34.0, 30.5)","(3.5, 3.7, 3.725806451612903)","(31.0, 46.0, 58.0)","(2.6, 3.15, 3.0721153846153846)","(21.0, 40.0, 35.0)"
08-01-2023 18:12:43.784518,"(5.0, 5.8, 5.5600000000000005)","(10.0, 20.0, 17.09090909090909)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 27.77777777777778)","(3.5, 3.75, 3.725806451612903)","(31.0, 60.0, 42.666666666666664)","(2.6, 3.15, 3.0857142857142854)","(21.0, 40.0, 35.0)"
08-01-2023 18:12:45.006005,"(5.0, 5.8, 5.5600000000000005)","(10.0, 20.0, 17.09090909090909)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 27.77777777777778)","(3.5, 3.75, 3.725806451612903)","(31.0, 46.0, 42.666666666666664)","(2.6, 3.15, 3.0857142857142854)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:46.199181,"(5.0, 5.8, 5.5600000000000005)","(10.0, 19.0, 18.57142857142857)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 32.333333333333336)","(3.5, 3.75, 3.725806451612903)","(31.0, 46.0, 43.333333333333336)","(2.6, 3.15, 3.077027027027027)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:47.404529,"(5.0, 5.8, 5.5600000000000005)","(10.0, 19.0, 18.57142857142857)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.818181818181817)","(3.5, 3.75, 3.725806451612903)","(31.0, 46.0, 43.333333333333336)","(2.6, 3.15, 3.0857142857142854)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:48.535317,"(5.0, 5.8, 5.5600000000000005)","(10.0, 19.0, 18.57142857142857)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 32.333333333333336)","(3.5, 3.75, 3.725806451612903)","(31.0, 46.0, 43.333333333333336)","(2.6, 3.15, 3.0857142857142854)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:49.699865,"(5.0, 5.8, 5.5600000000000005)","(10.0, 19.0, 18.57142857142857)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 32.333333333333336)","(3.5, 3.75, 3.725806451612903)","(31.0, 46.0, 43.6)","(2.6, 3.15, 3.0857142857142854)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:50.893112,"(5.0, 5.8, 5.5600000000000005)","(10.0, 19.0, 18.57142857142857)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 29.625)","(3.5, 3.75, 3.725806451612903)","(31.0, 46.0, 43.6)","(2.6, 3.15, 3.0857142857142854)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:52.140170,"(5.0, 5.8, 5.5600000000000005)","(10.0, 19.0, 18.57142857142857)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.8)","(3.5, 3.75, 3.731818181818182)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.0857142857142854)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:53.285344,"(5.0, 5.8, 5.5600000000000005)","(10.0, 19.0, 18.57142857142857)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.8)","(3.5, 3.8, 3.703225806451613)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.0857142857142854)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:54.362135,"(5.0, 5.8, 5.5600000000000005)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 32.0)","(3.5, 3.8, 3.6761904761904765)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.1135135135135137)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:55.507237,"(5.0, 5.8, 5.554545454545455)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.5)","(3.5, 3.7, 3.6761904761904765)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.1078125)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:56.705098,"(5.0, 5.8, 5.584)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.5)","(3.5, 3.7, 3.6761904761904765)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.1135135135135137)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:57.988620,"(5.0, 5.8, 5.584)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.5)","(3.5, 3.7, 3.6761904761904765)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.1135135135135137)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:12:59.282799,"(5.0, 5.8, 5.584)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.666666666666668)","(3.5, 3.7, 3.7142857142857144)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.117857142857143)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:00.564165,"(5.0, 5.8, 5.56)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.8)","(3.5, 3.75, 3.703225806451613)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.117857142857143)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:01.878029,"(5.0, 5.8, 5.56)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 28.4)","(3.5, 3.8, 3.719642857142857)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.117857142857143)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:03.082579,"(5.0, 5.8, 5.591304347826087)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.5)","(3.5, 3.8, 3.6861111111111113)","(31.0, 46.0, 43.6)","(2.6, 3.15, 3.121276595744681)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:04.458643,"(5.0, 5.8, 5.56)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 32.0)","(3.5, 3.7, 3.6861111111111113)","(31.0, 46.0, 43.6)","(2.6, 3.15, 3.121276595744681)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:05.588822,"(5.0, 5.8, 5.56)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 32.0)","(3.5, 3.7, 3.6910714285714286)","(31.0, 46.0, 43.6)","(2.6, 3.15, 3.121276595744681)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:06.693224,"(5.0, 5.8, 5.56)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.5)","(3.5, 3.7, 3.6910714285714286)","(31.0, 46.0, 43.6)","(2.6, 3.15, 3.1135135135135137)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:07.761400,"(5.0, 5.8, 5.533333333333333)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.5)","(3.5, 3.7, 3.732142857142857)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.1078125)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:08.950977,"(5.0, 5.8, 5.32)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 30.8)","(3.5, 3.75, 3.732142857142857)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.055813953488372)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:10.031678,"(5.0, 5.7, 5.45)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 28.4)","(3.5, 3.75, 3.7407894736842104)","(31.0, 46.0, 36.666666666666664)","(2.6, 3.15, 3.055813953488372)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:11.074739,"(5.0, 5.7, 5.654545454545454)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 28.4)","(3.5, 3.8, 3.7407894736842104)","(31.0, 38.0, 44.22222222222222)","(2.6, 3.15, 3.077027027027027)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:12.115397,"(5.0, 5.8, 5.5)","(10.0, 19.0, 16.857142857142858)","(7.5, 13.0, 12.047619047619047)","(11.0, 34.0, 32.0)","(3.5, 3.8, 3.7407894736842104)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.065625)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:13.250685,"(5.0, 5.8, 5.428571428571429)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 29.952380952380953)","(3.5, 3.8, 3.7407894736842104)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.1114285714285717)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:14.392126,"(5.0, 5.7, 5.562857142857143)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 29.952380952380953)","(3.5, 3.8, 3.753125)","(31.0, 46.0, 44.22222222222222)","(2.6, 3.15, 3.11625)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:15.574436,"(5.0, 5.6, 5.565384615384615)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 29.952380952380953)","(3.5, 3.8, 3.753125)","(31.0, 46.0, 40.94736842105263)","(2.6, 3.15, 3.11625)","(21.0, 40.0, 37.27272727272727)"
08-01-2023 18:13:16.661048,"(5.0, 5.6, 5.565384615384615)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 27.2)","(3.5, 3.8, 3.753125)","(31.0, 46.0, 40.94736842105263)","(2.6, 3.15, 3.123)","(21.0, 40.0, 38.125)"
08-01-2023 18:13:17.742214,"(5.0, 5.8, 5.53469387755102)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 27.2)","(3.5, 3.8, 3.753125)","(31.0, 46.0, 40.94736842105263)","(2.6, 3.15, 3.123)","(21.0, 40.0, 38.125)"
08-01-2023 18:13:18.885746,"(5.0, 5.7, 5.668)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 27.2)","(3.5, 3.8, 3.753125)","(31.0, 46.0, 40.94736842105263)","(2.6, 3.15, 3.123)","(21.0, 40.0, 38.125)"
08-01-2023 18:13:20.061765,"(5.0, 5.7, 5.562857142857143)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 27.2)","(3.5, 3.8, 3.753125)","(31.0, 46.0, 40.94736842105263)","(2.6, 3.15, 3.123)","(21.0, 40.0, 38.125)"
08-01-2023 18:13:21.225487,"(5.0, 5.7, 5.562857142857143)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 27.2)","(3.5, 3.8, 3.753125)","(31.0, 46.0, 40.94736842105263)","(2.6, 3.15, 3.123)","(21.0, 40.0, 38.125)"
08-01-2023 18:13:22.486803,"(5.0, 5.7, 5.562857142857143)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 29.75)","(3.5, 3.8, 3.6966666666666668)","(31.0, 46.0, 40.94736842105263)","(2.6, 3.15, 3.1254545454545455)","(21.0, 40.0, 38.125)"
08-01-2023 18:13:23.666622,"(5.0, 5.7, 5.562857142857143)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 29.75)","(3.5, 3.7, 3.6966666666666668)","(31.0, 46.0, 40.94736842105263)","(2.6, 3.15, 3.1254545454545455)","(21.0, 40.0, 38.125)"
08-01-2023 18:13:24.870276,"(5.0, 5.7, 5.504444444444444)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 29.75)","(3.5, 3.7, 3.6966666666666668)","(31.0, 46.0, 40.94736842105263)","(2.6, 3.15, 3.1254545454545455)","(21.0, 40.0, 31.428571428571427)"
08-01-2023 18:13:25.962303,"(5.0, 5.7, 5.504444444444444)","(10.0, 19.0, 16.580645161290324)","(7.5, 13.0, 12.03225806451613)","(11.0, 34.0, 29.681818181818183)","(3.5, 3.7, 3.6966666666666668)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1254545454545455)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:27.046204,"(5.0, 5.7, 5.504444444444444)","(10.0, 19.0, 16.65625)","(7.5, 13.0, 12.1)","(11.0, 34.0, 29.681818181818183)","(3.5, 3.7, 3.6966666666666668)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1254545454545455)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:28.168553,"(5.0, 5.7, 5.504444444444444)","(10.0, 19.0, 16.65625)","(7.5, 13.0, 12.1)","(11.0, 34.0, 29.681818181818183)","(3.5, 3.7, 3.6954545454545458)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1254545454545455)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:29.321774,"(5.0, 5.7, 5.504444444444444)","(10.0, 19.0, 16.65625)","(7.5, 13.0, 12.1)","(11.0, 34.0, 27.09090909090909)","(3.5, 3.7, 3.7357142857142858)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1255555555555556)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:30.462342,"(5.0, 5.7, 5.504444444444444)","(10.0, 19.0, 16.65625)","(7.5, 13.0, 12.1)","(11.0, 34.0, 27.09090909090909)","(3.5, 3.8, 3.7357142857142858)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1255555555555556)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:31.578041,"(5.0, 5.6, 5.565384615384615)","(10.0, 19.0, 16.65625)","(7.5, 13.0, 12.1)","(11.0, 34.0, 27.09090909090909)","(3.5, 3.8, 3.7357142857142858)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1255555555555556)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:32.594949,"(5.0, 5.6, 5.565384615384615)","(10.0, 18.5, 16.92105263157895)","(7.5, 13.0, 12.1)","(11.0, 34.0, 27.09090909090909)","(3.5, 3.8, 3.691666666666667)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:33.671785,"(5.0, 5.6, 5.565384615384615)","(10.0, 18.5, 16.92105263157895)","(7.5, 13.0, 12.1)","(11.0, 34.0, 29.681818181818183)","(3.5, 3.7, 3.691666666666667)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:34.739316,"(5.0, 5.6, 5.565384615384615)","(10.0, 18.5, 16.92105263157895)","(7.5, 13.0, 12.1)","(11.0, 34.0, 29.681818181818183)","(3.4, 3.7, 3.691666666666667)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:35.805894,"(5.0, 5.6, 5.491666666666666)","(10.0, 18.5, 16.603448275862068)","(7.5, 13.0, 12.1)","(11.0, 34.0, 29.681818181818183)","(3.4, 3.7, 3.691666666666667)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:36.891959,"(5.0, 5.6, 5.491666666666666)","(10.0, 18.5, 16.603448275862068)","(7.5, 13.0, 12.1)","(11.0, 34.0, 29.681818181818183)","(3.4, 3.7, 3.691666666666667)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:37.906115,"(5.0, 5.6, 5.449999999999999)","(10.0, 18.5, 16.603448275862068)","(7.5, 13.0, 12.1)","(11.0, 34.0, 29.681818181818183)","(3.4, 3.7, 3.677777777777778)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1267441860465115)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:38.847273,"(5.0, 5.6, 5.449999999999999)","(10.0, 18.5, 16.44871794871795)","(7.5, 13.0, 12.1)","(11.0, 34.0, 26.761904761904763)","(3.4, 3.8, 3.7333333333333334)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1267441860465115)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:39.893915,"(5.0, 5.6, 5.453191489361702)","(10.0, 18.5, 16.44871794871795)","(7.5, 13.0, 12.333333333333334)","(11.0, 34.0, 26.695652173913043)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1267441860465115)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:40.966432,"(5.0, 5.6, 5.453191489361702)","(10.0, 18.5, 16.44871794871795)","(7.5, 12.5, 10.9)","(12.0, 34.0, 29.681818181818183)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:42.031984,"(5.0, 5.6, 5.453191489361702)","(10.0, 18.5, 16.44871794871795)","(7.5, 12.5, 10.9)","(12.0, 34.0, 29.625)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:43.048837,"(5.0, 5.6, 5.453191489361702)","(10.0, 18.5, 16.44871794871795)","(7.5, 12.5, 11.6)","(12.0, 34.0, 29.681818181818183)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:44.068735,"(5.0, 5.6, 5.453191489361702)","(10.0, 18.5, 16.5)","(7.5, 12.5, 10.7)","(12.0, 34.0, 29.681818181818183)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:45.155333,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.55)","(12.0, 34.0, 29.681818181818183)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:46.231800,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.4125)","(12.0, 34.0, 26.761904761904763)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1291666666666664)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:47.223516,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.4125)","(12.0, 34.0, 26.761904761904763)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1267441860465115)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:48.248889,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 27.5)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1267441860465115)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:49.330163,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 27.846153846153847)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 41.42857142857143)","(2.6, 3.15, 3.1142857142857143)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:50.416065,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 27.333333333333332)","(3.4, 3.8, 3.735135135135135)","(31.0, 46.0, 39.8)","(2.6, 3.15, 3.113793103448276)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:51.499639,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 27.043478260869566)","(3.4, 3.8, 3.735135135135135)","(31.0, 40.0, 39.8)","(2.6, 3.15, 3.113793103448276)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:52.519803,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 27.0)","(3.4, 3.8, 3.735135135135135)","(31.0, 40.0, 39.8)","(2.6, 3.15, 3.203846153846154)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:53.511658,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 27.0)","(3.4, 3.8, 3.735135135135135)","(31.0, 40.0, 39.8)","(2.6, 3.25, 3.164285714285714)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:54.504167,"(5.0, 5.6, 5.45625)","(10.0, 18.5, 16.5)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.735135135135135)","(31.0, 40.0, 39.8)","(2.6, 3.25, 3.164285714285714)","(21.0, 40.0, 35.38461538461539)"
08-01-2023 18:13:55.584944,"(5.0, 5.6, 5.443478260869565)","(10.0, 18.5, 15.238095238095237)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7285714285714286)","(31.0, 40.0, 39.8)","(2.6, 3.25, 3.109375)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:13:56.708306,"(5.0, 5.6, 5.446666666666666)","(10.0, 16.0, 15.25)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7423076923076923)","(31.0, 40.0, 39.8)","(2.6, 3.25, 3.144)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:13:57.750264,"(5.0, 5.6, 5.446666666666666)","(10.0, 16.0, 15.17142857142857)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7583333333333333)","(31.0, 40.0, 39.8)","(2.6, 3.15, 3.13)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:13:58.788002,"(5.0, 5.6, 5.446666666666666)","(10.0, 16.0, 14.8)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7583333333333333)","(31.0, 40.0, 39.0)","(2.6, 3.25, 3.13)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:13:59.766560,"(5.0, 5.6, 5.446666666666666)","(10.0, 16.0, 14.971428571428572)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7583333333333333)","(31.0, 40.0, 39.0)","(2.6, 3.25, 3.13)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:00.837477,"(5.0, 5.6, 5.443478260869565)","(10.0, 16.0, 14.6875)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7583333333333333)","(31.0, 40.0, 39.0)","(2.6, 3.25, 3.13)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:01.912842,"(5.0, 5.6, 5.443478260869565)","(10.0, 15.0, 14.708333333333334)","(7.5, 12.5, 11.4125)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7583333333333333)","(31.0, 40.0, 39.0)","(2.6, 3.25, 3.13)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:03.027533,"(5.0, 5.6, 5.443478260869565)","(10.0, 15.0, 14.7)","(7.5, 12.5, 11.439024390243903)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7583333333333333)","(31.0, 40.0, 39.0)","(2.6, 3.25, 3.13)","(21.0, 40.0, 36.470588235294116)"
08-01-2023 18:14:04.153212,"(5.0, 5.6, 5.443478260869565)","(10.0, 15.0, 14.7)","(7.5, 12.5, 11.439024390243903)","(12.0, 32.0, 28.0)","(3.4, 3.8, 3.7624999999999997)","(31.0, 40.0, 38.8)","(2.6, 3.25, 3.140909090909091)","(21.0, 40.0, 36.470588235294116)"
