,Saint Kimetto,Tinker Crystal,Solar Lock,Zakai Bale,Back Pat,Aston Skipper,Zulu Ghost,Groomsman
09-01-2023 15:38:57.763295,"(4.2, 6.8, 6.771428571428571)","(11.0, 19.5, 19.1)","(15.0, 28.0, 26.142857142857142)","(10.0, 12.0, 11.934782608695652)","(101.0, 730.0, 530.0)","(1.75, 1.89, 1.8875)","(13.0, 21.0, 20.071428571428573)","(8.5, 10.5, 10.31578947368421)"
09-01-2023 15:38:58.935168,"(4.2, 7.0, 6.810526315789474)","(11.0, 19.5, 18.67391304347826)","(15.0, 28.0, 25.428571428571427)","(10.0, 12.0, 11.934782608695652)","(101.0, 730.0, 530.0)","(1.75, 1.89, 1.8875)","(13.0, 21.0, 20.0)","(8.5, 10.5, 10.31578947368421)"
09-01-2023 15:39:00.249388,"(4.2, 7.0, 6.890909090909091)","(11.0, 19.5, 18.62121212121212)","(15.0, 28.0, 25.428571428571427)","(10.0, 12.0, 11.946428571428571)","(101.0, 730.0, 530.0)","(1.75, 1.89, 1.8875)","(13.0, 21.0, 19.833333333333332)","(8.5, 10.5, 10.31578947368421)"
09-01-2023 15:39:01.406941,"(4.2, 7.0, 6.907692307692308)","(11.0, 19.5, 18.62121212121212)","(15.0, 28.0, 25.428571428571427)","(10.0, 12.0, 11.946428571428571)","(101.0, 730.0, 530.0)","(1.75, 1.89, 1.8875)","(13.0, 21.0, 19.833333333333332)","(8.5, 10.5, 10.31578947368421)"
09-01-2023 15:39:02.601135,"(4.2, 7.0, 6.890909090909091)","(11.0, 19.5, 18.633333333333333)","(15.0, 28.0, 25.428571428571427)","(10.0, 12.0, 11.719298245614034)","(101.0, 730.0, 530.0)","(1.75, 1.91, 1.895)","(13.0, 21.0, 19.833333333333332)","(8.5, 10.5, 10.31578947368421)"
09-01-2023 15:39:03.840789,"(4.2, 7.0, 6.912)","(11.0, 19.0, 18.625)","(15.0, 28.0, 25.11111111111111)","(10.0, 12.0, 11.719298245614034)","(101.0, 730.0, 530.0)","(1.75, 1.9, 1.8915384615384614)","(13.0, 21.0, 19.833333333333332)","(8.5, 10.5, 10.3125)"
09-01-2023 15:39:05.028143,"(4.2, 7.0, 6.96)","(11.0, 19.0, 18.625)","(15.0, 27.0, 26.142857142857142)","(10.0, 11.5, 11.458333333333334)","(101.0, 730.0, 530.0)","(1.75, 1.91, 1.904)","(13.0, 21.0, 19.833333333333332)","(8.5, 10.5, 10.3125)"
09-01-2023 15:39:06.282071,"(4.2, 7.0, 6.993939393939394)","(11.0, 19.0, 18.535714285714285)","(15.0, 27.0, 25.666666666666668)","(10.0, 11.5, 11.307692307692308)","(101.0, 730.0, 530.0)","(1.75, 1.92, 1.903125)","(13.0, 21.0, 19.833333333333332)","(8.5, 10.5, 10.3125)"
09-01-2023 15:39:07.494076,"(4.2, 7.0, 6.993939393939394)","(11.0, 19.0, 18.52777777777778)","(15.0, 27.0, 25.666666666666668)","(10.0, 11.5, 11.307692307692308)","(101.0, 730.0, 530.0)","(1.75, 1.92, 1.9075)","(13.0, 21.0, 20.0)","(8.5, 10.5, 10.3125)"
09-01-2023 15:39:08.738900,"(4.2, 7.0, 6.993939393939394)","(11.0, 19.0, 18.52777777777778)","(15.0, 27.0, 26.0)","(10.0, 11.5, 11.368421052631579)","(101.0, 730.0, 460.0)","(1.75, 1.92, 1.904)","(13.0, 21.0, 20.0)","(8.5, 10.5, 10.3125)"
09-01-2023 15:39:10.150772,"(4.6, 7.0, 6.993939393939394)","(12.0, 19.0, 18.52777777777778)","(16.0, 27.0, 26.727272727272727)","(10.0, 11.5, 12.953237410071942)","(101.0, 980.0, 645.0)","(1.65, 1.92, 1.8993939393939394)","(13.0, 21.0, 20.0)","(8.5, 10.5, 10.3125)"
09-01-2023 15:39:11.475179,"(4.6, 7.0, 6.95)","(12.0, 18.5, 18.214285714285715)","(16.0, 25.0, 24.90909090909091)","(10.0, 13.0, 13.777777777777779)","(101.0, 980.0, 646.0)","(1.65, 1.92, 1.8952380952380952)","(13.0, 21.0, 20.0)","(8.5, 10.5, 10.3125)"
09-01-2023 15:39:12.816985,"(4.6, 6.6, 6.5)","(12.0, 18.5, 18.125)","(16.0, 25.0, 24.90909090909091)","(10.0, 14.0, 13.736842105263158)","(101.0, 730.0, 638.0)","(1.65, 1.92, 1.8957142857142857)","(13.0, 21.0, 20.0)","(8.5, 10.5, 10.3125)"
09-01-2023 15:39:14.152666,"(4.6, 6.6, 6.481481481481481)","(12.0, 18.5, 18.125)","(16.0, 25.0, 24.90909090909091)","(10.0, 14.0, 13.736842105263158)","(101.0, 720.0, 638.0)","(1.65, 1.92, 1.8957142857142857)","(13.0, 21.0, 20.0)","(8.5, 10.5, 10.301724137931034)"
09-01-2023 15:39:15.553915,"(4.6, 6.6, 6.49)","(12.0, 18.5, 17.833333333333332)","(16.0, 25.0, 24.90909090909091)","(10.0, 14.0, 13.736842105263158)","(101.0, 720.0, 638.0)","(1.65, 1.92, 1.8957142857142857)","(13.0, 21.0, 20.0)","(8.5, 10.5, 10.301724137931034)"
09-01-2023 15:39:16.992703,"(4.6, 6.6, 6.531428571428571)","(12.0, 18.5, 17.77777777777778)","(16.0, 25.0, 24.90909090909091)","(10.0, 14.0, 13.722222222222221)","(101.0, 720.0, 638.0)","(1.65, 1.92, 1.896)","(13.0, 21.0, 20.0)","(8.5, 10.5, 10.301724137931034)"
09-01-2023 15:39:18.331789,"(4.6, 6.6, 6.531428571428571)","(12.0, 18.5, 17.369565217391305)","(16.0, 25.0, 24.90909090909091)","(10.0, 14.0, 13.722222222222221)","(101.0, 720.0, 646.0)","(1.65, 1.92, 1.903157894736842)","(14.0, 21.0, 19.8)","(8.5, 10.5, 10.301724137931034)"
09-01-2023 15:39:19.656686,"(4.6, 6.6, 6.5)","(12.0, 18.5, 17.369565217391305)","(16.0, 25.0, 24.90909090909091)","(10.0, 14.0, 13.722222222222221)","(101.0, 730.0, 530.0)","(1.65, 1.92, 1.904)","(14.0, 21.0, 19.875)","(8.5, 10.5, 10.301724137931034)"
09-01-2023 15:39:21.005807,"(4.6, 6.6, 6.51)","(12.0, 18.5, 17.416666666666668)","(16.0, 25.0, 24.875)","(10.0, 14.0, 13.722222222222221)","(101.0, 730.0, 530.0)","(1.65, 1.92, 1.908)","(14.0, 21.0, 19.875)","(8.5, 10.5, 10.301724137931034)"
09-01-2023 15:39:22.263906,"(4.6, 6.6, 6.529411764705882)","(12.0, 18.5, 17.75)","(16.0, 25.0, 26.333333333333332)","(10.0, 14.0, 13.772727272727273)","(101.0, 730.0, 530.0)","(1.65, 1.92, 1.894375)","(14.0, 21.0, 19.772727272727273)","(8.5, 10.5, 10.380434782608695)"
09-01-2023 15:39:23.551116,"(4.6, 6.6, 6.542857142857143)","(12.0, 18.0, 17.666666666666668)","(16.0, 27.0, 24.666666666666668)","(10.0, 14.0, 13.814814814814815)","(101.0, 730.0, 530.0)","(1.65, 1.9, 1.8928)","(14.0, 21.0, 20.15625)","(8.5, 10.5, 10.397727272727273)"
09-01-2023 15:39:24.804456,"(4.6, 6.6, 6.542857142857143)","(12.0, 18.0, 17.31578947368421)","(16.0, 27.0, 24.666666666666668)","(10.0, 14.0, 13.814814814814815)","(101.0, 730.0, 646.0)","(1.65, 1.9, 1.8928)","(14.0, 21.0, 20.15625)","(8.5, 10.5, 10.397727272727273)"
09-01-2023 15:39:26.056026,"(4.6, 6.6, 6.542857142857143)","(12.0, 18.0, 17.31578947368421)","(16.0, 27.0, 24.666666666666668)","(10.0, 14.0, 13.772727272727273)","(101.0, 730.0, 535.0)","(1.65, 1.9, 1.8928)","(14.0, 21.0, 20.15625)","(8.5, 10.5, 10.397727272727273)"
09-01-2023 15:39:27.352093,"(4.6, 6.6, 6.542857142857143)","(12.0, 18.0, 17.31578947368421)","(16.0, 27.0, 25.5)","(10.0, 14.0, 13.7)","(101.0, 730.0, 525.0)","(1.65, 1.9, 1.8928)","(14.0, 21.0, 20.15625)","(8.5, 10.5, 10.397727272727273)"
09-01-2023 15:39:28.604957,"(4.6, 6.6, 6.466666666666667)","(12.0, 18.0, 17.46153846153846)","(16.0, 27.0, 25.2)","(10.0, 14.0, 13.65)","(101.0, 720.0, 525.0)","(1.65, 1.9, 1.8928)","(14.0, 21.0, 20.181818181818183)","(8.5, 10.5, 10.41)"
09-01-2023 15:39:29.842103,"(4.6, 6.6, 6.466666666666667)","(12.0, 18.0, 17.46153846153846)","(16.0, 27.0, 25.2)","(10.0, 14.0, 13.538461538461538)","(101.0, 720.0, 525.0)","(1.65, 1.9, 1.89)","(14.0, 21.0, 20.303571428571427)","(8.5, 10.5, 10.41)"
09-01-2023 15:39:31.113982,"(4.6, 6.6, 6.542857142857143)","(12.0, 18.0, 17.375)","(16.0, 27.0, 25.09090909090909)","(10.0, 14.0, 13.451612903225806)","(101.0, 720.0, 525.0)","(1.65, 1.9, 1.907142857142857)","(14.0, 21.0, 20.181818181818183)","(8.5, 10.5, 10.818181818181818)"
09-01-2023 15:39:32.334589,"(4.6, 6.4, 6.2043478260869565)","(12.0, 18.0, 17.3)","(16.0, 27.0, 25.09090909090909)","(10.0, 14.0, 13.433333333333334)","(101.0, 720.0, 480.0)","(1.65, 1.91, 1.89625)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.0, 10.885416666666666)"
09-01-2023 15:39:33.693523,"(4.6, 6.4, 6.2375)","(12.0, 18.0, 17.3)","(16.0, 27.0, 25.09090909090909)","(10.0, 14.0, 13.3)","(101.0, 630.0, 480.0)","(1.65, 1.9, 1.8923076923076922)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.0, 11.16)"
09-01-2023 15:39:35.005973,"(4.6, 6.4, 6.2375)","(12.0, 18.0, 17.3)","(16.0, 27.0, 25.09090909090909)","(10.0, 13.5, 13.342105263157894)","(101.0, 630.0, 480.0)","(1.65, 1.9, 1.89375)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.5, 11.19047619047619)"
09-01-2023 15:39:36.134294,"(4.6, 6.4, 6.2375)","(12.0, 18.0, 17.3)","(16.0, 27.0, 25.09090909090909)","(10.0, 13.5, 13.481481481481481)","(101.0, 630.0, 480.0)","(1.65, 1.9, 1.8951612903225805)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.5, 11.075)"
09-01-2023 15:39:37.276895,"(4.6, 6.4, 6.207407407407407)","(12.0, 18.0, 17.3)","(16.0, 27.0, 25.09090909090909)","(10.0, 14.0, 13.481481481481481)","(101.0, 630.0, 480.0)","(1.65, 1.9, 1.8951612903225805)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.5, 11.075)"
09-01-2023 15:39:38.299257,"(4.6, 6.4, 6.266666666666667)","(12.0, 18.0, 17.16)","(16.0, 27.0, 25.6875)","(10.0, 14.0, 13.481481481481481)","(101.0, 630.0, 470.0)","(1.65, 1.9, 1.89375)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.5, 11.16)"
09-01-2023 15:39:39.400945,"(4.6, 6.4, 6.323076923076924)","(12.0, 18.0, 17.16)","(16.0, 27.0, 25.6875)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 470.0)","(1.65, 1.9, 1.89375)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.5, 11.075)"
09-01-2023 15:39:40.629848,"(4.6, 6.4, 6.323076923076924)","(12.0, 18.0, 17.192307692307693)","(16.0, 27.0, 25.6875)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 470.0)","(1.65, 1.9, 1.89375)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.5, 10.952380952380953)"
09-01-2023 15:39:41.839811,"(4.6, 6.4, 6.323076923076924)","(12.0, 18.0, 17.785714285714285)","(16.0, 27.0, 26.454545454545453)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 470.0)","(1.65, 1.9, 1.89375)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.0, 10.952380952380953)"
09-01-2023 15:39:43.022641,"(4.6, 6.4, 6.323076923076924)","(12.0, 17.5, 17.357142857142858)","(16.0, 27.0, 25.6875)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 470.0)","(1.65, 1.9, 1.89375)","(14.0, 21.0, 20.181818181818183)","(8.5, 11.0, 10.952380952380953)"
09-01-2023 15:39:44.233463,"(4.6, 6.4, 6.323076923076924)","(12.0, 17.5, 17.357142857142858)","(16.0, 27.0, 25.6875)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.9, 1.9025641025641025)","(14.0, 21.0, 16.5)","(8.5, 11.0, 11.30232558139535)"
09-01-2023 15:39:45.508412,"(4.6, 6.4, 6.266666666666667)","(12.0, 18.0, 17.2)","(16.0, 27.0, 26.454545454545453)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.9016216216216215)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.30232558139535)"
09-01-2023 15:39:46.797075,"(4.6, 6.4, 6.266666666666667)","(12.0, 18.0, 17.083333333333332)","(16.0, 27.0, 26.454545454545453)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.9016216216216215)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.30232558139535)"
09-01-2023 15:39:48.023634,"(4.6, 6.4, 6.323076923076924)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 25.8)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.9085714285714286)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.322916666666666)"
09-01-2023 15:39:49.207514,"(4.6, 6.4, 6.323076923076924)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 26.076923076923077)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.91)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.322916666666666)"
09-01-2023 15:39:50.412861,"(4.6, 6.4, 6.323076923076924)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 26.076923076923077)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.9085714285714286)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.322916666666666)"
09-01-2023 15:39:51.622179,"(4.6, 6.4, 6.323076923076924)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 26.454545454545453)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.91)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.322916666666666)"
09-01-2023 15:39:52.832297,"(4.6, 6.4, 6.266666666666667)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 26.076923076923077)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.91)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.322916666666666)"
09-01-2023 15:39:54.042459,"(4.6, 6.4, 6.266666666666667)","(12.0, 18.0, 17.09090909090909)","(16.0, 27.0, 25.6875)","(10.0, 14.0, 13.36)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.9085714285714286)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.322916666666666)"
09-01-2023 15:39:55.212867,"(4.6, 6.4, 6.325)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 25.6875)","(10.0, 14.0, 13.36)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.91)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.322916666666666)"
09-01-2023 15:39:56.388316,"(4.6, 6.4, 6.372727272727273)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 26.454545454545453)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 615.6521739130435)","(1.65, 1.92, 1.9133333333333333)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.322916666666666)"
09-01-2023 15:39:57.471657,"(4.6, 6.4, 6.372727272727273)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 26.454545454545453)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 470.0)","(1.65, 1.93, 1.92)","(14.0, 17.0, 16.61111111111111)","(8.5, 11.5, 11.41747572815534)"
09-01-2023 15:39:58.563618,"(4.6, 6.4, 6.372727272727273)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 26.076923076923077)","(10.0, 14.0, 13.448275862068966)","(101.0, 630.0, 540.0)","(1.65, 1.93, 1.92)","(14.0, 17.0, 16.63157894736842)","(8.5, 11.5, 11.446078431372548)"
09-01-2023 15:39:59.703478,"(4.6, 6.4, 6.377777777777778)","(12.0, 18.0, 17.11111111111111)","(16.0, 27.0, 26.625)","(10.0, 14.0, 13.483870967741936)","(101.0, 630.0, 540.0)","(1.65, 1.93, 1.901111111111111)","(14.0, 17.0, 16.695652173913043)","(8.5, 11.5, 11.958333333333334)"
09-01-2023 15:40:00.830020,"(4.6, 6.6, 6.443478260869566)","(12.0, 18.0, 17.11764705882353)","(16.0, 27.0, 26.333333333333332)","(10.0, 14.0, 13.483870967741936)","(101.0, 630.0, 540.0)","(1.65, 1.91, 1.8993548387096773)","(14.0, 17.0, 16.695652173913043)","(8.5, 12.0, 11.958333333333334)"
09-01-2023 15:40:02.046971,"(4.6, 6.6, 6.381818181818182)","(12.0, 18.0, 17.166666666666668)","(16.0, 27.0, 26.625)","(10.0, 14.0, 13.483870967741936)","(101.0, 630.0, 540.0)","(1.65, 1.91, 1.8993548387096773)","(14.0, 17.0, 16.695652173913043)","(8.5, 12.0, 11.958333333333334)"
09-01-2023 15:40:03.254381,"(4.6, 6.6, 6.472727272727273)","(12.0, 18.0, 17.166666666666668)","(16.0, 27.0, 26.625)","(10.0, 14.0, 13.483870967741936)","(101.0, 630.0, 540.0)","(1.65, 1.91, 1.8993548387096773)","(14.0, 17.0, 16.695652173913043)","(8.5, 12.0, 11.958333333333334)"
09-01-2023 15:40:04.475333,"(4.6, 6.6, 6.59)","(12.0, 20.0, 18.928571428571427)","(17.0, 27.0, 26.210526315789473)","(10.0, 14.0, 13.483870967741936)","(101.0, 630.0, 580.0)","(1.65, 1.9, 1.8877777777777778)","(14.0, 17.0, 16.63157894736842)","(8.5, 12.0, 11.85483870967742)"
09-01-2023 15:40:05.697498,"(4.6, 6.8, 6.561702127659575)","(12.0, 20.0, 19.423076923076923)","(17.0, 27.0, 26.1)","(10.0, 14.0, 13.483870967741936)","(101.0, 630.0, 580.0)","(1.65, 1.9, 1.8877777777777778)","(14.0, 17.0, 16.63157894736842)","(8.5, 12.0, 11.85483870967742)"
09-01-2023 15:40:07.017040,"(4.6, 6.8, 6.558333333333334)","(12.0, 20.0, 19.423076923076923)","(17.0, 27.0, 26.1)","(10.0, 14.0, 13.483870967741936)","(101.0, 630.0, 530.0)","(1.65, 1.9, 1.8895238095238094)","(14.0, 17.0, 16.63157894736842)","(8.5, 12.0, 11.859375)"
09-01-2023 15:40:08.427461,"(4.6, 6.8, 6.586666666666667)","(12.0, 20.0, 19.423076923076923)","(17.0, 27.0, 27.09090909090909)","(10.0, 14.0, 13.483870967741936)","(101.0, 630.0, 578.3333333333333)","(1.65, 1.9, 1.8895238095238094)","(14.0, 17.0, 16.63157894736842)","(8.5, 12.0, 11.859375)"
09-01-2023 15:40:09.874953,"(4.6, 6.8, 6.5)","(12.0, 20.0, 19.423076923076923)","(17.0, 28.0, 26.727272727272727)","(10.0, 14.0, 13.466666666666667)","(101.0, 630.0, 470.0)","(1.65, 1.9, 1.886153846153846)","(14.0, 17.0, 16.695652173913043)","(8.5, 12.0, 11.814285714285715)"
09-01-2023 15:40:11.208938,"(4.6, 6.8, 6.54054054054054)","(12.0, 20.0, 19.583333333333332)","(17.0, 28.0, 26.727272727272727)","(10.0, 14.0, 13.466666666666667)","(101.0, 500.0, 470.0)","(1.65, 1.89, 1.8888888888888888)","(14.0, 17.0, 16.6)","(8.5, 12.0, 11.886363636363637)"
09-01-2023 15:40:12.725905,"(4.6, 6.8, 6.691428571428571)","(12.0, 20.0, 19.423076923076923)","(17.0, 28.0, 26.4)","(10.0, 14.0, 13.466666666666667)","(101.0, 500.0, 420.0)","(1.65, 1.9, 1.8835)","(14.0, 17.0, 16.6)","(8.5, 12.0, 11.886363636363637)"
09-01-2023 15:40:14.040824,"(4.6, 6.8, 6.705263157894737)","(12.0, 20.0, 19.65909090909091)","(17.0, 28.0, 25.333333333333332)","(10.0, 14.0, 13.466666666666667)","(101.0, 500.0, 420.0)","(1.65, 1.89, 1.8835)","(14.0, 17.0, 15.2)","(8.5, 12.0, 11.886363636363637)"
09-01-2023 15:40:15.310284,"(4.6, 6.8, 6.7379310344827585)","(12.0, 20.0, 19.65909090909091)","(17.0, 28.0, 26.0)","(10.0, 14.0, 13.466666666666667)","(101.0, 500.0, 420.0)","(1.65, 1.89, 1.8828571428571428)","(14.0, 16.0, 14.74)","(8.5, 12.0, 11.987179487179487)"
09-01-2023 15:40:16.770162,"(4.6, 6.8, 6.804651162790697)","(12.0, 20.0, 19.65909090909091)","(17.0, 28.0, 26.5)","(10.0, 14.0, 13.483870967741936)","(101.0, 500.0, 420.0)","(1.65, 1.89, 1.8828571428571428)","(14.0, 16.0, 14.8125)","(8.5, 12.5, 11.806451612903226)"
09-01-2023 15:40:18.221827,"(4.6, 7.0, 6.72)","(12.0, 20.0, 19.625)","(17.0, 27.0, 26.666666666666668)","(10.0, 14.0, 13.483870967741936)","(101.0, 500.0, 420.0)","(1.65, 1.89, 1.8683333333333334)","(14.0, 15.5, 14.976190476190476)","(8.5, 12.0, 11.851851851851851)"
09-01-2023 15:40:19.562158,"(4.6, 6.8, 6.72)","(12.0, 20.0, 19.625)","(17.0, 32.0, 27.733333333333334)","(10.0, 14.0, 13.483870967741936)","(101.0, 500.0, 420.0)","(1.65, 1.87, 1.8608695652173914)","(13.0, 15.5, 14.976190476190476)","(8.5, 12.0, 11.846153846153847)"
09-01-2023 15:40:20.890687,"(4.6, 6.8, 6.769230769230769)","(12.0, 20.0, 18.5)","(17.0, 32.0, 26.97142857142857)","(10.0, 14.0, 13.483870967741936)","(101.0, 500.0, 494.0)","(1.65, 1.88, 1.8775)","(13.0, 15.5, 14.8125)","(8.5, 12.0, 11.862068965517242)"
09-01-2023 15:40:22.298141,"(4.6, 6.8, 6.769230769230769)","(12.0, 20.0, 19.605263157894736)","(17.0, 32.0, 26.97142857142857)","(10.0, 14.0, 13.535714285714286)","(101.0, 500.0, 493.6842105263158)","(1.65, 1.89, 1.8649122807017544)","(13.0, 15.5, 14.75)","(8.5, 12.0, 11.862068965517242)"
09-01-2023 15:40:23.653511,"(4.8, 6.8, 6.769230769230769)","(12.0, 20.0, 19.53846153846154)","(17.0, 32.0, 26.97142857142857)","(10.0, 14.0, 13.580645161290322)","(101.0, 500.0, 493.6842105263158)","(1.65, 1.9, 1.8766666666666667)","(13.0, 15.5, 14.75)","(8.5, 12.0, 11.862068965517242)"
09-01-2023 15:40:25.034579,"(4.8, 6.8, 6.757142857142857)","(12.0, 20.0, 19.727272727272727)","(17.0, 32.0, 26.97142857142857)","(10.0, 14.0, 13.580645161290322)","(101.0, 500.0, 495.7142857142857)","(1.65, 1.89, 1.8766666666666667)","(13.0, 15.5, 14.9)","(8.5, 12.0, 11.862068965517242)"
09-01-2023 15:40:26.390171,"(4.8, 6.6, 6.545454545454545)","(12.0, 20.0, 19.727272727272727)","(17.0, 32.0, 28.51851851851852)","(10.0, 14.0, 13.580645161290322)","(101.0, 500.0, 495.7142857142857)","(1.65, 1.89, 1.8766666666666667)","(13.0, 15.5, 14.9)","(8.5, 12.0, 11.862068965517242)"
09-01-2023 15:40:27.734427,"(4.8, 6.6, 6.545454545454545)","(12.0, 20.0, 19.727272727272727)","(17.0, 30.0, 28.064516129032256)","(10.0, 14.0, 13.580645161290322)","(101.0, 500.0, 495.7142857142857)","(1.65, 1.89, 1.8766666666666667)","(13.0, 15.5, 14.75)","(8.5, 12.0, 11.862068965517242)"
09-01-2023 15:40:28.982483,"(4.8, 6.8, 6.6909090909090905)","(12.0, 20.0, 19.727272727272727)","(17.0, 30.0, 28.064516129032256)","(10.0, 14.0, 13.580645161290322)","(101.0, 500.0, 495.7142857142857)","(1.65, 1.89, 1.8766666666666667)","(13.0, 15.5, 14.75)","(8.5, 12.0, 11.862068965517242)"
09-01-2023 15:40:30.268583,"(4.8, 6.8, 6.75)","(12.0, 20.0, 19.727272727272727)","(17.0, 30.0, 28.166666666666668)","(10.0, 14.0, 14.214285714285714)","(101.0, 500.0, 495.7142857142857)","(1.65, 1.89, 1.8766666666666667)","(13.0, 15.5, 14.634615384615385)","(8.5, 12.0, 11.846153846153847)"
09-01-2023 15:40:31.476512,"(4.8, 6.8, 6.75)","(12.0, 20.0, 19.727272727272727)","(17.0, 30.0, 27.794117647058822)","(10.0, 14.5, 12.040345821325648)","(101.0, 500.0, 495.7142857142857)","(1.65, 1.88, 1.876)","(13.0, 15.5, 14.634615384615385)","(8.5, 12.0, 11.866666666666667)"
09-01-2023 15:40:32.797259,"(4.8, 6.8, 6.678787878787879)","(12.0, 20.0, 19.357142857142858)","(17.0, 30.0, 27.22222222222222)","(10.0, 13.0, 12.040345821325648)","(101.0, 500.0, 410.0)","(1.65, 1.88, 1.898)","(13.0, 15.5, 14.75)","(8.5, 12.0, 11.785714285714286)"
09-01-2023 15:40:34.025135,"(4.8, 6.8, 6.74)","(12.0, 20.0, 19.735294117647058)","(17.0, 30.0, 27.608695652173914)","(10.0, 12.5, 11.981481481481481)","(101.0, 500.0, 463.3333333333333)","(1.65, 1.91, 1.9066666666666665)","(13.0, 15.5, 14.75)","(8.5, 12.0, 11.785714285714286)"
09-01-2023 15:40:35.252946,"(5.0, 6.8, 6.768)","(13.0, 20.0, 19.795454545454547)","(19.0, 30.0, 27.608695652173914)","(10.0, 12.5, 12.075757575757576)","(101.0, 500.0, 463.3333333333333)","(1.65, 1.92, 1.902222222222222)","(13.0, 15.5, 14.928571428571429)","(9.0, 12.0, 11.61111111111111)"
09-01-2023 15:40:36.416222,"(5.0, 6.8, 6.728571428571429)","(13.0, 20.0, 19.795454545454547)","(19.0, 30.0, 28.166666666666668)","(10.0, 12.5, 12.075757575757576)","(101.0, 500.0, 463.3333333333333)","(1.65, 1.92, 1.902222222222222)","(13.0, 15.5, 14.928571428571429)","(9.0, 12.0, 11.61111111111111)"
09-01-2023 15:40:37.643880,"(5.0, 6.6, 6.570588235294117)","(13.0, 20.0, 19.795454545454547)","(19.0, 30.0, 28.166666666666668)","(10.0, 12.5, 12.075757575757576)","(101.0, 500.0, 445.0)","(1.65, 1.93, 1.9147999999999998)","(13.0, 15.5, 15.033333333333333)","(9.0, 12.0, 11.454545454545455)"
09-01-2023 15:40:38.786298,"(5.0, 6.8, 6.675862068965517)","(13.0, 22.0, 20.0)","(19.0, 30.0, 28.166666666666668)","(10.0, 12.0, 11.88)","(101.0, 500.0, 445.0)","(1.65, 1.93, 1.915)","(13.0, 15.5, 15.033333333333333)","(9.0, 11.5, 11.448717948717949)"
09-01-2023 15:40:39.842096,"(5.0, 6.8, 6.683870967741935)","(13.0, 22.0, 20.444444444444443)","(19.0, 30.0, 28.166666666666668)","(10.0, 12.0, 11.88)","(101.0, 500.0, 445.0)","(1.65, 1.93, 1.915)","(13.0, 15.5, 15.033333333333333)","(9.0, 11.5, 11.448717948717949)"
