,Urban Girl,Smokey Chet,Ivy Pearl,Boom Boom Harley,Spring Release,Petite Swagger,Energetic Cloud,Absolute Desire
07-01-2023 18:48:12.753987,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.25)","(1.4, 1.6, 1.5987500000000001)","(18.0, 26.0, 24.125)","(7.0, 14.0, 13.555555555555555)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.81818181818182)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:13.870909,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.410526315789474)","(1.4, 1.6, 1.5987500000000001)","(18.0, 26.0, 24.125)","(7.0, 14.0, 13.5)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.81818181818182)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:14.980719,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.410526315789474)","(1.4, 1.6, 1.5930434782608696)","(18.0, 26.0, 24.125)","(7.0, 14.0, 13.75)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.81818181818182)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:16.150408,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.399999999999999)","(1.4, 1.6, 1.5966666666666667)","(18.0, 26.0, 24.14814814814815)","(7.0, 14.0, 13.636363636363637)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.333333333333336)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:17.326968,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.488888888888889)","(1.4, 1.6, 1.597777777777778)","(18.0, 26.0, 24.14814814814815)","(7.0, 14.0, 13.75)","(21.0, 36.0, 32.0)","(21.0, 36.0, 33.333333333333336)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:18.489395,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.488888888888889)","(1.4, 1.6, 1.5933333333333335)","(18.0, 26.0, 24.333333333333332)","(7.0, 14.0, 13.75)","(21.0, 36.0, 32.0)","(21.0, 36.0, 33.29032258064516)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:19.640020,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.488888888888889)","(1.4, 1.6, 1.5933333333333335)","(18.0, 26.0, 24.14814814814815)","(7.0, 14.0, 13.636363636363637)","(21.0, 36.0, 32.0)","(21.0, 36.0, 33.666666666666664)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:20.885460,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.488888888888889)","(1.4, 1.61, 1.601)","(18.0, 26.0, 24.14814814814815)","(7.0, 14.0, 13.636363636363637)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.666666666666664)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:21.896966,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.509090909090908)","(1.4, 1.61, 1.607777777777778)","(18.0, 25.0, 24.416666666666668)","(7.0, 14.0, 13.3125)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.81818181818182)","(14.0, 21.0, 18.20689655172414)"
07-01-2023 18:48:23.066575,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.509090909090908)","(1.4, 1.61, 1.60125)","(18.0, 25.0, 24.818181818181817)","(7.0, 14.0, 13.178571428571429)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.666666666666664)","(14.0, 20.0, 18.266666666666666)"
07-01-2023 18:48:24.343083,"(20.0, 34.0, 31.0)","(6.5, 8.6, 8.475)","(1.4, 1.61, 1.605)","(18.0, 25.0, 24.166666666666668)","(7.0, 14.0, 13.178571428571429)","(21.0, 36.0, 32.0)","(21.0, 34.0, 33.333333333333336)","(14.0, 20.0, 18.266666666666666)"
07-01-2023 18:48:25.425750,"(21.0, 34.0, 31.0)","(7.0, 8.6, 8.475)","(1.35, 1.6, 1.5922222222222222)","(18.0, 25.0, 24.333333333333332)","(7.5, 14.0, 13.178571428571429)","(21.0, 36.0, 32.0)","(21.0, 36.0, 33.333333333333336)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:26.488783,"(21.0, 34.0, 31.0)","(7.0, 8.6, 8.475)","(1.35, 1.6, 1.5963636363636364)","(18.0, 25.0, 24.2)","(7.5, 14.0, 13.352941176470589)","(21.0, 36.0, 32.0)","(21.0, 36.0, 33.29032258064516)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:27.649621,"(21.0, 34.0, 31.0)","(7.0, 8.6, 8.516666666666666)","(1.35, 1.6, 1.5990000000000002)","(18.0, 25.0, 24.09090909090909)","(7.5, 14.0, 13.172413793103448)","(21.0, 36.0, 32.0)","(21.0, 36.0, 33.81818181818182)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:28.802810,"(21.0, 34.0, 31.0)","(7.0, 8.6, 8.433333333333334)","(1.35, 1.6, 1.5990000000000002)","(18.0, 25.0, 24.09090909090909)","(7.5, 14.0, 13.2)","(21.0, 36.0, 32.0)","(21.0, 34.0, 32.24390243902439)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:29.843675,"(21.0, 34.0, 31.0)","(7.0, 8.6, 8.433333333333334)","(1.35, 1.6, 1.5990000000000002)","(18.0, 25.0, 24.2)","(7.5, 14.0, 13.2)","(21.0, 36.0, 32.0)","(21.0, 34.0, 32.2)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:30.945100,"(21.0, 34.0, 31.0)","(7.0, 8.6, 8.433333333333334)","(1.35, 1.61, 1.5981818181818184)","(18.0, 25.0, 28.666666666666664)","(7.5, 14.0, 13.172413793103448)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.53333333333333)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:32.132554,"(21.0, 34.0, 31.0)","(7.0, 8.6, 8.433333333333334)","(1.35, 1.6, 1.5966666666666667)","(18.0, 30.0, 26.285714285714285)","(7.5, 14.0, 12.941176470588236)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.53333333333333)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:33.308866,"(21.0, 34.0, 31.0)","(7.0, 8.6, 8.433333333333334)","(1.35, 1.6, 1.5987500000000001)","(18.0, 30.0, 26.4)","(7.5, 14.0, 13.333333333333334)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:34.468865,"(21.0, 34.0, 31.0)","(7.0, 8.6, 8.428571428571429)","(1.35, 1.6, 1.5963157894736844)","(18.0, 27.0, 26.857142857142858)","(7.5, 13.5, 12.763157894736842)","(21.0, 36.0, 31.894736842105264)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:35.646320,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.7)","(1.35, 1.6, 1.5961111111111113)","(18.0, 28.0, 27.636363636363637)","(7.5, 13.5, 12.61111111111111)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:36.800954,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.771428571428572)","(1.35, 1.6, 1.5984615384615386)","(18.0, 28.0, 26.352941176470587)","(7.5, 13.5, 12.61111111111111)","(21.0, 36.0, 32.148148148148145)","(21.0, 34.0, 31.6)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:37.994958,"(21.0, 34.0, 32.666666666666664)","(7.0, 8.8, 9.1625)","(1.35, 1.6, 1.5976470588235294)","(18.0, 28.0, 26.727272727272727)","(8.5, 13.5, 12.614285714285714)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.6)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:39.154008,"(21.0, 34.0, 31.0)","(7.0, 9.2, 8.9)","(1.35, 1.6, 1.5936363636363637)","(18.0, 27.0, 27.058823529411764)","(8.5, 13.5, 12.6)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.6)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:40.321356,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.9)","(1.35, 1.6, 1.5936363636363637)","(19.0, 28.0, 26.375)","(8.5, 13.5, 12.39795918367347)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.6)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:41.424620,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.928571428571429)","(1.35, 1.6, 1.5936363636363637)","(19.0, 27.0, 26.375)","(8.5, 13.5, 12.39795918367347)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:42.474327,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.925925925925926)","(1.35, 1.6, 1.5978947368421053)","(19.0, 27.0, 24.454545454545453)","(8.5, 13.0, 12.666666666666666)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:43.528259,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.833333333333334)","(1.35, 1.6, 1.5925)","(19.0, 26.0, 24.818181818181817)","(8.5, 13.0, 12.34375)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:44.691891,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.928571428571429)","(1.35, 1.6, 1.5966666666666667)","(19.0, 27.0, 25.2)","(8.5, 13.0, 12.34375)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:45.797987,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.941176470588236)","(1.35, 1.6, 1.5947058823529412)","(19.0, 27.0, 25.0)","(8.5, 13.0, 12.35483870967742)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:46.907651,"(21.0, 34.0, 31.0)","(7.0, 9.4, 9.266666666666667)","(1.35, 1.6, 1.5976470588235294)","(19.0, 26.0, 25.714285714285715)","(8.5, 13.0, 12.35483870967742)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.6)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:48.040831,"(21.0, 34.0, 31.0)","(7.0, 9.2, 9.1)","(1.35, 1.6, 1.598)","(19.0, 27.0, 26.333333333333332)","(8.5, 13.0, 12.35483870967742)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.6)","(14.0, 20.0, 18.16)"
07-01-2023 18:48:49.194927,"(21.0, 34.0, 31.0)","(7.0, 9.4, 9.3625)","(1.35, 1.6, 1.5957142857142859)","(19.0, 27.0, 25.941176470588236)","(8.5, 13.0, 12.392857142857142)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.6)","(14.0, 20.0, 18.166666666666668)"
07-01-2023 18:48:50.432306,"(21.0, 34.0, 31.0)","(7.0, 9.4, 9.3625)","(1.35, 1.6, 1.597837837837838)","(19.0, 27.0, 26.5)","(8.5, 13.0, 12.181818181818182)","(21.0, 36.0, 32.0)","(21.0, 34.0, 31.6)","(14.0, 20.0, 18.166666666666668)"
07-01-2023 18:48:51.577738,"(21.0, 34.0, 31.0)","(7.0, 9.4, 9.25)","(1.35, 1.6, 1.597837837837838)","(19.0, 27.0, 26.5)","(8.5, 13.0, 12.181818181818182)","(21.0, 36.0, 31.95)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.166666666666668)"
07-01-2023 18:48:52.664460,"(21.0, 34.0, 31.0)","(7.0, 9.2, 9.142857142857142)","(1.35, 1.6, 1.598918918918919)","(19.0, 27.0, 26.307692307692307)","(8.5, 13.0, 12.37037037037037)","(21.0, 36.0, 32.62068965517241)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.620689655172413)"
07-01-2023 18:48:53.747403,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.984615384615385)","(1.35, 1.6, 1.597948717948718)","(19.0, 27.0, 26.5)","(8.5, 13.0, 12.37037037037037)","(21.0, 34.0, 32.62068965517241)","(21.0, 34.0, 31.627118644067796)","(14.0, 20.0, 18.620689655172413)"
07-01-2023 18:48:54.817770,"(21.0, 34.0, 31.0)","(7.0, 9.0, 8.966666666666667)","(1.35, 1.6, 1.597948717948718)","(19.0, 27.0, 26.5)","(8.5, 13.0, 12.37037037037037)","(21.0, 34.0, 32.62068965517241)","(21.0, 34.0, 31.6)","(14.0, 20.0, 19.0)"
07-01-2023 18:48:55.977058,"(21.0, 34.0, 31.0)","(7.0, 9.0, 9.04)","(1.35, 1.6, 1.595909090909091)","(19.0, 27.0, 26.307692307692307)","(8.5, 13.0, 12.37037037037037)","(21.0, 34.0, 31.130434782608695)","(21.0, 34.0, 31.6)","(14.0, 20.0, 19.0)"
07-01-2023 18:48:57.078444,"(21.0, 34.0, 31.0)","(7.0, 9.2, 9.107692307692307)","(1.35, 1.6, 1.595909090909091)","(19.0, 27.0, 26.5)","(8.5, 13.0, 12.37037037037037)","(21.0, 32.0, 31.130434782608695)","(21.0, 34.0, 31.6)","(14.0, 20.0, 19.0)"
07-01-2023 18:48:58.158841,"(21.0, 34.0, 31.0)","(7.0, 9.2, 9.17391304347826)","(1.35, 1.6, 1.597948717948718)","(19.0, 27.0, 26.5)","(8.5, 13.0, 12.37037037037037)","(21.0, 32.0, 30.78787878787879)","(21.0, 34.0, 31.6)","(14.0, 20.0, 19.055555555555557)"
07-01-2023 18:48:59.285786,"(21.0, 34.0, 31.0)","(7.0, 9.2, 9.149999999999999)","(1.35, 1.6, 1.595909090909091)","(19.0, 27.0, 26.307692307692307)","(8.5, 13.0, 12.37037037037037)","(21.0, 32.0, 30.7027027027027)","(21.0, 34.0, 31.6)","(14.0, 20.0, 19.055555555555557)"
07-01-2023 18:49:00.497076,"(21.0, 34.0, 31.0)","(7.0, 9.2, 9.17391304347826)","(1.35, 1.6, 1.597948717948718)","(19.0, 27.0, 27.6)","(8.5, 13.0, 12.37037037037037)","(21.0, 32.0, 30.7027027027027)","(21.0, 34.0, 31.54385964912281)","(14.0, 20.0, 19.055555555555557)"
07-01-2023 18:49:01.639384,"(21.0, 34.0, 31.0)","(7.0, 9.4, 8.95)","(1.35, 1.6, 1.597948717948718)","(19.0, 28.0, 25.8)","(8.5, 13.0, 12.5)","(21.0, 32.0, 30.829268292682926)","(21.0, 34.0, 31.87878787878788)","(14.0, 20.0, 19.055555555555557)"
07-01-2023 18:49:02.649602,"(21.0, 34.0, 31.6)","(7.0, 9.2, 9.073684210526315)","(1.35, 1.6, 1.596857142857143)","(19.0, 27.0, 25.8)","(8.5, 13.0, 12.910714285714286)","(21.0, 32.0, 30.736842105263158)","(21.0, 34.0, 31.823529411764707)","(14.0, 20.0, 19.120689655172413)"
07-01-2023 18:49:03.676801,"(21.0, 34.0, 31.714285714285715)","(7.0, 9.0, 8.942857142857143)","(1.35, 1.6, 1.5976190476190477)","(19.0, 28.0, 25.333333333333332)","(8.5, 13.5, 12.452830188679245)","(21.0, 32.0, 30.736842105263158)","(21.0, 34.0, 31.823529411764707)","(14.0, 20.0, 19.120689655172413)"
07-01-2023 18:49:04.797329,"(21.0, 34.0, 31.714285714285715)","(7.0, 9.0, 8.979310344827587)","(1.35, 1.6, 1.5905714285714287)","(19.0, 28.0, 25.333333333333332)","(8.5, 13.5, 12.444444444444445)","(21.0, 32.0, 30.736842105263158)","(21.0, 34.0, 31.87878787878788)","(14.0, 20.0, 19.120689655172413)"
07-01-2023 18:49:06.008599,"(21.0, 34.0, 31.6)","(7.0, 9.0, 8.979310344827587)","(1.35, 1.6, 1.5905714285714287)","(19.0, 28.0, 25.333333333333332)","(8.5, 13.5, 12.727272727272727)","(21.0, 32.0, 30.736842105263158)","(21.0, 34.0, 31.846153846153847)","(14.0, 20.0, 18.636363636363637)"
07-01-2023 18:49:07.144524,"(21.0, 34.0, 31.6)","(7.0, 9.0, 8.979310344827587)","(1.35, 1.6, 1.5976190476190477)","(19.0, 28.0, 25.714285714285715)","(8.5, 13.0, 12.380952380952381)","(21.0, 32.0, 30.736842105263158)","(21.0, 34.0, 31.791044776119403)","(14.0, 20.0, 18.636363636363637)"
07-01-2023 18:49:08.260048,"(21.0, 34.0, 31.714285714285715)","(7.0, 9.0, 8.955555555555556)","(1.35, 1.6, 1.595744680851064)","(19.0, 28.0, 25.714285714285715)","(8.5, 13.0, 12.326530612244898)","(21.0, 32.0, 30.76923076923077)","(21.0, 34.0, 31.823529411764707)","(14.0, 20.0, 18.846153846153847)"
07-01-2023 18:49:09.381099,"(21.0, 34.0, 32.72727272727273)","(7.0, 9.2, 9.187096774193547)","(1.35, 1.6, 1.5913846153846154)","(19.0, 28.0, 25.818181818181817)","(8.5, 13.0, 12.313725490196079)","(21.0, 32.0, 30.90909090909091)","(21.0, 34.0, 31.87878787878788)","(14.0, 20.0, 18.695652173913043)"
07-01-2023 18:49:10.480291,"(21.0, 34.0, 33.333333333333336)","(7.0, 9.2, 9.187096774193547)","(1.35, 1.6, 1.5905714285714287)","(19.0, 28.0, 25.818181818181817)","(8.5, 13.0, 12.285714285714286)","(21.0, 32.0, 34.44444444444444)","(21.0, 34.0, 31.850746268656717)","(14.0, 20.0, 19.047619047619047)"
07-01-2023 18:49:11.514218,"(21.0, 34.0, 32.833333333333336)","(7.0, 9.2, 9.187096774193547)","(1.35, 1.6, 1.5901492537313433)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.285714285714286)","(21.0, 38.0, 34.93333333333333)","(21.0, 34.0, 31.81818181818182)","(14.0, 20.0, 19.045454545454547)"
07-01-2023 18:49:12.535198,"(21.0, 34.0, 32.833333333333336)","(7.0, 9.2, 9.176470588235293)","(1.35, 1.6, 1.5974358974358975)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.285714285714286)","(21.0, 38.0, 34.93333333333333)","(21.0, 34.0, 31.81818181818182)","(14.0, 20.0, 18.630434782608695)"
07-01-2023 18:49:13.653668,"(21.0, 34.0, 33.42857142857143)","(7.0, 9.0, 8.965217391304348)","(1.35, 1.6, 1.5958139534883722)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.344262295081966)","(21.0, 38.0, 34.69387755102041)","(21.0, 34.0, 31.846153846153847)","(14.0, 20.0, 18.96875)"
07-01-2023 18:49:14.790147,"(21.0, 34.0, 32.5)","(7.0, 9.0, 8.968)","(1.35, 1.6, 1.5978947368421053)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.344262295081966)","(21.0, 38.0, 34.69387755102041)","(21.0, 34.0, 31.87878787878788)","(14.0, 20.0, 18.875)"
07-01-2023 18:49:15.966106,"(21.0, 34.0, 31.473684210526315)","(7.0, 9.0, 8.968)","(1.35, 1.6, 1.5978947368421053)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.344262295081966)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.850746268656717)","(14.0, 19.5, 18.625)"
07-01-2023 18:49:17.008833,"(21.0, 34.0, 31.6)","(7.0, 9.0, 8.968)","(1.35, 1.6, 1.5978947368421053)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.344262295081966)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.850746268656717)","(14.0, 19.5, 18.625)"
07-01-2023 18:49:18.040307,"(21.0, 34.0, 31.6)","(7.0, 9.0, 8.96)","(1.35, 1.6, 1.5958139534883722)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.344262295081966)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.87878787878788)","(14.0, 19.5, 18.692307692307693)"
07-01-2023 18:49:19.172644,"(21.0, 34.0, 31.81818181818182)","(7.0, 9.0, 8.946666666666667)","(1.35, 1.6, 1.5978947368421053)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.6)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.692307692307693)"
07-01-2023 18:49:20.346901,"(21.0, 34.0, 31.81818181818182)","(7.0, 9.0, 8.946666666666667)","(1.35, 1.6, 1.5978947368421053)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.6)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.692307692307693)"
07-01-2023 18:49:21.405183,"(21.0, 34.0, 31.91304347826087)","(7.0, 9.0, 8.944444444444445)","(1.35, 1.6, 1.5903030303030303)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.555555555555555)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.81818181818182)","(14.0, 19.5, 18.58695652173913)"
07-01-2023 18:49:22.616269,"(21.0, 34.0, 31.91304347826087)","(7.0, 9.0, 8.944444444444445)","(1.35, 1.6, 1.5903030303030303)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.555555555555555)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.81818181818182)","(14.0, 19.5, 18.58695652173913)"
07-01-2023 18:49:23.827552,"(21.0, 34.0, 31.91304347826087)","(7.0, 9.0, 8.816666666666666)","(1.35, 1.61, 1.6093069306930694)","(19.0, 28.0, 26.22222222222222)","(8.5, 13.0, 12.631578947368421)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.850746268656717)","(14.0, 19.0, 18.285714285714285)"
07-01-2023 18:49:24.994361,"(21.0, 34.0, 31.81818181818182)","(7.0, 8.8, 8.789473684210527)","(1.35, 1.61, 1.6093636363636366)","(19.0, 28.0, 25.714285714285715)","(8.5, 13.0, 12.551724137931034)","(21.0, 38.0, 34.69387755102041)","(21.0, 34.0, 31.784615384615385)","(14.0, 19.0, 18.071428571428573)"
07-01-2023 18:49:26.141566,"(21.0, 34.0, 31.91304347826087)","(7.0, 8.8, 8.789473684210527)","(1.35, 1.61, 1.6140106951871658)","(19.0, 28.0, 25.714285714285715)","(8.5, 13.0, 12.444444444444445)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.6)","(14.0, 19.0, 18.037037037037038)"
07-01-2023 18:49:27.191432,"(21.0, 34.0, 31.91304347826087)","(7.0, 9.0, 8.845161290322581)","(1.35, 1.62, 1.6140106951871658)","(19.0, 28.0, 25.714285714285715)","(8.5, 13.0, 12.444444444444445)","(21.0, 38.0, 34.44444444444444)","(21.0, 34.0, 31.627118644067796)","(14.0, 19.0, 17.741935483870968)"
07-01-2023 18:49:28.242639,"(21.0, 34.0, 31.44)","(7.0, 8.8, 8.775)","(1.35, 1.62, 1.609271523178808)","(19.0, 28.0, 25.714285714285715)","(8.5, 13.0, 12.533333333333333)","(21.0, 38.0, 34.490566037735846)","(21.0, 34.0, 31.666666666666668)","(14.0, 19.0, 18.38888888888889)"
07-01-2023 18:49:29.324451,"(21.0, 34.0, 31.44)","(7.0, 8.8, 8.746666666666668)","(1.35, 1.61, 1.5807792207792208)","(19.0, 28.0, 27.428571428571427)","(8.5, 13.0, 13.021739130434783)","(21.0, 38.0, 36.54545454545455)","(21.0, 34.0, 33.8)","(14.0, 18.5, 18.642857142857142)"
07-01-2023 18:49:30.438126,"(21.0, 34.0, 32.75)","(7.0, 9.2, 8.872727272727273)","(1.35, 1.58, 1.5750000000000002)","(19.0, 28.0, 26.923076923076923)","(8.5, 13.5, 13.85)","(21.0, 38.0, 37.46666666666667)","(21.0, 34.0, 33.666666666666664)","(14.0, 19.0, 18.818181818181817)"
07-01-2023 18:49:31.457953,"(21.0, 34.0, 32.93333333333333)","(7.0, 9.0, 8.955555555555556)","(1.35, 1.57, 1.5677049180327869)","(19.0, 29.0, 27.615384615384617)","(8.5, 14.0, 13.53125)","(21.0, 38.0, 37.46666666666667)","(21.0, 34.0, 33.81818181818182)","(14.0, 19.0, 18.875)"
07-01-2023 18:49:32.567744,"(21.0, 34.0, 32.35294117647059)","(7.0, 9.0, 8.966666666666667)","(1.35, 1.57, 1.564)","(19.0, 29.0, 27.5)","(8.5, 14.0, 13.470588235294118)","(21.0, 38.0, 39.666666666666664)","(21.0, 34.0, 34.10526315789474)","(14.0, 19.0, 18.88235294117647)"
07-01-2023 18:49:33.689737,"(21.0, 34.0, 32.857142857142854)","(7.0, 9.0, 8.955555555555556)","(1.35, 1.57, 1.5635955056179776)","(19.0, 29.0, 27.5)","(8.5, 14.0, 13.470588235294118)","(21.0, 40.0, 38.04651162790698)","(21.0, 36.0, 32.8)","(14.0, 19.0, 18.933333333333334)"
07-01-2023 18:49:34.842966,"(21.0, 34.0, 31.91304347826087)","(7.0, 9.2, 9.133333333333333)","(1.35, 1.57, 1.5505940594059406)","(19.0, 29.0, 28.6)","(8.5, 14.0, 13.404761904761905)","(21.0, 44.0, 38.2)","(21.0, 36.0, 33.333333333333336)","(14.0, 19.0, 19.67391304347826)"
07-01-2023 18:49:36.099950,"(21.0, 34.0, 33.38461538461539)","(7.0, 9.6, 9.28)","(1.35, 1.56, 1.549041095890411)","(20.0, 29.0, 28.6)","(8.5, 13.5, 13.404761904761905)","(26.0, 44.0, 38.2)","(21.0, 36.0, 33.44827586206897)","(13.0, 20.0, 18.75)"
07-01-2023 18:49:37.199861,"(21.0, 34.0, 32.10526315789474)","(7.0, 9.6, 9.31875)","(1.35, 1.56, 1.55)","(20.0, 29.0, 28.6)","(8.5, 13.5, 13.404761904761905)","(26.0, 44.0, 38.6)","(21.0, 34.0, 33.44827586206897)","(13.0, 19.5, 18.666666666666668)"
07-01-2023 18:49:38.356064,"(21.0, 34.0, 32.10526315789474)","(7.0, 9.6, 9.36)","(1.35, 1.56, 1.5498039215686275)","(20.0, 29.0, 29.0625)","(8.5, 13.5, 13.395833333333334)","(26.0, 44.0, 39.0)","(21.0, 34.0, 31.6)","(13.0, 19.5, 18.923076923076923)"
07-01-2023 18:49:39.578677,"(21.0, 34.0, 33.42857142857143)","(7.0, 9.6, 9.454545454545453)","(1.35, 1.56, 1.5314622641509434)","(20.0, 30.0, 29.0)","(8.5, 13.5, 13.64516129032258)","(26.0, 40.0, 38.76923076923077)","(21.0, 32.0, 31.333333333333332)","(13.0, 19.0, 19.75)"
07-01-2023 18:49:40.734140,"(21.0, 34.0, 33.333333333333336)","(7.0, 9.6, 9.469999999999999)","(1.35, 1.54, 1.531372549019608)","(20.0, 30.0, 29.625)","(8.5, 14.0, 13.541666666666666)","(26.0, 42.0, 39.42857142857143)","(21.0, 32.0, 33.42857142857143)","(13.0, 20.0, 19.423076923076923)"
07-01-2023 18:49:41.890799,"(21.0, 34.0, 32.5)","(7.0, 9.6, 9.469999999999999)","(1.35, 1.54, 1.5315730337078652)","(20.0, 30.0, 29.666666666666668)","(8.5, 14.0, 13.576923076923077)","(26.0, 40.0, 38.0)","(21.0, 34.0, 33.5)","(13.0, 19.5, 19.875)"
07-01-2023 18:49:43.027038,"(21.0, 34.0, 33.55555555555556)","(7.0, 9.4, 9.466666666666667)","(1.35, 1.54, 1.5386206896551724)","(20.0, 30.0, 28.77777777777778)","(8.5, 14.0, 13.833333333333334)","(26.0, 40.0, 36.4)","(21.0, 34.0, 32.608695652173914)","(13.0, 20.0, 19.892857142857142)"
07-01-2023 18:49:44.107326,"(21.0, 34.0, 32.333333333333336)","(7.0, 9.6, 9.476923076923077)","(1.35, 1.54, 1.5386206896551724)","(20.0, 29.0, 28.77777777777778)","(8.5, 14.0, 13.833333333333334)","(26.0, 40.0, 36.4)","(21.0, 36.0, 32.608695652173914)","(13.0, 20.0, 19.892857142857142)"
