,Zounile,Thunder Fox,Gotcha Boy,Nicator,Lady Lucilla,Koobah Squeakett,Order Of Merit,Spirit Of Pluto,Circus Bound,Jade,Sausage Sizzle,Distinctive Glory,Auctioneersbid
12-01-2023 16:32:26.561421,"(9.0, 11.0, 10.8125)","(31.0, 48.0, 48.285714285714285)","(31.0, 65.0, 61.45161290322581)","(2.35, 2.72, 2.7164179104477615)","(7.0, 9.0, 8.825806451612904)","(61.0, 90.0, 99.58333333333333)","(6.5, 7.2, 7.1875)","(7.0, 8.6, 8.028571428571428)","(101.0, 210.0, 186.92307692307693)","(21.0, 34.0, 31.571428571428573)","(16.0, 23.0, 22.08695652173913)","(21.0, 42.0, 41.42857142857143)","(101.0, 240.0, 234.66666666666666)"
12-01-2023 16:32:28.048407,"(9.0, 11.0, 11.384615384615385)","(31.0, 50.0, 49.5)","(31.0, 65.0, 59.5)","(2.35, 2.72, 2.7180327868852463)","(7.0, 9.0, 8.825806451612904)","(61.0, 120.0, 105.58823529411765)","(6.5, 7.2, 7.157894736842105)","(7.0, 8.2, 7.988571428571428)","(101.0, 210.0, 201.66666666666666)","(21.0, 34.0, 31.571428571428573)","(16.0, 23.0, 22.363636363636363)","(21.0, 42.0, 41.42857142857143)","(101.0, 230.0, 212.22222222222223)"
12-01-2023 16:32:29.749004,"(8.5, 12.0, 11.421052631578947)","(31.0, 50.0, 49.2)","(31.0, 65.0, 59.5)","(2.35, 2.72, 2.7163076923076925)","(7.0, 9.0, 8.8)","(61.0, 120.0, 105.58823529411765)","(6.5, 7.2, 7.157894736842105)","(7.0, 8.0, 7.944186046511628)","(101.0, 210.0, 165.0)","(21.0, 34.0, 31.571428571428573)","(16.0, 23.0, 22.5625)","(26.0, 42.0, 41.42857142857143)","(101.0, 230.0, 212.22222222222223)"
12-01-2023 16:32:31.217185,"(9.0, 12.0, 11.421052631578947)","(31.0, 50.0, 49.2)","(31.0, 65.0, 59.5)","(2.35, 2.72, 2.7150000000000003)","(7.0, 9.0, 8.8)","(61.0, 120.0, 105.58823529411765)","(6.5, 7.2, 7.1)","(7.0, 8.0, 7.944186046511628)","(101.0, 210.0, 165.71428571428572)","(21.0, 34.0, 33.333333333333336)","(16.0, 23.0, 22.714285714285715)","(26.0, 42.0, 41.42857142857143)","(101.0, 230.0, 212.22222222222223)"
12-01-2023 16:32:32.653098,"(9.0, 12.0, 11.421052631578947)","(31.0, 50.0, 49.2)","(31.0, 65.0, 59.5)","(2.35, 2.72, 2.7150000000000003)","(7.0, 9.0, 8.8)","(61.0, 120.0, 105.58823529411765)","(6.5, 7.2, 7.066666666666666)","(7.0, 8.0, 7.944186046511628)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 33.333333333333336)","(16.0, 25.0, 23.514285714285712)","(26.0, 42.0, 41.42857142857143)","(101.0, 230.0, 212.22222222222223)"
12-01-2023 16:32:34.022453,"(9.0, 12.0, 11.4)","(31.0, 50.0, 49.2)","(31.0, 60.0, 56.666666666666664)","(2.35, 2.72, 2.7171428571428575)","(7.0, 9.0, 8.8)","(61.0, 120.0, 101.15384615384616)","(6.5, 7.2, 7.066666666666666)","(7.0, 8.0, 7.963333333333333)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 33.333333333333336)","(16.0, 25.0, 23.53846153846154)","(26.0, 42.0, 41.53846153846154)","(101.0, 230.0, 212.22222222222223)"
12-01-2023 16:32:35.386153,"(9.0, 12.0, 11.2)","(31.0, 50.0, 49.6)","(31.0, 60.0, 56.666666666666664)","(2.35, 2.72, 2.7171428571428575)","(7.0, 9.0, 8.8)","(61.0, 120.0, 101.15384615384616)","(6.5, 7.2, 7.066666666666666)","(7.0, 8.0, 7.963333333333333)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 33.06666666666667)","(16.0, 24.0, 23.275862068965516)","(26.0, 42.0, 41.53846153846154)","(101.0, 230.0, 218.0)"
12-01-2023 16:32:36.905111,"(9.0, 12.0, 11.2)","(31.0, 50.0, 49.6)","(31.0, 60.0, 54.16)","(2.35, 2.72, 2.66875)","(7.0, 9.0, 8.6)","(61.0, 120.0, 108.94736842105263)","(6.5, 7.2, 7.085714285714285)","(7.0, 8.0, 7.963333333333333)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 33.333333333333336)","(16.0, 24.0, 22.894736842105264)","(26.0, 42.0, 41.52)","(101.0, 230.0, 218.0)"
12-01-2023 16:32:38.298302,"(9.0, 12.0, 11.2)","(31.0, 50.0, 49.6)","(31.0, 55.0, 54.16)","(2.35, 2.7, 2.665486725663717)","(7.0, 9.0, 8.527272727272727)","(61.0, 120.0, 86.15384615384616)","(6.5, 7.2, 7.095652173913043)","(7.0, 8.0, 7.946341463414634)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 33.333333333333336)","(16.0, 24.0, 22.285714285714285)","(26.0, 42.0, 41.52)","(101.0, 230.0, 218.0)"
12-01-2023 16:32:39.777941,"(9.0, 12.5, 11.855555555555556)","(31.0, 50.0, 49.6)","(31.0, 55.0, 56.8)","(2.35, 2.7, 2.6552542372881356)","(7.0, 9.0, 8.527272727272727)","(61.0, 90.0, 88.125)","(6.5, 7.2, 7.065753424657534)","(7.0, 8.0, 7.946341463414634)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 33.333333333333336)","(16.0, 23.0, 22.5)","(26.0, 42.0, 41.52)","(101.0, 230.0, 211.53846153846155)"
12-01-2023 16:32:41.227331,"(9.0, 12.5, 11.82)","(31.0, 50.0, 49.27272727272727)","(31.0, 60.0, 52.76)","(2.35, 2.68, 2.6552542372881356)","(7.0, 9.0, 8.6)","(61.0, 90.0, 88.5)","(6.5, 7.4, 7.0685714285714285)","(7.0, 8.0, 7.946341463414634)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 33.333333333333336)","(16.0, 23.0, 22.5)","(26.0, 42.0, 41.52)","(101.0, 230.0, 211.53846153846155)"
12-01-2023 16:32:42.705834,"(9.0, 12.5, 11.82)","(31.0, 50.0, 49.27272727272727)","(31.0, 55.0, 53.7037037037037)","(2.35, 2.68, 2.6495652173913045)","(7.0, 9.0, 8.527272727272727)","(61.0, 90.0, 88.5)","(6.5, 7.4, 7.307142857142858)","(7.0, 8.0, 7.946341463414634)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 33.333333333333336)","(16.0, 23.0, 22.5)","(26.0, 42.0, 41.52)","(101.0, 230.0, 211.53846153846155)"
12-01-2023 16:32:44.101754,"(9.0, 12.5, 11.82)","(31.0, 50.0, 49.27272727272727)","(31.0, 55.0, 53.7037037037037)","(2.35, 2.66, 2.6495652173913045)","(7.0, 9.0, 8.541176470588235)","(61.0, 90.0, 88.5)","(6.5, 7.4, 7.31958762886598)","(7.0, 8.0, 7.737777777777778)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 33.333333333333336)","(16.0, 23.0, 22.5)","(26.0, 42.0, 41.52)","(101.0, 230.0, 211.53846153846155)"
12-01-2023 16:32:45.445055,"(9.0, 12.5, 11.82)","(31.0, 50.0, 49.27272727272727)","(31.0, 55.0, 54.416666666666664)","(2.35, 2.66, 2.6481578947368423)","(7.0, 9.0, 8.36551724137931)","(61.0, 90.0, 88.5)","(6.5, 7.4, 7.353990610328639)","(7.0, 7.8, 7.635294117647058)","(101.0, 200.0, 165.71428571428572)","(21.0, 34.0, 35.42857142857143)","(16.0, 23.0, 22.5)","(26.0, 42.0, 41.52)","(101.0, 230.0, 210.71428571428572)"
12-01-2023 16:32:46.766792,"(9.0, 12.5, 11.82)","(31.0, 50.0, 48.857142857142854)","(31.0, 55.0, 53.7037037037037)","(2.35, 2.66, 2.6542857142857144)","(7.0, 9.0, 8.36551724137931)","(61.0, 90.0, 88.5)","(6.5, 7.6, 7.369154228855721)","(7.0, 7.8, 7.635294117647058)","(101.0, 200.0, 165.71428571428572)","(21.0, 38.0, 36.36363636363636)","(16.0, 23.0, 22.5)","(26.0, 42.0, 41.52)","(101.0, 230.0, 218.75)"
12-01-2023 16:32:48.149909,"(9.0, 12.5, 11.892857142857142)","(31.0, 50.0, 48.857142857142854)","(31.0, 55.0, 54.416666666666664)","(2.35, 2.66, 2.658297872340426)","(7.0, 9.0, 8.233333333333333)","(61.0, 90.0, 83.14814814814815)","(6.5, 7.6, 7.373658536585366)","(7.0, 7.8, 7.635294117647058)","(101.0, 200.0, 165.71428571428572)","(21.0, 38.0, 36.36363636363636)","(16.0, 23.0, 22.5)","(26.0, 42.0, 41.52)","(101.0, 230.0, 218.75)"
12-01-2023 16:32:49.895265,"(9.0, 12.5, 11.903508771929825)","(31.0, 50.0, 49.14285714285714)","(31.0, 55.0, 53.7037037037037)","(2.35, 2.68, 2.64421052631579)","(7.0, 9.0, 8.233333333333333)","(61.0, 85.0, 83.14814814814815)","(6.5, 7.6, 7.3348571428571425)","(7.0, 7.8, 7.635294117647058)","(101.0, 200.0, 165.71428571428572)","(21.0, 38.0, 36.36363636363636)","(16.0, 23.0, 22.5)","(26.0, 42.0, 41.52)","(101.0, 230.0, 218.75)"
12-01-2023 16:32:51.491693,"(9.0, 12.5, 11.833333333333334)","(31.0, 50.0, 47.23076923076923)","(31.0, 55.0, 54.416666666666664)","(2.35, 2.68, 2.650434782608696)","(7.0, 9.0, 8.233333333333333)","(61.0, 85.0, 82.36842105263158)","(6.5, 7.6, 7.3348571428571425)","(7.0, 7.8, 7.635294117647058)","(101.0, 200.0, 165.71428571428572)","(21.0, 38.0, 36.36363636363636)","(16.0, 23.0, 22.5)","(26.0, 42.0, 41.25)","(101.0, 230.0, 218.75)"
12-01-2023 16:32:52.933678,"(9.0, 12.5, 11.833333333333334)","(31.0, 50.0, 47.23076923076923)","(31.0, 55.0, 51.27659574468085)","(2.35, 2.68, 2.653846153846154)","(7.0, 9.0, 8.233333333333333)","(61.0, 85.0, 82.36842105263158)","(6.5, 7.6, 7.3348571428571425)","(7.0, 7.8, 7.635294117647058)","(101.0, 200.0, 165.71428571428572)","(21.0, 38.0, 36.36363636363636)","(16.0, 23.0, 24.214285714285715)","(26.0, 42.0, 41.25)","(101.0, 230.0, 218.75)"
12-01-2023 16:32:54.281310,"(9.0, 12.5, 11.872549019607844)","(31.0, 50.0, 47.23076923076923)","(31.0, 55.0, 51.27659574468085)","(2.35, 2.68, 2.653846153846154)","(7.0, 9.0, 8.233333333333333)","(61.0, 85.0, 81.15384615384616)","(6.5, 7.6, 7.3348571428571425)","(7.0, 7.8, 7.635294117647058)","(101.0, 200.0, 165.71428571428572)","(21.0, 38.0, 36.36363636363636)","(16.0, 26.0, 23.095238095238095)","(26.0, 42.0, 41.05882352941177)","(101.0, 230.0, 218.75)"
12-01-2023 16:32:55.706212,"(9.0, 12.5, 11.94)","(31.0, 50.0, 47.23076923076923)","(31.0, 55.0, 51.5)","(2.35, 2.68, 2.668)","(7.0, 9.0, 8.233333333333333)","(61.0, 85.0, 81.15384615384616)","(6.5, 7.6, 7.3348571428571425)","(7.0, 7.8, 7.635294117647058)","(101.0, 200.0, 170.0)","(21.0, 38.0, 36.36363636363636)","(16.0, 25.0, 23.0625)","(26.0, 42.0, 41.05882352941177)","(101.0, 230.0, 217.14285714285714)"
12-01-2023 16:32:57.518121,"(9.0, 12.5, 11.950980392156863)","(31.0, 50.0, 47.23076923076923)","(31.0, 55.0, 51.5)","(2.35, 2.68, 2.666666666666667)","(7.0, 9.0, 8.540000000000001)","(61.0, 85.0, 81.15384615384616)","(6.5, 7.6, 7.3348571428571425)","(7.0, 7.8, 7.635294117647058)","(101.0, 200.0, 162.5)","(21.0, 38.0, 33.6)","(16.0, 24.0, 22.333333333333332)","(26.0, 42.0, 40.833333333333336)","(101.0, 230.0, 217.14285714285714)"
12-01-2023 16:32:59.150775,"(9.0, 12.5, 11.950980392156863)","(31.0, 50.0, 46.0)","(31.0, 55.0, 51.857142857142854)","(2.35, 2.68, 2.668888888888889)","(7.0, 9.0, 8.540000000000001)","(61.0, 85.0, 81.15384615384616)","(6.5, 7.6, 7.5358024691358025)","(7.0, 7.8, 7.696296296296296)","(101.0, 190.0, 165.0)","(21.0, 34.0, 33.6)","(16.0, 23.0, 21.88888888888889)","(26.0, 42.0, 37.93333333333333)","(101.0, 230.0, 217.14285714285714)"
12-01-2023 16:33:00.749446,"(9.0, 12.5, 11.94)","(31.0, 50.0, 46.0)","(31.0, 55.0, 51.857142857142854)","(2.35, 2.68, 2.6550000000000002)","(7.0, 9.0, 8.333333333333334)","(61.0, 85.0, 81.42857142857143)","(6.5, 7.6, 7.4818181818181815)","(7.0, 7.8, 7.652631578947368)","(101.0, 180.0, 165.0)","(21.0, 34.0, 36.36363636363636)","(16.0, 23.0, 22.285714285714285)","(26.0, 38.0, 40.833333333333336)","(101.0, 230.0, 205.0)"
12-01-2023 16:33:02.643348,"(9.0, 12.5, 12.11111111111111)","(31.0, 50.0, 46.57142857142857)","(31.0, 55.0, 50.21739130434783)","(2.35, 2.68, 2.6550000000000002)","(7.0, 9.0, 8.52)","(61.0, 85.0, 81.42857142857143)","(6.5, 7.6, 7.447058823529412)","(7.0, 7.8, 7.709677419354838)","(101.0, 180.0, 168.0)","(21.0, 38.0, 36.36363636363636)","(16.0, 23.0, 23.2)","(26.0, 42.0, 40.6875)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:04.654382,"(10.0, 12.5, 12.15)","(31.0, 50.0, 46.57142857142857)","(31.0, 55.0, 51.07142857142857)","(2.35, 2.68, 2.676)","(7.0, 8.6, 8.52)","(61.0, 85.0, 81.875)","(6.5, 7.6, 7.447058823529412)","(6.5, 7.8, 7.657142857142857)","(101.0, 180.0, 168.0)","(21.0, 38.0, 36.36363636363636)","(16.0, 25.0, 22.571428571428573)","(26.0, 42.0, 40.6875)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:06.608589,"(10.0, 12.5, 12.040983606557377)","(31.0, 50.0, 46.57142857142857)","(31.0, 55.0, 51.71875)","(2.35, 2.72, 2.676)","(7.0, 8.6, 8.52)","(61.0, 85.0, 81.875)","(6.5, 7.6, 7.536585365853658)","(7.0, 7.8, 8.209523809523809)","(101.0, 180.0, 168.0)","(21.0, 38.0, 36.36363636363636)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 40.6875)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:08.305208,"(10.0, 12.5, 11.985294117647058)","(31.0, 50.0, 46.57142857142857)","(31.0, 55.0, 51.81818181818182)","(2.35, 2.72, 2.674166666666667)","(7.0, 8.6, 8.48)","(61.0, 85.0, 81.875)","(6.5, 7.6, 7.4818181818181815)","(7.0, 8.4, 8.273684210526316)","(101.0, 180.0, 168.0)","(21.0, 38.0, 36.36363636363636)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 40.833333333333336)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:09.901408,"(10.0, 12.0, 11.985294117647058)","(31.0, 50.0, 48.5)","(31.0, 55.0, 51.81818181818182)","(2.35, 2.72, 2.674166666666667)","(7.0, 8.6, 8.523809523809524)","(61.0, 85.0, 81.875)","(6.5, 7.6, 7.379310344827586)","(7.0, 8.4, 8.290909090909091)","(101.0, 180.0, 168.0)","(21.0, 38.0, 36.36363636363636)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 39.2)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:11.572507,"(10.0, 12.0, 11.985294117647058)","(31.0, 50.0, 48.5)","(31.0, 55.0, 52.23684210526316)","(2.35, 2.72, 2.708813559322034)","(7.0, 9.0, 8.535714285714286)","(61.0, 85.0, 81.875)","(6.5, 7.6, 7.422222222222222)","(7.0, 8.4, 8.290909090909091)","(101.0, 180.0, 168.0)","(21.0, 38.0, 36.36363636363636)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 40.13333333333333)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:13.230747,"(9.0, 12.0, 11.902439024390244)","(31.0, 50.0, 48.5)","(31.0, 55.0, 52.23684210526316)","(2.35, 2.72, 2.7091803278688524)","(7.0, 9.0, 8.535714285714286)","(61.0, 85.0, 81.875)","(6.5, 7.6, 7.422222222222222)","(7.0, 8.4, 8.325000000000001)","(101.0, 180.0, 168.0)","(21.0, 38.0, 36.36363636363636)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 40.76923076923077)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:14.758526,"(9.0, 12.0, 11.902439024390244)","(31.0, 50.0, 48.5)","(31.0, 55.0, 52.23684210526316)","(2.35, 2.72, 2.7091803278688524)","(7.0, 9.0, 8.535714285714286)","(61.0, 85.0, 81.875)","(6.5, 7.6, 7.422222222222222)","(7.0, 8.4, 8.142857142857142)","(101.0, 180.0, 162.5)","(21.0, 38.0, 36.36363636363636)","(17.0, 24.0, 22.857142857142858)","(26.0, 42.0, 40.857142857142854)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:16.298079,"(9.0, 12.0, 11.92)","(31.0, 50.0, 48.5)","(31.0, 55.0, 52.17948717948718)","(2.35, 2.72, 2.6914285714285717)","(7.0, 9.0, 8.628571428571428)","(61.0, 85.0, 81.875)","(6.5, 7.6, 7.273469387755102)","(7.0, 8.4, 8.142857142857142)","(101.0, 180.0, 169.23076923076923)","(21.0, 38.0, 36.94117647058823)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 40.35294117647059)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:17.932313,"(9.0, 12.0, 11.726190476190476)","(31.0, 50.0, 48.5)","(31.0, 55.0, 52.17948717948718)","(2.35, 2.72, 2.6914285714285717)","(7.0, 9.0, 8.628571428571428)","(61.0, 85.0, 81.875)","(6.5, 7.8, 7.533333333333333)","(7.0, 8.4, 8.142857142857142)","(101.0, 180.0, 169.23076923076923)","(21.0, 38.0, 37.0)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 40.35294117647059)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:19.508954,"(9.0, 12.0, 11.726190476190476)","(31.0, 50.0, 48.5)","(31.0, 55.0, 52.17948717948718)","(2.35, 2.72, 2.6914285714285717)","(7.0, 9.0, 8.628571428571428)","(61.0, 85.0, 81.875)","(6.5, 7.8, 7.533333333333333)","(7.0, 8.4, 8.142857142857142)","(101.0, 180.0, 168.5)","(21.0, 38.0, 37.0)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 40.35294117647059)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:20.941216,"(9.0, 12.0, 11.75268817204301)","(31.0, 50.0, 48.5)","(31.0, 55.0, 52.17948717948718)","(2.35, 2.72, 2.706666666666667)","(7.0, 9.0, 8.388235294117646)","(61.0, 85.0, 81.875)","(6.5, 7.8, 7.1567567567567565)","(7.0, 8.4, 8.028571428571428)","(101.0, 170.0, 168.5)","(21.0, 38.0, 37.21739130434783)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 41.1578947368421)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:22.450713,"(9.0, 12.0, 11.74468085106383)","(31.0, 50.0, 49.07692307692308)","(31.0, 55.0, 52.608695652173914)","(2.35, 2.72, 2.6943589743589746)","(7.0, 9.0, 8.388235294117646)","(61.0, 85.0, 81.875)","(6.5, 7.2, 7.11578947368421)","(7.0, 8.2, 7.9)","(101.0, 170.0, 168.5)","(21.0, 38.0, 37.21739130434783)","(17.0, 24.0, 22.666666666666668)","(26.0, 42.0, 41.1578947368421)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:24.061970,"(9.0, 12.0, 11.74468085106383)","(31.0, 50.0, 49.07692307692308)","(31.0, 55.0, 52.608695652173914)","(2.35, 2.72, 2.640487804878049)","(7.0, 9.0, 8.541176470588235)","(61.0, 85.0, 77.58620689655173)","(6.5, 7.2, 7.093333333333334)","(7.0, 8.0, 8.018181818181818)","(101.0, 170.0, 168.5)","(21.0, 38.0, 37.21739130434783)","(17.0, 24.0, 22.5)","(26.0, 42.0, 41.111111111111114)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:25.798960,"(10.0, 12.0, 11.467105263157894)","(31.0, 50.0, 51.08695652173913)","(31.0, 55.0, 52.8)","(2.35, 2.7, 2.624700460829493)","(7.0, 9.0, 8.646153846153847)","(61.0, 80.0, 77.58620689655173)","(6.0, 7.2, 7.093333333333334)","(7.0, 8.4, 7.8533333333333335)","(101.0, 170.0, 168.5)","(21.0, 38.0, 37.21739130434783)","(17.0, 24.0, 22.923076923076923)","(26.0, 42.0, 41.111111111111114)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:27.519746,"(10.0, 11.5, 11.471264367816092)","(31.0, 55.0, 50.875)","(31.0, 55.0, 52.8)","(2.35, 2.68, 2.6323636363636367)","(7.0, 8.8, 8.646153846153847)","(61.0, 80.0, 79.16666666666667)","(6.0, 7.2, 7.093333333333334)","(7.0, 8.0, 7.8533333333333335)","(101.0, 170.0, 168.5)","(21.0, 38.0, 37.142857142857146)","(17.0, 24.0, 23.555555555555557)","(26.0, 42.0, 41.111111111111114)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:29.245061,"(10.0, 11.5, 11.47191011235955)","(31.0, 55.0, 50.875)","(31.0, 55.0, 53.13559322033898)","(2.35, 2.66, 2.6364705882352943)","(7.0, 8.8, 8.700000000000001)","(61.0, 80.0, 79.16666666666667)","(6.5, 7.2, 7.044444444444444)","(7.0, 8.0, 7.759259259259259)","(101.0, 170.0, 168.5)","(21.0, 38.0, 37.142857142857146)","(17.0, 24.0, 23.6)","(26.0, 42.0, 40.93333333333333)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:30.861129,"(10.0, 11.5, 11.47191011235955)","(31.0, 55.0, 52.13636363636364)","(31.0, 55.0, 56.666666666666664)","(2.35, 2.66, 2.6501754385964915)","(7.0, 8.8, 8.84)","(61.0, 80.0, 79.44444444444444)","(6.5, 7.2, 6.970526315789473)","(7.0, 7.8, 7.934328358208955)","(101.0, 170.0, 175.71428571428572)","(21.0, 38.0, 36.774193548387096)","(17.0, 24.0, 23.636363636363637)","(26.0, 42.0, 41.4)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:32.316697,"(10.0, 12.0, 11.746376811594203)","(31.0, 55.0, 52.13636363636364)","(31.0, 60.0, 56.666666666666664)","(2.35, 2.66, 2.6501754385964915)","(7.0, 9.0, 8.84)","(61.0, 80.0, 83.94736842105263)","(6.5, 7.0, 6.970526315789473)","(7.0, 8.0, 7.924137931034482)","(101.0, 180.0, 170.0)","(21.0, 38.0, 37.07692307692308)","(17.0, 25.0, 23.6)","(26.0, 42.0, 41.72727272727273)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:33.791990,"(10.0, 12.0, 11.746376811594203)","(31.0, 55.0, 52.13636363636364)","(31.0, 60.0, 56.666666666666664)","(2.35, 2.66, 2.6501754385964915)","(7.0, 9.0, 8.882926829268293)","(61.0, 85.0, 82.82608695652173)","(6.5, 7.0, 6.974774774774775)","(7.0, 8.0, 7.938888888888889)","(101.0, 180.0, 177.14285714285714)","(21.0, 38.0, 35.333333333333336)","(17.0, 24.0, 23.714285714285715)","(26.0, 42.0, 41.75)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:35.221648,"(10.0, 12.0, 11.761904761904763)","(31.0, 55.0, 52.375)","(31.0, 60.0, 56.92307692307692)","(2.35, 2.66, 2.655851851851852)","(7.0, 9.0, 8.882926829268293)","(61.0, 85.0, 82.82608695652173)","(6.5, 7.0, 6.96)","(7.0, 8.0, 7.938888888888889)","(101.0, 180.0, 179.0)","(26.0, 38.0, 34.92307692307692)","(17.0, 24.0, 23.77777777777778)","(26.0, 42.0, 41.75)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:36.714845,"(10.0, 12.0, 11.635416666666666)","(31.0, 55.0, 52.083333333333336)","(31.0, 60.0, 57.03703703703704)","(2.35, 2.68, 2.6330303030303033)","(7.0, 9.0, 8.905882352941177)","(61.0, 85.0, 82.91666666666667)","(6.5, 7.0, 6.936)","(7.0, 8.0, 7.946987951807229)","(101.0, 190.0, 180.83333333333334)","(26.0, 38.0, 35.5)","(17.0, 24.0, 23.333333333333332)","(26.0, 42.0, 41.76923076923077)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:38.552874,"(10.0, 12.0, 11.746376811594203)","(31.0, 55.0, 52.5)","(31.0, 60.0, 55.16129032258065)","(2.35, 2.68, 2.6469039145907476)","(7.0, 9.0, 8.921311475409837)","(61.0, 85.0, 83.0)","(6.5, 7.0, 6.863414634146341)","(7.0, 8.0, 7.953191489361702)","(101.0, 190.0, 185.41666666666666)","(26.0, 38.0, 36.51851851851852)","(17.0, 24.0, 23.23076923076923)","(26.0, 42.0, 41.785714285714285)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:40.237094,"(10.0, 12.0, 11.746376811594203)","(31.0, 55.0, 52.8125)","(31.0, 60.0, 55.16129032258065)","(2.35, 2.68, 2.6467857142857145)","(7.0, 9.0, 8.954716981132076)","(61.0, 85.0, 83.07692307692308)","(6.5, 7.0, 6.885714285714285)","(7.0, 8.0, 7.959259259259259)","(101.0, 190.0, 185.6)","(26.0, 38.0, 36.095238095238095)","(17.0, 24.0, 23.333333333333332)","(26.0, 42.0, 41.833333333333336)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:41.772875,"(10.0, 12.0, 11.775641025641026)","(31.0, 55.0, 53.333333333333336)","(31.0, 60.0, 56.206896551724135)","(2.35, 2.68, 2.6524528301886794)","(7.5, 9.0, 8.965217391304348)","(61.0, 85.0, 82.82608695652173)","(6.5, 7.0, 6.933727810650888)","(7.0, 8.0, 8.253333333333332)","(101.0, 190.0, 185.76923076923077)","(26.0, 38.0, 35.0)","(17.0, 24.0, 20.428571428571427)","(26.0, 42.0, 41.857142857142854)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:43.263493,"(10.0, 12.0, 11.823232323232324)","(31.0, 55.0, 53.0)","(31.0, 60.0, 57.16216216216216)","(2.35, 2.66, 2.652565055762082)","(7.5, 9.0, 8.7)","(61.0, 85.0, 82.82608695652173)","(6.5, 7.0, 6.926011560693642)","(7.0, 8.6, 8.35)","(101.0, 190.0, 185.76923076923077)","(26.0, 36.0, 34.17142857142857)","(17.0, 23.0, 21.285714285714285)","(26.0, 42.0, 41.90243902439025)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:44.760410,"(10.0, 12.0, 11.755952380952381)","(31.0, 55.0, 52.5)","(31.0, 60.0, 57.27272727272727)","(2.35, 2.66, 2.6551336898395723)","(7.5, 8.8, 8.77741935483871)","(61.0, 85.0, 84.0)","(6.5, 7.0, 6.927741935483871)","(7.0, 8.4, 8.376470588235295)","(101.0, 190.0, 185.76923076923077)","(26.0, 36.0, 34.1875)","(17.0, 23.0, 21.285714285714285)","(26.0, 42.0, 41.91304347826087)","(101.0, 220.0, 202.85714285714286)"
12-01-2023 16:33:46.187796,"(10.0, 12.0, 11.755952380952381)","(31.0, 55.0, 51.15384615384615)","(31.0, 60.0, 57.34177215189874)","(2.35, 2.68, 2.6468449197860964)","(7.5, 9.0, 8.682758620689656)","(61.0, 85.0, 82.82608695652173)","(6.5, 7.0, 6.915151515151515)","(7.0, 8.4, 8.376470588235295)","(101.0, 190.0, 185.76923076923077)","(26.0, 36.0, 34.42857142857143)","(17.0, 23.0, 21.5)","(26.0, 42.0, 41.91304347826087)","(101.0, 220.0, 202.85714285714286)"
