,Sweet Hummer,Blue Cod,Miss Fischer,Sweet Silver,Boudicca,Thrilling Vespa
11-01-2023 12:38:41.733058,"(2.25, 2.78, 2.5599999999999996)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.6, 3.45, 3.05)","(11.0, 27.0, 15.666666666666668)","(3.8, 5.3, 4.576923076923077)"
11-01-2023 12:38:42.915094,"(2.25, 2.78, 2.54)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.6, 3.4, 3.17)","(11.0, 27.0, 15.666666666666668)","(3.8, 5.2, 4.621428571428572)"
11-01-2023 12:38:43.994153,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.6, 3.35, 3.17)","(11.0, 27.0, 21.333333333333336)","(3.8, 5.2, 4.621428571428572)"
11-01-2023 12:38:45.047033,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.6, 3.35, 3.17)","(11.0, 27.0, 20.666666666666664)","(3.8, 5.2, 4.621428571428572)"
11-01-2023 12:38:46.144444,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.6, 3.35, 3.17)","(11.0, 26.0, 20.666666666666664)","(3.8, 5.2, 4.621428571428572)"
11-01-2023 12:38:47.269595,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.35, 3.17)","(11.0, 26.0, 20.666666666666664)","(3.9, 5.2, 4.621428571428572)"
11-01-2023 12:38:48.364919,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.35, 3.17)","(11.0, 26.0, 20.666666666666664)","(3.9, 5.2, 4.621428571428572)"
11-01-2023 12:38:49.312863,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.35, 3.17)","(11.0, 26.0, 20.666666666666664)","(3.9, 5.2, 4.621428571428572)"
11-01-2023 12:38:50.375777,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.35, 3.17)","(11.0, 26.0, 20.666666666666664)","(3.9, 5.2, 4.621428571428572)"
11-01-2023 12:38:51.520525,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.35, 3.122)","(11.0, 26.0, 20.666666666666664)","(3.9, 5.2, 4.766666666666667)"
11-01-2023 12:38:52.660106,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.35, 2.9866666666666664)","(11.0, 26.0, 20.666666666666664)","(3.9, 5.2, 4.766666666666667)"
11-01-2023 12:38:53.730011,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.4, 2.9866666666666664)","(11.0, 26.0, 20.666666666666664)","(3.9, 5.2, 4.766666666666667)"
11-01-2023 12:38:54.806473,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.4, 2.9866666666666664)","(11.0, 26.0, 24.0625)","(3.9, 5.2, 4.766666666666667)"
11-01-2023 12:38:55.781797,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.4, 2.9866666666666664)","(11.0, 26.0, 24.0625)","(3.9, 5.2, 4.766666666666667)"
11-01-2023 12:38:56.856594,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.33333333333333)","(21.0, 200.0, 180.44444444444446)","(2.7, 3.4, 2.9866666666666664)","(11.0, 26.0, 18.5)","(3.9, 5.2, 4.7894736842105265)"
11-01-2023 12:38:57.969432,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 94.72727272727273)","(21.0, 200.0, 171.55555555555554)","(2.7, 3.4, 2.9866666666666664)","(11.0, 26.0, 18.5)","(3.9, 5.2, 4.7894736842105265)"
11-01-2023 12:38:59.027460,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 94.72727272727273)","(21.0, 190.0, 171.55555555555554)","(2.7, 3.4, 2.9866666666666664)","(11.0, 26.0, 18.5)","(3.9, 5.2, 4.7894736842105265)"
11-01-2023 12:38:59.986877,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 69.14285714285714)","(21.0, 190.0, 171.55555555555554)","(2.7, 3.4, 2.9866666666666664)","(11.0, 26.0, 18.5)","(3.9, 5.2, 4.7894736842105265)"
11-01-2023 12:39:01.098648,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 69.14285714285714)","(21.0, 190.0, 171.55555555555554)","(2.7, 3.4, 2.9866666666666664)","(11.0, 26.0, 18.5)","(3.9, 5.2, 4.7894736842105265)"
11-01-2023 12:39:02.182774,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.5)","(21.0, 190.0, 169.25)","(2.7, 3.4, 3.2825)","(11.0, 26.0, 18.5)","(3.9, 5.2, 4.7894736842105265)"
11-01-2023 12:39:03.176578,"(2.25, 2.78, 2.442222222222222)","(16.0, 140.0, 98.5)","(21.0, 190.0, 169.25)","(2.7, 3.45, 3.2825)","(11.0, 26.0, 18.5)","(3.9, 5.2, 5.2625)"
11-01-2023 12:39:04.219400,"(2.25, 2.78, 2.59)","(16.0, 140.0, 98.5)","(21.0, 190.0, 171.55555555555554)","(2.7, 3.45, 3.182)","(11.0, 26.0, 18.5)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:05.270415,"(2.25, 2.78, 2.59)","(16.0, 140.0, 69.42857142857143)","(21.0, 190.0, 171.55555555555554)","(2.7, 3.45, 3.182)","(11.0, 26.0, 18.5)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:06.402216,"(2.25, 2.78, 2.59)","(17.0, 140.0, 101.27272727272727)","(21.0, 190.0, 162.5)","(2.7, 3.45, 3.182)","(12.0, 26.0, 24.27777777777778)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:07.682164,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 171.66666666666666)","(2.7, 3.45, 3.182)","(12.0, 26.0, 24.27777777777778)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:08.897406,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.5)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:09.981655,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.5)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:11.007244,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.5)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:12.164382,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.5)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:13.321287,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.5)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:14.339162,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.5)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:15.387353,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.5)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:16.567672,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.33333333333334)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:17.744280,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.33333333333334)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:18.927581,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 162.33333333333334)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.6)"
11-01-2023 12:39:20.096573,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.605555555555556)"
11-01-2023 12:39:21.232507,"(2.25, 2.78, 2.59)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.7, 5.15)"
11-01-2023 12:39:22.588013,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:23.859137,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:24.966082,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:26.180185,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:27.380846,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:28.546996,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:29.762293,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:31.023710,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:32.116565,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:33.191925,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 166.28571428571428)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:34.401547,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 173.5)","(2.7, 3.45, 3.182)","(12.0, 26.0, 18.75)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:35.559093,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 101.27272727272727)","(21.0, 190.0, 108.0)","(2.7, 3.45, 3.182)","(12.0, 26.0, 24.27777777777778)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:36.736050,"(2.25, 2.78, 2.42375)","(17.0, 150.0, 88.33333333333334)","(21.0, 190.0, 166.42857142857144)","(2.7, 3.45, 3.182)","(12.0, 26.0, 22.9)","(3.9, 5.5, 5.15)"
11-01-2023 12:39:37.882147,"(2.25, 2.78, 2.42375)","(17.0, 140.0, 88.33333333333334)","(21.0, 190.0, 166.42857142857144)","(2.7, 3.45, 3.182)","(12.0, 26.0, 23.272727272727273)","(3.9, 5.5, 5.170588235294118)"
11-01-2023 12:39:38.970562,"(2.25, 2.78, 2.59)","(17.0, 140.0, 88.33333333333334)","(21.0, 190.0, 166.42857142857144)","(2.7, 3.45, 3.182)","(12.0, 26.0, 22.0)","(3.9, 5.5, 5.170588235294118)"
11-01-2023 12:39:40.186859,"(2.25, 2.78, 2.59)","(17.0, 140.0, 88.33333333333334)","(21.0, 190.0, 166.42857142857144)","(2.7, 3.45, 3.182)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.5, 5.170588235294118)"
11-01-2023 12:39:41.511711,"(2.25, 2.78, 2.42375)","(17.0, 140.0, 88.33333333333334)","(21.0, 190.0, 157.2)","(2.7, 3.45, 3.2725)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.5, 5.170588235294118)"
11-01-2023 12:39:42.735369,"(2.25, 2.78, 2.42375)","(17.0, 140.0, 88.33333333333334)","(21.0, 190.0, 157.2)","(2.7, 3.45, 3.2725)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.5, 5.170588235294118)"
11-01-2023 12:39:43.881816,"(2.25, 2.78, 2.42375)","(17.0, 140.0, 88.33333333333334)","(21.0, 190.0, 157.2)","(2.7, 3.45, 3.2725)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.5, 5.170588235294118)"
11-01-2023 12:39:45.148184,"(2.25, 2.78, 2.520909090909091)","(17.0, 140.0, 88.33333333333334)","(21.0, 190.0, 157.2)","(2.7, 3.45, 3.2725)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.5, 5.170588235294118)"
11-01-2023 12:39:46.416810,"(2.25, 2.78, 2.520909090909091)","(17.0, 140.0, 88.33333333333334)","(21.0, 190.0, 157.2)","(2.7, 3.45, 3.2875)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.5, 5.170588235294118)"
11-01-2023 12:39:47.601332,"(2.25, 2.78, 2.520909090909091)","(17.0, 140.0, 88.33333333333334)","(21.0, 190.0, 157.2)","(2.7, 3.45, 3.2875)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.5, 5.170588235294118)"
11-01-2023 12:39:48.760826,"(2.25, 2.78, 2.520909090909091)","(17.0, 140.0, 95.8)","(21.0, 190.0, 157.2)","(2.7, 3.45, 3.2875)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.5, 5.038888888888889)"
11-01-2023 12:39:49.846011,"(2.25, 2.78, 2.520909090909091)","(17.0, 130.0, 95.8)","(21.0, 190.0, 157.2)","(2.7, 3.45, 3.2875)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.4, 5.038888888888889)"
11-01-2023 12:39:50.964351,"(2.25, 2.78, 2.520909090909091)","(17.0, 130.0, 62.94117647058824)","(21.0, 190.0, 157.2)","(2.7, 3.45, 2.936666666666667)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.4, 5.038888888888889)"
11-01-2023 12:39:51.989547,"(2.25, 2.78, 2.520909090909091)","(17.0, 130.0, 62.94117647058824)","(21.0, 190.0, 157.2)","(2.7, 3.45, 2.9233333333333333)","(12.0, 26.0, 22.88888888888889)","(3.9, 5.4, 5.038888888888889)"
11-01-2023 12:39:53.021613,"(2.25, 2.78, 2.520909090909091)","(17.0, 130.0, 62.94117647058824)","(21.0, 190.0, 157.2)","(2.7, 3.45, 2.9233333333333333)","(12.0, 26.0, 22.0)","(3.9, 5.4, 4.4)"
11-01-2023 12:39:54.103171,"(2.25, 2.76, 2.7399999999999998)","(17.0, 130.0, 62.94117647058824)","(21.0, 190.0, 157.4)","(2.7, 3.3, 3.132)","(12.0, 26.0, 22.0)","(3.9, 5.4, 4.858333333333333)"
11-01-2023 12:39:55.172533,"(2.25, 2.76, 2.7399999999999998)","(17.0, 130.0, 62.94117647058824)","(21.0, 190.0, 157.4)","(2.7, 3.25, 3.2733333333333334)","(12.0, 26.0, 22.0)","(3.9, 5.4, 5.025)"
11-01-2023 12:39:56.304327,"(2.25, 2.76, 2.7299999999999995)","(17.0, 130.0, 62.94117647058824)","(21.0, 190.0, 157.4)","(2.7, 3.35, 3.2733333333333334)","(12.0, 26.0, 22.0)","(3.9, 5.4, 5.22258064516129)"
11-01-2023 12:39:57.392736,"(2.25, 2.76, 2.7299999999999995)","(17.0, 130.0, 62.94117647058824)","(21.0, 190.0, 136.0)","(2.7, 3.25, 2.946)","(12.0, 26.0, 22.0)","(3.9, 5.4, 4.6)"
11-01-2023 12:39:58.682149,"(2.25, 2.76, 2.7299999999999995)","(17.0, 130.0, 62.94117647058824)","(21.0, 190.0, 109.0)","(2.7, 3.25, 2.946)","(12.0, 26.0, 22.0)","(3.9, 5.2, 4.975)"
11-01-2023 12:39:59.910158,"(2.25, 2.78, 2.748333333333333)","(17.0, 130.0, 62.94117647058824)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.946)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.2, 4.757142857142857)"
11-01-2023 12:40:01.554341,"(2.25, 2.78, 2.748333333333333)","(17.0, 130.0, 25.909090909090907)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.946)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.723076923076923)"
11-01-2023 12:40:02.844183,"(2.25, 2.78, 2.748333333333333)","(17.0, 130.0, 69.73684210526315)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.946)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.723076923076923)"
11-01-2023 12:40:03.863066,"(2.25, 2.78, 2.748333333333333)","(17.0, 130.0, 69.73684210526315)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.946)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.723076923076923)"
11-01-2023 12:40:04.928154,"(2.25, 2.78, 2.748333333333333)","(17.0, 130.0, 42.30769230769231)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.946)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.82)"
11-01-2023 12:40:06.051362,"(2.25, 2.78, 2.748333333333333)","(17.0, 130.0, 42.30769230769231)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.946)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.82)"
11-01-2023 12:40:07.109240,"(2.25, 2.78, 2.748333333333333)","(17.0, 130.0, 42.30769230769231)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.946)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.82)"
11-01-2023 12:40:08.259222,"(2.25, 2.78, 2.748333333333333)","(17.0, 130.0, 54.0)","(21.0, 190.0, 169.875)","(2.7, 3.25, 3.0220000000000002)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:09.332486,"(2.25, 2.78, 2.6786666666666665)","(17.0, 130.0, 54.0)","(21.0, 190.0, 169.875)","(2.7, 3.25, 3.0220000000000002)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:10.432543,"(2.25, 2.78, 2.6786666666666665)","(17.0, 130.0, 54.0)","(21.0, 190.0, 169.875)","(2.7, 3.25, 3.0220000000000002)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:11.630508,"(2.25, 2.78, 2.6786666666666665)","(17.0, 130.0, 43.07692307692307)","(21.0, 190.0, 169.875)","(2.7, 3.25, 3.0220000000000002)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:12.800977,"(2.25, 2.78, 2.6786666666666665)","(17.0, 130.0, 51.333333333333336)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.9607142857142854)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:13.876054,"(2.25, 2.78, 2.6786666666666665)","(17.0, 120.0, 51.333333333333336)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.9124999999999996)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:14.906416,"(2.25, 2.78, 2.6786666666666665)","(17.0, 120.0, 63.27272727272727)","(21.0, 190.0, 169.875)","(2.7, 3.25, 2.9124999999999996)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:15.985802,"(2.25, 2.78, 2.6786666666666665)","(17.0, 120.0, 63.27272727272727)","(21.0, 190.0, 172.11111111111111)","(2.7, 3.25, 2.9124999999999996)","(12.0, 26.0, 25.0)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:17.048997,"(2.25, 2.76, 2.565)","(17.0, 120.0, 57.900000000000006)","(21.0, 190.0, 172.11111111111111)","(2.7, 3.25, 2.9124999999999996)","(12.0, 27.0, 25.0)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:18.119888,"(2.25, 2.76, 2.565)","(17.0, 110.0, 63.25)","(21.0, 190.0, 172.11111111111111)","(2.7, 3.25, 2.9124999999999996)","(12.0, 27.0, 25.0)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:19.168113,"(2.25, 2.76, 2.565)","(17.0, 110.0, 63.25)","(21.0, 190.0, 172.11111111111111)","(2.7, 3.25, 2.9124999999999996)","(12.0, 27.0, 25.0)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:20.092033,"(2.25, 2.76, 2.565)","(17.0, 110.0, 63.25)","(21.0, 190.0, 172.11111111111111)","(2.7, 3.25, 2.9124999999999996)","(12.0, 27.0, 25.0)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:21.054377,"(2.25, 2.74, 2.596842105263158)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.25, 2.9124999999999996)","(12.0, 27.0, 25.0)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:22.131555,"(2.25, 2.74, 2.596842105263158)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.25, 2.9124999999999996)","(12.0, 27.0, 25.0)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:23.236763,"(2.25, 2.74, 2.596842105263158)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.25, 2.9124999999999996)","(12.0, 27.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:24.489929,"(2.25, 2.74, 2.596842105263158)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.25, 2.8775862068965514)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:25.616999,"(2.25, 2.74, 2.596842105263158)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.25, 3.1333333333333333)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:26.861128,"(2.25, 2.74, 2.565)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.2, 2.8874999999999997)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:27.975287,"(2.25, 2.76, 2.565)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.15, 2.8874999999999997)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:29.031921,"(2.2, 2.76, 2.565)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.15, 2.8833333333333333)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:30.160749,"(2.2, 2.76, 2.565)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.15, 2.925)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:31.129759,"(2.2, 2.76, 2.565)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.1, 2.925)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:32.197198,"(2.2, 2.74, 2.562608695652174)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.1, 2.925)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:33.305819,"(2.2, 2.74, 2.562608695652174)","(17.0, 110.0, 63.25)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.1, 2.925)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:34.405762,"(2.2, 2.74, 2.562608695652174)","(17.0, 110.0, 59.65384615384615)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.1, 2.925)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:35.441596,"(2.2, 2.74, 2.562608695652174)","(17.0, 100.0, 47.8125)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.1, 2.925)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:36.377182,"(2.2, 2.74, 2.562608695652174)","(17.0, 100.0, 47.8125)","(21.0, 220.0, 198.77777777777777)","(2.7, 3.1, 2.925)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:37.453505,"(2.2, 2.74, 2.562608695652174)","(17.0, 100.0, 65.20833333333333)","(21.0, 220.0, 200.9)","(2.7, 3.1, 2.925)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:38.472184,"(2.2, 2.74, 2.562608695652174)","(17.0, 100.0, 65.20833333333333)","(21.0, 220.0, 200.9)","(2.7, 3.1, 2.925)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:39.471794,"(2.2, 2.74, 2.562608695652174)","(17.0, 100.0, 65.20833333333333)","(21.0, 220.0, 200.9)","(2.7, 3.05, 2.8966666666666665)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:40.620412,"(2.2, 2.74, 2.562608695652174)","(17.0, 100.0, 65.20833333333333)","(21.0, 220.0, 200.9)","(2.7, 3.05, 2.8966666666666665)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
11-01-2023 12:40:41.649610,"(2.2, 2.74, 2.562608695652174)","(17.0, 100.0, 65.20833333333333)","(21.0, 220.0, 200.9)","(2.7, 3.05, 2.8966666666666665)","(12.0, 26.0, 24.133333333333333)","(3.9, 5.1, 4.877777777777777)"
