,Orca,Madalia Zoom,Panama Dash,Django Maskiell,Rapid Voyage,Hill Top Jack,Gypsy Ha Ha,Audacious Stell
11-01-2023 20:17:37.160894,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.78)","(21.0, 75.0, 29.666666666666668)","(41.0, 280.0, 65.8)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:38.461086,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.78)","(21.0, 75.0, 29.666666666666668)","(41.0, 280.0, 65.8)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:39.939829,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.78)","(21.0, 75.0, 29.666666666666668)","(41.0, 280.0, 65.8)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:41.204849,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.78)","(21.0, 75.0, 29.666666666666668)","(41.0, 280.0, 65.8)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:42.619230,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.78)","(21.0, 75.0, 26.11111111111111)","(41.0, 280.0, 65.8)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:43.858796,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.78)","(21.0, 75.0, 26.11111111111111)","(41.0, 280.0, 65.8)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:45.148125,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.78)","(21.0, 75.0, 29.166666666666664)","(41.0, 280.0, 81.66666666666666)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:46.444807,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 11.136363636363637)","(21.0, 75.0, 30.0)","(41.0, 280.0, 144.66666666666669)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:47.645072,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 10.35)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:48.909059,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:50.162141,"(6.0, 12.0, 7.166666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:51.381810,"(6.0, 11.0, 8.6)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:52.654873,"(6.0, 11.5, 7.083333333333334)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:53.845206,"(6.0, 11.5, 7.083333333333334)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:55.058008,"(6.0, 11.5, 7.083333333333334)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 3.01375)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:56.345791,"(6.0, 11.5, 7.083333333333334)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 3.081875)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:57.670517,"(6.0, 11.5, 7.26)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 2.615)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:17:58.930406,"(6.0, 10.5, 7.0600000000000005)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 2.615)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:18:00.978782,"(6.0, 10.5, 7.0600000000000005)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 30.0)","(41.0, 350.0, 144.66666666666669)","(2.0, 3.15, 2.615)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:18:02.389089,"(6.0, 10.5, 7.633333333333333)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 61.25)","(41.0, 350.0, 196.0)","(2.0, 3.15, 2.615)","(6.5, 11.5, 9.25)","(6.0, 10.0, 6.857142857142857)"
11-01-2023 20:18:03.737719,"(6.0, 10.5, 7.633333333333333)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.5, 8.46)","(21.0, 80.0, 70.41666666666666)","(41.0, 350.0, 154.0)","(2.0, 3.15, 2.232857142857143)","(6.5, 11.5, 8.75)","(6.0, 10.0, 8.4)"
11-01-2023 20:18:05.135607,"(6.0, 10.5, 8.35)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.0, 10.68)","(21.0, 75.0, 61.5)","(41.0, 350.0, 154.0)","(2.0, 3.15, 2.5663636363636364)","(6.5, 10.5, 9.916666666666668)","(6.0, 9.8, 9.200000000000001)"
11-01-2023 20:18:06.473858,"(6.0, 9.8, 7.640000000000001)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.0, 10.963636363636365)","(21.0, 75.0, 68.375)","(41.0, 350.0, 154.0)","(2.0, 3.15, 2.8)","(6.5, 10.5, 10.133333333333333)","(6.0, 9.8, 8.775)"
11-01-2023 20:18:07.804586,"(6.0, 9.8, 8.36)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.0, 10.963636363636365)","(21.0, 75.0, 69.11111111111111)","(41.0, 350.0, 154.0)","(2.0, 3.15, 2.2842857142857143)","(6.5, 10.5, 10.17)","(6.0, 9.8, 8.775)"
11-01-2023 20:18:09.047397,"(6.0, 9.8, 9.0)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.0, 10.963636363636365)","(21.0, 75.0, 69.69999999999999)","(41.0, 350.0, 154.0)","(2.0, 3.15, 2.2842857142857143)","(6.5, 10.5, 10.17)","(6.0, 9.8, 8.466666666666667)"
11-01-2023 20:18:10.325804,"(6.0, 9.8, 9.0)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.0, 10.963636363636365)","(21.0, 75.0, 69.69999999999999)","(41.0, 350.0, 154.0)","(2.0, 3.15, 2.2842857142857143)","(6.5, 10.5, 9.879999999999999)","(6.0, 9.8, 9.466666666666669)"
11-01-2023 20:18:11.503460,"(6.0, 9.8, 9.0)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.0, 11.2)","(21.0, 75.0, 62.333333333333336)","(41.0, 350.0, 146.72727272727275)","(2.0, 3.15, 2.7533333333333334)","(6.5, 10.5, 10.73125)","(6.0, 9.8, 8.2)"
11-01-2023 20:18:12.626894,"(6.0, 9.8, 9.0)","(7.5, 14.0, 11.5)","(7.0, 13.0, 10.68888888888889)","(21.0, 70.0, 64.25)","(41.0, 330.0, 146.72727272727275)","(2.0, 3.05, 2.575454545454545)","(6.5, 11.5, 10.1125)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:13.847672,"(6.0, 9.8, 7.633333333333334)","(7.5, 14.0, 11.5)","(7.0, 13.0, 10.68888888888889)","(21.0, 70.0, 62.333333333333336)","(41.0, 330.0, 146.72727272727275)","(2.0, 3.05, 2.625)","(6.5, 11.5, 9.75)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:15.056191,"(6.0, 9.8, 7.633333333333334)","(7.5, 14.0, 11.5)","(7.0, 13.0, 10.68888888888889)","(21.0, 70.0, 62.333333333333336)","(41.0, 330.0, 146.72727272727275)","(2.0, 3.05, 2.5100000000000002)","(6.5, 11.5, 10.1875)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:16.284452,"(6.0, 9.8, 8.600000000000001)","(7.5, 14.0, 11.5)","(7.0, 13.0, 9.0)","(21.0, 70.0, 62.333333333333336)","(41.0, 330.0, 220.66666666666666)","(2.0, 3.05, 2.8742857142857146)","(6.5, 11.5, 9.85)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:17.542879,"(6.0, 9.8, 7.966666666666667)","(7.5, 14.0, 11.5)","(7.0, 13.0, 9.0)","(21.0, 70.0, 62.333333333333336)","(41.0, 310.0, 161.11111111111111)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 10.2625)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:18.887820,"(6.0, 9.8, 7.966666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.0, 9.0)","(21.0, 70.0, 44.5)","(41.0, 310.0, 207.33333333333334)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:20.181297,"(6.0, 9.8, 7.966666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.0, 9.0)","(21.0, 65.0, 54.0)","(41.0, 290.0, 207.33333333333334)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:21.467496,"(6.0, 9.8, 7.966666666666667)","(7.5, 14.5, 10.833333333333334)","(7.0, 13.0, 9.125)","(21.0, 60.0, 54.0)","(41.0, 290.0, 118.3076923076923)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:22.796759,"(6.0, 9.8, 8.15)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.0)","(21.0, 60.0, 54.0)","(41.0, 290.0, 200.66666666666666)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:24.038213,"(6.0, 9.6, 8.6)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.0, 10.25)","(21.0, 60.0, 54.0)","(41.0, 280.0, 200.66666666666666)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:25.302810,"(6.0, 9.2, 8.1)","(7.5, 14.5, 12.666666666666666)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 280.0, 115.23076923076923)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:26.575390,"(6.0, 9.0, 7.3999999999999995)","(7.5, 14.5, 12.6)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 280.0, 115.23076923076923)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:27.774998,"(6.0, 9.2, 7.8999999999999995)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 270.0, 121.27272727272727)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:28.887569,"(6.0, 9.2, 7.8999999999999995)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 260.0, 180.66666666666666)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:30.079646,"(6.0, 9.2, 8.899999999999999)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 180.66666666666666)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:31.243322,"(6.0, 9.2, 8.899999999999999)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 125.2)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:32.426446,"(6.0, 9.2, 8.899999999999999)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 106.0)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:33.658843,"(6.0, 9.2, 8.899999999999999)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 106.0)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:34.884461,"(6.0, 9.2, 8.899999999999999)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 66.4)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:36.167123,"(6.0, 9.2, 8.899999999999999)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:37.384410,"(6.0, 9.2, 8.833333333333332)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:38.610347,"(6.0, 9.2, 8.833333333333332)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:39.773491,"(6.0, 9.2, 8.833333333333332)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 9.325)","(6.0, 10.0, 8.2)"
11-01-2023 20:18:40.924623,"(6.0, 9.2, 8.833333333333332)","(7.5, 14.5, 10.833333333333334)","(7.0, 12.5, 9.125)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.8742857142857146)","(6.5, 11.5, 8.77142857142857)","(6.0, 10.0, 7.933333333333334)"
11-01-2023 20:18:42.138531,"(6.0, 9.2, 8.85)","(7.5, 11.0, 10.285714285714285)","(7.0, 9.2, 10.566666666666666)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.62)","(6.5, 9.8, 11.016666666666666)","(6.0, 9.0, 7.3500000000000005)"
11-01-2023 20:18:43.388421,"(6.0, 9.2, 8.6)","(7.5, 10.5, 10.285714285714285)","(7.0, 11.5, 9.4)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.62)","(6.5, 11.5, 10.825)","(6.0, 8.8, 7.8500000000000005)"
11-01-2023 20:18:44.786789,"(6.0, 9.2, 8.899999999999999)","(7.5, 15.0, 14.17142857142857)","(7.0, 11.5, 9.64)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.62)","(6.5, 11.5, 9.625)","(6.0, 9.8, 7.8500000000000005)"
11-01-2023 20:18:46.017418,"(6.0, 9.2, 8.399999999999999)","(7.5, 15.0, 13.175)","(7.0, 11.5, 9.014285714285714)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.62)","(6.5, 11.5, 9.625)","(6.0, 9.8, 6.875)"
11-01-2023 20:18:47.367069,"(6.0, 9.2, 8.399999999999999)","(7.5, 14.5, 13.175)","(7.0, 11.5, 9.2)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.7466666666666666)","(6.5, 11.5, 10.0)","(6.0, 9.8, 6.875)"
11-01-2023 20:18:49.251039,"(6.0, 9.2, 8.666666666666666)","(7.5, 14.5, 13.314285714285713)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.8925)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 6.875)"
11-01-2023 20:18:50.617805,"(6.0, 9.2, 8.666666666666666)","(7.5, 14.0, 13.314285714285713)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.6399999999999997)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 6.875)"
11-01-2023 20:18:51.953586,"(6.0, 9.2, 8.333333333333332)","(7.5, 14.0, 13.314285714285713)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.98, 2.6)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 7.9)"
11-01-2023 20:18:53.256908,"(6.0, 9.2, 8.333333333333332)","(7.5, 14.0, 13.314285714285713)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 250.0, 108.76923076923077)","(2.0, 2.96, 2.66)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 6.714285714285714)"
11-01-2023 20:18:54.524967,"(6.0, 9.2, 8.833333333333332)","(7.5, 14.0, 13.314285714285713)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 250.0, 193.2)","(2.0, 2.94, 2.58)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 6.714285714285714)"
11-01-2023 20:18:55.729898,"(6.0, 9.2, 8.533333333333333)","(7.5, 14.0, 13.314285714285713)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 230.0, 127.77777777777777)","(2.0, 2.92, 2.495)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 6.714285714285714)"
11-01-2023 20:18:56.937645,"(6.0, 9.2, 8.533333333333333)","(7.5, 14.0, 13.314285714285713)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 230.0, 98.57142857142857)","(2.0, 2.92, 2.495)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 6.714285714285714)"
11-01-2023 20:18:58.094298,"(6.0, 9.2, 8.533333333333333)","(7.5, 14.0, 13.314285714285713)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 230.0, 98.57142857142857)","(2.0, 2.92, 2.2965714285714287)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 6.714285714285714)"
11-01-2023 20:18:59.263676,"(6.0, 9.2, 8.533333333333333)","(7.5, 14.0, 13.314285714285713)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 230.0, 185.2)","(2.0, 2.9, 2.2963636363636364)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 7.1000000000000005)"
11-01-2023 20:19:00.482794,"(6.0, 9.2, 8.533333333333333)","(7.5, 14.5, 13.175)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 220.0, 185.2)","(2.0, 2.86, 2.286666666666667)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 7.1000000000000005)"
11-01-2023 20:19:01.743485,"(6.0, 9.2, 8.933333333333334)","(7.5, 14.5, 13.175)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 220.0, 195.71428571428572)","(2.0, 2.8, 2.615)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 7.1000000000000005)"
11-01-2023 20:19:02.975819,"(6.0, 9.2, 8.733333333333333)","(7.5, 14.5, 13.175)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 220.0, 198.75)","(2.0, 2.74, 2.2800000000000002)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 7.1000000000000005)"
11-01-2023 20:19:04.246267,"(6.0, 9.2, 8.733333333333333)","(7.5, 14.5, 13.175)","(7.0, 11.0, 9.4)","(21.0, 60.0, 54.0)","(41.0, 220.0, 198.75)","(2.0, 2.72, 2.5040000000000004)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 7.1000000000000005)"
11-01-2023 20:19:05.405007,"(6.0, 9.2, 8.733333333333333)","(7.5, 14.5, 13.175)","(7.0, 11.0, 8.876923076923077)","(21.0, 60.0, 40.36363636363636)","(41.0, 220.0, 195.71428571428572)","(2.0, 2.68, 2.4114285714285715)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 7.1000000000000005)"
11-01-2023 20:19:06.681208,"(6.0, 9.2, 8.733333333333333)","(7.5, 14.5, 10.26)","(7.0, 11.0, 8.876923076923077)","(21.0, 60.0, 45.666666666666664)","(41.0, 220.0, 188.46153846153845)","(2.0, 2.64, 2.3942857142857146)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 7.1000000000000005)"
11-01-2023 20:19:08.064754,"(6.0, 9.2, 8.733333333333333)","(7.5, 13.0, 12.425)","(7.0, 11.0, 8.876923076923077)","(21.0, 50.0, 46.42857142857143)","(41.0, 200.0, 188.46153846153845)","(2.0, 2.6, 2.2664705882352942)","(6.5, 11.5, 10.666666666666666)","(6.0, 9.8, 8.138461538461538)"
11-01-2023 20:19:09.283911,"(6.0, 9.2, 8.924999999999999)","(7.5, 13.5, 10.48529411764706)","(7.0, 11.0, 8.876923076923077)","(21.0, 50.0, 44.714285714285715)","(41.0, 200.0, 179.23076923076923)","(2.0, 2.54, 2.2866666666666666)","(6.5, 11.5, 11.0)","(6.0, 9.8, 8.138461538461538)"
11-01-2023 20:19:10.584832,"(6.0, 9.2, 8.6)","(7.5, 13.5, 10.48529411764706)","(7.0, 11.0, 8.876923076923077)","(21.0, 48.0, 44.714285714285715)","(41.0, 190.0, 162.0)","(2.0, 2.52, 2.2866666666666666)","(6.5, 12.0, 11.542857142857143)","(6.0, 9.8, 8.138461538461538)"
11-01-2023 20:19:11.882807,"(6.0, 9.2, 8.6)","(7.5, 13.5, 10.48529411764706)","(7.0, 11.0, 8.876923076923077)","(21.0, 48.0, 44.714285714285715)","(41.0, 190.0, 146.0)","(2.0, 2.52, 2.2866666666666666)","(6.5, 12.0, 11.542857142857143)","(6.0, 9.8, 8.138461538461538)"
11-01-2023 20:19:13.181993,"(6.0, 9.2, 8.6)","(7.5, 13.5, 10.48529411764706)","(7.0, 11.0, 8.876923076923077)","(21.0, 48.0, 39.0)","(41.0, 170.0, 130.0)","(2.0, 2.52, 2.2573333333333334)","(6.5, 12.0, 11.542857142857143)","(6.0, 9.8, 8.138461538461538)"
11-01-2023 20:19:14.434291,"(6.0, 9.2, 8.6)","(7.5, 13.5, 10.48529411764706)","(7.0, 11.0, 8.876923076923077)","(21.0, 46.0, 39.0)","(41.0, 170.0, 148.1818181818182)","(2.0, 2.5, 2.277777777777778)","(6.5, 12.0, 11.542857142857143)","(6.0, 9.8, 8.138461538461538)"
11-01-2023 20:19:15.722075,"(6.0, 9.2, 8.799999999999999)","(7.5, 13.5, 10.35483870967742)","(7.0, 11.0, 8.876923076923077)","(21.0, 46.0, 34.0)","(41.0, 170.0, 122.6470588235294)","(2.0, 2.48, 2.298)","(6.5, 12.0, 11.542857142857143)","(6.0, 9.8, 8.138461538461538)"
11-01-2023 20:19:16.951819,"(6.0, 9.2, 8.533333333333333)","(7.5, 13.5, 10.35483870967742)","(7.0, 11.0, 8.876923076923077)","(21.0, 46.0, 41.285714285714285)","(41.0, 170.0, 141.36363636363637)","(2.0, 2.48, 2.3145454545454545)","(6.5, 12.0, 11.44)","(6.0, 9.8, 8.490909090909092)"
11-01-2023 20:19:18.168620,"(6.0, 9.2, 8.399999999999999)","(7.5, 13.5, 10.017857142857142)","(7.0, 11.0, 8.876923076923077)","(21.0, 44.0, 41.285714285714285)","(41.0, 150.0, 129.64285714285714)","(2.0, 2.48, 2.3145454545454545)","(6.5, 12.0, 11.066666666666666)","(6.0, 9.8, 8.490909090909092)"
11-01-2023 20:19:19.385233,"(6.0, 9.2, 8.399999999999999)","(7.5, 13.5, 10.017857142857142)","(7.0, 11.0, 8.876923076923077)","(21.0, 44.0, 36.33333333333333)","(41.0, 150.0, 124.66666666666666)","(2.0, 2.48, 2.3145454545454545)","(6.5, 12.0, 10.12)","(6.0, 9.8, 8.490909090909092)"
11-01-2023 20:19:20.592090,"(6.0, 9.2, 8.399999999999999)","(7.5, 13.5, 10.017857142857142)","(7.0, 11.0, 8.876923076923077)","(21.0, 42.0, 36.33333333333333)","(41.0, 150.0, 124.66666666666666)","(2.0, 2.48, 2.3145454545454545)","(6.5, 11.5, 10.4)","(6.0, 9.8, 8.490909090909092)"
11-01-2023 20:19:21.798796,"(6.0, 9.2, 8.399999999999999)","(7.5, 13.5, 10.017857142857142)","(7.0, 11.0, 8.876923076923077)","(21.0, 42.0, 32.285714285714285)","(41.0, 150.0, 124.66666666666666)","(2.0, 2.48, 2.3145454545454545)","(6.5, 11.0, 10.4)","(6.0, 9.8, 8.490909090909092)"
11-01-2023 20:19:22.872614,"(6.0, 9.2, 8.399999999999999)","(7.5, 13.5, 10.017857142857142)","(7.0, 11.0, 8.876923076923077)","(21.0, 42.0, 37.85714285714286)","(41.0, 150.0, 124.66666666666666)","(2.0, 2.48, 2.3072727272727276)","(6.5, 11.0, 10.4)","(6.0, 9.8, 8.692307692307693)"
