,Angry Ann,Swiper Taz,Ballina,Misbehaved,Urana Blazer,Coopers Mate,Fabulous Victor,Slingshot Yo Yo
11-01-2023 14:17:02.591390,"(2.0, 3.5, 2.75)","(5.5, 6.2, 5.923076923076923)","(4.2, 6.0, 5.15)","(10.0, 19.5, 13.375)","(31.0, 180.0, 130.66666666666669)","(11.0, 22.0, 20.2)","(6.5, 12.5, 9.75)","(51.0, 85.0, 244.0)"
11-01-2023 14:17:03.633985,"(2.0, 3.5, 2.794117647058824)","(5.5, 6.2, 6.02)","(4.2, 5.8, 5.3)","(10.0, 19.0, 13.833333333333334)","(31.0, 320.0, 130.66666666666669)","(11.0, 22.0, 20.2)","(6.5, 11.5, 9.166666666666666)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:04.659050,"(2.0, 3.5, 2.794117647058824)","(5.5, 6.2, 6.02)","(4.2, 5.8, 4.8)","(10.0, 18.5, 12.166666666666666)","(31.0, 320.0, 107.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 9.166666666666666)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:05.719731,"(2.0, 3.5, 2.794117647058824)","(5.5, 6.2, 5.95)","(4.2, 5.8, 4.8)","(10.0, 17.5, 14.833333333333332)","(31.0, 320.0, 107.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 9.166666666666666)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:06.798690,"(2.0, 3.5, 2.9307692307692306)","(5.5, 6.2, 5.95)","(4.2, 5.8, 4.8)","(10.0, 17.5, 13.692307692307692)","(31.0, 320.0, 107.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 9.166666666666666)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:07.821784,"(2.0, 3.5, 2.9307692307692306)","(5.5, 6.2, 6.0)","(4.2, 5.8, 4.8)","(10.0, 17.5, 13.692307692307692)","(31.0, 320.0, 107.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 9.166666666666666)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:08.868362,"(2.0, 3.5, 2.9307692307692306)","(5.5, 6.2, 6.0)","(4.2, 5.8, 4.8)","(10.0, 17.5, 13.692307692307692)","(31.0, 320.0, 107.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:09.944552,"(2.0, 3.5, 3.15)","(5.5, 6.2, 6.0)","(4.2, 5.8, 4.8)","(10.0, 17.5, 13.692307692307692)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:11.033553,"(2.0, 3.5, 3.17)","(5.5, 6.2, 5.933333333333334)","(4.2, 5.8, 4.455555555555556)","(10.0, 17.5, 15.142857142857142)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:12.119539,"(2.0, 3.5, 3.0956521739130434)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 4.455555555555556)","(10.0, 17.5, 15.142857142857142)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:13.110510,"(2.0, 3.5, 3.0135135135135136)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 4.455555555555556)","(10.0, 17.5, 15.142857142857142)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:14.115563,"(2.0, 3.5, 3.1)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 4.455555555555556)","(10.0, 17.5, 16.375)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:15.129883,"(2.0, 3.5, 3.1)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 4.455555555555556)","(10.0, 17.5, 16.375)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:16.167379,"(2.0, 3.5, 3.1)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 4.455555555555556)","(10.0, 17.5, 16.375)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:17.208320,"(2.0, 3.5, 3.1)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 4.455555555555556)","(10.0, 17.5, 16.375)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:18.261313,"(2.0, 3.5, 3.1)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 4.455555555555556)","(10.0, 17.5, 15.666666666666668)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:19.628882,"(2.0, 3.5, 3.0972222222222223)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 4.447368421052632)","(10.0, 17.5, 16.375)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:20.775083,"(2.0, 3.5, 3.0972222222222223)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 4.8)","(10.0, 17.5, 16.375)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:21.780127,"(2.0, 3.5, 3.201470588235294)","(5.5, 6.2, 5.8625)","(4.2, 5.3, 4.8)","(10.0, 17.5, 16.375)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 244.0)"
11-01-2023 14:17:22.924992,"(2.0, 3.5, 3.065)","(5.5, 6.2, 5.8625)","(4.2, 5.7, 5.166666666666667)","(10.0, 17.5, 16.375)","(31.0, 320.0, 102.82352941176471)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 290.0, 120.0)"
11-01-2023 14:17:24.266121,"(2.0, 3.5, 3.083333333333333)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.7, 5.166666666666667)","(10.0, 17.5, 16.375)","(31.0, 320.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 120.0)"
11-01-2023 14:17:25.417898,"(2.0, 3.45, 3.083333333333333)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.7, 5.25)","(10.0, 17.5, 15.8125)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.583333333333334)","(51.0, 300.0, 120.0)"
11-01-2023 14:17:26.552110,"(2.0, 3.45, 3.248076923076923)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.4, 5.25)","(10.0, 17.5, 15.8125)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 120.0)"
11-01-2023 14:17:27.644029,"(2.0, 3.45, 3.068181818181818)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.7, 5.205882352941177)","(10.0, 17.5, 15.8125)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:28.681135,"(2.0, 3.45, 3.068181818181818)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.7, 4.722222222222222)","(10.0, 17.5, 15.8125)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:29.786046,"(2.0, 3.4, 3.088888888888889)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.7, 4.7375)","(10.0, 17.5, 15.8125)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:30.831435,"(2.0, 3.35, 3.1247826086956523)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.7, 4.7375)","(10.0, 17.5, 15.8125)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:31.884657,"(2.0, 3.35, 3.1247826086956523)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.6, 4.666666666666666)","(10.0, 17.5, 16.5625)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:32.996441,"(2.0, 3.3, 2.9589473684210525)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.5, 16.5625)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:34.121891,"(2.0, 3.25, 2.9269230769230767)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.5, 16.5625)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:35.231033,"(2.0, 3.25, 2.9084615384615384)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.5, 16.5625)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:36.419346,"(2.0, 3.25, 2.9605882352941175)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.5, 16.5625)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:37.521814,"(2.0, 3.25, 2.9084615384615384)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.5, 16.5625)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:38.598733,"(2.0, 3.25, 2.9084615384615384)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.5, 17.083333333333332)","(31.0, 290.0, 163.0)","(11.0, 22.0, 20.2)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:39.647610,"(2.0, 3.25, 2.9084615384615384)","(5.5, 6.2, 5.985714285714286)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.0, 16.285714285714285)","(31.0, 290.0, 259.88235294117646)","(11.0, 22.0, 19.0)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:40.776443,"(2.0, 3.2, 2.946875)","(5.5, 6.2, 6.0)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.0, 16.285714285714285)","(31.0, 290.0, 259.88235294117646)","(11.0, 22.0, 19.0)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:41.830013,"(2.0, 3.2, 2.9454545454545453)","(5.5, 6.2, 6.0)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.0, 16.285714285714285)","(31.0, 290.0, 259.88235294117646)","(11.0, 22.0, 19.0)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:42.996308,"(2.0, 3.15, 2.9694444444444446)","(5.5, 6.2, 6.0)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.0, 16.285714285714285)","(31.0, 290.0, 259.88235294117646)","(11.0, 22.0, 19.75)","(6.5, 11.5, 8.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:44.054940,"(2.0, 3.15, 2.9694444444444446)","(5.5, 6.2, 6.0)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.0, 16.23076923076923)","(31.0, 290.0, 259.88235294117646)","(11.0, 22.0, 15.785714285714285)","(6.5, 11.5, 11.644444444444444)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:45.092591,"(2.0, 3.15, 2.9657894736842105)","(5.5, 6.2, 6.0)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.0, 16.583333333333336)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.2)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:46.166642,"(2.0, 3.15, 2.9657894736842105)","(5.5, 6.2, 6.0)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.0, 16.583333333333336)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.2)","(51.0, 300.0, 101.73913043478261)"
11-01-2023 14:17:47.223645,"(2.0, 3.15, 2.8979999999999997)","(5.5, 6.2, 6.010526315789473)","(4.2, 5.6, 4.658823529411764)","(10.0, 17.0, 16.583333333333336)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.2)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:48.197630,"(2.0, 3.15, 2.9025)","(5.5, 6.2, 6.010526315789473)","(4.2, 5.6, 4.655555555555555)","(10.0, 17.0, 16.583333333333336)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.2)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:49.252732,"(2.0, 3.15, 3.0052631578947366)","(5.5, 6.2, 6.010526315789473)","(4.2, 5.6, 4.655555555555555)","(10.0, 17.0, 16.583333333333336)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.2)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:50.320622,"(2.0, 3.15, 3.0052631578947366)","(5.5, 6.2, 6.010526315789473)","(4.2, 5.6, 4.655555555555555)","(10.0, 17.0, 16.583333333333336)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 10.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:51.442707,"(2.0, 3.15, 3.0052631578947366)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.655555555555555)","(10.0, 17.0, 16.444444444444443)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 10.7)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:52.555148,"(2.0, 3.15, 2.9025)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.652631578947368)","(10.0, 17.0, 16.416666666666668)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 10.885714285714286)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:54.192695,"(2.0, 3.15, 2.9025)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.652631578947368)","(10.0, 17.0, 16.416666666666668)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 10.885714285714286)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:55.397875,"(2.0, 3.15, 2.9025)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.6499999999999995)","(10.0, 17.0, 16.416666666666668)","(31.0, 290.0, 259.88235294117646)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 10.885714285714286)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:56.532483,"(2.0, 3.15, 3.0052631578947366)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.6499999999999995)","(10.0, 17.0, 16.416666666666668)","(31.0, 290.0, 187.75)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 10.885714285714286)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:57.598980,"(2.0, 3.15, 3.0052631578947366)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.652631578947368)","(10.0, 17.0, 16.416666666666668)","(31.0, 280.0, 242.23529411764707)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.236363636363636)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:58.636758,"(2.0, 3.15, 2.9025)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.655555555555555)","(10.0, 17.0, 16.416666666666668)","(31.0, 270.0, 242.23529411764707)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.236363636363636)","(51.0, 300.0, 124.0)"
11-01-2023 14:17:59.657348,"(2.0, 3.15, 2.8658333333333332)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.655555555555555)","(10.0, 17.0, 16.416666666666668)","(31.0, 270.0, 242.23529411764707)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.236363636363636)","(51.0, 300.0, 124.0)"
11-01-2023 14:18:00.756798,"(2.0, 3.15, 2.8435714285714284)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.655555555555555)","(10.0, 17.0, 16.416666666666668)","(31.0, 270.0, 242.23529411764707)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.236363636363636)","(51.0, 300.0, 124.0)"
11-01-2023 14:18:01.908971,"(2.0, 3.1, 2.86375)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.655555555555555)","(10.0, 17.0, 16.416666666666668)","(31.0, 270.0, 242.23529411764707)","(11.0, 19.5, 15.785714285714285)","(6.5, 12.0, 11.236363636363636)","(51.0, 300.0, 124.0)"
11-01-2023 14:18:03.064670,"(2.0, 3.1, 2.86375)","(5.5, 6.2, 5.942857142857143)","(4.2, 5.6, 4.8999999999999995)","(10.0, 17.0, 16.416666666666668)","(31.0, 270.0, 217.75)","(11.0, 19.5, 15.571428571428571)","(6.5, 12.0, 11.181818181818182)","(51.0, 300.0, 109.67741935483872)"
11-01-2023 14:18:04.195583,"(2.0, 3.05, 2.8679166666666664)","(5.5, 6.2, 5.75)","(4.2, 5.5, 4.642857142857142)","(10.0, 17.0, 13.0625)","(31.0, 230.0, 217.75)","(11.0, 19.0, 14.5)","(6.5, 12.0, 11.25)","(51.0, 280.0, 113.10344827586206)"
11-01-2023 14:18:05.329149,"(2.0, 3.05, 2.902222222222222)","(5.5, 6.2, 5.75)","(4.2, 5.5, 4.642857142857142)","(10.0, 17.0, 16.055555555555557)","(31.0, 230.0, 212.18181818181816)","(11.0, 18.5, 14.5)","(6.5, 12.0, 11.25)","(51.0, 280.0, 113.10344827586206)"
11-01-2023 14:18:06.376524,"(2.0, 3.05, 2.902222222222222)","(5.5, 6.2, 5.75)","(4.2, 5.5, 4.642857142857142)","(10.0, 16.5, 14.4)","(31.0, 230.0, 165.33333333333334)","(11.0, 18.5, 13.568965517241379)","(6.5, 12.0, 11.711538461538462)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:07.391160,"(2.0, 3.05, 2.902222222222222)","(5.5, 6.0, 5.866666666666666)","(4.2, 5.4, 5.0)","(10.0, 16.5, 14.4)","(31.0, 230.0, 165.33333333333334)","(11.0, 18.5, 13.568965517241379)","(6.5, 12.0, 11.711538461538462)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:08.509788,"(2.0, 3.05, 2.8939285714285714)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 5.0)","(10.0, 16.5, 14.166666666666666)","(31.0, 230.0, 165.33333333333334)","(11.0, 18.5, 13.568965517241379)","(6.5, 12.0, 11.711538461538462)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:09.684606,"(2.0, 3.05, 2.8939285714285714)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 4.866666666666666)","(10.0, 16.5, 13.26923076923077)","(31.0, 230.0, 212.18181818181816)","(11.0, 18.5, 13.568965517241379)","(6.5, 12.0, 11.555555555555555)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:10.842313,"(2.0, 3.05, 2.8939285714285714)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 4.866666666666666)","(10.0, 16.5, 13.545454545454545)","(31.0, 230.0, 212.18181818181816)","(11.0, 18.5, 15.5)","(6.5, 12.0, 11.9375)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:11.880609,"(2.0, 3.05, 2.8939285714285714)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 4.866666666666666)","(10.0, 16.0, 14.3125)","(31.0, 230.0, 212.18181818181816)","(11.0, 18.0, 14.363636363636363)","(6.5, 12.5, 11.681818181818182)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:12.892370,"(2.0, 3.05, 2.8939285714285714)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 4.866666666666666)","(10.0, 16.0, 15.083333333333334)","(31.0, 230.0, 212.18181818181816)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.14)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:14.126520,"(2.0, 3.05, 2.8939285714285714)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 4.866666666666666)","(10.0, 15.5, 15.083333333333334)","(31.0, 230.0, 212.18181818181816)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.14)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:15.220706,"(2.0, 3.05, 2.8939285714285714)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 4.866666666666666)","(10.0, 15.5, 15.083333333333334)","(31.0, 230.0, 212.18181818181816)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.14)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:16.398175,"(2.0, 3.05, 2.8939285714285714)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 4.866666666666666)","(10.0, 15.5, 15.083333333333334)","(31.0, 230.0, 143.41176470588235)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.05)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:17.671880,"(2.0, 3.05, 2.851363636363636)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 4.866666666666666)","(10.0, 15.5, 15.083333333333334)","(31.0, 220.0, 194.0)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.05)","(51.0, 280.0, 111.33333333333333)"
11-01-2023 14:18:18.751093,"(2.0, 3.05, 2.851363636363636)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.4, 4.641176470588235)","(10.0, 15.5, 13.454545454545455)","(31.0, 210.0, 127.0)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.25)","(51.0, 280.0, 124.16666666666666)"
11-01-2023 14:18:19.823178,"(2.0, 3.05, 2.9)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.3, 4.633333333333333)","(10.0, 15.5, 13.125)","(31.0, 220.0, 127.0)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.25)","(51.0, 280.0, 124.16666666666666)"
11-01-2023 14:18:21.152211,"(2.0, 3.05, 2.869047619047619)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.3, 4.633333333333333)","(10.0, 15.5, 13.125)","(31.0, 220.0, 127.0)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.25)","(51.0, 280.0, 124.16666666666666)"
11-01-2023 14:18:22.432223,"(2.0, 3.05, 2.869047619047619)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.3, 4.633333333333333)","(10.0, 15.5, 12.840909090909092)","(31.0, 220.0, 127.0)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.25)","(51.0, 280.0, 126.66666666666667)"
11-01-2023 14:18:23.587913,"(2.0, 3.05, 2.869047619047619)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.3, 4.633333333333333)","(10.0, 15.5, 12.840909090909092)","(31.0, 220.0, 127.0)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.25)","(51.0, 260.0, 192.22222222222223)"
11-01-2023 14:18:24.818341,"(2.0, 3.05, 2.869047619047619)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.3, 4.633333333333333)","(10.0, 15.5, 13.461538461538462)","(31.0, 220.0, 127.0)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.25)","(51.0, 230.0, 140.0)"
11-01-2023 14:18:26.073492,"(2.0, 3.05, 2.8682608695652174)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.3, 4.8)","(10.0, 15.0, 13.96875)","(31.0, 220.0, 127.0)","(11.0, 18.0, 13.517241379310345)","(6.5, 12.5, 12.25)","(51.0, 220.0, 102.6086956521739)"
11-01-2023 14:18:27.150198,"(2.0, 3.05, 2.925333333333333)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.0, 4.8)","(10.0, 15.0, 13.96875)","(31.0, 220.0, 127.0)","(11.0, 18.0, 15.25)","(6.5, 12.5, 12.25)","(51.0, 200.0, 97.91666666666667)"
11-01-2023 14:18:28.239931,"(2.0, 3.05, 2.925333333333333)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.0, 4.633333333333333)","(10.0, 15.0, 13.697368421052632)","(31.0, 220.0, 127.0)","(11.0, 17.5, 14.227272727272727)","(6.5, 12.5, 12.25)","(51.0, 190.0, 91.37931034482759)"
11-01-2023 14:18:29.493179,"(2.0, 3.05, 2.8682608695652174)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.3, 4.633333333333333)","(10.0, 15.0, 13.697368421052632)","(31.0, 220.0, 127.0)","(11.0, 17.5, 14.227272727272727)","(6.5, 12.5, 12.25)","(51.0, 190.0, 91.37931034482759)"
11-01-2023 14:18:30.743527,"(2.0, 3.05, 2.7917391304347823)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.3, 4.66)","(10.0, 15.0, 14.0)","(31.0, 220.0, 169.3846153846154)","(11.0, 17.5, 14.5)","(6.5, 12.5, 12.25)","(51.0, 190.0, 120.0)"
11-01-2023 14:18:31.938708,"(2.0, 3.0, 2.796923076923077)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.2, 4.642857142857142)","(10.0, 14.5, 12.416666666666666)","(31.0, 210.0, 169.3846153846154)","(11.0, 17.0, 14.0)","(6.5, 12.5, 12.25)","(51.0, 180.0, 102.77777777777777)"
11-01-2023 14:18:33.201117,"(2.0, 2.98, 2.802222222222222)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.2, 4.642857142857142)","(10.0, 14.5, 12.416666666666666)","(31.0, 210.0, 169.3846153846154)","(11.0, 17.0, 14.0)","(6.5, 12.5, 12.25)","(51.0, 170.0, 102.77777777777777)"
11-01-2023 14:18:34.491116,"(2.0, 2.98, 2.9107692307692306)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.2, 4.642857142857142)","(10.0, 14.5, 13.5)","(31.0, 200.0, 184.9090909090909)","(11.0, 17.0, 14.0)","(6.5, 12.5, 12.25)","(51.0, 150.0, 117.27272727272728)"
11-01-2023 14:18:35.675403,"(2.0, 2.98, 2.8179999999999996)","(5.5, 5.9, 5.866666666666667)","(4.2, 5.2, 4.642857142857142)","(10.0, 14.0, 13.833333333333334)","(31.0, 200.0, 113.04761904761905)","(11.0, 16.5, 14.75)","(6.5, 12.5, 12.25)","(51.0, 140.0, 106.66666666666667)"
