,South Parade,Montenegro,Final Man,Arctic Eagle,Too Viennese,New Enterprise,Panagsama,Rusheen,Frostick,Kishstar,Maldestro,Speed Bump
12-01-2023 17:37:55.979184,"(4.0, 4.5, 4.481659388646288)","(31.0, 48.0, 46.54545454545455)","(21.0, 34.0, 32.72727272727273)","(8.5, 11.0, 10.490131578947368)","(7.0, 7.8, 7.6482758620689655)","(8.5, 12.5, 12.35)","(31.0, 42.0, 41.63636363636363)","(3.8, 4.8, 4.841379310344828)","(10.0, 11.5, 11.259493670886076)","(15.0, 25.0, 24.719298245614034)","(18.0, 24.0, 23.490909090909092)","(51.0, 130.0, 113.33333333333333)"
12-01-2023 17:37:57.477501,"(4.0, 4.5, 4.477350427350427)","(31.0, 48.0, 46.54545454545455)","(21.0, 34.0, 32.25)","(8.5, 10.5, 10.395569620253164)","(7.0, 7.8, 7.607692307692307)","(8.5, 12.5, 12.583333333333334)","(31.0, 42.0, 41.5)","(3.8, 4.9, 4.841379310344828)","(10.0, 11.5, 11.321428571428571)","(15.0, 25.0, 25.4)","(18.0, 24.0, 23.22222222222222)","(51.0, 130.0, 113.33333333333333)"
12-01-2023 17:37:58.943767,"(4.0, 4.5, 4.477350427350427)","(31.0, 48.0, 46.54545454545455)","(21.0, 34.0, 32.25)","(8.5, 10.5, 10.375796178343949)","(7.0, 7.8, 7.605405405405405)","(8.5, 13.0, 12.533333333333333)","(31.0, 42.0, 41.333333333333336)","(3.8, 4.9, 4.85)","(10.0, 11.5, 11.3125)","(15.0, 26.0, 25.4)","(18.0, 24.0, 23.22222222222222)","(51.0, 130.0, 113.33333333333333)"
12-01-2023 17:38:00.417442,"(4.0, 4.5, 4.4991266375545855)","(31.0, 48.0, 46.54545454545455)","(21.0, 34.0, 32.25)","(8.5, 10.5, 10.388157894736842)","(7.0, 7.8, 7.526984126984127)","(8.5, 13.0, 12.816666666666666)","(31.0, 42.0, 41.333333333333336)","(3.8, 4.9, 4.88421052631579)","(10.0, 11.5, 11.3125)","(15.0, 26.0, 25.4)","(18.0, 24.0, 23.555555555555557)","(51.0, 130.0, 113.33333333333333)"
12-01-2023 17:38:01.981906,"(4.0, 4.5, 4.480212014134276)","(31.0, 48.0, 46.4)","(21.0, 34.0, 32.25)","(8.5, 10.5, 10.462686567164178)","(7.0, 7.6, 7.547540983606557)","(8.5, 13.0, 12.892857142857142)","(31.0, 42.0, 41.333333333333336)","(3.8, 4.9, 4.872727272727273)","(10.0, 11.5, 11.32876712328767)","(15.0, 26.0, 25.647058823529413)","(18.0, 24.0, 25.393939393939394)","(51.0, 130.0, 113.33333333333333)"
12-01-2023 17:38:03.874711,"(4.0, 4.4, 4.288461538461538)","(31.0, 48.0, 46.4)","(21.0, 34.0, 38.8)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.544827586206896)","(8.5, 13.0, 12.61875)","(31.0, 42.0, 43.23076923076923)","(3.8, 4.9, 4.854639175257732)","(10.0, 11.5, 11.32876712328767)","(15.0, 26.0, 24.304347826086957)","(18.0, 26.0, 27.0)","(51.0, 130.0, 125.45454545454545)"
12-01-2023 17:38:05.582585,"(4.0, 4.3, 4.289670329670329)","(31.0, 48.0, 46.54545454545455)","(21.0, 40.0, 37.65217391304348)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.544827586206896)","(9.0, 13.0, 11.983333333333333)","(31.0, 44.0, 43.57142857142857)","(3.8, 5.0, 4.885483870967742)","(10.0, 11.5, 11.347826086956522)","(15.0, 25.0, 23.98)","(18.0, 28.0, 27.941176470588236)","(51.0, 130.0, 145.0)"
12-01-2023 17:38:07.305895,"(4.0, 4.3, 4.292)","(31.0, 48.0, 46.54545454545455)","(21.0, 38.0, 37.77777777777778)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.547540983606557)","(9.0, 12.0, 11.90983606557377)","(31.0, 44.0, 43.57142857142857)","(3.8, 4.9, 4.866350710900474)","(10.0, 11.5, 11.347826086956522)","(15.0, 24.0, 23.864406779661017)","(18.0, 29.0, 28.272727272727273)","(51.0, 160.0, 140.0)"
12-01-2023 17:38:08.844838,"(4.0, 4.3, 4.292017738359202)","(31.0, 48.0, 46.54545454545455)","(21.0, 38.0, 37.6)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.513207547169811)","(9.0, 12.0, 11.941666666666666)","(31.0, 44.0, 42.94117647058823)","(3.8, 5.0, 4.866985645933014)","(10.0, 11.5, 11.347826086956522)","(15.0, 24.0, 23.864406779661017)","(18.0, 29.0, 26.333333333333332)","(51.0, 160.0, 140.0)"
12-01-2023 17:38:10.317041,"(4.0, 4.3, 4.292017738359202)","(31.0, 48.0, 46.54545454545455)","(21.0, 38.0, 37.6)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.513207547169811)","(9.0, 12.0, 11.966666666666667)","(31.0, 44.0, 42.61538461538461)","(3.8, 5.0, 4.866985645933014)","(10.0, 11.5, 11.347826086956522)","(15.0, 24.0, 23.864406779661017)","(18.0, 27.0, 26.333333333333332)","(51.0, 160.0, 140.0)"
12-01-2023 17:38:11.774296,"(4.0, 4.3, 4.29271523178808)","(31.0, 48.0, 46.54545454545455)","(21.0, 38.0, 37.6)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.513207547169811)","(9.0, 12.0, 11.966666666666667)","(31.0, 44.0, 42.61538461538461)","(3.8, 5.0, 4.866985645933014)","(10.0, 11.5, 11.347826086956522)","(15.0, 24.0, 23.864406779661017)","(18.0, 27.0, 26.333333333333332)","(51.0, 160.0, 140.0)"
12-01-2023 17:38:13.263655,"(4.0, 4.3, 4.337030995106036)","(31.0, 48.0, 47.05882352941177)","(21.0, 38.0, 37.6)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.501694915254237)","(9.0, 12.0, 11.944444444444445)","(31.0, 44.0, 42.61538461538461)","(3.8, 5.0, 4.866985645933014)","(10.0, 11.5, 11.347826086956522)","(15.0, 24.0, 23.864406779661017)","(18.0, 27.0, 25.44)","(51.0, 160.0, 140.0)"
12-01-2023 17:38:14.830323,"(4.0, 4.4, 4.334831460674158)","(31.0, 48.0, 47.05882352941177)","(21.0, 38.0, 37.733333333333334)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.501694915254237)","(9.0, 12.0, 11.944444444444445)","(31.0, 44.0, 42.61538461538461)","(3.8, 5.0, 4.968307692307692)","(10.0, 11.5, 11.31578947368421)","(15.0, 24.0, 23.864406779661017)","(18.0, 26.0, 25.44)","(51.0, 160.0, 140.0)"
12-01-2023 17:38:16.401461,"(4.0, 4.4, 4.322509225092251)","(31.0, 48.0, 47.05882352941177)","(21.0, 38.0, 37.733333333333334)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.501694915254237)","(9.0, 12.0, 11.944444444444445)","(31.0, 44.0, 42.61538461538461)","(3.8, 5.0, 4.9682352941176475)","(10.0, 11.5, 11.31578947368421)","(15.0, 24.0, 23.864406779661017)","(18.0, 26.0, 25.44)","(51.0, 160.0, 140.0)"
12-01-2023 17:38:17.853996,"(4.0, 4.4, 4.333333333333334)","(31.0, 48.0, 47.05882352941177)","(21.0, 38.0, 37.42857142857143)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.4884615384615385)","(9.0, 12.0, 11.933962264150944)","(31.0, 44.0, 42.470588235294116)","(3.8, 5.0, 4.969318181818182)","(10.0, 11.5, 11.601851851851851)","(15.0, 24.0, 23.864406779661017)","(18.0, 26.0, 25.548387096774192)","(51.0, 160.0, 140.0)"
12-01-2023 17:38:19.294161,"(4.0, 4.4, 4.333333333333334)","(31.0, 48.0, 47.05882352941177)","(21.0, 38.0, 37.333333333333336)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.4884615384615385)","(9.0, 12.0, 11.872727272727273)","(31.0, 44.0, 42.61538461538461)","(3.8, 5.0, 4.9688760806916425)","(10.0, 12.0, 11.634920634920634)","(15.0, 24.0, 23.864406779661017)","(18.0, 26.0, 25.548387096774192)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:20.731650,"(4.0, 4.3, 4.289111111111111)","(31.0, 48.0, 47.05882352941177)","(21.0, 38.0, 37.333333333333336)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.4884615384615385)","(9.0, 12.0, 11.865384615384615)","(31.0, 44.0, 42.61538461538461)","(3.8, 5.0, 4.9688760806916425)","(10.0, 12.0, 11.634920634920634)","(15.0, 24.0, 23.864406779661017)","(18.0, 26.0, 25.582089552238806)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:22.268751,"(4.0, 4.3, 4.284855233853007)","(31.0, 48.0, 46.4)","(21.0, 38.0, 37.57142857142857)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.4884615384615385)","(9.0, 12.0, 11.854166666666666)","(31.0, 44.0, 42.61538461538461)","(3.8, 5.0, 5.097058823529411)","(10.0, 12.0, 11.634920634920634)","(15.0, 24.0, 23.864406779661017)","(18.0, 26.0, 25.582089552238806)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:23.808648,"(4.0, 4.3, 4.282079646017699)","(31.0, 48.0, 45.945945945945944)","(21.0, 38.0, 36.25)","(8.5, 10.5, 10.311926605504587)","(7.0, 7.6, 7.443243243243243)","(9.0, 12.0, 11.803571428571429)","(31.0, 44.0, 42.38095238095238)","(3.8, 5.1, 5.253448275862069)","(10.0, 12.0, 11.596491228070175)","(15.0, 24.0, 23.854545454545455)","(18.0, 24.0, 23.6875)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:25.220274,"(4.0, 4.3, 4.2803652968036525)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.25)","(8.5, 10.5, 10.291666666666666)","(7.0, 7.6, 7.443243243243243)","(9.0, 12.0, 11.803571428571429)","(31.0, 44.0, 42.38095238095238)","(3.8, 5.3, 5.233333333333333)","(10.0, 12.0, 11.596491228070175)","(15.0, 24.0, 23.854545454545455)","(18.0, 24.0, 23.72972972972973)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:26.689962,"(3.9, 4.3, 4.2803652968036525)","(31.0, 50.0, 45.75609756097561)","(21.0, 38.0, 36.25)","(8.5, 10.5, 9.75068493150685)","(7.0, 7.6, 7.483760683760684)","(8.5, 12.0, 11.771929824561404)","(31.0, 44.0, 42.38095238095238)","(3.8, 5.3, 5.345283018867924)","(10.0, 12.0, 11.596491228070175)","(15.0, 24.0, 23.85185185185185)","(18.0, 24.0, 23.72972972972973)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:28.206597,"(3.9, 4.3, 4.289974937343358)","(31.0, 50.0, 45.75609756097561)","(21.0, 38.0, 36.25)","(8.5, 9.8, 9.08)","(7.0, 7.6, 7.4847457627118645)","(8.5, 12.0, 11.725806451612904)","(31.0, 44.0, 42.3)","(3.8, 5.4, 5.440540540540541)","(10.0, 12.0, 11.596491228070175)","(15.0, 24.0, 23.85185185185185)","(18.0, 24.0, 23.72972972972973)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:29.779212,"(3.9, 4.4, 4.324324324324325)","(31.0, 50.0, 45.75609756097561)","(21.0, 38.0, 36.0)","(8.5, 9.4, 8.962962962962964)","(7.0, 7.6, 7.4799999999999995)","(8.5, 12.0, 11.725806451612904)","(31.0, 44.0, 42.3)","(3.8, 5.5, 5.451724137931035)","(10.0, 12.0, 11.596491228070175)","(15.0, 24.0, 23.85185185185185)","(18.0, 24.0, 23.761904761904763)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:31.245581,"(3.9, 4.4, 4.324324324324325)","(31.0, 50.0, 45.75609756097561)","(21.0, 38.0, 36.0)","(8.5, 9.0, 8.961904761904762)","(7.0, 7.6, 7.4847457627118645)","(8.5, 12.0, 11.725806451612904)","(31.0, 44.0, 42.3)","(3.8, 5.5, 5.45820895522388)","(10.0, 12.0, 11.596491228070175)","(15.0, 23.0, 22.4375)","(18.0, 24.0, 23.761904761904763)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:32.695752,"(3.9, 4.4, 4.343699731903485)","(31.0, 50.0, 45.75609756097561)","(21.0, 38.0, 36.57142857142857)","(8.5, 9.2, 9.334751773049646)","(7.0, 7.6, 7.482352941176471)","(8.5, 12.0, 10.39873417721519)","(31.0, 44.0, 42.375)","(3.8, 5.5, 5.471153846153847)","(10.0, 12.0, 11.772727272727273)","(15.0, 23.0, 22.5)","(18.0, 24.0, 24.318181818181817)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:34.133400,"(3.9, 4.4, 4.343699731903485)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.32)","(7.0, 7.6, 7.472413793103448)","(8.5, 10.5, 10.31981981981982)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.5, 5.49811320754717)","(10.0, 12.5, 11.95)","(15.0, 23.0, 22.476190476190474)","(18.0, 25.0, 24.375)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:35.689004,"(3.9, 4.4, 4.342148760330579)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.275675675675675)","(7.0, 7.6, 7.466666666666667)","(8.5, 10.5, 10.31981981981982)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.5, 5.541935483870968)","(10.0, 12.0, 11.95)","(15.0, 23.0, 22.214285714285715)","(18.0, 25.0, 24.375)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:37.132343,"(3.9, 4.4, 4.340509915014164)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.28780487804878)","(7.0, 7.6, 7.466666666666667)","(8.5, 10.5, 10.31981981981982)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.6, 5.546428571428571)","(10.0, 12.0, 11.95)","(15.0, 23.0, 21.81081081081081)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:38.545116,"(3.9, 4.4, 4.340509915014164)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.311475409836065)","(7.0, 7.6, 7.466666666666667)","(8.5, 10.5, 10.473333333333333)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.6, 5.544827586206896)","(10.0, 12.0, 11.95)","(15.0, 22.0, 21.825)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:39.933791,"(3.9, 4.4, 4.338775510204082)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.244444444444444)","(7.0, 7.6, 7.4561403508771935)","(8.5, 10.5, 10.172727272727272)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.6, 5.598181818181818)","(10.0, 12.0, 11.790322580645162)","(15.0, 22.0, 21.853658536585368)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:41.305836,"(3.9, 4.4, 4.3464285714285715)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.244444444444444)","(7.0, 7.6, 7.469565217391304)","(8.5, 10.5, 10.172727272727272)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.6, 5.598181818181818)","(10.0, 12.0, 11.729166666666666)","(15.0, 22.0, 21.853658536585368)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:42.868765,"(3.9, 4.4, 4.3464285714285715)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.313793103448276)","(7.0, 7.6, 7.453658536585366)","(8.5, 10.5, 10.21111111111111)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.6, 5.656521739130435)","(10.0, 12.0, 11.622222222222222)","(15.0, 22.0, 22.428571428571427)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:44.298329,"(3.9, 4.4, 4.315555555555555)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.252631578947367)","(7.0, 7.6, 7.453658536585366)","(8.5, 10.5, 10.21111111111111)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.7, 5.659459459459459)","(10.0, 12.0, 11.59322033898305)","(15.0, 23.0, 22.714285714285715)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:45.708343,"(3.9, 4.3, 4.216989066442388)","(31.0, 50.0, 45.945945945945944)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.248648648648649)","(7.0, 7.6, 7.475)","(8.5, 10.5, 9.827272727272728)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.8, 5.735483870967742)","(10.0, 12.0, 11.59322033898305)","(15.0, 23.0, 23.580645161290324)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:47.118225,"(3.9, 4.3, 4.216989066442388)","(31.0, 50.0, 45.75609756097561)","(21.0, 38.0, 36.0)","(8.5, 9.4, 9.252941176470587)","(7.0, 7.6, 7.457777777777778)","(8.5, 10.0, 9.813114754098361)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.8, 5.747692307692308)","(10.0, 12.0, 11.59322033898305)","(15.0, 24.0, 23.580645161290324)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:48.634952,"(3.9, 4.3, 4.203243243243244)","(31.0, 50.0, 46.13333333333333)","(21.0, 38.0, 35.0)","(8.5, 9.4, 9.233333333333333)","(7.0, 7.6, 7.4490566037735855)","(8.5, 10.0, 9.869565217391305)","(31.0, 44.0, 42.46153846153846)","(3.8, 5.8, 5.747692307692308)","(10.0, 12.0, 11.59322033898305)","(15.0, 24.0, 23.580645161290324)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:50.123477,"(3.8, 4.3, 4.203243243243244)","(31.0, 50.0, 46.13333333333333)","(21.0, 38.0, 35.0)","(8.5, 9.4, 9.310714285714287)","(6.5, 7.6, 7.4490566037735855)","(8.5, 10.0, 9.869565217391305)","(31.0, 44.0, 42.46153846153846)","(3.9, 5.8, 5.747692307692308)","(10.0, 12.0, 11.59322033898305)","(15.0, 24.0, 23.580645161290324)","(18.0, 25.0, 24.491525423728813)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:51.621268,"(3.8, 4.3, 4.200545851528385)","(31.0, 50.0, 47.25)","(21.0, 38.0, 35.0)","(8.5, 9.4, 9.213333333333333)","(6.5, 7.6, 7.436734693877551)","(8.5, 10.0, 9.869565217391305)","(31.0, 44.0, 42.46153846153846)","(3.9, 5.8, 5.797872340425532)","(10.0, 12.0, 11.587301587301587)","(15.0, 24.0, 23.1875)","(18.0, 25.0, 24.466666666666665)","(51.0, 160.0, 141.53846153846155)"
12-01-2023 17:38:53.190961,"(3.8, 4.3, 4.200545851528385)","(31.0, 48.0, 46.8780487804878)","(21.0, 38.0, 35.0)","(8.5, 9.4, 9.307407407407407)","(6.5, 7.6, 7.436734693877551)","(8.5, 10.0, 9.869565217391305)","(31.0, 44.0, 42.46153846153846)","(3.9, 5.8, 5.855555555555556)","(10.0, 12.0, 11.57857142857143)","(15.0, 24.0, 23.652173913043477)","(18.0, 25.0, 24.466666666666665)","(51.0, 160.0, 116.66666666666667)"
12-01-2023 17:38:54.768055,"(3.8, 4.2, 4.171134020618557)","(31.0, 50.0, 46.8780487804878)","(21.0, 38.0, 35.0)","(8.5, 9.4, 9.307407407407407)","(6.5, 7.6, 7.436734693877551)","(8.5, 10.0, 9.884615384615385)","(31.0, 44.0, 42.46153846153846)","(3.9, 5.9, 5.939130434782609)","(10.0, 12.0, 11.5390625)","(15.0, 24.0, 23.652173913043477)","(18.0, 25.0, 24.058823529411764)","(51.0, 150.0, 127.5)"
12-01-2023 17:38:56.404449,"(3.8, 4.2, 4.173584905660378)","(31.0, 50.0, 46.8780487804878)","(21.0, 38.0, 35.0)","(8.5, 9.4, 9.307407407407407)","(6.5, 7.6, 7.436734693877551)","(8.5, 10.0, 9.884615384615385)","(31.0, 44.0, 42.46153846153846)","(3.9, 6.0, 5.92)","(10.0, 12.0, 11.5390625)","(15.0, 24.0, 23.652173913043477)","(18.0, 25.0, 24.058823529411764)","(51.0, 140.0, 126.66666666666667)"
12-01-2023 17:38:58.033302,"(3.8, 4.2, 4.17)","(31.0, 50.0, 40.857142857142854)","(21.0, 38.0, 35.0)","(8.5, 9.4, 9.149999999999999)","(6.5, 7.6, 7.436734693877551)","(8.5, 10.0, 9.857142857142858)","(31.0, 44.0, 42.46153846153846)","(3.9, 6.0, 6.007142857142857)","(10.0, 12.0, 11.584507042253522)","(15.0, 24.0, 23.433333333333334)","(18.0, 25.0, 24.058823529411764)","(51.0, 140.0, 126.66666666666667)"
12-01-2023 17:38:59.673277,"(3.8, 4.2, 4.17)","(31.0, 42.0, 40.5)","(21.0, 38.0, 35.523809523809526)","(8.5, 9.2, 9.151219512195121)","(6.5, 7.6, 7.490909090909091)","(8.5, 10.0, 9.88888888888889)","(31.0, 44.0, 43.07692307692308)","(3.9, 6.2, 5.916216216216216)","(10.0, 12.0, 11.588235294117647)","(15.0, 24.0, 23.433333333333334)","(18.0, 25.0, 23.701492537313435)","(51.0, 140.0, 126.66666666666667)"
12-01-2023 17:39:01.159030,"(3.8, 4.2, 4.17)","(31.0, 42.0, 39.65217391304348)","(21.0, 38.0, 36.10526315789474)","(8.5, 9.2, 9.133333333333333)","(6.5, 7.6, 7.498765432098765)","(8.5, 10.0, 9.88888888888889)","(31.0, 44.0, 42.6)","(3.9, 6.0, 5.916216216216216)","(10.0, 12.0, 11.588235294117647)","(15.0, 24.0, 23.46875)","(18.0, 24.0, 23.696969696969695)","(51.0, 140.0, 126.66666666666667)"
12-01-2023 17:39:02.610407,"(3.8, 4.2, 4.174934725848564)","(31.0, 40.0, 39.65217391304348)","(21.0, 38.0, 35.23076923076923)","(8.5, 9.2, 9.184615384615384)","(6.5, 7.6, 7.502380952380952)","(8.5, 10.0, 10.092307692307692)","(31.0, 44.0, 42.4)","(3.9, 6.0, 5.755172413793104)","(10.0, 12.0, 11.588235294117647)","(15.0, 24.0, 23.46875)","(18.0, 24.0, 24.333333333333332)","(51.0, 140.0, 136.66666666666666)"
12-01-2023 17:39:04.079103,"(3.8, 4.2, 4.184848484848485)","(31.0, 40.0, 39.666666666666664)","(21.0, 38.0, 35.23076923076923)","(8.5, 9.4, 9.184615384615384)","(6.5, 7.6, 7.6482758620689655)","(8.5, 10.5, 10.08955223880597)","(31.0, 44.0, 44.857142857142854)","(3.9, 5.9, 5.569230769230769)","(10.0, 12.0, 11.588235294117647)","(15.0, 24.0, 25.81818181818182)","(18.0, 25.0, 24.333333333333332)","(51.0, 170.0, 130.0)"
12-01-2023 17:39:05.961686,"(3.8, 4.2, 4.197160883280757)","(31.0, 40.0, 36.25)","(21.0, 38.0, 34.75)","(8.5, 9.4, 9.406451612903226)","(6.5, 7.8, 7.659090909090909)","(8.5, 10.5, 10.063492063492063)","(31.0, 46.0, 44.857142857142854)","(3.9, 5.7, 5.618181818181818)","(10.0, 12.0, 11.540983606557377)","(15.0, 27.0, 26.555555555555557)","(18.0, 25.0, 24.333333333333332)","(51.0, 150.0, 130.0)"
12-01-2023 17:39:07.769094,"(3.8, 4.2, 4.197160883280757)","(31.0, 38.0, 36.166666666666664)","(21.0, 38.0, 34.75)","(8.5, 9.6, 9.383333333333333)","(6.5, 7.8, 7.685)","(8.5, 10.5, 10.133333333333333)","(31.0, 46.0, 45.05882352941177)","(4.0, 5.7, 5.570833333333333)","(10.0, 12.0, 11.588235294117647)","(15.0, 27.0, 26.2)","(18.0, 25.0, 24.36842105263158)","(51.0, 150.0, 140.0)"
12-01-2023 17:39:09.506127,"(3.8, 4.2, 4.21142578125)","(31.0, 38.0, 35.6)","(21.0, 38.0, 34.75)","(8.5, 9.4, 9.383333333333333)","(6.5, 7.8, 7.685)","(8.5, 10.5, 9.993548387096775)","(31.0, 46.0, 45.05882352941177)","(4.0, 5.6, 5.507692307692308)","(10.0, 12.0, 11.588235294117647)","(15.0, 27.0, 26.4)","(18.0, 25.0, 24.142857142857142)","(51.0, 160.0, 140.0)"
12-01-2023 17:39:11.042093,"(3.8, 4.3, 4.211598440545809)","(31.0, 36.0, 35.6)","(21.0, 38.0, 34.75)","(8.5, 9.4, 9.383333333333333)","(6.5, 7.8, 7.685)","(8.5, 10.0, 10.03048780487805)","(31.0, 46.0, 45.05882352941177)","(4.0, 5.6, 5.495348837209303)","(10.0, 12.0, 11.588235294117647)","(15.0, 27.0, 26.88888888888889)","(18.0, 25.0, 24.142857142857142)","(51.0, 160.0, 140.0)"
12-01-2023 17:39:12.517907,"(3.8, 4.3, 4.211598440545809)","(31.0, 36.0, 35.6)","(21.0, 38.0, 34.75)","(8.5, 9.4, 9.527777777777779)","(6.5, 7.8, 7.685)","(8.5, 10.5, 10.109756097560975)","(31.0, 46.0, 44.666666666666664)","(4.0, 5.5, 5.45)","(10.0, 12.0, 11.540983606557377)","(15.0, 27.0, 26.88888888888889)","(18.0, 25.0, 24.8)","(51.0, 160.0, 140.0)"
12-01-2023 17:39:14.007110,"(3.8, 4.3, 4.211770428015564)","(31.0, 36.0, 35.6)","(21.0, 38.0, 34.75)","(8.5, 9.6, 9.73529411764706)","(6.5, 7.8, 7.685)","(8.5, 10.5, 10.30813953488372)","(31.0, 46.0, 42.470588235294116)","(4.0, 5.5, 5.428571428571429)","(10.0, 12.0, 11.540983606557377)","(15.0, 27.0, 26.88888888888889)","(18.0, 25.0, 24.8)","(51.0, 160.0, 140.0)"
12-01-2023 17:39:15.470599,"(3.8, 4.3, 4.211770428015564)","(31.0, 36.0, 35.6)","(21.0, 38.0, 34.75)","(8.5, 9.8, 9.938461538461539)","(6.5, 7.8, 7.720689655172413)","(8.5, 10.5, 10.30813953488372)","(31.0, 46.0, 42.470588235294116)","(4.0, 5.5, 5.39016393442623)","(10.0, 12.0, 11.540983606557377)","(15.0, 27.0, 26.916666666666668)","(18.0, 25.0, 24.8)","(51.0, 160.0, 140.0)"
12-01-2023 17:39:16.956007,"(3.8, 4.3, 4.211770428015564)","(31.0, 36.0, 33.88235294117647)","(21.0, 38.0, 34.6)","(8.5, 10.0, 10.055769230769231)","(6.5, 7.8, 7.720689655172413)","(8.5, 10.5, 10.30813953488372)","(31.0, 46.0, 42.470588235294116)","(4.0, 5.4, 5.377358490566038)","(10.0, 12.0, 11.540983606557377)","(15.0, 27.0, 26.90909090909091)","(18.0, 25.0, 24.095238095238095)","(51.0, 160.0, 140.0)"
12-01-2023 17:39:18.516590,"(3.8, 4.3, 4.211770428015564)","(31.0, 36.0, 34.375)","(21.0, 38.0, 34.666666666666664)","(8.5, 10.5, 10.160377358490566)","(6.5, 7.8, 7.564601769911504)","(8.5, 10.5, 10.30813953488372)","(31.0, 46.0, 42.470588235294116)","(4.0, 5.4, 5.348387096774194)","(10.0, 12.0, 11.588235294117647)","(15.0, 27.0, 26.833333333333332)","(18.0, 25.0, 24.095238095238095)","(51.0, 160.0, 140.0)"
