,Adaminaby,Conquered Journey,Right On Ralphy,Lord Power,Borlotti Beans,Lord Prophet,Lady Damus
08-12-2022 13:22:52.323144,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 20.75)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:22:53.589550,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 22.333333333333332)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:22:54.839130,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 22.333333333333332)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:22:56.090158,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 20.75)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:22:57.298240,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 20.75)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:22:58.526041,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 22.333333333333332)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:22:59.766298,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 22.333333333333332)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:01.012351,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 22.333333333333332)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:02.162326,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 20.75)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:03.400707,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 20.75)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:04.634944,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 20.75)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:05.747844,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 20.75)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:06.814647,"(12.0, 17.5, 16.166666666666668)","(19.0, 23.0, 20.75)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:07.899569,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.636363636363637)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:09.023143,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.636363636363637)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:10.249932,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.636363636363637)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.166666666666668)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:11.513851,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.636363636363637)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.166666666666668)","(5.0, 9.2, 7.866666666666666)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:12.672594,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.636363636363637)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.166666666666668)","(5.0, 9.2, 7.866666666666666)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:13.792720,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.636363636363637)","(31.0, 90.0, 55.5)","(6.0, 8.4, 8.166666666666668)","(5.0, 9.2, 7.866666666666666)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:14.909107,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.636363636363637)","(31.0, 90.0, 59.333333333333336)","(6.0, 8.4, 8.166666666666668)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5975000000000001)"
08-12-2022 13:23:16.068827,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 59.333333333333336)","(6.0, 8.4, 8.044444444444444)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:17.192649,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 82.92307692307692)","(6.0, 8.4, 8.166666666666668)","(5.0, 9.2, 8.033333333333333)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:18.342993,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 86.0)","(6.0, 8.4, 7.800000000000001)","(5.0, 9.2, 7.866666666666666)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:19.522773,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 86.0)","(6.0, 8.4, 7.800000000000001)","(5.0, 9.2, 7.866666666666666)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:20.633222,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 82.92307692307692)","(6.0, 8.4, 7.800000000000001)","(5.0, 9.2, 7.866666666666666)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:21.616006,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 59.333333333333336)","(6.0, 8.4, 7.800000000000001)","(5.0, 9.2, 7.866666666666666)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:22.733353,"(12.0, 17.5, 16.0)","(19.0, 23.0, 21.0)","(31.0, 90.0, 82.92307692307692)","(6.0, 8.4, 7.800000000000001)","(5.0, 9.2, 7.866666666666666)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:23.868268,"(12.0, 17.5, 16.0)","(19.0, 23.0, 21.0)","(31.0, 90.0, 82.92307692307692)","(6.0, 8.4, 7.800000000000001)","(5.0, 9.2, 8.2)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:24.962397,"(12.0, 17.5, 17.136363636363637)","(19.0, 23.0, 22.25)","(31.0, 90.0, 82.92307692307692)","(6.0, 8.4, 7.800000000000001)","(5.0, 9.2, 8.2)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:26.100532,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 59.333333333333336)","(6.0, 8.4, 7.800000000000001)","(5.0, 9.2, 7.914285714285715)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:27.194540,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 59.333333333333336)","(6.0, 8.4, 8.0)","(5.0, 9.2, 7.914285714285715)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:28.316424,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 82.92307692307692)","(6.0, 8.4, 8.0)","(5.0, 9.2, 7.914285714285715)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:29.311566,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 82.66666666666666)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.1)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6015384615384616)"
08-12-2022 13:23:30.424454,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 82.66666666666666)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.466666666666667)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6015384615384616)"
08-12-2022 13:23:31.611598,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 82.66666666666666)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.68)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6015384615384616)"
08-12-2022 13:23:32.733428,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.3)","(5.0, 9.0, 8.3)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6015384615384616)"
08-12-2022 13:23:33.828428,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.3)","(5.0, 9.0, 8.3)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6015384615384616)"
08-12-2022 13:23:35.011104,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.3)","(5.0, 9.0, 8.399999999999999)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:36.092013,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.399999999999999)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:37.196960,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.399999999999999)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:38.347382,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.2, 8.399999999999999)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:39.528098,"(12.0, 17.5, 17.3125)","(19.0, 23.0, 22.666666666666668)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.3)","(5.0, 9.2, 8.399999999999999)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:40.732239,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.3)","(5.0, 9.2, 7.815384615384615)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:41.852674,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.2, 7.815384615384615)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:42.972065,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.2, 7.815384615384615)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:44.113175,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.2, 7.815384615384615)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.5996000000000001)"
08-12-2022 13:23:45.173200,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.285714285714286)","(5.0, 9.2, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.599933774834437)"
08-12-2022 13:23:46.205794,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.599933774834437)"
08-12-2022 13:23:47.364257,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.599933774834437)"
08-12-2022 13:23:48.530630,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.599933774834437)"
08-12-2022 13:23:49.682789,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.599933774834437)"
08-12-2022 13:23:50.873678,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.307692307692308)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6011971830985916)"
08-12-2022 13:23:52.035598,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.307692307692308)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6011971830985916)"
08-12-2022 13:23:53.373650,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6011971830985916)"
08-12-2022 13:23:54.665858,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6011971830985916)"
08-12-2022 13:23:56.061974,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6011971830985916)"
08-12-2022 13:23:57.629622,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6011971830985916)"
08-12-2022 13:23:58.941511,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6011971830985916)"
08-12-2022 13:24:00.721548,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 8.0)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6011971830985916)"
08-12-2022 13:24:02.096297,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 58.0)","(6.0, 8.4, 8.0)","(5.0, 9.0, 7.800000000000001)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6014705882352942)"
08-12-2022 13:24:03.356028,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 48.333333333333336)","(6.0, 8.4, 8.0)","(5.0, 8.4, 7.800000000000001)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.6014705882352942)"
08-12-2022 13:24:04.578246,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 48.333333333333336)","(6.0, 8.4, 8.0)","(5.0, 8.4, 7.866666666666667)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.65, 1.615)"
08-12-2022 13:24:05.800495,"(12.0, 17.5, 17.38095238095238)","(19.0, 24.0, 23.5)","(31.0, 90.0, 50.0)","(6.0, 8.4, 8.0)","(5.0, 8.4, 7.866666666666667)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.63, 1.615)"
08-12-2022 13:24:06.914059,"(12.0, 17.5, 17.38095238095238)","(19.0, 24.0, 23.5)","(31.0, 90.0, 50.0)","(6.0, 8.4, 8.0)","(5.0, 8.4, 8.533333333333335)","(18.0, 46.0, 39.333333333333336)","(1.5, 1.63, 1.6219999999999999)"
08-12-2022 13:24:08.390227,"(12.0, 17.5, 17.272727272727273)","(19.0, 24.0, 23.5)","(31.0, 90.0, 74.375)","(6.0, 8.4, 8.0)","(5.0, 8.8, 8.342857142857143)","(18.0, 46.0, 32.666666666666664)","(1.5, 1.63, 1.6219999999999999)"
08-12-2022 13:24:09.574661,"(12.0, 17.5, 17.272727272727273)","(19.0, 24.0, 23.5)","(31.0, 90.0, 74.375)","(6.0, 8.4, 8.0)","(5.0, 8.8, 8.342857142857143)","(18.0, 46.0, 36.666666666666664)","(1.5, 1.63, 1.6219999999999999)"
08-12-2022 13:24:10.758082,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 74.375)","(6.0, 8.4, 8.0)","(5.0, 8.8, 8.566666666666666)","(18.0, 42.0, 36.666666666666664)","(1.5, 1.63, 1.6219999999999999)"
08-12-2022 13:24:11.876585,"(12.0, 17.5, 17.272727272727273)","(19.0, 24.0, 23.5)","(31.0, 90.0, 51.6)","(6.0, 8.4, 8.0)","(5.0, 8.8, 8.584615384615386)","(18.0, 42.0, 33.0)","(1.5, 1.63, 1.6219999999999999)"
08-12-2022 13:24:13.113844,"(12.0, 17.5, 17.272727272727273)","(19.0, 24.0, 23.5)","(31.0, 90.0, 51.6)","(6.0, 8.4, 8.0)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6179999999999999)"
08-12-2022 13:24:14.311370,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 51.6)","(6.0, 8.4, 8.0)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 38.0)","(1.5, 1.63, 1.6179999999999999)"
08-12-2022 13:24:15.563440,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.0, 8.4, 8.0)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 38.0)","(1.5, 1.63, 1.6179999999999999)"
08-12-2022 13:24:16.797378,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 82.32)","(6.0, 8.4, 8.0)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6179999999999999)"
08-12-2022 13:24:17.937696,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 82.32)","(6.0, 8.4, 8.0)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6179999999999999)"
08-12-2022 13:24:19.014843,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 82.32)","(6.0, 8.4, 8.0)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6179999999999999)"
08-12-2022 13:24:20.029237,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 51.6)","(6.0, 8.4, 8.307692307692308)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6179999999999999)"
08-12-2022 13:24:21.044570,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.0, 8.4, 8.307692307692308)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6179999999999999)"
08-12-2022 13:24:22.181352,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.0, 8.4, 8.307692307692308)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:23.169438,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.0, 8.4, 8.307692307692308)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:24.180133,"(12.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.0, 8.4, 8.307692307692308)","(5.0, 8.8, 7.866666666666667)","(18.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:25.268847,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.5, 8.4, 8.0)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:26.354585,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.5, 8.4, 8.0)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:27.384079,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.5, 8.4, 8.0)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:28.733987,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.5, 8.4, 8.0)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:29.903295,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.5, 8.4, 8.0)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:30.924450,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 51.6)","(6.5, 8.4, 8.0)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:32.049517,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.5, 8.4, 8.307692307692308)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:33.226481,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.5, 8.4, 8.307692307692308)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:34.350622,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 51.6)","(6.5, 8.4, 8.0)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:35.397232,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 51.6)","(6.5, 8.4, 8.0)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:36.434749,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 77.2)","(6.5, 8.4, 8.307692307692308)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:37.436178,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 82.61538461538461)","(6.5, 8.4, 8.307692307692308)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:38.483249,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 7.95)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:39.418164,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 59.333333333333336)","(6.5, 8.4, 7.95)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:40.487270,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 82.92307692307692)","(6.5, 8.4, 8.307692307692308)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
08-12-2022 13:24:41.571987,"(13.0, 17.5, 17.3125)","(19.0, 24.0, 23.5)","(31.0, 90.0, 82.92307692307692)","(6.5, 8.4, 8.307692307692308)","(5.5, 8.8, 7.866666666666667)","(19.0, 40.0, 33.0)","(1.5, 1.63, 1.6233333333333333)"
