,Amazonian Queen,Dots Redeemer,Dr Ryker,Mad Brax,King Kaboom,Button,Mahogany Jet,Shes So Kind
11-01-2023 19:13:43.398203,"(6.5, 11.5, 10.722222222222221)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.793939393939394)","(5.5, 8.8, 8.420588235294119)","(5.5, 8.0, 7.571428571428571)","(6.5, 7.2, 6.5473684210526315)","(9.0, 22.0, 19.5)","(16.0, 17.5, 16.61764705882353)"
11-01-2023 19:13:44.525267,"(6.5, 11.5, 10.642857142857142)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.761111111111111)","(5.5, 8.8, 8.414925373134329)","(5.5, 8.0, 7.333333333333333)","(6.5, 7.2, 6.448484848484849)","(9.0, 22.0, 19.5)","(16.0, 17.5, 16.61764705882353)"
11-01-2023 19:13:45.649611,"(6.5, 11.5, 10.642857142857142)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.65)","(5.5, 8.8, 8.414925373134329)","(5.5, 8.0, 7.333333333333333)","(6.5, 7.2, 6.683333333333333)","(9.0, 22.0, 19.5)","(16.0, 17.5, 16.318181818181817)"
11-01-2023 19:13:46.850626,"(6.5, 11.5, 11.166666666666666)","(3.9, 4.6, 4.588888888888889)","(4.8, 5.9, 5.7250000000000005)","(5.5, 8.8, 8.42962962962963)","(5.5, 8.0, 7.571428571428571)","(6.5, 7.2, 6.683333333333333)","(9.0, 22.0, 19.5)","(16.0, 17.0, 16.166666666666668)"
11-01-2023 19:13:48.030992,"(7.0, 12.5, 10.785714285714286)","(3.9, 4.6, 4.588888888888889)","(4.8, 5.9, 5.86)","(5.5, 8.8, 8.282758620689656)","(5.5, 8.0, 7.333333333333333)","(6.0, 7.2, 6.683333333333333)","(10.0, 22.0, 19.5)","(16.0, 17.0, 16.166666666666668)"
11-01-2023 19:13:49.147587,"(7.0, 12.5, 10.785714285714286)","(3.9, 4.6, 4.588888888888889)","(4.8, 5.9, 5.86)","(5.5, 8.8, 8.282758620689656)","(5.5, 8.0, 7.333333333333333)","(6.0, 7.2, 6.683333333333333)","(10.0, 22.0, 19.5)","(16.0, 17.0, 15.409090909090908)"
11-01-2023 19:13:50.251267,"(7.0, 12.5, 10.785714285714286)","(3.9, 4.6, 4.588888888888889)","(4.8, 5.9, 5.873333333333334)","(5.5, 8.8, 8.282758620689656)","(5.5, 8.0, 7.333333333333333)","(6.0, 7.2, 6.683333333333333)","(10.0, 22.0, 19.5)","(16.0, 17.0, 15.452380952380953)"
11-01-2023 19:13:51.382868,"(7.0, 12.5, 10.807692307692308)","(3.9, 4.6, 4.572727272727272)","(4.8, 5.9, 5.838461538461539)","(5.5, 8.8, 8.283999999999999)","(5.5, 8.0, 7.3)","(6.0, 7.2, 6.697297297297297)","(10.0, 22.0, 19.647058823529413)","(16.0, 17.0, 15.676470588235293)"
11-01-2023 19:13:52.584050,"(7.0, 12.5, 10.766666666666667)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.783870967741936)","(5.5, 8.8, 8.283999999999999)","(5.5, 8.0, 7.3)","(6.0, 7.2, 6.6187499999999995)","(10.0, 22.0, 19.894736842105264)","(16.0, 17.0, 15.676470588235293)"
11-01-2023 19:13:53.757255,"(7.0, 12.5, 10.766666666666667)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.783870967741936)","(5.5, 8.8, 8.283999999999999)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.2, 6.6187499999999995)","(10.0, 22.0, 20.0)","(16.0, 17.0, 15.676470588235293)"
11-01-2023 19:13:54.931413,"(7.0, 12.5, 10.766666666666667)","(3.9, 4.6, 4.588888888888889)","(4.8, 5.9, 5.838461538461539)","(5.5, 8.8, 8.296969696969697)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.2, 6.666666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 15.676470588235293)"
11-01-2023 19:13:56.177172,"(7.0, 12.5, 10.766666666666667)","(3.9, 4.6, 4.588888888888889)","(4.8, 5.9, 5.75)","(5.5, 8.6, 8.29142857142857)","(5.5, 8.0, 7.3)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.166666666666668)"
11-01-2023 19:13:57.442454,"(7.0, 12.5, 10.766666666666667)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.75)","(5.5, 8.6, 8.29142857142857)","(5.5, 8.0, 7.3)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.166666666666668)"
11-01-2023 19:13:58.692371,"(7.0, 12.5, 10.766666666666667)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.75)","(5.5, 8.6, 8.29142857142857)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.166666666666668)"
11-01-2023 19:13:59.908930,"(7.0, 12.5, 10.766666666666667)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.75)","(5.5, 8.6, 8.29142857142857)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.166666666666668)"
11-01-2023 19:14:01.042340,"(7.0, 12.5, 10.766666666666667)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.728571428571429)","(5.5, 8.6, 8.29142857142857)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.166666666666668)"
11-01-2023 19:14:02.111944,"(7.0, 12.0, 10.2125)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.675)","(5.5, 8.6, 8.296969696969697)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.166666666666668)"
11-01-2023 19:14:03.249103,"(7.0, 12.0, 10.46)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.728571428571429)","(5.5, 8.6, 8.296969696969697)","(5.5, 8.0, 7.3)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.444444444444443)"
11-01-2023 19:14:04.354871,"(7.0, 12.0, 10.114285714285716)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.82)","(5.5, 8.6, 8.296969696969697)","(5.5, 8.0, 7.3)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.5)"
11-01-2023 19:14:05.444631,"(7.0, 12.0, 10.114285714285716)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.82)","(5.5, 8.6, 8.436065573770492)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.41176470588235)"
11-01-2023 19:14:06.585184,"(7.0, 12.0, 10.24)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.82)","(5.5, 8.6, 8.44848484848485)","(5.5, 8.0, 7.3)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.23913043478261)"
11-01-2023 19:14:07.810962,"(7.0, 12.0, 10.610526315789475)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.82)","(5.5, 8.6, 8.44848484848485)","(5.5, 8.0, 7.3)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.35185185185185)"
11-01-2023 19:14:08.975297,"(7.0, 12.0, 10.610526315789475)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.78)","(5.5, 8.6, 8.44848484848485)","(5.5, 8.0, 7.3)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.35185185185185)"
11-01-2023 19:14:10.005879,"(7.0, 12.0, 10.610526315789475)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.728571428571429)","(5.5, 8.6, 8.21951219512195)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.35185185185185)"
11-01-2023 19:14:11.158968,"(7.0, 12.0, 10.610526315789475)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.675)","(5.5, 8.6, 7.722448979591836)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.35185185185185)"
11-01-2023 19:14:12.293550,"(7.0, 12.0, 10.705882352941178)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.811111111111112)","(5.5, 8.4, 8.16)","(5.5, 8.0, 7.533333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.35185185185185)"
11-01-2023 19:14:13.654508,"(7.0, 12.0, 11.241379310344827)","(3.9, 4.7, 4.6454545454545455)","(4.8, 5.9, 5.771428571428571)","(5.5, 8.4, 8.333333333333334)","(5.5, 8.0, 7.3)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.26923076923077)","(16.0, 17.0, 16.35185185185185)"
11-01-2023 19:14:14.976036,"(7.0, 12.0, 11.0)","(3.9, 4.7, 4.6)","(4.8, 5.9, 5.811111111111112)","(5.5, 8.4, 8.333333333333334)","(5.5, 8.0, 7.72)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 19.934782608695652)","(16.0, 17.0, 15.85135135135135)"
11-01-2023 19:14:16.264696,"(7.0, 12.0, 11.0)","(3.9, 4.7, 4.6)","(4.8, 5.9, 5.811111111111112)","(5.5, 8.4, 8.333333333333334)","(5.5, 8.0, 7.72)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 19.934782608695652)","(16.0, 17.0, 15.85135135135135)"
11-01-2023 19:14:17.633988,"(7.0, 12.0, 11.0)","(3.9, 4.7, 4.6)","(4.8, 5.9, 5.728571428571429)","(5.5, 8.4, 8.32)","(5.5, 8.0, 7.72)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 19.934782608695652)","(16.0, 17.0, 15.81578947368421)"
11-01-2023 19:14:18.940848,"(7.0, 12.0, 11.0)","(3.9, 4.7, 4.6)","(4.8, 5.9, 5.675)","(5.5, 8.4, 8.32)","(5.5, 8.0, 7.72)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 19.934782608695652)","(16.0, 17.0, 15.81578947368421)"
11-01-2023 19:14:20.187358,"(7.0, 12.0, 11.0)","(3.9, 4.7, 4.6)","(4.8, 5.9, 5.800000000000001)","(5.5, 8.4, 8.32)","(5.5, 8.0, 7.72)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.333333333333332)","(16.0, 17.0, 16.404761904761905)"
11-01-2023 19:14:21.469626,"(7.0, 12.0, 10.928571428571429)","(3.9, 4.7, 4.6)","(4.8, 5.9, 5.800000000000001)","(5.5, 8.4, 8.32)","(5.5, 8.0, 7.72)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.125)","(16.0, 16.5, 16.404761904761905)"
11-01-2023 19:14:22.731811,"(7.0, 12.0, 11.375)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.771428571428571)","(5.5, 8.4, 8.409756097560976)","(5.5, 8.0, 7.72)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.125)","(16.0, 16.5, 15.61111111111111)"
11-01-2023 19:14:23.926703,"(7.0, 12.0, 11.735294117647058)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.776923076923077)","(5.5, 8.6, 8.409756097560976)","(5.5, 8.0, 7.485714285714286)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.235294117647058)","(16.0, 16.5, 15.61111111111111)"
11-01-2023 19:14:25.092879,"(7.0, 12.0, 11.735294117647058)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.776923076923077)","(5.5, 8.6, 8.422727272727274)","(5.5, 8.0, 7.066666666666666)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.235294117647058)","(16.0, 16.5, 15.314814814814815)"
11-01-2023 19:14:26.205793,"(7.0, 12.0, 11.5)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.75)","(5.5, 8.6, 8.409756097560976)","(5.5, 8.0, 7.266666666666667)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.235294117647058)","(16.0, 16.5, 15.314814814814815)"
11-01-2023 19:14:27.324719,"(7.0, 12.0, 11.735294117647058)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.675)","(5.5, 8.6, 8.409756097560976)","(5.5, 7.8, 7.270588235294118)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.235294117647058)","(16.0, 16.5, 15.314814814814815)"
11-01-2023 19:14:28.457326,"(7.0, 12.0, 11.735294117647058)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.728571428571429)","(5.5, 8.6, 8.452830188679245)","(5.5, 7.8, 6.9818181818181815)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.235294117647058)","(15.0, 16.5, 15.314814814814815)"
11-01-2023 19:14:29.587934,"(7.0, 12.0, 11.5)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.785714285714286)","(5.5, 8.6, 8.45217391304348)","(5.5, 7.8, 7.199999999999999)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.235294117647058)","(15.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:30.684183,"(7.0, 12.0, 11.5)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.785714285714286)","(5.5, 8.6, 8.45217391304348)","(5.5, 7.6, 7.309090909090909)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 20.235294117647058)","(15.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:31.879764,"(7.0, 12.0, 11.735294117647058)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.785714285714286)","(5.5, 8.6, 8.458333333333334)","(5.5, 7.6, 7.066666666666666)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 19.5)","(15.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:33.115662,"(7.0, 12.0, 11.5)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.825925925925926)","(5.5, 8.6, 8.458333333333334)","(5.5, 7.6, 7.142857142857142)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 19.5)","(15.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:34.426838,"(7.0, 12.0, 11.5)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.751428571428572)","(5.5, 8.6, 8.458333333333334)","(5.5, 7.6, 7.333333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 19.5)","(15.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:35.628653,"(7.0, 12.0, 11.735294117647058)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.751428571428572)","(5.5, 8.6, 8.458333333333334)","(5.5, 7.6, 7.333333333333333)","(6.0, 7.0, 6.626666666666666)","(10.0, 22.0, 19.717391304347828)","(15.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:36.779577,"(7.0, 12.0, 11.735294117647058)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.751428571428572)","(5.5, 8.6, 8.458333333333334)","(5.5, 7.6, 7.142857142857142)","(6.0, 7.0, 6.636363636363636)","(10.0, 22.0, 19.717391304347828)","(15.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:37.892512,"(7.0, 12.0, 11.5)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.751428571428572)","(5.5, 8.6, 8.45217391304348)","(5.5, 7.6, 7.333333333333333)","(6.0, 7.0, 6.636363636363636)","(10.0, 22.0, 19.717391304347828)","(15.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:39.043097,"(7.0, 12.0, 11.735294117647058)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.751428571428572)","(5.5, 8.6, 8.45217391304348)","(5.5, 7.6, 7.142857142857142)","(6.0, 7.0, 6.636363636363636)","(10.0, 22.0, 19.717391304347828)","(15.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:40.117123,"(7.0, 12.0, 11.5)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.751428571428572)","(6.0, 8.6, 8.458333333333334)","(5.5, 7.6, 7.142857142857142)","(6.0, 7.0, 6.636363636363636)","(11.0, 22.0, 19.717391304347828)","(14.0, 16.5, 15.166666666666666)"
11-01-2023 19:14:41.223889,"(7.0, 12.0, 11.5)","(3.9, 4.7, 4.636)","(4.8, 5.9, 5.725641025641026)","(6.0, 8.6, 8.464)","(5.5, 7.6, 7.317647058823529)","(6.0, 7.0, 6.371428571428572)","(11.0, 22.0, 19.717391304347828)","(14.0, 16.5, 15.3)"
11-01-2023 19:14:42.374768,"(7.0, 12.0, 11.538461538461538)","(3.9, 4.7, 4.640740740740741)","(4.8, 5.8, 5.677777777777778)","(6.0, 8.6, 8.464)","(5.5, 7.6, 7.1454545454545455)","(6.0, 6.8, 6.6)","(11.0, 22.0, 19.717391304347828)","(14.0, 16.5, 15.3)"
11-01-2023 19:14:43.600438,"(7.0, 12.0, 11.375)","(3.9, 4.7, 4.640740740740741)","(4.8, 5.7, 5.716666666666667)","(6.0, 8.6, 8.438095238095238)","(5.5, 7.4, 7.142857142857143)","(6.0, 6.8, 6.5)","(11.0, 22.0, 19.717391304347828)","(14.0, 16.5, 15.3)"
11-01-2023 19:14:44.802747,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.640740740740741)","(4.8, 5.8, 5.777777777777778)","(6.0, 8.6, 7.859999999999999)","(5.5, 7.4, 7.142857142857143)","(6.0, 6.8, 6.6)","(11.0, 22.0, 19.717391304347828)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:45.958340,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.640740740740741)","(4.8, 5.9, 5.777777777777778)","(6.0, 8.6, 7.859999999999999)","(5.5, 7.4, 7.142857142857143)","(6.0, 6.8, 6.523076923076923)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:47.080506,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.95)","(6.0, 8.4, 8.16)","(5.5, 7.4, 7.04)","(6.0, 6.8, 6.6)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:48.158150,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.95)","(6.0, 8.4, 8.16)","(5.5, 7.4, 7.04)","(6.0, 6.8, 6.6)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:49.266305,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.79)","(6.0, 8.4, 8.181818181818182)","(5.5, 7.4, 6.859999999999999)","(6.0, 6.8, 6.523076923076923)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:50.342789,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.88)","(6.0, 8.4, 8.057142857142857)","(5.5, 7.4, 7.04)","(6.0, 6.8, 6.6)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:51.511958,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.866666666666666)","(6.0, 8.4, 8.181818181818182)","(5.5, 7.4, 7.04)","(6.0, 6.8, 6.6)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:52.695892,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.825)","(6.0, 8.4, 8.1)","(5.5, 7.4, 7.08)","(6.0, 6.8, 6.523076923076923)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:53.959107,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.866666666666666)","(6.0, 8.4, 8.133333333333333)","(5.5, 7.4, 7.103703703703704)","(6.0, 6.8, 6.6)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:55.128331,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.866666666666666)","(6.0, 8.4, 8.133333333333333)","(5.5, 7.4, 7.103703703703704)","(6.0, 6.8, 6.6)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.6)"
11-01-2023 19:14:56.272425,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.866666666666666)","(6.0, 8.4, 8.133333333333333)","(5.5, 7.4, 7.103703703703704)","(6.0, 6.8, 6.523076923076923)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.6)"
11-01-2023 19:14:57.413380,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.9)","(6.0, 8.4, 8.285714285714286)","(5.5, 7.4, 7.038709677419355)","(6.0, 6.8, 6.523076923076923)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.6)"
11-01-2023 19:14:58.555176,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.9)","(6.0, 8.4, 8.08)","(5.5, 7.4, 7.038709677419355)","(6.0, 6.8, 6.6)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.5)"
11-01-2023 19:14:59.618961,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.866666666666666)","(6.0, 8.4, 8.08)","(5.5, 7.4, 7.038709677419355)","(6.0, 6.8, 6.6)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.6)"
11-01-2023 19:15:00.667962,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.6617021276595745)","(4.8, 6.0, 5.872727272727273)","(6.0, 8.4, 8.125)","(5.5, 7.4, 7.038709677419355)","(6.0, 6.8, 6.5)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.6)"
11-01-2023 19:15:01.909716,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.654545454545454)","(4.8, 6.0, 5.942857142857143)","(6.0, 8.4, 8.08)","(5.5, 7.4, 7.038709677419355)","(6.0, 6.8, 6.6499999999999995)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.571428571428571)"
11-01-2023 19:15:03.111172,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.654545454545454)","(4.8, 6.0, 5.942857142857143)","(6.0, 8.4, 8.08)","(5.5, 7.4, 6.985185185185185)","(6.0, 6.8, 6.742857142857143)","(11.0, 22.0, 20.055555555555557)","(14.0, 16.5, 15.571428571428571)"
11-01-2023 19:15:04.381304,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.7, 4.658333333333333)","(4.8, 6.2, 5.91764705882353)","(6.0, 8.4, 8.052631578947368)","(5.5, 7.4, 7.033333333333333)","(6.0, 6.8, 6.676923076923076)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.48)"
11-01-2023 19:15:05.523509,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.9, 4.7846153846153845)","(4.8, 6.2, 5.91764705882353)","(6.0, 8.4, 8.052631578947368)","(5.5, 7.2, 6.9)","(6.0, 6.8, 6.725)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.48)"
11-01-2023 19:15:06.635882,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.9, 4.8125)","(4.8, 6.2, 5.88)","(6.0, 8.4, 8.008695652173913)","(5.5, 7.2, 6.938461538461539)","(6.0, 6.8, 6.725)","(11.0, 22.0, 20.25)","(14.0, 16.5, 15.48)"
11-01-2023 19:15:07.752414,"(7.0, 12.0, 11.615384615384615)","(3.9, 4.8, 4.78)","(4.8, 6.2, 5.88)","(6.0, 8.4, 8.008695652173913)","(5.5, 7.0, 6.858823529411764)","(6.0, 6.8, 6.676923076923076)","(11.0, 22.0, 20.055555555555557)","(14.0, 16.5, 15.48)"
11-01-2023 19:15:08.972094,"(7.0, 12.0, 11.62962962962963)","(3.9, 4.8, 4.783333333333333)","(4.8, 6.2, 5.96)","(6.0, 8.4, 8.044444444444444)","(5.5, 7.0, 6.644444444444444)","(6.0, 6.8, 6.683333333333333)","(11.0, 22.0, 20.055555555555557)","(14.0, 16.5, 15.48)"
11-01-2023 19:15:10.026508,"(7.0, 12.0, 11.62962962962963)","(3.9, 4.8, 4.788235294117647)","(4.8, 6.2, 5.96)","(6.0, 8.4, 8.08)","(5.5, 7.0, 6.633333333333333)","(6.0, 6.8, 6.658823529411764)","(11.0, 22.0, 20.055555555555557)","(14.0, 16.5, 15.48)"
11-01-2023 19:15:11.141791,"(7.0, 12.0, 11.62962962962963)","(3.9, 4.8, 4.788235294117647)","(4.8, 6.2, 5.9)","(6.0, 8.4, 8.08)","(5.5, 7.0, 6.741176470588235)","(6.0, 6.8, 6.676923076923076)","(11.0, 22.0, 19.973684210526315)","(14.0, 16.5, 15.48)"
11-01-2023 19:15:12.342305,"(7.0, 12.0, 11.62962962962963)","(3.9, 4.8, 4.788235294117647)","(4.8, 6.2, 5.9)","(6.0, 8.4, 8.133333333333333)","(5.5, 7.0, 6.633333333333333)","(6.0, 6.8, 6.725)","(11.0, 22.0, 19.8)","(14.0, 16.5, 15.48)"
11-01-2023 19:15:13.591602,"(7.0, 12.0, 11.607142857142858)","(3.9, 4.8, 4.783333333333333)","(4.8, 6.2, 5.9714285714285715)","(6.0, 8.4, 7.992)","(5.5, 7.0, 6.741176470588235)","(6.0, 6.8, 6.671428571428571)","(11.0, 22.0, 19.9375)","(14.0, 16.5, 15.48)"
11-01-2023 19:15:14.769981,"(8.0, 12.0, 11.566666666666666)","(3.8, 4.8, 4.76)","(4.8, 6.2, 5.9714285714285715)","(6.0, 8.4, 7.992)","(5.5, 7.0, 6.741176470588235)","(5.5, 6.8, 6.671428571428571)","(12.0, 22.0, 19.9375)","(12.0, 16.5, 15.48)"
11-01-2023 19:15:15.910937,"(8.0, 12.0, 11.566666666666666)","(3.8, 4.8, 4.744827586206896)","(4.8, 6.2, 5.9714285714285715)","(6.0, 8.4, 7.992)","(5.5, 7.0, 6.633333333333333)","(5.5, 6.8, 6.693333333333333)","(12.0, 22.0, 20.153846153846153)","(12.0, 16.5, 15.48)"
11-01-2023 19:15:17.119935,"(8.0, 12.0, 11.566666666666666)","(3.8, 4.8, 4.744827586206896)","(4.8, 6.2, 5.9750000000000005)","(6.0, 8.4, 7.992)","(5.5, 7.0, 6.633333333333333)","(5.5, 6.8, 6.6499999999999995)","(12.0, 22.0, 20.153846153846153)","(12.0, 16.5, 15.48)"
11-01-2023 19:15:18.318220,"(8.0, 12.0, 11.566666666666666)","(3.8, 4.8, 4.744827586206896)","(4.8, 6.2, 5.9750000000000005)","(6.0, 8.4, 7.992)","(5.5, 7.0, 6.741176470588235)","(5.5, 6.8, 6.636363636363637)","(12.0, 22.0, 20.153846153846153)","(12.0, 16.5, 15.48)"
