,Cashed Up Johnny,Dixie Dutton,Book Of Love,Precious Layla,High Range,Four Barrys,Salem Sweetheart,Cool Red
08-01-2023 17:08:28.151819,"(1.85, 1.98, 1.9676923076923076)","(8.5, 13.0, 12.131578947368421)","(13.0, 14.5, 14.074074074074074)","(3.6, 7.6, 7.5777777777777775)","(21.0, 32.0, 29.435897435897434)","(7.5, 9.6, 9.284210526315789)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.766666666666666)"
08-01-2023 17:08:29.265791,"(1.85, 1.98, 1.96)","(8.5, 13.0, 12.131578947368421)","(13.0, 14.5, 14.076923076923077)","(3.6, 7.6, 7.5777777777777775)","(21.0, 32.0, 29.435897435897434)","(7.5, 9.6, 9.236363636363636)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.766666666666666)"
08-01-2023 17:08:30.361816,"(1.85, 1.98, 1.957142857142857)","(8.5, 13.0, 12.56578947368421)","(13.0, 14.5, 14.078947368421053)","(3.6, 7.6, 7.5777777777777775)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.766666666666666)"
08-01-2023 17:08:31.542447,"(1.85, 1.98, 1.957142857142857)","(8.5, 13.0, 12.569444444444445)","(13.0, 14.5, 14.069767441860465)","(3.6, 7.6, 7.5777777777777775)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.1)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.766666666666666)"
08-01-2023 17:08:32.679498,"(1.85, 1.98, 1.95)","(8.5, 13.0, 12.569444444444445)","(13.0, 14.5, 14.069767441860465)","(3.6, 7.6, 7.5777777777777775)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.766666666666666)"
08-01-2023 17:08:33.768922,"(1.85, 1.98, 1.9693333333333334)","(8.5, 13.0, 12.569444444444445)","(13.0, 14.5, 14.069767441860465)","(3.6, 7.6, 7.5777777777777775)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.766666666666666)"
08-01-2023 17:08:34.847512,"(1.8, 1.98, 1.9693333333333334)","(8.5, 13.0, 12.13888888888889)","(13.0, 14.5, 14.048780487804878)","(3.8, 7.6, 7.5777777777777775)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.766666666666666)"
08-01-2023 17:08:35.872809,"(1.8, 1.98, 1.962)","(8.5, 13.0, 12.162162162162161)","(13.0, 14.5, 14.048780487804878)","(3.8, 7.6, 7.5777777777777775)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 50.5)","(17.0, 23.0, 22.766666666666666)"
08-01-2023 17:08:36.935087,"(1.8, 1.98, 1.9693333333333334)","(8.5, 13.0, 12.162162162162161)","(13.0, 14.5, 14.048780487804878)","(3.8, 7.6, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.6)"
08-01-2023 17:08:37.998840,"(1.8, 1.96, 1.9537499999999999)","(8.5, 13.0, 12.569444444444445)","(13.0, 14.5, 14.0375)","(3.8, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.785714285714285)"
08-01-2023 17:08:39.049986,"(1.8, 1.96, 1.9446153846153846)","(8.5, 13.0, 12.569444444444445)","(13.0, 14.5, 13.597560975609756)","(3.8, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.785714285714285)"
08-01-2023 17:08:40.086132,"(1.8, 1.96, 1.9446153846153846)","(8.5, 13.0, 12.569444444444445)","(13.0, 14.5, 13.597560975609756)","(3.8, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.785714285714285)"
08-01-2023 17:08:41.154347,"(1.8, 1.96, 1.94875)","(8.5, 13.0, 12.569444444444445)","(13.0, 14.5, 13.597560975609756)","(3.8, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 22.914285714285715)"
08-01-2023 17:08:42.328282,"(1.8, 1.96, 1.9415384615384614)","(8.5, 13.0, 12.162162162162161)","(13.0, 14.5, 13.209302325581396)","(3.8, 7.8, 7.735135135135135)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 23.0, 23.636363636363637)"
08-01-2023 17:08:43.390323,"(1.8, 1.96, 1.9415384615384614)","(8.5, 13.0, 12.162162162162161)","(13.0, 14.5, 13.209302325581396)","(3.8, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.6)"
08-01-2023 17:08:44.420215,"(1.8, 1.96, 1.95)","(9.0, 13.0, 12.162162162162161)","(13.0, 14.5, 13.238636363636363)","(3.9, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.6)"
08-01-2023 17:08:45.491786,"(1.8, 1.96, 1.9425)","(9.0, 13.0, 12.162162162162161)","(13.0, 14.5, 13.238636363636363)","(3.9, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.6)"
08-01-2023 17:08:46.598111,"(1.8, 1.96, 1.9466666666666665)","(9.0, 13.0, 12.162162162162161)","(13.0, 14.5, 13.238636363636363)","(3.9, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.6)"
08-01-2023 17:08:47.730320,"(1.8, 1.95, 1.9344444444444444)","(9.0, 13.0, 12.569444444444445)","(13.0, 14.5, 13.238636363636363)","(3.9, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.6)"
08-01-2023 17:08:48.832402,"(1.8, 1.95, 1.9326666666666665)","(9.0, 13.0, 12.569444444444445)","(13.0, 14.5, 13.238636363636363)","(3.9, 7.8, 7.7368421052631575)","(21.0, 32.0, 29.058823529411764)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.6)"
08-01-2023 17:08:49.956730,"(1.8, 1.95, 1.9326666666666665)","(9.0, 13.0, 12.569444444444445)","(13.0, 14.5, 13.238636363636363)","(3.9, 7.8, 7.68)","(21.0, 32.0, 29.413793103448278)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.6)"
08-01-2023 17:08:51.045958,"(1.8, 1.94, 1.935)","(9.0, 13.0, 12.6125)","(13.0, 14.5, 13.209302325581396)","(3.9, 7.8, 7.742857142857143)","(21.0, 32.0, 29.794117647058822)","(7.5, 9.6, 9.314285714285713)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.6)"
08-01-2023 17:08:52.158317,"(1.8, 1.94, 1.935)","(9.0, 13.0, 12.6125)","(13.0, 14.5, 13.209302325581396)","(3.9, 7.8, 7.742857142857143)","(21.0, 32.0, 29.794117647058822)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.608695652173914)"
08-01-2023 17:08:53.274161,"(1.8, 1.95, 1.946)","(9.0, 13.0, 12.162162162162161)","(13.0, 14.5, 13.209302325581396)","(3.9, 7.8, 7.742857142857143)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.1)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.94736842105263)"
08-01-2023 17:08:54.368332,"(1.8, 1.95, 1.938)","(9.0, 13.0, 12.162162162162161)","(13.0, 14.5, 13.209302325581396)","(3.9, 7.8, 7.761290322580645)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.266666666666666)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.94736842105263)"
08-01-2023 17:08:55.455818,"(1.8, 1.94, 1.935)","(9.0, 13.0, 12.569444444444445)","(13.0, 14.0, 13.4)","(3.9, 7.8, 7.761290322580645)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.138461538461538)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.94736842105263)"
08-01-2023 17:08:56.520602,"(1.8, 1.94, 1.9321428571428572)","(9.0, 13.0, 12.569444444444445)","(13.0, 14.0, 13.24)","(3.9, 7.8, 7.761290322580645)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.138461538461538)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.94736842105263)"
08-01-2023 17:08:57.598671,"(1.8, 1.94, 1.932)","(9.0, 13.0, 12.6125)","(13.0, 13.5, 13.065217391304348)","(3.9, 7.8, 7.769230769230769)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.266666666666666)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.94736842105263)"
08-01-2023 17:08:58.725929,"(1.8, 1.94, 1.932)","(9.0, 13.0, 12.6125)","(13.0, 13.5, 12.692307692307692)","(3.9, 7.8, 7.794117647058823)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.138461538461538)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.94736842105263)"
08-01-2023 17:08:59.875528,"(1.8, 1.96, 1.942)","(9.0, 13.0, 12.621621621621621)","(13.0, 13.5, 12.692307692307692)","(3.9, 7.8, 7.794117647058823)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.1)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.94736842105263)"
08-01-2023 17:09:01.057302,"(1.8, 1.96, 1.955)","(9.0, 13.0, 12.565217391304348)","(13.0, 13.5, 12.705128205128204)","(3.9, 7.8, 7.945454545454545)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.339130434782609)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.916666666666668)"
08-01-2023 17:09:02.148949,"(1.8, 1.91, 1.9002941176470587)","(9.0, 13.0, 12.25)","(12.0, 13.5, 12.705128205128204)","(4.0, 8.0, 7.9399999999999995)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.314285714285713)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.96153846153846)"
08-01-2023 17:09:03.133844,"(1.8, 1.93, 1.9233333333333333)","(9.0, 13.0, 12.172413793103448)","(12.0, 13.5, 12.705128205128204)","(4.0, 8.0, 7.9399999999999995)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.314285714285713)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.96153846153846)"
08-01-2023 17:09:04.167350,"(1.8, 1.92, 1.9166666666666665)","(9.0, 13.0, 12.592592592592593)","(12.0, 13.5, 12.705128205128204)","(4.0, 8.0, 7.9875)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.40952380952381)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.96153846153846)"
08-01-2023 17:09:05.146203,"(1.8, 1.91, 1.9088235294117646)","(9.0, 13.0, 12.592592592592593)","(12.0, 13.5, 12.705128205128204)","(4.0, 8.0, 7.9875)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.266666666666666)","(41.0, 55.0, 49.75)","(17.0, 24.0, 23.6)"
08-01-2023 17:09:06.197524,"(1.8, 1.91, 1.9075)","(9.0, 13.0, 12.64516129032258)","(12.0, 13.5, 13.015625)","(4.0, 8.0, 7.9875)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.266666666666666)","(41.0, 55.0, 49.75)","(17.0, 25.0, 23.6)"
08-01-2023 17:09:07.291630,"(1.8, 1.91, 1.9075)","(9.0, 13.0, 12.64516129032258)","(12.0, 13.5, 13.015625)","(4.0, 8.0, 7.9941176470588236)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 25.0, 23.58695652173913)"
08-01-2023 17:09:08.556263,"(1.7, 1.91, 1.9075)","(9.0, 13.0, 12.56)","(12.0, 13.5, 13.015625)","(4.6, 8.2, 8.15151515151515)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.284210526315789)","(41.0, 55.0, 49.75)","(17.0, 25.0, 23.725490196078432)"
08-01-2023 17:09:09.715349,"(1.7, 1.91, 1.9055555555555554)","(9.0, 13.0, 12.592592592592593)","(12.0, 13.5, 13.015625)","(4.6, 8.2, 7.96969696969697)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.266666666666666)","(41.0, 55.0, 49.75)","(17.0, 25.0, 23.725490196078432)"
08-01-2023 17:09:10.840045,"(1.7, 1.91, 1.9063636363636363)","(9.0, 13.0, 12.185185185185185)","(12.0, 13.5, 13.015625)","(4.6, 8.0, 7.96969696969697)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.333333333333332)","(41.0, 55.0, 49.75)","(17.0, 25.0, 23.725490196078432)"
08-01-2023 17:09:11.938084,"(1.7, 1.92, 1.9066666666666665)","(9.0, 13.0, 12.185185185185185)","(12.0, 13.5, 13.015625)","(4.6, 8.0, 7.96875)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 25.0, 23.725490196078432)"
08-01-2023 17:09:13.000516,"(1.7, 1.92, 1.9116)","(9.0, 13.0, 12.64516129032258)","(12.0, 13.5, 13.015625)","(4.6, 8.0, 7.96875)","(21.0, 32.0, 29.771428571428572)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 25.0, 23.725490196078432)"
08-01-2023 17:09:14.193349,"(1.7, 1.92, 1.9167999999999998)","(9.0, 13.0, 12.64516129032258)","(12.0, 13.5, 13.015625)","(4.6, 8.0, 7.96875)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 25.0, 26.93103448275862)"
08-01-2023 17:09:15.360732,"(1.7, 1.94, 1.93)","(9.0, 13.0, 12.592592592592593)","(12.0, 13.5, 13.015625)","(4.6, 8.0, 7.96875)","(21.0, 32.0, 28.941176470588236)","(7.5, 9.6, 9.1)","(41.0, 55.0, 49.75)","(17.0, 27.0, 27.75)"
08-01-2023 17:09:16.421799,"(1.7, 1.94, 1.93)","(9.0, 13.0, 12.592592592592593)","(12.0, 13.5, 13.015625)","(4.6, 8.0, 7.96875)","(21.0, 32.0, 28.941176470588236)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 49.75)","(17.0, 28.0, 27.806451612903224)"
08-01-2023 17:09:17.459135,"(1.7, 1.94, 1.9175)","(9.0, 13.0, 12.592592592592593)","(12.0, 13.5, 13.016666666666667)","(4.6, 8.0, 7.96875)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.327272727272726)","(41.0, 55.0, 51.294117647058826)","(17.0, 28.0, 27.923076923076923)"
08-01-2023 17:09:18.431265,"(1.7, 1.94, 1.9175)","(9.0, 13.0, 12.290322580645162)","(12.0, 13.5, 13.088235294117647)","(4.6, 8.0, 7.972972972972973)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.327272727272726)","(41.0, 55.0, 51.294117647058826)","(17.0, 28.0, 27.928571428571427)"
08-01-2023 17:09:19.501480,"(1.7, 1.94, 1.9175)","(9.0, 13.0, 12.0)","(12.0, 13.5, 13.016666666666667)","(4.6, 8.0, 7.972972972972973)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.24705882352941)","(41.0, 55.0, 51.294117647058826)","(17.0, 28.0, 28.666666666666668)"
08-01-2023 17:09:20.529727,"(1.7, 1.94, 1.93)","(9.0, 13.0, 12.0)","(12.0, 13.5, 13.016666666666667)","(4.6, 8.0, 7.972972972972973)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.252173913043478)","(41.0, 55.0, 51.294117647058826)","(17.0, 29.0, 28.666666666666668)"
08-01-2023 17:09:21.648988,"(1.7, 1.93, 1.9288571428571428)","(9.0, 13.0, 12.405405405405405)","(12.0, 13.5, 13.016666666666667)","(4.6, 8.0, 8.08)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.252173913043478)","(41.0, 55.0, 51.294117647058826)","(17.0, 29.0, 28.666666666666668)"
08-01-2023 17:09:22.702227,"(1.7, 1.92, 1.9177499999999998)","(9.0, 13.0, 12.405405405405405)","(12.0, 13.5, 13.016666666666667)","(4.6, 8.2, 8.08)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.252173913043478)","(41.0, 55.0, 51.294117647058826)","(17.0, 29.0, 28.767441860465116)"
08-01-2023 17:09:23.772759,"(1.7, 1.92, 1.9138461538461538)","(9.0, 13.0, 12.405405405405405)","(12.0, 13.5, 13.016666666666667)","(4.6, 8.2, 8.09090909090909)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.327272727272726)","(41.0, 55.0, 51.294117647058826)","(17.0, 29.0, 28.767441860465116)"
08-01-2023 17:09:24.798890,"(1.7, 1.91, 1.9086206896551723)","(9.0, 13.0, 12.405405405405405)","(12.0, 14.5, 14.166666666666666)","(4.6, 8.2, 8.133333333333333)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.327272727272726)","(41.0, 55.0, 51.294117647058826)","(18.0, 29.0, 29.651162790697676)"
08-01-2023 17:09:25.850131,"(1.7, 1.9, 1.896923076923077)","(9.0, 13.0, 12.405405405405405)","(12.0, 15.0, 14.2)","(4.6, 8.2, 8.105263157894736)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.3)","(41.0, 55.0, 51.294117647058826)","(18.0, 30.0, 28.285714285714285)"
08-01-2023 17:09:26.958005,"(1.7, 1.9, 1.8903703703703703)","(9.0, 13.0, 12.185185185185185)","(12.0, 16.0, 15.25)","(4.6, 8.0, 7.992857142857143)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.3)","(41.0, 55.0, 51.294117647058826)","(18.0, 30.0, 29.3)"
08-01-2023 17:09:28.064697,"(1.7, 1.9, 1.8962264150943395)","(9.0, 13.0, 12.3125)","(12.0, 16.5, 14.8)","(4.6, 8.0, 7.992857142857143)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.3)","(41.0, 55.0, 51.294117647058826)","(18.0, 30.0, 29.79310344827586)"
08-01-2023 17:09:29.203239,"(1.7, 1.9, 1.898695652173913)","(9.0, 13.0, 12.185185185185185)","(12.0, 15.0, 14.923076923076923)","(4.6, 8.0, 7.992857142857143)","(21.0, 32.0, 29.4)","(7.5, 9.6, 9.333333333333334)","(41.0, 55.0, 51.294117647058826)","(18.0, 30.0, 29.79310344827586)"
08-01-2023 17:09:30.256693,"(1.7, 1.9, 1.8916666666666666)","(9.0, 13.0, 12.65625)","(11.0, 15.5, 15.166666666666666)","(4.6, 8.0, 8.149999999999999)","(21.0, 32.0, 29.4)","(7.5, 9.4, 9.333333333333334)","(41.0, 55.0, 51.294117647058826)","(18.0, 30.0, 29.79310344827586)"
08-01-2023 17:09:31.271976,"(1.7, 1.9, 1.8962264150943395)","(9.0, 14.5, 13.1)","(11.0, 15.5, 15.4375)","(4.8, 8.2, 8.149999999999999)","(21.0, 32.0, 29.4)","(7.5, 9.4, 9.333333333333334)","(41.0, 55.0, 51.294117647058826)","(18.0, 30.0, 29.79310344827586)"
08-01-2023 17:09:32.351359,"(1.7, 1.88, 1.8704294478527608)","(9.0, 14.5, 13.3)","(11.0, 15.5, 15.25)","(4.8, 8.2, 8.149999999999999)","(21.0, 32.0, 29.333333333333332)","(7.5, 9.4, 9.32)","(41.0, 55.0, 51.294117647058826)","(18.0, 30.0, 29.79310344827586)"
08-01-2023 17:09:33.498197,"(1.7, 1.87, 1.866326530612245)","(9.0, 14.5, 13.414285714285715)","(11.0, 15.5, 15.25)","(4.8, 8.2, 8.149999999999999)","(21.0, 32.0, 29.333333333333332)","(7.5, 9.4, 9.32)","(41.0, 55.0, 51.294117647058826)","(18.0, 30.0, 29.846153846153847)"
08-01-2023 17:09:34.655432,"(1.7, 1.87, 1.8572727272727274)","(9.0, 14.5, 13.414285714285715)","(11.0, 15.5, 15.25)","(4.8, 8.2, 8.11111111111111)","(21.0, 32.0, 29.5)","(7.5, 9.4, 9.280000000000001)","(41.0, 55.0, 51.294117647058826)","(19.0, 30.0, 29.846153846153847)"
08-01-2023 17:09:35.846567,"(1.7, 1.87, 1.8572727272727274)","(9.0, 14.5, 13.189655172413794)","(11.0, 15.5, 15.25)","(4.8, 8.4, 8.280000000000001)","(21.0, 32.0, 30.125)","(7.5, 9.4, 9.36470588235294)","(41.0, 55.0, 50.54545454545455)","(19.0, 30.0, 29.85)"
08-01-2023 17:09:36.951100,"(1.7, 1.87, 1.8603846153846155)","(9.0, 13.5, 13.40909090909091)","(11.0, 15.5, 15.4375)","(4.8, 8.4, 8.258823529411766)","(21.0, 32.0, 30.125)","(7.5, 9.6, 9.418181818181818)","(41.0, 55.0, 52.666666666666664)","(19.0, 30.0, 29.85)"
08-01-2023 17:09:38.099102,"(1.7, 1.85, 1.8432191780821918)","(9.0, 14.5, 13.673913043478262)","(11.0, 15.5, 15.45)","(4.8, 8.4, 8.314285714285715)","(21.0, 32.0, 30.125)","(7.5, 9.6, 9.418181818181818)","(41.0, 55.0, 51.5)","(19.0, 30.0, 29.85)"
08-01-2023 17:09:39.224383,"(1.7, 1.85, 1.8342857142857143)","(9.0, 14.5, 13.547619047619047)","(11.0, 15.5, 15.45)","(4.8, 8.4, 8.314285714285715)","(21.0, 32.0, 30.125)","(7.5, 9.6, 9.418181818181818)","(41.0, 55.0, 52.666666666666664)","(19.0, 30.0, 29.85)"
08-01-2023 17:09:40.294082,"(1.7, 1.87, 1.844)","(9.0, 14.5, 12.961538461538462)","(11.0, 15.5, 15.416666666666666)","(4.8, 8.4, 8.289655172413793)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.6, 9.385714285714286)","(41.0, 55.0, 52.666666666666664)","(19.0, 30.0, 32.434782608695656)"
08-01-2023 17:09:41.370035,"(1.7, 1.86, 1.8436363636363637)","(9.0, 14.0, 12.928571428571429)","(11.0, 15.5, 15.428571428571429)","(4.8, 8.4, 8.323809523809524)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.6, 9.4)","(41.0, 55.0, 51.5)","(19.0, 34.0, 32.78787878787879)"
08-01-2023 17:09:42.540887,"(1.7, 1.86, 1.8466666666666667)","(9.0, 14.0, 12.928571428571429)","(11.0, 15.5, 15.428571428571429)","(4.8, 8.4, 8.4)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.6, 9.339130434782609)","(41.0, 55.0, 51.0625)","(19.0, 34.0, 32.421052631578945)"
08-01-2023 17:09:43.690712,"(1.65, 1.86, 1.8534426229508199)","(9.0, 14.0, 12.862068965517242)","(11.0, 15.5, 15.428571428571429)","(4.8, 8.6, 8.4)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.6, 9.339130434782609)","(41.0, 55.0, 51.5)","(19.0, 34.0, 31.083333333333332)"
08-01-2023 17:09:44.806701,"(1.65, 1.84, 1.838888888888889)","(9.0, 14.0, 12.85)","(11.0, 15.5, 15.428571428571429)","(4.8, 8.6, 8.56)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.6, 9.339130434782609)","(41.0, 55.0, 49.55555555555556)","(19.0, 34.0, 31.5)"
08-01-2023 17:09:45.919974,"(1.65, 1.83, 1.8283333333333334)","(9.0, 13.5, 12.961538461538462)","(11.0, 16.5, 15.9)","(4.8, 8.6, 8.446153846153846)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.307692307692308)","(41.0, 55.0, 52.083333333333336)","(19.0, 34.0, 28.076923076923077)"
08-01-2023 17:09:46.998731,"(1.65, 1.86, 1.8580851063829789)","(9.0, 13.5, 13.033333333333333)","(11.0, 16.5, 16.31818181818182)","(4.8, 8.4, 8.34)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.280000000000001)","(41.0, 55.0, 52.421052631578945)","(19.0, 29.0, 28.1)"
08-01-2023 17:09:48.121872,"(1.65, 1.86, 1.8576923076923078)","(9.0, 13.5, 12.833333333333334)","(11.0, 15.5, 15.25)","(4.8, 8.4, 8.323809523809524)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.16)","(41.0, 55.0, 52.421052631578945)","(19.0, 29.0, 28.1)"
08-01-2023 17:09:49.291124,"(1.65, 1.87, 1.8692063492063493)","(9.0, 13.5, 12.916666666666666)","(11.0, 15.5, 15.25)","(4.8, 8.4, 8.323809523809524)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.16)","(41.0, 55.0, 53.1578947368421)","(19.0, 29.0, 28.1)"
08-01-2023 17:09:50.410635,"(1.65, 1.87, 1.8693548387096774)","(9.0, 13.5, 12.847826086956522)","(11.0, 15.5, 15.25)","(4.8, 8.2, 8.176470588235293)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.280000000000001)","(41.0, 55.0, 53.1578947368421)","(19.0, 29.0, 28.11111111111111)"
08-01-2023 17:09:51.561903,"(1.65, 1.87, 1.8692063492063493)","(9.0, 13.5, 12.666666666666666)","(11.0, 15.5, 15.25)","(4.8, 8.2, 8.174999999999999)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.280000000000001)","(41.0, 55.0, 53.1578947368421)","(19.0, 29.0, 27.933333333333334)"
08-01-2023 17:09:52.732685,"(1.65, 1.88, 1.87953488372093)","(9.0, 13.5, 12.676470588235293)","(11.0, 15.5, 15.318181818181818)","(5.0, 8.4, 8.285714285714286)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.16)","(41.0, 55.0, 53.1578947368421)","(19.0, 29.0, 28.6)"
08-01-2023 17:09:53.920979,"(1.65, 1.88, 1.876111111111111)","(9.0, 13.5, 12.807692307692308)","(11.0, 15.5, 14.61111111111111)","(5.0, 8.4, 8.19)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.311111111111112)","(41.0, 55.0, 53.1578947368421)","(19.0, 29.0, 30.294117647058822)"
08-01-2023 17:09:55.044785,"(1.65, 1.88, 1.8751724137931034)","(9.0, 13.5, 12.642857142857142)","(11.0, 15.5, 14.61111111111111)","(5.0, 8.4, 8.19)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.3)","(41.0, 55.0, 53.1578947368421)","(19.0, 34.0, 30.0)"
08-01-2023 17:09:56.123853,"(1.65, 1.88, 1.8740425531914893)","(9.0, 13.5, 13.027777777777779)","(11.0, 15.0, 14.90909090909091)","(5.0, 8.0, 7.946666666666666)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.4, 9.05)","(41.0, 55.0, 52.666666666666664)","(19.0, 32.0, 30.0)"
08-01-2023 17:09:57.258084,"(1.65, 1.87, 1.868918918918919)","(9.0, 13.5, 13.027777777777779)","(11.0, 15.0, 14.90909090909091)","(5.0, 8.0, 7.925)","(21.0, 32.0, 30.258064516129032)","(7.5, 9.6, 9.18095238095238)","(41.0, 55.0, 52.5)","(19.0, 32.0, 30.0)"
