,Grace Elizabeth,Cruz In The Castle,Got Your Number,Jamestown Road,Secret Castle,Miss Wave,Heretodaygonmanana,Cheese Louise,Ocean Lilly
08-01-2023 12:28:31.045312,"(7.5, 10.5, 9.9)","(5.5, 7.0, 6.7)","(11.0, 25.0, 22.545454545454547)","(3.4, 4.9, 4.785714285714286)","(4.6, 7.8, 6.466666666666667)","(6.5, 7.0, 6.6000000000000005)","(26.0, 130.0, 64.66666666666666)","(26.0, 170.0, 134.25)","(8.0, 8.0, 7.8)"
08-01-2023 12:28:32.364969,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 25.0, 23.2)","(3.4, 4.9, 4.838461538461539)","(4.6, 7.6, 6.466666666666667)","(6.5, 7.0, 6.447058823529412)","(26.0, 130.0, 71.2)","(26.0, 170.0, 52.5)","(8.0, 8.0, 7.6)"
08-01-2023 12:28:33.666870,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.640000000000001)","(11.0, 25.0, 23.2)","(3.4, 4.9, 4.79)","(4.6, 7.6, 6.466666666666667)","(6.5, 7.2, 6.447058823529412)","(26.0, 130.0, 71.2)","(26.0, 180.0, 52.5)","(8.0, 8.2, 7.6)"
08-01-2023 12:28:34.804314,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.640000000000001)","(11.0, 25.0, 23.2)","(3.4, 4.8, 4.79)","(4.6, 7.6, 6.466666666666667)","(6.5, 7.2, 6.447058823529412)","(26.0, 130.0, 71.2)","(26.0, 180.0, 52.5)","(8.0, 8.2, 7.6)"
08-01-2023 12:28:35.941562,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.640000000000001)","(11.0, 25.0, 19.333333333333332)","(3.4, 4.8, 4.79)","(4.6, 7.6, 6.466666666666667)","(6.5, 7.2, 6.5200000000000005)","(26.0, 130.0, 71.2)","(26.0, 180.0, 52.5)","(8.0, 8.2, 7.870588235294117)"
08-01-2023 12:28:37.110196,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.640000000000001)","(11.0, 25.0, 19.333333333333332)","(3.4, 4.8, 4.79)","(4.6, 7.6, 6.466666666666667)","(6.5, 7.0, 6.5200000000000005)","(26.0, 130.0, 71.2)","(26.0, 180.0, 52.5)","(8.0, 8.2, 7.870588235294117)"
08-01-2023 12:28:38.311454,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.640000000000001)","(11.0, 25.0, 19.333333333333332)","(3.4, 4.8, 4.79)","(4.6, 7.6, 7.0)","(6.5, 7.0, 6.5200000000000005)","(26.0, 130.0, 71.2)","(26.0, 180.0, 52.5)","(8.0, 8.2, 7.2)"
08-01-2023 12:28:39.723780,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 24.0, 19.0)","(3.4, 4.8, 4.79)","(4.6, 7.6, 7.0)","(6.5, 7.0, 6.5200000000000005)","(26.0, 130.0, 71.2)","(26.0, 180.0, 52.5)","(8.0, 8.0, 7.2)"
08-01-2023 12:28:40.937628,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.6)","(11.0, 25.0, 20.2)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.6, 6.466666666666667)","(6.5, 7.0, 6.447058823529412)","(26.0, 130.0, 58.0)","(26.0, 180.0, 70.71428571428572)","(8.0, 8.0, 7.133333333333333)"
08-01-2023 12:28:42.105596,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 25.0, 20.2)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.6, 6.275)","(6.5, 7.2, 6.447058823529412)","(26.0, 130.0, 72.4)","(26.0, 180.0, 70.71428571428572)","(8.0, 7.8, 7.133333333333333)"
08-01-2023 12:28:43.405248,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 25.0, 22.333333333333332)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.4, 6.275)","(6.5, 7.2, 6.447058823529412)","(26.0, 130.0, 72.4)","(26.0, 180.0, 70.71428571428572)","(8.0, 7.8, 6.88421052631579)"
08-01-2023 12:28:44.702395,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 25.0, 22.333333333333332)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.4, 6.275)","(6.5, 7.2, 6.6000000000000005)","(26.0, 130.0, 72.4)","(26.0, 180.0, 70.71428571428572)","(8.0, 8.4, 7.0777777777777775)"
08-01-2023 12:28:46.049009,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 25.0, 22.333333333333332)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.4, 6.275)","(6.5, 7.0, 6.6000000000000005)","(26.0, 130.0, 72.4)","(26.0, 180.0, 70.71428571428572)","(8.0, 8.4, 7.0777777777777775)"
08-01-2023 12:28:47.296819,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 25.0, 23.125)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.4, 6.275)","(6.5, 7.0, 6.6000000000000005)","(26.0, 130.0, 82.0)","(26.0, 180.0, 134.25)","(8.0, 8.4, 7.133333333333333)"
08-01-2023 12:28:48.553390,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.775)","(11.0, 25.0, 23.5)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.4, 6.188888888888889)","(6.5, 7.0, 6.6000000000000005)","(26.0, 130.0, 82.0)","(26.0, 170.0, 134.25)","(8.0, 8.2, 7.1)"
08-01-2023 12:28:49.761855,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.775)","(11.0, 25.0, 23.5)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.2, 6.188888888888889)","(6.5, 7.0, 6.447058823529412)","(26.0, 130.0, 82.0)","(26.0, 170.0, 134.25)","(8.0, 8.2, 7.2)"
08-01-2023 12:28:50.942238,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.775)","(11.0, 25.0, 23.5)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.2, 6.188888888888889)","(6.5, 7.2, 6.447058823529412)","(26.0, 130.0, 82.0)","(26.0, 170.0, 134.25)","(8.0, 7.8, 7.2)"
08-01-2023 12:28:52.127252,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.775)","(11.0, 25.0, 23.833333333333336)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.2, 6.188888888888889)","(6.5, 7.2, 6.733333333333333)","(26.0, 130.0, 54.8)","(26.0, 170.0, 134.25)","(8.0, 7.8, 7.2)"
08-01-2023 12:28:53.336949,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.775)","(11.0, 25.0, 23.833333333333336)","(3.4, 4.8, 4.792307692307692)","(4.6, 7.2, 6.2)","(6.5, 7.0, 6.633333333333333)","(26.0, 130.0, 54.8)","(26.0, 170.0, 134.25)","(8.0, 7.8, 7.333333333333333)"
08-01-2023 12:28:54.538395,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.775)","(11.0, 25.0, 21.0)","(3.4, 4.8, 4.792307692307692)","(4.6, 6.8, 6.571428571428571)","(6.5, 7.0, 6.4399999999999995)","(26.0, 130.0, 54.8)","(26.0, 170.0, 134.25)","(8.0, 8.0, 7.333333333333333)"
08-01-2023 12:28:55.758777,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.775)","(11.0, 24.0, 22.166666666666668)","(3.4, 4.8, 4.792307692307692)","(4.6, 6.8, 6.571428571428571)","(6.5, 6.6, 6.4399999999999995)","(26.0, 130.0, 54.8)","(26.0, 170.0, 134.25)","(8.0, 8.0, 7.266666666666667)"
08-01-2023 12:28:57.010539,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.775)","(11.0, 23.0, 22.166666666666668)","(3.4, 4.8, 4.792307692307692)","(4.6, 6.8, 6.628571428571428)","(6.5, 6.6, 6.4399999999999995)","(26.0, 130.0, 54.8)","(26.0, 170.0, 134.25)","(8.0, 7.8, 7.266666666666667)"
08-01-2023 12:28:58.294873,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.775)","(11.0, 23.0, 21.9)","(3.4, 4.8, 4.792307692307692)","(4.6, 6.8, 6.628571428571428)","(6.5, 6.6, 6.4399999999999995)","(26.0, 130.0, 58.0)","(26.0, 170.0, 134.25)","(8.0, 7.8, 7.266666666666667)"
08-01-2023 12:28:59.537039,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.733333333333333)","(11.0, 23.0, 21.9)","(3.4, 4.8, 4.792307692307692)","(4.6, 6.8, 6.628571428571428)","(6.5, 6.6, 6.4399999999999995)","(26.0, 130.0, 58.0)","(26.0, 170.0, 134.25)","(8.0, 7.8, 7.266666666666667)"
08-01-2023 12:29:00.733383,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.733333333333333)","(11.0, 23.0, 21.9)","(3.4, 4.8, 4.792307692307692)","(4.6, 6.8, 6.628571428571428)","(6.5, 6.6, 6.4399999999999995)","(26.0, 130.0, 58.0)","(26.0, 170.0, 134.25)","(8.0, 7.8, 7.2)"
08-01-2023 12:29:01.953809,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.733333333333333)","(11.0, 23.0, 21.166666666666668)","(3.4, 4.8, 4.793333333333333)","(4.6, 6.8, 6.685714285714286)","(6.5, 6.6, 6.4399999999999995)","(26.0, 130.0, 62.5)","(26.0, 170.0, 52.5)","(8.0, 7.8, 7.2)"
08-01-2023 12:29:03.166199,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 21.166666666666668)","(3.4, 4.8, 4.793333333333333)","(4.6, 6.8, 6.4)","(6.5, 6.6, 6.4399999999999995)","(26.0, 130.0, 62.5)","(26.0, 180.0, 70.71428571428572)","(8.0, 7.8, 7.266666666666667)"
08-01-2023 12:29:04.323931,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 20.5)","(3.4, 4.8, 4.793333333333333)","(4.6, 7.4, 6.4)","(6.5, 6.6, 6.4399999999999995)","(26.0, 130.0, 62.5)","(26.0, 180.0, 70.71428571428572)","(8.0, 7.8, 7.746666666666666)"
08-01-2023 12:29:05.446435,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 22.785714285714285)","(3.4, 4.8, 4.793333333333333)","(4.6, 7.4, 7.0470588235294125)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 45.625)","(8.0, 7.8, 7.76)"
08-01-2023 12:29:06.626997,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 22.785714285714285)","(3.4, 4.8, 4.793333333333333)","(4.6, 7.4, 6.4)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 45.625)","(8.0, 7.8, 7.76)"
08-01-2023 12:29:07.775274,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 21.833333333333332)","(3.4, 4.8, 4.793333333333333)","(4.6, 7.4, 6.4)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 36.666666666666664)","(8.0, 7.8, 7.72)"
08-01-2023 12:29:08.861090,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 22.0)","(3.4, 4.8, 4.793333333333333)","(4.6, 7.4, 6.575)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 36.666666666666664)","(8.0, 8.2, 7.72)"
08-01-2023 12:29:09.961194,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 22.25)","(3.4, 4.8, 4.793333333333333)","(4.6, 8.6, 7.566666666666667)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 40.714285714285715)","(8.0, 8.2, 7.72)"
08-01-2023 12:29:11.053692,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 22.25)","(3.4, 4.8, 4.793333333333333)","(4.6, 8.4, 7.58)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 40.714285714285715)","(8.0, 8.2, 7.72)"
08-01-2023 12:29:12.155547,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 22.25)","(3.4, 4.8, 4.793333333333333)","(4.6, 8.0, 7.3)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 40.714285714285715)","(8.0, 8.2, 7.72)"
08-01-2023 12:29:13.299413,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 22.25)","(3.4, 4.8, 4.793333333333333)","(4.6, 8.0, 6.909090909090909)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 40.714285714285715)","(8.0, 8.2, 7.72)"
08-01-2023 12:29:14.385196,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.781818181818182)","(11.0, 23.0, 22.25)","(3.4, 4.8, 4.791666666666666)","(4.6, 8.0, 7.5)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 35.57142857142857)","(8.0, 8.2, 7.72)"
08-01-2023 12:29:15.454604,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 23.0, 22.333333333333332)","(3.4, 4.8, 4.791666666666666)","(4.6, 7.8, 7.142857142857142)","(6.5, 6.4, 6.08)","(26.0, 80.0, 50.0)","(26.0, 75.0, 35.57142857142857)","(8.0, 8.2, 7.533333333333333)"
08-01-2023 12:29:16.586192,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 23.0, 22.875)","(3.4, 4.8, 4.791666666666666)","(4.6, 7.6, 6.225)","(6.5, 6.4, 6.08)","(26.0, 80.0, 54.666666666666664)","(26.0, 75.0, 56.66666666666667)","(8.0, 7.8, 7.533333333333333)"
08-01-2023 12:29:17.924235,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 24.0, 22.875)","(3.4, 4.8, 4.791666666666666)","(4.6, 7.8, 6.75)","(6.5, 6.4, 6.08)","(26.0, 80.0, 48.0)","(26.0, 70.0, 49.5)","(8.0, 7.8, 7.533333333333333)"
08-01-2023 12:29:19.112053,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 24.0, 22.666666666666668)","(3.4, 4.8, 4.773333333333333)","(4.6, 7.6, 6.75)","(6.5, 6.4, 5.775)","(26.0, 80.0, 48.0)","(26.0, 70.0, 49.5)","(8.0, 7.8, 7.533333333333333)"
08-01-2023 12:29:20.244469,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 24.0, 22.666666666666668)","(3.4, 4.8, 4.773333333333333)","(4.6, 7.6, 7.033333333333333)","(6.5, 6.0, 5.775)","(26.0, 80.0, 48.0)","(26.0, 70.0, 49.5)","(8.0, 7.8, 7.733333333333333)"
08-01-2023 12:29:21.584684,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.7)","(11.0, 24.0, 23.0)","(3.4, 4.8, 4.7555555555555555)","(4.6, 7.8, 6.8)","(6.5, 6.0, 5.550000000000001)","(26.0, 80.0, 49.6)","(26.0, 70.0, 56.33333333333333)","(8.0, 7.8, 7.571428571428571)"
08-01-2023 12:29:22.799490,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.84)","(11.0, 24.0, 23.0)","(3.4, 4.9, 4.776923076923077)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.713725490196079)","(26.0, 80.0, 54.666666666666664)","(26.0, 70.0, 49.5)","(8.0, 7.8, 7.571428571428571)"
08-01-2023 12:29:23.972374,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.84)","(11.0, 24.0, 23.0)","(3.4, 4.9, 4.76)","(4.6, 7.0, 6.75)","(6.5, 6.4, 5.888888888888889)","(26.0, 80.0, 49.6)","(26.0, 70.0, 49.5)","(8.0, 7.8, 7.571428571428571)"
08-01-2023 12:29:25.137211,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.84)","(11.0, 24.0, 23.0)","(3.4, 4.8, 4.76)","(4.6, 7.0, 6.75)","(6.5, 6.2, 5.888888888888889)","(26.0, 80.0, 49.6)","(26.0, 70.0, 49.5)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:26.288289,"(7.5, 10.0, 9.6)","(5.5, 7.0, 6.84)","(11.0, 24.0, 23.0)","(3.4, 4.8, 4.74)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.8)","(26.0, 80.0, 52.8)","(26.0, 70.0, 51.0)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:27.446195,"(7.5, 11.5, 9.618181818181817)","(5.5, 7.0, 6.84)","(11.0, 24.0, 22.5)","(3.4, 4.8, 4.614285714285715)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.8)","(26.0, 80.0, 49.6)","(26.0, 70.0, 56.66666666666667)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:28.530878,"(7.5, 11.5, 9.966666666666667)","(5.5, 7.0, 6.84)","(11.0, 24.0, 22.5)","(3.4, 4.7, 4.557142857142857)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.8)","(26.0, 80.0, 49.6)","(26.0, 70.0, 56.66666666666667)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:29.627868,"(7.5, 11.5, 10.66)","(5.5, 7.0, 6.84)","(11.0, 24.0, 22.571428571428573)","(3.4, 4.6, 4.557142857142857)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.8)","(26.0, 80.0, 49.6)","(26.0, 70.0, 56.33333333333333)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:30.694778,"(7.5, 11.5, 9.966666666666667)","(5.5, 7.0, 6.84)","(11.0, 24.0, 22.2)","(3.4, 4.7, 4.672727272727273)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.8)","(26.0, 80.0, 49.6)","(26.0, 70.0, 56.66666666666667)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:31.816945,"(7.5, 11.5, 10.66)","(5.5, 7.0, 6.84)","(11.0, 24.0, 21.6)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.614285714285715)","(26.0, 80.0, 51.2)","(26.0, 70.0, 41.25)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:32.959633,"(7.5, 11.5, 9.966666666666667)","(5.5, 7.0, 6.84)","(11.0, 24.0, 22.0)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.92)","(6.5, 5.9, 5.76)","(26.0, 80.0, 51.2)","(26.0, 75.0, 41.25)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:34.074752,"(7.5, 11.5, 10.58)","(5.5, 7.0, 6.84)","(11.0, 23.0, 22.0)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.92)","(6.5, 6.0, 5.76)","(26.0, 80.0, 51.2)","(26.0, 75.0, 41.25)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:35.272766,"(7.5, 11.5, 10.66)","(5.5, 7.0, 6.84)","(11.0, 23.0, 22.0)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.76)","(26.0, 80.0, 57.14285714285714)","(26.0, 75.0, 41.25)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:36.473468,"(7.5, 11.5, 10.66)","(5.5, 7.0, 6.84)","(11.0, 23.0, 22.0)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.833333333333333)","(26.0, 80.0, 57.14285714285714)","(26.0, 75.0, 35.57142857142857)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:37.675600,"(7.5, 11.5, 10.66)","(5.5, 7.0, 6.84)","(11.0, 23.0, 22.428571428571427)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.833333333333333)","(26.0, 80.0, 92.5)","(26.0, 75.0, 70.0)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:38.780156,"(7.5, 11.5, 10.66)","(5.5, 7.0, 6.84)","(11.0, 23.0, 22.428571428571427)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.833333333333333)","(26.0, 110.0, 77.0)","(26.0, 90.0, 76.66666666666666)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:40.011582,"(7.5, 11.5, 10.66)","(5.5, 7.0, 6.84)","(11.0, 23.0, 22.0)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.833333333333333)","(26.0, 110.0, 82.0)","(26.0, 100.0, 75.0)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:41.188520,"(7.5, 11.5, 10.66)","(5.5, 7.0, 6.84)","(11.0, 23.0, 22.0)","(3.4, 4.7, 4.54)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.833333333333333)","(26.0, 120.0, 82.0)","(26.0, 120.0, 59.33333333333333)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:42.301030,"(7.5, 11.5, 10.642857142857142)","(5.5, 7.0, 6.84)","(11.0, 23.0, 22.0)","(3.4, 4.6, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.75)","(26.0, 120.0, 100.66666666666666)","(26.0, 120.0, 62.66666666666667)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:43.451356,"(7.5, 11.5, 10.642857142857142)","(5.5, 7.0, 6.84)","(11.0, 23.0, 20.5)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.75)","(26.0, 130.0, 86.0)","(26.0, 120.0, 75.0)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:44.577112,"(7.5, 11.5, 10.642857142857142)","(5.5, 7.0, 6.84)","(11.0, 22.0, 20.5)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.75)","(26.0, 130.0, 86.0)","(26.0, 120.0, 75.0)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:45.648981,"(7.5, 11.5, 10.642857142857142)","(5.5, 7.0, 6.84)","(11.0, 22.0, 20.666666666666668)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.75)","(26.0, 130.0, 92.4)","(26.0, 120.0, 90.0)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:46.765165,"(7.5, 11.5, 10.642857142857142)","(5.5, 7.0, 6.84)","(11.0, 22.0, 20.666666666666668)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.833333333333333)","(26.0, 130.0, 84.0)","(26.0, 120.0, 84.0)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:47.852781,"(7.5, 11.5, 10.642857142857142)","(5.5, 7.0, 6.84)","(11.0, 22.0, 20.666666666666668)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.833333333333333)","(26.0, 130.0, 85.0)","(26.0, 120.0, 84.0)","(8.0, 7.8, 7.48)"
08-01-2023 12:29:48.943392,"(7.5, 11.5, 10.642857142857142)","(5.5, 7.0, 6.84)","(11.0, 22.0, 20.666666666666668)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.75)","(6.5, 6.0, 5.833333333333333)","(26.0, 130.0, 85.0)","(26.0, 120.0, 90.0)","(8.0, 7.8, 7.32)"
08-01-2023 12:29:50.048498,"(7.5, 11.5, 10.642857142857142)","(5.5, 7.0, 6.733333333333333)","(11.0, 21.0, 18.0)","(3.4, 4.7, 4.58)","(4.6, 7.0, 6.945454545454545)","(6.5, 6.0, 5.833333333333333)","(26.0, 130.0, 85.0)","(26.0, 120.0, 61.33333333333333)","(8.0, 7.8, 7.266666666666667)"
08-01-2023 12:29:51.204713,"(7.5, 11.0, 9.892307692307693)","(5.5, 7.0, 6.822222222222222)","(11.0, 21.0, 19.285714285714285)","(3.4, 4.7, 4.614285714285715)","(4.6, 7.0, 6.555555555555555)","(6.5, 6.0, 5.9)","(26.0, 130.0, 85.0)","(26.0, 120.0, 76.0)","(8.0, 7.8, 7.4)"
08-01-2023 12:29:52.416579,"(7.5, 11.0, 10.153846153846153)","(5.5, 7.0, 6.822222222222222)","(11.0, 21.0, 19.285714285714285)","(3.4, 4.7, 4.614285714285715)","(4.6, 7.0, 6.777777777777778)","(6.5, 6.0, 5.9)","(26.0, 130.0, 70.0)","(26.0, 120.0, 76.0)","(8.0, 7.8, 7.4)"
08-01-2023 12:29:53.591408,"(7.5, 11.0, 10.09090909090909)","(5.5, 7.0, 6.822222222222222)","(11.0, 21.0, 19.285714285714285)","(3.4, 4.7, 4.779999999999999)","(4.6, 7.0, 6.666666666666667)","(6.5, 6.0, 5.9)","(26.0, 130.0, 70.0)","(26.0, 120.0, 76.0)","(8.0, 7.8, 7.4)"
08-01-2023 12:29:54.736123,"(7.5, 11.0, 9.75)","(5.5, 7.0, 6.822222222222222)","(11.0, 21.0, 19.285714285714285)","(3.4, 4.8, 4.779999999999999)","(4.6, 7.0, 6.466666666666667)","(6.5, 6.0, 5.9)","(26.0, 130.0, 70.0)","(26.0, 120.0, 76.0)","(8.0, 7.8, 7.3)"
08-01-2023 12:29:55.966207,"(7.5, 10.0, 9.733333333333333)","(5.5, 7.0, 6.822222222222222)","(11.0, 21.0, 19.0)","(3.4, 4.8, 4.76)","(4.6, 7.0, 6.466666666666667)","(6.5, 6.0, 5.9)","(26.0, 130.0, 71.33333333333333)","(26.0, 120.0, 76.0)","(8.0, 7.6, 7.3)"
08-01-2023 12:29:57.149523,"(7.5, 10.0, 9.5)","(5.5, 7.0, 6.822222222222222)","(11.0, 21.0, 19.0)","(3.4, 4.8, 4.766666666666667)","(4.6, 7.0, 6.466666666666667)","(6.5, 6.0, 5.9)","(26.0, 130.0, 94.80000000000001)","(26.0, 120.0, 76.0)","(7.5, 7.6, 7.3)"
08-01-2023 12:29:58.347684,"(7.5, 10.0, 9.5)","(5.5, 7.0, 6.822222222222222)","(11.0, 21.0, 19.0)","(3.4, 4.8, 4.766666666666667)","(4.6, 7.0, 6.6)","(6.5, 6.0, 5.9)","(26.0, 130.0, 94.80000000000001)","(26.0, 120.0, 76.0)","(7.5, 7.6, 7.3)"
08-01-2023 12:29:59.500765,"(7.5, 11.0, 10.626666666666667)","(5.5, 7.0, 6.822222222222222)","(11.0, 21.0, 19.0)","(3.4, 4.8, 4.766666666666667)","(4.6, 7.0, 6.4)","(6.5, 6.0, 5.9)","(26.0, 130.0, 94.0)","(26.0, 120.0, 76.0)","(7.5, 7.6, 7.3)"
08-01-2023 12:30:00.680834,"(7.5, 11.0, 10.844444444444445)","(5.5, 7.0, 6.822222222222222)","(11.0, 21.0, 19.4)","(3.4, 4.8, 4.766666666666667)","(4.6, 7.0, 6.723809523809524)","(6.5, 6.0, 5.8)","(26.0, 130.0, 71.33333333333333)","(26.0, 120.0, 76.0)","(7.5, 7.6, 7.171428571428572)"
08-01-2023 12:30:01.838198,"(7.5, 11.0, 10.6)","(5.5, 7.0, 6.822222222222222)","(11.0, 20.0, 19.4)","(3.4, 4.8, 4.766666666666667)","(4.6, 6.8, 6.723809523809524)","(6.5, 6.0, 5.8)","(26.0, 130.0, 86.0)","(26.0, 120.0, 90.66666666666666)","(7.5, 7.6, 7.266666666666667)"
08-01-2023 12:30:03.031592,"(7.5, 11.0, 10.6)","(5.5, 7.0, 6.8545454545454545)","(11.0, 20.0, 19.5)","(3.4, 4.8, 4.75)","(4.6, 6.8, 6.5)","(6.5, 6.0, 5.916666666666667)","(26.0, 130.0, 94.80000000000001)","(26.0, 120.0, 76.0)","(7.5, 7.6, 7.266666666666667)"
