,Dancin In Dubai,Proud Union,Fearnought,Stringfella,Strong Heart,Lil Toughman,Hidden Rod,Stormin Rocket,Manhattan Weave,Freedom Rider
08-01-2023 12:05:49.631114,"(13.0, 16.5, 16.444444444444443)","(12.0, 15.5, 14.704545454545455)","(21.0, 38.0, 36.94736842105263)","(8.5, 13.0, 12.470588235294118)","(21.0, 38.0, 35.0)","(31.0, 55.0, 52.875)","(31.0, 65.0, 61.66666666666667)","(17.0, 27.0, 25.4)","(13.0, 15.0, 14.91891891891892)","(1.3, 1.76, 1.7592592592592593)"
08-01-2023 12:05:50.734159,"(13.0, 16.5, 16.444444444444443)","(12.0, 15.5, 14.704545454545455)","(21.0, 38.0, 36.94736842105263)","(8.5, 13.0, 12.470588235294118)","(21.0, 38.0, 35.0)","(31.0, 55.0, 52.875)","(31.0, 65.0, 61.66666666666667)","(17.0, 27.0, 25.4)","(13.0, 15.0, 14.91891891891892)","(1.3, 1.76, 1.7592592592592593)"
08-01-2023 12:05:51.877277,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.704545454545455)","(21.0, 38.0, 36.94736842105263)","(8.5, 13.0, 12.470588235294118)","(21.0, 38.0, 35.0)","(31.0, 55.0, 52.875)","(31.0, 65.0, 61.66666666666667)","(17.0, 27.0, 25.4)","(13.0, 15.0, 14.91891891891892)","(1.3, 1.76, 1.7616)"
08-01-2023 12:05:52.999812,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.704545454545455)","(26.0, 38.0, 36.94736842105263)","(8.5, 13.0, 12.470588235294118)","(21.0, 38.0, 35.0)","(31.0, 55.0, 47.33333333333333)","(31.0, 65.0, 60.714285714285715)","(17.0, 27.0, 27.666666666666664)","(13.0, 15.0, 14.911764705882353)","(1.3, 1.77, 1.7616)"
08-01-2023 12:05:54.098206,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.94736842105263)","(8.5, 13.0, 12.285714285714286)","(21.0, 38.0, 35.0)","(31.0, 50.0, 47.33333333333333)","(31.0, 65.0, 70.83333333333334)","(17.0, 29.0, 25.0)","(13.0, 15.0, 14.9)","(1.3, 1.77, 1.7577049180327868)"
08-01-2023 12:05:55.227006,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.94736842105263)","(8.5, 13.5, 12.25)","(21.0, 38.0, 30.0)","(31.0, 50.0, 44.0)","(31.0, 75.0, 66.0)","(17.0, 28.0, 25.0)","(13.0, 15.0, 14.9)","(1.3, 1.76, 1.7577049180327868)"
08-01-2023 12:05:56.343773,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.625)","(26.0, 38.0, 34.0)","(8.5, 13.5, 12.428571428571429)","(21.0, 38.0, 36.5)","(31.0, 50.0, 48.8)","(31.0, 75.0, 71.875)","(17.0, 28.0, 25.0)","(13.0, 15.0, 14.9)","(1.3, 1.76, 1.7414)"
08-01-2023 12:05:57.430297,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.625)","(26.0, 38.0, 37.16666666666667)","(8.5, 13.5, 12.875)","(21.0, 38.0, 36.5)","(31.0, 50.0, 48.8)","(31.0, 75.0, 71.875)","(17.0, 28.0, 25.0)","(13.0, 15.0, 14.88888888888889)","(1.3, 1.76, 1.7414)"
08-01-2023 12:05:58.535659,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.527777777777779)","(26.0, 38.0, 37.130434782608695)","(8.5, 14.0, 12.666666666666666)","(21.0, 38.0, 36.5)","(31.0, 50.0, 45.0)","(31.0, 75.0, 65.55555555555556)","(17.0, 28.0, 25.0)","(13.0, 15.0, 14.9)","(1.3, 1.76, 1.7414)"
08-01-2023 12:05:59.636116,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.625)","(26.0, 38.0, 37.16666666666667)","(8.5, 14.0, 12.666666666666666)","(21.0, 38.0, 36.5)","(31.0, 50.0, 45.0)","(31.0, 70.0, 65.55555555555556)","(17.0, 28.0, 25.0)","(13.0, 15.0, 14.9)","(1.3, 1.76, 1.7432558139534884)"
08-01-2023 12:06:00.719825,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.625)","(26.0, 38.0, 37.16666666666667)","(8.5, 14.0, 13.555555555555555)","(21.0, 38.0, 32.5)","(31.0, 50.0, 45.0)","(31.0, 70.0, 65.55555555555556)","(17.0, 28.0, 24.5)","(13.0, 15.0, 14.9)","(1.3, 1.76, 1.7315254237288136)"
08-01-2023 12:06:01.832193,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.625)","(26.0, 38.0, 37.16666666666667)","(8.5, 14.0, 13.555555555555555)","(21.0, 38.0, 32.5)","(31.0, 48.0, 45.0)","(31.0, 70.0, 65.55555555555556)","(17.0, 27.0, 24.5)","(13.0, 15.0, 14.9)","(1.3, 1.76, 1.6937931034482758)"
08-01-2023 12:06:02.934111,"(13.0, 16.5, 16.4)","(12.0, 15.5, 14.625)","(26.0, 38.0, 37.16666666666667)","(8.5, 14.0, 13.555555555555555)","(21.0, 38.0, 32.5)","(31.0, 48.0, 45.0)","(31.0, 70.0, 65.55555555555556)","(17.0, 27.0, 24.529411764705884)","(13.0, 15.0, 14.9)","(1.3, 1.76, 1.6937931034482758)"
08-01-2023 12:06:04.033140,"(13.0, 16.5, 16.428571428571427)","(12.0, 15.5, 14.625)","(26.0, 38.0, 37.16666666666667)","(8.5, 14.0, 13.555555555555555)","(21.0, 38.0, 32.5)","(31.0, 48.0, 45.0)","(31.0, 70.0, 65.55555555555556)","(17.0, 27.0, 22.625)","(13.0, 15.0, 14.9)","(1.3, 1.76, 1.6937931034482758)"
08-01-2023 12:06:05.139928,"(13.0, 16.5, 16.428571428571427)","(12.0, 15.5, 14.625)","(26.0, 38.0, 37.16666666666667)","(8.5, 14.0, 12.5)","(21.0, 38.0, 32.5)","(31.0, 48.0, 45.0)","(31.0, 70.0, 53.666666666666664)","(17.0, 27.0, 22.625)","(13.0, 15.0, 15.666666666666666)","(1.3, 1.76, 1.6861538461538461)"
08-01-2023 12:06:06.235814,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 34.0)","(8.5, 13.5, 12.5)","(21.0, 38.0, 35.55555555555556)","(31.0, 48.0, 45.0)","(31.0, 65.0, 57.5)","(17.0, 27.0, 22.625)","(13.0, 16.0, 15.666666666666666)","(1.3, 1.76, 1.6861538461538461)"
08-01-2023 12:06:07.341815,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.888888888888886)","(8.5, 13.5, 13.038461538461538)","(21.0, 38.0, 35.55555555555556)","(31.0, 48.0, 45.0)","(31.0, 60.0, 57.5)","(17.0, 27.0, 22.625)","(13.0, 16.0, 15.666666666666666)","(1.3, 1.76, 1.6861538461538461)"
08-01-2023 12:06:08.442037,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.888888888888886)","(8.5, 13.5, 13.038461538461538)","(21.0, 38.0, 35.55555555555556)","(31.0, 48.0, 45.0)","(31.0, 60.0, 57.5)","(17.0, 27.0, 22.625)","(13.0, 16.0, 15.666666666666666)","(1.3, 1.76, 1.6861538461538461)"
08-01-2023 12:06:09.613356,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.888888888888886)","(8.5, 13.5, 13.038461538461538)","(21.0, 38.0, 35.55555555555556)","(31.0, 48.0, 45.0)","(31.0, 60.0, 57.5)","(17.0, 27.0, 22.625)","(13.0, 16.0, 15.666666666666666)","(1.3, 1.76, 1.6861538461538461)"
08-01-2023 12:06:10.731263,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.888888888888886)","(8.5, 13.5, 13.038461538461538)","(21.0, 38.0, 35.55555555555556)","(31.0, 46.0, 42.0)","(31.0, 60.0, 57.5)","(17.0, 27.0, 22.555555555555557)","(13.0, 16.0, 15.666666666666666)","(1.3, 1.76, 1.6861538461538461)"
08-01-2023 12:06:11.832287,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.888888888888886)","(8.5, 13.5, 13.038461538461538)","(21.0, 38.0, 35.8)","(31.0, 46.0, 42.0)","(31.0, 60.0, 57.5)","(17.0, 27.0, 22.555555555555557)","(13.0, 16.0, 15.76923076923077)","(1.3, 1.76, 1.6861538461538461)"
08-01-2023 12:06:12.910284,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.888888888888886)","(8.5, 13.5, 12.954545454545455)","(21.0, 38.0, 35.8)","(31.0, 46.0, 42.0)","(31.0, 60.0, 57.5)","(17.0, 27.0, 23.25)","(13.0, 16.0, 15.666666666666666)","(1.3, 1.76, 1.6916666666666667)"
08-01-2023 12:06:13.981294,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.888888888888886)","(8.5, 13.5, 12.954545454545455)","(21.0, 38.0, 35.8)","(31.0, 46.0, 42.0)","(31.0, 60.0, 57.5)","(17.0, 27.0, 25.0)","(13.0, 16.0, 15.666666666666666)","(1.3, 1.75, 1.6916666666666667)"
08-01-2023 12:06:15.086585,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.888888888888886)","(8.5, 13.5, 13.18421052631579)","(21.0, 38.0, 33.6)","(31.0, 46.0, 43.5)","(31.0, 60.0, 52.0)","(17.0, 27.0, 25.0)","(13.0, 16.0, 15.727272727272727)","(1.3, 1.75, 1.6823255813953488)"
08-01-2023 12:06:16.179414,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.666666666666666)","(26.0, 38.0, 34.0)","(8.5, 13.5, 13.166666666666666)","(21.0, 38.0, 37.513513513513516)","(31.0, 46.0, 44.94736842105263)","(31.0, 60.0, 58.46153846153846)","(17.0, 27.0, 25.0)","(13.0, 16.0, 15.727272727272727)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:17.325726,"(13.0, 17.0, 16.75)","(12.0, 15.5, 13.357142857142858)","(26.0, 38.0, 33.5)","(8.5, 13.5, 13.227272727272727)","(21.0, 38.0, 34.8)","(31.0, 46.0, 41.0)","(31.0, 60.0, 58.46153846153846)","(17.0, 27.0, 25.6)","(13.0, 16.0, 15.727272727272727)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:18.476624,"(13.0, 17.0, 16.75)","(12.0, 15.5, 13.357142857142858)","(26.0, 38.0, 36.94736842105263)","(8.5, 13.5, 13.8)","(21.0, 38.0, 34.8)","(31.0, 44.0, 41.0)","(31.0, 60.0, 58.46153846153846)","(17.0, 28.0, 25.6)","(13.0, 16.0, 15.862068965517242)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:19.574168,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.94736842105263)","(8.5, 14.0, 13.8)","(21.0, 38.0, 34.8)","(31.0, 44.0, 41.0)","(31.0, 60.0, 58.46153846153846)","(17.0, 28.0, 25.6)","(13.0, 16.0, 15.862068965517242)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:20.645657,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.94736842105263)","(8.5, 14.0, 13.8)","(21.0, 38.0, 34.8)","(31.0, 44.0, 41.0)","(31.0, 60.0, 58.46153846153846)","(17.0, 28.0, 25.6)","(13.0, 16.0, 15.5)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:21.724512,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.82352941176471)","(8.5, 14.0, 13.25)","(21.0, 38.0, 35.0)","(31.0, 44.0, 41.0)","(31.0, 60.0, 54.23076923076923)","(17.0, 28.0, 26.2)","(13.0, 16.0, 15.5)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:22.819773,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.82352941176471)","(8.5, 14.0, 13.25)","(21.0, 38.0, 35.0)","(31.0, 44.0, 41.0)","(31.0, 55.0, 54.23076923076923)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.5)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:23.898188,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 38.0, 36.82352941176471)","(8.5, 14.0, 13.25)","(21.0, 38.0, 35.0)","(31.0, 44.0, 41.0)","(31.0, 55.0, 58.46153846153846)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.5)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:25.021728,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 36.0, 35.05882352941177)","(8.5, 14.0, 13.571428571428571)","(21.0, 38.0, 35.0)","(31.0, 44.0, 41.368421052631575)","(31.0, 60.0, 58.46153846153846)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.5)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:26.182111,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 36.0, 35.05882352941177)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 35.0)","(31.0, 42.0, 40.5)","(31.0, 60.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.5)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:27.292096,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 36.0, 35.1578947368421)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 35.0)","(31.0, 42.0, 40.5)","(31.0, 75.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.5)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:28.413027,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 36.0, 35.1578947368421)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 35.0)","(31.0, 42.0, 40.5)","(31.0, 75.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.5)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:29.503590,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 36.0, 35.1578947368421)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 35.0)","(31.0, 42.0, 53.4)","(31.0, 75.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.5)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:30.593782,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 34.0, 33.368421052631575)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 35.0)","(31.0, 65.0, 56.57142857142857)","(31.0, 75.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:31.674129,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 34.0, 33.368421052631575)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 35.0)","(31.0, 60.0, 56.57142857142857)","(31.0, 75.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:32.801609,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 34.0, 33.368421052631575)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 36.22222222222222)","(31.0, 60.0, 50.25)","(31.0, 75.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:33.915791,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 34.0, 31.5)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 36.22222222222222)","(31.0, 55.0, 50.25)","(31.0, 75.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:35.071833,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 34.0, 31.5)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 36.22222222222222)","(31.0, 55.0, 50.25)","(31.0, 75.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:36.195997,"(13.0, 17.0, 16.75)","(12.0, 15.5, 14.625)","(26.0, 34.0, 31.5)","(8.5, 14.0, 13.785714285714285)","(21.0, 38.0, 36.22222222222222)","(31.0, 55.0, 50.25)","(31.0, 75.0, 72.72727272727273)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:37.328774,"(13.0, 17.0, 16.75)","(12.0, 15.5, 15.01388888888889)","(26.0, 32.0, 31.333333333333332)","(8.5, 14.0, 13.75)","(21.0, 38.0, 35.0)","(31.0, 55.0, 49.3)","(31.0, 75.0, 73.6842105263158)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:38.407999,"(13.0, 17.0, 16.75)","(12.0, 15.5, 15.01388888888889)","(26.0, 32.0, 31.333333333333332)","(8.5, 14.0, 13.75)","(21.0, 38.0, 35.0)","(31.0, 50.0, 49.3)","(31.0, 75.0, 73.6842105263158)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:39.483035,"(13.0, 17.0, 16.75)","(12.0, 15.5, 15.01388888888889)","(26.0, 32.0, 31.333333333333332)","(8.5, 14.0, 13.75)","(21.0, 38.0, 35.0)","(31.0, 50.0, 49.3)","(31.0, 75.0, 73.6842105263158)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:40.613953,"(13.0, 17.0, 16.75)","(12.0, 15.5, 15.01388888888889)","(26.0, 32.0, 31.333333333333332)","(8.5, 14.0, 13.75)","(21.0, 38.0, 34.0)","(31.0, 50.0, 46.0)","(31.0, 75.0, 68.33333333333333)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.625)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:41.724137,"(13.0, 17.0, 16.75)","(12.0, 15.5, 15.01388888888889)","(26.0, 32.0, 31.333333333333332)","(8.5, 13.5, 13.333333333333334)","(21.0, 36.0, 34.0)","(31.0, 50.0, 48.8)","(31.0, 75.0, 68.33333333333333)","(17.0, 29.0, 26.2)","(13.0, 16.0, 15.88888888888889)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:42.823808,"(13.0, 17.0, 16.916666666666668)","(12.0, 15.5, 15.01388888888889)","(26.0, 32.0, 31.142857142857142)","(8.5, 13.5, 13.333333333333334)","(21.0, 36.0, 34.666666666666664)","(31.0, 50.0, 60.8)","(31.0, 75.0, 68.33333333333333)","(17.0, 29.0, 24.333333333333332)","(13.0, 16.0, 15.88888888888889)","(1.3, 1.7, 1.6823255813953488)"
08-01-2023 12:06:43.933264,"(13.0, 17.0, 16.916666666666668)","(12.0, 15.5, 15.01388888888889)","(26.0, 38.0, 35.42857142857143)","(8.5, 13.5, 13.333333333333334)","(21.0, 36.0, 34.666666666666664)","(31.0, 65.0, 60.8)","(31.0, 75.0, 68.33333333333333)","(17.0, 29.0, 24.0)","(13.0, 16.0, 15.88888888888889)","(1.3, 1.7, 1.6814492753623187)"
08-01-2023 12:06:45.026260,"(13.0, 17.0, 16.916666666666668)","(12.0, 15.5, 15.01388888888889)","(26.0, 38.0, 35.75)","(8.5, 13.5, 13.333333333333334)","(21.0, 36.0, 34.666666666666664)","(31.0, 65.0, 58.0)","(31.0, 75.0, 68.33333333333333)","(17.0, 27.0, 22.833333333333332)","(13.0, 16.0, 15.88888888888889)","(1.3, 1.7, 1.6814492753623187)"
08-01-2023 12:06:46.117610,"(13.0, 17.0, 16.9375)","(12.0, 15.5, 15.01388888888889)","(26.0, 38.0, 35.75)","(8.5, 13.5, 13.333333333333334)","(21.0, 36.0, 34.666666666666664)","(31.0, 65.0, 61.18181818181819)","(31.0, 75.0, 72.5)","(17.0, 27.0, 23.428571428571427)","(13.0, 16.0, 15.88888888888889)","(1.3, 1.7, 1.6814492753623187)"
08-01-2023 12:06:47.204243,"(13.0, 17.0, 16.9375)","(12.0, 15.5, 15.01388888888889)","(26.0, 36.0, 35.3)","(8.5, 13.5, 13.40909090909091)","(21.0, 36.0, 34.666666666666664)","(31.0, 65.0, 61.18181818181819)","(31.0, 75.0, 72.5)","(17.0, 27.0, 23.875)","(13.0, 16.0, 15.88888888888889)","(1.3, 1.7, 1.6814492753623187)"
08-01-2023 12:06:48.319873,"(13.0, 17.0, 16.9375)","(12.0, 15.5, 15.01388888888889)","(26.0, 36.0, 35.3)","(8.5, 13.5, 13.40909090909091)","(21.0, 36.0, 34.666666666666664)","(31.0, 65.0, 61.18181818181819)","(31.0, 75.0, 72.5)","(17.0, 27.0, 23.875)","(13.0, 16.0, 15.88888888888889)","(1.3, 1.7, 1.6814492753623187)"
08-01-2023 12:06:49.417985,"(13.0, 17.0, 16.9375)","(12.0, 15.5, 15.01388888888889)","(26.0, 36.0, 35.3)","(8.5, 13.5, 13.40909090909091)","(21.0, 36.0, 32.4)","(31.0, 65.0, 61.18181818181819)","(31.0, 75.0, 71.66666666666667)","(17.0, 27.0, 23.875)","(13.0, 16.0, 15.88888888888889)","(1.3, 1.7, 1.6814492753623187)"
08-01-2023 12:06:50.514660,"(13.0, 17.0, 16.9375)","(12.0, 15.5, 15.01388888888889)","(26.0, 36.0, 35.3)","(8.5, 13.5, 13.4)","(21.0, 34.0, 29.333333333333332)","(31.0, 65.0, 61.18181818181819)","(31.0, 75.0, 71.66666666666667)","(17.0, 27.0, 23.428571428571427)","(13.0, 16.0, 15.88888888888889)","(1.3, 1.7, 1.6803076923076923)"
08-01-2023 12:06:51.614073,"(13.0, 18.0, 17.92105263157895)","(12.0, 15.5, 15.01388888888889)","(26.0, 36.0, 35.3)","(8.5, 13.5, 13.4)","(21.0, 34.0, 29.333333333333332)","(31.0, 65.0, 61.5)","(31.0, 75.0, 71.66666666666667)","(17.0, 27.0, 23.875)","(13.0, 16.0, 15.904761904761905)","(1.3, 1.7, 1.6743999999999999)"
08-01-2023 12:06:52.733876,"(13.0, 18.0, 17.93181818181818)","(12.0, 15.5, 15.01388888888889)","(26.0, 36.0, 35.3)","(8.5, 13.5, 13.4)","(21.0, 34.0, 29.5)","(31.0, 65.0, 61.5)","(31.0, 75.0, 67.5)","(17.0, 27.0, 22.0)","(13.0, 16.0, 15.904761904761905)","(1.3, 1.7, 1.678909090909091)"
08-01-2023 12:06:53.856095,"(13.0, 18.0, 17.93181818181818)","(12.0, 15.5, 13.357142857142858)","(26.0, 34.0, 33.5)","(8.5, 13.5, 13.4)","(21.0, 34.0, 29.5)","(31.0, 65.0, 61.5)","(31.0, 75.0, 67.5)","(17.0, 27.0, 22.0)","(13.0, 16.0, 15.904761904761905)","(1.3, 1.68, 1.678909090909091)"
08-01-2023 12:06:54.942652,"(13.0, 18.0, 17.93181818181818)","(12.0, 15.5, 13.357142857142858)","(26.0, 34.0, 33.5)","(8.5, 13.5, 13.4)","(21.0, 34.0, 29.5)","(31.0, 65.0, 61.5)","(31.0, 75.0, 67.5)","(17.0, 27.0, 22.0)","(13.0, 16.0, 15.904761904761905)","(1.3, 1.68, 1.678909090909091)"
08-01-2023 12:06:56.079212,"(13.0, 18.0, 17.93181818181818)","(12.0, 15.5, 13.357142857142858)","(26.0, 34.0, 33.5)","(8.5, 13.5, 13.125)","(21.0, 34.0, 32.5)","(31.0, 65.0, 62.66666666666667)","(31.0, 75.0, 67.5)","(17.0, 27.0, 22.0)","(13.0, 16.0, 15.904761904761905)","(1.3, 1.68, 1.6753846153846153)"
08-01-2023 12:06:57.180100,"(13.0, 18.0, 17.91176470588235)","(12.0, 15.5, 13.357142857142858)","(26.0, 34.0, 33.523809523809526)","(8.5, 13.5, 13.125)","(21.0, 34.0, 32.0)","(31.0, 65.0, 62.66666666666667)","(31.0, 75.0, 73.0)","(17.0, 27.0, 22.0)","(13.0, 16.0, 15.904761904761905)","(1.3, 1.68, 1.6753846153846153)"
08-01-2023 12:06:58.282727,"(13.0, 18.0, 17.857142857142858)","(12.0, 15.5, 13.357142857142858)","(26.0, 34.0, 31.714285714285715)","(8.5, 13.5, 13.125)","(21.0, 38.0, 32.0)","(31.0, 65.0, 55.5)","(31.0, 75.0, 72.5)","(17.0, 27.0, 23.428571428571427)","(13.0, 16.0, 15.904761904761905)","(1.3, 1.68, 1.6753846153846153)"
08-01-2023 12:06:59.453166,"(13.0, 18.0, 17.857142857142858)","(12.0, 15.5, 15.01388888888889)","(26.0, 32.0, 31.714285714285715)","(8.5, 13.5, 13.125)","(21.0, 38.0, 32.0)","(31.0, 65.0, 55.5)","(31.0, 75.0, 72.5)","(17.0, 27.0, 23.875)","(13.0, 16.0, 15.904761904761905)","(1.3, 1.68, 1.6766666666666665)"
08-01-2023 12:07:00.565312,"(13.0, 18.0, 17.857142857142858)","(12.0, 15.5, 14.617647058823529)","(26.0, 32.0, 31.714285714285715)","(8.5, 13.5, 13.125)","(21.0, 38.0, 32.0)","(31.0, 65.0, 55.5)","(31.0, 75.0, 72.5)","(17.0, 27.0, 23.428571428571427)","(13.0, 16.0, 15.5)","(1.3, 1.68, 1.674)"
08-01-2023 12:07:01.677493,"(13.0, 18.0, 17.8)","(12.0, 15.5, 14.617647058823529)","(26.0, 32.0, 31.714285714285715)","(8.5, 13.5, 13.125)","(21.0, 38.0, 32.0)","(31.0, 65.0, 55.5)","(31.0, 75.0, 72.5)","(17.0, 27.0, 23.875)","(13.0, 16.0, 15.5)","(1.3, 1.68, 1.674)"
08-01-2023 12:07:02.798992,"(13.0, 18.0, 17.8)","(12.0, 15.5, 14.617647058823529)","(26.0, 32.0, 31.714285714285715)","(8.5, 13.5, 13.125)","(21.0, 38.0, 32.0)","(31.0, 65.0, 55.5)","(31.0, 75.0, 72.5)","(17.0, 27.0, 22.0)","(13.0, 16.0, 15.5)","(1.3, 1.68, 1.674)"
08-01-2023 12:07:03.867506,"(13.0, 18.0, 17.8)","(12.0, 15.5, 14.617647058823529)","(26.0, 38.0, 37.14285714285714)","(8.5, 13.5, 13.125)","(21.0, 38.0, 32.0)","(31.0, 65.0, 55.5)","(31.0, 75.0, 72.5)","(17.0, 27.0, 22.0)","(13.0, 16.0, 15.5)","(1.3, 1.68, 1.674)"
08-01-2023 12:07:04.974976,"(13.0, 18.0, 17.8)","(12.0, 15.5, 14.617647058823529)","(26.0, 38.0, 37.14285714285714)","(8.5, 13.5, 13.26923076923077)","(21.0, 38.0, 29.2)","(31.0, 65.0, 55.5)","(31.0, 75.0, 72.5)","(17.0, 27.0, 22.0)","(13.0, 16.0, 15.5)","(1.3, 1.68, 1.674)"
08-01-2023 12:07:06.044610,"(13.0, 18.0, 17.8)","(12.0, 15.5, 14.617647058823529)","(26.0, 36.0, 33.0)","(8.5, 13.5, 13.26923076923077)","(21.0, 34.0, 32.0)","(31.0, 65.0, 55.5)","(31.0, 75.0, 67.5)","(17.0, 27.0, 22.0)","(13.0, 16.0, 15.75)","(1.3, 1.68, 1.674)"
