,Baozun,Eyes On Red,Helluva Life,Victory Stripe,Fort Knox,Charing Cross,Concrete Finisher,Frosted Prayer,Moro Warrior,Great Faces,Hoodoo Brown
16-12-2022 12:55:56.455514,"(21.0, 65.0, 53.5)","(7.0, 7.2, 8.1375)","(2.25, 2.56, 2.452)","(51.0, 580.0, 335.0)","(6.5, 8.6, 8.566666666666666)","(15.0, 29.0, 28.142857142857142)","(26.0, 60.0, 54.5)","(21.0, 38.0, 34.666666666666664)","(31.0, 120.0, 98.0)","(5.0, 6.2, 5.66)","(11.0, 18.5, 17.5)"
16-12-2022 12:55:58.283985,"(21.0, 65.0, 54.5)","(7.0, 8.2, 8.571428571428571)","(2.25, 2.56, 2.452)","(51.0, 580.0, 330.0)","(6.5, 8.6, 8.566666666666666)","(15.0, 29.0, 28.142857142857142)","(26.0, 60.0, 48.2)","(21.0, 38.0, 32.5)","(31.0, 120.0, 83.33333333333333)","(5.0, 6.2, 5.66)","(11.0, 18.5, 17.5)"
16-12-2022 12:56:00.063572,"(21.0, 65.0, 56.6)","(7.0, 9.0, 8.333333333333334)","(2.25, 2.56, 2.452)","(51.0, 570.0, 330.0)","(6.5, 8.6, 8.68)","(15.0, 29.0, 28.142857142857142)","(26.0, 55.0, 48.2)","(21.0, 38.0, 32.5)","(31.0, 120.0, 78.75)","(5.0, 6.2, 5.66)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:01.733548,"(21.0, 65.0, 56.6)","(7.0, 9.0, 8.333333333333334)","(2.25, 2.56, 2.44)","(51.0, 570.0, 431.42857142857144)","(6.5, 8.8, 8.68)","(15.0, 29.0, 28.142857142857142)","(26.0, 55.0, 49.333333333333336)","(21.0, 38.0, 32.5)","(31.0, 120.0, 111.67741935483872)","(5.0, 6.2, 5.72)","(11.0, 18.5, 17.333333333333332)"
16-12-2022 12:56:03.493434,"(21.0, 65.0, 56.6)","(7.0, 9.0, 8.2)","(2.25, 2.56, 2.44)","(51.0, 570.0, 431.42857142857144)","(6.5, 8.8, 8.690909090909091)","(15.0, 29.0, 26.5)","(26.0, 55.0, 45.0)","(21.0, 38.0, 32.5)","(31.0, 120.0, 69.6)","(5.0, 6.2, 5.72)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:05.131530,"(21.0, 65.0, 56.6)","(7.0, 9.0, 8.257142857142856)","(2.25, 2.56, 2.44)","(51.0, 570.0, 431.42857142857144)","(6.5, 8.8, 8.68)","(15.0, 29.0, 24.666666666666668)","(26.0, 55.0, 40.666666666666664)","(21.0, 38.0, 28.857142857142858)","(31.0, 120.0, 70.8)","(5.0, 6.2, 5.615384615384615)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:06.714126,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.6, 8.257142857142856)","(2.25, 2.56, 2.44)","(51.0, 570.0, 431.42857142857144)","(6.5, 8.8, 8.68)","(15.0, 28.0, 24.666666666666668)","(26.0, 50.0, 40.666666666666664)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 70.8)","(5.0, 6.0, 5.519230769230769)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:08.253926,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.6, 8.257142857142856)","(2.25, 2.56, 2.4914285714285715)","(51.0, 570.0, 431.42857142857144)","(6.5, 8.8, 8.68)","(15.0, 28.0, 24.666666666666668)","(26.0, 50.0, 40.666666666666664)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 89.25)","(5.0, 6.0, 5.519230769230769)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:09.979951,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.6, 8.257142857142856)","(2.25, 2.56, 2.4914285714285715)","(51.0, 570.0, 431.42857142857144)","(6.5, 8.8, 8.68)","(15.0, 28.0, 24.666666666666668)","(26.0, 50.0, 40.666666666666664)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 96.57142857142857)","(5.0, 6.0, 5.519230769230769)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:11.827272,"(26.0, 65.0, 52.333333333333336)","(7.0, 8.6, 8.257142857142856)","(2.2, 2.56, 2.4945454545454546)","(51.0, 570.0, 431.42857142857144)","(6.5, 8.8, 8.68)","(16.0, 28.0, 24.666666666666668)","(26.0, 50.0, 40.666666666666664)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 96.57142857142857)","(5.0, 6.0, 5.519230769230769)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:13.645392,"(26.0, 65.0, 52.333333333333336)","(7.0, 8.6, 8.0)","(2.2, 2.56, 2.4945454545454546)","(51.0, 570.0, 424.28571428571433)","(6.5, 8.8, 8.68)","(16.0, 28.0, 24.666666666666668)","(26.0, 50.0, 40.666666666666664)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 80.0)","(5.0, 5.9, 5.557142857142857)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:15.454962,"(26.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.777777777777778)","(2.2, 2.56, 2.4945454545454546)","(51.0, 560.0, 424.28571428571433)","(6.5, 8.8, 8.68)","(16.0, 28.0, 24.666666666666668)","(26.0, 50.0, 40.666666666666664)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 80.0)","(5.0, 5.9, 5.557142857142857)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:17.172209,"(26.0, 65.0, 52.333333333333336)","(6.5, 8.4, 7.777777777777778)","(2.2, 2.56, 2.4945454545454546)","(51.0, 560.0, 325.0)","(6.5, 8.8, 8.68)","(16.0, 28.0, 24.666666666666668)","(26.0, 50.0, 39.5)","(21.0, 40.0, 32.5)","(31.0, 120.0, 96.0)","(5.0, 5.9, 5.557142857142857)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:18.785926,"(26.0, 65.0, 52.333333333333336)","(6.5, 8.4, 7.777777777777778)","(2.2, 2.56, 2.4945454545454546)","(51.0, 560.0, 325.0)","(6.5, 8.8, 8.68)","(16.0, 28.0, 26.5)","(26.0, 50.0, 39.5)","(21.0, 38.0, 32.5)","(31.0, 120.0, 85.71428571428572)","(5.0, 5.9, 5.557142857142857)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:20.318075,"(26.0, 65.0, 52.333333333333336)","(6.5, 8.4, 7.777777777777778)","(2.2, 2.56, 2.4945454545454546)","(51.0, 560.0, 325.0)","(6.5, 8.8, 8.68)","(16.0, 29.0, 26.5)","(26.0, 50.0, 39.5)","(21.0, 38.0, 32.5)","(31.0, 120.0, 85.71428571428572)","(5.0, 5.9, 5.557142857142857)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:21.882071,"(26.0, 65.0, 52.333333333333336)","(6.5, 8.4, 8.248648648648649)","(2.2, 2.56, 2.4945454545454546)","(51.0, 560.0, 325.0)","(6.5, 8.8, 8.457142857142857)","(16.0, 29.0, 28.0)","(26.0, 50.0, 39.5)","(21.0, 38.0, 32.5)","(31.0, 120.0, 73.2)","(5.0, 5.9, 5.557142857142857)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:23.524347,"(26.0, 65.0, 52.333333333333336)","(6.5, 8.4, 8.35)","(2.2, 2.56, 2.4945454545454546)","(51.0, 560.0, 325.0)","(6.5, 8.8, 8.457142857142857)","(16.0, 36.0, 28.0)","(26.0, 50.0, 39.5)","(21.0, 38.0, 32.5)","(31.0, 120.0, 73.2)","(5.0, 5.9, 5.557142857142857)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:25.229340,"(26.0, 65.0, 52.333333333333336)","(6.5, 8.4, 7.819354838709677)","(2.2, 2.56, 2.4945454545454546)","(51.0, 560.0, 325.0)","(6.5, 8.8, 8.600000000000001)","(16.0, 36.0, 26.4)","(26.0, 50.0, 39.5)","(21.0, 38.0, 32.5)","(31.0, 120.0, 73.2)","(5.0, 6.0, 5.571428571428571)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:27.212240,"(26.0, 65.0, 52.333333333333336)","(6.5, 8.4, 7.757142857142857)","(2.2, 2.56, 2.5272727272727273)","(51.0, 560.0, 325.0)","(6.5, 8.8, 8.600000000000001)","(16.0, 36.0, 27.333333333333332)","(26.0, 50.0, 39.5)","(21.0, 38.0, 32.5)","(31.0, 120.0, 73.2)","(5.0, 6.4, 6.338461538461539)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:29.033525,"(26.0, 65.0, 63.09090909090909)","(6.5, 8.4, 7.757142857142857)","(2.2, 2.56, 2.5272727272727273)","(51.0, 560.0, 325.0)","(6.5, 8.8, 8.600000000000001)","(16.0, 34.0, 27.333333333333332)","(26.0, 50.0, 39.5)","(21.0, 38.0, 32.5)","(31.0, 120.0, 101.53846153846155)","(5.0, 6.4, 6.0)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:30.680304,"(26.0, 65.0, 54.5)","(6.5, 8.4, 7.68)","(2.2, 2.56, 2.528235294117647)","(51.0, 560.0, 325.0)","(6.5, 8.8, 8.600000000000001)","(16.0, 34.0, 26.666666666666668)","(26.0, 50.0, 39.5)","(21.0, 38.0, 32.5)","(31.0, 120.0, 101.53846153846155)","(5.0, 6.4, 6.0)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:32.246883,"(26.0, 65.0, 55.5)","(6.5, 8.4, 7.68)","(2.2, 2.56, 2.46)","(51.0, 560.0, 424.28571428571433)","(6.5, 8.8, 8.600000000000001)","(16.0, 32.0, 28.5)","(26.0, 50.0, 40.666666666666664)","(21.0, 38.0, 28.857142857142858)","(31.0, 120.0, 104.0)","(5.0, 6.4, 6.266666666666667)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:34.118992,"(26.0, 65.0, 55.5)","(6.5, 8.4, 8.0)","(2.2, 2.54, 2.44)","(51.0, 560.0, 424.28571428571433)","(6.5, 8.8, 8.457142857142857)","(16.0, 32.0, 26.666666666666668)","(26.0, 50.0, 40.666666666666664)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 104.0)","(5.0, 6.4, 6.0)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:35.934583,"(26.0, 65.0, 55.5)","(6.5, 8.4, 7.76)","(2.2, 2.54, 2.46)","(51.0, 560.0, 424.28571428571433)","(6.5, 8.8, 8.65)","(16.0, 32.0, 28.0)","(26.0, 50.0, 39.333333333333336)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 104.0)","(5.0, 6.2, 6.111111111111111)","(11.0, 18.5, 17.5)"
16-12-2022 12:56:37.613789,"(26.0, 65.0, 55.5)","(6.5, 8.4, 7.76)","(2.2, 2.54, 2.46)","(51.0, 560.0, 424.28571428571433)","(6.5, 8.8, 8.666666666666668)","(16.0, 32.0, 27.25)","(26.0, 50.0, 43.333333333333336)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 104.0)","(5.0, 6.2, 5.989473684210527)","(11.0, 18.5, 17.5)"
16-12-2022 12:56:39.284376,"(21.0, 65.0, 52.5)","(7.0, 8.4, 7.8)","(2.2, 2.54, 2.46)","(51.0, 560.0, 417.14285714285717)","(6.5, 8.8, 8.666666666666668)","(16.0, 29.0, 27.6)","(26.0, 50.0, 43.333333333333336)","(21.0, 40.0, 28.857142857142858)","(31.0, 120.0, 104.0)","(5.0, 6.2, 5.989473684210527)","(11.0, 18.5, 17.5)"
16-12-2022 12:56:40.800989,"(21.0, 65.0, 49.666666666666664)","(7.0, 8.4, 7.8)","(2.2, 2.54, 2.46)","(51.0, 550.0, 417.14285714285717)","(6.5, 8.8, 8.666666666666668)","(16.0, 29.0, 27.6)","(26.0, 50.0, 43.333333333333336)","(21.0, 40.0, 31.333333333333332)","(31.0, 120.0, 104.0)","(5.0, 6.2, 5.989473684210527)","(11.0, 18.5, 17.5)"
16-12-2022 12:56:42.223492,"(21.0, 65.0, 49.666666666666664)","(7.0, 8.4, 7.8)","(2.2, 2.54, 2.46)","(51.0, 550.0, 417.14285714285717)","(6.5, 8.8, 8.666666666666668)","(16.0, 29.0, 27.6)","(26.0, 50.0, 43.333333333333336)","(21.0, 40.0, 31.333333333333332)","(31.0, 120.0, 104.0)","(5.0, 6.2, 5.929166666666667)","(11.0, 18.5, 17.5)"
16-12-2022 12:56:43.671155,"(21.0, 65.0, 49.666666666666664)","(7.0, 8.4, 8.1)","(2.2, 2.54, 2.46)","(51.0, 550.0, 417.14285714285717)","(6.5, 8.8, 8.666666666666668)","(16.0, 29.0, 27.6)","(26.0, 50.0, 43.333333333333336)","(21.0, 40.0, 31.333333333333332)","(31.0, 120.0, 104.0)","(5.0, 6.2, 5.546666666666667)","(11.0, 18.5, 17.5)"
16-12-2022 12:56:45.340938,"(21.0, 65.0, 49.666666666666664)","(7.0, 8.6, 7.672727272727273)","(2.2, 2.54, 2.46)","(51.0, 550.0, 417.14285714285717)","(6.5, 8.8, 8.700000000000001)","(16.0, 29.0, 27.6)","(26.0, 50.0, 43.333333333333336)","(21.0, 40.0, 31.333333333333332)","(31.0, 120.0, 104.0)","(5.0, 6.2, 6.1454545454545455)","(11.0, 18.5, 17.625)"
16-12-2022 12:56:46.960482,"(21.0, 65.0, 55.8)","(7.0, 8.4, 7.672727272727273)","(2.2, 2.54, 2.4371428571428573)","(51.0, 550.0, 320.0)","(6.5, 8.8, 8.700000000000001)","(16.0, 29.0, 27.0)","(26.0, 50.0, 42.5)","(21.0, 40.0, 29.166666666666668)","(31.0, 120.0, 73.2)","(5.0, 6.2, 5.666666666666667)","(11.0, 18.5, 16.09090909090909)"
16-12-2022 12:56:48.651897,"(21.0, 65.0, 51.0)","(7.0, 8.4, 7.672727272727273)","(2.2, 2.54, 2.4371428571428573)","(51.0, 550.0, 320.0)","(6.5, 8.8, 8.600000000000001)","(16.0, 29.0, 28.0)","(26.0, 50.0, 38.0)","(21.0, 40.0, 29.166666666666668)","(31.0, 120.0, 73.2)","(5.0, 6.0, 5.666666666666667)","(11.0, 19.0, 16.666666666666668)"
16-12-2022 12:56:50.249509,"(21.0, 65.0, 51.0)","(7.0, 8.4, 7.672727272727273)","(2.2, 2.54, 2.4371428571428573)","(51.0, 550.0, 320.0)","(6.5, 8.8, 8.600000000000001)","(16.0, 36.0, 29.0)","(26.0, 50.0, 38.0)","(21.0, 40.0, 29.11111111111111)","(31.0, 120.0, 73.2)","(5.0, 6.0, 5.888888888888889)","(11.0, 19.0, 17.5)"
16-12-2022 12:56:52.044602,"(21.0, 65.0, 51.0)","(7.0, 8.4, 7.672727272727273)","(2.15, 2.54, 2.4371428571428573)","(51.0, 550.0, 320.0)","(6.5, 8.8, 8.600000000000001)","(16.0, 34.0, 29.0)","(26.0, 50.0, 38.0)","(21.0, 46.0, 29.11111111111111)","(31.0, 120.0, 73.2)","(5.0, 6.0, 5.888888888888889)","(11.0, 18.5, 17.5)"
16-12-2022 12:56:53.628889,"(21.0, 65.0, 51.0)","(7.0, 8.4, 7.672727272727273)","(2.15, 2.54, 2.4371428571428573)","(51.0, 550.0, 320.0)","(6.5, 8.8, 8.600000000000001)","(16.0, 34.0, 28.0)","(26.0, 50.0, 38.0)","(21.0, 46.0, 32.666666666666664)","(31.0, 120.0, 98.72727272727272)","(5.0, 6.0, 5.888888888888889)","(11.0, 18.5, 17.166666666666668)"
16-12-2022 12:56:55.231108,"(21.0, 65.0, 61.93333333333334)","(7.0, 8.6, 7.723076923076923)","(2.15, 2.54, 2.4371428571428573)","(51.0, 550.0, 315.0)","(6.5, 8.8, 8.32)","(16.0, 32.0, 28.0)","(26.0, 50.0, 38.0)","(21.0, 44.0, 32.0)","(31.0, 120.0, 98.72727272727272)","(5.0, 6.0, 5.933333333333334)","(11.0, 18.0, 17.285714285714285)"
16-12-2022 12:56:56.822603,"(21.0, 65.0, 61.93333333333334)","(7.0, 8.4, 7.723076923076923)","(2.15, 2.54, 2.4371428571428573)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.32)","(16.0, 32.0, 28.0)","(26.0, 50.0, 38.0)","(21.0, 42.0, 32.0)","(31.0, 120.0, 98.72727272727272)","(5.0, 6.0, 5.933333333333334)","(11.0, 18.0, 17.285714285714285)"
16-12-2022 12:56:58.392426,"(21.0, 65.0, 61.93333333333334)","(7.0, 8.4, 7.723076923076923)","(2.15, 2.54, 2.4371428571428573)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.32)","(16.0, 32.0, 28.0)","(26.0, 50.0, 38.0)","(21.0, 42.0, 32.0)","(31.0, 120.0, 82.0)","(5.0, 6.0, 5.933333333333334)","(11.0, 18.0, 17.285714285714285)"
16-12-2022 12:57:00.076338,"(21.0, 65.0, 62.125)","(7.0, 8.4, 7.723076923076923)","(2.15, 2.54, 2.4371428571428573)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.32)","(16.0, 32.0, 28.8)","(26.0, 50.0, 38.0)","(21.0, 42.0, 32.0)","(31.0, 120.0, 98.72727272727272)","(5.0, 6.0, 5.84)","(11.0, 18.0, 17.285714285714285)"
16-12-2022 12:57:01.715998,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.723076923076923)","(2.15, 2.54, 2.4371428571428573)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.2)","(16.0, 32.0, 28.8)","(26.0, 50.0, 39.333333333333336)","(21.0, 42.0, 29.5)","(31.0, 120.0, 100.5)","(5.0, 6.0, 5.84)","(11.0, 18.0, 17.285714285714285)"
16-12-2022 12:57:03.277593,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.666666666666666)","(2.15, 2.54, 2.4251851851851853)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.2)","(16.0, 32.0, 27.0)","(26.0, 50.0, 38.0)","(21.0, 42.0, 29.5)","(31.0, 120.0, 100.5)","(5.0, 6.0, 5.916666666666667)","(11.0, 18.0, 17.375)"
16-12-2022 12:57:04.706859,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.644444444444444)","(2.15, 2.56, 2.445)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.581818181818182)","(16.0, 32.0, 27.5)","(26.0, 50.0, 38.0)","(21.0, 42.0, 29.5)","(31.0, 120.0, 100.5)","(5.0, 6.0, 5.911111111111111)","(11.0, 18.0, 17.375)"
16-12-2022 12:57:06.124386,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.644444444444444)","(2.15, 2.52, 2.445)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.68)","(16.0, 32.0, 24.714285714285715)","(26.0, 50.0, 38.0)","(21.0, 42.0, 29.5)","(31.0, 120.0, 105.81818181818181)","(5.0, 6.0, 5.6656249999999995)","(11.0, 18.0, 17.375)"
16-12-2022 12:57:07.446005,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.644444444444444)","(2.15, 2.52, 2.4277777777777776)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.68)","(16.0, 29.0, 25.428571428571427)","(26.0, 50.0, 38.0)","(21.0, 42.0, 29.5)","(31.0, 120.0, 105.81818181818181)","(5.0, 5.9, 5.6656249999999995)","(11.0, 18.0, 17.375)"
16-12-2022 12:57:09.212153,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.644444444444444)","(2.15, 2.56, 2.4347368421052633)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.68)","(16.0, 29.0, 25.428571428571427)","(26.0, 50.0, 42.0)","(21.0, 42.0, 29.5)","(31.0, 120.0, 105.81818181818181)","(5.0, 5.9, 5.577419354838709)","(11.0, 18.0, 17.375)"
16-12-2022 12:57:10.564101,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.644444444444444)","(2.15, 2.56, 2.4347368421052633)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.68)","(16.0, 29.0, 25.428571428571427)","(26.0, 50.0, 38.0)","(21.0, 42.0, 29.5)","(31.0, 120.0, 105.81818181818181)","(5.0, 5.9, 5.65)","(11.0, 18.0, 17.375)"
16-12-2022 12:57:12.205621,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.644444444444444)","(2.15, 2.56, 2.4347368421052633)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.68)","(16.0, 29.0, 25.428571428571427)","(26.0, 50.0, 38.0)","(21.0, 42.0, 29.5)","(31.0, 120.0, 100.5)","(5.0, 5.8, 5.65)","(11.0, 18.0, 17.375)"
16-12-2022 12:57:13.685208,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.644444444444444)","(2.15, 2.56, 2.4347368421052633)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.68)","(16.0, 29.0, 25.428571428571427)","(26.0, 50.0, 38.0)","(21.0, 42.0, 29.5)","(31.0, 120.0, 100.5)","(5.0, 5.8, 5.542857142857143)","(11.0, 18.0, 17.428571428571427)"
16-12-2022 12:57:15.096592,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.64)","(2.15, 2.56, 2.4417391304347826)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.700000000000001)","(16.0, 29.0, 24.714285714285715)","(26.0, 50.0, 38.0)","(21.0, 42.0, 30.333333333333332)","(31.0, 120.0, 100.5)","(5.0, 5.8, 5.542857142857143)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:16.593986,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.64)","(2.15, 2.56, 2.4417391304347826)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.68)","(16.0, 29.0, 24.714285714285715)","(26.0, 50.0, 36.5)","(21.0, 42.0, 30.333333333333332)","(31.0, 120.0, 74.4)","(5.0, 5.8, 5.542857142857143)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:17.963131,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.64)","(2.15, 2.56, 2.4417391304347826)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.68)","(16.0, 29.0, 24.714285714285715)","(26.0, 50.0, 36.5)","(21.0, 42.0, 30.333333333333332)","(31.0, 120.0, 87.42857142857143)","(5.0, 5.8, 5.542857142857143)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:19.354268,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.64)","(2.15, 2.56, 2.4417391304347826)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.68)","(16.0, 29.0, 31.8)","(26.0, 50.0, 36.5)","(21.0, 42.0, 30.333333333333332)","(31.0, 120.0, 87.42857142857143)","(5.0, 5.8, 5.557142857142857)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:20.653486,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.64)","(2.15, 2.56, 2.4417391304347826)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.68)","(16.0, 34.0, 28.0)","(26.0, 50.0, 40.4)","(21.0, 42.0, 32.714285714285715)","(31.0, 120.0, 87.42857142857143)","(5.0, 5.9, 5.557142857142857)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:21.980549,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.64)","(2.15, 2.56, 2.4417391304347826)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.68)","(16.0, 32.0, 28.0)","(26.0, 50.0, 36.5)","(21.0, 42.0, 32.714285714285715)","(31.0, 120.0, 87.42857142857143)","(5.0, 5.9, 5.557142857142857)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:23.242286,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 8.0)","(2.15, 2.56, 2.4417391304347826)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.68)","(16.0, 32.0, 28.0)","(26.0, 50.0, 40.4)","(21.0, 42.0, 32.714285714285715)","(31.0, 120.0, 87.42857142857143)","(5.0, 5.9, 5.6)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:24.571249,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.633333333333333)","(2.15, 2.56, 2.435)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.68)","(16.0, 32.0, 28.0)","(26.0, 50.0, 36.5)","(21.0, 42.0, 36.583333333333336)","(31.0, 120.0, 87.42857142857143)","(5.0, 6.2, 5.59)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:25.950170,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.633333333333333)","(2.15, 2.54, 2.435)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.68)","(16.0, 32.0, 28.0)","(26.0, 50.0, 36.5)","(21.0, 42.0, 36.583333333333336)","(31.0, 120.0, 87.42857142857143)","(5.0, 6.4, 5.59)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:27.294926,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.633333333333333)","(2.15, 2.54, 2.435)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.68)","(16.0, 32.0, 32.0)","(26.0, 50.0, 36.5)","(21.0, 42.0, 36.583333333333336)","(31.0, 120.0, 87.42857142857143)","(5.0, 6.4, 6.1)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:28.653913,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.633333333333333)","(2.15, 2.54, 2.435)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.5)","(16.0, 36.0, 32.0)","(26.0, 50.0, 36.5)","(21.0, 42.0, 36.583333333333336)","(31.0, 120.0, 87.42857142857143)","(5.0, 6.2, 6.1)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:30.363770,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.633333333333333)","(2.15, 2.54, 2.435)","(51.0, 540.0, 315.0)","(6.5, 8.8, 8.5)","(16.0, 36.0, 34.0)","(26.0, 50.0, 36.5)","(21.0, 42.0, 36.583333333333336)","(31.0, 120.0, 87.42857142857143)","(5.0, 6.2, 5.6)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:31.764161,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.633333333333333)","(2.15, 2.54, 2.435)","(51.0, 540.0, 410.0)","(6.5, 8.8, 8.5)","(16.0, 36.0, 29.0)","(26.0, 50.0, 38.0)","(21.0, 42.0, 36.583333333333336)","(31.0, 120.0, 89.6)","(5.0, 6.2, 6.1125)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:33.199929,"(21.0, 65.0, 59.0)","(7.0, 8.4, 7.633333333333333)","(2.15, 2.54, 2.4175)","(51.0, 540.0, 419.375)","(6.5, 8.8, 8.5)","(16.0, 34.0, 29.5)","(26.0, 50.0, 38.0)","(21.0, 42.0, 36.583333333333336)","(31.0, 120.0, 89.6)","(5.0, 6.2, 6.133333333333334)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:34.715605,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.666666666666666)","(2.15, 2.54, 2.4175)","(51.0, 620.0, 522.5)","(6.5, 8.8, 8.5)","(16.0, 34.0, 29.5)","(26.0, 50.0, 38.0)","(21.0, 42.0, 37.0)","(31.0, 120.0, 105.81818181818181)","(5.0, 6.2, 6.24)","(11.0, 18.0, 16.666666666666668)"
16-12-2022 12:57:36.146136,"(21.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.666666666666666)","(2.15, 2.54, 2.4175)","(51.0, 610.0, 452.85714285714283)","(6.5, 8.8, 8.5)","(16.0, 34.0, 26.0)","(26.0, 50.0, 39.333333333333336)","(21.0, 42.0, 37.0)","(31.0, 120.0, 105.81818181818181)","(5.0, 6.4, 6.08)","(11.0, 18.0, 16.666666666666668)"
