,Feeling Fancy,Miss June,Homebush Villa,Mitcham Zorro,Homebush Opal,Tammy The Tomboy,Harpoon Bale,Goldstar Smiles
06-01-2023 12:12:04.865342,"(7.0, 10.5, 9.913953488372094)","(21.0, 100.0, 95.14285714285714)","(11.0, 18.5, 16.575)","(8.5, 9.0, 8.557894736842105)","(16.0, 42.0, 40.166666666666664)","(11.0, 20.0, 17.0)","(1.6, 1.94, 1.9393859649122807)","(15.0, 28.0, 21.125)"
06-01-2023 12:12:06.053887,"(7.0, 8.2, 7.6)","(21.0, 100.0, 78.0)","(11.0, 18.5, 15.5)","(8.5, 9.0, 8.65)","(16.0, 42.0, 35.30434782608695)","(11.0, 20.0, 17.352941176470587)","(1.6, 1.94, 1.959578947368421)","(15.0, 28.0, 21.125)"
06-01-2023 12:12:07.293504,"(7.0, 8.2, 7.6)","(21.0, 100.0, 78.66666666666666)","(11.0, 18.5, 15.5)","(8.5, 9.0, 8.557894736842105)","(16.0, 36.0, 32.13793103448276)","(11.0, 20.0, 18.807692307692307)","(1.6, 1.96, 1.9595811518324606)","(15.0, 28.0, 24.07142857142857)"
06-01-2023 12:12:08.426762,"(7.0, 8.2, 7.763636363636364)","(21.0, 100.0, 84.0)","(11.0, 18.5, 15.421052631578947)","(8.5, 9.0, 8.557894736842105)","(16.0, 36.0, 31.846153846153847)","(11.0, 19.5, 18.807692307692307)","(1.6, 1.96, 1.9595811518324606)","(15.0, 28.0, 24.07142857142857)"
06-01-2023 12:12:09.564538,"(7.0, 8.2, 7.763636363636364)","(21.0, 100.0, 58.66666666666667)","(11.0, 18.0, 16.526315789473685)","(8.5, 9.0, 8.766666666666667)","(16.0, 34.0, 32.833333333333336)","(11.0, 19.5, 18.807692307692307)","(1.6, 1.96, 1.9595811518324606)","(15.0, 28.0, 21.88888888888889)"
06-01-2023 12:12:10.730049,"(7.0, 8.2, 8.076923076923077)","(21.0, 100.0, 84.0)","(11.0, 18.0, 16.526315789473685)","(8.5, 9.0, 8.676923076923076)","(16.0, 34.0, 32.833333333333336)","(11.0, 19.5, 18.807692307692307)","(1.6, 1.96, 1.9595811518324606)","(15.0, 28.0, 21.88888888888889)"
06-01-2023 12:12:11.909029,"(7.0, 8.2, 8.013333333333332)","(21.0, 100.0, 84.0)","(11.0, 18.0, 16.526315789473685)","(8.5, 9.0, 8.575000000000001)","(16.0, 34.0, 31.846153846153847)","(11.0, 19.5, 18.807692307692307)","(1.6, 1.96, 1.9595811518324606)","(15.0, 28.0, 24.07142857142857)"
06-01-2023 12:12:13.093940,"(7.0, 8.2, 8.013333333333332)","(21.0, 100.0, 84.0)","(11.0, 18.0, 16.526315789473685)","(8.5, 8.8, 8.536585365853659)","(16.0, 34.0, 32.833333333333336)","(11.0, 19.5, 18.807692307692307)","(1.6, 1.96, 1.9595811518324606)","(15.0, 28.0, 21.88888888888889)"
06-01-2023 12:12:14.186365,"(6.5, 8.2, 8.013333333333332)","(21.0, 100.0, 84.0)","(11.0, 18.0, 16.526315789473685)","(8.5, 8.8, 8.536585365853659)","(16.0, 34.0, 30.56)","(11.0, 19.5, 18.06818181818182)","(1.6, 1.96, 1.9595811518324606)","(15.0, 28.0, 22.210526315789473)"
06-01-2023 12:12:15.317512,"(6.5, 8.2, 7.8315789473684205)","(21.0, 95.0, 80.25)","(11.0, 18.0, 15.655172413793103)","(8.5, 8.8, 8.786206896551723)","(16.0, 32.0, 29.77777777777778)","(11.0, 19.5, 18.06818181818182)","(1.6, 1.96, 1.9595811518324606)","(15.0, 28.0, 19.933333333333334)"
06-01-2023 12:12:16.413462,"(6.5, 8.2, 7.977777777777777)","(21.0, 95.0, 80.25)","(11.0, 18.0, 15.655172413793103)","(8.5, 9.2, 8.709090909090909)","(16.0, 32.0, 26.272727272727273)","(11.0, 19.5, 18.06818181818182)","(1.6, 1.96, 1.9270588235294117)","(15.0, 28.0, 22.25)"
06-01-2023 12:12:17.586711,"(6.5, 8.2, 7.866666666666666)","(21.0, 95.0, 44.42857142857143)","(11.0, 17.5, 15.90909090909091)","(8.5, 8.8, 9.08421052631579)","(16.0, 32.0, 24.246153846153845)","(11.0, 19.5, 18.75)","(1.6, 1.96, 1.956)","(15.0, 27.0, 22.25)"
06-01-2023 12:12:18.844265,"(6.5, 8.2, 7.866666666666666)","(21.0, 95.0, 40.28)","(11.0, 17.5, 15.90909090909091)","(8.5, 9.4, 9.023529411764706)","(16.0, 32.0, 24.0)","(11.0, 19.5, 18.75)","(1.6, 1.96, 1.9384615384615385)","(15.0, 27.0, 19.083333333333332)"
06-01-2023 12:12:20.051412,"(6.5, 8.2, 7.866666666666666)","(21.0, 95.0, 40.28)","(11.0, 17.5, 15.90909090909091)","(8.5, 9.4, 9.023529411764706)","(16.0, 32.0, 29.583333333333336)","(11.0, 19.5, 18.75)","(1.6, 1.96, 1.9373584905660377)","(15.0, 27.0, 19.61111111111111)"
06-01-2023 12:12:21.294462,"(6.5, 8.2, 7.866666666666666)","(21.0, 95.0, 40.28)","(11.0, 17.5, 15.90909090909091)","(8.5, 9.4, 9.01142857142857)","(16.0, 30.0, 29.583333333333336)","(11.0, 19.5, 18.75)","(1.6, 1.96, 1.9373584905660377)","(15.0, 27.0, 22.566666666666666)"
06-01-2023 12:12:22.542961,"(6.5, 8.2, 7.866666666666666)","(21.0, 95.0, 40.28)","(11.0, 17.5, 15.90909090909091)","(8.0, 9.2, 8.911999999999999)","(16.0, 30.0, 29.583333333333336)","(11.0, 19.5, 18.75)","(1.6, 1.96, 1.9373584905660377)","(15.0, 27.0, 23.675)"
06-01-2023 12:12:23.657144,"(6.5, 8.2, 7.866666666666666)","(21.0, 95.0, 39.628571428571426)","(11.0, 17.5, 15.90909090909091)","(8.0, 9.2, 9.015384615384615)","(16.0, 30.0, 28.875)","(11.0, 19.5, 18.75)","(1.6, 1.96, 1.936923076923077)","(15.0, 27.0, 23.675)"
06-01-2023 12:12:24.747338,"(6.5, 8.2, 7.866666666666666)","(21.0, 95.0, 39.83870967741935)","(11.0, 17.5, 15.90909090909091)","(8.0, 9.2, 9.114285714285714)","(16.0, 30.0, 27.3)","(11.0, 19.5, 18.75)","(1.6, 1.96, 1.936923076923077)","(15.0, 27.0, 23.675)"
06-01-2023 12:12:25.804606,"(6.5, 8.2, 7.866666666666666)","(26.0, 95.0, 39.83870967741935)","(12.0, 17.5, 16.5)","(8.0, 9.2, 8.959999999999999)","(16.0, 30.0, 25.2)","(11.0, 19.5, 18.75)","(1.65, 1.96, 1.91)","(15.0, 27.0, 23.675)"
06-01-2023 12:12:26.932979,"(6.5, 8.2, 7.866666666666666)","(26.0, 95.0, 39.83870967741935)","(12.0, 17.5, 17.16)","(8.0, 9.2, 8.5)","(16.0, 30.0, 22.2)","(11.0, 19.5, 18.351063829787233)","(1.65, 1.96, 1.9234285714285713)","(15.0, 27.0, 23.675)"
06-01-2023 12:12:28.099253,"(6.5, 8.2, 7.666666666666666)","(26.0, 90.0, 84.0)","(12.0, 18.0, 16.804347826086957)","(8.0, 8.6, 8.525714285714285)","(16.0, 30.0, 21.514285714285712)","(11.0, 19.5, 18.351063829787233)","(1.65, 1.96, 1.9234285714285713)","(15.0, 27.0, 23.675)"
06-01-2023 12:12:29.289126,"(6.5, 8.2, 7.666666666666666)","(26.0, 85.0, 79.55555555555556)","(12.0, 18.0, 16.804347826086957)","(8.0, 8.6, 8.525714285714285)","(16.0, 30.0, 26.333333333333332)","(11.0, 19.5, 18.351063829787233)","(1.65, 1.96, 1.939111111111111)","(15.0, 27.0, 25.3375)"
06-01-2023 12:12:30.412268,"(6.5, 8.2, 7.666666666666666)","(26.0, 85.0, 49.51724137931035)","(12.0, 18.0, 16.9)","(8.0, 8.6, 8.525714285714285)","(16.0, 29.0, 26.333333333333332)","(11.0, 19.5, 18.182926829268293)","(1.65, 1.95, 1.9483333333333333)","(15.0, 27.0, 25.3375)"
06-01-2023 12:12:31.594183,"(6.5, 8.2, 7.666666666666666)","(26.0, 85.0, 48.25)","(12.0, 18.0, 17.017857142857142)","(8.0, 8.6, 8.26153846153846)","(16.0, 29.0, 25.0)","(11.0, 19.5, 17.1)","(1.65, 1.96, 1.9415384615384614)","(15.0, 27.0, 23.85)"
06-01-2023 12:12:32.715781,"(6.5, 8.2, 7.666666666666666)","(26.0, 75.0, 70.125)","(12.0, 18.0, 17.017857142857142)","(8.0, 8.4, 8.066666666666666)","(16.0, 29.0, 23.666666666666668)","(11.0, 19.5, 17.1)","(1.65, 1.96, 1.9674025974025973)","(15.0, 27.0, 23.85)"
06-01-2023 12:12:33.798182,"(6.5, 8.0, 7.648)","(26.0, 75.0, 70.125)","(12.0, 18.0, 17.017857142857142)","(8.0, 8.4, 8.0)","(16.0, 29.0, 23.666666666666668)","(11.0, 19.5, 17.1)","(1.65, 1.97, 1.9764705882352942)","(15.0, 27.0, 23.85)"
06-01-2023 12:12:34.916159,"(6.5, 8.0, 7.776)","(26.0, 75.0, 70.125)","(12.0, 18.0, 17.270833333333332)","(8.0, 8.2, 8.0)","(16.0, 29.0, 24.3125)","(11.0, 19.5, 18.15)","(1.65, 1.98, 1.97375)","(15.0, 27.0, 23.85)"
06-01-2023 12:12:36.111847,"(6.5, 8.0, 7.766666666666667)","(26.0, 75.0, 43.8)","(12.0, 18.0, 16.854166666666668)","(8.0, 8.2, 7.96)","(16.0, 29.0, 27.666666666666664)","(11.0, 19.5, 18.0)","(1.65, 2.0, 1.9840909090909091)","(15.0, 27.0, 23.684210526315788)"
06-01-2023 12:12:37.291521,"(6.5, 8.0, 7.733333333333333)","(26.0, 75.0, 30.586206896551722)","(12.0, 18.0, 16.854166666666668)","(8.0, 8.2, 7.652173913043478)","(16.0, 28.0, 25.913043478260867)","(11.0, 19.5, 18.0)","(1.65, 2.0, 1.99)","(15.0, 27.0, 23.684210526315788)"
06-01-2023 12:12:38.471922,"(6.5, 8.0, 7.733333333333333)","(26.0, 36.0, 29.88235294117647)","(12.0, 18.0, 16.854166666666668)","(8.0, 7.8, 7.652173913043478)","(16.0, 28.0, 25.473684210526315)","(11.0, 19.5, 18.0)","(1.65, 2.02, 1.9984615384615385)","(15.0, 27.0, 23.684210526315788)"
06-01-2023 12:12:39.660894,"(6.5, 8.0, 7.733333333333333)","(26.0, 36.0, 29.5)","(12.0, 18.0, 16.854166666666668)","(8.0, 7.8, 7.652173913043478)","(16.0, 28.0, 25.0)","(11.0, 19.5, 16.833333333333332)","(1.65, 2.02, 2.0083333333333333)","(15.0, 27.0, 23.684210526315788)"
06-01-2023 12:12:40.797891,"(6.5, 8.0, 7.733333333333333)","(26.0, 36.0, 27.642857142857142)","(12.0, 18.0, 17.210526315789473)","(8.0, 7.8, 7.582857142857143)","(16.0, 28.0, 25.0)","(11.0, 19.5, 17.166666666666668)","(1.65, 2.02, 1.9966666666666666)","(15.0, 27.0, 23.684210526315788)"
06-01-2023 12:12:41.898342,"(6.5, 8.0, 7.733333333333333)","(26.0, 36.0, 28.0)","(12.0, 18.0, 17.666666666666668)","(8.0, 7.6, 7.584782608695652)","(16.0, 28.0, 25.0)","(11.0, 19.5, 17.166666666666668)","(1.65, 2.02, 2.039285714285714)","(15.0, 27.0, 23.684210526315788)"
06-01-2023 12:12:43.019890,"(6.5, 8.0, 7.733333333333333)","(26.0, 36.0, 31.764705882352942)","(12.0, 18.0, 17.736842105263158)","(8.0, 7.6, 7.588700564971751)","(16.0, 27.0, 21.333333333333332)","(11.0, 19.5, 17.166666666666668)","(1.65, 2.04, 2.0489285714285717)","(15.0, 27.0, 23.684210526315788)"
06-01-2023 12:12:44.187650,"(6.5, 8.0, 7.648)","(26.0, 36.0, 31.764705882352942)","(12.0, 18.0, 17.736842105263158)","(8.0, 7.6, 7.588700564971751)","(16.0, 27.0, 22.75)","(11.0, 19.5, 17.166666666666668)","(1.65, 2.08, 2.035)","(15.0, 27.0, 23.684210526315788)"
06-01-2023 12:12:45.341753,"(6.5, 8.0, 7.633333333333334)","(26.0, 36.0, 31.764705882352942)","(12.0, 18.0, 17.736842105263158)","(8.0, 7.6, 7.582142857142857)","(16.0, 27.0, 23.0)","(11.0, 19.5, 17.166666666666668)","(1.65, 2.08, 2.026666666666667)","(15.0, 27.0, 23.684210526315788)"
06-01-2023 12:12:46.515486,"(6.5, 8.0, 7.633333333333334)","(26.0, 36.0, 31.764705882352942)","(12.0, 18.0, 17.736842105263158)","(8.0, 7.6, 7.582142857142857)","(16.0, 27.0, 21.232142857142858)","(11.0, 19.5, 17.166666666666668)","(1.65, 2.08, 2.0272727272727273)","(15.0, 27.0, 25.384615384615387)"
06-01-2023 12:12:47.662975,"(6.5, 7.8, 7.539130434782608)","(26.0, 36.0, 31.764705882352942)","(12.0, 18.0, 17.555555555555557)","(8.0, 7.6, 7.592452830188679)","(16.0, 27.0, 20.54)","(11.0, 19.5, 17.166666666666668)","(1.65, 2.1, 2.047586206896552)","(15.0, 27.0, 25.384615384615387)"
06-01-2023 12:12:48.756076,"(6.5, 7.8, 7.6)","(26.0, 36.0, 31.764705882352942)","(12.0, 18.0, 17.625)","(8.0, 7.6, 7.757894736842105)","(16.0, 27.0, 20.54)","(11.0, 19.5, 17.166666666666668)","(1.65, 2.1, 2.047586206896552)","(15.0, 27.0, 25.384615384615387)"
06-01-2023 12:12:49.808577,"(6.5, 7.8, 7.6)","(26.0, 36.0, 31.764705882352942)","(12.0, 18.0, 17.785714285714285)","(8.0, 7.8, 7.746067415730337)","(16.0, 27.0, 21.3125)","(11.0, 19.5, 17.166666666666668)","(1.65, 2.1, 2.047586206896552)","(15.0, 27.0, 25.384615384615387)"
06-01-2023 12:12:51.077124,"(6.5, 7.8, 7.6)","(26.0, 36.0, 30.90909090909091)","(12.0, 18.0, 17.785714285714285)","(8.0, 7.8, 7.757446808510638)","(16.0, 26.0, 20.75)","(11.0, 19.5, 16.4375)","(1.65, 2.1, 2.047586206896552)","(15.0, 27.0, 25.384615384615387)"
06-01-2023 12:12:52.395239,"(6.5, 7.8, 7.6)","(26.0, 36.0, 31.764705882352942)","(12.0, 18.0, 17.785714285714285)","(8.0, 7.8, 7.757446808510638)","(16.0, 26.0, 22.5)","(11.0, 19.5, 16.4375)","(1.65, 2.1, 2.047586206896552)","(15.0, 27.0, 25.384615384615387)"
06-01-2023 12:12:53.785244,"(6.5, 7.8, 7.6)","(26.0, 36.0, 31.764705882352942)","(12.0, 18.0, 17.375)","(8.0, 7.8, 7.7540229885057474)","(16.0, 26.0, 23.973684210526315)","(11.0, 19.5, 16.75)","(1.65, 2.1, 2.095)","(15.0, 27.0, 25.757575757575758)"
06-01-2023 12:12:55.153387,"(6.5, 7.8, 7.626086956521739)","(26.0, 36.0, 32.95238095238095)","(12.0, 18.0, 17.05263157894737)","(8.0, 7.8, 7.7540229885057474)","(16.0, 25.0, 21.651515151515152)","(11.0, 19.0, 17.875)","(1.65, 2.12, 2.0587096774193547)","(15.0, 26.0, 23.303030303030305)"
06-01-2023 12:12:56.352686,"(6.5, 7.8, 7.618181818181818)","(26.0, 36.0, 32.95238095238095)","(12.0, 18.0, 17.5)","(8.0, 7.8, 7.71304347826087)","(16.0, 25.0, 20.586206896551722)","(11.0, 19.0, 17.5)","(1.65, 2.12, 2.0575)","(15.0, 25.0, 20.55263157894737)"
06-01-2023 12:12:57.610175,"(6.5, 7.4, 7.316666666666667)","(26.0, 36.0, 33.9)","(12.0, 18.0, 17.5)","(8.0, 7.8, 7.71304347826087)","(16.0, 24.0, 20.586206896551722)","(11.0, 19.0, 17.875)","(1.65, 2.12, 2.0023824451410657)","(15.0, 25.0, 23.5)"
06-01-2023 12:12:58.724767,"(6.5, 7.4, 7.316666666666667)","(26.0, 36.0, 33.9)","(12.0, 18.0, 19.055555555555557)","(8.0, 7.8, 7.647619047619047)","(16.0, 24.0, 20.6)","(11.0, 19.0, 17.55263157894737)","(1.65, 2.02, 2.0002390438247013)","(15.0, 24.0, 22.071428571428573)"
06-01-2023 12:13:00.193302,"(6.5, 7.4, 7.1866666666666665)","(26.0, 38.0, 33.5)","(12.0, 19.5, 18.973684210526315)","(8.0, 7.8, 7.5852941176470585)","(16.0, 23.0, 19.785714285714285)","(11.0, 18.5, 17.40909090909091)","(1.65, 2.02, 2.0533333333333332)","(15.0, 24.0, 22.90909090909091)"
06-01-2023 12:13:01.431150,"(6.5, 7.2, 7.1866666666666665)","(26.0, 38.0, 33.5)","(12.0, 19.5, 18.973684210526315)","(8.0, 7.6, 8.16078431372549)","(16.0, 23.0, 18.36111111111111)","(11.0, 18.5, 17.333333333333332)","(1.65, 2.08, 2.0452173913043477)","(15.0, 24.0, 22.90909090909091)"
06-01-2023 12:13:02.731299,"(6.5, 7.8, 7.5)","(26.0, 38.0, 31.73913043478261)","(12.0, 19.5, 18.944444444444443)","(8.0, 8.2, 7.9625)","(16.0, 19.0, 18.36111111111111)","(11.0, 18.5, 18.0)","(1.65, 2.08, 2.04)","(15.0, 24.0, 23.294117647058822)"
06-01-2023 12:13:03.993855,"(6.5, 7.8, 7.552941176470588)","(26.0, 38.0, 31.73913043478261)","(12.0, 19.5, 18.944444444444443)","(8.0, 8.0, 7.8)","(16.0, 19.0, 18.254901960784313)","(11.0, 18.5, 18.08823529411765)","(1.65, 2.08, 2.0003821656050955)","(15.0, 24.0, 22.666666666666668)"
06-01-2023 12:13:05.202915,"(6.5, 7.8, 7.5375)","(21.0, 38.0, 30.42105263157895)","(12.0, 19.5, 18.785714285714285)","(7.5, 7.8, 7.657142857142857)","(16.0, 19.0, 18.34)","(11.0, 18.5, 18.141025641025642)","(1.65, 2.02, 1.9812847965738758)","(15.0, 24.0, 23.294117647058822)"
06-01-2023 12:13:06.406887,"(6.5, 7.8, 7.5600000000000005)","(21.0, 38.0, 33.03448275862069)","(12.0, 19.5, 18.785714285714285)","(7.5, 7.8, 7.6378378378378375)","(16.0, 19.0, 18.214285714285715)","(11.0, 18.5, 17.94)","(1.65, 2.02, 1.9814388489208632)","(15.0, 24.0, 23.625)"
06-01-2023 12:13:07.877757,"(6.5, 7.8, 7.5600000000000005)","(21.0, 38.0, 32.857142857142854)","(12.0, 19.5, 18.785714285714285)","(7.5, 7.8, 7.633333333333333)","(16.0, 19.0, 18.214285714285715)","(11.0, 18.5, 17.94)","(1.65, 2.02, 1.9814388489208632)","(15.0, 24.0, 23.625)"
06-01-2023 12:13:09.363852,"(6.5, 7.8, 7.5600000000000005)","(21.0, 38.0, 33.5)","(12.0, 19.5, 18.785714285714285)","(7.5, 7.8, 7.633333333333333)","(16.0, 19.0, 18.157894736842106)","(11.0, 18.5, 18.1)","(1.65, 2.02, 1.981634877384196)","(15.0, 24.0, 23.625)"
06-01-2023 12:13:10.719944,"(6.5, 7.8, 7.5600000000000005)","(21.0, 38.0, 34.275862068965516)","(12.0, 19.5, 18.785714285714285)","(7.5, 7.8, 7.633333333333333)","(16.0, 19.0, 18.157894736842106)","(11.0, 18.5, 18.1)","(1.65, 2.02, 1.981634877384196)","(15.0, 24.0, 23.22222222222222)"
06-01-2023 12:13:12.148003,"(6.5, 7.8, 7.48421052631579)","(21.0, 38.0, 34.275862068965516)","(12.0, 19.5, 18.166666666666668)","(7.5, 7.8, 7.633333333333333)","(16.0, 19.0, 18.157894736842106)","(11.0, 18.5, 18.13157894736842)","(1.65, 2.02, 1.9814246575342465)","(15.0, 24.0, 23.317073170731707)"
06-01-2023 12:13:13.505051,"(6.5, 7.8, 7.48421052631579)","(21.0, 38.0, 34.275862068965516)","(12.0, 19.5, 18.166666666666668)","(7.5, 7.8, 7.633333333333333)","(16.0, 19.0, 18.157894736842106)","(11.0, 18.5, 18.0625)","(1.65, 2.02, 1.9814246575342465)","(15.0, 24.0, 22.894736842105264)"
06-01-2023 12:13:14.839915,"(6.5, 7.8, 7.48421052631579)","(21.0, 38.0, 34.275862068965516)","(12.0, 19.5, 18.166666666666668)","(7.5, 7.8, 7.633333333333333)","(16.0, 19.0, 18.18)","(11.0, 18.5, 18.191176470588236)","(1.65, 2.02, 1.9814246575342465)","(15.0, 24.0, 22.894736842105264)"
06-01-2023 12:13:16.129150,"(6.5, 7.8, 7.48421052631579)","(21.0, 38.0, 34.275862068965516)","(12.0, 19.5, 18.5)","(7.0, 7.8, 7.633333333333333)","(16.0, 19.0, 18.818181818181817)","(11.0, 18.5, 18.191176470588236)","(1.65, 2.02, 1.9878787878787878)","(15.0, 24.0, 22.885714285714286)"
06-01-2023 12:13:17.261545,"(6.5, 7.8, 7.555555555555555)","(21.0, 38.0, 34.275862068965516)","(12.0, 19.0, 18.5)","(7.0, 7.8, 7.633333333333333)","(16.0, 19.0, 18.833333333333332)","(11.0, 18.5, 18.344827586206897)","(1.65, 2.02, 2.025)","(15.0, 24.0, 22.7)"
06-01-2023 12:13:18.469314,"(6.5, 7.8, 7.4526315789473685)","(21.0, 38.0, 33.68)","(12.0, 19.0, 18.1)","(7.0, 7.8, 7.625)","(16.0, 19.0, 18.476190476190474)","(11.0, 18.5, 18.344827586206897)","(1.65, 2.06, 2.004)","(15.0, 24.0, 22.885714285714286)"
06-01-2023 12:13:19.642961,"(6.5, 7.8, 7.418181818181818)","(21.0, 38.0, 33.68)","(12.0, 19.0, 18.1)","(7.0, 7.8, 7.628571428571428)","(16.0, 19.0, 18.476190476190474)","(11.0, 18.5, 18.344827586206897)","(1.65, 2.06, 2.004)","(15.0, 24.0, 22.81818181818182)"
06-01-2023 12:13:20.867917,"(6.5, 7.8, 7.418181818181818)","(21.0, 38.0, 33.68)","(12.0, 19.0, 18.1)","(7.0, 7.8, 7.628571428571428)","(16.0, 19.0, 18.238095238095237)","(11.0, 18.5, 18.344827586206897)","(1.65, 2.06, 2.029375)","(15.0, 24.0, 22.81818181818182)"
06-01-2023 12:13:22.095699,"(6.5, 7.8, 7.4)","(21.0, 38.0, 33.68)","(12.0, 19.0, 18.1)","(7.0, 7.8, 7.666666666666667)","(16.0, 19.0, 18.2)","(12.0, 18.5, 18.344827586206897)","(1.65, 2.08, 2.026346153846154)","(15.0, 24.0, 22.304347826086957)"
06-01-2023 12:13:23.363154,"(6.5, 7.8, 7.305882352941176)","(21.0, 38.0, 33.68)","(12.0, 19.0, 18.1)","(7.0, 7.8, 7.666666666666667)","(16.0, 19.0, 18.2)","(12.0, 18.5, 18.344827586206897)","(1.65, 2.08, 2.0563636363636366)","(15.0, 24.0, 22.304347826086957)"
06-01-2023 12:13:24.600993,"(6.5, 7.8, 7.24)","(21.0, 38.0, 33.68)","(12.0, 19.0, 18.1)","(7.0, 7.8, 7.666666666666667)","(16.0, 19.0, 18.2)","(12.0, 18.5, 18.344827586206897)","(1.65, 2.06, 2.069382716049383)","(15.0, 24.0, 22.304347826086957)"
06-01-2023 12:13:25.854764,"(6.5, 7.2, 7.169811320754717)","(21.0, 38.0, 33.68)","(12.0, 19.0, 18.1)","(7.0, 7.8, 7.514285714285714)","(16.0, 19.0, 18.2)","(12.0, 18.5, 18.344827586206897)","(1.65, 2.1, 2.077971014492754)","(15.0, 24.0, 22.304347826086957)"
06-01-2023 12:13:27.122427,"(6.5, 7.2, 7.169811320754717)","(21.0, 38.0, 33.68)","(12.0, 19.0, 18.1)","(7.0, 7.8, 7.626086956521739)","(16.0, 19.0, 18.2)","(12.0, 18.5, 18.344827586206897)","(1.65, 2.1, 2.0690909090909093)","(15.0, 24.0, 22.304347826086957)"
06-01-2023 12:13:28.271823,"(6.5, 7.8, 7.576)","(21.0, 38.0, 33.68)","(12.0, 19.0, 18.795454545454547)","(7.0, 7.8, 7.492307692307692)","(16.0, 19.0, 17.70967741935484)","(12.0, 18.5, 16.235294117647058)","(1.65, 2.1, 2.0561290322580645)","(15.0, 24.0, 22.304347826086957)"
06-01-2023 12:13:29.436070,"(6.5, 7.8, 7.576)","(21.0, 38.0, 33.23529411764706)","(12.0, 19.0, 18.795454545454547)","(7.0, 7.8, 7.492307692307692)","(16.0, 19.0, 17.70967741935484)","(12.0, 17.0, 16.235294117647058)","(1.65, 2.1, 2.0561290322580645)","(15.0, 24.0, 22.304347826086957)"
06-01-2023 12:13:30.619545,"(6.5, 7.8, 7.576)","(21.0, 38.0, 36.666666666666664)","(12.0, 19.0, 20.052083333333332)","(7.0, 7.8, 6.867647058823529)","(16.0, 19.0, 17.94736842105263)","(12.0, 17.0, 17.09090909090909)","(1.65, 2.1, 2.0299163179916317)","(15.0, 24.0, 23.444444444444443)"
06-01-2023 12:13:31.864423,"(6.5, 7.8, 7.377777777777778)","(21.0, 38.0, 40.8)","(12.0, 21.0, 19.272727272727273)","(7.0, 7.0, 6.69375)","(16.0, 19.0, 18.14814814814815)","(12.0, 19.0, 17.227272727272727)","(1.65, 2.08, 2.0533333333333332)","(15.0, 27.0, 23.90909090909091)"
06-01-2023 12:13:33.068338,"(6.5, 8.0, 7.590909090909091)","(21.0, 44.0, 38.93333333333333)","(12.0, 20.0, 19.03030303030303)","(7.0, 7.0, 6.684507042253521)","(16.0, 19.0, 18.14814814814815)","(12.0, 18.5, 17.333333333333332)","(1.65, 2.06, 2.0557943925233646)","(15.0, 25.0, 24.0)"
06-01-2023 12:13:34.263660,"(6.5, 8.0, 7.590909090909091)","(21.0, 40.0, 38.93333333333333)","(12.0, 21.0, 19.03030303030303)","(7.0, 7.0, 6.682191780821918)","(16.0, 19.0, 18.153846153846153)","(12.0, 18.5, 17.227272727272727)","(1.65, 2.06, 2.0101015228426395)","(15.0, 25.0, 23.6875)"
06-01-2023 12:13:35.400844,"(6.5, 8.0, 7.625)","(21.0, 40.0, 38.93333333333333)","(12.0, 21.0, 19.333333333333332)","(7.0, 7.0, 6.648484848484848)","(16.0, 19.0, 18.19047619047619)","(12.0, 18.5, 17.333333333333332)","(1.65, 2.02, 2.0184536082474227)","(15.0, 25.0, 24.434782608695652)"
06-01-2023 12:13:36.747733,"(6.5, 8.0, 7.76)","(21.0, 40.0, 39.44827586206897)","(12.0, 21.0, 19.5)","(7.0, 7.0, 6.648484848484848)","(16.0, 19.0, 18.19047619047619)","(12.0, 18.5, 17.1875)","(1.65, 2.02, 2.0382887700534758)","(15.0, 26.0, 23.365853658536587)"
06-01-2023 12:13:38.031027,"(6.5, 8.0, 7.816666666666666)","(21.0, 40.0, 39.44827586206897)","(12.0, 21.0, 19.897058823529413)","(6.5, 7.0, 6.6)","(16.0, 19.0, 18.19047619047619)","(12.0, 18.5, 17.227272727272727)","(1.65, 2.04, 2.0390243902439025)","(15.0, 26.0, 23.365853658536587)"
06-01-2023 12:13:39.425343,"(6.5, 8.0, 7.8428571428571425)","(21.0, 40.0, 39.36)","(12.0, 21.0, 19.897058823529413)","(6.5, 6.8, 6.6)","(16.0, 19.0, 18.916666666666668)","(12.0, 18.5, 17.333333333333332)","(1.65, 2.04, 2.039122807017544)","(15.0, 26.0, 23.365853658536587)"
06-01-2023 12:13:41.155759,"(6.5, 8.0, 7.8428571428571425)","(21.0, 40.0, 39.36)","(12.0, 21.0, 19.897058823529413)","(6.5, 6.8, 6.585714285714285)","(16.0, 19.0, 18.91176470588235)","(12.0, 18.5, 16.970588235294116)","(1.65, 2.04, 2.0356521739130433)","(15.0, 26.0, 23.365853658536587)"
06-01-2023 12:13:42.816498,"(6.5, 8.0, 7.8428571428571425)","(21.0, 40.0, 39.38461538461539)","(12.0, 21.0, 19.75)","(6.5, 6.8, 6.585714285714285)","(16.0, 19.0, 18.91176470588235)","(12.0, 18.5, 16.970588235294116)","(1.65, 2.04, 2.0356521739130433)","(15.0, 26.0, 24.470588235294116)"
