,Mezidon,Barmera,Different Road,Putt For Dough,Mr Showman,Alfano,Gypsy King,Jeune Dreamon,Mad Darcey,Not That Easy
04-01-2023 13:07:10.624752,"(6.5, 7.4, 7.384848484848485)","(10.0, 12.5, 12.466666666666667)","(3.6, 4.2, 4.187142857142857)","(21.0, 46.0, 43.21739130434783)","(16.0, 21.0, 20.25)","(14.0, 17.0, 16.774193548387096)","(26.0, 60.0, 52.8)","(31.0, 70.0, 67.5)","(3.3, 3.8, 3.7310280373831777)","(9.0, 11.5, 11.375)"
04-01-2023 13:07:11.871258,"(6.5, 7.4, 7.384848484848485)","(10.0, 12.5, 12.466666666666667)","(3.6, 4.2, 4.187142857142857)","(21.0, 46.0, 43.21739130434783)","(16.0, 21.0, 20.25)","(14.0, 17.0, 16.774193548387096)","(26.0, 60.0, 52.8)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.7310280373831777)","(9.0, 11.5, 11.38679245283019)"
04-01-2023 13:07:13.202198,"(6.5, 7.4, 7.3847328244274815)","(10.0, 12.5, 11.816129032258065)","(3.6, 4.2, 4.191160220994475)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.625)","(14.0, 17.0, 16.8)","(26.0, 60.0, 52.8)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.731679389312977)","(9.0, 11.5, 11.295)"
04-01-2023 13:07:14.857364,"(6.5, 7.4, 7.3847328244274815)","(10.0, 12.0, 11.903508771929825)","(3.6, 4.2, 4.1859375000000005)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.625)","(14.0, 17.0, 16.8)","(26.0, 60.0, 53.333333333333336)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.752894736842105)","(9.0, 12.0, 11.383333333333333)"
04-01-2023 13:07:16.468459,"(6.5, 7.4, 7.315789473684211)","(10.0, 12.0, 11.912)","(3.6, 4.2, 4.191160220994475)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.625)","(14.0, 17.0, 16.8)","(26.0, 60.0, 52.8)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.7306201550387597)","(9.0, 12.0, 11.257142857142856)"
04-01-2023 13:07:18.163405,"(6.5, 7.4, 7.315789473684211)","(10.0, 12.0, 11.912)","(3.6, 4.2, 4.191160220994475)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.625)","(14.0, 17.0, 16.8)","(26.0, 60.0, 52.8)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.7487864077669903)","(9.0, 12.0, 11.257142857142856)"
04-01-2023 13:07:19.602769,"(6.5, 7.4, 7.315789473684211)","(10.0, 12.0, 11.912)","(3.6, 4.2, 4.191160220994475)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.625)","(14.0, 17.0, 16.65)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.75, 3.7487864077669903)","(9.0, 12.0, 11.257142857142856)"
04-01-2023 13:07:20.985801,"(6.5, 7.4, 7.315789473684211)","(10.0, 12.0, 11.929032258064517)","(3.6, 4.2, 4.191160220994475)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.625)","(14.0, 17.0, 16.72)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.75, 3.7487864077669903)","(9.0, 12.0, 11.257142857142856)"
04-01-2023 13:07:22.538190,"(6.5, 7.4, 7.2016949152542376)","(10.0, 12.0, 11.929032258064517)","(3.6, 4.2, 4.1923076923076925)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.625)","(14.0, 17.0, 16.72)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.75, 3.738487972508591)","(9.0, 12.0, 11.383333333333333)"
04-01-2023 13:07:24.027222,"(6.5, 7.4, 7.2016949152542376)","(10.0, 12.0, 11.929032258064517)","(3.6, 4.2, 4.1923076923076925)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.625)","(14.0, 17.0, 16.72)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.738487972508591)","(9.0, 12.0, 11.445)"
04-01-2023 13:07:25.759520,"(6.5, 7.4, 7.2016949152542376)","(10.0, 12.0, 11.929032258064517)","(3.6, 4.2, 4.1923076923076925)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.7)","(14.0, 17.0, 16.72)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.738487972508591)","(9.0, 12.0, 11.472527472527473)"
04-01-2023 13:07:27.836945,"(6.5, 7.4, 7.2016949152542376)","(10.0, 12.0, 11.969014084507043)","(3.6, 4.2, 4.223636363636364)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.7)","(14.0, 17.0, 16.72)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.738487972508591)","(9.0, 12.0, 11.472527472527473)"
04-01-2023 13:07:29.310201,"(6.5, 7.4, 7.2016949152542376)","(10.0, 12.0, 11.969014084507043)","(3.6, 4.3, 4.183333333333334)","(21.0, 46.0, 43.629629629629626)","(16.0, 21.0, 20.7)","(14.0, 17.0, 16.72)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.7450704225352114)","(9.0, 12.0, 11.478260869565217)"
04-01-2023 13:07:30.757036,"(6.5, 7.4, 7.2016949152542376)","(10.0, 12.0, 11.969014084507043)","(3.6, 4.2, 4.181182795698925)","(21.0, 46.0, 43.714285714285715)","(16.0, 21.0, 20.7)","(14.0, 17.0, 16.72)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.758)","(9.0, 12.0, 11.48360655737705)"
04-01-2023 13:07:32.363042,"(6.5, 7.4, 7.2016949152542376)","(10.0, 12.0, 11.969014084507043)","(3.6, 4.2, 4.181182795698925)","(21.0, 46.0, 43.714285714285715)","(16.0, 21.0, 20.7)","(14.0, 17.0, 16.72)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.758)","(9.0, 11.5, 11.48360655737705)"
04-01-2023 13:07:33.885645,"(6.5, 7.4, 7.201626016260163)","(10.0, 12.0, 11.96927374301676)","(3.6, 4.2, 4.1828125)","(21.0, 46.0, 44.21052631578947)","(16.0, 21.0, 20.605263157894736)","(14.0, 17.0, 15.99)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.749005424954792)","(9.0, 12.0, 11.46)"
04-01-2023 13:07:35.587164,"(6.5, 7.4, 7.201626016260163)","(10.0, 12.0, 12.4)","(3.6, 4.2, 4.167961165048544)","(21.0, 46.0, 44.21052631578947)","(16.0, 21.0, 20.605263157894736)","(14.0, 16.0, 15.99090909090909)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.753233830845771)","(9.0, 12.0, 11.484615384615385)"
04-01-2023 13:07:37.206163,"(6.5, 7.4, 7.201626016260163)","(10.0, 13.0, 12.452380952380953)","(3.6, 4.2, 4.166037735849057)","(21.0, 46.0, 44.21052631578947)","(16.0, 21.0, 20.605263157894736)","(14.0, 16.0, 15.986486486486486)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.753233830845771)","(9.0, 11.5, 11.484615384615385)"
04-01-2023 13:07:38.978972,"(6.5, 7.4, 7.201626016260163)","(10.0, 13.0, 12.447058823529412)","(3.6, 4.2, 4.166037735849057)","(21.0, 46.0, 44.21052631578947)","(16.0, 21.0, 20.428571428571427)","(14.0, 16.0, 15.986486486486486)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.752970297029703)","(9.0, 11.5, 11.484615384615385)"
04-01-2023 13:07:40.435256,"(6.5, 7.4, 7.201626016260163)","(10.0, 13.0, 12.447058823529412)","(3.6, 4.2, 4.166037735849057)","(21.0, 46.0, 44.21052631578947)","(16.0, 22.0, 20.41860465116279)","(14.0, 16.0, 15.986486486486486)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.8, 3.749537037037037)","(9.0, 11.5, 10.992307692307692)"
04-01-2023 13:07:41.961508,"(6.5, 7.4, 7.2015503875969)","(10.0, 13.0, 12.894736842105264)","(3.6, 4.2, 4.18360655737705)","(21.0, 46.0, 44.21052631578947)","(16.0, 22.0, 20.41860465116279)","(14.0, 16.0, 15.986486486486486)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.75, 3.749537037037037)","(9.0, 11.0, 10.992307692307692)"
04-01-2023 13:07:43.396167,"(6.5, 7.4, 7.2015503875969)","(10.0, 13.0, 12.894736842105264)","(3.6, 4.2, 4.18360655737705)","(21.0, 46.0, 44.21052631578947)","(16.0, 22.0, 20.41860465116279)","(14.0, 16.0, 15.986486486486486)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.75, 3.749315068493151)","(9.0, 11.0, 10.99074074074074)"
04-01-2023 13:07:44.859552,"(6.5, 7.4, 7.2015503875969)","(10.0, 13.0, 12.894736842105264)","(3.6, 4.2, 4.18360655737705)","(21.0, 46.0, 44.21052631578947)","(16.0, 22.0, 20.41860465116279)","(14.0, 16.0, 15.986486486486486)","(26.0, 60.0, 55.0)","(31.0, 70.0, 66.84210526315789)","(3.3, 3.75, 3.749315068493151)","(9.0, 11.0, 10.99074074074074)"
04-01-2023 13:07:46.370116,"(6.5, 7.4, 7.24)","(10.0, 13.0, 12.902777777777779)","(3.6, 4.2, 4.167808219178082)","(21.0, 46.0, 44.16216216216216)","(16.0, 22.0, 20.372093023255815)","(14.0, 16.0, 15.98611111111111)","(26.0, 60.0, 54.827586206896555)","(31.0, 70.0, 66.25)","(3.3, 3.75, 3.7543650793650793)","(9.0, 11.0, 10.979591836734693)"
04-01-2023 13:07:48.256983,"(6.5, 7.2, 7.195348837209303)","(10.0, 13.0, 12.8625)","(3.6, 4.2, 4.163571428571428)","(21.0, 46.0, 44.16216216216216)","(16.0, 22.0, 20.372093023255815)","(14.0, 16.0, 15.9375)","(26.0, 60.0, 54.827586206896555)","(31.0, 70.0, 66.25)","(3.3, 3.8, 3.7546742209631727)","(9.0, 11.0, 10.979591836734693)"
04-01-2023 13:07:50.038658,"(6.5, 7.2, 7.195348837209303)","(10.0, 13.0, 12.8625)","(3.6, 4.2, 4.158552631578948)","(21.0, 46.0, 43.733333333333334)","(16.0, 22.0, 20.372093023255815)","(14.0, 16.0, 15.9375)","(26.0, 60.0, 54.827586206896555)","(31.0, 70.0, 66.25)","(3.3, 3.8, 3.756521739130435)","(9.0, 11.0, 10.983050847457626)"
04-01-2023 13:07:51.527757,"(6.5, 7.2, 7.1950920245398775)","(10.0, 13.0, 12.8625)","(3.6, 4.2, 4.158552631578948)","(21.0, 46.0, 44.26086956521739)","(16.0, 22.0, 20.372093023255815)","(14.0, 16.0, 15.907407407407407)","(26.0, 60.0, 54.827586206896555)","(31.0, 70.0, 61.666666666666664)","(3.3, 3.8, 3.756521739130435)","(9.0, 11.0, 10.980392156862745)"
04-01-2023 13:07:52.973981,"(6.5, 7.2, 7.196153846153846)","(10.0, 13.0, 12.535714285714286)","(3.6, 4.2, 4.154304635761589)","(21.0, 46.0, 44.18181818181818)","(16.0, 22.0, 20.923076923076923)","(14.0, 16.0, 15.87037037037037)","(26.0, 60.0, 53.44827586206897)","(31.0, 70.0, 61.6)","(3.3, 3.8, 3.757085561497326)","(9.0, 11.0, 11.470588235294118)"
04-01-2023 13:07:54.473218,"(6.5, 7.2, 7.228391167192429)","(10.0, 13.0, 13.220338983050848)","(3.6, 4.2, 4.160966542750929)","(21.0, 46.0, 42.92307692307692)","(16.0, 21.0, 20.533333333333335)","(14.0, 16.0, 15.833333333333334)","(26.0, 60.0, 54.0)","(31.0, 70.0, 60.45454545454545)","(3.3, 3.8, 3.7446969696969696)","(9.0, 11.5, 11.247787610619469)"
04-01-2023 13:07:55.893150,"(6.5, 7.4, 7.228391167192429)","(10.0, 13.5, 13.233870967741936)","(3.6, 4.3, 4.164822134387351)","(21.0, 46.0, 42.92307692307692)","(16.0, 22.0, 20.35)","(14.0, 16.0, 15.833333333333334)","(26.0, 60.0, 53.07692307692308)","(31.0, 70.0, 60.45454545454545)","(3.3, 3.75, 3.7469072164948454)","(9.0, 12.0, 11.183006535947712)"
04-01-2023 13:07:57.254855,"(6.5, 7.4, 7.228391167192429)","(10.0, 13.5, 13.233870967741936)","(3.6, 4.3, 4.219565217391304)","(21.0, 46.0, 42.333333333333336)","(16.0, 22.0, 20.5)","(14.0, 16.0, 15.666666666666666)","(26.0, 60.0, 52.4)","(31.0, 70.0, 59.77272727272727)","(3.3, 3.75, 3.747348484848485)","(9.0, 12.0, 11.41304347826087)"
04-01-2023 13:07:58.593021,"(6.5, 7.2, 7.191954022988506)","(10.0, 12.5, 12.474025974025974)","(3.6, 4.3, 4.221176470588236)","(21.0, 46.0, 43.6)","(16.0, 21.0, 20.24468085106383)","(14.0, 16.0, 15.427884615384615)","(26.0, 60.0, 52.17391304347826)","(31.0, 70.0, 59.5)","(3.3, 3.75, 3.755757575757576)","(9.0, 11.5, 10.866477272727273)"
04-01-2023 13:07:59.976948,"(6.5, 7.4, 7.185806451612903)","(10.0, 13.5, 13.321428571428571)","(3.6, 4.3, 4.239130434782608)","(21.0, 46.0, 43.111111111111114)","(16.0, 22.0, 20.24468085106383)","(14.0, 15.5, 15.427884615384615)","(26.0, 60.0, 52.17391304347826)","(31.0, 70.0, 59.5)","(3.3, 3.8, 3.755757575757576)","(9.0, 12.0, 10.844919786096257)"
04-01-2023 13:08:01.377603,"(6.5, 7.4, 7.144615384615385)","(10.0, 13.5, 13.348101265822784)","(3.6, 4.3, 4.2597883597883595)","(21.0, 46.0, 43.0)","(16.0, 22.0, 20.605263157894736)","(14.0, 15.5, 15.427884615384615)","(26.0, 60.0, 52.17391304347826)","(31.0, 70.0, 59.5)","(3.3, 3.8, 3.7666666666666666)","(9.0, 12.0, 10.84375)"
04-01-2023 13:08:02.729968,"(6.5, 7.4, 7.134865900383142)","(10.0, 13.5, 13.298780487804878)","(3.6, 4.3, 4.2597883597883595)","(21.0, 46.0, 43.0)","(16.0, 21.0, 19.75)","(14.0, 15.5, 15.427884615384615)","(26.0, 60.0, 52.17391304347826)","(31.0, 70.0, 59.5)","(3.3, 3.8, 3.7697211155378487)","(9.0, 12.0, 11.027397260273972)"
04-01-2023 13:08:04.152357,"(6.5, 7.4, 7.191194968553459)","(10.0, 13.5, 13.44)","(3.6, 4.3, 4.085623003194888)","(21.0, 46.0, 45.0)","(16.0, 20.0, 20.84)","(14.0, 15.5, 15.791666666666666)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.758928571428571)","(9.0, 12.0, 11.161073825503356)"
04-01-2023 13:08:05.543807,"(6.5, 7.4, 7.189429175475687)","(10.0, 13.5, 13.44)","(3.6, 4.2, 4.0758409785932725)","(21.0, 46.0, 45.0)","(16.0, 21.0, 20.91304347826087)","(14.0, 16.0, 15.757281553398059)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.7694570135746606)","(9.0, 12.0, 11.161073825503356)"
04-01-2023 13:08:06.920049,"(6.5, 7.4, 7.1684210526315795)","(10.0, 13.5, 13.326086956521738)","(3.6, 4.2, 4.075609756097561)","(21.0, 46.0, 45.0)","(16.0, 21.0, 20.91304347826087)","(14.0, 16.0, 15.744897959183673)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.7564516129032257)","(9.0, 12.0, 11.161073825503356)"
04-01-2023 13:08:08.246726,"(6.5, 7.4, 7.1684210526315795)","(10.0, 14.0, 13.326086956521738)","(3.6, 4.1, 4.075609756097561)","(21.0, 46.0, 45.0)","(16.0, 21.0, 20.763636363636362)","(14.0, 16.0, 15.744897959183673)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.7564516129032257)","(9.0, 12.0, 11.161073825503356)"
04-01-2023 13:08:09.680855,"(6.5, 7.4, 7.17531914893617)","(10.0, 14.0, 13.534246575342465)","(3.6, 4.1, 4.06551724137931)","(21.0, 46.0, 45.0)","(16.0, 22.0, 20.64)","(14.0, 16.0, 16.25862068965517)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.771991701244813)","(9.0, 12.0, 11.161073825503356)"
04-01-2023 13:08:11.009658,"(6.5, 7.2, 7.14983498349835)","(10.0, 14.0, 13.5)","(3.6, 4.1, 4.057803468208093)","(21.0, 46.0, 45.75)","(16.0, 22.0, 20.581818181818182)","(14.0, 16.5, 16.111764705882354)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.7605263157894737)","(9.0, 12.0, 11.15)"
04-01-2023 13:08:12.287510,"(6.5, 7.2, 7.102564102564102)","(10.0, 14.0, 13.5)","(3.6, 4.1, 4.057803468208093)","(21.0, 46.0, 45.75)","(16.0, 22.0, 20.655172413793103)","(14.0, 16.5, 16.111764705882354)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.7605263157894737)","(9.0, 12.0, 11.48)"
04-01-2023 13:08:13.473388,"(6.5, 7.2, 7.160869565217391)","(10.0, 14.0, 13.492753623188406)","(3.6, 4.1, 4.057803468208093)","(21.0, 46.0, 45.75)","(16.0, 22.0, 20.655172413793103)","(14.0, 16.5, 16.027173913043477)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.7743169398907104)","(9.0, 11.5, 11.48)"
04-01-2023 13:08:14.657473,"(6.5, 7.2, 7.160869565217391)","(10.0, 14.0, 13.492753623188406)","(3.6, 4.1, 4.048780487804878)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.655172413793103)","(14.0, 16.5, 16.227272727272727)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.784731182795699)","(9.0, 11.5, 11.153333333333334)"
04-01-2023 13:08:15.817939,"(6.5, 7.2, 7.164444444444444)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.09047619047619)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.64406779661017)","(14.0, 16.5, 15.96923076923077)","(26.0, 60.0, 54.72222222222222)","(31.0, 70.0, 64.23076923076923)","(3.3, 3.8, 3.755194805194805)","(9.0, 12.0, 11.46)"
04-01-2023 13:08:17.122734,"(6.5, 7.2, 7.180952380952381)","(10.0, 14.0, 13.527027027027026)","(3.6, 4.1, 4.035483870967742)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.64406779661017)","(14.0, 16.0, 15.967741935483872)","(26.0, 60.0, 54.0625)","(31.0, 70.0, 63.57142857142857)","(3.3, 3.8, 3.773461538461538)","(9.0, 11.5, 11.442307692307692)"
04-01-2023 13:08:18.489753,"(6.5, 7.2, 7.16)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.092592592592593)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.655172413793103)","(14.0, 16.0, 16.24074074074074)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.7892670157068062)","(9.0, 11.5, 11.447368421052632)"
04-01-2023 13:08:19.768019,"(6.5, 7.2, 7.168888888888889)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.092592592592593)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.655172413793103)","(14.0, 16.5, 16.24074074074074)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.76437125748503)","(9.0, 11.5, 11.447368421052632)"
04-01-2023 13:08:21.010164,"(6.5, 7.2, 7.168888888888889)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.092592592592593)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.655172413793103)","(14.0, 16.5, 16.24074074074074)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.767142857142857)","(9.0, 11.5, 11.436170212765958)"
04-01-2023 13:08:22.266460,"(6.5, 7.2, 7.168888888888889)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.093023255813953)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.375)","(14.0, 16.5, 16.26923076923077)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.763740458015267)","(9.0, 11.5, 11.436170212765958)"
04-01-2023 13:08:23.426029,"(6.5, 7.2, 7.168888888888889)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.093023255813953)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.375)","(14.0, 16.5, 16.26923076923077)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 64.47368421052632)","(3.3, 3.8, 3.763740458015267)","(9.0, 11.5, 11.436170212765958)"
04-01-2023 13:08:24.602645,"(6.5, 7.2, 7.168888888888889)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.093023255813953)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.555555555555557)","(14.0, 16.5, 16.26923076923077)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 65.53191489361703)","(3.3, 3.8, 3.763740458015267)","(9.0, 11.5, 11.436170212765958)"
04-01-2023 13:08:25.854955,"(6.5, 7.2, 7.168888888888889)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.088888888888889)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.555555555555557)","(14.0, 16.5, 16.26923076923077)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 65.53191489361703)","(3.3, 3.8, 3.763740458015267)","(9.0, 11.5, 11.436170212765958)"
04-01-2023 13:08:27.118916,"(6.5, 7.2, 7.195)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.088888888888889)","(21.0, 46.0, 45.8)","(16.0, 22.0, 20.555555555555557)","(14.0, 16.5, 15.948051948051948)","(26.0, 60.0, 54.857142857142854)","(31.0, 70.0, 65.53191489361703)","(3.3, 3.8, 3.763740458015267)","(9.0, 11.5, 11.436170212765958)"
04-01-2023 13:08:28.383170,"(6.5, 7.2, 7.148623853211009)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.066666666666666)","(21.0, 46.0, 45.8)","(16.0, 22.0, 20.545454545454547)","(14.0, 16.0, 16.346153846153847)","(26.0, 60.0, 54.72222222222222)","(31.0, 70.0, 65.3125)","(3.3, 3.8, 3.7627659574468084)","(9.0, 11.5, 10.96808510638298)"
04-01-2023 13:08:29.717916,"(6.5, 7.2, 7.110810810810811)","(10.0, 14.0, 13.527777777777779)","(3.6, 4.1, 4.066666666666666)","(21.0, 46.0, 45.77777777777778)","(16.0, 22.0, 20.555555555555557)","(14.0, 16.5, 15.74)","(26.0, 60.0, 54.193548387096776)","(31.0, 70.0, 65.53191489361703)","(3.3, 3.8, 3.7594017094017094)","(9.0, 11.0, 11.362745098039216)"
04-01-2023 13:08:30.984525,"(6.0, 7.2, 7.118840579710145)","(11.0, 14.0, 13.534246575342465)","(3.6, 4.1, 4.08)","(21.0, 46.0, 45.794871794871796)","(16.0, 22.0, 20.5)","(14.0, 16.5, 15.636363636363637)","(26.0, 60.0, 55.38461538461539)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.7555555555555555)","(9.0, 11.5, 11.424528301886792)"
04-01-2023 13:08:32.266449,"(6.0, 7.2, 7.1066666666666665)","(11.0, 14.0, 13.534246575342465)","(3.6, 4.1, 4.08)","(21.0, 46.0, 45.81818181818182)","(16.0, 22.0, 20.5)","(14.0, 16.5, 15.636363636363637)","(26.0, 60.0, 56.36363636363637)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.754220779220779)","(9.0, 11.5, 11.436507936507937)"
04-01-2023 13:08:33.529178,"(6.0, 7.2, 7.1)","(11.0, 14.0, 13.534246575342465)","(3.6, 4.1, 4.092682926829268)","(21.0, 46.0, 45.81818181818182)","(16.0, 22.0, 20.5)","(14.0, 16.5, 15.642857142857142)","(26.0, 60.0, 56.666666666666664)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.754220779220779)","(9.0, 11.5, 11.451612903225806)"
04-01-2023 13:08:34.837604,"(6.0, 7.2, 7.1)","(11.0, 14.0, 13.438202247191011)","(3.6, 4.1, 4.092682926829268)","(21.0, 46.0, 45.8)","(16.0, 22.0, 20.5)","(14.0, 16.5, 16.45744680851064)","(26.0, 60.0, 56.666666666666664)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.754220779220779)","(9.0, 11.5, 11.436507936507937)"
04-01-2023 13:08:36.120873,"(6.0, 7.2, 7.1)","(11.0, 14.0, 13.438202247191011)","(3.6, 4.1, 4.092682926829268)","(21.0, 46.0, 45.8)","(16.0, 22.0, 20.5)","(14.0, 16.5, 16.530864197530864)","(26.0, 60.0, 58.57142857142857)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.754220779220779)","(9.0, 11.5, 11.436507936507937)"
04-01-2023 13:08:37.357719,"(6.0, 7.2, 7.1)","(11.0, 14.0, 13.373626373626374)","(3.6, 4.1, 4.065384615384615)","(21.0, 46.0, 45.8)","(16.0, 22.0, 20.464285714285715)","(14.0, 17.0, 16.530864197530864)","(26.0, 60.0, 58.54838709677419)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.7577844311377246)","(9.0, 11.5, 11.26056338028169)"
04-01-2023 13:08:38.533275,"(6.0, 7.2, 7.1)","(11.0, 14.0, 13.373626373626374)","(3.6, 4.1, 4.065384615384615)","(21.0, 46.0, 45.8)","(16.0, 22.0, 20.48148148148148)","(14.0, 17.0, 16.530864197530864)","(26.0, 65.0, 59.0)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.7536184210526318)","(9.0, 11.5, 11.26056338028169)"
04-01-2023 13:08:39.735251,"(6.0, 7.2, 7.087671232876712)","(11.0, 14.0, 13.39080459770115)","(3.6, 4.1, 4.050515463917526)","(21.0, 46.0, 45.8)","(16.0, 22.0, 20.48148148148148)","(14.0, 17.0, 16.530864197530864)","(26.0, 65.0, 59.0)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.7536184210526318)","(9.0, 11.5, 11.221311475409836)"
04-01-2023 13:08:40.971809,"(6.0, 7.2, 7.087671232876712)","(11.0, 14.0, 13.395348837209303)","(3.6, 4.1, 4.053260869565217)","(21.0, 46.0, 45.77142857142857)","(16.0, 22.0, 20.49056603773585)","(14.0, 17.0, 16.530864197530864)","(26.0, 65.0, 59.0)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.7520408163265304)","(9.0, 11.5, 11.221311475409836)"
04-01-2023 13:08:42.293944,"(6.0, 7.2, 7.087671232876712)","(11.0, 14.0, 13.395348837209303)","(3.6, 4.1, 4.053260869565217)","(21.0, 46.0, 45.77142857142857)","(16.0, 22.0, 20.49056603773585)","(14.0, 17.0, 16.67241379310345)","(26.0, 65.0, 59.0)","(31.0, 70.0, 65.43478260869566)","(3.3, 3.8, 3.7520408163265304)","(9.0, 11.5, 11.221311475409836)"
