,Victa Monty,Bag The Cash,Koepka,Bermuda Sky,Stella Star,Club Supreme
16-12-2022 10:33:28.509785,"(1.95, 1.97, 1.9633333333333334)","(51.0, 260.0, 144.5)","(6.0, 10.5, 7.8125)","(4.6, 7.6, 7.1000000000000005)","(4.0, 6.4, 5.527272727272727)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:29.349549,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.527272727272727)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:30.398377,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.527272727272727)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:31.506921,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.527272727272727)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:32.663642,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.0285714285714285)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:33.845019,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.0285714285714285)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:35.005058,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.0285714285714285)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:36.160111,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.0285714285714285)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:37.182988,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.0285714285714285)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:38.272472,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.0285714285714285)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:39.308371,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 144.5)","(6.0, 10.5, 8.55)","(4.6, 7.4, 7.1000000000000005)","(4.0, 6.4, 5.0285714285714285)","(11.0, 22.0, 15.7)"
16-12-2022 10:33:40.376639,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.4, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:41.464998,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:42.539370,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:43.582015,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 112.5)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:44.622205,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 112.5)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:45.879657,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 112.5)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:46.918253,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 112.5)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:48.067675,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:49.071860,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:50.048951,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:51.030841,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:51.987523,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.800000000000001)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:52.935810,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.800000000000001)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:53.819037,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.800000000000001)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:54.829641,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:55.886498,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:56.943345,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:57.909836,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:58.803924,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:33:59.772753,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:00.798722,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:01.716604,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:02.604588,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:03.534501,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:04.554976,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:05.459957,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:06.378716,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:07.243887,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:08.125607,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:09.063369,"(1.95, 1.96, 1.8927906976744187)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:09.945425,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:10.899823,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:11.817185,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:12.714269,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:13.584099,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:14.426572,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:15.320803,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:16.201570,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:17.152200,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:18.002200,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:18.862999,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.615384615384616)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:19.768918,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 9.0375)","(4.6, 7.6, 6.554545454545455)","(4.0, 6.4, 5.894117647058823)","(11.0, 22.0, 19.166666666666668)"
16-12-2022 10:34:20.686563,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 94.28571428571429)","(6.0, 10.5, 8.8875)","(4.6, 7.8, 6.675)","(4.0, 6.6, 5.894117647058823)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:21.590001,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 115.0)","(6.0, 10.5, 7.425000000000001)","(4.6, 7.6, 6.449999999999999)","(4.0, 6.4, 6.0600000000000005)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:22.437151,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 115.0)","(6.0, 10.5, 7.425000000000001)","(4.6, 7.6, 6.449999999999999)","(4.0, 6.4, 6.0600000000000005)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:23.332110,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 115.0)","(6.0, 10.5, 7.425000000000001)","(4.6, 7.6, 6.449999999999999)","(4.0, 6.4, 6.0600000000000005)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:24.335426,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 115.0)","(6.0, 10.5, 7.610526315789474)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.318181818181818)","(11.0, 23.0, 18.5)"
16-12-2022 10:34:25.280807,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 7.257142857142857)","(4.0, 6.4, 5.3999999999999995)","(11.0, 22.0, 19.166666666666668)"
16-12-2022 10:34:26.194019,"(1.95, 1.96, 1.9431976744186046)","(51.0, 260.0, 115.0)","(6.0, 10.5, 8.8875)","(4.6, 7.6, 7.2875)","(4.0, 6.6, 5.3999999999999995)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:27.030391,"(1.85, 1.96, 1.9431976744186046)","(51.0, 260.0, 115.0)","(6.0, 10.5, 8.8875)","(4.6, 7.6, 7.2875)","(4.0, 6.6, 5.3999999999999995)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:27.892680,"(1.85, 1.96, 1.9431976744186046)","(51.0, 260.0, 115.0)","(6.0, 10.5, 8.8875)","(4.6, 7.6, 7.2875)","(4.0, 6.6, 5.894117647058823)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:28.809641,"(1.85, 1.96, 1.9431976744186046)","(51.0, 260.0, 115.0)","(6.0, 10.5, 8.8875)","(4.6, 7.6, 7.2875)","(4.0, 6.6, 5.46)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:29.702655,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.46)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:30.580238,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.3999999999999995)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:31.508428,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.3999999999999995)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:32.427105,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.509090909090909)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:33.331741,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.509090909090909)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:34.240033,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.509090909090909)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:35.094279,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.3999999999999995)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:35.998136,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.3999999999999995)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:36.920777,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.509090909090909)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:37.779439,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.509090909090909)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:38.610695,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.509090909090909)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:39.485827,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.800000000000001)","(4.6, 7.6, 7.2749999999999995)","(4.0, 6.6, 5.46)","(11.0, 23.0, 19.166666666666668)"
16-12-2022 10:34:40.456611,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.463157894736842)","(4.6, 7.6, 6.4)","(4.0, 6.6, 5.333333333333333)","(11.0, 23.0, 18.5)"
16-12-2022 10:34:41.341453,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.333333333333333)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:42.177448,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.333333333333333)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:43.066683,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.764705882352941)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:43.985327,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.266666666666667)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:44.952133,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.333333333333333)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:45.861791,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.333333333333333)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:46.726459,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.333333333333333)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:47.671421,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.569230769230769)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:48.556384,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.569230769230769)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:49.455475,"(1.85, 1.96, 1.8927906976744187)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.38)","(11.0, 22.0, 15.7)"
16-12-2022 10:34:50.311332,"(1.85, 1.96, 1.8729268292682926)","(51.0, 260.0, 115.0)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.4)","(4.0, 6.4, 5.38)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:51.153482,"(1.85, 1.96, 1.87075)","(51.0, 250.0, 111.25)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.509090909090909)","(4.0, 6.4, 5.333333333333333)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:52.053070,"(1.85, 1.96, 1.87075)","(51.0, 250.0, 111.25)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.509090909090909)","(4.0, 6.4, 5.333333333333333)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:52.940054,"(1.85, 1.96, 1.87075)","(51.0, 250.0, 111.25)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.509090909090909)","(4.0, 6.4, 5.333333333333333)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:53.842576,"(1.85, 1.96, 1.87075)","(51.0, 250.0, 111.25)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.509090909090909)","(4.0, 6.4, 5.835294117647059)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:54.733655,"(1.85, 1.96, 1.87075)","(51.0, 250.0, 111.25)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.509090909090909)","(4.0, 6.4, 5.764705882352941)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:55.683488,"(1.85, 1.96, 1.87075)","(51.0, 250.0, 111.25)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.509090909090909)","(4.0, 6.4, 5.38)","(11.0, 22.0, 18.5)"
16-12-2022 10:34:56.654528,"(1.85, 1.96, 1.87075)","(51.0, 250.0, 111.25)","(6.0, 11.0, 7.757894736842105)","(4.6, 7.6, 6.175)","(4.0, 6.4, 5.46)","(11.0, 22.0, 14.375)"
16-12-2022 10:34:57.564952,"(1.85, 1.95, 1.9333333333333333)","(51.0, 250.0, 111.25)","(6.0, 11.0, 8.0)","(4.6, 7.8, 6.1125)","(4.0, 6.6, 5.9750000000000005)","(11.0, 23.0, 15.7)"
16-12-2022 10:34:58.418055,"(1.85, 1.95, 1.792857142857143)","(51.0, 240.0, 187.0)","(6.0, 11.0, 6.818181818181818)","(4.6, 8.0, 5.458823529411765)","(4.0, 6.4, 6.0)","(11.0, 22.0, 15.7)"
16-12-2022 10:34:59.308904,"(1.85, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.0, 11.0, 7.857142857142857)","(4.6, 7.8, 6.55)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 15.7)"
16-12-2022 10:35:00.213990,"(1.85, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.857142857142857)","(4.8, 7.8, 7.383333333333333)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 15.7)"
16-12-2022 10:35:01.107202,"(1.8, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.857142857142857)","(4.8, 7.8, 7.383333333333333)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 15.7)"
16-12-2022 10:35:02.007698,"(1.8, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.0)","(4.8, 7.8, 7.4)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 15.7)"
16-12-2022 10:35:02.860556,"(1.8, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.857142857142857)","(4.8, 7.8, 7.4)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 18.5)"
16-12-2022 10:35:03.773144,"(1.8, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.857142857142857)","(4.8, 7.8, 7.4)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 18.5)"
16-12-2022 10:35:04.696871,"(1.8, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.857142857142857)","(4.8, 7.8, 7.4)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 18.5)"
16-12-2022 10:35:05.590984,"(1.8, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.0)","(4.8, 7.8, 7.4)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 18.5)"
16-12-2022 10:35:06.430425,"(1.8, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.0)","(4.8, 7.8, 7.4)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 18.5)"
16-12-2022 10:35:07.338745,"(1.8, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.857142857142857)","(4.8, 7.8, 7.4)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 18.5)"
16-12-2022 10:35:08.288558,"(1.8, 1.93, 1.892)","(51.0, 240.0, 187.0)","(6.5, 11.0, 7.857142857142857)","(4.8, 7.8, 7.4)","(4.0, 6.4, 6.222222222222222)","(11.0, 22.0, 18.5)"
