,Tinted,Queen Of Stripes,Dr Dixie,Julipa Bale,Quinnley Bale,Stay At Home,Jay Jay Lopez
12-01-2023 16:16:27.255959,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.2555555555555555)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:28.538678,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.2555555555555555)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:29.893165,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.2555555555555555)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:31.241956,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 7.291304347826086)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:32.605577,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.8)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:33.974556,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.8)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:35.342124,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.8)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:36.747915,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.8)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:38.458307,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.8)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:39.939958,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.2555555555555555)","(2.3, 3.5, 2.384)","(9.0, 23.0, 19.315789473684212)","(10.0, 21.0, 20.153846153846153)","(12.0, 32.0, 30.18181818181818)"
12-01-2023 16:16:41.475203,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.2555555555555555)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:42.959303,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.2555555555555555)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:44.251407,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 5.2555555555555555)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:45.702522,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.6, 6.35)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:47.061507,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 7.944444444444445)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:48.558458,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 8.4, 6.033333333333333)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:49.876583,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 7.2, 6.033333333333333)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:51.223701,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 7.2, 6.033333333333333)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:52.563104,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 7.2, 6.033333333333333)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:53.851241,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 7.2, 5.588888888888889)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:55.123443,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 7.2, 5.588888888888889)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:56.459137,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 7.2, 5.588888888888889)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:57.671392,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 5.954545454545455)","(4.4, 7.2, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:16:58.920990,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:00.209769,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:01.457715,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:02.668548,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:03.859519,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:05.125512,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:06.413380,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:07.690157,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:08.942899,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.588888888888889)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:10.267443,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.2, 5.588888888888889)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:11.526021,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.2, 5.588888888888889)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:12.704838,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.2, 5.588888888888889)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:13.961823,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.2, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:15.208070,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:16.365226,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:17.676281,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:18.958604,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:20.098651,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:21.537723,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:22.904697,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:24.425370,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:25.896886,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:27.564436,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:29.088841,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:30.550448,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:32.219621,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.766666666666667)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:33.531074,"(5.5, 9.6, 9.0625)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.6, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:34.788984,"(5.5, 9.6, 8.233333333333333)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:35.963767,"(5.5, 9.6, 7.314285714285714)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:37.332496,"(5.5, 9.6, 7.257142857142857)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:38.701316,"(5.5, 9.6, 8.266666666666666)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:39.958601,"(5.5, 9.6, 8.233333333333333)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:41.273540,"(5.5, 9.6, 8.233333333333333)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:42.477290,"(5.5, 9.6, 8.233333333333333)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 18.9)","(12.0, 32.0, 28.1)"
12-01-2023 16:17:43.619099,"(5.5, 9.6, 8.233333333333333)","(5.0, 11.5, 9.777777777777779)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 18.9)","(12.0, 32.0, 25.5)"
12-01-2023 16:17:44.863181,"(5.5, 9.4, 8.966666666666667)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 17.5)","(12.0, 32.0, 25.5)"
12-01-2023 16:17:46.095322,"(5.5, 9.4, 8.966666666666667)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 17.5)","(12.0, 32.0, 25.5)"
12-01-2023 16:17:47.307191,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 17.5)","(12.0, 32.0, 25.5)"
12-01-2023 16:17:48.665519,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 17.5)","(12.0, 32.0, 25.5)"
12-01-2023 16:17:50.003961,"(5.5, 9.4, 8.966666666666667)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:17:51.294494,"(5.5, 9.4, 8.4)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.5)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:17:52.503075,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:17:53.899347,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:17:55.210136,"(5.5, 9.4, 8.4)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:17:56.429114,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:17:57.829102,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:17:58.981024,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:00.506447,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:01.713322,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:02.900740,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:04.184608,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:05.465084,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:06.738298,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:08.120928,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:09.386560,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:10.592683,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:11.697287,"(5.5, 9.4, 8.45)","(5.0, 11.0, 10.788888888888888)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 14.375)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:12.905264,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.1)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:14.193766,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 14.333333333333334)","(12.0, 32.0, 19.333333333333332)"
12-01-2023 16:18:15.345251,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 19.42857142857143)","(12.0, 32.0, 28.666666666666668)"
12-01-2023 16:18:16.474637,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:17.675503,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:18.830407,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:20.076485,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:21.305334,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:22.574767,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:23.912366,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:25.154765,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:26.234597,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:27.578329,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:28.764984,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:29.994594,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:31.371284,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:32.588412,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:33.917029,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
12-01-2023 16:18:35.253414,"(5.5, 9.4, 8.45)","(5.0, 11.0, 9.133333333333333)","(4.4, 7.4, 5.4)","(2.3, 3.5, 2.384)","(9.0, 23.0, 11.666666666666668)","(10.0, 21.0, 15.75)","(12.0, 32.0, 19.0)"
