,My Dreamer,Bombers Reward,Dr Callie,His Genius Hands,Dr Jax,Early Secrets,Feather Nest,Kale
14-12-2022 19:06:18.188779,"(1.8, 2.24, 2.238095238095238)","(41.0, 100.0, 95.40816326530611)","(91.0, 220.0, 142.61904761904762)","(5.0, 6.2, 6.033333333333333)","(91.0, 340.0, 321.1538461538462)","(5.5, 7.2, 6.833333333333333)","(3.5, 4.8, 4.791304347826086)","(101.0, 320.0, 235.0)"
14-12-2022 19:06:19.365586,"(1.8, 2.24, 2.238095238095238)","(41.0, 100.0, 95.40816326530611)","(91.0, 220.0, 129.72222222222223)","(5.0, 6.2, 6.033333333333333)","(91.0, 340.0, 321.1538461538462)","(5.5, 7.2, 6.692307692307692)","(3.5, 4.8, 4.886956521739131)","(101.0, 320.0, 235.0)"
14-12-2022 19:06:20.586709,"(1.8, 2.24, 2.238095238095238)","(41.0, 100.0, 95.40816326530611)","(91.0, 220.0, 128.23529411764707)","(5.0, 6.2, 6.033333333333333)","(91.0, 340.0, 311.9230769230769)","(5.5, 7.2, 6.833333333333333)","(3.5, 4.9, 4.886956521739131)","(101.0, 320.0, 235.0)"
14-12-2022 19:06:21.779768,"(1.8, 2.24, 2.238095238095238)","(41.0, 100.0, 95.40816326530611)","(91.0, 220.0, 145.71428571428572)","(5.0, 6.2, 6.033333333333333)","(91.0, 330.0, 311.9230769230769)","(5.5, 7.2, 6.833333333333333)","(3.5, 4.9, 4.886956521739131)","(101.0, 320.0, 235.0)"
14-12-2022 19:06:22.895582,"(1.8, 2.24, 2.238095238095238)","(41.0, 100.0, 95.40816326530611)","(91.0, 220.0, 128.23529411764707)","(5.0, 6.2, 5.95)","(91.0, 340.0, 217.5)","(5.5, 7.2, 6.692307692307692)","(3.5, 4.9, 4.886956521739131)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:24.021630,"(1.8, 2.24, 2.238095238095238)","(41.0, 100.0, 95.3125)","(91.0, 220.0, 128.23529411764707)","(5.0, 6.2, 5.95)","(91.0, 340.0, 283.0)","(5.5, 7.2, 6.833333333333333)","(3.5, 4.9, 4.886956521739131)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:25.237060,"(1.8, 2.24, 2.238095238095238)","(41.0, 100.0, 95.3125)","(91.0, 220.0, 128.23529411764707)","(5.0, 6.2, 5.95)","(91.0, 330.0, 275.0)","(5.5, 7.2, 6.692307692307692)","(3.5, 4.9, 4.886956521739131)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:26.509231,"(1.8, 2.26, 2.2456)","(41.0, 100.0, 95.3125)","(91.0, 220.0, 145.71428571428572)","(5.0, 6.2, 5.95)","(91.0, 320.0, 275.0)","(5.5, 7.2, 6.833333333333333)","(3.6, 4.9, 4.886956521739131)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:27.765485,"(1.85, 2.22, 2.217777777777778)","(41.0, 100.0, 95.3125)","(91.0, 220.0, 145.71428571428572)","(4.8, 6.2, 5.95)","(91.0, 320.0, 291.875)","(5.5, 7.2, 7.08)","(3.6, 4.9, 4.888)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:28.974776,"(1.85, 2.24, 2.235555555555556)","(41.0, 100.0, 92.5)","(91.0, 220.0, 145.71428571428572)","(4.8, 6.2, 5.95)","(91.0, 320.0, 253.42105263157896)","(5.5, 7.2, 6.9)","(3.6, 4.9, 4.886956521739131)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:29.986715,"(1.85, 2.22, 2.2150000000000003)","(41.0, 100.0, 92.5)","(91.0, 220.0, 126.66666666666667)","(4.8, 6.2, 5.95)","(91.0, 310.0, 253.42105263157896)","(5.5, 7.2, 6.9)","(3.6, 4.9, 4.886956521739131)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:31.113441,"(1.85, 2.24, 2.236666666666667)","(41.0, 100.0, 92.5)","(91.0, 220.0, 126.66666666666667)","(4.8, 6.2, 5.95)","(91.0, 310.0, 215.39999999999998)","(5.5, 7.2, 6.699999999999999)","(3.6, 4.9, 4.886956521739131)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:32.337765,"(1.85, 2.24, 2.236666666666667)","(41.0, 100.0, 93.79310344827586)","(91.0, 220.0, 126.66666666666667)","(4.8, 6.2, 5.95)","(91.0, 310.0, 211.45833333333334)","(5.5, 7.2, 6.699999999999999)","(3.6, 4.9, 4.886956521739131)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:33.537821,"(1.85, 2.24, 2.236666666666667)","(41.0, 100.0, 93.79310344827586)","(91.0, 220.0, 126.66666666666667)","(4.8, 6.2, 5.95)","(91.0, 310.0, 211.45833333333334)","(5.5, 7.2, 6.699999999999999)","(3.6, 4.9, 4.886956521739131)","(101.0, 320.0, 211.8181818181818)"
14-12-2022 19:06:34.719073,"(1.85, 2.24, 2.236666666666667)","(41.0, 95.0, 88.57142857142857)","(91.0, 200.0, 166.66666666666669)","(4.8, 6.2, 6.0625)","(91.0, 300.0, 206.04166666666666)","(5.5, 7.2, 6.984615384615385)","(3.6, 4.9, 4.886956521739131)","(101.0, 300.0, 235.71428571428572)"
14-12-2022 19:06:35.749269,"(1.85, 2.24, 2.208)","(41.0, 95.0, 88.57142857142857)","(91.0, 200.0, 130.76923076923077)","(4.8, 6.2, 6.14375)","(91.0, 300.0, 206.04166666666666)","(5.5, 7.4, 7.044444444444444)","(3.6, 5.0, 4.9625)","(101.0, 300.0, 204.54545454545456)"
14-12-2022 19:06:36.880389,"(1.85, 2.2, 2.186666666666667)","(41.0, 95.0, 89.6774193548387)","(91.0, 200.0, 147.05882352941177)","(4.8, 6.2, 6.14375)","(91.0, 290.0, 253.4375)","(5.5, 7.4, 7.042105263157895)","(3.6, 5.0, 4.825)","(101.0, 290.0, 261.875)"
14-12-2022 19:06:38.107098,"(1.85, 2.18, 2.1683333333333334)","(41.0, 95.0, 89.6774193548387)","(91.0, 180.0, 126.66666666666667)","(4.8, 6.2, 6.14375)","(91.0, 290.0, 248.125)","(5.5, 7.4, 7.042105263157895)","(3.6, 5.1, 4.93448275862069)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:39.294642,"(1.85, 2.16, 2.151111111111111)","(41.0, 95.0, 89.6774193548387)","(91.0, 180.0, 118.82352941176471)","(4.8, 6.2, 6.14375)","(91.0, 270.0, 211.66666666666669)","(5.5, 7.4, 6.644444444444444)","(3.6, 5.1, 4.916666666666666)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:40.477659,"(1.85, 2.16, 2.1333333333333333)","(41.0, 95.0, 89.6774193548387)","(91.0, 180.0, 140.0)","(4.8, 6.4, 6.364285714285715)","(91.0, 270.0, 211.66666666666669)","(5.5, 7.4, 6.752380952380952)","(3.6, 5.1, 4.916666666666666)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:41.614600,"(1.85, 2.16, 2.1314285714285717)","(41.0, 95.0, 89.6774193548387)","(91.0, 160.0, 130.0)","(4.8, 6.4, 6.364285714285715)","(91.0, 270.0, 248.125)","(5.5, 7.4, 6.752380952380952)","(3.6, 5.1, 4.933333333333333)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:42.694854,"(1.85, 2.16, 2.1314285714285717)","(41.0, 95.0, 89.6774193548387)","(91.0, 160.0, 130.0)","(4.8, 6.4, 6.364285714285715)","(91.0, 270.0, 248.125)","(5.5, 7.4, 6.752380952380952)","(3.6, 5.1, 4.933333333333333)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:43.842482,"(1.85, 2.18, 2.126666666666667)","(41.0, 110.0, 107.27272727272727)","(91.0, 150.0, 128.57142857142858)","(4.8, 6.6, 6.16)","(91.0, 270.0, 248.125)","(5.5, 7.4, 6.752380952380952)","(3.6, 4.7, 4.63125)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:44.981879,"(1.85, 2.16, 2.1233333333333335)","(41.0, 110.0, 104.0)","(91.0, 150.0, 120.0)","(4.8, 6.8, 6.563157894736842)","(91.0, 270.0, 211.66666666666669)","(5.5, 7.4, 6.76)","(3.6, 5.1, 4.63125)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:46.123665,"(1.85, 2.16, 2.1233333333333335)","(41.0, 110.0, 104.0)","(91.0, 150.0, 120.0)","(4.8, 6.8, 6.133333333333333)","(91.0, 270.0, 248.125)","(5.5, 7.4, 6.76)","(3.6, 5.1, 4.63125)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:47.256195,"(1.85, 2.16, 2.126153846153846)","(41.0, 110.0, 104.0)","(91.0, 150.0, 120.0)","(4.8, 6.8, 6.509090909090909)","(91.0, 270.0, 248.125)","(5.5, 7.4, 6.76)","(3.6, 5.1, 4.63125)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:48.441963,"(1.85, 2.16, 2.126153846153846)","(41.0, 110.0, 104.0)","(91.0, 150.0, 128.57142857142858)","(4.8, 6.8, 6.361290322580645)","(91.0, 270.0, 211.66666666666669)","(5.5, 7.4, 6.76)","(3.6, 5.1, 4.63125)","(101.0, 270.0, 261.875)"
14-12-2022 19:06:49.620917,"(1.85, 2.16, 2.126153846153846)","(41.0, 110.0, 104.0)","(91.0, 150.0, 120.0)","(4.8, 6.8, 6.361290322580645)","(91.0, 270.0, 248.125)","(5.5, 7.4, 6.76)","(3.6, 5.1, 4.63125)","(101.0, 270.0, 248.33333333333331)"
14-12-2022 19:06:50.814505,"(1.85, 2.16, 2.126153846153846)","(41.0, 110.0, 104.0)","(91.0, 150.0, 120.0)","(4.8, 6.8, 6.361290322580645)","(91.0, 270.0, 248.125)","(5.5, 7.4, 7.23)","(3.6, 5.1, 4.78)","(101.0, 270.0, 240.0)"
14-12-2022 19:06:51.967857,"(1.85, 2.2, 2.1962264150943396)","(41.0, 110.0, 105.1923076923077)","(91.0, 150.0, 128.57142857142858)","(4.8, 6.6, 6.51)","(91.0, 270.0, 211.66666666666669)","(5.5, 7.4, 7.23)","(3.6, 4.9, 4.742105263157895)","(101.0, 250.0, 243.125)"
14-12-2022 19:06:53.251550,"(1.85, 2.22, 2.2144444444444447)","(41.0, 110.0, 105.1923076923077)","(91.0, 140.0, 136.42857142857144)","(5.0, 6.6, 6.568421052631579)","(91.0, 270.0, 247.5)","(5.5, 7.4, 7.23)","(3.6, 4.7, 4.662962962962963)","(101.0, 250.0, 243.125)"
14-12-2022 19:06:54.454752,"(1.85, 2.24, 2.2)","(41.0, 110.0, 105.1923076923077)","(91.0, 140.0, 136.42857142857144)","(5.0, 6.6, 6.531034482758621)","(91.0, 270.0, 211.66666666666669)","(5.5, 7.4, 7.23)","(3.6, 4.7, 4.60625)","(101.0, 250.0, 208.75)"
14-12-2022 19:06:55.720328,"(1.85, 2.24, 2.2372727272727273)","(41.0, 110.0, 105.0)","(91.0, 140.0, 136.42857142857144)","(5.0, 6.8, 6.569230769230769)","(91.0, 270.0, 211.66666666666669)","(5.5, 7.4, 7.23)","(3.6, 4.7, 4.60625)","(101.0, 250.0, 208.75)"
14-12-2022 19:06:57.028392,"(1.85, 2.24, 2.2283333333333335)","(41.0, 110.0, 105.0)","(91.0, 140.0, 133.75)","(5.0, 6.8, 6.492307692307692)","(91.0, 270.0, 248.125)","(5.5, 7.4, 7.23)","(3.6, 4.7, 4.401785714285714)","(101.0, 250.0, 208.75)"
14-12-2022 19:06:58.249729,"(1.85, 2.24, 2.2380645161290325)","(41.0, 110.0, 105.0)","(91.0, 140.0, 136.15384615384616)","(5.0, 6.8, 6.492307692307692)","(91.0, 270.0, 248.125)","(5.5, 7.4, 7.23)","(3.6, 4.5, 4.402439024390244)","(101.0, 250.0, 208.75)"
14-12-2022 19:06:59.612857,"(1.85, 2.24, 2.2380645161290325)","(41.0, 110.0, 105.0)","(91.0, 140.0, 136.15384615384616)","(5.0, 6.8, 6.626086956521739)","(91.0, 270.0, 118.33333333333333)","(5.5, 7.4, 7.23)","(3.6, 4.5, 4.375)","(101.0, 250.0, 208.75)"
14-12-2022 19:07:00.871745,"(1.85, 2.24, 2.238235294117647)","(41.0, 110.0, 105.45454545454545)","(91.0, 140.0, 114.0)","(5.0, 6.8, 6.626086956521739)","(91.0, 270.0, 127.8125)","(5.5, 7.4, 7.075)","(3.6, 4.5, 4.48)","(101.0, 250.0, 224.375)"
14-12-2022 19:07:02.154822,"(1.85, 2.26, 2.258)","(41.0, 120.0, 113.33333333333333)","(91.0, 130.0, 108.46153846153847)","(5.0, 6.8, 6.574358974358974)","(91.0, 270.0, 211.25)","(5.5, 7.4, 7.1)","(3.6, 4.5, 4.43)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:03.708665,"(1.85, 2.28, 2.2766666666666664)","(41.0, 120.0, 113.33333333333333)","(91.0, 130.0, 105.0)","(5.0, 6.8, 6.63448275862069)","(91.0, 250.0, 232.77777777777777)","(5.5, 7.4, 7.173333333333334)","(3.6, 4.5, 4.426829268292683)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:05.056411,"(1.85, 2.24, 2.238518518518519)","(41.0, 120.0, 113.33333333333333)","(91.0, 130.0, 105.0)","(5.0, 6.8, 6.65945945945946)","(91.0, 250.0, 232.77777777777777)","(5.5, 7.2, 7.066666666666666)","(3.6, 4.5, 4.426829268292683)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:06.418333,"(1.85, 2.24, 2.2370370370370374)","(41.0, 120.0, 113.33333333333333)","(91.0, 130.0, 105.0)","(5.0, 6.8, 6.65945945945946)","(91.0, 250.0, 211.25)","(5.5, 7.2, 7.08)","(3.6, 4.5, 4.426829268292683)","(101.0, 230.0, 158.0)"
14-12-2022 19:07:07.629444,"(1.85, 2.24, 2.2213333333333334)","(41.0, 120.0, 113.33333333333333)","(91.0, 130.0, 107.14285714285714)","(5.0, 6.8, 6.65945945945946)","(91.0, 250.0, 211.25)","(5.5, 7.2, 7.08)","(3.6, 4.5, 4.426829268292683)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:08.847223,"(1.85, 2.24, 2.2221276595744683)","(41.0, 120.0, 113.33333333333333)","(91.0, 130.0, 107.14285714285714)","(5.0, 6.8, 6.65945945945946)","(91.0, 250.0, 163.23529411764707)","(5.5, 7.2, 6.88)","(3.6, 4.5, 4.426829268292683)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:10.096930,"(1.85, 2.26, 2.226896551724138)","(41.0, 120.0, 112.59259259259258)","(91.0, 130.0, 107.14285714285714)","(5.0, 6.8, 6.65945945945946)","(91.0, 240.0, 178.33333333333334)","(5.5, 7.2, 6.88)","(3.6, 4.5, 4.426829268292683)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:11.389049,"(1.8, 2.26, 2.226896551724138)","(41.0, 120.0, 112.59259259259258)","(91.0, 130.0, 107.14285714285714)","(5.0, 6.8, 6.65945945945946)","(91.0, 220.0, 196.66666666666669)","(5.5, 7.2, 7.0)","(3.6, 4.5, 4.492592592592593)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:12.611537,"(1.8, 2.22, 2.2021428571428574)","(41.0, 120.0, 111.42857142857143)","(91.0, 130.0, 107.14285714285714)","(5.0, 6.8, 6.65945945945946)","(91.0, 210.0, 196.66666666666669)","(5.5, 7.2, 7.355555555555556)","(3.6, 4.5, 4.455813953488372)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:13.827794,"(1.8, 2.22, 2.208888888888889)","(41.0, 120.0, 111.42857142857143)","(91.0, 130.0, 107.14285714285714)","(5.0, 6.8, 6.65945945945946)","(91.0, 210.0, 196.66666666666669)","(5.5, 7.4, 7.16)","(3.6, 4.6, 4.455813953488372)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:15.068913,"(1.8, 2.24, 2.2059259259259263)","(41.0, 120.0, 111.42857142857143)","(91.0, 130.0, 107.14285714285714)","(5.0, 6.8, 6.65945945945946)","(91.0, 210.0, 196.66666666666669)","(5.5, 7.4, 7.110344827586207)","(3.6, 4.6, 4.433928571428571)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:16.323551,"(1.8, 2.24, 2.2368)","(41.0, 120.0, 111.42857142857143)","(91.0, 130.0, 107.14285714285714)","(5.0, 6.8, 6.663157894736842)","(91.0, 210.0, 190.83333333333334)","(5.5, 7.4, 7.110344827586207)","(3.6, 4.6, 4.466666666666667)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:17.553950,"(1.8, 2.2, 2.186666666666667)","(41.0, 120.0, 111.42857142857143)","(91.0, 130.0, 103.0)","(5.0, 7.2, 7.073170731707317)","(91.0, 210.0, 201.42857142857144)","(5.5, 7.2, 7.056)","(3.6, 4.5, 4.464705882352941)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:18.770076,"(1.8, 2.22, 2.1892307692307695)","(41.0, 120.0, 111.72413793103448)","(91.0, 130.0, 104.03846153846155)","(5.0, 7.2, 6.8625)","(91.0, 210.0, 197.22222222222223)","(5.5, 7.2, 7.155555555555556)","(3.6, 4.5, 4.458490566037735)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:19.893312,"(1.8, 2.22, 2.213684210526316)","(41.0, 120.0, 111.72413793103448)","(91.0, 130.0, 104.03846153846155)","(5.0, 7.0, 6.8625)","(91.0, 210.0, 197.22222222222223)","(5.5, 7.2, 7.059459459459459)","(3.6, 4.6, 4.470689655172413)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:21.048474,"(1.8, 2.24, 2.21344262295082)","(41.0, 120.0, 111.72413793103448)","(91.0, 130.0, 105.89285714285714)","(5.0, 7.0, 6.8625)","(91.0, 210.0, 147.5)","(5.5, 7.4, 7.155555555555556)","(3.6, 4.6, 4.475)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:22.235963,"(1.8, 2.24, 2.210545454545455)","(41.0, 120.0, 85.71428571428571)","(91.0, 130.0, 105.89285714285714)","(5.0, 7.0, 6.8428571428571425)","(91.0, 200.0, 147.5)","(5.5, 7.2, 7.155555555555556)","(3.6, 4.6, 4.475)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:23.516286,"(1.8, 2.22, 2.199130434782609)","(41.0, 120.0, 84.0)","(91.0, 130.0, 105.89285714285714)","(5.0, 7.0, 6.831111111111111)","(91.0, 190.0, 166.25)","(5.5, 7.2, 7.133333333333334)","(3.6, 4.6, 4.471794871794872)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:24.749111,"(1.8, 2.22, 2.199130434782609)","(41.0, 120.0, 84.0)","(91.0, 130.0, 105.89285714285714)","(5.0, 7.0, 6.831111111111111)","(91.0, 190.0, 179.44444444444446)","(5.5, 7.2, 7.272727272727273)","(3.6, 4.6, 4.437704918032787)","(101.0, 230.0, 189.5)"
14-12-2022 19:07:25.789161,"(1.8, 2.18, 2.1651162790697676)","(41.0, 120.0, 85.71428571428571)","(91.0, 130.0, 100.9090909090909)","(5.0, 7.0, 6.771428571428571)","(91.0, 190.0, 181.8181818181818)","(5.5, 7.6, 7.243243243243243)","(3.6, 4.5, 4.43)","(101.0, 230.0, 177.5)"
14-12-2022 19:07:26.941467,"(1.8, 2.18, 2.160909090909091)","(41.0, 120.0, 84.0)","(91.0, 130.0, 95.71428571428571)","(5.0, 6.8, 6.733333333333333)","(91.0, 190.0, 182.69230769230768)","(5.5, 7.6, 7.541176470588235)","(3.6, 4.5, 4.327272727272727)","(101.0, 220.0, 173.33333333333334)"
14-12-2022 19:07:28.169910,"(1.8, 2.18, 2.160681818181818)","(41.0, 110.0, 90.0)","(91.0, 130.0, 95.71428571428571)","(5.0, 6.8, 6.733333333333333)","(91.0, 190.0, 182.69230769230768)","(5.5, 7.8, 7.65945945945946)","(3.6, 4.4, 4.268085106382979)","(101.0, 210.0, 173.33333333333334)"
14-12-2022 19:07:29.464528,"(1.8, 2.18, 2.1503703703703705)","(41.0, 110.0, 100.0)","(91.0, 130.0, 95.71428571428571)","(5.0, 6.8, 6.751724137931034)","(91.0, 190.0, 182.85714285714286)","(5.5, 7.8, 7.65945945945946)","(3.6, 4.4, 4.265384615384615)","(101.0, 210.0, 171.57894736842104)"
14-12-2022 19:07:30.641047,"(1.8, 2.16, 2.1585185185185187)","(41.0, 110.0, 102.5)","(91.0, 130.0, 95.71428571428571)","(5.0, 6.8, 6.751724137931034)","(91.0, 190.0, 158.42105263157896)","(5.5, 7.8, 7.632258064516129)","(3.6, 4.4, 4.2893617021276595)","(101.0, 200.0, 173.0)"
14-12-2022 19:07:31.787988,"(1.8, 2.2, 2.1962831858407084)","(41.0, 110.0, 100.0)","(91.0, 130.0, 102.3076923076923)","(5.0, 6.8, 6.736)","(91.0, 190.0, 164.28571428571428)","(5.5, 7.8, 7.673170731707317)","(3.6, 4.4, 4.220689655172413)","(101.0, 200.0, 173.0)"
14-12-2022 19:07:32.961631,"(1.8, 2.22, 2.2155905511811027)","(41.0, 110.0, 100.0)","(91.0, 130.0, 105.0)","(5.0, 6.8, 6.7172413793103445)","(91.0, 170.0, 148.57142857142856)","(5.5, 7.8, 7.673170731707317)","(3.6, 4.3, 4.224590163934426)","(101.0, 200.0, 185.83333333333334)"
14-12-2022 19:07:34.198937,"(1.8, 2.22, 2.2168750000000004)","(41.0, 110.0, 95.0)","(91.0, 120.0, 105.0)","(5.0, 6.8, 6.7172413793103445)","(91.0, 170.0, 136.66666666666669)","(5.5, 7.8, 7.67)","(3.6, 4.3, 4.21875)","(101.0, 190.0, 170.0)"
14-12-2022 19:07:35.380971,"(1.8, 2.24, 2.222857142857143)","(41.0, 110.0, 104.0)","(91.0, 120.0, 105.0)","(5.0, 6.8, 6.707692307692308)","(91.0, 170.0, 134.28571428571428)","(5.5, 8.0, 7.7)","(3.6, 4.3, 4.144444444444444)","(101.0, 190.0, 171.42857142857144)"
14-12-2022 19:07:36.614192,"(1.8, 2.26, 2.253333333333333)","(41.0, 110.0, 95.0)","(91.0, 120.0, 92.14285714285714)","(5.0, 6.8, 6.714285714285714)","(91.0, 150.0, 142.0)","(5.5, 8.0, 7.7)","(3.5, 4.3, 4.1439560439560434)","(101.0, 200.0, 171.42857142857144)"
14-12-2022 19:07:37.776186,"(1.8, 2.26, 2.2383333333333333)","(41.0, 110.0, 85.0)","(91.0, 120.0, 92.14285714285714)","(5.0, 6.8, 6.714285714285714)","(91.0, 150.0, 142.0)","(5.5, 8.0, 7.676923076923077)","(3.5, 4.3, 4.1439560439560434)","(101.0, 200.0, 171.42857142857144)"
14-12-2022 19:07:38.949913,"(1.8, 2.26, 2.240740740740741)","(41.0, 110.0, 85.0)","(91.0, 110.0, 90.55555555555556)","(5.0, 7.0, 6.924444444444444)","(91.0, 150.0, 142.0)","(5.5, 8.0, 7.676923076923077)","(3.5, 4.3, 4.108108108108108)","(101.0, 200.0, 166.66666666666666)"
14-12-2022 19:07:40.159510,"(1.85, 2.26, 2.2489473684210526)","(41.0, 110.0, 85.0)","(91.0, 110.0, 94.78260869565217)","(5.0, 7.0, 6.9365853658536585)","(91.0, 150.0, 138.75)","(5.5, 8.0, 7.684210526315789)","(3.5, 4.3, 4.108108108108108)","(101.0, 200.0, 166.66666666666666)"
14-12-2022 19:07:41.361430,"(1.85, 2.28, 2.2783606557377047)","(41.0, 110.0, 85.0)","(91.0, 110.0, 90.26315789473685)","(5.0, 7.0, 6.901639344262295)","(91.0, 150.0, 138.75)","(5.5, 8.0, 7.689655172413794)","(3.5, 4.1, 3.9674418604651165)","(101.0, 200.0, 164.7058823529412)"
14-12-2022 19:07:42.609916,"(1.85, 2.3, 2.2964285714285713)","(41.0, 110.0, 85.0)","(91.0, 110.0, 91.66666666666667)","(5.0, 7.0, 6.897435897435897)","(91.0, 150.0, 138.75)","(5.5, 8.0, 7.905882352941177)","(3.5, 4.1, 3.9629310344827586)","(101.0, 200.0, 164.7058823529412)"
14-12-2022 19:07:43.767702,"(1.85, 2.3, 2.295)","(41.0, 110.0, 85.0)","(91.0, 95.0, 93.0)","(5.0, 7.0, 6.9096153846153845)","(91.0, 150.0, 138.75)","(5.5, 8.0, 7.973333333333334)","(3.5, 4.1, 3.9629310344827586)","(101.0, 200.0, 164.7058823529412)"
14-12-2022 19:07:44.904279,"(1.85, 2.28, 2.2717241379310344)","(41.0, 110.0, 85.0)","(91.0, 95.0, 85.0)","(5.0, 7.0, 6.912)","(91.0, 150.0, 138.75)","(5.5, 8.0, 7.295081967213115)","(3.5, 4.1, 4.069565217391305)","(101.0, 200.0, 167.64705882352942)"
14-12-2022 19:07:46.008450,"(1.85, 2.24, 2.2114285714285717)","(41.0, 110.0, 85.0)","(91.0, 95.0, 91.25)","(5.0, 7.0, 6.947368421052632)","(91.0, 150.0, 139.41176470588235)","(5.5, 7.6, 7.368)","(3.5, 4.2, 4.15)","(101.0, 200.0, 178.0)"
14-12-2022 19:07:47.181973,"(1.85, 2.24, 2.227037037037037)","(41.0, 100.0, 90.0)","(91.0, 95.0, 82.25)","(5.0, 7.0, 6.988888888888889)","(91.0, 150.0, 142.94117647058823)","(5.5, 7.4, 7.355555555555555)","(3.5, 4.2, 4.103703703703704)","(101.0, 190.0, 168.66666666666666)"
14-12-2022 19:07:48.413260,"(1.85, 2.26, 2.227727272727273)","(41.0, 100.0, 90.0)","(91.0, 90.0, 85.0)","(5.0, 7.0, 7.106766917293233)","(91.0, 150.0, 142.94117647058823)","(5.5, 7.6, 7.316666666666666)","(3.5, 4.2, 4.265)","(101.0, 190.0, 168.66666666666666)"
14-12-2022 19:07:49.641224,"(1.85, 2.2, 2.1864864864864866)","(41.0, 100.0, 90.0)","(91.0, 90.0, 85.0)","(5.5, 7.2, 7.105343511450382)","(91.0, 150.0, 142.94117647058823)","(5.5, 7.6, 7.376)","(3.2, 4.3, 4.2773722627737225)","(101.0, 190.0, 168.66666666666666)"
14-12-2022 19:07:50.771792,"(1.85, 2.24, 2.21)","(41.0, 100.0, 90.0)","(91.0, 85.0, 83.57142857142857)","(5.5, 7.2, 7.105343511450382)","(91.0, 150.0, 142.94117647058823)","(5.5, 7.6, 7.285714285714286)","(3.2, 4.3, 4.260975609756097)","(101.0, 190.0, 166.0)"
14-12-2022 19:07:51.868861,"(1.85, 2.22, 2.204615384615385)","(41.0, 100.0, 95.0)","(91.0, 85.0, 78.33333333333333)","(5.5, 7.0, 6.982456140350878)","(91.0, 150.0, 128.0)","(5.5, 7.6, 7.3187500000000005)","(3.2, 4.3, 4.363636363636364)","(101.0, 190.0, 165.3846153846154)"
14-12-2022 19:07:52.942388,"(1.85, 2.24, 2.238148148148148)","(41.0, 100.0, 96.25)","(91.0, 85.0, 75.9090909090909)","(5.5, 7.0, 6.980769230769231)","(91.0, 150.0, 131.66666666666666)","(5.5, 7.4, 7.3187500000000005)","(3.3, 4.4, 4.363636363636364)","(101.0, 190.0, 165.3846153846154)"
14-12-2022 19:07:54.118034,"(1.85, 2.3, 2.2923232323232323)","(41.0, 100.0, 98.125)","(91.0, 80.0, 77.5)","(5.5, 7.0, 6.818181818181818)","(91.0, 150.0, 139.0)","(5.5, 7.2, 7.108196721311476)","(3.3, 4.4, 4.364084507042254)","(101.0, 190.0, 183.84615384615384)"
14-12-2022 19:07:55.267035,"(1.85, 2.3, 2.260388349514563)","(41.0, 100.0, 94.0)","(91.0, 80.0, 76.92307692307692)","(5.5, 6.8, 6.6878787878787875)","(91.0, 110.0, 106.25)","(5.5, 7.2, 7.088461538461538)","(3.3, 4.5, 4.461538461538462)","(101.0, 190.0, 184.44444444444446)"
14-12-2022 19:07:56.380546,"(1.85, 2.3, 2.2576470588235296)","(41.0, 100.0, 90.0)","(101.0, 85.0, 76.42857142857143)","(5.5, 6.8, 6.618556701030928)","(91.0, 150.0, 116.66666666666667)","(5.5, 7.4, 7.271698113207547)","(3.3, 4.5, 4.478461538461539)","(101.0, 190.0, 184.44444444444446)"
